https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HERO,Volume USDT
1644364800,2022-02-09 00:00:00,HERO/USDT,0.05134,0.05433,0.05,0.05295,36805474.6779866,1931256.6025102028594
1644278400,2022-02-08 00:00:00,HERO/USDT,0.05737,0.05788,0.049,0.05132,74868179.91053442,3947685.3306610294736
1644192000,2022-02-07 00:00:00,HERO/USDT,0.05617,0.0609,0.05442,0.0573,56153930.82904743,3264291.7362636798381
1644105600,2022-02-06 00:00:00,HERO/USDT,0.05542,0.05747,0.05343,0.05617,19762838.01235925,1089311.2357349494388
1644019200,2022-02-05 00:00:00,HERO/USDT,0.054,0.05924,0.05312,0.05542,31217533.97243988,1758826.3772761576184
1643932800,2022-02-04 00:00:00,HERO/USDT,0.04682,0.05574,0.04556,0.054,49575175.4288135,2518627.1825552881711
1643846400,2022-02-03 00:00:00,HERO/USDT,0.0491,0.0492,0.04501,0.04698,25407644.29870241,1185582.0160305711718
1643760000,2022-02-02 00:00:00,HERO/USDT,0.0541,0.05488,0.049,0.0491,28394576.69470293,1460062.0446235618578
1643673600,2022-02-01 00:00:00,HERO/USDT,0.05354,0.058,0.05302,0.05416,21793014.05381282,1193481.7314274114932
1643587200,2022-01-31 00:00:00,HERO/USDT,0.05545,0.05836,0.05146,0.0536,18892080.15449794,1023484.3955846683829
1643500800,2022-01-30 00:00:00,HERO/USDT,0.06076,0.0611,0.0535,0.05565,22214207.69224371,1268437.0467845623429
1643414400,2022-01-29 00:00:00,HERO/USDT,0.06162,0.06395,0.05913,0.06076,12542876.8664401,764219.2491696335599
1643328000,2022-01-28 00:00:00,HERO/USDT,0.05897,0.069,0.05602,0.06166,24345852.73753858,1500975.4426959894308
1643241600,2022-01-27 00:00:00,HERO/USDT,0.06045,0.06065,0.0535,0.05886,28326768.06139963,1599743.2693999572406
1643155200,2022-01-26 00:00:00,HERO/USDT,0.06081,0.069,0.05778,0.06045,23875519.58723025,1483174.2209081563493
1643068800,2022-01-25 00:00:00,HERO/USDT,0.05818,0.06447,0.05559,0.0605,24070638.83500341,1458954.276251517008
1642982400,2022-01-24 00:00:00,HERO/USDT,0.06592,0.06615,0.04766,0.05818,48368363.26830372,2665354.7360479214428
1642896000,2022-01-23 00:00:00,HERO/USDT,0.05759,0.07377,0.057,0.06621,33918016.53683123,2219366.2166537872996
1642809600,2022-01-22 00:00:00,HERO/USDT,0.06749,0.07187,0.05049,0.05757,56752463.74187994,3338310.4666230970506
1642723200,2022-01-21 00:00:00,HERO/USDT,0.09314,0.09444,0.06001,0.06722,55930273.17488376,4297366.7877188778296
1642636800,2022-01-20 00:00:00,HERO/USDT,0.09781,0.10144,0.09312,0.09314,13441510.39847896,1317947.3745331321851
1642550400,2022-01-19 00:00:00,HERO/USDT,0.0983,0.10546,0.09481,0.0978,12087606.76182546,1187230.9638699678159
1642464000,2022-01-18 00:00:00,HERO/USDT,0.10109,0.10139,0.09489,0.09852,10967800.98921804,1068247.4948671925559
1642377600,2022-01-17 00:00:00,HERO/USDT,0.10964,0.10979,0.0979,0.10111,15950083.6112669,1620236.0223451513719
1642291200,2022-01-16 00:00:00,HERO/USDT,0.10992,0.1144,0.1075,0.10953,15835949.90317271,1754607.317333641469
1642204800,2022-01-15 00:00:00,HERO/USDT,0.10961,0.11195,0.10804,0.11,9275893.19569177,1022321.853701564168
1642118400,2022-01-14 00:00:00,HERO/USDT,0.10871,0.11199,0.10566,0.11,11600108.55876918,1267016.1509412729546
1642032000,2022-01-13 00:00:00,HERO/USDT,0.11525,0.11666,0.10593,0.10871,19986781.67064222,2213471.8121547041956
1641945600,2022-01-12 00:00:00,HERO/USDT,0.11033,0.1189,0.1074,0.115,17849625.38136037,2012999.8360668498094
1641859200,2022-01-11 00:00:00,HERO/USDT,0.10052,0.11344,0.09999,0.1105,18558178.05780559,1998156.8819212637069
1641772800,2022-01-10 00:00:00,HERO/USDT,0.10789,0.115,0.09568,0.10056,30243369.80021336,3197144.0156374142953
1641686400,2022-01-09 00:00:00,HERO/USDT,0.09727,0.12348,0.09441,0.10797,32901053.66712873,3460742.5268565771458
1641600000,2022-01-08 00:00:00,HERO/USDT,0.09797,0.10484,0.09153,0.09727,18740340.95665742,1843688.9208628361236
1641513600,2022-01-07 00:00:00,HERO/USDT,0.10726,0.1105,0.093,0.09792,30400901.81955125,3075647.7814338867799
1641427200,2022-01-06 00:00:00,HERO/USDT,0.10699,0.112,0.1011,0.10703,20800641.97639833,2201042.6851684772639
1641340800,2022-01-05 00:00:00,HERO/USDT,0.12167,0.12316,0.101,0.10675,36627596.33270467,4137799.1355963354873
1641254400,2022-01-04 00:00:00,HERO/USDT,0.1248,0.13064,0.12073,0.12167,18687045.44876974,2316297.4319083781899
1641168000,2022-01-03 00:00:00,HERO/USDT,0.13343,0.1351,0.12368,0.12546,14025609.94960717,1817620.8352304275616
1641081600,2022-01-02 00:00:00,HERO/USDT,0.13354,0.13695,0.13,0.13375,10186280.98302498,1356611.5936221019554
1640995200,2022-01-01 00:00:00,HERO/USDT,0.1276,0.1368,0.12701,0.13354,13377073.77091212,1749367.7087747209958
1640908800,2021-12-31 00:00:00,HERO/USDT,0.13362,0.13676,0.12314,0.1276,19608300.6696558,2565850.1943862705861
1640822400,2021-12-30 00:00:00,HERO/USDT,0.13327,0.14078,0.13149,0.13359,15378586.86812966,2090142.4416521372345
1640736000,2021-12-29 00:00:00,HERO/USDT,0.13825,0.14499,0.13263,0.13327,20121905.15294578,2771933.8437744874224
1640649600,2021-12-28 00:00:00,HERO/USDT,0.15554,0.15607,0.13427,0.13848,29205853.72787058,4220508.423872611028
