https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LUNA,Volume USDT,tradecount
1661914800000,2022-08-31 03:00:00,LUNA/USDT,1.70660000,1.72860000,1.70060000,1.70790000,150871.11000000,258177.83385500,1639
1661911200000,2022-08-31 02:00:00,LUNA/USDT,1.72960000,1.73750000,1.69980000,1.70620000,304516.42000000,523378.46933600,2124
1661907600000,2022-08-31 01:00:00,LUNA/USDT,1.72370000,1.76470000,1.71030000,1.72920000,304828.91000000,529817.29552600,2473
1661904000000,2022-08-31 00:00:00,LUNA/USDT,1.73170000,1.79000000,1.69470000,1.72410000,452178.03000000,788007.04174000,3571
1661900400000,2022-08-30 23:00:00,LUNA/USDT,1.73960000,1.74810000,1.70110000,1.73170000,602569.33000000,1036665.22179100,5600
1661896800000,2022-08-30 22:00:00,LUNA/USDT,1.65110000,1.79630000,1.64370000,1.73960000,1258106.95000000,2181562.39395900,10250
1661893200000,2022-08-30 21:00:00,LUNA/USDT,1.64770000,1.65510000,1.63420000,1.65070000,125530.98000000,206563.63855700,1365
1661889600000,2022-08-30 20:00:00,LUNA/USDT,1.62090000,1.65530000,1.61590000,1.64800000,206379.97000000,337793.35727300,1686
1661886000000,2022-08-30 19:00:00,LUNA/USDT,1.60280000,1.63240000,1.60180000,1.62090000,216088.57000000,350233.46526300,1889
1661882400000,2022-08-30 18:00:00,LUNA/USDT,1.59830000,1.60810000,1.59820000,1.60330000,60893.24000000,97573.53259300,862
1661878800000,2022-08-30 17:00:00,LUNA/USDT,1.59010000,1.59960000,1.58440000,1.59860000,131080.42000000,208779.95694600,1549
1661875200000,2022-08-30 16:00:00,LUNA/USDT,1.61610000,1.64260000,1.58260000,1.59060000,289727.49000000,468216.73576800,2627
1661871600000,2022-08-30 15:00:00,LUNA/USDT,1.60180000,1.62260000,1.58960000,1.61660000,243624.59000000,390845.72750600,2331
1661868000000,2022-08-30 14:00:00,LUNA/USDT,1.65560000,1.66050000,1.57010000,1.60180000,365378.26000000,589612.00898600,3479
1661864400000,2022-08-30 13:00:00,LUNA/USDT,1.66710000,1.67400000,1.65290000,1.65560000,108450.26000000,180444.47768500,1299
1661860800000,2022-08-30 12:00:00,LUNA/USDT,1.67990000,1.68500000,1.65990000,1.66760000,124137.82000000,207532.25892500,1322
1661857200000,2022-08-30 11:00:00,LUNA/USDT,1.67490000,1.68740000,1.67260000,1.67900000,126356.27000000,212245.42770900,1128
1661853600000,2022-08-30 10:00:00,LUNA/USDT,1.68740000,1.68820000,1.67110000,1.67490000,96007.08000000,161178.21358500,1383
1661850000000,2022-08-30 09:00:00,LUNA/USDT,1.68050000,1.69070000,1.67110000,1.68690000,97084.05000000,163308.62741700,1423
1661846400000,2022-08-30 08:00:00,LUNA/USDT,1.70610000,1.71930000,1.67750000,1.68000000,228346.38000000,387803.77406400,2705
1661842800000,2022-08-30 07:00:00,LUNA/USDT,1.67260000,1.72500000,1.66410000,1.70600000,494379.96000000,843130.69048200,4928
1661839200000,2022-08-30 06:00:00,LUNA/USDT,1.65310000,1.68710000,1.65200000,1.67340000,229972.32000000,384201.31978200,2383
1661835600000,2022-08-30 05:00:00,LUNA/USDT,1.65650000,1.65690000,1.64100000,1.65350000,140031.99000000,230594.55097600,1412
1661832000000,2022-08-30 04:00:00,LUNA/USDT,1.65400000,1.66600000,1.65110000,1.65660000,72761.83000000,120711.62558500,1102
1661828400000,2022-08-30 03:00:00,LUNA/USDT,1.64650000,1.66540000,1.64650000,1.65350000,98779.36000000,163453.84309000,1177
1661824800000,2022-08-30 02:00:00,LUNA/USDT,1.64580000,1.64680000,1.63500000,1.64600000,44651.13000000,73178.22895700,676
1661821200000,2022-08-30 01:00:00,LUNA/USDT,1.65290000,1.65290000,1.63670000,1.64620000,62640.90000000,102907.27262600,860
1661817600000,2022-08-30 00:00:00,LUNA/USDT,1.63860000,1.67320000,1.63860000,1.65240000,122457.46000000,202982.39907200,1866
1661814000000,2022-08-29 23:00:00,LUNA/USDT,1.63150000,1.64840000,1.62480000,1.63860000,65640.17000000,107579.28180400,930
1661810400000,2022-08-29 22:00:00,LUNA/USDT,1.62790000,1.63370000,1.62340000,1.63100000,32325.56000000,52648.40519300,853
1661806800000,2022-08-29 21:00:00,LUNA/USDT,1.62830000,1.63810000,1.62500000,1.62760000,69632.88000000,113634.61266400,1008
1661803200000,2022-08-29 20:00:00,LUNA/USDT,1.62490000,1.63090000,1.62270000,1.62860000,37196.68000000,60536.04347400,636
1661799600000,2022-08-29 19:00:00,LUNA/USDT,1.63550000,1.64250000,1.62460000,1.62460000,50742.80000000,82742.07836900,737
1661796000000,2022-08-29 18:00:00,LUNA/USDT,1.63700000,1.64240000,1.62760000,1.63550000,54968.08000000,89925.39442400,818
1661792400000,2022-08-29 17:00:00,LUNA/USDT,1.63670000,1.63750000,1.61880000,1.63700000,122287.22000000,199356.76976100,1117
1661788800000,2022-08-29 16:00:00,LUNA/USDT,1.62390000,1.63980000,1.62320000,1.63660000,104997.33000000,171480.98694400,1365
1661785200000,2022-08-29 15:00:00,LUNA/USDT,1.62220000,1.63030000,1.62000000,1.62340000,80783.30000000,131309.17846700,994
1661781600000,2022-08-29 14:00:00,LUNA/USDT,1.62090000,1.64410000,1.61480000,1.62280000,220344.01000000,359751.45389600,2187
1661778000000,2022-08-29 13:00:00,LUNA/USDT,1.60940000,1.62660000,1.60500000,1.62060000,134988.19000000,218359.85245700,1617
1661774400000,2022-08-29 12:00:00,LUNA/USDT,1.59240000,1.63080000,1.59080000,1.60850000,188876.27000000,303841.29351700,2107
1661770800000,2022-08-29 11:00:00,LUNA/USDT,1.58810000,1.59780000,1.58030000,1.59240000,96686.70000000,153626.29278000,1026
1661767200000,2022-08-29 10:00:00,LUNA/USDT,1.57620000,1.59200000,1.57560000,1.58760000,115213.99000000,182292.37281200,1128
1661763600000,2022-08-29 09:00:00,LUNA/USDT,1.57040000,1.57760000,1.56910000,1.57620000,60223.17000000,94729.55701800,750
1661760000000,2022-08-29 08:00:00,LUNA/USDT,1.57140000,1.57620000,1.56750000,1.57030000,88861.11000000,139713.56734800,815
1661756400000,2022-08-29 07:00:00,LUNA/USDT,1.57170000,1.57850000,1.56640000,1.57120000,57053.01000000,89716.34646300,766
1661752800000,2022-08-29 06:00:00,LUNA/USDT,1.55500000,1.57620000,1.55500000,1.57190000,79826.14000000,125243.74424700,894
1661749200000,2022-08-29 05:00:00,LUNA/USDT,1.56410000,1.56860000,1.55300000,1.55500000,68505.17000000,106781.87673200,790
1661745600000,2022-08-29 04:00:00,LUNA/USDT,1.56900000,1.57790000,1.56360000,1.56410000,55315.89000000,86863.78541000,805
1661742000000,2022-08-29 03:00:00,LUNA/USDT,1.55260000,1.57500000,1.55160000,1.56880000,80446.36000000,125786.35553200,904
1661738400000,2022-08-29 02:00:00,LUNA/USDT,1.54160000,1.55750000,1.53990000,1.55280000,123380.71000000,191558.15902600,1105
1661734800000,2022-08-29 01:00:00,LUNA/USDT,1.53960000,1.54350000,1.53030000,1.54200000,98766.96000000,151780.63984500,1132
1661731200000,2022-08-29 00:00:00,LUNA/USDT,1.54700000,1.54870000,1.50000000,1.54010000,275517.23000000,421386.24380500,2940
1661727600000,2022-08-28 23:00:00,LUNA/USDT,1.59550000,1.60120000,1.50560000,1.54750000,454197.09000000,708118.18806000,3563
1661724000000,2022-08-28 22:00:00,LUNA/USDT,1.60180000,1.60990000,1.59380000,1.59540000,69462.86000000,111144.42223600,1021
1661720400000,2022-08-28 21:00:00,LUNA/USDT,1.60840000,1.61350000,1.60000000,1.60160000,52618.36000000,84490.38085500,670
1661716800000,2022-08-28 20:00:00,LUNA/USDT,1.61040000,1.61570000,1.60530000,1.60840000,79078.14000000,127369.48805300,736
1661713200000,2022-08-28 19:00:00,LUNA/USDT,1.61610000,1.62490000,1.61000000,1.61040000,53651.26000000,86801.66991300,887
1661709600000,2022-08-28 18:00:00,LUNA/USDT,1.61100000,1.61800000,1.61000000,1.61560000,35549.21000000,57393.67024000,604
1661706000000,2022-08-28 17:00:00,LUNA/USDT,1.61640000,1.62010000,1.60730000,1.61130000,59108.74000000,95442.31545300,661
1661702400000,2022-08-28 16:00:00,LUNA/USDT,1.61540000,1.63500000,1.61260000,1.61640000,140881.24000000,228589.56213200,1640
1661698800000,2022-08-28 15:00:00,LUNA/USDT,1.61100000,1.62030000,1.60880000,1.61580000,70369.31000000,113650.26336800,957
1661695200000,2022-08-28 14:00:00,LUNA/USDT,1.60990000,1.61720000,1.59160000,1.61170000,179107.50000000,287793.21275300,1703
1661691600000,2022-08-28 13:00:00,LUNA/USDT,1.60380000,1.61500000,1.60150000,1.60960000,69001.21000000,110918.14107600,996
1661688000000,2022-08-28 12:00:00,LUNA/USDT,1.60980000,1.61560000,1.60080000,1.60370000,78379.54000000,126117.40540700,903
1661684400000,2022-08-28 11:00:00,LUNA/USDT,1.60770000,1.61010000,1.59680000,1.60970000,63620.92000000,102086.66083600,893
1661680800000,2022-08-28 10:00:00,LUNA/USDT,1.61230000,1.61470000,1.60150000,1.60760000,69986.65000000,112598.27865900,740
1661677200000,2022-08-28 09:00:00,LUNA/USDT,1.61260000,1.61700000,1.60150000,1.61230000,74518.50000000,119921.52137700,798
1661673600000,2022-08-28 08:00:00,LUNA/USDT,1.61230000,1.62000000,1.60580000,1.61260000,62324.03000000,100584.78891900,781
1661670000000,2022-08-28 07:00:00,LUNA/USDT,1.60770000,1.61810000,1.60230000,1.61210000,60359.84000000,97221.96637000,807
1661666400000,2022-08-28 06:00:00,LUNA/USDT,1.60920000,1.61610000,1.60340000,1.60770000,50199.07000000,80779.28083600,784
1661662800000,2022-08-28 05:00:00,LUNA/USDT,1.60160000,1.60890000,1.59190000,1.60890000,65211.61000000,104335.51037100,814
1661659200000,2022-08-28 04:00:00,LUNA/USDT,1.60630000,1.60630000,1.59360000,1.60160000,50855.08000000,81266.91529700,719
1661655600000,2022-08-28 03:00:00,LUNA/USDT,1.60710000,1.61640000,1.60090000,1.60610000,80942.05000000,130059.60698300,726
1661652000000,2022-08-28 02:00:00,LUNA/USDT,1.61000000,1.62690000,1.60330000,1.60750000,52089.88000000,84101.44408300,757
1661648400000,2022-08-28 01:00:00,LUNA/USDT,1.60470000,1.61860000,1.59940000,1.61000000,75986.98000000,122349.34167100,841
1661644800000,2022-08-28 00:00:00,LUNA/USDT,1.61430000,1.61480000,1.58970000,1.60480000,95359.78000000,152602.24327400,1024
1661641200000,2022-08-27 23:00:00,LUNA/USDT,1.60560000,1.62550000,1.60210000,1.61410000,67683.44000000,109206.16605700,872
1661637600000,2022-08-27 22:00:00,LUNA/USDT,1.59350000,1.61320000,1.59070000,1.60530000,71073.56000000,113705.10470200,898
1661634000000,2022-08-27 21:00:00,LUNA/USDT,1.60340000,1.61020000,1.59260000,1.59290000,64232.13000000,102896.18934700,643
1661630400000,2022-08-27 20:00:00,LUNA/USDT,1.60220000,1.60560000,1.59300000,1.60290000,83354.16000000,133336.52822500,919
1661626800000,2022-08-27 19:00:00,LUNA/USDT,1.60190000,1.60470000,1.58670000,1.60260000,90509.18000000,144514.41110800,955
1661623200000,2022-08-27 18:00:00,LUNA/USDT,1.60930000,1.60930000,1.59470000,1.60200000,76319.35000000,122097.24430000,995
1661619600000,2022-08-27 17:00:00,LUNA/USDT,1.61330000,1.61690000,1.60270000,1.60980000,101549.16000000,163530.34811800,1117
1661616000000,2022-08-27 16:00:00,LUNA/USDT,1.60500000,1.61780000,1.59170000,1.61380000,169883.79000000,273038.83784700,1927
1661612400000,2022-08-27 15:00:00,LUNA/USDT,1.60640000,1.61780000,1.58180000,1.60400000,177414.05000000,284466.13022400,1959
1661608800000,2022-08-27 14:00:00,LUNA/USDT,1.61860000,1.62360000,1.60640000,1.60640000,97066.40000000,156888.43113200,1115
1661605200000,2022-08-27 13:00:00,LUNA/USDT,1.62300000,1.62500000,1.60640000,1.61890000,118594.64000000,191748.19970300,1417
1661601600000,2022-08-27 12:00:00,LUNA/USDT,1.63580000,1.64640000,1.61250000,1.62280000,104274.93000000,169718.65843700,1379
1661598000000,2022-08-27 11:00:00,LUNA/USDT,1.63620000,1.64240000,1.63230000,1.63580000,72348.03000000,118470.45188200,993
1661594400000,2022-08-27 10:00:00,LUNA/USDT,1.62030000,1.65010000,1.61910000,1.63620000,187020.39000000,306612.19208100,1900
1661590800000,2022-08-27 09:00:00,LUNA/USDT,1.62700000,1.62990000,1.61840000,1.62020000,51556.83000000,83678.04851300,933
1661587200000,2022-08-27 08:00:00,LUNA/USDT,1.62960000,1.63290000,1.62040000,1.62700000,68436.88000000,111392.36683400,906
1661583600000,2022-08-27 07:00:00,LUNA/USDT,1.62470000,1.63360000,1.61780000,1.62840000,63626.17000000,103460.02728200,994
1661580000000,2022-08-27 06:00:00,LUNA/USDT,1.63460000,1.63640000,1.61910000,1.62420000,117836.51000000,191682.92201400,1314
1661576400000,2022-08-27 05:00:00,LUNA/USDT,1.61930000,1.63970000,1.59370000,1.63510000,161482.82000000,260479.54291900,1950
1661572800000,2022-08-27 04:00:00,LUNA/USDT,1.63510000,1.63610000,1.61740000,1.61890000,67385.17000000,109528.50092400,960
1661569200000,2022-08-27 03:00:00,LUNA/USDT,1.61560000,1.63790000,1.61560000,1.63490000,98056.35000000,159550.15486600,1052
1661565600000,2022-08-27 02:00:00,LUNA/USDT,1.62040000,1.62470000,1.60150000,1.61730000,75528.69000000,121978.80841900,958
1661562000000,2022-08-27 01:00:00,LUNA/USDT,1.62120000,1.62950000,1.61320000,1.62080000,68982.25000000,111745.98637200,959
1661558400000,2022-08-27 00:00:00,LUNA/USDT,1.61560000,1.63410000,1.57420000,1.62120000,223967.91000000,359206.10453700,2236
1661554800000,2022-08-26 23:00:00,LUNA/USDT,1.65250000,1.66720000,1.57170000,1.61610000,493974.22000000,795533.41439000,4527
1661551200000,2022-08-26 22:00:00,LUNA/USDT,1.69530000,1.69750000,1.65130000,1.65260000,123473.18000000,206678.45355500,1744
1661547600000,2022-08-26 21:00:00,LUNA/USDT,1.69270000,1.69670000,1.67800000,1.69540000,158799.24000000,267916.60219200,1563
1661544000000,2022-08-26 20:00:00,LUNA/USDT,1.66500000,1.70860000,1.66500000,1.69310000,233618.38000000,394959.34556700,2013
1661540400000,2022-08-26 19:00:00,LUNA/USDT,1.66740000,1.67580000,1.66140000,1.66540000,55300.25000000,92296.03282100,1273
1661536800000,2022-08-26 18:00:00,LUNA/USDT,1.67650000,1.67850000,1.65000000,1.66740000,127164.40000000,211237.15742600,2148
1661533200000,2022-08-26 17:00:00,LUNA/USDT,1.67640000,1.71300000,1.67350000,1.67610000,185283.40000000,312992.74064500,2586
1661529600000,2022-08-26 16:00:00,LUNA/USDT,1.68630000,1.69110000,1.66030000,1.67650000,187660.57000000,313618.54369700,2097
1661526000000,2022-08-26 15:00:00,LUNA/USDT,1.73680000,1.73720000,1.62460000,1.68640000,859020.28000000,1445260.72780900,6330
1661522400000,2022-08-26 14:00:00,LUNA/USDT,1.77420000,1.77510000,1.73300000,1.73730000,268206.27000000,470293.62237400,3291
1661518800000,2022-08-26 13:00:00,LUNA/USDT,1.77760000,1.79600000,1.76140000,1.77420000,201229.99000000,357589.33658900,2471
1661515200000,2022-08-26 12:00:00,LUNA/USDT,1.74810000,1.78690000,1.74470000,1.77760000,329012.11000000,582446.08677400,2953
1661511600000,2022-08-26 11:00:00,LUNA/USDT,1.75930000,1.76140000,1.72120000,1.74900000,313695.79000000,545554.95981200,2957
1661508000000,2022-08-26 10:00:00,LUNA/USDT,1.76390000,1.76650000,1.75580000,1.75960000,133021.57000000,234346.56405200,1404
1661504400000,2022-08-26 09:00:00,LUNA/USDT,1.76540000,1.77650000,1.75520000,1.76380000,216922.72000000,382604.71774000,1626
1661500800000,2022-08-26 08:00:00,LUNA/USDT,1.77450000,1.78340000,1.76220000,1.76540000,166294.88000000,294406.18232800,1678
1661497200000,2022-08-26 07:00:00,LUNA/USDT,1.75710000,1.77580000,1.75220000,1.77390000,155372.17000000,274215.82429600,1413
1661493600000,2022-08-26 06:00:00,LUNA/USDT,1.76090000,1.76560000,1.75110000,1.75710000,155606.73000000,273641.82215400,1583
1661490000000,2022-08-26 05:00:00,LUNA/USDT,1.79880000,1.80750000,1.76000000,1.76080000,258085.39000000,458531.56880500,2578
1661486400000,2022-08-26 04:00:00,LUNA/USDT,1.80630000,1.83100000,1.79290000,1.79880000,134304.24000000,243403.88786600,1582
1661482800000,2022-08-26 03:00:00,LUNA/USDT,1.84270000,1.85730000,1.80630000,1.80630000,309655.45000000,566495.95479100,3159
1661479200000,2022-08-26 02:00:00,LUNA/USDT,1.79890000,1.84990000,1.79870000,1.84510000,212108.36000000,386241.07738900,2302
1661475600000,2022-08-26 01:00:00,LUNA/USDT,1.78580000,1.80600000,1.77840000,1.79860000,239314.69000000,428451.16342800,1529
1661472000000,2022-08-26 00:00:00,LUNA/USDT,1.81510000,1.81530000,1.77380000,1.78630000,277967.51000000,498222.04209400,2405
1661468400000,2022-08-25 23:00:00,LUNA/USDT,1.84260000,1.84730000,1.81210000,1.81490000,402997.97000000,736216.20679800,3459
1661464800000,2022-08-25 22:00:00,LUNA/USDT,1.79760000,1.84780000,1.79110000,1.84380000,593936.96000000,1082329.41827700,4200
1661461200000,2022-08-25 21:00:00,LUNA/USDT,1.78690000,1.80840000,1.78690000,1.79860000,194772.08000000,350488.83692200,2000
1661457600000,2022-08-25 20:00:00,LUNA/USDT,1.80570000,1.80760000,1.77520000,1.78690000,375384.01000000,671837.68087400,3056
1661454000000,2022-08-25 19:00:00,LUNA/USDT,1.81550000,1.84350000,1.78440000,1.80520000,1187854.02000000,2152513.94110900,9820
1661450400000,2022-08-25 18:00:00,LUNA/USDT,1.75140000,1.81750000,1.74370000,1.81550000,414289.13000000,736353.89808200,3556
1661446800000,2022-08-25 17:00:00,LUNA/USDT,1.72930000,1.76280000,1.72650000,1.75190000,272675.33000000,477146.02220400,2706
1661443200000,2022-08-25 16:00:00,LUNA/USDT,1.73710000,1.74940000,1.71990000,1.72960000,335875.18000000,581869.29759600,2148
1661439600000,2022-08-25 15:00:00,LUNA/USDT,1.75420000,1.75450000,1.72130000,1.73780000,230876.47000000,401071.83054100,1941
1661436000000,2022-08-25 14:00:00,LUNA/USDT,1.76080000,1.78650000,1.74540000,1.75490000,426932.21000000,752988.73090800,4299
1661432400000,2022-08-25 13:00:00,LUNA/USDT,1.72920000,1.76940000,1.71700000,1.76050000,402316.65000000,701837.89072800,3174
1661428800000,2022-08-25 12:00:00,LUNA/USDT,1.73980000,1.74320000,1.72750000,1.72960000,62513.61000000,108457.45757100,998
1661425200000,2022-08-25 11:00:00,LUNA/USDT,1.73130000,1.74240000,1.73010000,1.73940000,50939.28000000,88381.28745400,859
1661421600000,2022-08-25 10:00:00,LUNA/USDT,1.73830000,1.74350000,1.73000000,1.73130000,71450.95000000,124081.58899900,1099
1661418000000,2022-08-25 09:00:00,LUNA/USDT,1.74250000,1.74360000,1.73250000,1.73830000,75383.52000000,131142.48932400,829
1661414400000,2022-08-25 08:00:00,LUNA/USDT,1.74290000,1.75400000,1.74120000,1.74250000,81083.20000000,141613.37884900,1323
1661410800000,2022-08-25 07:00:00,LUNA/USDT,1.73450000,1.74430000,1.73450000,1.74290000,70211.30000000,122242.12287500,933
1661407200000,2022-08-25 06:00:00,LUNA/USDT,1.74000000,1.74900000,1.73410000,1.73410000,105314.91000000,183506.14162900,1427
1661403600000,2022-08-25 05:00:00,LUNA/USDT,1.73010000,1.74120000,1.72770000,1.74000000,58881.30000000,102138.12248500,825
1661400000000,2022-08-25 04:00:00,LUNA/USDT,1.72460000,1.73430000,1.72240000,1.72960000,53280.56000000,92155.33477200,750
1661396400000,2022-08-25 03:00:00,LUNA/USDT,1.73120000,1.74210000,1.71890000,1.72450000,131201.97000000,226592.58511200,1221
1661392800000,2022-08-25 02:00:00,LUNA/USDT,1.72980000,1.74070000,1.72390000,1.73120000,93955.02000000,162569.53621800,1040
1661389200000,2022-08-25 01:00:00,LUNA/USDT,1.73030000,1.74220000,1.72860000,1.72980000,52315.76000000,90927.63986200,823
1661385600000,2022-08-25 00:00:00,LUNA/USDT,1.71550000,1.73660000,1.71300000,1.73030000,163208.18000000,281257.69356200,1486
1661382000000,2022-08-24 23:00:00,LUNA/USDT,1.73760000,1.74880000,1.71510000,1.71580000,294406.00000000,508617.04389200,1644
1661378400000,2022-08-24 22:00:00,LUNA/USDT,1.74050000,1.74300000,1.73000000,1.73720000,63346.46000000,109858.92912400,1055
1661374800000,2022-08-24 21:00:00,LUNA/USDT,1.74390000,1.74600000,1.73980000,1.73980000,46005.18000000,80156.08913400,741
1661371200000,2022-08-24 20:00:00,LUNA/USDT,1.75080000,1.75590000,1.74200000,1.74390000,46702.42000000,81660.14695100,980
1661367600000,2022-08-24 19:00:00,LUNA/USDT,1.75480000,1.76780000,1.74910000,1.75040000,66421.90000000,116770.93002700,937
1661364000000,2022-08-24 18:00:00,LUNA/USDT,1.74590000,1.75870000,1.74490000,1.75480000,93458.30000000,163726.66472300,966
1661360400000,2022-08-24 17:00:00,LUNA/USDT,1.75270000,1.75440000,1.73830000,1.74570000,142685.57000000,248899.26540800,1443
1661356800000,2022-08-24 16:00:00,LUNA/USDT,1.75380000,1.76680000,1.75070000,1.75270000,103536.82000000,182250.60017300,1749
1661353200000,2022-08-24 15:00:00,LUNA/USDT,1.74950000,1.75870000,1.74730000,1.75380000,73941.74000000,129709.11102800,1178
1661349600000,2022-08-24 14:00:00,LUNA/USDT,1.75400000,1.76220000,1.74790000,1.74950000,75148.42000000,131703.23680400,1102
1661346000000,2022-08-24 13:00:00,LUNA/USDT,1.75620000,1.76290000,1.74670000,1.75400000,72522.73000000,127136.40375500,1145
1661342400000,2022-08-24 12:00:00,LUNA/USDT,1.75240000,1.77170000,1.74770000,1.75630000,159991.17000000,281759.85539600,2110
1661338800000,2022-08-24 11:00:00,LUNA/USDT,1.73750000,1.75980000,1.73010000,1.75210000,121240.98000000,211915.77433100,1407
1661335200000,2022-08-24 10:00:00,LUNA/USDT,1.73650000,1.74550000,1.73070000,1.73790000,63729.39000000,110815.62704800,907
1661331600000,2022-08-24 09:00:00,LUNA/USDT,1.74400000,1.74870000,1.73450000,1.73610000,67485.84000000,117549.29473900,970
1661328000000,2022-08-24 08:00:00,LUNA/USDT,1.73320000,1.74850000,1.73170000,1.74360000,89730.51000000,156294.99091700,1173
1661324400000,2022-08-24 07:00:00,LUNA/USDT,1.75650000,1.76340000,1.71790000,1.73290000,120394.88000000,209213.56040400,1760
1661320800000,2022-08-24 06:00:00,LUNA/USDT,1.76090000,1.77200000,1.75420000,1.75650000,90441.56000000,159290.83828800,1068
1661317200000,2022-08-24 05:00:00,LUNA/USDT,1.77400000,1.77580000,1.75290000,1.76060000,112977.97000000,199087.98410600,1300
1661313600000,2022-08-24 04:00:00,LUNA/USDT,1.74350000,1.77600000,1.74070000,1.77390000,133378.80000000,234893.74583100,1380
1661310000000,2022-08-24 03:00:00,LUNA/USDT,1.75030000,1.75460000,1.73500000,1.74350000,142517.28000000,248390.63529000,1177
1661306400000,2022-08-24 02:00:00,LUNA/USDT,1.74160000,1.76460000,1.73740000,1.74980000,134949.64000000,236551.59449800,1538
1661302800000,2022-08-24 01:00:00,LUNA/USDT,1.76490000,1.78930000,1.72550000,1.74210000,191123.40000000,335915.28575400,2052
1661299200000,2022-08-24 00:00:00,LUNA/USDT,1.80260000,1.81190000,1.75230000,1.76330000,297812.44000000,531040.84221900,1712
1661295600000,2022-08-23 23:00:00,LUNA/USDT,1.81500000,1.82750000,1.80000000,1.80310000,260049.45000000,471263.05932500,1910
1661292000000,2022-08-23 22:00:00,LUNA/USDT,1.78220000,1.83960000,1.77100000,1.81400000,928863.49000000,1673529.04491000,5138
1661288400000,2022-08-23 21:00:00,LUNA/USDT,1.76080000,1.80000000,1.76000000,1.78230000,388875.62000000,690713.35726600,3310
1661284800000,2022-08-23 20:00:00,LUNA/USDT,1.74270000,1.78210000,1.74220000,1.76030000,323511.13000000,571664.33851900,3004
1661281200000,2022-08-23 19:00:00,LUNA/USDT,1.74320000,1.77320000,1.73480000,1.74220000,208222.97000000,365472.42710000,1963
1661277600000,2022-08-23 18:00:00,LUNA/USDT,1.73520000,1.74960000,1.72340000,1.74340000,106837.05000000,185777.90426500,1369
1661274000000,2022-08-23 17:00:00,LUNA/USDT,1.74840000,1.75130000,1.72830000,1.73520000,181388.57000000,315658.67407000,1917
1661270400000,2022-08-23 16:00:00,LUNA/USDT,1.73990000,1.78550000,1.72560000,1.74890000,530538.70000000,932226.02923000,4882
1661266800000,2022-08-23 15:00:00,LUNA/USDT,1.68880000,1.82700000,1.68800000,1.73970000,1599076.24000000,2814695.72294600,11261
1661263200000,2022-08-23 14:00:00,LUNA/USDT,1.70000000,1.70630000,1.68210000,1.68830000,161205.82000000,273452.70649900,1610
1661259600000,2022-08-23 13:00:00,LUNA/USDT,1.67860000,1.70510000,1.67860000,1.69950000,145782.47000000,246855.73248100,1404
1661256000000,2022-08-23 12:00:00,LUNA/USDT,1.70000000,1.70430000,1.67800000,1.67860000,169064.97000000,285325.94665400,1638
1661252400000,2022-08-23 11:00:00,LUNA/USDT,1.68780000,1.72000000,1.68500000,1.70100000,469288.18000000,797918.15808300,3117
1661248800000,2022-08-23 10:00:00,LUNA/USDT,1.67500000,1.69360000,1.66280000,1.68780000,209494.74000000,351257.49641200,2088
1661245200000,2022-08-23 09:00:00,LUNA/USDT,1.66430000,1.68500000,1.65790000,1.67500000,244974.53000000,408875.61246100,2257
1661241600000,2022-08-23 08:00:00,LUNA/USDT,1.65660000,1.66840000,1.65390000,1.66430000,131187.34000000,217976.50516900,1486
1661238000000,2022-08-23 07:00:00,LUNA/USDT,1.64770000,1.65680000,1.64450000,1.65630000,89658.21000000,148047.27859000,960
1661234400000,2022-08-23 06:00:00,LUNA/USDT,1.63330000,1.65040000,1.62450000,1.64780000,90260.11000000,147419.57491900,1099
1661230800000,2022-08-23 05:00:00,LUNA/USDT,1.67340000,1.67380000,1.63250000,1.63360000,119834.85000000,198298.62058500,1554
1661227200000,2022-08-23 04:00:00,LUNA/USDT,1.66400000,1.67610000,1.66400000,1.67330000,76847.95000000,128299.48099400,726
1661223600000,2022-08-23 03:00:00,LUNA/USDT,1.67150000,1.68080000,1.66170000,1.66400000,123529.07000000,206346.47940200,1112
1661220000000,2022-08-23 02:00:00,LUNA/USDT,1.66660000,1.67260000,1.66130000,1.67150000,43063.14000000,71827.71428200,692
1661216400000,2022-08-23 01:00:00,LUNA/USDT,1.67180000,1.68970000,1.66120000,1.66660000,155033.11000000,260545.70014200,1724
1661212800000,2022-08-23 00:00:00,LUNA/USDT,1.66660000,1.68620000,1.66000000,1.67130000,151286.98000000,253257.67274600,1762
1661209200000,2022-08-22 23:00:00,LUNA/USDT,1.64050000,1.68660000,1.63960000,1.66910000,182610.91000000,304637.12419300,1689
1661205600000,2022-08-22 22:00:00,LUNA/USDT,1.63340000,1.64700000,1.63320000,1.64030000,27582.83000000,45299.86542200,565
1661202000000,2022-08-22 21:00:00,LUNA/USDT,1.63130000,1.64050000,1.62950000,1.63340000,40960.93000000,66940.00768600,546
1661198400000,2022-08-22 20:00:00,LUNA/USDT,1.63350000,1.64340000,1.62880000,1.63120000,67156.26000000,109881.50233400,935
1661194800000,2022-08-22 19:00:00,LUNA/USDT,1.62070000,1.63380000,1.62070000,1.63310000,22810.08000000,37151.88883300,633
1661191200000,2022-08-22 18:00:00,LUNA/USDT,1.63230000,1.63530000,1.61660000,1.62070000,63648.66000000,103417.91067400,1029
