https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ELA,Volume USDT
1643328000,2022-01-28 00:00:00,ELA/USDT,5.0676,5.181,4.5419,5.0781,174761.7550535,850913.576004743551
1643241600,2022-01-27 00:00:00,ELA/USDT,5.6068,5.94,4.7772,5.09,174455.5307292,923629.303839594564
1643155200,2022-01-26 00:00:00,ELA/USDT,6.3894,6.5655,5.3573,5.6133,288175.82784089,1717759.246389436162
1643068800,2022-01-25 00:00:00,ELA/USDT,5.4198,6.8,5.1865,6.3894,239897.03941576,1377203.874414025692
1642982400,2022-01-24 00:00:00,ELA/USDT,6.195,6.4,4.5,5.4198,450476.70421999,2392422.061674841318
1642896000,2022-01-23 00:00:00,ELA/USDT,4.6963,6.4,4.555,6.195,428736.4389483,2431646.240810330449
1642809600,2022-01-22 00:00:00,ELA/USDT,5.6399,5.7357,4.4227,4.7079,417713.31785594,2093454.734726949846
1642723200,2022-01-21 00:00:00,ELA/USDT,5.9739,6.5,5.162,5.6435,662686.01874884,3797780.951937443756
1642636800,2022-01-20 00:00:00,ELA/USDT,6.4882,7.7486,5.97,5.9735,525636.12292372,3578176.679410284548
1642550400,2022-01-19 00:00:00,ELA/USDT,5.7884,6.66,5.6161,6.4849,372735.27243207,2263159.29175693954
1642464000,2022-01-18 00:00:00,ELA/USDT,5.477,6.16,5.05,5.7945,537954.0796906,3019924.05706888137
1642377600,2022-01-17 00:00:00,ELA/USDT,4.5571,5.94,4.2243,5.4341,355327.7115623,1727673.08218373644
1642291200,2022-01-16 00:00:00,ELA/USDT,4.3228,4.8,4.005,4.53,131672.6454793,569465.082517104743
1642204800,2022-01-15 00:00:00,ELA/USDT,3.6364,5.115,3.6166,4.3312,445483.29173475,1915773.234608931557
1642118400,2022-01-14 00:00:00,ELA/USDT,3.4607,3.6974,3.3644,3.6271,99109.96054235,349100.441410035828
1642032000,2022-01-13 00:00:00,ELA/USDT,3.3535,3.7849,3.27,3.4444,133774.07747336,464549.774314925853
1641945600,2022-01-12 00:00:00,ELA/USDT,3.2056,3.8214,3.0564,3.3535,107791.69336703,355955.284683749776
1641859200,2022-01-11 00:00:00,ELA/USDT,3.0186,3.2977,2.9999,3.2334,65904.37583928,206793.796050415736
1641772800,2022-01-10 00:00:00,ELA/USDT,3.01,3.2763,2.8537,3,82619.72588727,252628.22015293978
1641686400,2022-01-09 00:00:00,ELA/USDT,2.9901,3.0989,2.9132,3.01,69243.1393344,207902.813873151165
1641600000,2022-01-08 00:00:00,ELA/USDT,3.0206,3.1782,2.8028,2.9901,67382.08046608,201140.381242727639
1641513600,2022-01-07 00:00:00,ELA/USDT,3.2659,3.3329,2.9,3.0262,78901.63328997,240473.342202278458
1641427200,2022-01-06 00:00:00,ELA/USDT,3.4589,3.5285,3.0545,3.2659,103064.96521186,331457.265678454642
1641340800,2022-01-05 00:00:00,ELA/USDT,3.6245,4.0209,3.1351,3.4589,246016.40204247,886261.147919465444
1641254400,2022-01-04 00:00:00,ELA/USDT,3.2541,3.7473,3.1797,3.6554,120981.12634894,415009.324342015419
1641168000,2022-01-03 00:00:00,ELA/USDT,3.195,3.513,3.1534,3.2541,68550.97805334,225869.318809021902
1641081600,2022-01-02 00:00:00,ELA/USDT,3.05,3.5704,3.0198,3.1721,90209.18171862,289401.854934272799
1640995200,2022-01-01 00:00:00,ELA/USDT,2.9222,3.1031,2.902,3.0698,30853.98842272,92415.864531502372
1640908800,2021-12-31 00:00:00,ELA/USDT,3.0174,3.3312,2.8663,2.8993,49743.96111474,151416.400005032878
1640822400,2021-12-30 00:00:00,ELA/USDT,2.981,3.244,2.902,3.0174,86734.24162753,261428.928165793919
1640736000,2021-12-29 00:00:00,ELA/USDT,3.073,3.1377,2.944,2.9787,42908.45007842,131372.949580527706
1640649600,2021-12-28 00:00:00,ELA/USDT,3.3416,3.3472,3.0164,3.0501,82010.1668665,259071.409198501813
1640563200,2021-12-27 00:00:00,ELA/USDT,3.2983,3.4243,3.2,3.3417,69833.24596699,229955.83932195236
1640476800,2021-12-26 00:00:00,ELA/USDT,3.3862,3.5573,3.1951,3.2964,83233.73958599,277935.38462776914
1640390400,2021-12-25 00:00:00,ELA/USDT,2.7735,5.06,2.7561,3.3861,575583.45452474,2053159.938787999471
1640304000,2021-12-24 00:00:00,ELA/USDT,2.8342,3.0106,2.7204,2.7735,120897.59538042,344583.276594214745
1640217600,2021-12-23 00:00:00,ELA/USDT,2.5651,2.9787,2.4366,2.83,87005.30780041,237019.761843951791
1640131200,2021-12-22 00:00:00,ELA/USDT,2.6416,2.7122,2.515,2.5627,57763.68241584,153102.886092543598
1640044800,2021-12-21 00:00:00,ELA/USDT,2.5334,2.699,2.5172,2.6306,48748.73459409,128282.476286568487
1639958400,2021-12-20 00:00:00,ELA/USDT,2.5714,2.6147,2.4352,2.5346,42057.13649208,105821.236677324437
1639872000,2021-12-19 00:00:00,ELA/USDT,2.6732,2.7499,2.5699,2.5715,40870.87944017,108249.727276893503
1639785600,2021-12-18 00:00:00,ELA/USDT,2.6535,2.75,2.6022,2.6603,67202.43462384,180361.847267138422
1639699200,2021-12-17 00:00:00,ELA/USDT,2.4846,2.6949,2.48,2.6537,64539.4867099,164391.408872056867
1639612800,2021-12-16 00:00:00,ELA/USDT,2.4757,2.739,2.3869,2.4839,96620.35113564,244678.358029555563
1639526400,2021-12-15 00:00:00,ELA/USDT,2.4494,2.5999,2.2613,2.4772,87182.94559002,209006.742798400317
1639440000,2021-12-14 00:00:00,ELA/USDT,2.4481,2.493,2.33,2.4646,78866.00948335,190679.798447537919
1639353600,2021-12-13 00:00:00,ELA/USDT,2.9714,2.973,2.35,2.4471,165768.30392307,426238.193097379663
1639267200,2021-12-12 00:00:00,ELA/USDT,2.6774,3.2064,2.5715,2.9729,257935.5511426,747926.213809720935
1639180800,2021-12-11 00:00:00,ELA/USDT,2.6749,2.7197,2.5401,2.6745,82124.06813986,216054.810091585317
1639094400,2021-12-10 00:00:00,ELA/USDT,2.747,2.9662,2.61,2.6753,101316.33302588,282616.53503692341
1639008000,2021-12-09 00:00:00,ELA/USDT,2.975,2.9933,2.6805,2.7523,77869.00622812,221125.852121321009
1638921600,2021-12-08 00:00:00,ELA/USDT,3.0221,3.0238,2.77,2.968,91146.27911628,265666.958764592553
1638835200,2021-12-07 00:00:00,ELA/USDT,3.2094,3.311,2.9548,3.0094,92982.66398818,286863.555141115812
1638748800,2021-12-06 00:00:00,ELA/USDT,3.0901,3.3423,2.6529,3.2152,150613.2705638,441517.387304283632
1638662400,2021-12-05 00:00:00,ELA/USDT,3.5113,3.5538,2.9215,3.09,153020.74175719,493687.018584757774
1638576000,2021-12-04 00:00:00,ELA/USDT,3.9533,3.9757,2.82,3.5072,191086.01019611,656590.625910384433
1638489600,2021-12-03 00:00:00,ELA/USDT,4.0855,4.5145,3.6,3.9629,218389.76065796,901393.592870112614
1638403200,2021-12-02 00:00:00,ELA/USDT,4.2581,4.2909,4,4.0761,73244.69654475,300221.022218745306
1638316800,2021-12-01 00:00:00,ELA/USDT,4.3913,4.6642,4.233,4.2585,107065.69844586,472598.159172059674
1638230400,2021-11-30 00:00:00,ELA/USDT,4.3031,4.5539,4.216,4.3874,104524.86391302,454381.376941271402
1638144000,2021-11-29 00:00:00,ELA/USDT,4.3293,4.484,4.2224,4.288,86921.63839636,377588.265349924887
1638057600,2021-11-28 00:00:00,ELA/USDT,4.4516,4.5142,4.1,4.3301,105489.69046592,452637.922401217404
1637971200,2021-11-27 00:00:00,ELA/USDT,3.9568,4.8199,3.9401,4.4511,248330.41817369,1123214.036526984781
1637884800,2021-11-26 00:00:00,ELA/USDT,4.475,4.5123,3.9377,3.9904,108696.40817836,451188.441164819472
1637798400,2021-11-25 00:00:00,ELA/USDT,4.0518,4.7112,3.9756,4.4743,201196.41701458,863372.868217052044
1637712000,2021-11-24 00:00:00,ELA/USDT,4.2574,4.2723,3.9,4.0274,108931.17223331,443839.219800723119
1637625600,2021-11-23 00:00:00,ELA/USDT,4.2171,4.4307,4.1128,4.2523,89577.13292806,383618.758136813028
1637539200,2021-11-22 00:00:00,ELA/USDT,4.4662,4.5726,4.1,4.2505,108274.29693555,468802.601634189928
1637452800,2021-11-21 00:00:00,ELA/USDT,4.6783,4.8499,4.451,4.5049,102720.70850462,478712.391732663169
1637366400,2021-11-20 00:00:00,ELA/USDT,4.5572,4.8962,4.5001,4.6783,82391.66844431,386261.411219221556
1637280000,2021-11-19 00:00:00,ELA/USDT,4.3008,5.0395,3.85,4.56,179913.74915698,821405.667368447277
1637193600,2021-11-18 00:00:00,ELA/USDT,4.7702,4.9008,4.11,4.294,127711.51946962,565562.969006136493
1637107200,2021-11-17 00:00:00,ELA/USDT,4.9752,5.0214,4.6049,4.7581,69536.3133959,333525.137131574405
1637020800,2021-11-16 00:00:00,ELA/USDT,5.1003,5.1015,4.6297,4.9558,131894.17534818,646136.475505101216
1636934400,2021-11-15 00:00:00,ELA/USDT,5.4431,5.5718,4.803,5.1016,95139.44510951,502403.287486172196
1636848000,2021-11-14 00:00:00,ELA/USDT,5.5383,5.7,5.05,5.45,124602.18852392,666973.113656930608
1636761600,2021-11-13 00:00:00,ELA/USDT,5.6448,5.8302,5.1,5.5144,91978.93546692,512101.002847902314
1636675200,2021-11-12 00:00:00,ELA/USDT,5.8175,6.1204,5.1069,5.64,151009.78660007,850648.771739542664
1636588800,2021-11-11 00:00:00,ELA/USDT,5.1597,6.0059,5.0284,5.8176,177643.12108641,989531.422344565383
1636502400,2021-11-10 00:00:00,ELA/USDT,5.0229,6.5946,4.4,5.169,394385.58286921,2169123.095331753805
1636416000,2021-11-09 00:00:00,ELA/USDT,5.169,5.304,4.8353,5.0177,95931.96241733,485162.717021543978
1636329600,2021-11-08 00:00:00,ELA/USDT,4.757,5.3198,4.7395,5.169,184631.54925738,933872.260106885081
1636243200,2021-11-07 00:00:00,ELA/USDT,4.7185,4.9885,4.5835,4.765,110117.53779413,522582.132945047102
1636156800,2021-11-06 00:00:00,ELA/USDT,4.7279,5.48,4.3986,4.7185,127180.91547285,607814.189415543978
1636070400,2021-11-05 00:00:00,ELA/USDT,5.1027,5.192,4.6694,4.7279,77863.3240867,378825.041591215519
1635984000,2021-11-04 00:00:00,ELA/USDT,4.8,5.6,4.6504,5.1052,210878.56781924,1085894.171342642155
1635897600,2021-11-03 00:00:00,ELA/USDT,4.5742,5.99,4.4002,4.8,151932.44475647,715652.637322461841
1635811200,2021-11-02 00:00:00,ELA/USDT,4.3672,4.6899,4.3366,4.618,85504.85897929,383220.105794061594
1635724800,2021-11-01 00:00:00,ELA/USDT,4.381,4.6949,4.2216,4.4034,116277.56609092,519024.908173353843
1635638400,2021-10-31 00:00:00,ELA/USDT,4.4632,4.7036,4.1984,4.4217,107674.14206281,475371.528077794609
1635552000,2021-10-30 00:00:00,ELA/USDT,4.7219,4.7796,4.4,4.4633,72259.74395333,330771.247681958796
1635465600,2021-10-29 00:00:00,ELA/USDT,4.4335,5.0603,4.3811,4.6801,99531.11863339,472962.169112672778
1635379200,2021-10-28 00:00:00,ELA/USDT,4.2513,4.8579,4.2003,4.394,111988.61031505,506749.1473016725
1635292800,2021-10-27 00:00:00,ELA/USDT,4.887,5.1523,4.2033,4.2606,140709.39926091,645467.60770475252
1635206400,2021-10-26 00:00:00,ELA/USDT,5.5886,5.9886,4.701,4.8871,211533.00305795,1118821.431713683474
1635120000,2021-10-25 00:00:00,ELA/USDT,4.3477,6.88,4.24,5.5886,387726.57014934,2015336.516663825608
1635033600,2021-10-24 00:00:00,ELA/USDT,4.55,4.6299,4.21,4.3187,96469.28293206,425286.2365937121
1634947200,2021-10-23 00:00:00,ELA/USDT,4.3,4.7683,4.198,4.553,136733.38666534,611061.754197171872
1634860800,2021-10-22 00:00:00,ELA/USDT,4.153,5.0244,4.0965,4.3,241535.15846366,1064387.076811247547
1634774400,2021-10-21 00:00:00,ELA/USDT,4.3843,4.65,4.1245,4.1587,92776.23893833,402004.804235663127
1634688000,2021-10-20 00:00:00,ELA/USDT,4.1403,4.5,4.0556,4.3843,61938.73791913,262328.209844429283
1634601600,2021-10-19 00:00:00,ELA/USDT,4.1488,4.3566,3.9323,4.1403,91904.38390325,383389.294569576214
1634515200,2021-10-18 00:00:00,ELA/USDT,4.1815,4.3228,4.0282,4.1488,64226.07472889,267385.268408429656
1634428800,2021-10-17 00:00:00,ELA/USDT,4.4926,4.8,4.0496,4.2067,86245.40397961,370937.170578393976
1634342400,2021-10-16 00:00:00,ELA/USDT,4.3893,5,4.3151,4.5124,162037.52566311,754866.162600803931
1634256000,2021-10-15 00:00:00,ELA/USDT,4.5428,4.76,4.2003,4.3893,102363.50940018,448871.079043629534
1634169600,2021-10-14 00:00:00,ELA/USDT,4.5216,4.7081,4.2005,4.5001,96649.75202178,425093.920135641042
1634083200,2021-10-13 00:00:00,ELA/USDT,4.1721,4.8518,3.9356,4.5216,113062.12153999,491504.987894880519
1633996800,2021-10-12 00:00:00,ELA/USDT,4.3754,4.3782,3.922,4.172,47478.69049398,194277.22962723688
1633910400,2021-10-11 00:00:00,ELA/USDT,4.3853,4.5131,4.2639,4.3677,30695.31933835,134715.210964219296
1633824000,2021-10-10 00:00:00,ELA/USDT,4.5842,4.621,4.325,4.3853,29834.47192095,133833.274724579698
1633737600,2021-10-09 00:00:00,ELA/USDT,4.7061,4.8077,4.5,4.6084,55329.00418552,257694.114741899734
1633651200,2021-10-08 00:00:00,ELA/USDT,4.3973,4.9499,4.3,4.7061,70512.2141547,321472.332678307052
1633564800,2021-10-07 00:00:00,ELA/USDT,4.65,4.6922,4.3354,4.3973,45121.8754223,203466.360565482618
1633478400,2021-10-06 00:00:00,ELA/USDT,4.8804,4.9318,4.2259,4.65,66115.16260114,300526.203010025074
1633392000,2021-10-05 00:00:00,ELA/USDT,4.81,4.9999,4.3964,4.8804,93689.13530707,434015.420944285786
1633305600,2021-10-04 00:00:00,ELA/USDT,4.497,5.2,4.147,4.81,111281.46040591,518019.119355597328
1633219200,2021-10-03 00:00:00,ELA/USDT,4.56,4.7368,4.3151,4.4959,55905.35326564,252781.942355995285
1633132800,2021-10-02 00:00:00,ELA/USDT,4.7781,5.3924,4.4829,4.56,143429.84663409,693722.679508535697
1633046400,2021-10-01 00:00:00,ELA/USDT,4.0305,4.949,4.0089,4.814,83587.30289896,373302.644700052623
1632960000,2021-09-30 00:00:00,ELA/USDT,3.6373,4.2,3.6245,4.0453,62886.24145296,246717.780907818196
1632873600,2021-09-29 00:00:00,ELA/USDT,3.6632,4.0797,3.6,3.665,81141.99427526,305684.868299865853
1632787200,2021-09-28 00:00:00,ELA/USDT,4.0501,4.2365,3.6017,3.6975,71387.59594,279370.640528933312
1632700800,2021-09-27 00:00:00,ELA/USDT,4.5105,4.73,4.05,4.0518,80310.43522926,351757.716493906802
1632614400,2021-09-26 00:00:00,ELA/USDT,5.052,5.1061,3.907,4.5298,183510.30298753,830684.699364791753
1632528000,2021-09-25 00:00:00,ELA/USDT,5.2078,5.84,4.7243,5.0726,230875.74373098,1181368.388504333845
1632441600,2021-09-24 00:00:00,ELA/USDT,5.6513,5.8088,4.32,5.2078,173047.63013754,862186.441996318452
1632355200,2021-09-23 00:00:00,ELA/USDT,5.7249,5.9081,5.1877,5.6695,75440.09461527,412355.987544480893
1632268800,2021-09-22 00:00:00,ELA/USDT,4.3566,5.9153,4.2607,5.7517,141271.75460016,716674.768654578145
1632182400,2021-09-21 00:00:00,ELA/USDT,5.1951,5.3994,3.99,4.3116,125279.3253246,583953.761344866705
1632096000,2021-09-20 00:00:00,ELA/USDT,6.1499,6.28,5.05,5.1923,101869.61304351,573052.901132114216
1632009600,2021-09-19 00:00:00,ELA/USDT,6.9863,7.2264,6.0035,6.1364,96439.14118203,641161.136107541497
1631923200,2021-09-18 00:00:00,ELA/USDT,5.8726,7.9,5.4246,6.988,190019.22267829,1221186.283418265104
1631836800,2021-09-17 00:00:00,ELA/USDT,5.4518,6.1528,4.8501,5.9522,90159.61823995,475001.362505386938
1631750400,2021-09-16 00:00:00,ELA/USDT,6.44,6.443,5.2024,5.4519,126852.97914258,720109.398728984224
1631664000,2021-09-15 00:00:00,ELA/USDT,5.2622,8.5,4.83,6.3085,266358.00699137,1575455.167654205598
1631577600,2021-09-14 00:00:00,ELA/USDT,3.9846,5.4,3.9473,5.2127,242696.188661,1135462.990786856112
1631491200,2021-09-13 00:00:00,ELA/USDT,4.3913,4.5052,3.8601,3.9849,56049.76672272,225977.411438134254
1631404800,2021-09-12 00:00:00,ELA/USDT,4.1921,4.6922,4.0672,4.4811,73642.92043627,320978.186194079511
1631318400,2021-09-11 00:00:00,ELA/USDT,3.6818,5,3.5957,4.1201,198284.17220177,837650.497872257673
1631232000,2021-09-10 00:00:00,ELA/USDT,4.0732,4.1001,3.569,3.6818,71417.717902,273632.072897920083
1631145600,2021-09-09 00:00:00,ELA/USDT,3.615,4.48,3.615,4.0726,94288.79893637,379630.973099641912
1631059200,2021-09-08 00:00:00,ELA/USDT,3.6524,3.9266,3.2523,3.6175,66476.36957384,236035.106823059827
1630972800,2021-09-07 00:00:00,ELA/USDT,4.6361,4.6543,3.4,3.6962,140752.10005277,562422.629226563766
1630886400,2021-09-06 00:00:00,ELA/USDT,3.9264,4.9371,3.8478,4.5441,204624.21428469,903128.125944299588
1630800000,2021-09-05 00:00:00,ELA/USDT,3.682,4.1496,3.6107,3.85,39648.874675,148524.108088184967
1630713600,2021-09-04 00:00:00,ELA/USDT,4.2459,4.6902,3.6804,3.6819,85765.16191653,348827.417643927793
1630627200,2021-09-03 00:00:00,ELA/USDT,3.1837,4.3,3.082,4.2463,68335.34192841,241153.948490663286
1630540800,2021-09-02 00:00:00,ELA/USDT,3.2213,3.3064,2.943,3.1867,33535.17580692,106416.678379691523
1630454400,2021-09-01 00:00:00,ELA/USDT,3.1881,3.3999,3.1,3.2646,43709.40838303,139837.931758082716
1630368000,2021-08-31 00:00:00,ELA/USDT,3.2711,3.343,3.1033,3.1402,26052.01736885,83414.864724081562
1630281600,2021-08-30 00:00:00,ELA/USDT,3.5902,3.635,3.2638,3.2644,36287.73801822,125262.049983881792
1630195200,2021-08-29 00:00:00,ELA/USDT,3.5164,3.7266,3.4305,3.5789,10968.72044892,38754.706331621043
1630108800,2021-08-28 00:00:00,ELA/USDT,3.662,3.8328,3.449,3.5206,21778.98487045,78137.564881724978
1630022400,2021-08-27 00:00:00,ELA/USDT,3.27,3.8,3.1521,3.6641,21509.1422603,73788.434749824347
1629936000,2021-08-26 00:00:00,ELA/USDT,3.6637,3.7528,3.1721,3.278,32771.18873526,110124.027693950752
1629849600,2021-08-25 00:00:00,ELA/USDT,3.5489,3.707,3.3667,3.6414,30170.12566637,107079.205067982746
1629763200,2021-08-24 00:00:00,ELA/USDT,3.5408,4,3.4654,3.5525,68514.40516291,250902.941692442318
1629676800,2021-08-23 00:00:00,ELA/USDT,3.4975,3.74,3.46,3.5,33390.6982823,120879.224678433571
1629590400,2021-08-22 00:00:00,ELA/USDT,3.4826,3.7,3.3775,3.4903,31917.16333504,113289.111508433186
1629504000,2021-08-21 00:00:00,ELA/USDT,3.395,3.5843,3.3632,3.4664,21520.07363022,74662.370805367789
1629417600,2021-08-20 00:00:00,ELA/USDT,3.3816,3.6618,3.3504,3.3948,26901.07571932,92883.889587815546
1629331200,2021-08-19 00:00:00,ELA/USDT,3.2188,3.7,3.0188,3.3443,22569.04164466,74077.764223770222
1629244800,2021-08-18 00:00:00,ELA/USDT,3.3033,3.3988,3.1485,3.3331,14837.83158032,48083.131607356799
1629158400,2021-08-17 00:00:00,ELA/USDT,3.5883,3.6331,3.2361,3.2487,20127.40131832,69355.726594287161
1629072000,2021-08-16 00:00:00,ELA/USDT,3.398,3.7,3.3402,3.5918,30401.57300051,108840.414626590935
1628985600,2021-08-15 00:00:00,ELA/USDT,3.4681,3.5396,3.2337,3.3644,25116.66827447,83437.265284090589
1628899200,2021-08-14 00:00:00,ELA/USDT,3.493,3.57,3.2896,3.3965,26409.32513992,90493.994290077252
1628812800,2021-08-13 00:00:00,ELA/USDT,3.1338,3.4999,3.1332,3.4959,30715.87841347,102747.949691448519
1628726400,2021-08-12 00:00:00,ELA/USDT,3.2563,3.3984,2.9187,3.1338,40253.48865536,126589.518532420947
1628640000,2021-08-11 00:00:00,ELA/USDT,3.1428,3.5036,3.1125,3.2563,44554.75214254,150138.766575554702
1628553600,2021-08-10 00:00:00,ELA/USDT,3.2438,3.3986,2.81,3.0793,22207.19883341,69693.344396024021
1628467200,2021-08-09 00:00:00,ELA/USDT,2.9895,3.2444,2.8634,3.2342,8505.22023974,26474.183900034237
1628380800,2021-08-08 00:00:00,ELA/USDT,3.2475,3.33,2.9026,2.9897,10783.876022,33486.230136461507
1628294400,2021-08-07 00:00:00,ELA/USDT,3.1044,3.4,3.1,3.2102,25935.8727235,83683.236602260641
1628208000,2021-08-06 00:00:00,ELA/USDT,3.2907,3.307,3.017,3.1047,26683.99400629,84271.416177776938
1628121600,2021-08-05 00:00:00,ELA/USDT,2.8992,3.69,2.7689,3.2842,69151.10651238,218935.405784231845
1628035200,2021-08-04 00:00:00,ELA/USDT,2.739,2.9435,2.7027,2.9435,17258.92297257,48614.1704593224
1627948800,2021-08-03 00:00:00,ELA/USDT,2.7981,2.8895,2.6318,2.739,13461.4548751,37196.77709478391
1627862400,2021-08-02 00:00:00,ELA/USDT,2.783,2.9965,2.6824,2.7957,14537.12622254,41275.840475722694
1627776000,2021-08-01 00:00:00,ELA/USDT,2.8601,3.3,2.7667,2.771,31444.8494995,91558.074539323309
1627689600,2021-07-31 00:00:00,ELA/USDT,2.752,3,2.6251,2.8601,27012.68467216,76638.073617370867
1627603200,2021-07-30 00:00:00,ELA/USDT,2.7911,2.864,2.5002,2.752,13681.71565907,36688.577745973185
1627516800,2021-07-29 00:00:00,ELA/USDT,2.662,2.9349,2.51,2.7982,13156.08895364,35693.331033005116
1627430400,2021-07-28 00:00:00,ELA/USDT,2.8478,2.9634,2.4226,2.6618,24446.41187195,64895.779308882055
1627344000,2021-07-27 00:00:00,ELA/USDT,2.3005,3.3,2.2357,2.8477,28891.34483986,76880.2303766635
1627257600,2021-07-26 00:00:00,ELA/USDT,2.2647,2.447,2.2105,2.3019,18111.72297799,41867.812567892222
1627171200,2021-07-25 00:00:00,ELA/USDT,2.1732,2.2647,2.1225,2.2647,8576.78950538,18760.114159669708
1627084800,2021-07-24 00:00:00,ELA/USDT,2.115,2.2446,2.1006,2.1132,9261.24352941,19981.538947278614
1626998400,2021-07-23 00:00:00,ELA/USDT,2.0886,2.1458,1.9969,2.1196,7557.43798479,15734.802644715762
1626912000,2021-07-22 00:00:00,ELA/USDT,2.0259,2.1101,1.9737,2.0399,7779.79832283,15877.144010996887
1626825600,2021-07-21 00:00:00,ELA/USDT,1.8971,2.103,1.8971,2.0412,7122.24415109,14383.826786968097
1626739200,2021-07-20 00:00:00,ELA/USDT,1.95,1.9957,1.8256,1.9057,10763.69074922,20636.102232105081
1626652800,2021-07-19 00:00:00,ELA/USDT,2.1055,2.1472,1.77,1.91,13232.77824237,25788.771744323441
1626566400,2021-07-18 00:00:00,ELA/USDT,2.1101,2.2113,2.0501,2.0655,8279.7637911,17565.849116754527
1626480000,2021-07-17 00:00:00,ELA/USDT,2.1054,2.1345,1.8108,2.1101,18047.80389304,36100.372762594602
1626393600,2021-07-16 00:00:00,ELA/USDT,2.0479,2.4024,2.0398,2.1052,23712.50637352,51007.082393177791
1626307200,2021-07-15 00:00:00,ELA/USDT,2.0774,2.1226,2,2.0429,8416.90875894,17133.320694985485
1626220800,2021-07-14 00:00:00,ELA/USDT,2.1114,2.176,1.9753,2.0658,12814.37017504,26355.515247416511
1626134400,2021-07-13 00:00:00,ELA/USDT,2.1886,2.24,2.0668,2.1262,8323.63522704,17789.672301447022
1626048000,2021-07-12 00:00:00,ELA/USDT,2.2787,2.4338,2.1129,2.2251,15524.41180983,35419.281363931502
1625961600,2021-07-11 00:00:00,ELA/USDT,2.2167,2.4398,2.1775,2.3185,16650.184391,37950.116994311425
1625875200,2021-07-10 00:00:00,ELA/USDT,2.1941,2.2696,2.1534,2.2167,10866.87852075,24360.910284805363
1625788800,2021-07-09 00:00:00,ELA/USDT,2.195,2.2637,2.1535,2.205,11663.67388141,25859.174491939185
1625702400,2021-07-08 00:00:00,ELA/USDT,2.34,2.4728,2.18,2.195,30297.0085331,70084.360048826242
1625616000,2021-07-07 00:00:00,ELA/USDT,2.4245,2.9,2.2943,2.3401,65747.99376264,157714.187094961164
1625529600,2021-07-06 00:00:00,ELA/USDT,2.2124,2.7,2.1729,2.4296,43488.64537094,100996.234654281746
1625443200,2021-07-05 00:00:00,ELA/USDT,2.2888,2.3869,2.1001,2.2123,28271.48336288,63546.62967496526
1625356800,2021-07-04 00:00:00,ELA/USDT,2.6095,2.825,2.2751,2.2887,66646.43014173,163837.45444807789
1625270400,2021-07-03 00:00:00,ELA/USDT,1.9644,3.8403,1.9505,2.6267,116542.04482533,288045.561216329736
1625184000,2021-07-02 00:00:00,ELA/USDT,2.131,2.1731,1.8827,1.9637,36470.47863977,72202.423183052569
1625097600,2021-07-01 00:00:00,ELA/USDT,2.3239,2.3969,1.984,2.1731,28701.77223638,61002.660662504688
1625011200,2021-06-30 00:00:00,ELA/USDT,2.4604,2.4607,2.24,2.4021,25166.86886721,58711.915530593788
1624924800,2021-06-29 00:00:00,ELA/USDT,2.5069,2.7122,2.4061,2.4513,64500.64378957,164778.959258824296
1624838400,2021-06-28 00:00:00,ELA/USDT,2.58,2.7063,2.4197,2.4347,30631.26830754,78234.759783231461
1624752000,2021-06-27 00:00:00,ELA/USDT,2.5472,2.6542,2.3711,2.5603,8225.6490251,20965.267744029619
1624665600,2021-06-26 00:00:00,ELA/USDT,2.5312,2.622,2.3899,2.5253,11043.5041395,27391.025822611831
1624579200,2021-06-25 00:00:00,ELA/USDT,2.95,2.9533,2.3083,2.5332,46220.18204987,119132.482038628611
1624492800,2021-06-24 00:00:00,ELA/USDT,2.7537,3.09,2.4594,2.9112,8620.76788928,24372.756660921233
1624406400,2021-06-23 00:00:00,ELA/USDT,2.6,3.0275,2.4803,2.6354,8580.79262435,23046.590878395222
1624320000,2021-06-22 00:00:00,ELA/USDT,2.558,2.8665,2.2144,2.5738,15806.95987546,39961.875510186484
1624233600,2021-06-21 00:00:00,ELA/USDT,3.3909,3.4873,2.5765,2.7282,25486.9684867,74511.629908660182
1624147200,2021-06-20 00:00:00,ELA/USDT,3.5615,3.6323,3.0739,3.3658,29959.53171653,102990.974431477106
1624060800,2021-06-19 00:00:00,ELA/USDT,3.448,3.6456,3.2046,3.5615,43410.48088538,148345.663593203976
1623974400,2021-06-18 00:00:00,ELA/USDT,3.701,3.741,3.2001,3.4477,15553.82238861,53496.545540763337
1623888000,2021-06-17 00:00:00,ELA/USDT,3.7557,4.3106,3.6948,3.722,28848.93745074,109992.280923367775
1623801600,2021-06-16 00:00:00,ELA/USDT,3.8738,3.8892,3.6,3.7226,10917.28467498,41011.265455357192
1623715200,2021-06-15 00:00:00,ELA/USDT,4.0547,4.4721,3.7238,3.9102,16893.8062249,67342.941838213658
1623628800,2021-06-14 00:00:00,ELA/USDT,3.9368,4.1051,3.6417,4.0657,41228.58257029,157746.515043984167
1623542400,2021-06-13 00:00:00,ELA/USDT,3.6322,4.0275,3.4263,3.9156,15624.22539241,58322.262540288758
1623456000,2021-06-12 00:00:00,ELA/USDT,3.9446,3.9818,3.3502,3.673,31092.47159438,111694.299260172965
1623369600,2021-06-11 00:00:00,ELA/USDT,4.275,4.4166,3.7545,3.9759,35042.45652261,138956.770163720455
