https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PUSH,Volume USDT
1643068800,2022-01-25 00:00:00,PUSH/USDT,1.3,1.349,1.275,1.328,45337.90936025,59367.65317873834
1642982400,2022-01-24 00:00:00,PUSH/USDT,1.361,1.399,1.197,1.3,84361.9990668,105678.44148377626
1642896000,2022-01-23 00:00:00,PUSH/USDT,1.314,1.421,1.295,1.358,112199.6132389,151861.19318479882
1642809600,2022-01-22 00:00:00,PUSH/USDT,1.508,1.579,1.251,1.313,68629.76735706,95247.72968890519
1642723200,2022-01-21 00:00:00,PUSH/USDT,1.795,1.798,1.501,1.508,113567.25161128,184707.3813357693
1642636800,2022-01-20 00:00:00,PUSH/USDT,1.997,2.01,1.774,1.795,153716.19940146,285590.37789028627
1642550400,2022-01-19 00:00:00,PUSH/USDT,2.06,2.067,1.99,1.996,40546.63576326,82013.76802250214
1642464000,2022-01-18 00:00:00,PUSH/USDT,2.04,2.184,2.027,2.063,33771.31367533,69910.12912108534
1642377600,2022-01-17 00:00:00,PUSH/USDT,2.275,2.281,2.033,2.036,85511.61774019,182335.7648666105
1642291200,2022-01-16 00:00:00,PUSH/USDT,2.275,2.336,2.255,2.278,38285.74666413,87569.08608075375
1642204800,2022-01-15 00:00:00,PUSH/USDT,2.212,2.333,2.207,2.28,56960.22673715,129826.1386574144
1642118400,2022-01-14 00:00:00,PUSH/USDT,2.247,2.336,2.16,2.214,59808.19191642,134345.85479393709
1642032000,2022-01-13 00:00:00,PUSH/USDT,2.535,2.541,2.197,2.252,141421.54668485,326742.66933982638
1641945600,2022-01-12 00:00:00,PUSH/USDT,2.639,2.784,2.496,2.537,184726.53282654,480924.78721526681
1641859200,2022-01-11 00:00:00,PUSH/USDT,2.181,2.682,2.051,2.638,178284.60847365,426725.35609913509
1641772800,2022-01-10 00:00:00,PUSH/USDT,2.206,2.317,2.043,2.181,150696.57081868,329320.50154603729
1641686400,2022-01-09 00:00:00,PUSH/USDT,2.037,2.253,1.982,2.219,96866.06090395,208090.57305838527
1641600000,2022-01-08 00:00:00,PUSH/USDT,2.216,2.299,1.943,2.038,121234.32495735,254675.16711542468
1641513600,2022-01-07 00:00:00,PUSH/USDT,2.129,2.251,1.941,2.216,187593.37849712,393178.31416251431
1641427200,2022-01-06 00:00:00,PUSH/USDT,2.204,2.253,2.007,2.126,80574.68217636,169403.79417112929
1641340800,2022-01-05 00:00:00,PUSH/USDT,2.261,2.5,2.128,2.206,185720.4731423,423855.44064564347
1641254400,2022-01-04 00:00:00,PUSH/USDT,2.38,2.405,2.054,2.256,162834.56194565,368409.47670637763
1641168000,2022-01-03 00:00:00,PUSH/USDT,2.461,2.47,2.354,2.384,85894.9584921,205980.10025828761
1641081600,2022-01-02 00:00:00,PUSH/USDT,2.37,2.59,2.35,2.457,108903.99854784,266518.45633140387
1640995200,2022-01-01 00:00:00,PUSH/USDT,2.344,2.409,2.301,2.365,97175.12427372,228378.73935909066
1640908800,2021-12-31 00:00:00,PUSH/USDT,2.366,2.629,2.313,2.339,94088.34117891,227542.38457749989
1640822400,2021-12-30 00:00:00,PUSH/USDT,2.08,2.63,2.03,2.37,197780.33876458,447134.38737064449
1640736000,2021-12-29 00:00:00,PUSH/USDT,2.362,2.442,2.08,2.085,102087.80098104,222236.49268834826
1640649600,2021-12-28 00:00:00,PUSH/USDT,2.188,2.596,2.15,2.357,264982.14725559,631851.85580469938
