https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MANA,Volume USDT
1659762000,2022-08-06 05:00:00,MANA/USDT,1.06251,1.06388,1.05145,1.06019,67990.25831284,71830.2622119782971
1659758400,2022-08-06 04:00:00,MANA/USDT,1.06016,1.06774,1.05961,1.06235,58050.42354435,61704.2900394205861
1659754800,2022-08-06 03:00:00,MANA/USDT,1.0669,1.06702,1.0573,1.06052,28065.96937737,29789.4720791914632
1659751200,2022-08-06 02:00:00,MANA/USDT,1.0578,1.06782,1.05653,1.06527,37619.22856428,39965.615570009161
1659747600,2022-08-06 01:00:00,MANA/USDT,1.05736,1.0737,1.05184,1.05675,120029.18621548,127635.3436098962794
1659744000,2022-08-06 00:00:00,MANA/USDT,1.06991,1.08147,1.05383,1.05655,276378.71636371,295266.9014735448962
1659740400,2022-08-05 23:00:00,MANA/USDT,1.05061,1.07815,1.05053,1.07049,485194.84205873,514558.2570497906176
1659736800,2022-08-05 22:00:00,MANA/USDT,1.03341,1.05065,1.03298,1.05065,106194.4735546,110896.3399176639015
1659733200,2022-08-05 21:00:00,MANA/USDT,1.02792,1.03729,1.02792,1.03345,99790.22816045,103089.7058064944544
1659729600,2022-08-05 20:00:00,MANA/USDT,1.02416,1.02929,1.01862,1.02663,68471.83745542,70186.9716379311405
1659726000,2022-08-05 19:00:00,MANA/USDT,1.0212,1.02514,1.017,1.02381,366666.33082387,373913.7835349082448
1659722400,2022-08-05 18:00:00,MANA/USDT,1.02725,1.03044,1.01891,1.02104,46128.35559032,47349.1815134624231
1659718800,2022-08-05 17:00:00,MANA/USDT,1.03346,1.03624,1.02455,1.02752,70306.05103571,72361.1273340832227
1659715200,2022-08-05 16:00:00,MANA/USDT,1.02854,1.03892,1.024,1.03357,76018.10407546,78390.7077575771734
1659711600,2022-08-05 15:00:00,MANA/USDT,1.04114,1.04332,1.02643,1.0295,101872.45061069,105342.5742208019396
1659708000,2022-08-05 14:00:00,MANA/USDT,1.02767,1.05078,1.02754,1.04115,856683.54871789,893031.9350200209878
1659704400,2022-08-05 13:00:00,MANA/USDT,1.02037,1.03052,1.01173,1.02814,186256.3698577,190506.729337029892
1659700800,2022-08-05 12:00:00,MANA/USDT,1.03448,1.05557,1.01338,1.01974,453933.2171008,469879.1770401781524
1659697200,2022-08-05 11:00:00,MANA/USDT,1.02458,1.0378,1.02048,1.03352,174814.47563131,180535.3179888018854
1659693600,2022-08-05 10:00:00,MANA/USDT,1.0286,1.02878,1.01818,1.02453,152489.3959692,155693.847376572981
1659690000,2022-08-05 09:00:00,MANA/USDT,1.02003,1.03538,1.01943,1.02938,173995.94282106,179231.8540533913085
1659686400,2022-08-05 08:00:00,MANA/USDT,1.02383,1.02779,1.01668,1.02079,56012.58165395,57221.874743440895
1659682800,2022-08-05 07:00:00,MANA/USDT,1.02159,1.03151,1.0214,1.02384,123338.26881464,126700.3334532010393
1659679200,2022-08-05 06:00:00,MANA/USDT,1.01888,1.02602,1.018,1.02164,126734.44900343,129525.3771107049878
1659675600,2022-08-05 05:00:00,MANA/USDT,1.0165,1.01903,1.00848,1.01887,68205.53034693,69112.6857492251369
1659672000,2022-08-05 04:00:00,MANA/USDT,1.02206,1.02721,1.01468,1.01594,59682.74882476,61012.6111175545867
1659668400,2022-08-05 03:00:00,MANA/USDT,1.02321,1.02715,1.01793,1.0219,53926.18926775,55159.3779741858446
1659664800,2022-08-05 02:00:00,MANA/USDT,1.01147,1.02841,1.01147,1.02269,279526.53821967,285401.5450217105671
1659661200,2022-08-05 01:00:00,MANA/USDT,0.99172,1.01137,0.99172,1.01137,81265.13402567,81592.5103995272143
1659657600,2022-08-05 00:00:00,MANA/USDT,0.99339,1.00562,0.9912,0.9912,61369.54864513,61263.300519459317
1659654000,2022-08-04 23:00:00,MANA/USDT,0.98757,1.0011,0.98748,0.99222,84790.74621676,84253.2227560925707
1659650400,2022-08-04 22:00:00,MANA/USDT,0.97647,0.99039,0.97647,0.98647,28901.80605066,28475.8510773190963
1659646800,2022-08-04 21:00:00,MANA/USDT,0.98596,0.9879,0.9762,0.97621,41566.09034362,40707.8754317719147
1659643200,2022-08-04 20:00:00,MANA/USDT,0.98231,0.98833,0.98056,0.98574,40096.48233987,39452.5802391538577
1659639600,2022-08-04 19:00:00,MANA/USDT,0.98603,0.9917,0.97737,0.98144,51667.26298153,50936.3389369148874
1659636000,2022-08-04 18:00:00,MANA/USDT,0.9889,0.9934,0.97267,0.98647,137233.70365665,134933.8343520991162
1659632400,2022-08-04 17:00:00,MANA/USDT,0.98098,0.9893,0.97721,0.98875,76872.66797956,75610.4674294699079
1659628800,2022-08-04 16:00:00,MANA/USDT,1.0103,1.02201,0.97674,0.98099,445337.3237039,446740.9088210383026
1659625200,2022-08-04 15:00:00,MANA/USDT,0.98422,1.01298,0.98096,1.01,98786.70971952,98775.7546861293448
1659621600,2022-08-04 14:00:00,MANA/USDT,0.99248,0.99725,0.97481,0.9839,68316.70199604,67153.4637271098652
1659618000,2022-08-04 13:00:00,MANA/USDT,0.98198,0.99689,0.97783,0.99202,102066.47695362,100669.7831193723567
1659614400,2022-08-04 12:00:00,MANA/USDT,0.98497,0.99035,0.97834,0.98149,78225.2691904,76838.227727200947
1659610800,2022-08-04 11:00:00,MANA/USDT,0.98953,0.98959,0.98311,0.98526,64906.02935594,64039.9307797423128
1659607200,2022-08-04 10:00:00,MANA/USDT,0.99079,0.99824,0.98754,0.98984,68969.41604778,68422.8934629648589
1659603600,2022-08-04 09:00:00,MANA/USDT,0.98294,0.99286,0.98172,0.99072,147219.01344354,145200.2541135020568
1659600000,2022-08-04 08:00:00,MANA/USDT,0.98914,0.99153,0.97891,0.98323,223493.23457763,219738.606842786572
1659596400,2022-08-04 07:00:00,MANA/USDT,0.9923,0.99887,0.98736,0.9885,62206.62114901,61806.924748395626
1659592800,2022-08-04 06:00:00,MANA/USDT,1.01144,1.01183,0.98194,0.99309,152810.03778525,151556.8221432688794
1659589200,2022-08-04 05:00:00,MANA/USDT,1.00465,1.01339,0.99929,1.01123,76856.87192048,77241.5463205125382
1659585600,2022-08-04 04:00:00,MANA/USDT,0.99898,1.02349,0.99776,1.00487,343129.32768989,346349.9168014197999
1659582000,2022-08-04 03:00:00,MANA/USDT,0.98865,1.00021,0.98316,0.99866,167127.07434359,166335.9183090837347
1659578400,2022-08-04 02:00:00,MANA/USDT,0.98499,0.99125,0.98249,0.98686,30837.96279706,30406.0325387423687
1659574800,2022-08-04 01:00:00,MANA/USDT,0.9835,0.99522,0.98298,0.98499,73910.01609749,73220.0108180228793
1659571200,2022-08-04 00:00:00,MANA/USDT,0.96196,0.98461,0.96119,0.98243,137984.09770269,134465.2211034895948
1659567600,2022-08-03 23:00:00,MANA/USDT,0.96857,0.96901,0.95933,0.96211,69290.11010449,66757.1782176333338
1659564000,2022-08-03 22:00:00,MANA/USDT,0.9852,0.9852,0.96707,0.96986,131495.91766595,128159.6774522657316
1659560400,2022-08-03 21:00:00,MANA/USDT,0.98889,0.99057,0.98534,0.98534,79211.66909779,78244.8195606575663
1659556800,2022-08-03 20:00:00,MANA/USDT,0.99874,0.99932,0.98725,0.98852,76920.94801026,76235.3902403327497
1659553200,2022-08-03 19:00:00,MANA/USDT,0.9983,1.00322,0.99615,0.99857,85379.84175706,85305.06519554266
1659549600,2022-08-03 18:00:00,MANA/USDT,0.9955,1.00016,0.9934,0.99753,126726.05367781,126062.5126807881843
1659546000,2022-08-03 17:00:00,MANA/USDT,0.99769,1.00076,0.99482,0.99586,171977.71231276,171748.5361781940624
1659542400,2022-08-03 16:00:00,MANA/USDT,0.99364,1.00147,0.99007,0.99724,67874.25428177,67670.4113680350171
1659538800,2022-08-03 15:00:00,MANA/USDT,0.99069,0.99763,0.98839,0.99395,30653.16578058,30475.1394033039277
1659535200,2022-08-03 14:00:00,MANA/USDT,0.99941,1.00394,0.98657,0.99053,235017.34578232,234109.7704870972723
1659531600,2022-08-03 13:00:00,MANA/USDT,0.98757,1.00041,0.98749,0.99942,550199.86273721,548559.1385551961129
1659528000,2022-08-03 12:00:00,MANA/USDT,0.98885,1.00196,0.987,0.98761,127599.86976988,126943.2242544785953
1659524400,2022-08-03 11:00:00,MANA/USDT,0.9822,0.98913,0.98146,0.98913,40349.39604076,39735.1364544589651
1659520800,2022-08-03 10:00:00,MANA/USDT,0.98308,0.98827,0.97916,0.98133,70202.041727,69078.6849985442482
1659517200,2022-08-03 09:00:00,MANA/USDT,0.98017,0.98715,0.9801,0.98323,96678.60392539,95152.7869122744829
1659513600,2022-08-03 08:00:00,MANA/USDT,0.96962,0.98321,0.96962,0.97952,80660.3415531,78699.1293073445276
1659510000,2022-08-03 07:00:00,MANA/USDT,0.96948,0.97286,0.96598,0.96885,66383.23431845,64338.5274315249024
1659506400,2022-08-03 06:00:00,MANA/USDT,0.96802,0.97373,0.96602,0.96969,61098.27371342,59285.3834943145549
1659502800,2022-08-03 05:00:00,MANA/USDT,0.9599,0.97002,0.95868,0.96802,39583.61313967,38213.2963340800015
1659499200,2022-08-03 04:00:00,MANA/USDT,0.9593,0.96307,0.95553,0.95975,32005.25048014,30736.0616513295402
1659495600,2022-08-03 03:00:00,MANA/USDT,0.95119,0.96112,0.94898,0.95939,92174.88013161,88042.1115580704497
1659492000,2022-08-03 02:00:00,MANA/USDT,0.95097,0.95812,0.94733,0.95081,81451.06629626,77468.6519593856893
1659488400,2022-08-03 01:00:00,MANA/USDT,0.93989,0.9541,0.935,0.9512,60656.45980796,57409.9740071839483
1659484800,2022-08-03 00:00:00,MANA/USDT,0.95901,0.96413,0.93405,0.9401,305914.72622201,289826.4539689872319
1659481200,2022-08-02 23:00:00,MANA/USDT,0.9718,0.9748,0.9565,0.95828,136888.51998334,132123.7333033933371
1659477600,2022-08-02 22:00:00,MANA/USDT,0.97241,0.97728,0.96707,0.97181,79910.98822883,77775.6052664464297
1659474000,2022-08-02 21:00:00,MANA/USDT,0.9705,0.9757,0.96441,0.97186,35735.63362606,34693.5985504722639
1659470400,2022-08-02 20:00:00,MANA/USDT,0.96695,0.97273,0.9653,0.97095,88419.64297544,85800.1036721683042
1659466800,2022-08-02 19:00:00,MANA/USDT,0.96729,0.97349,0.96098,0.96688,124029.22644283,119981.8438794835825
1659463200,2022-08-02 18:00:00,MANA/USDT,0.97683,0.98065,0.96722,0.96727,126358.15349413,123124.4027465492459
1659459600,2022-08-02 17:00:00,MANA/USDT,0.98864,0.99093,0.97381,0.97728,141545.54733133,139060.8089328421989
1659456000,2022-08-02 16:00:00,MANA/USDT,0.96757,0.99233,0.96556,0.98851,243105.37736395,238817.5538892576453
1659452400,2022-08-02 15:00:00,MANA/USDT,0.97101,0.97383,0.95564,0.96792,127916.25472612,123493.3475397157686
1659448800,2022-08-02 14:00:00,MANA/USDT,0.95357,0.97202,0.94456,0.97093,261210.85679627,250452.7359204602247
1659445200,2022-08-02 13:00:00,MANA/USDT,0.94939,0.95979,0.948,0.95419,108670.68627196,103594.025452272644
1659441600,2022-08-02 12:00:00,MANA/USDT,0.95875,0.96105,0.94623,0.94933,39689.37877238,37760.0841813167844
1659438000,2022-08-02 11:00:00,MANA/USDT,0.95607,0.9621,0.954,0.95919,64952.93035381,62246.3023037977982
1659434400,2022-08-02 10:00:00,MANA/USDT,0.94325,0.95813,0.94199,0.9559,46315.12284179,44087.7684287440807
1659430800,2022-08-02 09:00:00,MANA/USDT,0.95123,0.95267,0.93873,0.94353,110837.63021483,104571.6688670255406
1659427200,2022-08-02 08:00:00,MANA/USDT,0.95849,0.9595,0.94896,0.95117,48554.08974219,46267.2636701909254
1659423600,2022-08-02 07:00:00,MANA/USDT,0.96133,0.96133,0.94881,0.95807,144038.01284139,137478.9384848173214
1659420000,2022-08-02 06:00:00,MANA/USDT,0.9506,0.96379,0.94952,0.96133,128064.33665551,122888.8567231483342
1659416400,2022-08-02 05:00:00,MANA/USDT,0.95144,0.95744,0.9494,0.95062,61607.80064785,58778.4289051899719
1659412800,2022-08-02 04:00:00,MANA/USDT,0.95069,0.95466,0.94277,0.95125,125213.61718476,118902.7250315670243
1659409200,2022-08-02 03:00:00,MANA/USDT,0.96943,0.96952,0.95,0.95109,267237.68698009,255622.6242135333587
1659405600,2022-08-02 02:00:00,MANA/USDT,0.97958,0.98477,0.96441,0.97021,191533.95062573,186564.3146289653031
1659402000,2022-08-02 01:00:00,MANA/USDT,0.99882,1.0079,0.97752,0.97915,151206.70575851,150010.5173228308606
1659398400,2022-08-02 00:00:00,MANA/USDT,1.01367,1.02539,0.99572,0.99921,231112.65878562,234015.8135246261467
1659394800,2022-08-01 23:00:00,MANA/USDT,1.00867,1.01938,1.00481,1.01319,143730.52025163,145294.9850503503327
1659391200,2022-08-01 22:00:00,MANA/USDT,0.99702,1.00856,0.98466,1.00856,97294.85913566,96937.7859693446203
1659387600,2022-08-01 21:00:00,MANA/USDT,1.0043,1.00591,0.99225,0.99702,58815.70429805,58870.6637273426692
1659384000,2022-08-01 20:00:00,MANA/USDT,0.99274,1.00773,0.99178,1.00422,130462.19445564,130550.7910642317979
1659380400,2022-08-01 19:00:00,MANA/USDT,0.99563,0.99844,0.98782,0.993,81265.06996005,80646.1118516635584
1659376800,2022-08-01 18:00:00,MANA/USDT,0.99649,0.99827,0.98318,0.99537,92999.55162106,92074.355990390034
1659373200,2022-08-01 17:00:00,MANA/USDT,1.00256,1.00314,0.98741,0.99654,261448.18593826,260275.6689012907794
1659369600,2022-08-01 16:00:00,MANA/USDT,1.01291,1.01966,1.00083,1.0022,250790.06360455,253298.8733607390945
1659366000,2022-08-01 15:00:00,MANA/USDT,1.01091,1.03999,1.01091,1.01247,659606.50999709,677141.5453432049411
1659362400,2022-08-01 14:00:00,MANA/USDT,0.98827,1.01103,0.98771,1.01051,251864.26095263,251615.9702623294944
1659358800,2022-08-01 13:00:00,MANA/USDT,0.96929,0.9946,0.96357,0.98887,259887.11570048,252936.7048564794895
1659355200,2022-08-01 12:00:00,MANA/USDT,0.97732,0.98309,0.96797,0.9689,86102.51869197,83897.0839222143286
1659351600,2022-08-01 11:00:00,MANA/USDT,0.96708,0.9785,0.95972,0.97729,120735.54287355,116992.3707158869025
1659348000,2022-08-01 10:00:00,MANA/USDT,0.98646,0.98653,0.96412,0.9677,174207.46423346,169265.8713564174411
1659344400,2022-08-01 09:00:00,MANA/USDT,0.97988,0.98819,0.97501,0.98558,72901.23198469,71574.5531930803836
1659340800,2022-08-01 08:00:00,MANA/USDT,0.9857,0.98734,0.97921,0.97996,36256.48006788,35625.0970264255866
1659337200,2022-08-01 07:00:00,MANA/USDT,0.98105,0.98576,0.97008,0.98549,115907.50672315,113036.3079113443374
1659333600,2022-08-01 06:00:00,MANA/USDT,0.98729,0.98729,0.97369,0.98037,99945.55033428,97775.955437226787
1659330000,2022-08-01 05:00:00,MANA/USDT,0.99281,0.99411,0.98534,0.98683,65209.92170468,64522.7333738931461
1659326400,2022-08-01 04:00:00,MANA/USDT,0.99336,0.99724,0.98999,0.99304,500949.36817817,496701.076161707907
1659322800,2022-08-01 03:00:00,MANA/USDT,0.9879,0.99335,0.98398,0.9929,29174.76635526,28845.6608777496649
1659319200,2022-08-01 02:00:00,MANA/USDT,0.99486,0.99838,0.98135,0.98787,114564.17204224,113450.216687705399
1659315600,2022-08-01 01:00:00,MANA/USDT,0.9875,0.99541,0.98023,0.99541,295386.22835267,291340.047575468812
1659312000,2022-08-01 00:00:00,MANA/USDT,0.97452,0.99067,0.96985,0.98648,115495.23649571,113170.0494459346203
1659308400,2022-07-31 23:00:00,MANA/USDT,0.97607,0.98502,0.97053,0.97523,111805.77066635,109145.3749284398805
1659304800,2022-07-31 22:00:00,MANA/USDT,1.00533,1.0062,0.96932,0.9769,332193.61391095,326833.2220774764499
1659301200,2022-07-31 21:00:00,MANA/USDT,1.01834,1.02231,1.00379,1.00559,74038.19432964,75086.68406786431
1659297600,2022-07-31 20:00:00,MANA/USDT,1.0176,1.02165,1.01269,1.01837,97422.46114979,99129.4478954179029
1659294000,2022-07-31 19:00:00,MANA/USDT,1.01899,1.02929,1.01618,1.01816,115660.54303287,118344.3713857480565
1659290400,2022-07-31 18:00:00,MANA/USDT,1.02611,1.04221,0.99849,1.01856,471793.22284188,481365.0457698382147
1659286800,2022-07-31 17:00:00,MANA/USDT,1.02789,1.02838,1.02248,1.026,91854.96539248,94203.3294440231378
1659283200,2022-07-31 16:00:00,MANA/USDT,1.01998,1.02788,1.01384,1.02788,110283.44023552,112734.9507874573514
1659279600,2022-07-31 15:00:00,MANA/USDT,1.01386,1.02101,1.01012,1.02001,120909.77196245,122747.8189180548496
1659276000,2022-07-31 14:00:00,MANA/USDT,1.01255,1.02131,1.00586,1.01127,71551.58438612,72606.7341899297303
1659272400,2022-07-31 13:00:00,MANA/USDT,1.02323,1.02498,1.00821,1.01488,72415.97797579,73418.177234364204
1659268800,2022-07-31 12:00:00,MANA/USDT,1.02148,1.02535,1.01181,1.02338,103748.68966394,105492.1488302218079
1659265200,2022-07-31 11:00:00,MANA/USDT,1.02593,1.02819,1.01728,1.02126,98597.8588132,100923.5736666200435
1659261600,2022-07-31 10:00:00,MANA/USDT,1.01996,1.02587,1.01626,1.02427,83973.39843265,85766.568111677715
1659258000,2022-07-31 09:00:00,MANA/USDT,1.00201,1.01996,0.99574,1.01996,164252.22492384,166073.1033593107995
1659254400,2022-07-31 08:00:00,MANA/USDT,1.02594,1.0317,0.99911,1.00222,232398.5303283,235917.6965832506954
1659250800,2022-07-31 07:00:00,MANA/USDT,1.03423,1.0363,1.02604,1.02604,183216.21030134,189112.5973198164889
1659247200,2022-07-31 06:00:00,MANA/USDT,1.02325,1.0343,1.02282,1.0336,131420.5821114,135485.8577929726235
1659243600,2022-07-31 05:00:00,MANA/USDT,1.03536,1.04267,1.02227,1.02249,127639.27816462,131897.4174253290502
1659240000,2022-07-31 04:00:00,MANA/USDT,1.02579,1.0383,1.02579,1.0354,121141.96820799,125161.9063576079678
1659236400,2022-07-31 03:00:00,MANA/USDT,1.01969,1.02595,1.01359,1.02549,154139.87400857,156945.929824764985
1659232800,2022-07-31 02:00:00,MANA/USDT,1.0197,1.03029,1.01711,1.01945,83610.58772494,85650.6454943155103
1659229200,2022-07-31 01:00:00,MANA/USDT,1.0244,1.02616,1.01434,1.01951,348816.52509695,356261.8054164881684
1659225600,2022-07-31 00:00:00,MANA/USDT,1.0097,1.03372,1.00173,1.02452,778710.50567497,796652.6488518392225
1659222000,2022-07-30 23:00:00,MANA/USDT,1.02053,1.0224,0.9967,1.00967,216739.39473392,218128.8587684357561
1659218400,2022-07-30 22:00:00,MANA/USDT,1.03084,1.03084,1.00718,1.02078,447599.74259733,455191.2173761885616
1659214800,2022-07-30 21:00:00,MANA/USDT,1.05201,1.05389,1.028,1.03084,410784.64436611,425330.8462179558448
1659211200,2022-07-30 20:00:00,MANA/USDT,1.04811,1.05872,1.04147,1.05256,255438.05350715,268293.3361537503807
1659207600,2022-07-30 19:00:00,MANA/USDT,1.07438,1.07587,1.04335,1.04864,516738.89256013,549004.2803961616499
1659204000,2022-07-30 18:00:00,MANA/USDT,1.08017,1.08293,1.07124,1.07423,124091.60053289,133779.0496281497642
1659200400,2022-07-30 17:00:00,MANA/USDT,1.08123,1.08965,1.06995,1.07986,379081.42073855,409621.384154130831
1659196800,2022-07-30 16:00:00,MANA/USDT,1.07363,1.09469,1.06761,1.07969,746379.70836212,809809.2240674190397
1659193200,2022-07-30 15:00:00,MANA/USDT,1.04669,1.08185,1.04669,1.07384,966871.56373677,1034411.1657370626307
1659189600,2022-07-30 14:00:00,MANA/USDT,1.01934,1.05924,1.01872,1.04693,940986.34743678,981249.2425084540522
1659186000,2022-07-30 13:00:00,MANA/USDT,1.0132,1.02442,1.0109,1.01935,324360.36964206,329982.0905995544996
1659182400,2022-07-30 12:00:00,MANA/USDT,1.00357,1.0173,1.00143,1.01321,260926.99661305,263516.8143493116393
1659178800,2022-07-30 11:00:00,MANA/USDT,0.99183,1.00658,0.99134,1.00474,120015.51240101,120188.0484493132094
1659175200,2022-07-30 10:00:00,MANA/USDT,0.99877,0.99909,0.98094,0.99037,144433.36063496,142545.3689732899746
1659171600,2022-07-30 09:00:00,MANA/USDT,0.99976,1.0084,0.99524,0.99878,174640.25119924,175028.929195522699
1659168000,2022-07-30 08:00:00,MANA/USDT,0.99323,1.00335,0.98919,1.00014,168681.49847355,168513.5794694514868
1659164400,2022-07-30 07:00:00,MANA/USDT,0.99842,1.00227,0.99106,0.993,155933.56496325,155527.5777142025103
1659160800,2022-07-30 06:00:00,MANA/USDT,0.99012,0.99887,0.98491,0.99811,564564.46134166,560613.750916001828
1659157200,2022-07-30 05:00:00,MANA/USDT,0.98317,0.99068,0.97999,0.99012,136605.34686862,134392.3859469834204
1659153600,2022-07-30 04:00:00,MANA/USDT,0.98942,0.99235,0.97295,0.98197,153417.37160182,150675.8600079508991
1659150000,2022-07-30 03:00:00,MANA/USDT,0.9961,0.9967,0.98406,0.98943,156341.18249677,154849.4072726832197
1659146400,2022-07-30 02:00:00,MANA/USDT,1.00216,1.01612,0.98597,0.9962,454784.80167886,455683.4909940648577
1659142800,2022-07-30 01:00:00,MANA/USDT,0.98908,1.01265,0.98304,1.00124,783509.01899604,781619.216043023677
1659139200,2022-07-30 00:00:00,MANA/USDT,0.97054,0.99291,0.9703,0.98907,202971.87307987,199342.477618421715
1659135600,2022-07-29 23:00:00,MANA/USDT,0.98352,0.99007,0.96652,0.97056,153983.16969657,150921.3465849939875
1659132000,2022-07-29 22:00:00,MANA/USDT,0.9721,0.98469,0.96964,0.98267,75567.64818078,73856.6943264668527
1659128400,2022-07-29 21:00:00,MANA/USDT,0.97682,0.98146,0.96471,0.97167,774213.12507795,754248.6322433270491
1659124800,2022-07-29 20:00:00,MANA/USDT,0.96922,0.98066,0.96791,0.9764,214481.41927983,209142.7699098400132
1659121200,2022-07-29 19:00:00,MANA/USDT,0.96781,0.97573,0.96434,0.96895,157069.01988598,152360.6920694125004
1659117600,2022-07-29 18:00:00,MANA/USDT,0.96283,0.97487,0.96099,0.96763,137053.95417948,132819.5768166928438
1659114000,2022-07-29 17:00:00,MANA/USDT,0.96383,0.96577,0.94953,0.96269,104890.86294274,100503.5075200173871
1659110400,2022-07-29 16:00:00,MANA/USDT,0.98055,0.98055,0.95054,0.96414,255454.86565882,245274.9468416630218
1659106800,2022-07-29 15:00:00,MANA/USDT,0.98,0.98258,0.97537,0.97952,207594.88490725,203168.701915999842
1659103200,2022-07-29 14:00:00,MANA/USDT,0.97515,0.99519,0.97472,0.97953,411092.5340614,405882.4024203113744
1659099600,2022-07-29 13:00:00,MANA/USDT,0.95697,0.97857,0.95492,0.97673,194478.83723834,188232.7879015379998
1659096000,2022-07-29 12:00:00,MANA/USDT,0.96249,0.96668,0.94615,0.95683,219196.32214932,209539.1837737160801
1659092400,2022-07-29 11:00:00,MANA/USDT,0.99494,0.99731,0.95533,0.96191,313844.68477121,304143.4775677428317
1659088800,2022-07-29 10:00:00,MANA/USDT,0.99626,0.99754,0.98852,0.99485,89512.61699524,88918.3482435371271
1659085200,2022-07-29 09:00:00,MANA/USDT,0.98768,0.99789,0.9818,0.99682,92514.51960393,91632.481417470206
1659081600,2022-07-29 08:00:00,MANA/USDT,0.99192,0.99318,0.98025,0.98721,171505.13420364,169290.3155772846399
1659078000,2022-07-29 07:00:00,MANA/USDT,1.00013,1.00084,0.98543,0.99171,120216.26496634,119335.3361967020462
1659074400,2022-07-29 06:00:00,MANA/USDT,1.01633,1.02983,0.99734,0.99986,316938.63911734,321647.9938787286646
1659070800,2022-07-29 05:00:00,MANA/USDT,1.01859,1.02167,1.00579,1.01725,182786.91462655,185370.243160273023
1659067200,2022-07-29 04:00:00,MANA/USDT,1.02605,1.0331,1.0121,1.01847,260337.04526743,266501.6387906404668
1659063600,2022-07-29 03:00:00,MANA/USDT,1.00643,1.02726,1.00498,1.02614,156928.85533974,159529.326708845238
1659060000,2022-07-29 02:00:00,MANA/USDT,1.01238,1.017,1.00324,1.00586,161276.12651554,162840.9125756508292
1659056400,2022-07-29 01:00:00,MANA/USDT,1.01629,1.02593,0.99791,1.0124,580005.08493535,586727.7077019644988
1659052800,2022-07-29 00:00:00,MANA/USDT,0.97989,1.02752,0.97432,1.01652,1366268.29298828,1365551.6774011307307
1659049200,2022-07-28 23:00:00,MANA/USDT,0.984,0.98525,0.97432,0.9792,81164.64996757,79493.4001812972479
1659045600,2022-07-28 22:00:00,MANA/USDT,0.98767,0.98799,0.97933,0.9841,74535.46856332,73323.2915467124476
1659042000,2022-07-28 21:00:00,MANA/USDT,0.99082,0.99676,0.98166,0.98676,144167.39044268,142816.5477456109917
1659038400,2022-07-28 20:00:00,MANA/USDT,0.97794,0.9948,0.97601,0.9901,934583.30908175,924070.3484576136229
1659034800,2022-07-28 19:00:00,MANA/USDT,0.97308,0.98801,0.96981,0.97744,166249.34191075,162477.23739856827
1659031200,2022-07-28 18:00:00,MANA/USDT,0.98494,0.98562,0.96709,0.97336,164027.09884838,159504.5588463136324
1659027600,2022-07-28 17:00:00,MANA/USDT,0.96978,0.98626,0.96895,0.98557,188369.30059911,184677.5342584750001
1659024000,2022-07-28 16:00:00,MANA/USDT,0.97443,0.98622,0.96894,0.96911,338886.40544577,330893.073163521459
1659020400,2022-07-28 15:00:00,MANA/USDT,0.95241,0.98043,0.9479,0.9735,430270.04646293,417420.0967377483528
1659016800,2022-07-28 14:00:00,MANA/USDT,0.94171,0.95296,0.93654,0.95237,160518.48949451,151765.3684738050672
1659013200,2022-07-28 13:00:00,MANA/USDT,0.95012,0.96644,0.9356,0.94133,786582.94620027,749045.088140188763
1659009600,2022-07-28 12:00:00,MANA/USDT,0.95699,0.95898,0.92072,0.94918,518079.91412121,486957.9504061818215
1659006000,2022-07-28 11:00:00,MANA/USDT,0.94229,0.95781,0.94208,0.95777,102328.47933369,97185.7505562662219
1659002400,2022-07-28 10:00:00,MANA/USDT,0.9355,0.94665,0.93438,0.94161,81087.07437695,76378.8819074803795
1658998800,2022-07-28 09:00:00,MANA/USDT,0.93997,0.94268,0.93092,0.93517,92852.73756778,86837.829987839683
1658995200,2022-07-28 08:00:00,MANA/USDT,0.93325,0.9408,0.93299,0.93983,46433.99753361,43452.822927960547
1658991600,2022-07-28 07:00:00,MANA/USDT,0.94889,0.94944,0.93219,0.93313,92394.66050789,86791.4706693856286
1658988000,2022-07-28 06:00:00,MANA/USDT,0.94894,0.95197,0.94573,0.94946,158158.47611251,149938.5460204712231
1658984400,2022-07-28 05:00:00,MANA/USDT,0.94285,0.94958,0.94008,0.94914,111540.2982866,105288.6246811657774
1658980800,2022-07-28 04:00:00,MANA/USDT,0.94574,0.94969,0.94227,0.94227,106512.12350251,100648.0500555036985
1658977200,2022-07-28 03:00:00,MANA/USDT,0.95563,0.957,0.9436,0.9436,112008.89484755,106359.5939702117267
1658973600,2022-07-28 02:00:00,MANA/USDT,0.93801,0.95987,0.936,0.956,272017.86072526,257954.7946908277847
1658970000,2022-07-28 01:00:00,MANA/USDT,0.94266,0.9448,0.9356,0.93758,130089.88628315,122080.1359495942412
1658966400,2022-07-28 00:00:00,MANA/USDT,0.95485,0.957,0.93518,0.9418,231499.85368054,218320.1459873326604
1658962800,2022-07-27 23:00:00,MANA/USDT,0.9487,0.95679,0.94584,0.95406,107587.31595814,102326.160653196597
1658959200,2022-07-27 22:00:00,MANA/USDT,0.934,0.9506,0.93282,0.94844,203006.46180588,191654.7827811545564
1658955600,2022-07-27 21:00:00,MANA/USDT,0.93437,0.93514,0.92921,0.93349,75914.09674655,70702.6691079285117
