https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume AUD,tradecount
1630627200000,2021-09-03 00:00:00,ETH/AUD,5131.23000000,5414.05000000,5025.73000000,5307.95000000,4048.27516000,21240695.18463890,23532
1630540800000,2021-09-02 00:00:00,ETH/AUD,5209.59000000,5215.96000000,5051.32000000,5130.49000000,2990.32090000,15317451.73615200,20814
1630454400000,2021-09-01 00:00:00,ETH/AUD,4696.70000000,5226.64000000,4642.23000000,5207.23000000,3800.44954000,18557847.31288680,18856
1630368000000,2021-08-31 00:00:00,ETH/AUD,4436.84000000,4756.98000000,4385.57000000,4697.71000000,2872.86048000,13165060.02376170,10723
1630281600000,2021-08-30 00:00:00,ETH/AUD,4419.53000000,4592.99000000,4313.85000000,4432.60000000,2244.86939000,9965598.52642930,6049
1630195200000,2021-08-29 00:00:00,ETH/AUD,4466.45000000,4509.03000000,4255.00000000,4421.07000000,2043.68970000,9017423.73461700,4739
1630108800000,2021-08-28 00:00:00,ETH/AUD,4495.35000000,4511.00000000,4395.51000000,4465.42000000,1676.11173000,7465413.68439060,4088
1630022400000,2021-08-27 00:00:00,ETH/AUD,4285.87000000,4506.00000000,4245.46000000,4492.09000000,2115.11083000,9258331.52810400,5417
1629936000000,2021-08-26 00:00:00,ETH/AUD,4444.77000000,4476.40000000,4218.00000000,4283.09000000,1855.91660000,8006650.42577520,5649
1629849600000,2021-08-25 00:00:00,ETH/AUD,4382.61000000,4467.61000000,4261.91000000,4444.82000000,2309.51236000,10113533.28550310,8056
1629763200000,2021-08-24 00:00:00,ETH/AUD,4618.41000000,4655.29000000,4351.00000000,4382.61000000,2394.19621000,10803545.93142640,8904
1629676800000,2021-08-23 00:00:00,ETH/AUD,4549.19000000,4702.69000000,4530.44000000,4617.56000000,2558.67251000,11864036.98943120,7377
1629590400000,2021-08-22 00:00:00,ETH/AUD,4541.36000000,4598.71000000,4400.87000000,4549.38000000,1600.47497000,7236633.97421390,4543
1629504000000,2021-08-21 00:00:00,ETH/AUD,4605.16000000,4644.74000000,4513.86000000,4543.49000000,1745.31842000,8010646.88979480,4873
1629417600000,2021-08-20 00:00:00,ETH/AUD,4450.00000000,4632.66000000,4444.28000000,4610.18000000,2571.07614000,11666098.30835790,7611
1629331200000,2021-08-19 00:00:00,ETH/AUD,4174.55000000,4450.00000000,4109.00000000,4450.00000000,2527.41605000,10761770.02225780,7201
1629244800000,2021-08-18 00:00:00,ETH/AUD,4157.03000000,4325.00000000,4078.94000000,4173.68000000,2408.56128000,10114293.21840570,7012
1629158400000,2021-08-17 00:00:00,ETH/AUD,4290.00000000,4513.69000000,4132.93000000,4158.69000000,3112.32578000,13443795.82272780,8721
1629072000000,2021-08-16 00:00:00,ETH/AUD,4500.00000000,4534.20000000,4285.01000000,4296.91000000,2535.08700000,11218859.50797130,7057
1628985600000,2021-08-15 00:00:00,ETH/AUD,4450.00000000,4512.10000000,4238.57000000,4499.93000000,2568.12279000,11237857.96078550,7189
1628899200000,2021-08-14 00:00:00,ETH/AUD,4519.10000000,4525.00000000,4360.01000000,4449.17000000,2227.89688000,9910981.62780120,6206
1628812800000,2021-08-13 00:00:00,ETH/AUD,4158.00000000,4527.16000000,4147.05000000,4524.16000000,2748.41285000,12076895.55192040,7299
1628726400000,2021-08-12 00:00:00,ETH/AUD,4292.65000000,4400.97000000,4064.79000000,4157.92000000,3581.93915000,15208981.15278360,8452
1628640000000,2021-08-11 00:00:00,ETH/AUD,4286.63000000,4448.19000000,4260.00000000,4299.85000000,3876.86467000,16892344.65153840,8905
1628553600000,2021-08-10 00:00:00,ETH/AUD,4316.17000000,4414.42000000,4166.00000000,4281.30000000,3638.91553000,15594923.46096090,8400
1628467200000,2021-08-09 00:00:00,ETH/AUD,4114.45000000,4343.00000000,3940.30000000,4313.25000000,5773.94938000,23949661.58332210,11959
1628380800000,2021-08-08 00:00:00,ETH/AUD,4303.87000000,4345.00000000,4016.80000000,4114.25000000,4733.61805000,19921824.69955170,11253
1628294400000,2021-08-07 00:00:00,ETH/AUD,3931.37000000,4316.82000000,3896.12000000,4303.71000000,6921.25290000,28632008.15040830,14036
1628208000000,2021-08-06 00:00:00,ETH/AUD,3824.96000000,4009.99000000,3689.57000000,3929.10000000,3865.75980000,14767651.31698410,8643
1628121600000,2021-08-05 00:00:00,ETH/AUD,3698.77000000,3837.48000000,3429.44000000,3820.00000000,6357.87006000,23298665.00756780,12799
1628035200000,2021-08-04 00:00:00,ETH/AUD,3396.69000000,3753.43000000,3318.00000000,3695.75000000,4776.47716000,16833017.88258180,9089
1627948800000,2021-08-03 00:00:00,ETH/AUD,3547.57000000,3575.00000000,3311.60000000,3394.17000000,3841.64836000,13076639.02731040,7424
1627862400000,2021-08-02 00:00:00,ETH/AUD,3490.15000000,3623.79000000,3420.00000000,3547.19000000,2939.83642000,10364044.84913290,6309
1627776000000,2021-08-01 00:00:00,ETH/AUD,3463.51000000,3687.99000000,3440.00000000,3485.57000000,3279.26094000,11637667.84937790,8211
1627689600000,2021-07-31 00:00:00,ETH/AUD,3353.61000000,3491.81000000,3304.16000000,3460.93000000,2112.93384000,7124616.93380790,5142
1627603200000,2021-07-30 00:00:00,ETH/AUD,3224.95000000,3365.05000000,3136.84000000,3351.33000000,2840.74391000,9240773.71323380,5865
1627516800000,2021-07-29 00:00:00,ETH/AUD,3121.27000000,3245.00000000,3081.25000000,3221.77000000,2581.58052000,8101019.93283970,4692
1627430400000,2021-07-28 00:00:00,ETH/AUD,3129.41000000,3198.92000000,3058.00000000,3121.71000000,3753.99431000,11737874.97450750,7949
1627344000000,2021-07-27 00:00:00,ETH/AUD,3009.00000000,3158.90000000,2916.88000000,3127.67000000,4410.98362000,13406779.18736250,8635
1627257600000,2021-07-26 00:00:00,ETH/AUD,2973.90000000,3284.14000000,2950.00000000,3010.00000000,5968.27717000,18717201.95374150,11178
1627171200000,2021-07-25 00:00:00,ETH/AUD,2976.25000000,2985.88000000,2866.11000000,2976.45000000,2687.82413000,7893113.12851450,4394
1627084800000,2021-07-24 00:00:00,ETH/AUD,2889.52000000,2987.99000000,2865.05000000,2968.72000000,2458.37568000,7162885.84503020,4475
1626998400000,2021-07-23 00:00:00,ETH/AUD,2750.00000000,2894.00000000,2711.00000000,2887.20000000,2917.95007000,8154073.89371490,4387
1626912000000,2021-07-22 00:00:00,ETH/AUD,2715.20000000,2778.00000000,2643.00000000,2745.74000000,2604.74875000,7062940.55300650,4458
1626825600000,2021-07-21 00:00:00,ETH/AUD,2440.83000000,2760.00000000,2395.74000000,2707.25000000,3585.66251000,9332421.25479530,5398
1626739200000,2021-07-20 00:00:00,ETH/AUD,2479.73000000,2509.99000000,2351.16000000,2435.54000000,3491.50321000,8406058.70210890,6539
1626652800000,2021-07-19 00:00:00,ETH/AUD,2564.00000000,2601.00000000,2456.00000000,2477.04000000,2742.40482000,6886612.03417320,5551
1626566400000,2021-07-18 00:00:00,ETH/AUD,2571.98000000,2701.00000000,2548.00000000,2563.34000000,1503.84640000,3956477.29787630,3361
1626480000000,2021-07-17 00:00:00,ETH/AUD,2534.13000000,2599.00000000,2505.00000000,2570.73000000,1063.69148000,2712298.25498320,2826
1626393600000,2021-07-16 00:00:00,ETH/AUD,2592.33000000,2646.78000000,2495.78000000,2543.49000000,2089.16083000,5363342.72521890,4617
1626307200000,2021-07-15 00:00:00,ETH/AUD,2670.28000000,2734.97000000,2538.14000000,2584.50000000,2725.83186000,7139380.50988120,4749
1626220800000,2021-07-14 00:00:00,ETH/AUD,2609.79000000,2701.37000000,2502.15000000,2665.12000000,2795.27434000,7258549.79052270,5968
1626134400000,2021-07-13 00:00:00,ETH/AUD,2719.81000000,2737.05000000,2582.58000000,2611.37000000,3112.65884000,8316070.38012860,5917
1626048000000,2021-07-12 00:00:00,ETH/AUD,2854.00000000,2903.54000000,2692.00000000,2722.28000000,1965.00734000,5491363.43164990,3883
1625961600000,2021-07-11 00:00:00,ETH/AUD,2830.89000000,2906.17000000,2785.00000000,2856.53000000,1326.47089000,3773995.62351100,2596
1625875200000,2021-07-10 00:00:00,ETH/AUD,2871.38000000,2932.28000000,2776.81000000,2829.68000000,1798.19670000,5107131.78347130,3429
1625788800000,2021-07-09 00:00:00,ETH/AUD,2844.00000000,2929.12000000,2765.00000000,2870.00000000,4003.44831000,11421177.81387340,5917
1625702400000,2021-07-08 00:00:00,ETH/AUD,3096.47000000,3110.00000000,2807.20000000,2845.00000000,4411.21586000,12987820.16160070,6758
1625616000000,2021-07-07 00:00:00,ETH/AUD,3094.54000000,3207.42000000,3062.94000000,3095.00000000,2845.90171000,8936674.77240100,5125
1625529600000,2021-07-06 00:00:00,ETH/AUD,2916.90000000,3115.08000000,2911.63000000,3099.06000000,3282.96602000,9996364.54375160,5435
1625443200000,2021-07-05 00:00:00,ETH/AUD,3084.73000000,3090.30000000,2870.00000000,2914.09000000,3042.95382000,9114473.47995830,5252
1625356800000,2021-07-04 00:00:00,ETH/AUD,2957.52000000,3172.49000000,2913.69000000,3091.70000000,3387.74348000,10366255.94965240,6359
1625270400000,2021-07-03 00:00:00,ETH/AUD,2870.89000000,2974.58000000,2810.81000000,2963.19000000,2130.79381000,6212204.87723410,4240
1625184000000,2021-07-02 00:00:00,ETH/AUD,2814.00000000,2870.00000000,2706.00000000,2870.00000000,2800.06822000,7803911.71948500,4665
1625097600000,2021-07-01 00:00:00,ETH/AUD,3018.55000000,3018.75000000,2770.00000000,2817.00000000,3949.33641000,11332732.27611430,6180
1625011200000,2021-06-30 00:00:00,ETH/AUD,2884.78000000,3034.18000000,2764.03000000,3017.51000000,5214.89390000,14973570.59160000,8119
1624924800000,2021-06-29 00:00:00,ETH/AUD,2747.03000000,2988.00000000,2739.14000000,2879.42000000,4842.83175000,13919874.86977930,7811
1624838400000,2021-06-28 00:00:00,ETH/AUD,2610.00000000,2828.36000000,2584.85000000,2747.17000000,4562.08827000,12323093.31239380,7252
1624752000000,2021-06-27 00:00:00,ETH/AUD,2421.62000000,2612.53000000,2384.00000000,2610.00000000,3233.95991000,7994912.27569280,5312
1624665600000,2021-06-26 00:00:00,ETH/AUD,2394.71000000,2442.97000000,2272.73000000,2419.03000000,4286.80185000,10081246.54717600,7669
1624579200000,2021-06-25 00:00:00,ETH/AUD,2627.33000000,2665.00000000,2363.00000000,2394.75000000,4217.97355000,10541384.15414700,7660
1624492800000,2021-06-24 00:00:00,ETH/AUD,2602.35000000,2686.13000000,2493.99000000,2627.35000000,2902.71971000,7496606.46928640,5212
1624406400000,2021-06-23 00:00:00,ETH/AUD,2485.00000000,2711.30000000,2417.01000000,2600.00000000,4216.11785000,11033667.93473170,6981
1624320000000,2021-06-22 00:00:00,ETH/AUD,2509.98000000,2662.09000000,2276.42000000,2491.02000000,7613.16609000,18947080.03135610,12894
1624233600000,2021-06-21 00:00:00,ETH/AUD,2998.69000000,3018.18000000,2482.00000000,2514.77000000,8260.17474000,21929933.14183860,16520
1624147200000,2021-06-20 00:00:00,ETH/AUD,2907.70000000,3058.21000000,2740.87000000,2998.28000000,5289.65592000,15245979.31502790,9736
1624060800000,2021-06-19 00:00:00,ETH/AUD,3000.00000000,3053.00000000,2905.00000000,2907.32000000,3895.12564000,11621143.06989620,7288
1623974400000,2021-06-18 00:00:00,ETH/AUD,3143.82000000,3151.74000000,2860.02000000,2997.29000000,4559.96380000,13731414.33757260,9700
1623888000000,2021-06-17 00:00:00,ETH/AUD,3106.10000000,3225.83000000,3053.97000000,3142.65000000,3126.77258000,9869986.64516410,6014
1623801600000,2021-06-16 00:00:00,ETH/AUD,3307.00000000,3321.05000000,3086.89000000,3108.66000000,3917.55211000,12531315.69498490,10686
1623715200000,2021-06-15 00:00:00,ETH/AUD,3349.40000000,3425.00000000,3264.17000000,3309.00000000,2792.61284000,9369613.17094110,7954
1623628800000,2021-06-14 00:00:00,ETH/AUD,3258.00000000,3378.87000000,3179.75000000,3348.99000000,3257.90426000,10635750.64253760,8473
1623542400000,2021-06-13 00:00:00,ETH/AUD,3080.66000000,3292.23000000,3005.99000000,3255.00000000,3735.95905000,11604507.37887810,10161
1623456000000,2021-06-12 00:00:00,ETH/AUD,3062.00000000,3190.59000000,2933.34000000,3076.82000000,5091.24167000,15534569.89036670,14760
1623369600000,2021-06-11 00:00:00,ETH/AUD,3190.71000000,3223.74000000,3021.62000000,3059.90000000,4077.88325000,12825468.47072690,12432
1623283200000,2021-06-10 00:00:00,ETH/AUD,3384.60000000,3404.18000000,3135.22000000,3190.02000000,4493.58415000,14691619.90444780,13842
1623196800000,2021-06-09 00:00:00,ETH/AUD,3244.07000000,3404.73000000,3114.13000000,3381.89000000,7209.38324000,23585189.67056120,23525
1623110400000,2021-06-08 00:00:00,ETH/AUD,3351.83000000,3389.69000000,2999.50000000,3247.45000000,7494.42279000,24113412.81754200,30820
1623024000000,2021-06-07 00:00:00,ETH/AUD,3510.28000000,3673.10000000,3319.96000000,3353.04000000,5921.63633000,20881618.55457040,17892
1622937600000,2021-06-06 00:00:00,ETH/AUD,3404.40000000,3564.82000000,3394.01000000,3509.29000000,3881.41389000,13535596.76312340,11363
1622851200000,2021-06-05 00:00:00,ETH/AUD,3481.56000000,3647.96000000,3313.28000000,3411.51000000,6566.27389000,22837637.09044350,19972
1622764800000,2021-06-04 00:00:00,ETH/AUD,3736.30000000,3737.64000000,3330.80000000,3480.82000000,8392.77790000,29344212.20338020,23060
1622678400000,2021-06-03 00:00:00,ETH/AUD,3502.08000000,3754.30000000,3450.00000000,3734.78000000,6490.86383000,23629516.75968850,17961
1622592000000,2021-06-02 00:00:00,ETH/AUD,3400.34000000,3622.64000000,3293.03000000,3500.60000000,4787.45409000,16649050.44532440,14603
1622505600000,2021-06-01 00:00:00,ETH/AUD,3500.30000000,3560.00000000,3190.00000000,3399.13000000,7398.80642000,25046058.38108100,21263
1622419200000,2021-05-31 00:00:00,ETH/AUD,3101.03000000,3518.54000000,2956.67000000,3504.17000000,7373.18238000,23697259.74308480,22293
1622332800000,2021-05-30 00:00:00,ETH/AUD,2972.33000000,3244.95000000,2847.99000000,3103.50000000,5894.02285000,18200495.37206860,17940
1622246400000,2021-05-29 00:00:00,ETH/AUD,3138.76000000,3352.63000000,2889.01000000,2971.66000000,7139.49427000,22414772.89298770,22083
1622160000000,2021-05-28 00:00:00,ETH/AUD,3545.24000000,3575.19000000,3035.01000000,3140.00000000,9699.67644000,31989535.28350790,28007
1622073600000,2021-05-27 00:00:00,ETH/AUD,3742.77000000,3746.40000000,3300.00000000,3544.38000000,7703.41287000,27486898.10077300,20365
1621987200000,2021-05-26 00:00:00,ETH/AUD,3505.13000000,3765.39000000,3400.56000000,3744.01000000,10040.55773000,36250371.04509330,26808
1621900800000,2021-05-25 00:00:00,ETH/AUD,3441.93000000,3576.21000000,3080.00000000,3501.44000000,14639.91315000,48842084.32625460,36447
1621814400000,2021-05-24 00:00:00,ETH/AUD,2727.28000000,3477.27000000,2702.65000000,3443.26000000,16977.63270000,52193591.08977800,41121
1621728000000,2021-05-23 00:00:00,ETH/AUD,2983.78000000,3099.56000000,2255.22000000,2726.71000000,27440.85621000,72108737.11551030,72679
1621641600000,2021-05-22 00:00:00,ETH/AUD,3190.60000000,3252.63000000,2814.36000000,2981.67000000,15291.68928000,46565639.58368770,51893
1621555200000,2021-05-21 00:00:00,ETH/AUD,3611.35000000,3854.00000000,2752.00000000,3192.43000000,13696.57477000,45814373.18651780,36787
1621468800000,2021-05-20 00:00:00,ETH/AUD,3188.02000000,3941.27000000,2800.01000000,3623.99000000,19541.25702000,66941799.54891220,55937
1621382400000,2021-05-19 00:00:00,ETH/AUD,4378.13000000,4465.97000000,2301.01000000,3187.36000000,30202.16936000,106141340.94037780,79662
1621296000000,2021-05-18 00:00:00,ETH/AUD,4249.12000000,4600.00000000,4192.90000000,4380.98000000,7680.63533000,33925343.72683890,25509
1621209600000,2021-05-17 00:00:00,ETH/AUD,4648.58000000,4658.98000000,4000.00000000,4242.98000000,11282.06841000,49084201.53832410,34912
1621123200000,2021-05-16 00:00:00,ETH/AUD,4721.00000000,5027.76000000,4347.40000000,4646.09000000,7462.64764000,35308373.79069440,24938
1621036800000,2021-05-15 00:00:00,ETH/AUD,5278.91000000,5349.79000000,4706.01000000,4721.65000000,7045.30254000,35475281.05642110,22833
1620950400000,2021-05-14 00:00:00,ETH/AUD,4859.99000000,5409.88000000,4832.20000000,5284.59000000,9672.53852000,49621018.03566990,28389
1620864000000,2021-05-13 00:00:00,ETH/AUD,4934.02000000,5285.57000000,4554.47000000,4864.01000000,13092.78166000,64911243.42435470,53654
1620777600000,2021-05-12 00:00:00,ETH/AUD,5378.01000000,5650.03000000,4850.00000000,4938.00000000,9052.66218000,48924673.81848030,36760
1620691200000,2021-05-11 00:00:00,ETH/AUD,5085.50000000,5382.88000000,4861.38000000,5377.34000000,3491.58146000,17813254.38728010,14475
1620604800000,2021-05-10 00:00:00,ETH/AUD,5050.96000000,5389.00000000,4726.02000000,5093.76000000,5100.87413000,26392702.56689350,19774
1620518400000,2021-05-09 00:00:00,ETH/AUD,5050.95000000,5135.27000000,4809.82000000,5051.99000000,3644.15436000,18272572.16970140,14653
1620432000000,2021-05-08 00:00:00,ETH/AUD,4487.65000000,5100.00000000,4445.00000000,5045.07000000,3023.26694000,14353171.42005630,11711
1620345600000,2021-05-07 00:00:00,ETH/AUD,4515.42000000,4615.19000000,4337.28000000,4485.82000000,2744.06420000,12296996.90099960,9060
1620259200000,2021-05-06 00:00:00,ETH/AUD,4571.20000000,4658.16000000,4391.24000000,4514.96000000,3184.50659000,14381940.99122570,11451
1620172800000,2021-05-05 00:00:00,ETH/AUD,4227.60000000,4600.00000000,4187.71000000,4570.19000000,3911.31817000,17079193.62216610,13900
1620086400000,2021-05-04 00:00:00,ETH/AUD,4459.99000000,4600.00000000,4089.00000000,4226.20000000,7071.65657000,30746775.29876350,21755
1620000000000,2021-05-03 00:00:00,ETH/AUD,3829.18000000,4480.00000000,3828.86000000,4453.16000000,4964.60779000,20494639.11669930,15338
1619913600000,2021-05-02 00:00:00,ETH/AUD,3829.54000000,3875.00000000,3718.77000000,3829.79000000,2059.25238000,7834764.49961120,5922
1619827200000,2021-05-01 00:00:00,ETH/AUD,3602.49000000,3842.46000000,3588.46000000,3829.53000000,2160.94727000,8034461.72631900,6293
1619740800000,2021-04-30 00:00:00,ETH/AUD,3563.29000000,3615.00000000,3520.00000000,3608.14000000,1827.02139000,6524632.02912420,5389
1619654400000,2021-04-29 00:00:00,ETH/AUD,3547.77000000,3606.44000000,3437.14000000,3563.09000000,2155.48355000,7625994.19743610,5555
1619568000000,2021-04-28 00:00:00,ETH/AUD,3450.00000000,3565.88000000,3310.03000000,3539.87000000,2618.93263000,9056097.55328060,7674
1619481600000,2021-04-27 00:00:00,ETH/AUD,3261.18000000,3465.26000000,3202.20000000,3450.00000000,2234.44203000,7443314.00871090,5414
1619395200000,2021-04-26 00:00:00,ETH/AUD,3009.00000000,3276.34000000,2996.46000000,3269.61000000,3282.42801000,10416414.46367260,6521
1619308800000,2021-04-25 00:00:00,ETH/AUD,2879.66000000,3150.00000000,2819.99000000,3022.25000000,3800.46466000,11117260.53500990,6448
1619222400000,2021-04-24 00:00:00,ETH/AUD,3083.36000000,3086.47000000,2802.79000000,2877.99000000,6774.47278000,19765023.44521260,11237
1619136000000,2021-04-23 00:00:00,ETH/AUD,3127.69000000,3179.79000000,2729.88000000,3083.36000000,19059.94810000,55665464.33197030,29526
1619049600000,2021-04-22 00:00:00,ETH/AUD,3066.54000000,3432.04000000,3004.96000000,3129.61000000,12377.02937000,39524829.66845130,21333
1618963200000,2021-04-21 00:00:00,ETH/AUD,3050.30000000,3204.07000000,2911.54000000,3065.93000000,5935.59700000,18176404.06088510,12202
1618876800000,2021-04-20 00:00:00,ETH/AUD,2836.64000000,3089.21000000,2657.65000000,3052.34000000,4735.64515000,13552643.84901990,11706
1618790400000,2021-04-19 00:00:00,ETH/AUD,2966.90000000,3024.62000000,2734.74000000,2836.35000000,2710.29714000,7927722.68900700,9083
1618704000000,2021-04-18 00:00:00,ETH/AUD,3038.84000000,3065.53000000,2597.13000000,2972.50000000,4826.79261000,13941518.77396650,14827
1618617600000,2021-04-17 00:00:00,ETH/AUD,3164.74000000,3267.90000000,3034.42000000,3040.04000000,2106.54856000,6692231.89157780,6817
1618531200000,2021-04-16 00:00:00,ETH/AUD,3275.98000000,3325.63000000,3023.17000000,3164.59000000,4054.48925000,12873647.15717510,10908
1618444800000,2021-04-15 00:00:00,ETH/AUD,3176.51000000,3310.92000000,3130.00000000,3270.25000000,2947.62984000,9452922.47408620,7915
1618358400000,2021-04-14 00:00:00,ETH/AUD,3027.77000000,3200.00000000,3000.00000000,3173.86000000,3867.34997000,11959022.44601030,10374
1618272000000,2021-04-13 00:00:00,ETH/AUD,2820.12000000,3050.46000000,2816.91000000,3025.06000000,2836.79451000,8346168.17824840,6819
1618185600000,2021-04-12 00:00:00,ETH/AUD,2832.32000000,2900.00000000,2777.58000000,2817.82000000,2418.13515000,6857898.88674620,5679
1618099200000,2021-04-11 00:00:00,ETH/AUD,2818.53000000,2846.14000000,2777.77000000,2829.51000000,1669.61881000,4703541.35940990,4776
1618012800000,2021-04-10 00:00:00,ETH/AUD,2729.37000000,2879.45000000,2717.39000000,2813.99000000,2395.37595000,6738077.62604860,5903
1617926400000,2021-04-09 00:00:00,ETH/AUD,2737.45000000,2769.97000000,2697.00000000,2729.99000000,1336.42808000,3657033.39191260,3587
1617840000000,2021-04-08 00:00:00,ETH/AUD,2588.63000000,2739.66000000,2572.03000000,2731.84000000,2543.64594000,6760174.31006940,5247
1617753600000,2021-04-07 00:00:00,ETH/AUD,2765.34000000,2790.23000000,2551.00000000,2591.00000000,4417.64209000,11754981.21521240,8332
1617667200000,2021-04-06 00:00:00,ETH/AUD,2749.74000000,2807.79000000,2693.21000000,2763.77000000,3089.40862000,8541263.60048140,7304
1617580800000,2021-04-05 00:00:00,ETH/AUD,2739.34000000,2781.84000000,2645.52000000,2749.16000000,1819.48755000,4941937.70969080,4494
1617494400000,2021-04-04 00:00:00,ETH/AUD,2653.06000000,2762.41000000,2612.50000000,2737.91000000,2144.87736000,5777884.78640070,4399
1617408000000,2021-04-03 00:00:00,ETH/AUD,2820.25000000,2821.42000000,2641.00000000,2654.18000000,3089.99560000,8436983.99346450,6702
1617321600000,2021-04-02 00:00:00,ETH/AUD,2595.03000000,2825.04000000,2564.62000000,2816.87000000,2895.99738000,7747218.38911320,6293
1617235200000,2021-04-01 00:00:00,ETH/AUD,2535.79000000,2618.37000000,2488.76000000,2592.82000000,3078.34344000,7891496.90930780,6005
1617148800000,2021-03-31 00:00:00,ETH/AUD,2422.71000000,2572.43000000,2329.97000000,2530.37000000,2734.26092000,6709325.47334100,5951
1617062400000,2021-03-30 00:00:00,ETH/AUD,2381.47000000,2444.97000000,2337.79000000,2422.02000000,1863.81224000,4459082.00128810,5011
1616976000000,2021-03-29 00:00:00,ETH/AUD,2219.72000000,2410.48000000,2209.01000000,2381.47000000,1981.16749000,4560063.36643290,4610
1616889600000,2021-03-28 00:00:00,ETH/AUD,2251.34000000,2271.89000000,2188.75000000,2216.43000000,1323.18091000,2960222.60285420,3036
1616803200000,2021-03-27 00:00:00,ETH/AUD,2238.92000000,2276.98000000,2188.75000000,2251.21000000,1407.18561000,3144709.37431430,3766
1616716800000,2021-03-26 00:00:00,ETH/AUD,2112.67000000,2243.17000000,2111.54000000,2236.05000000,1720.75040000,3727830.79075800,3968
1616630400000,2021-03-25 00:00:00,ETH/AUD,2099.16000000,2147.80000000,2051.92000000,2102.01000000,3077.83520000,6463471.03815430,6570
1616544000000,2021-03-24 00:00:00,ETH/AUD,2200.26000000,2288.28000000,2057.16000000,2099.16000000,3545.58741000,7700178.00693190,7410
1616457600000,2021-03-23 00:00:00,ETH/AUD,2192.20000000,2256.00000000,2165.87000000,2198.00000000,2065.76451000,4562771.47921530,4765
1616371200000,2021-03-22 00:00:00,ETH/AUD,2322.13000000,2340.17000000,2158.28000000,2195.80000000,2214.81490000,5024396.00256210,5467
1616284800000,2021-03-21 00:00:00,ETH/AUD,2346.15000000,2363.55000000,2275.96000000,2322.13000000,1565.16392000,3637022.97695910,3977
1616198400000,2021-03-20 00:00:00,ETH/AUD,2355.72000000,2422.47000000,2343.57000000,2348.16000000,1159.00259000,2756900.51771180,3508
1616112000000,2021-03-19 00:00:00,ETH/AUD,2306.42000000,2378.00000000,2252.03000000,2355.94000000,1221.29703000,2851441.81678650,3627
1616025600000,2021-03-18 00:00:00,ETH/AUD,2353.85000000,2380.00000000,2285.57000000,2309.91000000,1624.20680000,3797100.12544760,3973
1615939200000,2021-03-17 00:00:00,ETH/AUD,2360.60000000,2382.50000000,2285.31000000,2351.10000000,1609.92879000,3751768.54227130,3934
1615852800000,2021-03-16 00:00:00,ETH/AUD,2335.90000000,2382.88000000,2223.80000000,2354.84000000,2424.61046000,5585905.17464320,5518
1615766400000,2021-03-15 00:00:00,ETH/AUD,2403.02000000,2460.00000000,2260.00000000,2331.13000000,3580.02330000,8415933.32272820,7159
1615680000000,2021-03-14 00:00:00,ETH/AUD,2479.68000000,2493.98000000,2377.76000000,2409.56000000,1642.33171000,3998472.31580760,5157
1615593600000,2021-03-13 00:00:00,ETH/AUD,2303.19000000,2509.93000000,2254.56000000,2477.40000000,2661.58709000,6355162.05763180,6455
1615507200000,2021-03-12 00:00:00,ETH/AUD,2363.09000000,2379.95000000,2236.60000000,2303.22000000,2591.52426000,5969649.72106010,5480
1615420800000,2021-03-11 00:00:00,ETH/AUD,2326.73000000,2382.50000000,2227.84000000,2363.09000000,2969.88533000,6875496.21774000,5927
1615334400000,2021-03-10 00:00:00,ETH/AUD,2442.65000000,2450.00000000,2271.75000000,2326.78000000,2657.20345000,6280940.69641450,7025
1615248000000,2021-03-09 00:00:00,ETH/AUD,2406.14000000,2446.47000000,2347.89000000,2442.65000000,1671.33219000,4011591.73864270,5190
1615161600000,2021-03-08 00:00:00,ETH/AUD,2237.78000000,2415.00000000,2185.73000000,2404.95000000,2245.84931000,5114668.14447910,5988
1615075200000,2021-03-07 00:00:00,ETH/AUD,2159.57000000,2247.88000000,2117.59000000,2236.80000000,1584.89381000,3444745.60224430,4647
1614988800000,2021-03-06 00:00:00,ETH/AUD,1994.39000000,2182.30000000,1970.54000000,2151.72000000,1477.67943000,3074169.32190460,3875
1614902400000,2021-03-05 00:00:00,ETH/AUD,2005.96000000,2027.06000000,1888.00000000,1991.42000000,2980.81313000,5803658.49508030,5754
1614816000000,2021-03-04 00:00:00,ETH/AUD,2026.93000000,2092.02000000,1964.33000000,2009.35000000,3247.55688000,6538101.98698280,6628
1614729600000,2021-03-03 00:00:00,ETH/AUD,1910.52000000,2119.99000000,1897.13000000,2028.36000000,1951.38449000,3975961.56832800,4630
1614643200000,2021-03-02 00:00:00,ETH/AUD,2038.10000000,2079.97000000,1876.55000000,1911.86000000,2937.63288000,5832590.20020270,5460
1614556800000,2021-03-01 00:00:00,ETH/AUD,1844.64000000,2038.99000000,1835.11000000,2038.10000000,5271.21265000,10267052.14134780,7482
1614470400000,2021-02-28 00:00:00,ETH/AUD,1906.71000000,1928.57000000,1704.81000000,1836.45000000,6123.20459000,11091729.60607950,9292
1614384000000,2021-02-27 00:00:00,ETH/AUD,1892.70000000,2000.00000000,1870.00000000,1914.20000000,6053.95924000,11754056.90543930,9326
1614297600000,2021-02-26 00:00:00,ETH/AUD,1884.05000000,2040.50000000,1817.62000000,1893.05000000,13023.39418000,24919950.72157990,17290
1614211200000,2021-02-25 00:00:00,ETH/AUD,2058.14000000,2114.22000000,1868.50000000,1898.31000000,6953.10924000,14043211.40570870,11414
