https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDC,Volume USDT
1663131600,2022-09-14 05:00:00,USDC/USDT,1.00004,1.00005,1.00002,1.00003,1006788.82219215,1006820.7372226839669
1663128000,2022-09-14 04:00:00,USDC/USDT,1.00004,1.00008,1.00002,1.00005,1899888.2936087,1899992.253922054125
1663124400,2022-09-14 03:00:00,USDC/USDT,1.00005,1.00008,1.00002,1.00005,1790515.22820977,1790608.3919311256481
1663120800,2022-09-14 02:00:00,USDC/USDT,1.00008,1.00008,1.00001,1.00004,2397753.09629453,2397849.5345210283699
1663117200,2022-09-14 01:00:00,USDC/USDT,1.00005,1.00009,1.00004,1.00007,1954586.14966656,1954711.3574194699904
1663113600,2022-09-14 00:00:00,USDC/USDT,1,1.00006,0.99997,1.00005,1431805.47151501,1431813.8366259977363
1663110000,2022-09-13 23:00:00,USDC/USDT,0.99995,1,0.99992,1,2284928.59460819,2284818.7039134737057
1663106400,2022-09-13 22:00:00,USDC/USDT,0.99998,1,0.99995,0.99995,2253036.76823488,2252938.6619998600058
1663102800,2022-09-13 21:00:00,USDC/USDT,0.99995,1,0.99994,0.99998,2367261.51358418,2367178.0346862915291
1663099200,2022-09-13 20:00:00,USDC/USDT,0.99998,1,0.99994,0.99995,2288911.89076377,2288830.631813217445
1663095600,2022-09-13 19:00:00,USDC/USDT,0.99991,1,0.99991,0.99996,3643937.74081493,3643811.6318303018403
1663092000,2022-09-13 18:00:00,USDC/USDT,0.99992,0.99993,0.9999,0.99991,2817632.83635232,2817402.6200101685512
1663088400,2022-09-13 17:00:00,USDC/USDT,0.99998,1,0.99991,0.99992,2565620.47474548,2565486.4425806396204
1663084800,2022-09-13 16:00:00,USDC/USDT,0.99996,1,0.99992,0.99998,3724870.62805482,3724748.1127159540415
1663081200,2022-09-13 15:00:00,USDC/USDT,0.99999,1.00001,0.99992,0.99996,3269214.97096387,3269060.3672758665294
1663077600,2022-09-13 14:00:00,USDC/USDT,0.9999,1.00001,0.99988,1,3065123.04460276,3064935.4329982199193
1663074000,2022-09-13 13:00:00,USDC/USDT,0.9998,1,0.9998,0.9999,4629925.04110799,4629292.3452952451411
1663070400,2022-09-13 12:00:00,USDC/USDT,0.99972,0.99981,0.9996,0.99981,6361638.59536914,6360163.538036725136
1663066800,2022-09-13 11:00:00,USDC/USDT,0.99973,0.99975,0.9997,0.99973,2167201.56320577,2166602.6438484600793
1663063200,2022-09-13 10:00:00,USDC/USDT,0.99974,0.9998,0.99973,0.99974,2165339.14171848,2164869.1824322616455
1663059600,2022-09-13 09:00:00,USDC/USDT,0.99979,0.9998,0.99972,0.99975,1664000.86054419,1663610.500099843626
1663056000,2022-09-13 08:00:00,USDC/USDT,0.99981,0.99981,0.99979,0.99979,2294285.25074317,2293837.343980523255
1663052400,2022-09-13 07:00:00,USDC/USDT,0.99981,0.99981,0.9998,0.99981,1464121.67155041,1463838.7747777044221
1663048800,2022-09-13 06:00:00,USDC/USDT,0.99981,0.99981,0.9998,0.9998,1281102.00535284,1280852.9308928409604
1663045200,2022-09-13 05:00:00,USDC/USDT,0.99981,0.99982,0.9998,0.9998,1264990.07688455,1264752.820335623691
1663041600,2022-09-13 04:00:00,USDC/USDT,0.99982,0.99983,0.9998,0.99981,1097779.97776521,1097577.3920907788742
1663038000,2022-09-13 03:00:00,USDC/USDT,0.9998,0.99983,0.99979,0.99983,1095890.88181775,1095694.0454342325272
1663034400,2022-09-13 02:00:00,USDC/USDT,0.99979,0.9998,0.99977,0.9998,1314254.16397937,1313966.8025471169815
1663030800,2022-09-13 01:00:00,USDC/USDT,0.99982,0.99983,0.99973,0.9998,1421213.24957947,1420892.3450671230866
1663027200,2022-09-13 00:00:00,USDC/USDT,0.9998,0.99984,0.99978,0.99983,1974079.94980328,1973717.2422785889393
1663023600,2022-09-12 23:00:00,USDC/USDT,0.99985,0.99985,0.9998,0.9998,908700.62464084,908527.7528603233072
1663020000,2022-09-12 22:00:00,USDC/USDT,0.99985,0.99988,0.9998,0.99984,1244509.16559288,1244297.5850982811158
1663016400,2022-09-12 21:00:00,USDC/USDT,0.99981,0.99988,0.9998,0.99985,1243545.12322279,1243337.0516043470098
1663012800,2022-09-12 20:00:00,USDC/USDT,0.99981,0.99982,0.9998,0.9998,1025944.79381895,1025747.5141910865481
1663009200,2022-09-12 19:00:00,USDC/USDT,0.99982,0.99982,0.9998,0.99981,973623.25146925,973435.466888966498
1663005600,2022-09-12 18:00:00,USDC/USDT,0.99986,0.99987,0.99975,0.99981,1699200.68098262,1698902.8630323845307
1663002000,2022-09-12 17:00:00,USDC/USDT,0.99987,0.99997,0.99985,0.99986,1075436.78269392,1075295.7546223941443
1662998400,2022-09-12 16:00:00,USDC/USDT,0.99988,0.99993,0.99983,0.99986,2160960.33527166,2160655.3563289486143
1662994800,2022-09-12 15:00:00,USDC/USDT,0.9998,0.99991,0.99978,0.99988,2824789.3132695,2824299.7557522458786
1662991200,2022-09-12 14:00:00,USDC/USDT,0.99981,0.99981,0.99979,0.9998,1200309.96686971,1200069.7485341840027
1662987600,2022-09-12 13:00:00,USDC/USDT,0.99981,0.99981,0.9998,0.9998,1549792.74161361,1549490.7769318434141
1662984000,2022-09-12 12:00:00,USDC/USDT,0.9998,0.99983,0.99979,0.9998,2784420.61112246,2783898.5722280350972
1662980400,2022-09-12 11:00:00,USDC/USDT,0.9998,0.99981,0.99977,0.9998,1315390.28029424,1315118.6997080333952
1662976800,2022-09-12 10:00:00,USDC/USDT,0.9998,0.99982,0.9998,0.9998,1444005.82064141,1443719.8650873047777
1662973200,2022-09-12 09:00:00,USDC/USDT,0.99971,0.99983,0.9997,0.9998,1617638.32886827,1617289.9218313216996
1662969600,2022-09-12 08:00:00,USDC/USDT,0.9997,0.9998,0.9997,0.9997,3137002.97055211,3136183.0753063302502
1662966000,2022-09-12 07:00:00,USDC/USDT,0.99975,0.99976,0.9997,0.99971,1873692.86155288,1873208.7897100418248
1662962400,2022-09-12 06:00:00,USDC/USDT,0.99976,0.99976,0.99975,0.99976,1192549.50325428,1192256.2577828339728
1662958800,2022-09-12 05:00:00,USDC/USDT,0.99978,0.99979,0.99975,0.99976,1061717.41950997,1061485.5547629456097
1662955200,2022-09-12 04:00:00,USDC/USDT,0.99979,0.99979,0.99978,0.99978,963999.18794472,963793.0165928696088
1662951600,2022-09-12 03:00:00,USDC/USDT,0.99975,0.9998,0.99975,0.99978,2093719.19832715,2093236.8119914796041
1662948000,2022-09-12 02:00:00,USDC/USDT,0.99978,0.99979,0.99974,0.99975,2401988.37153141,2401450.1344994760369
1662944400,2022-09-12 01:00:00,USDC/USDT,0.99974,0.9998,0.99971,0.99978,3331698.69813396,3330914.9840860884163
1662940800,2022-09-12 00:00:00,USDC/USDT,0.99977,0.99977,0.99974,0.99975,1822130.27869544,1821666.36058981314
1662937200,2022-09-11 23:00:00,USDC/USDT,0.99978,0.99978,0.99972,0.99977,959405.85549671,959187.7233769606868
1662933600,2022-09-11 22:00:00,USDC/USDT,0.99978,0.99978,0.99977,0.99977,908723.31584521,908517.6277722220538
1662930000,2022-09-11 21:00:00,USDC/USDT,0.99972,0.9998,0.99972,0.99978,1361912.03730189,1361565.4280331839578
1662926400,2022-09-11 20:00:00,USDC/USDT,0.99971,0.99973,0.99971,0.99973,971188.48861783,970912.9156021977634
1662922800,2022-09-11 19:00:00,USDC/USDT,0.99971,0.99972,0.99971,0.99971,586934.27730514,586766.5001830755608
1662919200,2022-09-11 18:00:00,USDC/USDT,0.99971,0.99972,0.99971,0.99972,835061.55966534,834823.8568987307048
1662915600,2022-09-11 17:00:00,USDC/USDT,0.99971,0.99972,0.99971,0.99972,1195655.21083928,1195313.9977508670016
1662912000,2022-09-11 16:00:00,USDC/USDT,0.99971,0.99972,0.99971,0.99971,1209631.82500372,1209287.6529275119584
1662908400,2022-09-11 15:00:00,USDC/USDT,0.99972,0.99972,0.99971,0.99972,1090685.97632876,1090375.8684755639472
1662904800,2022-09-11 14:00:00,USDC/USDT,0.99972,0.99972,0.99971,0.99972,1313125.65072599,1312751.1436533927228
1662901200,2022-09-11 13:00:00,USDC/USDT,0.99978,0.9998,0.9997,0.99972,1861876.24539516,1861397.6644728570332
1662897600,2022-09-11 12:00:00,USDC/USDT,0.99971,0.99981,0.9997,0.99978,759394.59326369,759216.7875285217503
1662894000,2022-09-11 11:00:00,USDC/USDT,0.99971,0.99971,0.9997,0.99971,843583.3118343,843334.283227101053
1662890400,2022-09-11 10:00:00,USDC/USDT,0.9997,0.99971,0.9997,0.9997,523962.25276073,523807.6178705333883
1662886800,2022-09-11 09:00:00,USDC/USDT,0.99972,0.99972,0.9997,0.9997,689700.57953615,689498.4688898239731
1662883200,2022-09-11 08:00:00,USDC/USDT,0.99968,0.99974,0.99968,0.99971,1077235.80880701,1076935.8803172121179
1662879600,2022-09-11 07:00:00,USDC/USDT,0.99969,0.99969,0.99968,0.99969,229717.91972956,229646.1027247868364
1662876000,2022-09-11 06:00:00,USDC/USDT,0.99969,0.99969,0.99968,0.99968,565378.3416502,565199.933693499438
1662872400,2022-09-11 05:00:00,USDC/USDT,0.99969,0.99969,0.99968,0.99968,448361.30910743,448220.4896800986967
1662868800,2022-09-11 04:00:00,USDC/USDT,0.99967,0.9997,0.99967,0.99969,2897627.20956536,2896697.3489372708646
1662865200,2022-09-11 03:00:00,USDC/USDT,0.9997,0.99971,0.99932,0.99968,731628.18143618,731398.7450585906016
1662861600,2022-09-11 02:00:00,USDC/USDT,0.99971,0.99971,0.99958,0.9997,518336.2220091,518181.400491655361
1662858000,2022-09-11 01:00:00,USDC/USDT,0.99975,0.99975,0.99967,0.9997,869045.64908921,868812.2763619548054
1662854400,2022-09-11 00:00:00,USDC/USDT,0.99975,0.99975,0.99973,0.99974,777168.07224655,776968.1526287523625
1662850800,2022-09-10 23:00:00,USDC/USDT,0.99974,0.99975,0.99974,0.99975,960040.90740219,959794.6872493984525
1662847200,2022-09-10 22:00:00,USDC/USDT,0.99979,0.99981,0.99974,0.99974,1410885.4011931,1410534.9827136546984
1662843600,2022-09-10 21:00:00,USDC/USDT,0.99974,0.99981,0.99973,0.99979,1313805.37850954,1313465.74814572541
1662840000,2022-09-10 20:00:00,USDC/USDT,0.99973,0.99974,0.99973,0.99974,719557.6493098,719366.928901487452
1662836400,2022-09-10 19:00:00,USDC/USDT,0.99975,0.99975,0.99972,0.99974,480838.75420287,480711.6842510874514
1662832800,2022-09-10 18:00:00,USDC/USDT,0.99978,0.99981,0.99971,0.99974,2157868.27724391,2157334.2834839830522
1662829200,2022-09-10 17:00:00,USDC/USDT,0.99969,0.99981,0.99969,0.99978,2668111.49324446,2667467.3491724898931
1662825600,2022-09-10 16:00:00,USDC/USDT,0.99959,0.99971,0.99958,0.99969,455343.21647778,455160.1990179109192
1662822000,2022-09-10 15:00:00,USDC/USDT,0.99963,0.99963,0.9981,0.99958,1305263.86891533,1304410.5929578759277
1662818400,2022-09-10 14:00:00,USDC/USDT,0.9996,0.99967,0.9996,0.99963,2026890.93941913,2026117.1109885492397
1662814800,2022-09-10 13:00:00,USDC/USDT,0.9996,0.99961,0.9996,0.9996,1484898.50232838,1484311.1168653019318
1662811200,2022-09-10 12:00:00,USDC/USDT,0.9996,0.99961,0.9996,0.9996,991671.93730952,991280.8465326582872
1662807600,2022-09-10 11:00:00,USDC/USDT,0.9996,0.99963,0.9996,0.99961,765075.17288579,764776.9493067894961
1662804000,2022-09-10 10:00:00,USDC/USDT,0.99961,0.9997,0.9996,0.99961,4930432.84175428,4928574.0887510165089
1662800400,2022-09-10 09:00:00,USDC/USDT,0.99961,0.99964,0.9996,0.99962,802745.18673787,802439.535397349423
1662796800,2022-09-10 08:00:00,USDC/USDT,0.99962,0.99965,0.9996,0.99961,1088341.40201238,1087933.2922986496024
1662793200,2022-09-10 07:00:00,USDC/USDT,0.99966,0.99966,0.99961,0.99962,1312026.05711718,1311557.7822099443621
1662789600,2022-09-10 06:00:00,USDC/USDT,0.99963,0.99966,0.99955,0.99966,5181172.03535583,5179348.0705163335912
1662786000,2022-09-10 05:00:00,USDC/USDT,0.99961,0.99966,0.99951,0.99965,1116032.17097794,1115599.3201789520239
1662782400,2022-09-10 04:00:00,USDC/USDT,0.99968,0.99968,0.9996,0.99961,1509893.52088022,1509384.6927515325687
1662778800,2022-09-10 03:00:00,USDC/USDT,0.99968,0.99969,0.9996,0.99968,1735958.954691,1735381.6585268026734
1662775200,2022-09-10 02:00:00,USDC/USDT,0.99972,0.99973,0.99959,0.99969,859914.675382,859638.5577971447693
1662771600,2022-09-10 01:00:00,USDC/USDT,0.9997,0.9998,0.9997,0.99972,5296173.84119509,5294820.3751933444325
1662768000,2022-09-10 00:00:00,USDC/USDT,0.99971,0.99974,0.99967,0.9997,1583024.44154883,1582579.9109531676827
1662764400,2022-09-09 23:00:00,USDC/USDT,0.99971,0.99972,0.9997,0.9997,2025840.99805117,2025260.5243419081224
1662760800,2022-09-09 22:00:00,USDC/USDT,0.99978,0.99979,0.99952,0.99972,1594523.03246535,1594082.595049360696
1662757200,2022-09-09 21:00:00,USDC/USDT,0.9997,0.99979,0.9997,0.99978,4207114.25631368,4205970.6570169150889
1662753600,2022-09-09 20:00:00,USDC/USDT,0.99972,0.99976,0.9997,0.99971,8135313.23313329,8133102.948285758372
1662750000,2022-09-09 19:00:00,USDC/USDT,0.9997,0.99976,0.9996,0.99972,2276992.71105265,2276373.134531956837
1662746400,2022-09-09 18:00:00,USDC/USDT,0.99977,0.9998,0.9981,0.9997,3885700.30592123,3884370.4010235447649
1662742800,2022-09-09 17:00:00,USDC/USDT,0.99976,0.99977,0.9997,0.99976,6321882.06002876,6320301.6449120451619
1662739200,2022-09-09 16:00:00,USDC/USDT,0.99976,0.99978,0.99968,0.99976,3215377.90913623,3214534.8009377768739
1662735600,2022-09-09 15:00:00,USDC/USDT,0.99978,0.9998,0.9997,0.99976,5396843.69194883,5395630.4851907378938
1662732000,2022-09-09 14:00:00,USDC/USDT,0.99983,0.9999,0.99978,0.99979,9975849.67475704,9973968.8073791392874
1662728400,2022-09-09 13:00:00,USDC/USDT,0.99974,0.99986,0.99971,0.99982,6133975.62506227,6132708.1327803790238
1662724800,2022-09-09 12:00:00,USDC/USDT,0.99981,0.99987,0.9997,0.99975,7544270.47801193,7542740.1470613823049
1662721200,2022-09-09 11:00:00,USDC/USDT,0.99977,0.99984,0.99974,0.99981,8635609.98197154,8633940.5840121491076
1662717600,2022-09-09 10:00:00,USDC/USDT,0.99981,0.99983,0.99974,0.99977,3436290.90108697,3435621.8706652435249
1662714000,2022-09-09 09:00:00,USDC/USDT,0.99981,0.99983,0.99979,0.99981,4241043.65031151,4240255.2056072417102
1662710400,2022-09-09 08:00:00,USDC/USDT,0.99981,0.99983,0.99973,0.99982,3465724.86899934,3465059.7044883112314
1662706800,2022-09-09 07:00:00,USDC/USDT,0.99981,0.99986,0.9993,0.9998,2841262.14134663,2840717.3038345090687
1662703200,2022-09-09 06:00:00,USDC/USDT,0.99983,0.99986,0.9981,0.9998,2989456.83128986,2988552.1868058407298
1662699600,2022-09-09 05:00:00,USDC/USDT,0.99994,0.99995,0.99963,0.99983,3046192.68575025,3045798.2926464466663
1662696000,2022-09-09 04:00:00,USDC/USDT,0.99998,0.99999,0.9999,0.99994,7964690.28679148,7964276.8068871603548
1662692400,2022-09-09 03:00:00,USDC/USDT,0.99992,1,0.9999,0.99999,4463585.10078842,4463330.1000977505122
1662688800,2022-09-09 02:00:00,USDC/USDT,0.99991,0.99992,0.99991,0.99992,2342446.66721725,2342249.14324245362
1662685200,2022-09-09 01:00:00,USDC/USDT,0.99991,0.99992,0.9999,0.99992,3229147.29379098,3228872.3081549901902
1662681600,2022-09-09 00:00:00,USDC/USDT,0.99991,0.99992,0.99991,0.99992,1991556.44454357,1991387.7387295995144
1662678000,2022-09-08 23:00:00,USDC/USDT,0.99996,0.99996,0.99991,0.99992,1805133.17384661,1804995.5152018400401
1662674400,2022-09-08 22:00:00,USDC/USDT,0.99995,0.99996,0.99995,0.99996,1577505.52726658,1577434.6650042013368
