https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume SMART
1657134000000,2022-07-06 19:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.001072821172,53641.0586
1657123200000,2022-07-06 16:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0006316699999997999,21055.66666666
1657119600000,2022-07-06 15:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.01354467898,677233.949
1657116000000,2022-07-06 14:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0071784444237802,358922.22118901
1657033200000,2022-07-05 15:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0001048810974,5244.05487
1657004400000,2022-07-05 07:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0005526682,27633.41
1656979200000,2022-07-05 00:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.1489344080578532,7446720.40289266
1656925200000,2022-07-04 09:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0009296,46480.0
1656918000000,2022-07-04 07:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.00069908,34954.0
1656846000000,2022-07-03 11:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0001513648558,7568.24279
1656795600000,2022-07-02 21:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0001037158858704,5185.79429352
1656788400000,2022-07-02 19:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0014474901993284997,48249.67331095
1656781200000,2022-07-02 17:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0001037158858704,5185.79429352
1656770400000,2022-07-02 14:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0011484279999999,38280.93333333
1656745200000,2022-07-02 07:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,4.2e-05,2100.0
1656633600000,2022-07-01 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,5.099999999999999e-05,1700
1656626400000,2022-06-30 22:00:00,SMART/BTC,2e-08,3e-08,2e-08,3e-08,0.0008070738709997999,26902.46236666
1656615600000,2022-06-30 19:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00102987,34329.0
1656590400000,2022-06-30 12:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0052886094163656,176286.98054552
1656568800000,2022-06-30 06:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,5.10099999999e-05,1700.33333333
1656565200000,2022-06-30 05:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.00023715572558000002,11857.786279
1656522000000,2022-06-29 17:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,8.453201970440001e-05,4226.60098522
1656518400000,2022-06-29 16:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,9.91870483332e-05,4959.35241666
1656493200000,2022-06-29 09:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00035623999999979993,11874.66666666
1656489600000,2022-06-29 08:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.00017787,8893.5
1656475200000,2022-06-29 04:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0002694999999999,8983.33333333
1656471600000,2022-06-29 03:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0011626499999999999,38755.0
1656327600000,2022-06-27 11:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0011587134784096001,57935.67392048
1656324000000,2022-06-27 10:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,6.380000000009998e-05,2126.66666667
1656284400000,2022-06-26 23:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00050001,16667
1656126000000,2022-06-25 03:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0031522712400001997,157613.56200001
1656115200000,2022-06-25 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,3.81e-05,1270.0
1656093600000,2022-06-24 18:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0006986268514200001,34931.342571
1656072000000,2022-06-24 12:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0011991796200002,59958.98100001
1656054000000,2022-06-24 07:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00042519,14173.0
1656039600000,2022-06-24 03:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.00213037582,106518.791
1655996400000,2022-06-23 15:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,2e-06,100
1655848800000,2022-06-21 22:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,1.83800000001e-05,612.66666667
1655830800000,2022-06-21 17:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0047331399999999,157771.33333333
1655823600000,2022-06-21 15:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0007937099999999999,26457.0
1655773200000,2022-06-21 01:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00030125999999999997,10042.0
1655748000000,2022-06-20 18:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.00019869777,9934.8885
1655690400000,2022-06-20 02:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0001339882550271,4466.27516757
1655686800000,2022-06-20 01:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00037655299988489997,12551.76666283
1655676000000,2022-06-19 22:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,8.222999999999999e-05,2741.0
1655668800000,2022-06-19 20:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,3.9e-05,1300.0
1655658000000,2022-06-19 17:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0005847893283815999,19492.97761272
1655643600000,2022-06-19 13:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00010765766526689999,3588.58884223
1655640000000,2022-06-19 12:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0011977507035410998,39925.02345137
1655622000000,2022-06-19 07:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0001960225738137,6534.08579379
1655614800000,2022-06-19 05:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0015384756249263998,51282.52083088
1655611200000,2022-06-19 04:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,8.82126337968e-05,2940.42112656
1655586000000,2022-06-18 21:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,3.14515259446e-05,1572.57629723
1655582400000,2022-06-18 20:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,8.105999999999999e-05,2702.0
1655578800000,2022-06-18 19:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0004985591178195,16618.63726065
1655575200000,2022-06-18 18:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,4.1693382311099996e-05,1389.77941037
1655571600000,2022-06-18 17:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00027275233474469997,9091.74449149
1655568000000,2022-06-18 16:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00041316999999989996,13772.33333333
1655557200000,2022-06-18 13:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0039960225400000006,199801.127
1655553600000,2022-06-18 12:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.006000033844691099,200001.12815637
1655542800000,2022-06-18 09:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0012774977055011998,42583.25685004
1655539200000,2022-06-18 08:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.005135194383895799,171173.14612986
1655535600000,2022-06-18 07:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0007778246237264999,25927.48745755
1655532000000,2022-06-18 06:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.005739638929093799,191321.29763646
1655506800000,2022-06-17 23:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,7.6750535048e-06,383.75267524
1655492400000,2022-06-17 19:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0027763154366174997,92543.84788725
1655488800000,2022-06-17 18:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0018005699999999998,60019.0
1655485200000,2022-06-17 17:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.001004206716297,33473.5572099
1655481600000,2022-06-17 16:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,5.4149999999999995e-05,1805.0
1655456400000,2022-06-17 09:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0013838106284217,46127.02094739
1655452800000,2022-06-17 08:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0002622187987794,8740.62662598
1655438400000,2022-06-17 04:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0001727063392809,5756.87797603
1655434800000,2022-06-17 03:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00015860442631289998,5286.81421043
1655409600000,2022-06-16 20:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,4.5801072985e-05,2290.05364925
1655406000000,2022-06-16 19:00:00,SMART/BTC,3e-08,3e-08,2e-08,3e-08,0.0030103195831478998,100343.98610493
1655380800000,2022-06-16 12:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0016379650648826,81898.25324413
1655362800000,2022-06-16 07:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0012391799999997,41305.99999999
1655323200000,2022-06-15 20:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0002286470131302,11432.35065651
1655316000000,2022-06-15 18:00:00,SMART/BTC,2e-08,3e-08,2e-08,3e-08,0.0026945286841613997,89817.62280538
1655287200000,2022-06-15 10:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,3.3898e-05,1694.9
1655276400000,2022-06-15 07:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,1.1e-05,550.0
1655272800000,2022-06-15 06:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00020412,6804.0
1655240400000,2022-06-14 21:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00035464999999979994,11821.66666666
1655233200000,2022-06-14 19:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,5.8468140000000006e-05,2923.407
1655215200000,2022-06-14 14:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.000245788858,12289.4429
1655190000000,2022-06-14 07:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0007062583643618,35312.91821809
1655186400000,2022-06-14 06:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,2.78422047e-05,1392.110235
1655182800000,2022-06-14 05:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.005869417495807199,195647.24986024
1655179200000,2022-06-14 04:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0005922597634203,19741.99211401
1655172000000,2022-06-14 02:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0012981098240660998,43270.32746887
1655168400000,2022-06-14 01:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0006636463596818999,22121.54532273
1655146800000,2022-06-13 19:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,5.1973333333199996e-05,2598.66666666
1655128800000,2022-06-13 14:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0014969999979999999,74849.9999
1655121600000,2022-06-13 12:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0033950399999999998,113168.0
1655089200000,2022-06-13 03:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,2.6660000000000002e-05,1333.0
1655064000000,2022-06-12 20:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,6.618566666660001e-05,3309.28333333
1655060400000,2022-06-12 19:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00010913999999999999,3638.0
1655042400000,2022-06-12 14:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0006912399999998999,23041.33333333
1655024400000,2022-06-12 09:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0003,10000.0
1654970400000,2022-06-11 18:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,1.532e-05,766.0
1654966800000,2022-06-11 17:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,5.9999999999999995e-05,2000.0
1654956000000,2022-06-11 14:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,4.9999999999799994e-05,1666.66666666
1654938000000,2022-06-11 09:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0007419299999999999,24731.0
1654862400000,2022-06-10 12:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0019058110583322,95290.55291661
1654855200000,2022-06-10 10:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,2.98099999998e-05,993.66666666
1654804800000,2022-06-09 20:00:00,SMART/BTC,2e-08,3e-08,2e-08,3e-08,0.0009645881300000999,32152.93766667
1654790400000,2022-06-09 16:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0006018699999998999,20062.33333333
1654768800000,2022-06-09 10:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0001,5000.0
1654599600000,2022-06-07 11:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00078495,26165
1654344000000,2022-06-04 12:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0006,20000.0
1654340400000,2022-06-04 11:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,8.614999999979999e-05,2871.66666666
1654290000000,2022-06-03 21:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,9.1593315e-05,4579.66575
1654268400000,2022-06-03 15:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00032173999999979996,10724.66666666
1654264800000,2022-06-03 14:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,5.96817198e-05,2984.08599
1654254000000,2022-06-03 11:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0003460319512202,17301.59756101
1654077600000,2022-06-01 10:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.000278169161447,13908.45807235
1654056000000,2022-06-01 04:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0024999999999999,83333.33333333
1654041600000,2022-06-01 00:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0172180170607782,860900.85303891
1654020000000,2022-05-31 18:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.00019050240000000003,9525.12
1654012800000,2022-05-31 16:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0031663456275384002,158317.28137692
1653980400000,2022-05-31 07:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.00012813133171940002,6406.56658597
1653976800000,2022-05-31 06:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0004973499999999,16578.33333333
1653883200000,2022-05-30 04:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,3.98e-06,199
1653847200000,2022-05-29 18:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,7.992000000000001e-05,3996
1653843600000,2022-05-29 17:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00011999999999999999,4000
1653631200000,2022-05-27 06:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,3.88643189392e-05,1943.21594696
1653530400000,2022-05-26 02:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0002125139400002,10625.69700001
1653519600000,2022-05-25 23:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0006566199999998999,21887.33333333
1653444000000,2022-05-25 02:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0020029892672028,100149.46336014
1653400800000,2022-05-24 14:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,2.4375416066600003e-05,1218.77080333
1653397200000,2022-05-24 13:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00033392999999999997,11131.0
1653386400000,2022-05-24 10:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0009014949999998999,30049.83333333
1653339600000,2022-05-23 21:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.00061339266,30669.633
1653328800000,2022-05-23 18:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,2.5922e-05,1296.1
1653310800000,2022-05-23 13:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0006149619138052,30748.09569026
1653307200000,2022-05-23 12:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0002118667887296,10593.33943648
1653300000000,2022-05-23 10:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0009210099999998999,30700.33333333
1653296400000,2022-05-23 09:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0020967099999998997,69890.33333333
1653271200000,2022-05-23 02:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.001,50000.0
1653242400000,2022-05-22 18:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,3.79603349248e-05,1898.01674624
1653238800000,2022-05-22 17:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,6.0369999999899996e-05,2012.33333333
1653228000000,2022-05-22 14:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,3.234e-05,1078.0
1653217200000,2022-05-22 11:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.000298,14900.0
1653159600000,2022-05-21 19:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,1.27218995314e-05,636.09497657
1653156000000,2022-05-21 18:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0001223542677402,6117.71338701
1653098400000,2022-05-21 02:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00031908999999989994,10636.33333333
1653084000000,2022-05-20 22:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,3.494e-05,1747.0
1653066000000,2022-05-20 17:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0019981998000000003,99909.99
1653051600000,2022-05-20 13:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0002886399999999,9621.33333333
1652986800000,2022-05-19 19:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0030002999999999996,100010.0
1652965200000,2022-05-19 13:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.0001474769322,7373.84661
1652961600000,2022-05-19 12:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,2e-06,100.0
1652947200000,2022-05-19 08:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,2.59556624e-06,129.778312
1652936400000,2022-05-19 05:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,0.00024626,12313.0
1652925600000,2022-05-19 02:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,8.609999999999999e-06,287.0
1652922000000,2022-05-19 01:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0002577299999976,8590.99999992
1652907600000,2022-05-18 21:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,7.31098526628e-05,3655.49263314
1652886000000,2022-05-18 15:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00888951306,296317.102
1652875200000,2022-05-18 12:00:00,SMART/BTC,2e-08,2e-08,2e-08,2e-08,4.469108e-05,2234.554
1652857200000,2022-05-18 07:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00014456999999999998,4819.0
1652803200000,2022-05-17 16:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0002576199999993,8587.33333331
1652796000000,2022-05-17 14:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0025618699999986,85395.66666662
1652788800000,2022-05-17 12:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0012082081938866998,40273.60646289
1652742000000,2022-05-16 23:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,1.52252250504e-05,507.50750168
1652706000000,2022-05-16 13:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00027773999999969995,9257.99999999
1652702400000,2022-05-16 12:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0008999999999999999,30000.0
1652698800000,2022-05-16 11:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0006547299999998999,21824.33333333
1652688000000,2022-05-16 08:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.004,100000.0
1652670000000,2022-05-16 03:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0013973399999993997,46577.99999998
1652666400000,2022-05-16 02:00:00,SMART/BTC,3e-08,3e-08,2e-08,3e-08,0.0007913110999997998,26377.03666666
1652662800000,2022-05-16 01:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,4.5719999999999996e-05,1524.0
1652659200000,2022-05-16 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0005414499999995999,18048.33333332
1652644800000,2022-05-15 20:00:00,SMART/BTC,3e-08,3e-08,2e-08,2e-08,0.0011396970409694,56984.85204847
1652616000000,2022-05-15 12:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0019221632021705997,64072.10673902
1652612400000,2022-05-15 11:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00021188429782949996,7062.80992765
1652569200000,2022-05-14 23:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.011202079556543398,373402.65188478
1652565600000,2022-05-14 22:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,2.3116387047299996e-05,770.54623491
1652558400000,2022-05-14 20:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0026257573363790998,87525.24454597
1652554800000,2022-05-14 19:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,3.0561264321899994e-05,1018.70881073
1652547600000,2022-05-14 17:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,6.55627382562e-05,2185.42460854
1652544000000,2022-05-14 16:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0016033267238720998,53444.22412907
1652533200000,2022-05-14 13:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0011360872254167998,37869.57418056
1652529600000,2022-05-14 12:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00206193536721,68731.178907
1652522400000,2022-05-14 10:00:00,SMART/BTC,4e-08,4e-08,3e-08,3e-08,0.0008835765186233999,29452.55062078
1652518800000,2022-05-14 09:00:00,SMART/BTC,3e-08,3e-08,2e-08,3e-08,0.017782640625,592754.6875
1652511600000,2022-05-14 07:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0003768568745682,12561.89581894
1652472000000,2022-05-13 20:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,1.6619031875699997e-05,553.96772919
1652464800000,2022-05-13 18:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,8.18525322303e-05,2728.41774101
1652457600000,2022-05-13 16:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.006401623479179099,213387.44930597
1652454000000,2022-05-13 15:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0015658281086907,52194.27028969
1652446800000,2022-05-13 13:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,1.3269209999999999e-05,442.307
1652364000000,2022-05-12 14:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.004329899999999999,144330.0
1652356800000,2022-05-12 12:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.00011771,2942.75
1652346000000,2022-05-12 09:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,1.635e-05,408.75
1652338800000,2022-05-12 07:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.01793614185,597871.395
1652335200000,2022-05-12 06:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00694548534,231516.178
1652320800000,2022-05-12 02:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,4.431276966e-06,147.7092322
1652317200000,2022-05-12 01:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0012181198420472999,40603.99473491
1652313600000,2022-05-12 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.001134406903263,37813.5634421
1652295600000,2022-05-11 19:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0023927999999999996,79760.0
1652281200000,2022-05-11 15:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,7.170968516999999e-05,2390.322839
1652220000000,2022-05-10 22:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0010934945639999999,36449.8188
1652083200000,2022-05-09 08:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,2.5448999999999996e-05,848.3
1652018400000,2022-05-08 14:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.000758680000002,18967.00000005
1652014800000,2022-05-08 13:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,5.531984996e-05,1382.996249
1651989600000,2022-05-08 06:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,2.2370438823899995e-05,745.68129413
1651982400000,2022-05-08 04:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.00010497,2624.25
1651971600000,2022-05-08 01:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.0003762,9405.0
1651953600000,2022-05-07 20:00:00,SMART/BTC,3e-08,4e-08,3e-08,4e-08,0.0003283810264584,8209.52566146
1651939200000,2022-05-07 16:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.00015141000000000002,3785.25
1651881600000,2022-05-07 00:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,5.955e-05,1985.0
1651874400000,2022-05-06 22:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.0001,2500.0
1651863600000,2022-05-06 19:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,7.956059999999999e-05,2652.02
1651849200000,2022-05-06 15:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.0007,17500.0
1651813200000,2022-05-06 05:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.003018981759156,100632.7253052
1651770000000,2022-05-05 17:00:00,SMART/BTC,4e-08,4e-08,3e-08,3e-08,0.027030138731871,901004.6243957
1651766400000,2022-05-05 16:00:00,SMART/BTC,4e-08,4e-08,4e-08,4e-08,0.0018268100000000001,45670.25
1651744800000,2022-05-05 10:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0004885947,16286.49
1651723200000,2022-05-05 04:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.002119458825,70648.6275
1651640400000,2022-05-04 05:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.0014108675819999997,47028.9194
1651582800000,2022-05-03 13:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,3.9477102299999995e-06,131.590341
1651557600000,2022-05-03 06:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,3.962416787549999e-05,1320.80559585
1651525200000,2022-05-02 21:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,0.00037124999999999994,12375
1651453200000,2022-05-02 01:00:00,SMART/BTC,3e-08,3e-08,3e-08,3e-08,2.9999999999999997e-06,100
