https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GAFI,Volume USDT
1642377600,2022-01-17 00:00:00,GAFI/USDT,95.343,102.338,95,96.672,360.20673836,34875.86229287655
1642291200,2022-01-16 00:00:00,GAFI/USDT,98.451,101.799,94.576,95.343,317.70069244,30649.19083708369
1642204800,2022-01-15 00:00:00,GAFI/USDT,99.31,103.9,86.891,98.542,1212.26065062,115996.9214954059
1642118400,2022-01-14 00:00:00,GAFI/USDT,98.906,105,94.042,99.434,399.13164681,39297.61036821135
1642032000,2022-01-13 00:00:00,GAFI/USDT,105.047,117.1,96,99.045,757.53246911,78048.36826168984
1641945600,2022-01-12 00:00:00,GAFI/USDT,98.29,108.471,95.038,105.119,354.61957498,36077.3661256617
1641859200,2022-01-11 00:00:00,GAFI/USDT,93.711,99.507,92.194,98.29,538.57384088,51281.18760379923
1641772800,2022-01-10 00:00:00,GAFI/USDT,104.288,104.748,90.11,93.943,519.93558862,50234.10306145871
1641686400,2022-01-09 00:00:00,GAFI/USDT,95.571,107.7,92.19,104.658,683.1448298,68165.23500155602
1641600000,2022-01-08 00:00:00,GAFI/USDT,93.547,101.596,88.416,95.571,762.18810782,72722.53246262469
1641513600,2022-01-07 00:00:00,GAFI/USDT,98.727,102.838,85.721,93.761,1335.07336333,121990.73380586338
1641427200,2022-01-06 00:00:00,GAFI/USDT,102.838,106.323,96.754,98.736,474.20187839,48074.23204980689
1641340800,2022-01-05 00:00:00,GAFI/USDT,113.26,114.877,97.897,102.838,873.40802301,93564.77548618307
1641254400,2022-01-04 00:00:00,GAFI/USDT,109.414,120.777,107.364,113.377,562.83842173,64640.14415729433
1641168000,2022-01-03 00:00:00,GAFI/USDT,112.795,124,96.99,110,1950.84067005,206194.96842389266
1641081600,2022-01-02 00:00:00,GAFI/USDT,123.048,129.45,111,112.4,347.52483892,41086.94634642165
1640995200,2022-01-01 00:00:00,GAFI/USDT,115.826,126.165,111.1,123.048,347.92644289,41753.73060029491
1640908800,2021-12-31 00:00:00,GAFI/USDT,109.482,131,107.988,115.826,623.15809117,73360.80096361033
1640822400,2021-12-30 00:00:00,GAFI/USDT,109.65,122.617,105,109.482,495.15551015,54369.96768067314
1640736000,2021-12-29 00:00:00,GAFI/USDT,116.8,117.266,98.805,109.65,817.23105869,87748.20182737612
1640649600,2021-12-28 00:00:00,GAFI/USDT,130.45,134.516,115.001,115.872,488.28716451,60050.25764342567
