https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UST,Volume BTC
1658217600000,2022-07-19 08:00:00,BTC/UST,21767,21928,21704,21904,718021.59202912,32.78038678
1658214000000,2022-07-19 07:00:00,BTC/UST,21762,21878,21679,21780,3291940.4088978,151.14510601
1658210400000,2022-07-19 06:00:00,BTC/UST,21996,22115,21573,21760,1238471.2327552,56.915038270000004
1658206800000,2022-07-19 05:00:00,BTC/UST,21897,22110,21832,22001,665054.6037807,30.2283807
1658203200000,2022-07-19 04:00:00,BTC/UST,21895,21944,21705,21899,815069.74137107,37.21949593
1658199600000,2022-07-19 03:00:00,BTC/UST,22090,22257,21817,21902,2737830.79823016,125.00368908
1658196000000,2022-07-19 02:00:00,BTC/UST,22067,22154,21943,22087,4605066.04040496,208.49667408
1658192400000,2022-07-19 01:00:00,BTC/UST,22345,22383,22035,22052,917666.3622957199,41.61374761
1658188800000,2022-07-19 00:00:00,BTC/UST,22450,22929,22181,22349,11044071.30058861,494.16400289
1658185200000,2022-07-18 23:00:00,BTC/UST,21786,22636,21776,22450,1225735.0657795,54.59844391
1658181600000,2022-07-18 22:00:00,BTC/UST,21656,21851,21565,21785,1011947.88357515,46.45158979
1658178000000,2022-07-18 21:00:00,BTC/UST,21488,21757,21457,21658,1026623.8978486401,47.40160208
1658174400000,2022-07-18 20:00:00,BTC/UST,21618,21665,21450,21490,718237.9092252,33.42195948
1658170800000,2022-07-18 19:00:00,BTC/UST,21833,21871,21409,21616,1006137.5148081599,46.54596201
1658167200000,2022-07-18 18:00:00,BTC/UST,21875,21997,21813,21827,450027.31081009004,20.61791867
1658163600000,2022-07-18 17:00:00,BTC/UST,22208,22218,21834,21873,1444125.2770848898,66.02319193
1658160000000,2022-07-18 16:00:00,BTC/UST,22677,22703,22122,22204,645906.17271908,29.08963127
1658156400000,2022-07-18 15:00:00,BTC/UST,22217,22745,22168,22677,12286014.13890417,541.78304621
1658152800000,2022-07-18 14:00:00,BTC/UST,22154,22227,21989,22210,873910.9524725999,39.34763406
1658149200000,2022-07-18 13:00:00,BTC/UST,22280,22315,22072,22142,890056.54476452,40.19765806
1658145600000,2022-07-18 12:00:00,BTC/UST,22129,22308,21895,22270,886188.3756124,39.79292212
1658142000000,2022-07-18 11:00:00,BTC/UST,22201,22330,21969,22120,811064.165632,36.6665536
1658138400000,2022-07-18 10:00:00,BTC/UST,22241,22358,22144,22199,650404.61573102,29.29882498
1658134800000,2022-07-18 09:00:00,BTC/UST,22287,22388,22221,22243,506507.19939937,22.77153259
1658131200000,2022-07-18 08:00:00,BTC/UST,22244,22500,22168,22284,1175971.6586941201,52.77201843
1658127600000,2022-07-18 07:00:00,BTC/UST,22200,22390,22107,22253,934354.0227213501,41.98777795
1658124000000,2022-07-18 06:00:00,BTC/UST,21864,22339,21779,22192,1697350.4141864,76.48478795
1658120400000,2022-07-18 05:00:00,BTC/UST,21291,21868,21291,21857,1197855.14345453,54.80418829
1658116800000,2022-07-18 04:00:00,BTC/UST,21285,21324,21175,21287,239441.25614254997,11.24823865
1658113200000,2022-07-18 03:00:00,BTC/UST,21337,21368,21206,21295,300527.04888935003,14.11256393
1658109600000,2022-07-18 02:00:00,BTC/UST,20980,21365,20968,21326,572192.86602642,26.83076367
1658106000000,2022-07-18 01:00:00,BTC/UST,20824,20996,20824,20978,183551.14891050002,8.74969725
1658102400000,2022-07-18 00:00:00,BTC/UST,20793,20914,20774,20821,58713.802089900004,2.8199319000000003
1658098800000,2022-07-17 23:00:00,BTC/UST,21001,21001,20762,20793,716134.5539475901,34.44113663
1658095200000,2022-07-17 22:00:00,BTC/UST,21017,21069,20932,21002,261630.85392134002,12.457425670000001
1658091600000,2022-07-17 21:00:00,BTC/UST,20937,21045,20880,21017,289806.80661499,13.78916147
1658088000000,2022-07-17 20:00:00,BTC/UST,21033,21041,20918,20932,117632.02885815999,5.61972238
1658084400000,2022-07-17 19:00:00,BTC/UST,20976,21077,20942,21032,321345.60122984,15.27888937
1658080800000,2022-07-17 18:00:00,BTC/UST,20918,21054,20880,20974,440015.48987032,20.97909268
1658077200000,2022-07-17 17:00:00,BTC/UST,21145,21343,20824,20924,597402.1411156399,28.55104861
1658073600000,2022-07-17 16:00:00,BTC/UST,21171,21213,20997,21149,471940.39689416,22.31502184
1658070000000,2022-07-17 15:00:00,BTC/UST,21197,21267,21140,21171,364072.15755822003,17.19673882
1658066400000,2022-07-17 14:00:00,BTC/UST,21125,21252,21091,21199,437227.30703755,20.62490245
1658062800000,2022-07-17 13:00:00,BTC/UST,21378,21381,21123,21124,725258.79314256,34.33340244
1658059200000,2022-07-17 12:00:00,BTC/UST,21456,21488,21354,21385,316840.1467413,14.815999380000001
1658055600000,2022-07-17 11:00:00,BTC/UST,21388,21471,21301,21456,715813.82841024,33.36194204
1658052000000,2022-07-17 10:00:00,BTC/UST,21364,21391,21214,21386,1740718.5297137399,81.39523659
1658048400000,2022-07-17 09:00:00,BTC/UST,21456,21542,21285,21362,343414.0786098,16.0759329
1658044800000,2022-07-17 08:00:00,BTC/UST,21473,21506,21374,21465,374176.5079572,17.43193608
1658041200000,2022-07-17 07:00:00,BTC/UST,21571,21663,21467,21470,370000.05047869997,17.23335121
1658037600000,2022-07-17 06:00:00,BTC/UST,21352,21599,21351,21575,678739.625554,31.45954232
1658034000000,2022-07-17 05:00:00,BTC/UST,21256,21386,21255,21349,253083.50250103,11.85458347
1658030400000,2022-07-17 04:00:00,BTC/UST,21323,21465,21239,21256,204634.85046736,9.62715706
1658026800000,2022-07-17 03:00:00,BTC/UST,21159,21448,21159,21326,483561.88910800003,22.674758
1658023200000,2022-07-17 02:00:00,BTC/UST,21154,21234,21133,21168,150676.73587008,7.11813756
1658019600000,2022-07-17 01:00:00,BTC/UST,21290,21337,21090,21150,345251.3252895,16.32393973
1658016000000,2022-07-17 00:00:00,BTC/UST,21197,21342,21192,21290,486234.3053858,22.83862402
1658012400000,2022-07-16 23:00:00,BTC/UST,21297,21297,21166,21206,271887.48412002,12.82125267
1658008800000,2022-07-16 22:00:00,BTC/UST,21209,21310,21146,21289,203129.3170928,9.5415152
1658005200000,2022-07-16 21:00:00,BTC/UST,21207,21338,21099,21201,282203.76398643,13.31087043
1658001600000,2022-07-16 20:00:00,BTC/UST,21188,21215,20922,21205,647686.27553415,30.54403563
1657998000000,2022-07-16 19:00:00,BTC/UST,21293,21385,21157,21192,317898.57012576,15.00087628
1657994400000,2022-07-16 18:00:00,BTC/UST,21252,21348,21205,21287,456113.46642953,21.42685519
1657990800000,2022-07-16 17:00:00,BTC/UST,21457,21579,21227,21232,978025.92578544,46.06376817
1657987200000,2022-07-16 16:00:00,BTC/UST,20945,21484,20934,21457,2701304.20448547,125.89384371
1657983600000,2022-07-16 15:00:00,BTC/UST,20815,20953,20815,20943,210833.38226222998,10.06700961
1657980000000,2022-07-16 14:00:00,BTC/UST,20847,20866,20741,20805,511570.1841441,24.58880962
1657976400000,2022-07-16 13:00:00,BTC/UST,20698,20849,20690,20848,178618.19895664,8.56764193
1657972800000,2022-07-16 12:00:00,BTC/UST,20620,20736,20598,20699,25880.65353048,1.25033352
1657969200000,2022-07-16 11:00:00,BTC/UST,20628,20674,20620,20624,57790.225995040004,2.80208621
1657965600000,2022-07-16 10:00:00,BTC/UST,20612,20680,20598,20637,28789.920496619998,1.39506326
1657962000000,2022-07-16 09:00:00,BTC/UST,20605,20639,20580,20620,40970.6056798,1.98693529
1657958400000,2022-07-16 08:00:00,BTC/UST,20546,20652,20545,20602,76721.53423154,3.72398477
1657954800000,2022-07-16 07:00:00,BTC/UST,20545,20608,20511,20552,10588.868234,0.51522325
1657951200000,2022-07-16 06:00:00,BTC/UST,20595,20612,20487,20546,96406.46635576,4.69222556
1657947600000,2022-07-16 05:00:00,BTC/UST,20749,20750,20561,20589,158409.34123346998,7.69388223
1657944000000,2022-07-16 04:00:00,BTC/UST,20741,20756,20664,20749,9869.81066105,0.47567645000000003
1657940400000,2022-07-16 03:00:00,BTC/UST,20700,20760,20687,20744,3085.1225658400003,0.14872361
1657936800000,2022-07-16 02:00:00,BTC/UST,20713,20746,20619,20701,6323.062901220001,0.30544722
1657933200000,2022-07-16 01:00:00,BTC/UST,20686,20756,20644,20712,17325.12964344,0.83647787
1657929600000,2022-07-16 00:00:00,BTC/UST,20832,20854,20677,20691,15400.16191098,0.74429278
1657926000000,2022-07-15 23:00:00,BTC/UST,20892,20934,20766,20826,60211.90669572,2.89118922
1657922400000,2022-07-15 22:00:00,BTC/UST,20969,20985,20824,20890,33848.8014924,1.62033516
1657918800000,2022-07-15 21:00:00,BTC/UST,20937,21009,20841,20969,253506.58649875002,12.08958875
1657915200000,2022-07-15 20:00:00,BTC/UST,21160,21184,20905,20933,292068.47209276,13.95253772
1657911600000,2022-07-15 19:00:00,BTC/UST,21028,21169,20947,21169,421328.82614627003,19.90310483
1657908000000,2022-07-15 18:00:00,BTC/UST,20779,21043,20779,21043,178621.85299321002,8.48842147
1657904400000,2022-07-15 17:00:00,BTC/UST,20755,20916,20747,20785,76914.45081875,3.70047875
1657900800000,2022-07-15 16:00:00,BTC/UST,20793,20809,20644,20756,355435.72016384004,17.12448064
1657897200000,2022-07-15 15:00:00,BTC/UST,20900,20953,20786,20797,153353.98049482,7.37385106
1657893600000,2022-07-15 14:00:00,BTC/UST,20871,20993,20871,20902,422817.85670641996,20.22858371
1657890000000,2022-07-15 13:00:00,BTC/UST,20985,21076,20802,20865,284928.09736755,13.65579187
1657886400000,2022-07-15 12:00:00,BTC/UST,20767,21027,20767,20977,331846.74796779,15.81955227
1657882800000,2022-07-15 11:00:00,BTC/UST,20868,20942,20767,20768,95380.47502720001,4.5926654000000005
1657879200000,2022-07-15 10:00:00,BTC/UST,20908,20910,20810,20877,132349.05193269,6.33946697
1657875600000,2022-07-15 09:00:00,BTC/UST,20867,21037,20852,20906,246356.78734672,11.78402312
1657872000000,2022-07-15 08:00:00,BTC/UST,20830,21038,20726,20870,721248.4908798,34.55910354
1657868400000,2022-07-15 07:00:00,BTC/UST,20605,20922,20571,20846,146462.97204448,7.02595088
1657864800000,2022-07-15 06:00:00,BTC/UST,20662,20686,20601,20607,22464.60997827,1.09014461
1657861200000,2022-07-15 05:00:00,BTC/UST,20551,20665,20528,20662,17017.37134654,0.82360717
1657857600000,2022-07-15 04:00:00,BTC/UST,20618,20694,20507,20550,28016.7510525,1.36334555
1657854000000,2022-07-15 03:00:00,BTC/UST,20487,20624,20458,20610,224763.61365269998,10.90556107
1657850400000,2022-07-15 02:00:00,BTC/UST,20645,20818,20442,20492,332768.2642168,16.2389354
1657846800000,2022-07-15 01:00:00,BTC/UST,20403,20645,20391,20642,14254.69061944,0.69056732
1657843200000,2022-07-15 00:00:00,BTC/UST,20586,20596,20396,20403,121521.97348677,5.95608359
1657839600000,2022-07-14 23:00:00,BTC/UST,20505,20597,20480,20586,12747.64973094,0.61923879
1657836000000,2022-07-14 22:00:00,BTC/UST,20478,20558,20452,20505,80741.97481755,3.93767251
1657832400000,2022-07-14 21:00:00,BTC/UST,20677,20712,20445,20475,44751.2595075,2.1856537
1657828800000,2022-07-14 20:00:00,BTC/UST,20610,20696,20532,20674,52236.28296048,2.52666552
1657825200000,2022-07-14 19:00:00,BTC/UST,20704,20894,20597,20618,181927.32020086,8.82371327
1657821600000,2022-07-14 18:00:00,BTC/UST,20745,20778,20638,20702,199469.82657712,9.63529256
1657818000000,2022-07-14 17:00:00,BTC/UST,20224,20770,20197,20732,456277.80444147997,22.00838339
1657814400000,2022-07-14 16:00:00,BTC/UST,20389,20468,20145,20231,560005.70331643,27.68057453
1657810800000,2022-07-14 15:00:00,BTC/UST,19900,20455,19900,20389,474542.26784009003,23.27442581
1657807200000,2022-07-14 14:00:00,BTC/UST,19771,19937,19674,19886,103937.23965425999,5.22665391
1657803600000,2022-07-14 13:00:00,BTC/UST,19786,19817,19656,19773,120710.84768379001,6.10483223
1657800000000,2022-07-14 12:00:00,BTC/UST,19741,19864,19633,19798,173803.44006946,8.77883827
1657796400000,2022-07-14 11:00:00,BTC/UST,19784,19803,19654,19742,348857.88555924,17.67084822
1657792800000,2022-07-14 10:00:00,BTC/UST,19825,19845,19738,19787,26674.28938541,1.34807143
1657789200000,2022-07-14 09:00:00,BTC/UST,19759,19830,19696,19828,54412.115774879996,2.74420596
1657785600000,2022-07-14 08:00:00,BTC/UST,19984,20049,19747,19766,86519.01551994,4.37716359
1657782000000,2022-07-14 07:00:00,BTC/UST,20023,20042,19931,19982,72572.31927612,3.63188466
1657778400000,2022-07-14 06:00:00,BTC/UST,20098,20137,19907,20023,237031.44444711,11.83795857
1657774800000,2022-07-14 05:00:00,BTC/UST,20089,20209,20059,20110,27635.9398548,1.37423868
1657771200000,2022-07-14 04:00:00,BTC/UST,20223,20265,20067,20085,279498.4678122,13.91578132
1657767600000,2022-07-14 03:00:00,BTC/UST,20260,20373,20209,20219,109400.78161148001,5.41079092
1657764000000,2022-07-14 02:00:00,BTC/UST,20284,20300,20191,20254,37008.11325588,1.82720022
1657760400000,2022-07-14 01:00:00,BTC/UST,20314,20425,20237,20275,599811.4075355,29.58379322
1657756800000,2022-07-14 00:00:00,BTC/UST,20239,20428,20174,20317,405384.62862975005,19.95297675
1657753200000,2022-07-13 23:00:00,BTC/UST,19847,20360,19842,20254,1222954.23779412,60.38087478
1657749600000,2022-07-13 22:00:00,BTC/UST,19920,20023,19837,19844,28378.72322428,1.43009087
1657746000000,2022-07-13 21:00:00,BTC/UST,19669,19944,19657,19913,46228.85150864,2.32154128
1657742400000,2022-07-13 20:00:00,BTC/UST,19658,19740,19594,19671,64592.833173930005,3.28365783
1657738800000,2022-07-13 19:00:00,BTC/UST,19835,19868,19643,19651,186213.79507727,9.47604677
1657735200000,2022-07-13 18:00:00,BTC/UST,19873,19874,19684,19840,35668.8408576,1.79782464
1657731600000,2022-07-13 17:00:00,BTC/UST,19638,20060,19623,19874,786915.0842960001,39.595204
1657728000000,2022-07-13 16:00:00,BTC/UST,19459,19636,19237,19633,265247.92054926004,13.510310220000001
1657724400000,2022-07-13 15:00:00,BTC/UST,19585,19688,19397,19459,415474.64936648,21.35128472
1657720800000,2022-07-13 14:00:00,BTC/UST,19292,19676,19206,19577,1465592.5958732201,74.86298186
1657717200000,2022-07-13 13:00:00,BTC/UST,19176,19338,18946,19292,8613740.840053441,446.49289032
1657713600000,2022-07-13 12:00:00,BTC/UST,19843,20113,18915,19186,6975372.964330221,363.56577527
1657710000000,2022-07-13 11:00:00,BTC/UST,19782,19871,19767,19841,38673.39050299,1.9491653899999999
1657706400000,2022-07-13 10:00:00,BTC/UST,19810,19811,19711,19790,243760.5393596,12.31735924
1657702800000,2022-07-13 09:00:00,BTC/UST,19854,19897,19778,19809,56791.74038895,2.86696655
1657699200000,2022-07-13 08:00:00,BTC/UST,19711,19929,19677,19850,256586.1496415,12.92625439
1657695600000,2022-07-13 07:00:00,BTC/UST,19544,19866,19502,19714,515234.7511929,26.13547485
1657692000000,2022-07-13 06:00:00,BTC/UST,19519,19548,19477,19540,135256.9431714,6.92205441
1657688400000,2022-07-13 05:00:00,BTC/UST,19479,19574,19451,19523,64816.544687580004,3.32000946
1657684800000,2022-07-13 04:00:00,BTC/UST,19472,19526,19430,19479,73286.26400472,3.76232168
1657681200000,2022-07-13 03:00:00,BTC/UST,19513,19570,19465,19470,169410.1927056,8.70108848
1657677600000,2022-07-13 02:00:00,BTC/UST,19434,19535,19434,19513,557928.78063728,28.59267056
1657674000000,2022-07-13 01:00:00,BTC/UST,19424,19478,19386,19425,23911.719483750003,1.23097655
1657670400000,2022-07-13 00:00:00,BTC/UST,19331,19435,19272,19424,17807.599207680003,0.9167833200000001
1657666800000,2022-07-12 23:00:00,BTC/UST,19373,19444,19261,19325,24077.899493,1.24594564
1657663200000,2022-07-12 22:00:00,BTC/UST,19350,19471,19254,19371,1388463.20112225,71.67741475
1657659600000,2022-07-12 21:00:00,BTC/UST,19460,19517,19354,19354,79099.27776448,4.08697312
1657656000000,2022-07-12 20:00:00,BTC/UST,19398,19547,19388,19460,82331.4775598,4.23080563
1657652400000,2022-07-12 19:00:00,BTC/UST,19721,19721,19277,19402,855058.0219788201,44.07061241
1657648800000,2022-07-12 18:00:00,BTC/UST,19889,19889,19710,19721,180576.30342063002,9.15654903
1657645200000,2022-07-12 17:00:00,BTC/UST,19907,19921,19829,19881,59876.21387168999,3.0117304899999997
1657641600000,2022-07-12 16:00:00,BTC/UST,19885,19997,19884,19909,130554.81462839001,6.55757771
1657638000000,2022-07-12 15:00:00,BTC/UST,19922,19992,19861,19880,566571.6903588,28.49958201
1657634400000,2022-07-12 14:00:00,BTC/UST,19772,19935,19708,19916,208423.12637848002,10.46510978
1657630800000,2022-07-12 13:00:00,BTC/UST,19872,20000,19772,19782,661645.00728522,33.44682071
1657627200000,2022-07-12 12:00:00,BTC/UST,19781,19963,19781,19877,372660.33716054,18.74831902
1657623600000,2022-07-12 11:00:00,BTC/UST,19619,19831,19604,19783,496057.52318275,25.07493925
1657620000000,2022-07-12 10:00:00,BTC/UST,19604,19709,19594,19604,92623.38010172,4.72471843
1657616400000,2022-07-12 09:00:00,BTC/UST,19778,19801,19558,19600,537867.118236,27.44219991
1657612800000,2022-07-12 08:00:00,BTC/UST,19731,19812,19676,19773,600546.51617688,30.37204856
1657609200000,2022-07-12 07:00:00,BTC/UST,19842,19858,19626,19736,499033.65166007995,25.28545053
1657605600000,2022-07-12 06:00:00,BTC/UST,19956,19956,19816,19844,391131.62540232,19.71032178
1657602000000,2022-07-12 05:00:00,BTC/UST,20003,20054,19957,19964,24432.44489532,1.22382513
1657598400000,2022-07-12 04:00:00,BTC/UST,19939,20029,19927,20009,41197.07134345,2.05892705
1657594800000,2022-07-12 03:00:00,BTC/UST,19977,19977,19876,19941,82670.77404552001,4.14576872
1657591200000,2022-07-12 02:00:00,BTC/UST,19889,19985,19887,19971,98779.23332675999,4.94613356
1657587600000,2022-07-12 01:00:00,BTC/UST,19814,19951,19806,19892,309883.01785444,15.57827357
1657584000000,2022-07-12 00:00:00,BTC/UST,19961,19999,19797,19827,351149.335128,17.710664
1657580400000,2022-07-11 23:00:00,BTC/UST,20013,20047,19895,19960,161791.68356920002,8.10579577
1657576800000,2022-07-11 22:00:00,BTC/UST,20241,20241,19984,20016,746646.63023232,37.30248952
1657573200000,2022-07-11 21:00:00,BTC/UST,20423,20428,20176,20245,584955.4826711,28.89382478
1657569600000,2022-07-11 20:00:00,BTC/UST,20508,20557,20394,20421,586747.42560468,28.73255108
1657566000000,2022-07-11 19:00:00,BTC/UST,20577,20583,20432,20494,542753.9228856,26.4835524
1657562400000,2022-07-11 18:00:00,BTC/UST,20615,20706,20559,20578,164082.2769477,7.97367465
1657558800000,2022-07-11 17:00:00,BTC/UST,20422,20644,20416,20611,164639.84706387,7.98796017
1657555200000,2022-07-11 16:00:00,BTC/UST,20432,20515,20402,20419,159551.85788934,7.81389186
1657551600000,2022-07-11 15:00:00,BTC/UST,20398,20463,20370,20432,78538.55397104,3.84389947
1657548000000,2022-07-11 14:00:00,BTC/UST,20375,20480,20297,20396,651510.21141036,31.94303841
1657544400000,2022-07-11 13:00:00,BTC/UST,20591,20759,20280,20377,486019.81009728997,23.85139177
1657540800000,2022-07-11 12:00:00,BTC/UST,20470,20611,20421,20595,239291.31305159998,11.61890328
1657537200000,2022-07-11 11:00:00,BTC/UST,20529,20580,20437,20469,42461.365819829996,2.07442307
1657533600000,2022-07-11 10:00:00,BTC/UST,20552,20625,20519,20525,34377.9288085,1.6749295400000002
1657530000000,2022-07-11 09:00:00,BTC/UST,20528,20608,20505,20552,81208.22761352001,3.95135401
1657526400000,2022-07-11 08:00:00,BTC/UST,20438,20555,20422,20530,40596.3913347,1.97741799
1657522800000,2022-07-11 07:00:00,BTC/UST,20396,20470,20381,20443,580135.94430495,28.37821965
1657519200000,2022-07-11 06:00:00,BTC/UST,20503,20514,20367,20407,1059735.92915978,51.93002054
1657515600000,2022-07-11 05:00:00,BTC/UST,20521,20570,20476,20500,236509.374325,11.53704265
1657512000000,2022-07-11 04:00:00,BTC/UST,20546,20603,20445,20522,618785.47104832,30.15229856
1657508400000,2022-07-11 03:00:00,BTC/UST,20545,20661,20496,20550,807421.4253705001,39.29058031
1657504800000,2022-07-11 02:00:00,BTC/UST,20542,20586,20467,20556,301944.79858392,14.68888882
1657501200000,2022-07-11 01:00:00,BTC/UST,20802,20808,20525,20550,562491.589425,27.3718535
1657497600000,2022-07-11 00:00:00,BTC/UST,20851,20851,20684,20813,85064.36544489,4.08707853
1657494000000,2022-07-10 23:00:00,BTC/UST,20842,20876,20772,20852,266238.18023556,12.76799253
1657490400000,2022-07-10 22:00:00,BTC/UST,21030,21030,20706,20842,236363.51404306,11.34073093
1657486800000,2022-07-10 21:00:00,BTC/UST,20990,21175,20971,21035,170876.86666960001,8.12345456
1657483200000,2022-07-10 20:00:00,BTC/UST,20917,21003,20843,20976,129778.43061312,6.18699612
1657479600000,2022-07-10 19:00:00,BTC/UST,20843,20923,20750,20923,91906.84642594,4.39262278
1657476000000,2022-07-10 18:00:00,BTC/UST,20906,20908,20764,20852,105035.92710832,5.03721116
1657472400000,2022-07-10 17:00:00,BTC/UST,20927,20948,20888,20909,38252.3505938,1.8294682
1657468800000,2022-07-10 16:00:00,BTC/UST,20899,21037,20650,20927,606231.38658385,28.96886255
1657465200000,2022-07-10 15:00:00,BTC/UST,20871,20969,20852,20900,98774.619306,4.72605834
1657461600000,2022-07-10 14:00:00,BTC/UST,21074,21074,20844,20871,203168.85322887,9.73450497
1657458000000,2022-07-10 13:00:00,BTC/UST,21297,21301,20958,21073,944073.7906457001,44.8001609
1657454400000,2022-07-10 12:00:00,BTC/UST,21297,21332,21277,21297,97376.69499357,4.57231981
1657450800000,2022-07-10 11:00:00,BTC/UST,21269,21297,21180,21297,301760.35581747,14.16914851
1657447200000,2022-07-10 10:00:00,BTC/UST,21327,21346,21232,21269,156332.25732496998,7.3502401299999995
1657443600000,2022-07-10 09:00:00,BTC/UST,21318,21357,21295,21324,102578.67210816,4.81047984
1657440000000,2022-07-10 08:00:00,BTC/UST,21335,21404,21255,21318,174781.21108734002,8.19876213
1657436400000,2022-07-10 07:00:00,BTC/UST,21295,21351,21246,21335,252794.88683105,11.84883463
1657432800000,2022-07-10 06:00:00,BTC/UST,21354,21354,21237,21298,177910.90424306,8.35340897
1657429200000,2022-07-10 05:00:00,BTC/UST,21280,21367,21271,21353,249037.70020591002,11.66289047
1657425600000,2022-07-10 04:00:00,BTC/UST,21295,21302,21168,21281,407579.96414499,19.15229379
1657422000000,2022-07-10 03:00:00,BTC/UST,21295,21337,21236,21296,193633.27348992001,9.09247152
1657418400000,2022-07-10 02:00:00,BTC/UST,21410,21482,21122,21298,905961.9881984,42.5374208
1657414800000,2022-07-10 01:00:00,BTC/UST,21366,21486,21320,21409,466637.43864399,21.79632111
1657411200000,2022-07-10 00:00:00,BTC/UST,21594,21598,21368,21377,426771.57209704,19.96405352
1657407600000,2022-07-09 23:00:00,BTC/UST,21625,21640,21551,21590,180896.19150890002,8.37870271
1657404000000,2022-07-09 22:00:00,BTC/UST,21710,21745,21597,21625,396504.13155125,18.33545117
1657400400000,2022-07-09 21:00:00,BTC/UST,21683,21743,21641,21710,416134.41775360005,19.16786816
1657396800000,2022-07-09 20:00:00,BTC/UST,21616,21689,21595,21686,192462.44848544002,8.87496304
1657393200000,2022-07-09 19:00:00,BTC/UST,21749,21761,21523,21616,366842.25696496,16.97086681
1657389600000,2022-07-09 18:00:00,BTC/UST,21879,21900,21731,21749,528024.5236966701,24.27810583
1657386000000,2022-07-09 17:00:00,BTC/UST,21700,21976,21675,21876,1060015.23215532,48.45562407
1657382400000,2022-07-09 16:00:00,BTC/UST,21548,21712,21541,21693,272591.25716487,12.56586259
1657378800000,2022-07-09 15:00:00,BTC/UST,21594,21639,21544,21552,409643.7358296,19.00722605
1657375200000,2022-07-09 14:00:00,BTC/UST,21563,21701,21545,21604,475521.50596984,22.01080846
1657371600000,2022-07-09 13:00:00,BTC/UST,21514,21617,21504,21567,180624.3280842,8.3750326
1657368000000,2022-07-09 12:00:00,BTC/UST,21442,21554,21391,21515,43414.10449805,2.01785287
1657364400000,2022-07-09 11:00:00,BTC/UST,21733,21759,21331,21442,193991.08582666,9.04724773
1657360800000,2022-07-09 10:00:00,BTC/UST,21647,21738,21632,21738,57713.464178580005,2.65495741
1657357200000,2022-07-09 09:00:00,BTC/UST,21722,21722,21607,21647,346880.0634121,16.0243943
1657353600000,2022-07-09 08:00:00,BTC/UST,21653,21720,21600,21720,761926.502166,35.07948905
1657350000000,2022-07-09 07:00:00,BTC/UST,21556,21723,21555,21646,720446.79800482,33.28313767
1657346400000,2022-07-09 06:00:00,BTC/UST,21523,21562,21499,21551,88497.15893865,4.10640615
1657342800000,2022-07-09 05:00:00,BTC/UST,21551,21599,21492,21519,181778.37315624,8.44734296
1657339200000,2022-07-09 04:00:00,BTC/UST,21605,21624,21513,21554,458951.89145234,21.29311921
1657335600000,2022-07-09 03:00:00,BTC/UST,21575,21616,21473,21605,414373.83919965,19.17953433
1657332000000,2022-07-09 02:00:00,BTC/UST,21515,21627,21506,21574,213345.12095890002,9.88899235
1657328400000,2022-07-09 01:00:00,BTC/UST,21539,21588,21419,21512,307252.72577656,14.28285263
1657324800000,2022-07-09 00:00:00,BTC/UST,21599,21684,21432,21537,817304.447061,37.948853
1657321200000,2022-07-08 23:00:00,BTC/UST,21770,21943,21593,21623,319662.64335663,14.78345481
1657317600000,2022-07-08 22:00:00,BTC/UST,21701,21834,21693,21770,615738.2228102001,28.28379526
1657314000000,2022-07-08 21:00:00,BTC/UST,21837,22006,21704,21710,721225.2624655,33.22087805
1657310400000,2022-07-08 20:00:00,BTC/UST,21807,22020,21763,21848,1860652.1641675201,85.16350074
1657306800000,2022-07-08 19:00:00,BTC/UST,21732,21869,21655,21806,823266.46981152,37.75412592
1657303200000,2022-07-08 18:00:00,BTC/UST,21746,21870,21670,21733,738112.73871084,33.96276348
1657299600000,2022-07-08 17:00:00,BTC/UST,21694,21824,21643,21746,608582.8129391801,27.98596583
1657296000000,2022-07-08 16:00:00,BTC/UST,21962,21962,21551,21688,722306.69623816,33.30444007
1657292400000,2022-07-08 15:00:00,BTC/UST,21760,22110,21716,21963,1364377.0436424299,62.12161561
1657288800000,2022-07-08 14:00:00,BTC/UST,21254,21839,21206,21760,1799340.4891008,82.69027983
1657285200000,2022-07-08 13:00:00,BTC/UST,21393,21477,21210,21266,704838.06873074,33.14389489
1657281600000,2022-07-08 12:00:00,BTC/UST,21578,21707,21184,21379,2150894.44994746,100.60781374
1657278000000,2022-07-08 11:00:00,BTC/UST,21530,21658,21470,21561,1056280.56657885,48.99033285
1657274400000,2022-07-08 10:00:00,BTC/UST,21569,21730,21495,21523,736326.76568688,34.21115856
1657270800000,2022-07-08 09:00:00,BTC/UST,21429,21570,21322,21570,705274.5926271,32.69701403
1657267200000,2022-07-08 08:00:00,BTC/UST,21787,21813,21432,21432,1003327.4458531201,46.81445716
1657263600000,2022-07-08 07:00:00,BTC/UST,21825,21847,21727,21799,2238643.50747608,102.69477992
1657260000000,2022-07-08 06:00:00,BTC/UST,21856,21862,21761,21815,982935.2837454501,45.05777143
1657256400000,2022-07-08 05:00:00,BTC/UST,21979,22057,21747,21842,1339651.39378338,61.33373289
1657252800000,2022-07-08 04:00:00,BTC/UST,22123,22232,21963,21980,509010.1709686,23.15787857
1657249200000,2022-07-08 03:00:00,BTC/UST,21985,22131,21944,22128,850064.27982144,38.41577548
1657245600000,2022-07-08 02:00:00,BTC/UST,22130,22148,21880,21985,957110.34718205,43.53469853
