https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GRT,Volume USDT
1644451200,2022-02-10 00:00:00,GRT/USDT,0.48764,0.49005,0.44713,0.46061,2444656.20315682,1145448.9213277876827
1644364800,2022-02-09 00:00:00,GRT/USDT,0.47417,0.49477,0.45775,0.48758,1604511.36164866,767411.9949545071252
1644278400,2022-02-08 00:00:00,GRT/USDT,0.5063,0.52265,0.45467,0.47417,2887043.76052845,1392578.4893665888138
1644192000,2022-02-07 00:00:00,GRT/USDT,0.47302,0.51057,0.46065,0.50593,2204176.2309803,1080628.5606226697591
1644105600,2022-02-06 00:00:00,GRT/USDT,0.44917,0.47434,0.43823,0.47292,991223.96929847,451234.5604807870991
1644019200,2022-02-05 00:00:00,GRT/USDT,0.4406,0.46477,0.43677,0.44905,1626318.86999586,732719.752089321401
1643932800,2022-02-04 00:00:00,GRT/USDT,0.40598,0.4406,0.40172,0.4406,1623763.60823759,681859.3600057740617
1643846400,2022-02-03 00:00:00,GRT/USDT,0.40465,0.40822,0.39066,0.40577,876173.53461832,349104.6398548364453
1643760000,2022-02-02 00:00:00,GRT/USDT,0.43889,0.44121,0.40125,0.40494,1805812.84386806,765589.1581591198059
1643673600,2022-02-01 00:00:00,GRT/USDT,0.40906,0.44818,0.40727,0.4389,2437130.7881401,1040367.9050719019161
1643587200,2022-01-31 00:00:00,GRT/USDT,0.39947,0.41033,0.37904,0.40929,1398077.87183976,558299.0266988833248
1643500800,2022-01-30 00:00:00,GRT/USDT,0.41025,0.42129,0.39556,0.4,1110487.32302762,454041.6703557793697
1643414400,2022-01-29 00:00:00,GRT/USDT,0.4138,0.42357,0.40588,0.40925,996699.51339035,413194.4112287263425
1643328000,2022-01-28 00:00:00,GRT/USDT,0.40464,0.41736,0.39528,0.4138,1284014.10039638,523071.214133034606
1643241600,2022-01-27 00:00:00,GRT/USDT,0.40486,0.4107,0.38374,0.40508,1770189.53290084,704148.0473260465193
1643155200,2022-01-26 00:00:00,GRT/USDT,0.41421,0.46168,0.39629,0.40479,3052526.71517653,1293298.5890551061111
1643068800,2022-01-25 00:00:00,GRT/USDT,0.39302,0.4208,0.38365,0.41362,2301892.41711087,924132.8993882337385
1642982400,2022-01-24 00:00:00,GRT/USDT,0.41462,0.4151,0.34435,0.39275,3975548.61954286,1493050.6326873658728
1642896000,2022-01-23 00:00:00,GRT/USDT,0.41591,0.43183,0.392,0.41512,2727774.36761351,1129046.2291528590213
1642809600,2022-01-22 00:00:00,GRT/USDT,0.43624,0.44422,0.36704,0.41565,4397826.0778309,1775230.6673388299074
1642723200,2022-01-21 00:00:00,GRT/USDT,0.49962,0.50629,0.42064,0.43649,6057742.94295251,2840987.6541705645073
1642636800,2022-01-20 00:00:00,GRT/USDT,0.52466,0.5613,0.49717,0.50065,3336673.18034132,1794897.7137127209331
1642550400,2022-01-19 00:00:00,GRT/USDT,0.53076,0.53408,0.49868,0.52401,2475361.23971633,1293086.5692146498014
1642464000,2022-01-18 00:00:00,GRT/USDT,0.54776,0.55875,0.51549,0.53124,3173484.5545657,1688832.2800929932316
1642377600,2022-01-17 00:00:00,GRT/USDT,0.58924,0.5912,0.53831,0.54768,2190301.59046153,1224145.3269483111012
1642291200,2022-01-16 00:00:00,GRT/USDT,0.59517,0.59643,0.57385,0.58856,1478896.2699266,869169.8783340529553
1642204800,2022-01-15 00:00:00,GRT/USDT,0.579,0.60001,0.57081,0.59492,1665946.07033144,976323.5930352957062
1642118400,2022-01-14 00:00:00,GRT/USDT,0.57095,0.5864,0.55551,0.579,2381601.41658972,1360953.304267168078
1642032000,2022-01-13 00:00:00,GRT/USDT,0.5938,0.62508,0.56554,0.57098,5153257.83610076,3091354.9044698112029
1641945600,2022-01-12 00:00:00,GRT/USDT,0.56787,0.6054,0.56405,0.5941,4988183.26045716,2900409.3619750768455
1641859200,2022-01-11 00:00:00,GRT/USDT,0.5436,0.57238,0.53699,0.56828,2976260.85988345,1657054.1503026869471
1641772800,2022-01-10 00:00:00,GRT/USDT,0.5836,0.59483,0.51918,0.5433,3319619.5397421,1825757.9735132997951
1641686400,2022-01-09 00:00:00,GRT/USDT,0.57285,0.5962,0.566,0.58349,1915654.44657682,1115813.6049138228666
1641600000,2022-01-08 00:00:00,GRT/USDT,0.59356,0.62016,0.546,0.57238,3085022.37012938,1787361.1400407453716
1641513600,2022-01-07 00:00:00,GRT/USDT,0.63681,0.63882,0.58278,0.5933,4790390.01926375,2925988.0230475550489
1641427200,2022-01-06 00:00:00,GRT/USDT,0.62993,0.6442,0.60587,0.63658,3922042.09853949,2462240.6760791228263
1641340800,2022-01-05 00:00:00,GRT/USDT,0.67933,0.73099,0.59848,0.62975,9843205.59235127,6696351.9704971670315
1641254400,2022-01-04 00:00:00,GRT/USDT,0.65786,0.70675,0.64045,0.6793,4386744.37051913,2971165.5475005884263
1641168000,2022-01-03 00:00:00,GRT/USDT,0.67653,0.69516,0.64228,0.65856,2974675.26568077,1998925.7442016696181
1641081600,2022-01-02 00:00:00,GRT/USDT,0.66519,0.6952,0.64847,0.67603,2436966.04937833,1633245.7208779592144
1640995200,2022-01-01 00:00:00,GRT/USDT,0.64226,0.6662,0.63766,0.6643,1520624.41140108,991635.4398258964923
1640908800,2021-12-31 00:00:00,GRT/USDT,0.64597,0.6801,0.62208,0.64293,3607676.78990806,2365920.5307668641619
1640822400,2021-12-30 00:00:00,GRT/USDT,0.63266,0.66159,0.61182,0.64631,3326074.09886674,2135751.0761692162041
1640736000,2021-12-29 00:00:00,GRT/USDT,0.6657,0.69339,0.62353,0.63251,3417535.98451563,2245993.4342617627068
1640649600,2021-12-28 00:00:00,GRT/USDT,0.73692,0.73952,0.66056,0.66412,5428280.60455919,3771177.9946594929054
