https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume YFI,Volume BTC
1652054400,2022-05-09 00:00:00,YFI/BTC,0.45529986,0.45529986,0.41000000,0.41000000,0.14905835,0.0611139235
1651968000,2022-05-08 00:00:00,YFI/BTC,0.46564314,0.46564314,0.46564314,0.46564314,0.03826219,0.0178165262948766
1651881600,2022-05-07 00:00:00,YFI/BTC,0.46585785,0.46585785,0.46585785,0.46585785,0.00000000,0.0
1651795200,2022-05-06 00:00:00,YFI/BTC,0.47250000,0.47250000,0.46585785,0.46585785,0.05488888,0.025570415625708002
1651708800,2022-05-05 00:00:00,YFI/BTC,0.45560132,0.46627820,0.45560132,0.46627820,0.29121361,0.135786557886302
1651622400,2022-05-04 00:00:00,YFI/BTC,0.46152552,0.46152552,0.46100000,0.46100000,2.65983436,1.2261836399600001
1651536000,2022-05-03 00:00:00,YFI/BTC,0.45386497,0.45386497,0.45386497,0.45386497,0.02505651,0.0113722721594547
1651449600,2022-05-02 00:00:00,YFI/BTC,0.43476522,0.43476522,0.43473341,0.43473341,0.20693329,0.0899608148042189
1651363200,2022-05-01 00:00:00,YFI/BTC,0.44304060,0.44304060,0.43906379,0.44222342,0.05539526,0.0244970813289892
1651276800,2022-04-30 00:00:00,YFI/BTC,0.44165627,0.44165627,0.43305315,0.44107046,0.25844488,0.1139924021062448
1651190400,2022-04-29 00:00:00,YFI/BTC,0.45545073,0.45545073,0.43600000,0.43600000,0.02342722,0.010214267919999999
1651104000,2022-04-28 00:00:00,YFI/BTC,0.45000000,0.45069012,0.45000000,0.45069012,0.00574365,0.0025886063077380003
1651017600,2022-04-27 00:00:00,YFI/BTC,0.47072094,0.47072094,0.47072094,0.47072094,0.00000000,0.0
1650931200,2022-04-26 00:00:00,YFI/BTC,0.47072094,0.47072094,0.47072094,0.47072094,0.00000000,0.0
1650844800,2022-04-25 00:00:00,YFI/BTC,0.47072094,0.47072094,0.47072094,0.47072094,0.00000000,0.0
1650758400,2022-04-24 00:00:00,YFI/BTC,0.47072094,0.47072094,0.47072094,0.47072094,0.00100000,0.00047072094
1650672000,2022-04-23 00:00:00,YFI/BTC,0.46828918,0.46828918,0.46803198,0.46805093,0.41124560,0.19248388553840798
1650585600,2022-04-22 00:00:00,YFI/BTC,0.46939832,0.46939832,0.46939832,0.46939832,0.07933150,0.03723807282308
1650499200,2022-04-21 00:00:00,YFI/BTC,0.46305899,0.46436099,0.45828838,0.46362432,0.21077782,0.09772172346858239
1650412800,2022-04-20 00:00:00,YFI/BTC,0.45583079,0.46360519,0.45583079,0.46360519,0.38135490,0.176798110871931
1650326400,2022-04-19 00:00:00,YFI/BTC,0.46549040,0.46691921,0.46549040,0.46684114,0.07334915,0.034242400804031
1650240000,2022-04-18 00:00:00,YFI/BTC,0.47034442,0.47034442,0.47034442,0.47034442,0.05162547,0.0242817517443774
1650153600,2022-04-17 00:00:00,YFI/BTC,0.47589560,0.47589560,0.47589560,0.47589560,0.00373657,0.0017782172220919999
1650067200,2022-04-16 00:00:00,YFI/BTC,0.47785925,0.47785925,0.47785925,0.47785925,0.00000000,0.0
1649980800,2022-04-15 00:00:00,YFI/BTC,0.47785925,0.47785925,0.47785925,0.47785925,0.14142667,0.0675820424561975
1649894400,2022-04-14 00:00:00,YFI/BTC,0.46937590,0.46937590,0.46937590,0.46937590,0.32712016,0.153542319508144
1649808000,2022-04-13 00:00:00,YFI/BTC,0.47196342,0.47196342,0.46194219,0.46570599,0.61575146,0.2867591432732454
1649721600,2022-04-12 00:00:00,YFI/BTC,0.47477929,0.47477929,0.46827344,0.46827344,0.15924166,0.0745686399195104
1649635200,2022-04-11 00:00:00,YFI/BTC,0.46916239,0.46916239,0.46818577,0.46818577,0.15934355,0.0746023826512835
1649548800,2022-04-10 00:00:00,YFI/BTC,0.48414488,0.48414488,0.48414488,0.48414488,0.04621129,0.0223729594516952
1649462400,2022-04-09 00:00:00,YFI/BTC,0.48000000,0.48000000,0.47878407,0.47878407,0.01800000,0.008618113259999999
1649376000,2022-04-08 00:00:00,YFI/BTC,0.49222815,0.49303666,0.48549904,0.48865182,0.36952120,0.180567206908584
1649289600,2022-04-07 00:00:00,YFI/BTC,0.50204267,0.50204267,0.48967530,0.48967530,0.41696181,0.204175899400293
1649203200,2022-04-06 00:00:00,YFI/BTC,0.51159898,0.51631231,0.49965225,0.51113513,3.99438433,2.041670153784513
1649116800,2022-04-05 00:00:00,YFI/BTC,0.51411365,0.51986125,0.51357383,0.51986125,0.13000899,0.0675866360526375
1649030400,2022-04-04 00:00:00,YFI/BTC,0.54613507,0.54777742,0.50585633,0.50585633,0.28427866,0.1438041596449178
1648944000,2022-04-03 00:00:00,YFI/BTC,0.51561916,0.54514806,0.51557891,0.53275645,1.90064788,1.012582417248826
1648857600,2022-04-02 00:00:00,YFI/BTC,0.50609862,0.51192385,0.50060397,0.51192385,0.03877238,0.019848506043263
1648771200,2022-04-01 00:00:00,YFI/BTC,0.49872369,0.50120543,0.49872369,0.50120543,0.06747378,0.03381822491862539
1648684800,2022-03-31 00:00:00,YFI/BTC,0.50721650,0.50721650,0.49541133,0.49903789,2.12570724,1.0608084558073236
1648598400,2022-03-30 00:00:00,YFI/BTC,0.48836959,0.51736488,0.48382245,0.50251088,3.73048271,1.8746081494268847
1648512000,2022-03-29 00:00:00,YFI/BTC,0.47061221,0.49414282,0.47061221,0.49104787,0.95789555,0.4703725695099785
1648425600,2022-03-28 00:00:00,YFI/BTC,0.47212350,0.50876131,0.47212350,0.49876715,0.33150236,0.165342487315474
