https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MXW,Volume USDT
1655427600,2022-06-17 01:00:00,MXW/USDT,0.006149,0.006152,0.005859,0.006008,255476.8,1531.82565916937385
1655424000,2022-06-17 00:00:00,MXW/USDT,0.006922,0.0077,0.006067,0.006106,4697157.62104581,32820.54054915509151
1655420400,2022-06-16 23:00:00,MXW/USDT,0.005805,0.007151,0.005555,0.006901,1976590.5559901,12848.24615017803218
1655416800,2022-06-16 22:00:00,MXW/USDT,0.005696,0.005925,0.005672,0.005805,826556.44313156,4811.60012399996306
1655413200,2022-06-16 21:00:00,MXW/USDT,0.00564,0.005705,0.005555,0.005696,90045.49588199,508.01798170894899
1655409600,2022-06-16 20:00:00,MXW/USDT,0.005721,0.00575,0.005605,0.005605,319560.65485217,1812.1753787999775
1655406000,2022-06-16 19:00:00,MXW/USDT,0.005973,0.006004,0.005705,0.005721,423384.08533144,2479.62055899988046
1655402400,2022-06-16 18:00:00,MXW/USDT,0.006083,0.006157,0.005956,0.006008,614932.15949785,3726.33201320312254
1655398800,2022-06-16 17:00:00,MXW/USDT,0.006128,0.00622,0.0059,0.006118,474058.60050678,2898.90646903409604
1655395200,2022-06-16 16:00:00,MXW/USDT,0.006105,0.006127,0.005801,0.006127,180022.69678951,1075.78025503706
1655391600,2022-06-16 15:00:00,MXW/USDT,0.005805,0.006149,0.005701,0.00611,819353.52584351,4896.9260491287619
1655388000,2022-06-16 14:00:00,MXW/USDT,0.006305,0.0066,0.00575,0.0058,1761824.23962893,10881.33947128774073
1655384400,2022-06-16 13:00:00,MXW/USDT,0.006193,0.006913,0.00615,0.006305,1771560.15712424,11553.07867923688284
1655380800,2022-06-16 12:00:00,MXW/USDT,0.006334,0.006425,0.00616,0.00616,127171.13519186,802.0606457560697
1655377200,2022-06-16 11:00:00,MXW/USDT,0.006466,0.006466,0.006211,0.006334,178550.7744769,1127.33590439983444
1655373600,2022-06-16 10:00:00,MXW/USDT,0.00627,0.006498,0.00604,0.006489,796162.21914301,5014.54421489992467
1655370000,2022-06-16 09:00:00,MXW/USDT,0.006231,0.006332,0.006231,0.006259,46124.99265181,289.9541749999813
1655366400,2022-06-16 08:00:00,MXW/USDT,0.006799,0.006799,0.00621,0.006231,1059013.77696555,6849.4810742997224
1655362800,2022-06-16 07:00:00,MXW/USDT,0.006474,0.006839,0.006474,0.006839,196365.24709541,1315.72400339993863
1655359200,2022-06-16 06:00:00,MXW/USDT,0.006581,0.006747,0.006415,0.006474,255492.01814577,1678.23247399990529
1655355600,2022-06-16 05:00:00,MXW/USDT,0.006727,0.006893,0.006553,0.006581,682969.5083729,4608.38325089985398
1655352000,2022-06-16 04:00:00,MXW/USDT,0.007232,0.007328,0.006588,0.006727,1882583.96838609,12967.43452051104381
1655348400,2022-06-16 03:00:00,MXW/USDT,0.006807,0.008,0.006498,0.007232,2429579.64897696,17711.02078831300359
1655344800,2022-06-16 02:00:00,MXW/USDT,0.006607,0.0075,0.006494,0.006807,4265160.99090439,29998.73818077700574
1655341200,2022-06-16 01:00:00,MXW/USDT,0.006105,0.006834,0.006105,0.006631,1010748.14159879,6581.09002880122301
1655337600,2022-06-16 00:00:00,MXW/USDT,0.006,0.00615,0.005996,0.00607,97432.19967371,590.1318634999077
1655334000,2022-06-15 23:00:00,MXW/USDT,0.006153,0.006166,0.006,0.006,172850.18103678,1043.93082455116677
1655330400,2022-06-15 22:00:00,MXW/USDT,0.00588,0.006153,0.005863,0.006153,1030153.89529479,6209.71892553824116
1655326800,2022-06-15 21:00:00,MXW/USDT,0.005961,0.006136,0.005636,0.00588,922597.15663299,5419.5897740925415
1655323200,2022-06-15 20:00:00,MXW/USDT,0.00634,0.006374,0.005961,0.005961,530688.32970501,3281.72855167377513
1655319600,2022-06-15 19:00:00,MXW/USDT,0.006155,0.0064,0.006,0.00634,1734571.02221816,10598.94284690697466
1655316000,2022-06-15 18:00:00,MXW/USDT,0.0065,0.0065,0.005956,0.006199,1913166.19564056,11788.22347254491442
1655312400,2022-06-15 17:00:00,MXW/USDT,0.00632,0.00668,0.00617,0.0065,709680.88512849,4583.98846497116012
1655308800,2022-06-15 16:00:00,MXW/USDT,0.00673,0.006755,0.006249,0.00635,392354.96913397,2547.90689779996735
1655305200,2022-06-15 15:00:00,MXW/USDT,0.006443,0.007151,0.00635,0.00673,1374204.01840097,9298.45182331058518
1655301600,2022-06-15 14:00:00,MXW/USDT,0.00707,0.0073,0.0064,0.00644,1920285.16854643,13304.71613751529677
1655298000,2022-06-15 13:00:00,MXW/USDT,0.006785,0.0073,0.00665,0.00707,1082109.90149288,7610.97377610116971
1655294400,2022-06-15 12:00:00,MXW/USDT,0.006655,0.0071,0.006566,0.006755,1703671.19616789,11543.87715865756411
1655290800,2022-06-15 11:00:00,MXW/USDT,0.00727,0.0073,0.006621,0.00668,3066251.65010055,21392.63211670149168
1655287200,2022-06-15 10:00:00,MXW/USDT,0.005915,0.00799,0.005751,0.00727,9549630.79607484,67468.82039213791853
1655283600,2022-06-15 09:00:00,MXW/USDT,0.005705,0.005979,0.0057,0.00591,1429943.33200158,8394.30190986110216
1655280000,2022-06-15 08:00:00,MXW/USDT,0.006328,0.006363,0.005705,0.005705,1285901.22617485,7621.29960176368393
1655276400,2022-06-15 07:00:00,MXW/USDT,0.0062,0.00633,0.005863,0.006305,1540225.06613907,9388.34424499980595
1655272800,2022-06-15 06:00:00,MXW/USDT,0.006652,0.006702,0.006045,0.00622,3264202.64699647,20682.82123282833098
1655269200,2022-06-15 05:00:00,MXW/USDT,0.006511,0.007127,0.00581,0.006631,5895030.9559575,37769.15467685278558
1655265600,2022-06-15 04:00:00,MXW/USDT,0.005154,0.0076,0.005154,0.006511,7617500.09865563,49555.39812067236501
1655262000,2022-06-15 03:00:00,MXW/USDT,0.005278,0.005298,0.005075,0.005121,172660.59509193,896.94985040257913
1655258400,2022-06-15 02:00:00,MXW/USDT,0.005138,0.005332,0.005018,0.005278,1236477.62009196,6502.37974249980773
1655254800,2022-06-15 01:00:00,MXW/USDT,0.005306,0.005315,0.005002,0.005144,444836.36977905,2272.03043090108253
1655251200,2022-06-15 00:00:00,MXW/USDT,0.005545,0.005612,0.005241,0.005305,782229.90678145,4180.75305818330412
1655247600,2022-06-14 23:00:00,MXW/USDT,0.006237,0.0064,0.00555,0.00555,2017851.19598195,12207.17986188651716
1655244000,2022-06-14 22:00:00,MXW/USDT,0.005305,0.00654,0.004998,0.006262,5071725.78539342,28041.05820510339953
1655240400,2022-06-14 21:00:00,MXW/USDT,0.005846,0.005915,0.0053,0.0053,1404566.80572456,7714.61685255843818
1655236800,2022-06-14 20:00:00,MXW/USDT,0.006133,0.006133,0.0057,0.005817,1230621.16136368,7205.99628479426486
1655233200,2022-06-14 19:00:00,MXW/USDT,0.006111,0.006658,0.005947,0.00615,3466717.70067826,21443.55298775536085
1655229600,2022-06-14 18:00:00,MXW/USDT,0.006208,0.006388,0.00606,0.006112,2073840.40084727,12815.4412265243555
1655226000,2022-06-14 17:00:00,MXW/USDT,0.006898,0.007107,0.005999,0.006205,5692996.45493526,36868.03844438695841
1655222400,2022-06-14 16:00:00,MXW/USDT,0.008481,0.008623,0.0065,0.0069,13572480.37901757,100045.70271436061226
1655218800,2022-06-14 15:00:00,MXW/USDT,0.007532,0.008873,0.007438,0.008481,21603259.01995745,173343.84847684957357
1655215200,2022-06-14 14:00:00,MXW/USDT,0.005184,0.00939,0.005095,0.007573,15187237.79956673,116633.85014355837861
1655211600,2022-06-14 13:00:00,MXW/USDT,0.005495,0.0055,0.005184,0.005184,720580.82307865,3837.34016102298508
1655208000,2022-06-14 12:00:00,MXW/USDT,0.004832,0.0056,0.004813,0.00548,3023357.14478783,16162.09411327661488
1655204400,2022-06-14 11:00:00,MXW/USDT,0.004574,0.00577,0.00453,0.004799,4802098.22434531,25077.62333876622496
1655200800,2022-06-14 10:00:00,MXW/USDT,0.00433,0.00462,0.004208,0.004562,334315.35807152,1462.3239768999876
1655197200,2022-06-14 09:00:00,MXW/USDT,0.00428,0.004394,0.004154,0.00433,921613.95616592,3983.56870189997728
1655193600,2022-06-14 08:00:00,MXW/USDT,0.00434,0.00434,0.004286,0.004286,127194.51234367,549.05660419996706
1655190000,2022-06-14 07:00:00,MXW/USDT,0.004276,0.00439,0.004276,0.004347,163272.98343536,707.52490599992232
1655186400,2022-06-14 06:00:00,MXW/USDT,0.004322,0.00441,0.004209,0.004276,544831.5,2331.41393000782236
1655182800,2022-06-14 05:00:00,MXW/USDT,0.004209,0.004354,0.004208,0.00435,240650.38420688,1034.082138999928
1655179200,2022-06-14 04:00:00,MXW/USDT,0.004308,0.004364,0.004208,0.004208,187872.46237396,796.68682819996144
1655175600,2022-06-14 03:00:00,MXW/USDT,0.004322,0.004404,0.004312,0.004312,19670.00805083,85.91303009994491
1655172000,2022-06-14 02:00:00,MXW/USDT,0.004208,0.004389,0.004208,0.0043,527758.86237592,2292.01452929997426
1655168400,2022-06-14 01:00:00,MXW/USDT,0.004543,0.004543,0.004208,0.004208,870347.1,3771.0722257
1655164800,2022-06-14 00:00:00,MXW/USDT,0.00453,0.0046,0.00453,0.00456,28347.6654344,129.4883965999944
1655161200,2022-06-13 23:00:00,MXW/USDT,0.004382,0.00452,0.004382,0.00452,82310.9,362.102055
1655157600,2022-06-13 22:00:00,MXW/USDT,0.004656,0.004727,0.004382,0.004382,1071433.3119112,4884.50511939988004
1655154000,2022-06-13 21:00:00,MXW/USDT,0.004338,0.00501,0.004338,0.00466,2720069.10155396,12755.3740502664678
1655150400,2022-06-13 20:00:00,MXW/USDT,0.004234,0.004338,0.004208,0.004338,137970.70228347,589.21732559999464
1655146800,2022-06-13 19:00:00,MXW/USDT,0.004231,0.00426,0.004208,0.00426,17835.91254255,75.694666731263
1655143200,2022-06-13 18:00:00,MXW/USDT,0.004144,0.004274,0.00413,0.00425,722967.3085829,3057.43071179995312
1655139600,2022-06-13 17:00:00,MXW/USDT,0.004182,0.004201,0.00415,0.00415,147620.1,618.6704248
1655136000,2022-06-13 16:00:00,MXW/USDT,0.004182,0.004237,0.00413,0.004182,117915.02821382,492.73907309998557
1655132400,2022-06-13 15:00:00,MXW/USDT,0.004022,0.004202,0.004,0.004182,201306.50124316,809.4541322570752
1655128800,2022-06-13 14:00:00,MXW/USDT,0.00402,0.004156,0.004,0.004,581279.18322883,2327.8560899999813
1655125200,2022-06-13 13:00:00,MXW/USDT,0.004116,0.00415,0.004,0.00402,115747.73349397,467.8538129999755
1655121600,2022-06-13 12:00:00,MXW/USDT,0.00406,0.004212,0.004,0.004116,356672.2,1452.2647962
1655118000,2022-06-13 11:00:00,MXW/USDT,0.004182,0.004233,0.004,0.004026,168698.2,694.1054221
1655114400,2022-06-13 10:00:00,MXW/USDT,0.004156,0.004291,0.004,0.004182,133872.70689803,548.84745689995436
1655110800,2022-06-13 09:00:00,MXW/USDT,0.004001,0.004188,0.004,0.004188,624077.95965334,2498.25939592818792
1655107200,2022-06-13 08:00:00,MXW/USDT,0.004211,0.004259,0.004,0.004,749657.1,3026.4959621
1655103600,2022-06-13 07:00:00,MXW/USDT,0.004331,0.00435,0.004094,0.004214,463631.8,1962.073056
1655100000,2022-06-13 06:00:00,MXW/USDT,0.0045,0.004546,0.004333,0.004333,78584.17413914,346.02162658344354
1655096400,2022-06-13 05:00:00,MXW/USDT,0.004544,0.004677,0.004408,0.0045,128248.00035374,580.7129239605676
1655092800,2022-06-13 04:00:00,MXW/USDT,0.004571,0.004571,0.0045,0.0045,23106.80831327,104.55600709995717
1655089200,2022-06-13 03:00:00,MXW/USDT,0.004694,0.0047,0.0045,0.004571,215665.9746287,987.52544290001806
1655085600,2022-06-13 02:00:00,MXW/USDT,0.0048,0.0048,0.00463,0.00468,989411.91682999,4637.79084479997306
1655082000,2022-06-13 01:00:00,MXW/USDT,0.00516,0.005219,0.004791,0.004791,282860.6426996,1423.35297819984995
1655078400,2022-06-13 00:00:00,MXW/USDT,0.0052,0.0052,0.00516,0.00516,45658.22222223,235.660903855596
1655074800,2022-06-12 23:00:00,MXW/USDT,0.005354,0.005354,0.0052,0.0052,42956.77777777,225.688553244404
1655071200,2022-06-12 22:00:00,MXW/USDT,0.00526,0.0054,0.00516,0.0054,112305.73001851,589.181190799954
1655067600,2022-06-12 21:00:00,MXW/USDT,0.005508,0.005698,0.00522,0.00526,606048.58729502,3348.48390509880586
1655064000,2022-06-12 20:00:00,MXW/USDT,0.005355,0.005534,0.005222,0.005504,5195902.20865615,27908.84542409988319
1655060400,2022-06-12 19:00:00,MXW/USDT,0.005148,0.005474,0.005145,0.005331,316302.98188505,1688.37861780001352
1655056800,2022-06-12 18:00:00,MXW/USDT,0.005203,0.005248,0.005145,0.005145,230259.97934451,1185.41471249998848
1655053200,2022-06-12 17:00:00,MXW/USDT,0.005184,0.005234,0.005146,0.005203,165443.3699842,851.78260769984078
1655049600,2022-06-12 16:00:00,MXW/USDT,0.005203,0.005499,0.005145,0.005204,655444.94101775,3448.37964604466703
1655046000,2022-06-12 15:00:00,MXW/USDT,0.004842,0.00522,0.004842,0.005203,516855.07620066,2642.30890167137935
1655042400,2022-06-12 14:00:00,MXW/USDT,0.005097,0.0051,0.004801,0.004808,76788.8061358,377.20498657844476
1655038800,2022-06-12 13:00:00,MXW/USDT,0.004844,0.005133,0.004807,0.005074,211496.8414475,1050.04378994426229
1655035200,2022-06-12 12:00:00,MXW/USDT,0.004821,0.004876,0.00481,0.004842,145386.14222485,700.51407959993501
1655031600,2022-06-12 11:00:00,MXW/USDT,0.004884,0.004884,0.004821,0.004821,50791.2,245.20765360508048
1655028000,2022-06-12 10:00:00,MXW/USDT,0.004966,0.004966,0.004886,0.004912,134442.05102373,666.22913969992314
1655024400,2022-06-12 09:00:00,MXW/USDT,0.004989,0.004994,0.004967,0.004967,57821.32052516,288.41246390002324
1655020800,2022-06-12 08:00:00,MXW/USDT,0.00491,0.004989,0.004874,0.004989,76469.54084536,380.1329811999392
1655017200,2022-06-12 07:00:00,MXW/USDT,0.004984,0.004988,0.004865,0.00491,74260.6,361.6538736
1655013600,2022-06-12 06:00:00,MXW/USDT,0.0049,0.004988,0.004754,0.004983,195881.63542385,953.8932087999476
1655010000,2022-06-12 05:00:00,MXW/USDT,0.00511,0.00511,0.0049,0.0049,345779.5,1724.1881592
1655006400,2022-06-12 04:00:00,MXW/USDT,0.005126,0.005126,0.005,0.00511,76907.38639218,389.6202029846263
1655002800,2022-06-12 03:00:00,MXW/USDT,0.005184,0.005184,0.0051,0.005126,176235.85835771,904.06283249997917
1654999200,2022-06-12 02:00:00,MXW/USDT,0.00515,0.005208,0.00515,0.005184,10824.54598694,55.80582969998352
1654995600,2022-06-12 01:00:00,MXW/USDT,0.005222,0.00529,0.005144,0.00515,87496.61511272,453.2064938462888
1654992000,2022-06-12 00:00:00,MXW/USDT,0.00525,0.005426,0.005142,0.005184,439814.46544965,2291.0105981298009
1654988400,2022-06-11 23:00:00,MXW/USDT,0.005611,0.005801,0.005256,0.005256,251446.56714371,1391.44599719990639
1654984800,2022-06-11 22:00:00,MXW/USDT,0.0056,0.005799,0.0056,0.005611,364661.3631908,2078.19101479964506
1654981200,2022-06-11 21:00:00,MXW/USDT,0.005184,0.0056,0.005142,0.0056,798404.89023214,4324.061552099984
1654977600,2022-06-11 20:00:00,MXW/USDT,0.005074,0.005435,0.005074,0.005165,107064.61081359,569.5376589999046
1654974000,2022-06-11 19:00:00,MXW/USDT,0.005144,0.005204,0.005001,0.005074,1108537.27274187,5614.79787715889336
1654970400,2022-06-11 18:00:00,MXW/USDT,0.00513,0.00516,0.00512,0.00512,52780.76426356,270.5987928999696
1654966800,2022-06-11 17:00:00,MXW/USDT,0.00517,0.005174,0.00513,0.00513,164730.56720025,849.4927943999304
1654963200,2022-06-11 16:00:00,MXW/USDT,0.0052,0.005285,0.00517,0.005174,275169.59399668,1429.2976569997501
1654959600,2022-06-11 15:00:00,MXW/USDT,0.005266,0.005371,0.0052,0.00521,274308.86817629,1439.98834099999764
1654956000,2022-06-11 14:00:00,MXW/USDT,0.005277,0.005355,0.00525,0.005296,375463.76002208,1972.62877319994985
1654952400,2022-06-11 13:00:00,MXW/USDT,0.005282,0.005391,0.00525,0.00525,119143.61154928,633.64268112410854
1654948800,2022-06-11 12:00:00,MXW/USDT,0.005277,0.005296,0.005225,0.005296,248029.26104166,1301.1450441999648
1654945200,2022-06-11 11:00:00,MXW/USDT,0.005529,0.005637,0.00525,0.005251,2027746.69149635,11018.73288159987194
1654941600,2022-06-11 10:00:00,MXW/USDT,0.0055,0.00555,0.005411,0.00555,123210.36656044,676.07843999622102
1654938000,2022-06-11 09:00:00,MXW/USDT,0.00554,0.005569,0.0055,0.0055,230901.65493984,1272.71540409996556
1654934400,2022-06-11 08:00:00,MXW/USDT,0.00567,0.005804,0.00554,0.00554,1157746.53092188,6639.02835684448064
1654930800,2022-06-11 07:00:00,MXW/USDT,0.005774,0.005798,0.00567,0.00567,167321.92719504,961.01295791810964
1654927200,2022-06-11 06:00:00,MXW/USDT,0.005753,0.005875,0.00573,0.005799,45666.079925,265.058251859375
1654923600,2022-06-11 05:00:00,MXW/USDT,0.005689,0.005829,0.005689,0.00573,162334.9511169,938.04051259488792
1654920000,2022-06-11 04:00:00,MXW/USDT,0.005612,0.005877,0.005599,0.005689,561162.38242348,3174.12199619968847
1654916400,2022-06-11 03:00:00,MXW/USDT,0.005796,0.005927,0.0056,0.005611,304073.54712837,1738.61053405734758
1654912800,2022-06-11 02:00:00,MXW/USDT,0.005795,0.005833,0.005599,0.005796,1012665.64874972,5798.68733419981568
1654909200,2022-06-11 01:00:00,MXW/USDT,0.005889,0.005889,0.005731,0.005794,585226.63774841,3388.87044769991767
1654905600,2022-06-11 00:00:00,MXW/USDT,0.005669,0.005935,0.005666,0.0059,371876.93953678,2183.32658124701481
1654902000,2022-06-10 23:00:00,MXW/USDT,0.0059,0.005919,0.00564,0.00564,135038.97849069,776.39257245693957
1654898400,2022-06-10 22:00:00,MXW/USDT,0.005709,0.005919,0.005709,0.005919,206907.7297245,1198.30971400003454
1654894800,2022-06-10 21:00:00,MXW/USDT,0.005768,0.005798,0.005661,0.005675,89238.07078302,510.64270269994996
1654891200,2022-06-10 20:00:00,MXW/USDT,0.005669,0.005835,0.005648,0.005768,93487.89000856,533.8361362999476
1654887600,2022-06-10 19:00:00,MXW/USDT,0.005732,0.005867,0.005669,0.005669,124883.77869439,712.77964899998613
1654884000,2022-06-10 18:00:00,MXW/USDT,0.0059,0.006021,0.005669,0.005709,394345.9050656,2297.0451961999776
1654880400,2022-06-10 17:00:00,MXW/USDT,0.005706,0.005921,0.005645,0.005898,332052.9,1896.7613032
1654876800,2022-06-10 16:00:00,MXW/USDT,0.005924,0.006099,0.005685,0.005706,267411.61816868,1575.9856266999291
1654873200,2022-06-10 15:00:00,MXW/USDT,0.0059,0.006099,0.005802,0.005924,519124.07750227,3087.8196335938888
1654869600,2022-06-10 14:00:00,MXW/USDT,0.00571,0.005928,0.005665,0.005927,307893.89795849,1773.26911589997023
1654866000,2022-06-10 13:00:00,MXW/USDT,0.005945,0.006,0.00571,0.005711,550945.65334672,3217.00645109999872
1654862400,2022-06-10 12:00:00,MXW/USDT,0.006061,0.006275,0.00573,0.005981,1246310.94411153,7406.60061129985075
1654858800,2022-06-10 11:00:00,MXW/USDT,0.006289,0.006316,0.006059,0.006061,350617.9198538,2138.979303137065
1654855200,2022-06-10 10:00:00,MXW/USDT,0.006287,0.006453,0.00618,0.006289,483484.49152193,3049.7674509470169
1654851600,2022-06-10 09:00:00,MXW/USDT,0.006544,0.006544,0.006174,0.006248,1209593.33040044,7613.429236313299
1654848000,2022-06-10 08:00:00,MXW/USDT,0.006594,0.006624,0.006337,0.006544,515894.28217138,3329.54076770322112
1654844400,2022-06-10 07:00:00,MXW/USDT,0.006858,0.006858,0.00651,0.006638,763851.76822988,5092.89094062473697
1654840800,2022-06-10 06:00:00,MXW/USDT,0.007137,0.007189,0.00685,0.006858,1080003.58783188,7533.42841789936026
1654837200,2022-06-10 05:00:00,MXW/USDT,0.007075,0.007282,0.006979,0.007137,790311.16762986,5557.94992372760146
1654833600,2022-06-10 04:00:00,MXW/USDT,0.0072,0.007331,0.00685,0.007075,1522274.25466176,10690.73403546529786
1654830000,2022-06-10 03:00:00,MXW/USDT,0.0074,0.0074,0.0068,0.0072,3170173.49702873,22684.06147437887553
1654826400,2022-06-10 02:00:00,MXW/USDT,0.006616,0.008299,0.0066,0.0074,6339368.06950031,47142.82170761029359
1654822800,2022-06-10 01:00:00,MXW/USDT,0.007079,0.007391,0.006589,0.006589,2029114.90056995,14104.67817052565712
1654819200,2022-06-10 00:00:00,MXW/USDT,0.007284,0.0085,0.006572,0.007079,12756075.64146825,97766.34088109533296
1654815600,2022-06-09 23:00:00,MXW/USDT,0.0062,0.0076,0.006185,0.007284,4103450.6269476,28960.35195887964604
1654812000,2022-06-09 22:00:00,MXW/USDT,0.00633,0.006481,0.006202,0.006202,276472.68248726,1749.50132819993206
1654808400,2022-06-09 21:00:00,MXW/USDT,0.006291,0.0065,0.006288,0.006331,628084.67253492,4038.12110366757648
1654804800,2022-06-09 20:00:00,MXW/USDT,0.00619,0.006347,0.006067,0.006291,582501.58146847,3639.27177984220845
1654801200,2022-06-09 19:00:00,MXW/USDT,0.00636,0.0065,0.006195,0.00621,956076.87286385,6001.45178439994384
1654797600,2022-06-09 18:00:00,MXW/USDT,0.006314,0.006639,0.006289,0.00636,666470.58366205,4336.49601334492285
1654794000,2022-06-09 17:00:00,MXW/USDT,0.006204,0.006481,0.006131,0.00629,481546.48550251,3015.64535158172211
1654790400,2022-06-09 16:00:00,MXW/USDT,0.0065,0.0065,0.00606,0.00618,587177.6493835,3624.55240579986248
1654786800,2022-06-09 15:00:00,MXW/USDT,0.0064,0.006945,0.006291,0.0065,1448789.69439763,9621.11828036277363
1654783200,2022-06-09 14:00:00,MXW/USDT,0.006158,0.006699,0.00606,0.0064,750240.25523749,4796.00372331233019
1654779600,2022-06-09 13:00:00,MXW/USDT,0.006139,0.00637,0.00605,0.00616,517650.25855807,3212.50574374839916
1654776000,2022-06-09 12:00:00,MXW/USDT,0.006073,0.00673,0.00599,0.006175,1711299.24029434,10761.29494228330362
1654772400,2022-06-09 11:00:00,MXW/USDT,0.006089,0.006098,0.00595,0.006073,568752.12141245,3413.52584679119503
1654768800,2022-06-09 10:00:00,MXW/USDT,0.006094,0.006184,0.00595,0.006098,767683.32949715,4618.01514433106802
1654765200,2022-06-09 09:00:00,MXW/USDT,0.006664,0.006664,0.0061,0.0061,462680.37240515,2948.07376099979175
1654761600,2022-06-09 08:00:00,MXW/USDT,0.006291,0.0067,0.006,0.006664,1622474.56360683,10136.30898681389937
1654758000,2022-06-09 07:00:00,MXW/USDT,0.006601,0.0074,0.005626,0.006291,6637788.24809332,44902.2591679030141
1654754400,2022-06-09 06:00:00,MXW/USDT,0.006266,0.006922,0.006262,0.006601,1764527.35945166,11600.73338740266315
1654750800,2022-06-09 05:00:00,MXW/USDT,0.005611,0.0068,0.0056,0.006266,5142860.05504324,32366.23458108590439
1654747200,2022-06-09 04:00:00,MXW/USDT,0.005491,0.005698,0.0053,0.005636,1004558.0266922,5564.08355565443006
1654743600,2022-06-09 03:00:00,MXW/USDT,0.005385,0.00552,0.005277,0.005491,1310087.0486189,7072.62165936399586
1654740000,2022-06-09 02:00:00,MXW/USDT,0.005451,0.005456,0.005175,0.005385,686988.01827067,3633.64100909984836
1654736400,2022-06-09 01:00:00,MXW/USDT,0.0054,0.00552,0.00538,0.00543,149567.57012497,818.5446989999644
1654732800,2022-06-09 00:00:00,MXW/USDT,0.005201,0.0054,0.005176,0.0054,586173.69605915,3090.42591809977876
1654729200,2022-06-08 23:00:00,MXW/USDT,0.005216,0.00543,0.005176,0.0052,679554.77206895,3633.60930979982975
1654725600,2022-06-08 22:00:00,MXW/USDT,0.005479,0.005649,0.005211,0.005211,892170.81958759,4859.43275746938762
1654722000,2022-06-08 21:00:00,MXW/USDT,0.005709,0.005839,0.005445,0.00548,1292823.76829987,7221.12709121043804
1654718400,2022-06-08 20:00:00,MXW/USDT,0.005792,0.005983,0.00568,0.005706,1258331.02539046,7263.27962394748754
1654714800,2022-06-08 19:00:00,MXW/USDT,0.005972,0.006004,0.00568,0.005792,1092072.68300205,6299.85188635783308
1654711200,2022-06-08 18:00:00,MXW/USDT,0.006291,0.006291,0.00568,0.005973,2068886.12179918,12262.73941038592094
1654707600,2022-06-08 17:00:00,MXW/USDT,0.00622,0.006399,0.0062,0.0063,861332.45386974,5422.4227142102985
1654704000,2022-06-08 16:00:00,MXW/USDT,0.006148,0.006496,0.006121,0.00622,1487338.78841148,9325.09907742595295
1654700400,2022-06-08 15:00:00,MXW/USDT,0.006888,0.006888,0.006,0.006165,3826848.44972822,24440.66930269373059
1654696800,2022-06-08 14:00:00,MXW/USDT,0.00729,0.00729,0.006852,0.006895,1261071.84752834,8808.53201934373412
1654693200,2022-06-08 13:00:00,MXW/USDT,0.00694,0.0074,0.006754,0.00729,1941561.1221442,13755.64691847369662
1654689600,2022-06-08 12:00:00,MXW/USDT,0.00697,0.007699,0.00675,0.006933,3730294.97324228,26814.01278691533923
1654686000,2022-06-08 11:00:00,MXW/USDT,0.00775,0.007758,0.00672,0.006999,2358428.11351045,16500.08871770234661
1654682400,2022-06-08 10:00:00,MXW/USDT,0.00687,0.00775,0.006545,0.00775,3035078.80115173,21397.58188773455079
1654678800,2022-06-08 09:00:00,MXW/USDT,0.00679,0.006912,0.00675,0.006898,831980.48184491,5718.57494607481227
1654675200,2022-06-08 08:00:00,MXW/USDT,0.006914,0.006951,0.00675,0.00679,464497.70055348,3180.36505419953544
1654671600,2022-06-08 07:00:00,MXW/USDT,0.00692,0.006985,0.0067,0.00692,407909.84321383,2805.20469181568667
1654668000,2022-06-08 06:00:00,MXW/USDT,0.006621,0.007044,0.006514,0.006958,1100496.10945461,7577.51134648476357
1654664400,2022-06-08 05:00:00,MXW/USDT,0.006908,0.007086,0.006557,0.006621,964399.324745,6728.82874764182866
1654660800,2022-06-08 04:00:00,MXW/USDT,0.0069,0.007,0.006402,0.006883,787627.24428245,5245.35376111555497
1654657200,2022-06-08 03:00:00,MXW/USDT,0.00702,0.00719,0.00686,0.006895,1472797.41202013,10405.90531966082884
1654653600,2022-06-08 02:00:00,MXW/USDT,0.006664,0.007199,0.006664,0.007057,1334384.83585153,9186.8487809935838
1654650000,2022-06-08 01:00:00,MXW/USDT,0.006555,0.006699,0.00636,0.006698,721531.16135611,4726.730939602374
1654646400,2022-06-08 00:00:00,MXW/USDT,0.006749,0.0069,0.00636,0.00656,2222674.90677719,14403.47410818998497
1654642800,2022-06-07 23:00:00,MXW/USDT,0.006749,0.007616,0.0066,0.00675,2103541.27073354,14883.73678926709023
1654639200,2022-06-07 22:00:00,MXW/USDT,0.008633,0.008633,0.006611,0.006747,3749158.72811988,27322.62640751830176
1654635600,2022-06-07 21:00:00,MXW/USDT,0.007342,0.008633,0.006355,0.008633,5407176.48943555,39213.78061671233031
1654632000,2022-06-07 20:00:00,MXW/USDT,0.007133,0.007785,0.007007,0.007342,2364114.49156571,17607.46991842932912
1654628400,2022-06-07 19:00:00,MXW/USDT,0.006859,0.0074,0.0068,0.007133,1747388.59963037,12341.1470825229547
1654624800,2022-06-07 18:00:00,MXW/USDT,0.007561,0.0079,0.006811,0.0069,3011034.34952302,21876.61065439778337
1654621200,2022-06-07 17:00:00,MXW/USDT,0.008428,0.0091,0.007041,0.007561,8599112.64356515,67359.06410098132143
