https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PRQ,Volume USDT
1643846400,2022-02-03 00:00:00,PRQ/USDT,0.3644,0.3729,0.3387,0.3454,416391.51357722,148053.059378396083
1643760000,2022-02-02 00:00:00,PRQ/USDT,0.3644,0.3892,0.358,0.3644,359167.40824504,133109.147857705401
1643673600,2022-02-01 00:00:00,PRQ/USDT,0.3404,0.3679,0.3389,0.3648,147288.83099019,52300.001608820524
1643587200,2022-01-31 00:00:00,PRQ/USDT,0.3455,0.3478,0.3349,0.3398,134484.27238187,45753.543615088694
1643500800,2022-01-30 00:00:00,PRQ/USDT,0.3417,0.3822,0.331,0.3453,318906.91569171,110356.665177753137
1643414400,2022-01-29 00:00:00,PRQ/USDT,0.3302,0.3557,0.3302,0.3417,353897.99884791,120919.913318850001
1643328000,2022-01-28 00:00:00,PRQ/USDT,0.3273,0.3323,0.3154,0.3305,276181.10026355,89070.906444343287
1643241600,2022-01-27 00:00:00,PRQ/USDT,0.3472,0.3485,0.3202,0.3285,324445.93057013,107363.525642721694
1643155200,2022-01-26 00:00:00,PRQ/USDT,0.3344,0.3628,0.324,0.3483,472696.74501414,160560.570443719239
1643068800,2022-01-25 00:00:00,PRQ/USDT,0.3307,0.3484,0.3135,0.334,818076.32959043,267746.858389156229
1642982400,2022-01-24 00:00:00,PRQ/USDT,0.3537,0.3684,0.305,0.3312,683464.75078934,223343.408125826279
1642896000,2022-01-23 00:00:00,PRQ/USDT,0.3429,0.367,0.341,0.3537,343678.70646036,121620.624436755915
1642809600,2022-01-22 00:00:00,PRQ/USDT,0.3857,0.3868,0.3288,0.3429,826100.60893731,290341.168313250192
1642723200,2022-01-21 00:00:00,PRQ/USDT,0.4626,0.4642,0.3816,0.3857,843556.30313599,356730.754408334142
1642636800,2022-01-20 00:00:00,PRQ/USDT,0.4739,0.5642,0.4621,0.4634,696312.93547489,349661.546650349791
1642550400,2022-01-19 00:00:00,PRQ/USDT,0.4612,0.4857,0.449,0.4738,323766.45734778,150853.067009929788
1642464000,2022-01-18 00:00:00,PRQ/USDT,0.5041,0.5143,0.4201,0.4613,1078854.65986152,507889.033131344857
1642377600,2022-01-17 00:00:00,PRQ/USDT,0.5738,0.5906,0.4912,0.504,461094.23579223,249193.83516185974
1642291200,2022-01-16 00:00:00,PRQ/USDT,0.5467,0.595,0.5102,0.5739,1282976.03735942,697233.943843763912
1642204800,2022-01-15 00:00:00,PRQ/USDT,0.4482,0.629,0.442,0.5455,1180823.94201752,625635.829816242007
1642118400,2022-01-14 00:00:00,PRQ/USDT,0.4262,0.4564,0.415,0.4482,360714.34984499,156522.686331844464
1642032000,2022-01-13 00:00:00,PRQ/USDT,0.453,0.4683,0.4254,0.4254,346727.27275784,154755.719011404971
1641945600,2022-01-12 00:00:00,PRQ/USDT,0.4479,0.4703,0.4335,0.4539,481364.87700116,217005.837550480338
1641859200,2022-01-11 00:00:00,PRQ/USDT,0.4118,0.479,0.403,0.4483,405619.08214697,176900.739050710565
1641772800,2022-01-10 00:00:00,PRQ/USDT,0.3889,0.4217,0.3632,0.41,564595.85152127,220780.943999293398
1641686400,2022-01-09 00:00:00,PRQ/USDT,0.3909,0.403,0.3699,0.3879,586054.59078536,226092.778926379637
1641600000,2022-01-08 00:00:00,PRQ/USDT,0.3914,0.4343,0.37,0.391,478340.02851361,190392.787910936016
1641513600,2022-01-07 00:00:00,PRQ/USDT,0.4151,0.4232,0.3545,0.3911,740312.9923812,286973.774289548692
1641427200,2022-01-06 00:00:00,PRQ/USDT,0.4037,0.4364,0.39,0.4151,723620.61073117,297123.766960155616
1641340800,2022-01-05 00:00:00,PRQ/USDT,0.4353,0.4534,0.4023,0.4024,833808.0785263,358548.452571267797
1641254400,2022-01-04 00:00:00,PRQ/USDT,0.4441,0.4875,0.4222,0.4356,799087.3451592,363961.3768881399
1641168000,2022-01-03 00:00:00,PRQ/USDT,0.4199,0.4481,0.4095,0.4453,798849.6814272,341022.160443202061
1641081600,2022-01-02 00:00:00,PRQ/USDT,0.4255,0.4384,0.41,0.4198,644823.96041662,271903.349678875322
1640995200,2022-01-01 00:00:00,PRQ/USDT,0.4083,0.43,0.4059,0.4255,234494.17880726,97900.706590445887
1640908800,2021-12-31 00:00:00,PRQ/USDT,0.4191,0.4409,0.4044,0.4092,624675.34558045,262227.466923745554
1640822400,2021-12-30 00:00:00,PRQ/USDT,0.4119,0.4531,0.3975,0.4198,706464.93455785,297809.867913233206
1640736000,2021-12-29 00:00:00,PRQ/USDT,0.4442,0.4686,0.4102,0.4125,358015.71473586,153826.54210420428
1640649600,2021-12-28 00:00:00,PRQ/USDT,0.5125,0.5192,0.4364,0.4445,660818.14166792,309975.700943001657
