https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HT,Volume USDT
1661144400,2022-08-22 05:00:00,HT/USDT,4.4102,4.4102,4.3883,4.4008,5.647,24.89259169
1661140800,2022-08-22 04:00:00,HT/USDT,4.3953,4.4115,4.3776,4.3833,275.5784,1212.88046203
1661137200,2022-08-22 03:00:00,HT/USDT,4.4207,4.4207,4.3983,4.3995,4.0332,17.75176564
1661133600,2022-08-22 02:00:00,HT/USDT,4.4212,4.4212,4.4212,4.4212,0.1224,0.54115488
1661130000,2022-08-22 01:00:00,HT/USDT,4.4316,4.4316,4.4067,4.4115,3.3355,14.76823761
1661126400,2022-08-22 00:00:00,HT/USDT,4.4232,4.4316,4.4232,4.4316,5.4948,24.30872105
1661122800,2022-08-21 23:00:00,HT/USDT,4.4371,4.4508,4.4371,4.4394,12.9935,57.76160306
1661119200,2022-08-21 22:00:00,HT/USDT,4.4013,4.4079,4.4013,4.4079,0.9015,3.97140628
1661115600,2022-08-21 21:00:00,HT/USDT,4.433,4.4515,4.433,4.4417,16.564,73.57962332
1661112000,2022-08-21 20:00:00,HT/USDT,4.416,4.4266,4.4144,4.4266,19.3137,85.2643682
1661108400,2022-08-21 19:00:00,HT/USDT,4.416,4.4267,4.416,4.4267,11.3204,50.02767717
1661104800,2022-08-21 18:00:00,HT/USDT,4.4112,4.4239,4.4002,4.4239,12.6354,55.74673676
1661101200,2022-08-21 17:00:00,HT/USDT,4.4251,4.4251,4.3964,4.3964,30.2453,133.4142592
1661097600,2022-08-21 16:00:00,HT/USDT,4.4182,4.4228,4.4089,4.4228,2.0174,8.89924662
1661094000,2022-08-21 15:00:00,HT/USDT,4.4111,4.4189,4.4073,4.4183,16.0029,70.58010731
1661090400,2022-08-21 14:00:00,HT/USDT,4.3994,4.423,4.3994,4.4189,6.7736,29.86355797
1661086800,2022-08-21 13:00:00,HT/USDT,4.4071,4.4071,4.4002,4.4048,5.4674,24.08194312
1661083200,2022-08-21 12:00:00,HT/USDT,4.4308,4.436,4.4175,4.4175,43.6718,193.50279039
1661079600,2022-08-21 11:00:00,HT/USDT,4.4006,4.4381,4.4006,4.4309,38.7176,170.96946505
1661076000,2022-08-21 10:00:00,HT/USDT,4.4196,4.4196,4.3977,4.409,3.3783,14.86765077
1661072400,2022-08-21 09:00:00,HT/USDT,4.4062,4.4063,4.3989,4.399,8.3257,36.67121805
1661068800,2022-08-21 08:00:00,HT/USDT,4.3732,4.4077,4.3731,4.4007,85.0977,373.61271647
1661065200,2022-08-21 07:00:00,HT/USDT,4.3646,4.3824,4.3581,4.381,175.3621,767.5484101
1661061600,2022-08-21 06:00:00,HT/USDT,4.3859,4.3859,4.3736,4.3736,8.4447,36.93660705
1661058000,2022-08-21 05:00:00,HT/USDT,4.3729,4.381,4.3621,4.381,1.2676,5.54440497
1661054400,2022-08-21 04:00:00,HT/USDT,4.3595,4.3595,4.3442,4.3593,178.9559,778.37704367
1661050800,2022-08-21 03:00:00,HT/USDT,4.3709,4.3879,4.3604,4.3724,20.1042,87.85516516
1661047200,2022-08-21 02:00:00,HT/USDT,4.4436,4.4436,4.3603,4.365,1774.1484,7839.38903849
1661043600,2022-08-21 01:00:00,HT/USDT,4.4314,4.4465,4.4164,4.4465,21.3875,94.58353841
1661040000,2022-08-21 00:00:00,HT/USDT,4.4254,4.4405,4.4254,4.4322,1.4865,6.58171558
1661036400,2022-08-20 23:00:00,HT/USDT,4.4047,4.4282,4.4047,4.4282,5.0239,22.22780785
1661032800,2022-08-20 22:00:00,HT/USDT,4.4148,4.423,4.4059,4.423,39.1281,172.57325904
1661029200,2022-08-20 21:00:00,HT/USDT,4.3521,4.3962,4.3521,4.392,379.9739,1663.63576545
1661025600,2022-08-20 20:00:00,HT/USDT,4.3817,4.3934,4.3551,4.3551,33.7041,147.00826205
1661022000,2022-08-20 19:00:00,HT/USDT,4.3997,4.3997,4.3658,4.3789,108.9715,477.02823404
1661018400,2022-08-20 18:00:00,HT/USDT,4.4094,4.4175,4.3997,4.3997,46.9801,206.98536355
1661014800,2022-08-20 17:00:00,HT/USDT,4.4278,4.4403,4.4147,4.4147,15.0917,66.88807177
1661011200,2022-08-20 16:00:00,HT/USDT,4.4432,4.4542,4.4124,4.4124,3.6649,16.31178002
1661007600,2022-08-20 15:00:00,HT/USDT,4.4197,4.4382,4.4197,4.4382,10.0273,44.39277392
1661004000,2022-08-20 14:00:00,HT/USDT,4.429,4.4385,4.4155,4.4155,2.7629,12.23720505
1661000400,2022-08-20 13:00:00,HT/USDT,4.4106,4.4228,4.4091,4.4091,0.9388,4.14577433
1660996800,2022-08-20 12:00:00,HT/USDT,4.4251,4.4251,4.4064,4.4197,1.1587,5.1142071
1660993200,2022-08-20 11:00:00,HT/USDT,4.4356,4.4356,4.4053,4.4219,9.2101,40.79219553
1660989600,2022-08-20 10:00:00,HT/USDT,4.4379,4.4443,4.4278,4.4354,326.7716,1450.55374182
1660986000,2022-08-20 09:00:00,HT/USDT,4.426,4.4457,4.426,4.4457,45.1107,199.99962732
1660982400,2022-08-20 08:00:00,HT/USDT,4.4492,4.4656,4.4324,4.4324,39.9081,177.5339489
1660978800,2022-08-20 07:00:00,HT/USDT,4.4263,4.4558,4.4263,4.4475,7.396,32.90449706
1660975200,2022-08-20 06:00:00,HT/USDT,4.4123,4.442,4.4031,4.429,45.8983,203.56946142
1660971600,2022-08-20 05:00:00,HT/USDT,4.3996,4.4164,4.3996,4.4041,36.4462,160.41417539
1660968000,2022-08-20 04:00:00,HT/USDT,4.4137,4.4192,4.4081,4.4192,34.613,152.83320352
1660964400,2022-08-20 03:00:00,HT/USDT,4.4164,4.4164,4.4059,4.4102,23.9154,105.48843794
1660960800,2022-08-20 02:00:00,HT/USDT,4.3784,4.3997,4.3784,4.3997,20.5933,90.46368057
1660957200,2022-08-20 01:00:00,HT/USDT,4.3762,4.389,4.3725,4.3868,24.1112,105.75999565
1660953600,2022-08-20 00:00:00,HT/USDT,4.3502,4.3982,4.3418,4.3951,712.5729,3095.18086062
1660950000,2022-08-19 23:00:00,HT/USDT,4.345,4.3605,4.3436,4.3508,6.6125,28.74991759
1660946400,2022-08-19 22:00:00,HT/USDT,4.3531,4.3715,4.3436,4.3437,13.3271,58.14883537
1660942800,2022-08-19 21:00:00,HT/USDT,4.3615,4.3951,4.348,4.3506,52.3166,227.87204839
1660939200,2022-08-19 20:00:00,HT/USDT,4.4172,4.434,4.3626,4.3637,83.7091,367.19067979
1660935600,2022-08-19 19:00:00,HT/USDT,4.4097,4.4245,4.4,4.4172,125.4271,552.08968098
1660932000,2022-08-19 18:00:00,HT/USDT,4.4448,4.4448,4.4144,4.4144,933.4565,4131.55380495
1660928400,2022-08-19 17:00:00,HT/USDT,4.4558,4.4558,4.4362,4.4501,28.6238,127.36924927
1660924800,2022-08-19 16:00:00,HT/USDT,4.4381,4.4558,4.4279,4.4558,104.0125,460.97668698
1660921200,2022-08-19 15:00:00,HT/USDT,4.3947,4.4382,4.3931,4.4382,228.6375,1005.59597399
1660917600,2022-08-19 14:00:00,HT/USDT,4.406,4.4219,4.406,4.4219,350.6108,1546.00514202
1660914000,2022-08-19 13:00:00,HT/USDT,4.4032,4.4178,4.3932,4.3932,27.4725,121.18057575
1660910400,2022-08-19 12:00:00,HT/USDT,4.4111,4.4111,4.385,4.4032,13.4731,59.27628292
1660906800,2022-08-19 11:00:00,HT/USDT,4.4531,4.4531,4.3997,4.4112,1190.1918,5279.07965608
1660903200,2022-08-19 10:00:00,HT/USDT,4.4488,4.4636,4.4371,4.4437,15.4355,68.74061041
1660899600,2022-08-19 09:00:00,HT/USDT,4.4317,4.4494,4.3849,4.4358,274.7974,1215.26409825
1660896000,2022-08-19 08:00:00,HT/USDT,4.4618,4.4632,4.3849,4.4343,160.296,708.95865481
1660892400,2022-08-19 07:00:00,HT/USDT,4.4152,4.4603,4.4152,4.4592,116.4095,517.23093328
1660888800,2022-08-19 06:00:00,HT/USDT,4.6018,4.6075,4.4152,4.4152,275.2589,1241.41493102
1660885200,2022-08-19 05:00:00,HT/USDT,4.6015,4.6112,4.6015,4.6074,55.115,253.71163251
1660881600,2022-08-19 04:00:00,HT/USDT,4.5954,4.6135,4.595,4.6135,24.7621,114.00409168
1660878000,2022-08-19 03:00:00,HT/USDT,4.5502,4.603,4.5479,4.603,30.0814,137.24484339
1660874400,2022-08-19 02:00:00,HT/USDT,4.568,4.5743,4.5494,4.5494,318.6674,1453.21470528
1660870800,2022-08-19 01:00:00,HT/USDT,4.6241,4.636,4.568,4.5742,142.2174,653.00581278
1660867200,2022-08-19 00:00:00,HT/USDT,4.603,4.6089,4.5157,4.6089,481.2577,2188.71541418
1660863600,2022-08-18 23:00:00,HT/USDT,4.6933,4.7008,4.6104,4.6104,998.9273,4652.10620646
1660860000,2022-08-18 22:00:00,HT/USDT,4.6312,4.7516,4.6312,4.7203,334.6539,1578.50807317
1660856400,2022-08-18 21:00:00,HT/USDT,4.6713,4.7141,4.6301,4.6301,122.8414,577.20677037
1660852800,2022-08-18 20:00:00,HT/USDT,4.6455,4.6636,4.6357,4.6594,98.8204,460.09826145
1660849200,2022-08-18 19:00:00,HT/USDT,4.6246,4.6441,4.5974,4.6441,257.0112,1185.95505725
1660845600,2022-08-18 18:00:00,HT/USDT,4.6646,4.6646,4.6246,4.6246,167.7087,778.73493933
1660842000,2022-08-18 17:00:00,HT/USDT,4.5459,4.7122,4.5161,4.6737,5365.0296,24863.97660614
1660838400,2022-08-18 16:00:00,HT/USDT,4.518,4.5891,4.4764,4.552,802.3609,3635.01151929
1660834800,2022-08-18 15:00:00,HT/USDT,4.6206,4.6406,4.5094,4.5458,586.9784,2686.05931602
1660831200,2022-08-18 14:00:00,HT/USDT,4.58,4.6288,4.5579,4.6112,200.4192,918.3773159
1660827600,2022-08-18 13:00:00,HT/USDT,4.6588,4.6588,4.5776,4.58,260.3499,1206.44582658
1660824000,2022-08-18 12:00:00,HT/USDT,4.6803,4.6803,4.6361,4.6602,33.5369,156.07498677
1660820400,2022-08-18 11:00:00,HT/USDT,4.648,4.6782,4.6398,4.6564,101.8871,475.53454011
1660816800,2022-08-18 10:00:00,HT/USDT,4.6731,4.6731,4.5869,4.5869,354.7618,1641.22266158
1660813200,2022-08-18 09:00:00,HT/USDT,4.6461,4.6689,4.5768,4.6655,851.2781,3942.80119655
1660809600,2022-08-18 08:00:00,HT/USDT,4.5103,4.8736,4.5005,4.6409,3576.2126,16892.62821071
1660806000,2022-08-18 07:00:00,HT/USDT,4.7265,4.7309,4.5116,4.5116,278.3038,1283.05857729
1660802400,2022-08-18 06:00:00,HT/USDT,4.7598,4.7641,4.7211,4.7265,152.7812,723.5393523
1660798800,2022-08-18 05:00:00,HT/USDT,4.7531,4.7865,4.7451,4.7599,100.478,478.43047494
1660795200,2022-08-18 04:00:00,HT/USDT,4.8131,4.8131,4.7711,4.7711,62.965,300.99911291
1660791600,2022-08-18 03:00:00,HT/USDT,4.8776,4.8776,4.7812,4.8131,834.6049,4020.23727526
1660788000,2022-08-18 02:00:00,HT/USDT,4.8793,4.9114,4.8682,4.9114,31.2358,152.39528672
1660784400,2022-08-18 01:00:00,HT/USDT,4.8897,4.928,4.8897,4.9033,53.2305,262.05072872
1660780800,2022-08-18 00:00:00,HT/USDT,4.8794,4.9068,4.8737,4.9068,34.055,166.9664219
1660777200,2022-08-17 23:00:00,HT/USDT,4.8956,4.9009,4.8794,4.8809,34.7182,169.88728912
1660773600,2022-08-17 22:00:00,HT/USDT,5.0089,5.0089,4.8822,4.8956,233.2826,1146.74275054
1660770000,2022-08-17 21:00:00,HT/USDT,5.0625,5.0735,5.0103,5.0103,4.8882,24.55599168
1660766400,2022-08-17 20:00:00,HT/USDT,5.0476,5.0637,5.0338,5.0625,24.6437,124.66096418
1660762800,2022-08-17 19:00:00,HT/USDT,5.0144,5.0197,5.0089,5.0173,27.011,135.44460219
1660759200,2022-08-17 18:00:00,HT/USDT,5.0438,5.054,5.0395,5.054,48.5959,244.99180386
1660755600,2022-08-17 17:00:00,HT/USDT,5.0166,5.0235,5.0052,5.0235,557.2374,2791.06260998
1660752000,2022-08-17 16:00:00,HT/USDT,5.0123,5.0197,5.0074,5.0075,47.0036,235.38895937
1660748400,2022-08-17 15:00:00,HT/USDT,4.9863,5.0281,4.9778,5.0239,25.065,125.8093445
1660744800,2022-08-17 14:00:00,HT/USDT,5.0091,5.0091,4.9563,5.0041,965.0435,4813.29242343
1660741200,2022-08-17 13:00:00,HT/USDT,5.1081,5.1081,5.0091,5.0091,528.6223,2687.19881074
1660737600,2022-08-17 12:00:00,HT/USDT,5.1626,5.1626,5.1,5.1,498.4312,2550.67816053
1660734000,2022-08-17 11:00:00,HT/USDT,5.1626,5.1626,5.1626,5.1626,13.3146,68.73795396
1660730400,2022-08-17 10:00:00,HT/USDT,5.1771,5.1771,5.1618,5.1656,1.6577,8.55931587
1660726800,2022-08-17 09:00:00,HT/USDT,5.172,5.1771,5.1586,5.1771,17.4256,89.97712034
1660723200,2022-08-17 08:00:00,HT/USDT,5.1627,5.1856,5.1605,5.1856,3.8186,19.7631852
1660719600,2022-08-17 07:00:00,HT/USDT,5.1926,5.1926,5.165,5.1651,87.5376,453.2924485
1660716000,2022-08-17 06:00:00,HT/USDT,5.2012,5.264,5.2012,5.2256,115.7595,607.42740315
1660712400,2022-08-17 05:00:00,HT/USDT,5.165,5.1984,5.1604,5.1984,33.5439,173.3758825
1660708800,2022-08-17 04:00:00,HT/USDT,5.186,5.1893,5.1709,5.1763,17.399,90.2166006
1660705200,2022-08-17 03:00:00,HT/USDT,5.1799,5.186,5.169,5.186,17.4065,90.1589614
1660701600,2022-08-17 02:00:00,HT/USDT,5.1307,5.1791,5.1307,5.1678,55.6615,287.33002981
1660698000,2022-08-17 01:00:00,HT/USDT,5.1601,5.1601,5.1344,5.1411,9.0837,46.86297657
1660694400,2022-08-17 00:00:00,HT/USDT,5.1486,5.1601,5.1354,5.1601,51.3315,264.20306258
1660690800,2022-08-16 23:00:00,HT/USDT,5.1382,5.1382,5.1221,5.1331,1.9354,9.9324593
1660687200,2022-08-16 22:00:00,HT/USDT,5.112,5.1428,5.112,5.131,36.0198,184.63575406
1660683600,2022-08-16 21:00:00,HT/USDT,5.1293,5.1344,5.1161,5.1183,17.7272,90.96974239
1660680000,2022-08-16 20:00:00,HT/USDT,5.1425,5.1425,5.1168,5.1168,7.3682,37.75987154
1660676400,2022-08-16 19:00:00,HT/USDT,5.1243,5.1297,5.1215,5.1297,0.5973,3.06065893
1660672800,2022-08-16 18:00:00,HT/USDT,5.1463,5.1571,5.109,5.109,1.7339,8.90612086
1660669200,2022-08-16 17:00:00,HT/USDT,5.1492,5.1492,5.1092,5.1392,49.9459,255.43560395
1660665600,2022-08-16 16:00:00,HT/USDT,5.2051,5.2051,5.1554,5.1554,135.8638,704.82908365
1660662000,2022-08-16 15:00:00,HT/USDT,5.156,5.2332,5.1442,5.2104,366.3037,1886.81950099
1660658400,2022-08-16 14:00:00,HT/USDT,5.16,5.1728,5.1473,5.156,245.9876,1268.10912551
1660654800,2022-08-16 13:00:00,HT/USDT,5.2166,5.2166,5.1721,5.1721,328.4965,1709.98264294
1660651200,2022-08-16 12:00:00,HT/USDT,5.2302,5.2302,5.2163,5.2197,0.8463,4.41735104
1660647600,2022-08-16 11:00:00,HT/USDT,5.2195,5.2279,5.192,5.2132,89.358,465.46259502
1660644000,2022-08-16 10:00:00,HT/USDT,5.2322,5.2509,5.2116,5.2116,110.6102,578.47269424
1660640400,2022-08-16 09:00:00,HT/USDT,5.1679,5.2329,5.1661,5.2215,150.1236,779.9186686
1660636800,2022-08-16 08:00:00,HT/USDT,5.155,5.155,5.155,5.155,0,0
1660633200,2022-08-16 07:00:00,HT/USDT,5.155,5.155,5.155,5.155,0,0
1660629600,2022-08-16 06:00:00,HT/USDT,5.1617,5.1617,5.155,5.155,0.6782,3.4970724
1660626000,2022-08-16 05:00:00,HT/USDT,5.1468,5.1688,5.1151,5.1688,69.4508,356.22903141
1660622400,2022-08-16 04:00:00,HT/USDT,5.1996,5.1996,5.1523,5.1523,75.5944,389.89521778
1660618800,2022-08-16 03:00:00,HT/USDT,5.2103,5.2199,5.1985,5.1985,18.6651,97.40732873
1660615200,2022-08-16 02:00:00,HT/USDT,5.2322,5.259,5.2112,5.2112,3.0316,15.86902188
1660611600,2022-08-16 01:00:00,HT/USDT,5.2253,5.2561,5.2253,5.2356,4.442,23.30819279
1660608000,2022-08-16 00:00:00,HT/USDT,5.2498,5.274,5.2293,5.238,34.1632,178.99322162
1660604400,2022-08-15 23:00:00,HT/USDT,5.2371,5.274,5.2345,5.2498,234.6081,1230.32525746
1660600800,2022-08-15 22:00:00,HT/USDT,5.269,5.2795,5.269,5.277,1.4253,7.51659783
1660597200,2022-08-15 21:00:00,HT/USDT,5.2561,5.2612,5.2561,5.2612,0.3737,1.96493132
1660593600,2022-08-15 20:00:00,HT/USDT,5.2449,5.2501,5.2273,5.2366,1.4843,7.76862598
1660590000,2022-08-15 19:00:00,HT/USDT,5.2706,5.283,5.264,5.283,1.1016,5.80285678
1660586400,2022-08-15 18:00:00,HT/USDT,5.2616,5.2727,5.2449,5.2505,7.4959,39.3864569
1660582800,2022-08-15 17:00:00,HT/USDT,5.3115,5.3236,5.2523,5.2533,303.5587,1602.68012379
1660579200,2022-08-15 16:00:00,HT/USDT,5.3472,5.3472,5.2782,5.3181,398.2156,2116.41137503
1660575600,2022-08-15 15:00:00,HT/USDT,5.3108,5.3396,5.3057,5.3396,2.2702,12.06869429
1660572000,2022-08-15 14:00:00,HT/USDT,5.3149,5.3308,5.2919,5.3308,97.2724,516.31890942
1660568400,2022-08-15 13:00:00,HT/USDT,5.308,5.3379,5.308,5.318,23.4404,124.60887265
1660564800,2022-08-15 12:00:00,HT/USDT,5.3354,5.341,5.3029,5.3029,20.5947,109.47470666
1660561200,2022-08-15 11:00:00,HT/USDT,5.378,5.3924,5.3365,5.3365,113.9494,611.92067221
1660557600,2022-08-15 10:00:00,HT/USDT,5.3134,5.3905,5.3134,5.3635,219.7797,1183.67262835
1660554000,2022-08-15 09:00:00,HT/USDT,5.2803,5.308,5.2661,5.2661,212.3397,1121.0489923
1660550400,2022-08-15 08:00:00,HT/USDT,5.244,5.2922,5.2416,5.2579,15.4934,81.29798183
1660546800,2022-08-15 07:00:00,HT/USDT,5.2795,5.2795,5.2189,5.2601,146.5903,767.67595758
1660543200,2022-08-15 06:00:00,HT/USDT,5.3905,5.3905,5.2813,5.2813,129.8027,692.28917568
1660539600,2022-08-15 05:00:00,HT/USDT,5.4055,5.4231,5.4055,5.4231,1.0562,5.71838258
1660536000,2022-08-15 04:00:00,HT/USDT,5.4148,5.4148,5.3915,5.3985,1.5815,8.53926103
1660532400,2022-08-15 03:00:00,HT/USDT,5.4063,5.4417,5.4007,5.4059,16.0839,87.28119974
1660528800,2022-08-15 02:00:00,HT/USDT,5.4471,5.5022,5.4063,5.4063,341.0322,1866.94537192
1660525200,2022-08-15 01:00:00,HT/USDT,5.3905,5.4269,5.3806,5.4269,51.7065,279.8955696
1660521600,2022-08-15 00:00:00,HT/USDT,5.3477,5.3697,5.3213,5.3697,170.5189,907.46319086
1660518000,2022-08-14 23:00:00,HT/USDT,5.3627,5.3796,5.3429,5.3769,36.0934,193.80408176
1660514400,2022-08-14 22:00:00,HT/USDT,5.3315,5.377,5.3315,5.3747,200.5189,1076.4693303
1660510800,2022-08-14 21:00:00,HT/USDT,5.3177,5.3484,5.3177,5.337,155.7042,830.44593238
1660507200,2022-08-14 20:00:00,HT/USDT,5.3118,5.3158,5.3118,5.3158,1.56,8.288582
1660503600,2022-08-14 19:00:00,HT/USDT,5.314,5.3185,5.2837,5.2837,265.7086,1406.93507192
1660500000,2022-08-14 18:00:00,HT/USDT,5.2958,5.3244,5.2737,5.3244,66.4189,351.98209352
1660496400,2022-08-14 17:00:00,HT/USDT,5.3303,5.3303,5.2701,5.3088,415.8465,2197.02579322
1660492800,2022-08-14 16:00:00,HT/USDT,5.4343,5.4427,5.3486,5.3486,204.5458,1103.27498784
1660489200,2022-08-14 15:00:00,HT/USDT,5.4253,5.4551,5.3991,5.4165,246.2304,1332.78538751
1660485600,2022-08-14 14:00:00,HT/USDT,5.2974,5.4192,5.2974,5.4192,721.7902,3860.57549464
1660482000,2022-08-14 13:00:00,HT/USDT,5.3241,5.3241,5.2965,5.3152,204.6687,1087.67973265
1660478400,2022-08-14 12:00:00,HT/USDT,5.3495,5.3977,5.307,5.307,1306.2121,6961.78633365
1660474800,2022-08-14 11:00:00,HT/USDT,5.4988,5.4988,5.259,5.3552,1650.6649,8920.73054358
1660471200,2022-08-14 10:00:00,HT/USDT,5.5855,5.6411,5.4809,5.4988,369.2511,2053.74145404
1660467600,2022-08-14 09:00:00,HT/USDT,5.5581,5.6896,5.5581,5.5887,458.5172,2589.10282136
1660464000,2022-08-14 08:00:00,HT/USDT,5.5854,5.5973,5.5581,5.5581,1107.3209,6179.85193985
1660460400,2022-08-14 07:00:00,HT/USDT,5.6019,5.625,5.4831,5.5892,587.193,3244.58197397
1660456800,2022-08-14 06:00:00,HT/USDT,5.5731,5.65,5.5731,5.5908,228.9807,1284.82604449
1660453200,2022-08-14 05:00:00,HT/USDT,5.4148,5.5937,5.4074,5.5767,258.1817,1438.13998581
1660449600,2022-08-14 04:00:00,HT/USDT,5.4122,5.4326,5.3971,5.4122,96.0309,519.83353313
1660446000,2022-08-14 03:00:00,HT/USDT,5.3771,5.4435,5.3771,5.4332,28.7358,155.83916829
1660442400,2022-08-14 02:00:00,HT/USDT,5.3479,5.3744,5.3386,5.3634,24.0502,128.8276168
1660438800,2022-08-14 01:00:00,HT/USDT,5.342,5.3562,5.3388,5.3562,3.5964,19.2194854
1660435200,2022-08-14 00:00:00,HT/USDT,5.2888,5.3574,5.2813,5.3471,325.2164,1733.37632742
1660431600,2022-08-13 23:00:00,HT/USDT,5.3139,5.3259,5.2693,5.3014,223.8523,1186.79583263
1660428000,2022-08-13 22:00:00,HT/USDT,5.3055,5.3312,5.303,5.3283,5.4262,28.88821774
1660424400,2022-08-13 21:00:00,HT/USDT,5.2541,5.2813,5.2531,5.274,116.8735,615.86928038
1660420800,2022-08-13 20:00:00,HT/USDT,5.2297,5.2582,5.2297,5.2582,8.9321,46.85964401
1660417200,2022-08-13 19:00:00,HT/USDT,5.2288,5.2594,5.2196,5.2252,120.0249,629.19796919
1660413600,2022-08-13 18:00:00,HT/USDT,5.346,5.4267,5.2343,5.2471,914.2832,4847.82200965
1660410000,2022-08-13 17:00:00,HT/USDT,5.2449,5.3478,5.2449,5.3478,179.7465,955.01335215
1660406400,2022-08-13 16:00:00,HT/USDT,5.2363,5.2419,5.2085,5.236,83.9645,438.57802368
1660402800,2022-08-13 15:00:00,HT/USDT,5.1672,5.2592,5.1434,5.2472,1367.9898,7062.59117698
1660399200,2022-08-13 14:00:00,HT/USDT,5.2213,5.2213,5.1674,5.1829,313.4043,1624.48028945
1660395600,2022-08-13 13:00:00,HT/USDT,5.2296,5.2691,5.2296,5.245,204.4472,1073.31633797
1660392000,2022-08-13 12:00:00,HT/USDT,5.2179,5.2303,5.2102,5.2268,175.2858,914.03399039
1660388400,2022-08-13 11:00:00,HT/USDT,5.2638,5.2638,5.2234,5.2482,170.9797,896.87170904
1660384800,2022-08-13 10:00:00,HT/USDT,5.277,5.29,5.246,5.2502,89.2585,470.80246053
1660381200,2022-08-13 09:00:00,HT/USDT,5.23,5.2635,5.2208,5.261,74.3735,390.90482076
1660377600,2022-08-13 08:00:00,HT/USDT,5.2539,5.3,5.2375,5.2429,200.8027,1058.60442851
1660374000,2022-08-13 07:00:00,HT/USDT,5.21,5.3147,5.1883,5.2644,515.4166,2710.08572682
1660370400,2022-08-13 06:00:00,HT/USDT,5.1888,5.2199,5.1888,5.214,47.2793,246.22803758
1660366800,2022-08-13 05:00:00,HT/USDT,5.2145,5.2273,5.189,5.2043,394.3608,2055.76913891
1660363200,2022-08-13 04:00:00,HT/USDT,5.1672,5.2146,5.1672,5.2146,394.8261,2047.24628122
1660359600,2022-08-13 03:00:00,HT/USDT,5.1687,5.2312,5.1598,5.1598,932.7659,4827.58742582
1660356000,2022-08-13 02:00:00,HT/USDT,5.2197,5.2405,5.1377,5.1648,459.2942,2390.37272105
1660352400,2022-08-13 01:00:00,HT/USDT,5.1615,5.2281,5.1612,5.228,291.5391,1520.06846726
1660348800,2022-08-13 00:00:00,HT/USDT,5.1385,5.1651,5.0771,5.144,879.2994,4493.31740085
1660345200,2022-08-12 23:00:00,HT/USDT,5.1595,5.241,5.1141,5.1385,389.3147,2003.297601
1660341600,2022-08-12 22:00:00,HT/USDT,5.2147,5.2509,5.1649,5.1715,427.7971,2226.97647077
1660338000,2022-08-12 21:00:00,HT/USDT,5.2335,5.2335,5.2109,5.2214,37.5112,195.70526719
1660334400,2022-08-12 20:00:00,HT/USDT,5.2584,5.2584,5.1992,5.2123,207.0755,1081.94781443
1660330800,2022-08-12 19:00:00,HT/USDT,5.3447,5.3517,5.2571,5.2657,292.117,1554.27942715
1660327200,2022-08-12 18:00:00,HT/USDT,5.3894,5.4113,5.3396,5.3472,2256.3373,12128.94763767
1660323600,2022-08-12 17:00:00,HT/USDT,5.5955,5.6034,5.3559,5.3893,6137.6205,33406.36935043
1660320000,2022-08-12 16:00:00,HT/USDT,5.344,5.6128,5.3057,5.5812,3592.1981,19854.01265891
1660316400,2022-08-12 15:00:00,HT/USDT,5.2902,5.4277,5.2506,5.344,4270.5532,22754.4602507
1660312800,2022-08-12 14:00:00,HT/USDT,5.248,5.416,5.1899,5.2873,3706.5404,19694.30159052
1660309200,2022-08-12 13:00:00,HT/USDT,5.2813,5.3303,5.2323,5.2427,1666.5679,8819.5680012
1660305600,2022-08-12 12:00:00,HT/USDT,5.164,5.3321,5.0886,5.275,4016.2457,21050.26038807
1660302000,2022-08-12 11:00:00,HT/USDT,5.268,5.408,5.1103,5.1526,1479.051,7779.13043322
1660298400,2022-08-12 10:00:00,HT/USDT,5.3682,5.4818,5.2082,5.2662,1329.6704,7056.16973864
1660294800,2022-08-12 09:00:00,HT/USDT,5.25,5.42,5.1953,5.4022,6289.5875,33267.46657326
1660291200,2022-08-12 08:00:00,HT/USDT,5.2595,5.352,5.143,5.2414,3816.816,20016.4700297
1660287600,2022-08-12 07:00:00,HT/USDT,5.376,5.4117,5.0521,5.2775,5638.8011,29480.33612362
1660284000,2022-08-12 06:00:00,HT/USDT,4.3803,5.8102,4.3674,5.38,16763.8058,89246.23114533
1660280400,2022-08-12 05:00:00,HT/USDT,4.3553,4.3744,4.3542,4.3744,1.9426,8.48250677
1660276800,2022-08-12 04:00:00,HT/USDT,4.372,4.372,4.372,4.372,0.4418,1.9315496
1660273200,2022-08-12 03:00:00,HT/USDT,4.3694,4.3694,4.3635,4.3635,1.9544,8.53833413
1660269600,2022-08-12 02:00:00,HT/USDT,4.3672,4.378,4.359,4.3772,2.02,8.8159714
1660266000,2022-08-12 01:00:00,HT/USDT,4.3695,4.3718,4.3695,4.3718,10.9753,47.95963712
1660262400,2022-08-12 00:00:00,HT/USDT,4.3611,4.3611,4.3428,4.3557,7.1348,31.07282213
1660258800,2022-08-11 23:00:00,HT/USDT,4.3728,4.3759,4.3384,4.36,879.4426,3825.21542846
1660255200,2022-08-11 22:00:00,HT/USDT,4.3917,4.4039,4.3832,4.4039,15.5302,68.14138132
1660251600,2022-08-11 21:00:00,HT/USDT,4.4457,4.4457,4.3873,4.3917,42.6708,188.90225575
1660248000,2022-08-11 20:00:00,HT/USDT,4.4483,4.4564,4.4457,4.4564,36.9725,164.52169277
