https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DYP,Volume ETH
1644019200,2022-02-05 00:00:00,DYP/ETH,0.000114,0.000116,0.00011,0.000112,105268.73946353,11.90129297140647
1643932800,2022-02-04 00:00:00,DYP/ETH,0.000115,0.000119,0.000113,0.000114,134254.23118144,15.56610689424704
1643846400,2022-02-03 00:00:00,DYP/ETH,0.00012,0.000124,0.000114,0.000116,162225.8063,19.054271514
1643760000,2022-02-02 00:00:00,DYP/ETH,0.000117,0.000136,0.000111,0.00012,192821.88742522,23.64720074603441
1643673600,2022-02-01 00:00:00,DYP/ETH,0.000101,0.000134,0.000095,0.000118,367447.2959203,39.38748994991286
1643587200,2022-01-31 00:00:00,DYP/ETH,0.000087,0.000102,0.000086,0.000101,270473.40455545,25.27121208412101
1643500800,2022-01-30 00:00:00,DYP/ETH,0.00009,0.000097,0.000087,0.000087,171597.63778909,15.77901201003844
1643414400,2022-01-29 00:00:00,DYP/ETH,0.000093,0.000094,0.000088,0.00009,119283.22197892,10.88946099888172
1643328000,2022-01-28 00:00:00,DYP/ETH,0.000093,0.000096,0.000086,0.000094,223615.79818467,20.25407324412729
1643241600,2022-01-27 00:00:00,DYP/ETH,0.000102,0.000104,0.000082,0.000093,830408.48063552,75.36586496587062
1643155200,2022-01-26 00:00:00,DYP/ETH,0.000119,0.000121,0.000099,0.000101,323467.92206313,33.97345043903926
1643068800,2022-01-25 00:00:00,DYP/ETH,0.000117,0.000123,0.000116,0.00012,137715.11667033,16.38474083409894
1642982400,2022-01-24 00:00:00,DYP/ETH,0.000116,0.000124,0.000115,0.000116,200591.09987452,23.73222629037855
1642896000,2022-01-23 00:00:00,DYP/ETH,0.000119,0.000124,0.000115,0.000115,133813.7115,15.9280196004
1642809600,2022-01-22 00:00:00,DYP/ETH,0.000125,0.000131,0.000115,0.00012,200103.55959186,24.51568269379878
1642723200,2022-01-21 00:00:00,DYP/ETH,0.000125,0.000134,0.000123,0.000125,181804.7868,23.150514704
1642636800,2022-01-20 00:00:00,DYP/ETH,0.000127,0.00013,0.000124,0.000125,68641.5547,8.6711303475
1642550400,2022-01-19 00:00:00,DYP/ETH,0.000126,0.000131,0.000126,0.000127,45936.7280145,5.8909851221995
1642464000,2022-01-18 00:00:00,DYP/ETH,0.000123,0.000129,0.000123,0.000127,46887.3964,5.9726062735
1642377600,2022-01-17 00:00:00,DYP/ETH,0.000124,0.000126,0.000122,0.000123,72318.2251,9.0221753359
1642291200,2022-01-16 00:00:00,DYP/ETH,0.000125,0.000126,0.000123,0.000124,53753.1639,6.7001643341
1642204800,2022-01-15 00:00:00,DYP/ETH,0.000125,0.000126,0.000121,0.000125,68598.1659,8.4813227034
1642118400,2022-01-14 00:00:00,DYP/ETH,0.000137,0.000138,0.000125,0.000126,53651.0971,7.0050268685
1642032000,2022-01-13 00:00:00,DYP/ETH,0.000134,0.00014,0.000133,0.000137,36091.1953,4.9012415412
1641945600,2022-01-12 00:00:00,DYP/ETH,0.000134,0.000135,0.00013,0.000133,57620.19148202,7.61141010923701
1641859200,2022-01-11 00:00:00,DYP/ETH,0.000142,0.000142,0.000132,0.000134,47145.18315693,6.41306710609941
1641772800,2022-01-10 00:00:00,DYP/ETH,0.000142,0.000147,0.000139,0.000141,35528.08252222,5.07980177089968
1641686400,2022-01-09 00:00:00,DYP/ETH,0.000138,0.000143,0.000136,0.000142,21169.3585,2.9629005841
1641600000,2022-01-08 00:00:00,DYP/ETH,0.000142,0.000144,0.000137,0.000138,61401.12239007,8.68417169309987
1641513600,2022-01-07 00:00:00,DYP/ETH,0.000137,0.000145,0.000137,0.000142,72859.9178,10.3034184192
1641427200,2022-01-06 00:00:00,DYP/ETH,0.000142,0.000145,0.000137,0.000137,49983.0922,7.0088175743
1641340800,2022-01-05 00:00:00,DYP/ETH,0.000138,0.00015,0.000135,0.000142,64617.94735328,8.96030221109936
1641254400,2022-01-04 00:00:00,DYP/ETH,0.000146,0.000149,0.000137,0.000137,58878.0855,8.3283613542
1641168000,2022-01-03 00:00:00,DYP/ETH,0.000148,0.000153,0.000146,0.000147,31983.475,4.7551144296
1641081600,2022-01-02 00:00:00,DYP/ETH,0.000146,0.000153,0.000146,0.000148,51014.51097355,7.64643878375895
1640995200,2022-01-01 00:00:00,DYP/ETH,0.000142,0.000154,0.000141,0.000146,95078.41074013,14.10484409329911
1640908800,2021-12-31 00:00:00,DYP/ETH,0.000143,0.000145,0.000138,0.000142,37202.11955408,5.26175364127915
1640822400,2021-12-30 00:00:00,DYP/ETH,0.000148,0.000148,0.000137,0.000143,89357.91503489,12.65012862751949
1640736000,2021-12-29 00:00:00,DYP/ETH,0.00015,0.00015,0.000145,0.000149,57134.99868108,8.43066645969984
1640649600,2021-12-28 00:00:00,DYP/ETH,0.000148,0.000157,0.000145,0.00015,83279.3508,12.5888558037
