https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XLM,Volume EUR
1659873600,2022-08-07 12:00:00,XLM/EUR,0.12189,0.12201,0.12161,0.12177,17339.68581822,2111.4535420846496
1659870000,2022-08-07 11:00:00,XLM/EUR,0.12195,0.12226,0.12151,0.12199,86040.30676255,10496.057021963474
1659866400,2022-08-07 10:00:00,XLM/EUR,0.12168,0.12239,0.12151,0.12216,259600.08483696,31712.746363683036
1659862800,2022-08-07 09:00:00,XLM/EUR,0.12109,0.12149,0.12106,0.12149,83622.00869546,10159.237836411436
1659859200,2022-08-07 08:00:00,XLM/EUR,0.12154,0.12177,0.12127,0.12127,112784.44879148,13677.37010494278
1659855600,2022-08-07 07:00:00,XLM/EUR,0.12042,0.12159,0.12020,0.12099,459639.86720709,55611.82753338582
1659852000,2022-08-07 06:00:00,XLM/EUR,0.11970,0.12039,0.11970,0.12039,72622.78371865,8743.056931888274
1659848400,2022-08-07 05:00:00,XLM/EUR,0.11879,0.11931,0.11879,0.11931,55067.57170805,6570.111980487446
1659844800,2022-08-07 04:00:00,XLM/EUR,0.11906,0.11946,0.11898,0.11905,105392.10295465,12546.929856751083
1659841200,2022-08-07 03:00:00,XLM/EUR,0.11943,0.11980,0.11930,0.11934,99483.94341910,11872.413807635394
1659837600,2022-08-07 02:00:00,XLM/EUR,0.11900,0.11931,0.11898,0.11931,101037.63680534,12054.800447245114
1659834000,2022-08-07 01:00:00,XLM/EUR,0.11805,0.11844,0.11805,0.11844,204385.00421825,24207.359899609528
1659830400,2022-08-07 00:00:00,XLM/EUR,0.11934,0.11945,0.11826,0.11826,30467.07000000,3603.0356982000003
1659826800,2022-08-06 23:00:00,XLM/EUR,0.12052,0.12075,0.11947,0.11950,44516.76383035,5319.753277726824
1659823200,2022-08-06 22:00:00,XLM/EUR,0.12030,0.12069,0.12030,0.12069,3999.33222583,482.6794063354227
1659819600,2022-08-06 21:00:00,XLM/EUR,0.11987,0.12021,0.11987,0.12012,5524.53066690,663.606623708028
1659816000,2022-08-06 20:00:00,XLM/EUR,0.11970,0.12000,0.11970,0.11988,15329.99983379,1837.7603800747452
1659812400,2022-08-06 19:00:00,XLM/EUR,0.11927,0.11956,0.11924,0.11924,37888.60019943,4517.836687780034
1659808800,2022-08-06 18:00:00,XLM/EUR,0.11918,0.11924,0.11909,0.11909,11442.03076282,1362.631443544234
1659805200,2022-08-06 17:00:00,XLM/EUR,0.11845,0.11923,0.11821,0.11923,9276.36967202,1106.0215559949447
1659801600,2022-08-06 16:00:00,XLM/EUR,0.11910,0.11958,0.11900,0.11900,4704.90426636,559.88360769684
1659798000,2022-08-06 15:00:00,XLM/EUR,0.11883,0.11909,0.11879,0.11894,26503.61905776,3152.3404507299742
1659794400,2022-08-06 14:00:00,XLM/EUR,0.11894,0.11902,0.11880,0.11902,23655.14847883,2815.435771950347
1659790800,2022-08-06 13:00:00,XLM/EUR,0.11854,0.11890,0.11823,0.11890,28499.16095277,3388.550237284353
1659787200,2022-08-06 12:00:00,XLM/EUR,0.11778,0.11786,0.11766,0.11766,8776.95696232,1032.6967561865713
1659783600,2022-08-06 11:00:00,XLM/EUR,0.11832,0.11832,0.11785,0.11804,45817.33663204,5408.278416046002
1659780000,2022-08-06 10:00:00,XLM/EUR,0.11825,0.11866,0.11820,0.11820,79547.88827098,9402.560393629836
1659776400,2022-08-06 09:00:00,XLM/EUR,0.11772,0.11816,0.11772,0.11814,8571.34992826,1012.6192805246365
1659772800,2022-08-06 08:00:00,XLM/EUR,0.11753,0.11783,0.11753,0.11783,58369.14370211,6877.636202419621
1659769200,2022-08-06 07:00:00,XLM/EUR,0.11727,0.11766,0.11714,0.11763,71625.49215036,8425.306641646848
1659765600,2022-08-06 06:00:00,XLM/EUR,0.11712,0.11712,0.11702,0.11709,24180.52385086,2831.2975376971976
1659762000,2022-08-06 05:00:00,XLM/EUR,0.11674,0.11713,0.11666,0.11705,7464.10883463,873.6739390934415
1659758400,2022-08-06 04:00:00,XLM/EUR,0.11634,0.11666,0.11634,0.11666,12954.48878583,1511.270661754928
1659754800,2022-08-06 03:00:00,XLM/EUR,0.11663,0.11671,0.11625,0.11625,43558.06333027,5063.624862143888
1659751200,2022-08-06 02:00:00,XLM/EUR,0.11647,0.11652,0.11640,0.11640,8360.20937403,973.1283711370921
1659747600,2022-08-06 01:00:00,XLM/EUR,0.11631,0.11661,0.11631,0.11661,40340.47672434,4704.102990825288
1659744000,2022-08-06 00:00:00,XLM/EUR,0.11656,0.11678,0.11639,0.11644,30938.13672378,3602.436640116943
1659740400,2022-08-05 23:00:00,XLM/EUR,0.11589,0.11627,0.11558,0.11620,71272.27479167,8281.838330792054
1659736800,2022-08-05 22:00:00,XLM/EUR,0.11542,0.11560,0.11525,0.11552,4100.68555027,473.7111947671904
1659733200,2022-08-05 21:00:00,XLM/EUR,0.11536,0.11537,0.11512,0.11527,32761.74745411,3776.4466290352593
1659729600,2022-08-05 20:00:00,XLM/EUR,0.11440,0.11478,0.11425,0.11478,54572.91702017,6263.879415575113
1659726000,2022-08-05 19:00:00,XLM/EUR,0.11375,0.11410,0.11375,0.11410,28852.32230502,3292.0499750027816
1659722400,2022-08-05 18:00:00,XLM/EUR,0.11401,0.11426,0.11360,0.11360,38946.04928364,4424.2711986215045
1659718800,2022-08-05 17:00:00,XLM/EUR,0.11457,0.11483,0.11413,0.11413,57692.41879060,6584.435756571178
1659715200,2022-08-05 16:00:00,XLM/EUR,0.11465,0.11465,0.11438,0.11439,6564.00000000,750.85596
1659711600,2022-08-05 15:00:00,XLM/EUR,0.11463,0.11473,0.11444,0.11449,15407.81442279,1764.040673265227
1659708000,2022-08-05 14:00:00,XLM/EUR,0.11464,0.11547,0.11464,0.11501,13418.47558864,1543.2588774494864
1659704400,2022-08-05 13:00:00,XLM/EUR,0.11489,0.11502,0.11440,0.11448,58024.66371659,6642.663502275223
1659700800,2022-08-05 12:00:00,XLM/EUR,0.11550,0.11561,0.11429,0.11445,229635.06948046,26281.733702038644
1659697200,2022-08-05 11:00:00,XLM/EUR,0.11389,0.11522,0.11389,0.11522,11849.63715527,1365.3151930302095
1659693600,2022-08-05 10:00:00,XLM/EUR,0.11395,0.11444,0.11395,0.11398,13367.00967831,1523.5717631337739
1659690000,2022-08-05 09:00:00,XLM/EUR,0.11322,0.11408,0.11312,0.11395,28310.66663199,3226.0004627152603
1659686400,2022-08-05 08:00:00,XLM/EUR,0.11368,0.11413,0.11302,0.11308,159410.75848858,18026.168569888625
1659682800,2022-08-05 07:00:00,XLM/EUR,0.11389,0.11407,0.11362,0.11362,121325.23412523,13784.973101308631
1659679200,2022-08-05 06:00:00,XLM/EUR,0.11363,0.11423,0.11363,0.11388,84752.29505298,9651.591360633362
1659675600,2022-08-05 05:00:00,XLM/EUR,0.11346,0.11356,0.11341,0.11356,11822.92695157,1342.611584620289
1659672000,2022-08-05 04:00:00,XLM/EUR,0.11360,0.11368,0.11353,0.11353,77659.73221431,8816.709398290615
1659668400,2022-08-05 03:00:00,XLM/EUR,0.11291,0.11342,0.11284,0.11342,38884.45998332,4410.2754513081545
1659664800,2022-08-05 02:00:00,XLM/EUR,0.11221,0.11221,0.11221,0.11221,0.00000000,0.0
1659661200,2022-08-05 01:00:00,XLM/EUR,0.11133,0.11221,0.11133,0.11221,59331.82224853,6657.623774507551
1659657600,2022-08-05 00:00:00,XLM/EUR,0.11135,0.11144,0.11125,0.11125,2642.64126594,293.993840835825
1659654000,2022-08-04 23:00:00,XLM/EUR,0.11064,0.11125,0.11064,0.11114,3496.87181167,388.64233314900383
1659650400,2022-08-04 22:00:00,XLM/EUR,0.10998,0.11079,0.10988,0.11056,21017.00351322,2323.639908421603
1659646800,2022-08-04 21:00:00,XLM/EUR,0.11110,0.11110,0.11000,0.11000,14716.36542520,1618.800196772
1659643200,2022-08-04 20:00:00,XLM/EUR,0.11097,0.11129,0.11097,0.11129,10341.17090268,1150.8689097592571
1659639600,2022-08-04 19:00:00,XLM/EUR,0.11131,0.11146,0.11052,0.11052,31096.40919057,3436.7751437417965
1659636000,2022-08-04 18:00:00,XLM/EUR,0.11069,0.11139,0.11069,0.11137,57524.42449968,6406.495156529361
1659632400,2022-08-04 17:00:00,XLM/EUR,0.11116,0.11137,0.11116,0.11137,72357.19703275,8058.421033537367
1659628800,2022-08-04 16:00:00,XLM/EUR,0.11237,0.11247,0.11078,0.11078,70077.87380854,7763.226860510061
1659625200,2022-08-04 15:00:00,XLM/EUR,0.11198,0.11229,0.11158,0.11220,105172.63879405,11800.370072692409
1659621600,2022-08-04 14:00:00,XLM/EUR,0.11290,0.11313,0.11142,0.11193,131814.79587015,14754.03010174589
1659618000,2022-08-04 13:00:00,XLM/EUR,0.11214,0.11320,0.11214,0.11303,34296.85632245,3876.573670126524
1659614400,2022-08-04 12:00:00,XLM/EUR,0.11247,0.11247,0.11182,0.11211,30578.97752177,3428.209169965635
1659610800,2022-08-04 11:00:00,XLM/EUR,0.11219,0.11248,0.11179,0.11231,17405.59443094,1954.8223105388713
1659607200,2022-08-04 10:00:00,XLM/EUR,0.11214,0.11254,0.11213,0.11214,88822.74323156,9960.582425987139
1659603600,2022-08-04 09:00:00,XLM/EUR,0.11231,0.11247,0.11214,0.11214,59181.35822588,6636.597511450183
1659600000,2022-08-04 08:00:00,XLM/EUR,0.11300,0.11321,0.11260,0.11260,17934.67023981,2019.4438690026059
1659596400,2022-08-04 07:00:00,XLM/EUR,0.11330,0.11343,0.11317,0.11343,1816.29359776,206.0221827939168
1659592800,2022-08-04 06:00:00,XLM/EUR,0.11434,0.11451,0.11309,0.11309,313656.25122188,35471.385450682414
1659589200,2022-08-04 05:00:00,XLM/EUR,0.11426,0.11426,0.11394,0.11418,67463.74967480,7703.010937868664
1659585600,2022-08-04 04:00:00,XLM/EUR,0.11419,0.11419,0.11411,0.11412,27812.15370694,3173.922981035993
1659582000,2022-08-04 03:00:00,XLM/EUR,0.11371,0.11384,0.11371,0.11384,4300.00000000,489.512
1659578400,2022-08-04 02:00:00,XLM/EUR,0.11347,0.11403,0.11347,0.11403,69807.94227788,7960.199657946658
1659574800,2022-08-04 01:00:00,XLM/EUR,0.11323,0.11373,0.11323,0.11342,46270.22274220,5247.968663420324
1659571200,2022-08-04 00:00:00,XLM/EUR,0.11243,0.11320,0.11240,0.11320,9083.14027769,1028.211479434508
1659567600,2022-08-03 23:00:00,XLM/EUR,0.11298,0.11298,0.11176,0.11178,129253.61483729,14447.969066512278
1659564000,2022-08-03 22:00:00,XLM/EUR,0.11378,0.11378,0.11326,0.11328,10206.28730000,1156.1682253440001
1659560400,2022-08-03 21:00:00,XLM/EUR,0.11421,0.11479,0.11421,0.11433,85333.15792972,9756.139946104888
1659556800,2022-08-03 20:00:00,XLM/EUR,0.11455,0.11455,0.11426,0.11447,19389.28004900,2219.49088720903
1659553200,2022-08-03 19:00:00,XLM/EUR,0.11459,0.11481,0.11453,0.11478,18222.80663391,2091.6137454401896
1659549600,2022-08-03 18:00:00,XLM/EUR,0.11496,0.11541,0.11478,0.11525,38980.24046484,4492.47271357281
1659546000,2022-08-03 17:00:00,XLM/EUR,0.11480,0.11529,0.11472,0.11518,123718.02312923,14249.841904024712
1659542400,2022-08-03 16:00:00,XLM/EUR,0.11444,0.11495,0.11436,0.11459,53799.56961613,6164.892682312337
1659538800,2022-08-03 15:00:00,XLM/EUR,0.11498,0.11498,0.11472,0.11487,8922.27016983,1024.901174408372
1659535200,2022-08-03 14:00:00,XLM/EUR,0.11489,0.11545,0.11443,0.11462,81646.78347315,9358.354321692454
1659531600,2022-08-03 13:00:00,XLM/EUR,0.11422,0.11477,0.11422,0.11470,52171.82624617,5984.108470435699
1659528000,2022-08-03 12:00:00,XLM/EUR,0.11468,0.11511,0.11414,0.11423,122301.32371476,13970.480207937035
1659524400,2022-08-03 11:00:00,XLM/EUR,0.11430,0.11455,0.11414,0.11445,30408.67969358,3480.273390930231
1659520800,2022-08-03 10:00:00,XLM/EUR,0.11410,0.11430,0.11404,0.11422,92698.42224838,10588.013789209963
1659517200,2022-08-03 09:00:00,XLM/EUR,0.11380,0.11431,0.11380,0.11431,21027.45486252,2403.6483653346613
1659513600,2022-08-03 08:00:00,XLM/EUR,0.11330,0.11383,0.11319,0.11383,86909.56061845,9892.915285198163
1659510000,2022-08-03 07:00:00,XLM/EUR,0.11339,0.11340,0.11279,0.11313,41805.04896029,4729.4051888776075
1659506400,2022-08-03 06:00:00,XLM/EUR,0.11292,0.11328,0.11292,0.11312,69221.74737353,7830.364062893714
1659502800,2022-08-03 05:00:00,XLM/EUR,0.11186,0.11285,0.11186,0.11285,41437.01813427,4676.16749645237
1659499200,2022-08-03 04:00:00,XLM/EUR,0.11215,0.11215,0.11199,0.11199,168674.22478724,18889.826433923008
1659495600,2022-08-03 03:00:00,XLM/EUR,0.11225,0.11231,0.11225,0.11231,4200.00000000,471.702
1659492000,2022-08-03 02:00:00,XLM/EUR,0.11238,0.11244,0.11187,0.11187,30025.05961691,3358.9034193437215
1659488400,2022-08-03 01:00:00,XLM/EUR,0.11179,0.11222,0.11132,0.11222,102298.60164000,11479.949076040799
1659484800,2022-08-03 00:00:00,XLM/EUR,0.11256,0.11256,0.11169,0.11169,6324.46370777,706.3793515208313
1659481200,2022-08-02 23:00:00,XLM/EUR,0.11353,0.11391,0.11323,0.11323,38962.81797496,4411.759879304721
1659477600,2022-08-02 22:00:00,XLM/EUR,0.11454,0.11454,0.11454,0.11454,0.00000000,0.0
1659474000,2022-08-02 21:00:00,XLM/EUR,0.11365,0.11454,0.11350,0.11454,5793.80123559,663.6219935244786
1659470400,2022-08-02 20:00:00,XLM/EUR,0.11355,0.11400,0.11355,0.11399,4746.59903236,541.0648236987164
1659466800,2022-08-02 19:00:00,XLM/EUR,0.11366,0.11430,0.11366,0.11376,10338.35346792,1176.0910905105793
1659463200,2022-08-02 18:00:00,XLM/EUR,0.11468,0.11488,0.11407,0.11429,81853.65865442,9355.054647613662
1659459600,2022-08-02 17:00:00,XLM/EUR,0.11569,0.11569,0.11469,0.11469,5409.04469175,620.3633356968076
1659456000,2022-08-02 16:00:00,XLM/EUR,0.11407,0.11580,0.11399,0.11551,64347.76055652,7432.809821883625
1659452400,2022-08-02 15:00:00,XLM/EUR,0.11434,0.11436,0.11274,0.11381,68997.83899880,7852.644056453428
1659448800,2022-08-02 14:00:00,XLM/EUR,0.11238,0.11405,0.11194,0.11389,427092.50931113,48641.565885444594
1659445200,2022-08-02 13:00:00,XLM/EUR,0.11188,0.11267,0.11154,0.11240,90155.57715527,10133.486872252348
1659441600,2022-08-02 12:00:00,XLM/EUR,0.11267,0.11267,0.11126,0.11182,103313.20028215,11552.482055550014
1659438000,2022-08-02 11:00:00,XLM/EUR,0.11247,0.11276,0.11220,0.11276,40575.44822737,4575.287542118241
1659434400,2022-08-02 10:00:00,XLM/EUR,0.11129,0.11196,0.11129,0.11183,37582.44136521,4202.844417871434
1659430800,2022-08-02 09:00:00,XLM/EUR,0.11161,0.11165,0.11097,0.11112,118904.16381753,13212.630683403933
1659427200,2022-08-02 08:00:00,XLM/EUR,0.11270,0.11270,0.11176,0.11176,39960.38580264,4465.972717303046
1659423600,2022-08-02 07:00:00,XLM/EUR,0.11169,0.11234,0.11147,0.11234,60548.70602231,6802.0416345463045
1659420000,2022-08-02 06:00:00,XLM/EUR,0.11231,0.11281,0.11231,0.11251,44389.35704802,4994.24656147273
1659416400,2022-08-02 05:00:00,XLM/EUR,0.11144,0.11216,0.11144,0.11213,64115.90139223,7189.3160231107495
1659412800,2022-08-02 04:00:00,XLM/EUR,0.11177,0.11177,0.11124,0.11137,8828.52935646,983.2333144289502
1659409200,2022-08-02 03:00:00,XLM/EUR,0.11251,0.11251,0.11194,0.11215,29745.44224028,3335.9513472474023
1659405600,2022-08-02 02:00:00,XLM/EUR,0.11400,0.11419,0.11250,0.11250,327312.03134716,36822.603526555504
1659402000,2022-08-02 01:00:00,XLM/EUR,0.11480,0.11730,0.11400,0.11400,349097.03139046,39797.06157851244
1659398400,2022-08-02 00:00:00,XLM/EUR,0.11562,0.11562,0.11465,0.11480,37826.29958461,4342.459192313228
1659394800,2022-08-01 23:00:00,XLM/EUR,0.11565,0.11577,0.11548,0.11548,25160.36533369,2905.518988734521
1659391200,2022-08-01 22:00:00,XLM/EUR,0.11495,0.11556,0.11483,0.11556,38579.42177022,4458.237979766623
1659387600,2022-08-01 21:00:00,XLM/EUR,0.11532,0.11538,0.11476,0.11538,61659.41091408,7114.26283126655
1659384000,2022-08-01 20:00:00,XLM/EUR,0.11483,0.11512,0.11475,0.11482,63854.05559563,7331.722663490237
1659380400,2022-08-01 19:00:00,XLM/EUR,0.11492,0.11508,0.11464,0.11483,40237.81228874,4620.507985116014
1659376800,2022-08-01 18:00:00,XLM/EUR,0.11431,0.11450,0.11417,0.11417,9574.50919055,1093.1217142850933
1659373200,2022-08-01 17:00:00,XLM/EUR,0.11598,0.11605,0.11451,0.11455,58354.41961722,6684.498767152551
1659369600,2022-08-01 16:00:00,XLM/EUR,0.11598,0.11660,0.11573,0.11660,33339.07820150,3887.3365182949
1659366000,2022-08-01 15:00:00,XLM/EUR,0.11644,0.11682,0.11625,0.11632,44991.89688000,5233.457445081601
1659362400,2022-08-01 14:00:00,XLM/EUR,0.11564,0.11651,0.11563,0.11641,317048.35501829,36907.599007679135
1659358800,2022-08-01 13:00:00,XLM/EUR,0.11469,0.11542,0.11411,0.11542,154373.42564045,17817.78078742074
1659355200,2022-08-01 12:00:00,XLM/EUR,0.11617,0.11630,0.11516,0.11519,22227.69868230,2560.408611214137
1659351600,2022-08-01 11:00:00,XLM/EUR,0.11431,0.11616,0.11402,0.11616,267014.33538326,31016.38519811948
1659348000,2022-08-01 10:00:00,XLM/EUR,0.11573,0.11573,0.11465,0.11465,25197.20810940,2888.85990974271
1659344400,2022-08-01 09:00:00,XLM/EUR,0.11550,0.11584,0.11550,0.11572,27770.88143910,3213.646400132652
1659340800,2022-08-01 08:00:00,XLM/EUR,0.11641,0.11642,0.11534,0.11534,13180.11584011,1520.1945609982874
1659337200,2022-08-01 07:00:00,XLM/EUR,0.11602,0.11646,0.11551,0.11646,47281.06640203,5506.352993180414
1659333600,2022-08-01 06:00:00,XLM/EUR,0.11619,0.11628,0.11583,0.11616,171720.31046139,19947.031263195062
1659330000,2022-08-01 05:00:00,XLM/EUR,0.11770,0.11770,0.11699,0.11699,11948.46482647,1397.8509000487254
1659326400,2022-08-01 04:00:00,XLM/EUR,0.11721,0.11736,0.11721,0.11736,7253.49610000,851.2703022960001
1659322800,2022-08-01 03:00:00,XLM/EUR,0.11686,0.11722,0.11686,0.11711,129934.57871039,15216.638512773772
1659319200,2022-08-01 02:00:00,XLM/EUR,0.11676,0.11695,0.11640,0.11640,15719.15640507,1829.709805550148
1659315600,2022-08-01 01:00:00,XLM/EUR,0.11620,0.11696,0.11609,0.11679,122668.15672707,14326.414024154506
1659312000,2022-08-01 00:00:00,XLM/EUR,0.11498,0.11610,0.11498,0.11610,203483.90036854,23624.480832787493
1659308400,2022-07-31 23:00:00,XLM/EUR,0.11500,0.11587,0.11446,0.11587,52465.40944497,6079.166992388674
1659304800,2022-07-31 22:00:00,XLM/EUR,0.11706,0.11718,0.11538,0.11545,219566.67343734,25348.972448340905
1659301200,2022-07-31 21:00:00,XLM/EUR,0.11857,0.11895,0.11829,0.11829,217080.25994727,25678.42394916257
1659297600,2022-07-31 20:00:00,XLM/EUR,0.11855,0.11914,0.11829,0.11858,370293.43751882,43909.39582098168
1659294000,2022-07-31 19:00:00,XLM/EUR,0.11844,0.11951,0.11844,0.11848,248888.88099516,29488.354620306556
1659290400,2022-07-31 18:00:00,XLM/EUR,0.11867,0.11976,0.11697,0.11794,276030.22202732,32555.004385902124
1659286800,2022-07-31 17:00:00,XLM/EUR,0.11838,0.11929,0.11823,0.11873,377487.34551462,44819.072532950835
1659283200,2022-07-31 16:00:00,XLM/EUR,0.11846,0.11849,0.11809,0.11815,48357.09709971,5713.391022330737
1659279600,2022-07-31 15:00:00,XLM/EUR,0.11768,0.11825,0.11725,0.11810,325888.11715444,38487.386635939365
1659276000,2022-07-31 14:00:00,XLM/EUR,0.11715,0.11790,0.11714,0.11727,16682.14099685,1956.3146747005997
1659272400,2022-07-31 13:00:00,XLM/EUR,0.11814,0.11815,0.11681,0.11735,189577.74242665,22246.948073767377
1659268800,2022-07-31 12:00:00,XLM/EUR,0.11720,0.11823,0.11694,0.11821,432251.97344222,51096.50578060483
1659265200,2022-07-31 11:00:00,XLM/EUR,0.11724,0.11739,0.11677,0.11737,605248.95803380,71038.0702044271
1659261600,2022-07-31 10:00:00,XLM/EUR,0.11654,0.11726,0.11654,0.11724,41529.99653935,4868.976794273394
1659258000,2022-07-31 09:00:00,XLM/EUR,0.11571,0.11652,0.11561,0.11652,48636.02761977,5667.0699382556
1659254400,2022-07-31 08:00:00,XLM/EUR,0.11676,0.11688,0.11545,0.11551,134715.74975303,15561.016253972493
1659250800,2022-07-31 07:00:00,XLM/EUR,0.11731,0.11766,0.11709,0.11709,1264.37085100,148.04518294359
1659247200,2022-07-31 06:00:00,XLM/EUR,0.11632,0.11692,0.11632,0.11692,4682.72779718,547.5045340462856
1659243600,2022-07-31 05:00:00,XLM/EUR,0.11755,0.11755,0.11648,0.11648,61870.78816948,7206.709405981031
1659240000,2022-07-31 04:00:00,XLM/EUR,0.11732,0.11793,0.11717,0.11789,35313.23412000,4163.0771704068
1659236400,2022-07-31 03:00:00,XLM/EUR,0.11687,0.11723,0.11667,0.11711,315781.88290311,36981.216306783215
1659232800,2022-07-31 02:00:00,XLM/EUR,0.11757,0.11763,0.11692,0.11694,59688.53260779,6979.977003154963
1659229200,2022-07-31 01:00:00,XLM/EUR,0.11766,0.11798,0.11748,0.11768,92444.37269745,10878.853779035917
1659225600,2022-07-31 00:00:00,XLM/EUR,0.11737,0.11808,0.11737,0.11765,112867.10438881,13278.814831343496
1659222000,2022-07-30 23:00:00,XLM/EUR,0.11836,0.11852,0.11661,0.11661,27178.57961042,3169.2941683710765
1659218400,2022-07-30 22:00:00,XLM/EUR,0.11814,0.11814,0.11735,0.11767,30103.63831807,3542.295120887297
1659214800,2022-07-30 21:00:00,XLM/EUR,0.11894,0.11894,0.11817,0.11817,55160.91967400,6518.365877876579
1659211200,2022-07-30 20:00:00,XLM/EUR,0.11920,0.11969,0.11836,0.11920,160804.89881177,19167.943938362983
1659207600,2022-07-30 19:00:00,XLM/EUR,0.12050,0.12057,0.11927,0.11927,76489.21093849,9122.868188633702
1659204000,2022-07-30 18:00:00,XLM/EUR,0.12161,0.12164,0.12113,0.12125,222122.72088174,26932.379906910974
1659200400,2022-07-30 17:00:00,XLM/EUR,0.12193,0.12226,0.12086,0.12159,109014.15018825,13255.030521389319
1659196800,2022-07-30 16:00:00,XLM/EUR,0.12075,0.12244,0.12037,0.12244,108289.01248496,13258.9066886585
1659193200,2022-07-30 15:00:00,XLM/EUR,0.12032,0.12141,0.12007,0.12100,101805.09275506,12318.41622336226
1659189600,2022-07-30 14:00:00,XLM/EUR,0.12028,0.12124,0.11936,0.11975,697681.65206344,83547.37783459693
1659186000,2022-07-30 13:00:00,XLM/EUR,0.11700,0.12077,0.11639,0.12077,396953.85279717,47940.11680231422
1659182400,2022-07-30 12:00:00,XLM/EUR,0.11614,0.11666,0.11566,0.11666,87756.71041957,10237.697837547035
1659178800,2022-07-30 11:00:00,XLM/EUR,0.11553,0.11627,0.11527,0.11627,99332.49262042,11549.388916976233
1659175200,2022-07-30 10:00:00,XLM/EUR,0.11568,0.11583,0.11488,0.11538,150260.04898790,17337.0044522239
1659171600,2022-07-30 09:00:00,XLM/EUR,0.11634,0.11690,0.11617,0.11639,29348.58438066,3415.881736065017
1659168000,2022-07-30 08:00:00,XLM/EUR,0.11581,0.11651,0.11539,0.11651,71360.36268077,8314.195855936514
1659164400,2022-07-30 07:00:00,XLM/EUR,0.11530,0.11585,0.11530,0.11540,51721.49354048,5968.6603545713915
1659160800,2022-07-30 06:00:00,XLM/EUR,0.11474,0.11532,0.11445,0.11500,97864.23178952,11254.3866557948
1659157200,2022-07-30 05:00:00,XLM/EUR,0.11417,0.11482,0.11417,0.11445,35116.23888635,4019.0535405427577
1659153600,2022-07-30 04:00:00,XLM/EUR,0.11445,0.11484,0.11362,0.11362,165761.28248120,18833.796915513944
1659150000,2022-07-30 03:00:00,XLM/EUR,0.11528,0.11539,0.11431,0.11493,375056.26584457,43105.21663351643
1659146400,2022-07-30 02:00:00,XLM/EUR,0.11494,0.11562,0.11493,0.11524,26953.05087817,3106.0695832003107
1659142800,2022-07-30 01:00:00,XLM/EUR,0.11626,0.11643,0.11433,0.11454,175678.39352355,20122.20319418742
1659139200,2022-07-30 00:00:00,XLM/EUR,0.11615,0.11623,0.11515,0.11558,381553.77087182,44099.98483736496
1659135600,2022-07-29 23:00:00,XLM/EUR,0.11625,0.11700,0.11517,0.11517,46021.66755523,5300.315452335839
1659132000,2022-07-29 22:00:00,XLM/EUR,0.11456,0.11624,0.11456,0.11607,68145.10832155,7909.602722882309
1659128400,2022-07-29 21:00:00,XLM/EUR,0.11481,0.11499,0.11429,0.11462,161622.40291809,18525.159822471476
1659124800,2022-07-29 20:00:00,XLM/EUR,0.11415,0.11533,0.11415,0.11508,14549.58712357,1674.3664861804357
1659121200,2022-07-29 19:00:00,XLM/EUR,0.11430,0.11451,0.11400,0.11400,84224.79265125,9601.6263622425
1659117600,2022-07-29 18:00:00,XLM/EUR,0.11420,0.11482,0.11420,0.11422,43102.36741219,4923.152405820341
1659114000,2022-07-29 17:00:00,XLM/EUR,0.11402,0.11402,0.11304,0.11348,19278.68382831,2187.745040836619
1659110400,2022-07-29 16:00:00,XLM/EUR,0.11408,0.11420,0.11314,0.11420,124720.60878380,14243.09352310996
1659106800,2022-07-29 15:00:00,XLM/EUR,0.11482,0.11507,0.11447,0.11503,64168.39867285,7381.290899337935
1659103200,2022-07-29 14:00:00,XLM/EUR,0.11501,0.11601,0.11493,0.11537,120161.48947457,13863.03104068114
1659099600,2022-07-29 13:00:00,XLM/EUR,0.11289,0.11482,0.11279,0.11450,113414.69818089,12985.982941711905
1659096000,2022-07-29 12:00:00,XLM/EUR,0.11360,0.11360,0.11245,0.11306,74109.22010082,8378.78842459871
1659092400,2022-07-29 11:00:00,XLM/EUR,0.11559,0.11559,0.11302,0.11367,178204.36309691,20256.48995322576
1659088800,2022-07-29 10:00:00,XLM/EUR,0.11600,0.11610,0.11529,0.11538,45220.32110457,5217.5206490452865
1659085200,2022-07-29 09:00:00,XLM/EUR,0.11444,0.11594,0.11424,0.11594,51296.34780902,5947.298564977779
1659081600,2022-07-29 08:00:00,XLM/EUR,0.11420,0.11456,0.11337,0.11449,220050.92139221,25193.62999019412
1659078000,2022-07-29 07:00:00,XLM/EUR,0.11409,0.11441,0.11397,0.11441,85079.60994667,9733.958173998513
1659074400,2022-07-29 06:00:00,XLM/EUR,0.11622,0.11640,0.11492,0.11494,198685.36176548,22836.89548132427
1659070800,2022-07-29 05:00:00,XLM/EUR,0.11596,0.11662,0.11538,0.11614,62854.94762389,7299.973617038584
1659067200,2022-07-29 04:00:00,XLM/EUR,0.11568,0.11607,0.11536,0.11607,146221.78681306,16971.962795391875
1659063600,2022-07-29 03:00:00,XLM/EUR,0.11450,0.11576,0.11450,0.11546,16695.81862251,1927.6992181550045
1659060000,2022-07-29 02:00:00,XLM/EUR,0.11522,0.11557,0.11522,0.11557,2483.63762015,287.0339997607355
1659056400,2022-07-29 01:00:00,XLM/EUR,0.11580,0.11580,0.11471,0.11482,9149.83363083,1050.5838974919006
