https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZEN,Volume USDT
1642550400,2022-01-19 00:00:00,ZEN/USDT,52.289,52.341,49.038,49.836,2563.01991976,129313.42045835927
1642464000,2022-01-18 00:00:00,ZEN/USDT,53.26,54.074,50.833,52.236,6613.04496193,341989.46895806811
1642377600,2022-01-17 00:00:00,ZEN/USDT,55.266,55.451,52.089,53.299,2955.75727992,157841.65151666478
1642291200,2022-01-16 00:00:00,ZEN/USDT,55.045,55.908,53.781,55.21,2689.54398239,147994.15269109711
1642204800,2022-01-15 00:00:00,ZEN/USDT,53.892,55.568,53.436,55.21,3841.968592,209065.2438604498
1642118400,2022-01-14 00:00:00,ZEN/USDT,56.107,56.489,52.356,53.892,3498.02362068,189450.16213217249
1642032000,2022-01-13 00:00:00,ZEN/USDT,59.184,59.898,55.86,56.051,2802.43297191,162715.97280682433
1641945600,2022-01-12 00:00:00,ZEN/USDT,56.338,60.231,55.986,59.245,3828.93224394,223540.79946545717
1641859200,2022-01-11 00:00:00,ZEN/USDT,53.466,58.383,52.839,56.036,5655.47601072,317468.22415137903
1641772800,2022-01-10 00:00:00,ZEN/USDT,55.83,58.079,51.2,53.413,4946.57325118,271020.45706860715
1641686400,2022-01-09 00:00:00,ZEN/USDT,54.366,58.094,54.158,56.046,4121.83701154,232083.95724042549
1641600000,2022-01-08 00:00:00,ZEN/USDT,55.55,58.585,51.404,54.424,6647.33907195,371387.81857936431
1641513600,2022-01-07 00:00:00,ZEN/USDT,57.76,57.913,52.089,55.52,10402.77470688,572367.6270880694
1641427200,2022-01-06 00:00:00,ZEN/USDT,60.243,60.75,56.432,57.771,5748.05568963,333104.20779023101
1641340800,2022-01-05 00:00:00,ZEN/USDT,64.669,69.697,57,60.281,7866.1178219,507222.83009891879
1641254400,2022-01-04 00:00:00,ZEN/USDT,63.569,66.915,61.9,64.425,3875.93356826,251775.40892960459
1641168000,2022-01-03 00:00:00,ZEN/USDT,65.081,70,61.937,63.417,7465.10440247,487816.4258283506
1641081600,2022-01-02 00:00:00,ZEN/USDT,63.991,65.443,62.185,65.029,3824.74907277,243953.26553222913
1640995200,2022-01-01 00:00:00,ZEN/USDT,60.687,64.164,60.614,63.84,2926.77380954,181425.26401822759
1640908800,2021-12-31 00:00:00,ZEN/USDT,61.509,65.036,59.2,60.446,3394.00072068,210758.37643996781
1640822400,2021-12-30 00:00:00,ZEN/USDT,61.925,63.391,59.987,61.599,4946.01176509,302684.56200252517
1640736000,2021-12-29 00:00:00,ZEN/USDT,63.457,64.463,60.111,61.867,6148.08645954,383808.44499230921
1640649600,2021-12-28 00:00:00,ZEN/USDT,70.516,70.706,63.066,63.333,7416.29625713,491208.65511956076
