https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RUB,Volume BTC
1663077600000,2022-09-13 14:00:00,BTC/RUB,1324161.69,1329729.67,1300000.01,1307614.61,615630.7903491607,0.47080446
1663074000000,2022-09-13 13:00:00,BTC/RUB,1344530.71,1354235.98,1311672.61,1323989.98,751656.7830365819,0.5677209
1663070400000,2022-09-13 12:00:00,BTC/RUB,1396446.55,1408041.97,1344297.39,1344297.39,770878.1567443262,0.57344317
1663066800000,2022-09-13 11:00:00,BTC/RUB,1396822.29,1404387.07,1394427.01,1397215.44,161016.993546444,0.11524135
1663063200000,2022-09-13 10:00:00,BTC/RUB,1387046.76,1398080.28,1386355.92,1398080.28,378321.18086573156,0.27060047
1663059600000,2022-09-13 09:00:00,BTC/RUB,1381837.33,1390969.04,1381123.01,1387915.69,250513.73003188838,0.18049636
1663056000000,2022-09-13 08:00:00,BTC/RUB,1386314.26,1387501.65,1373450.01,1380939.5,753146.741083795,0.54538721
1663052400000,2022-09-13 07:00:00,BTC/RUB,1393480.01,1398274.0,1385737.18,1385737.18,948049.5419405887,0.68414816
1663048800000,2022-09-13 06:00:00,BTC/RUB,1395996.19,1400830.09,1391193.6,1392981.39,132530.6871620325,0.09514175
1663045200000,2022-09-13 05:00:00,BTC/RUB,1386736.14,1398596.25,1385122.0,1395920.97,220650.6173556861,0.15806813
1663041600000,2022-09-13 04:00:00,BTC/RUB,1411681.99,1411681.99,1380001.98,1386989.34,2393279.080377313,1.72552089
1663038000000,2022-09-13 03:00:00,BTC/RUB,1423864.63,1424934.77,1410000.01,1410042.45,379579.8319317525,0.26919745
1663034400000,2022-09-13 02:00:00,BTC/RUB,1410038.34,1425114.86,1400963.54,1420254.04,3311295.2952307,2.33148099
1663030800000,2022-09-13 01:00:00,BTC/RUB,1409797.11,1410265.01,1409378.23,1410265.01,129445.96884388401,0.0917884
1663027200000,2022-09-13 00:00:00,BTC/RUB,1393505.63,1409916.44,1378032.1,1409916.44,1601193.3741958335,1.13566544
1663023600000,2022-09-12 23:00:00,BTC/RUB,1389781.59,1393830.57,1388886.69,1393830.57,114245.30873174431,0.08196499
1663020000000,2022-09-12 22:00:00,BTC/RUB,1402123.51,1405930.47,1386623.01,1388659.41,379019.9494893186,0.27293946
1663016400000,2022-09-12 21:00:00,BTC/RUB,1407133.64,1408178.56,1398284.41,1404061.42,165490.3732177816,0.11786548
1663012800000,2022-09-12 20:00:00,BTC/RUB,1408728.53,1409590.0,1404757.38,1407166.4,109799.29451736,0.07802865
1663009200000,2022-09-12 19:00:00,BTC/RUB,1405168.32,1409908.0,1404417.5,1408923.74,83061.267490838,0.0589537
1663005600000,2022-09-12 18:00:00,BTC/RUB,1403838.6,1407448.99,1399364.8,1405212.26,236306.1285427626,0.16816401
1663002000000,2022-09-12 17:00:00,BTC/RUB,1396000.0,1406130.99,1384503.89,1404221.09,195156.4986299323,0.13897847
1662998400000,2022-09-12 16:00:00,BTC/RUB,1381722.37,1396963.0,1376694.32,1395123.17,324891.19163002947,0.23287635
1662994800000,2022-09-12 15:00:00,BTC/RUB,1396238.56,1398375.1,1384630.29,1388793.74,308221.8136954634,0.22193491
1662991200000,2022-09-12 14:00:00,BTC/RUB,1399204.13,1399822.0,1393213.27,1397180.25,165637.33936659,0.11855116
1662987600000,2022-09-12 13:00:00,BTC/RUB,1392297.62,1401281.0,1390493.55,1398791.04,444520.545689664,0.3177891
1662984000000,2022-09-12 12:00:00,BTC/RUB,1390174.98,1392624.0,1383315.83,1392346.04,154805.27938262201,0.11118305
1662980400000,2022-09-12 11:00:00,BTC/RUB,1385349.0,1399012.0,1371409.74,1390525.2,349860.24236934,0.25160295
1662976800000,2022-09-12 10:00:00,BTC/RUB,1386938.01,1388954.09,1375192.0,1386325.55,187518.51127988353,0.13526297
1662973200000,2022-09-12 09:00:00,BTC/RUB,1393794.02,1397278.0,1386257.92,1387246.9,328467.146551063,0.23677627
1662969600000,2022-09-12 08:00:00,BTC/RUB,1388775.79,1397999.99,1386341.37,1394042.04,335331.7105281336,0.24054634
1662966000000,2022-09-12 07:00:00,BTC/RUB,1370249.31,1389345.96,1367439.35,1388856.28,216306.51857201802,0.15574435
1662962400000,2022-09-12 06:00:00,BTC/RUB,1368797.23,1373510.55,1368555.01,1370249.26,186422.2336905962,0.13604987
1662958800000,2022-09-12 05:00:00,BTC/RUB,1368034.27,1369836.69,1367832.04,1368915.07,95765.1504845379,0.06995697
1662955200000,2022-09-12 04:00:00,BTC/RUB,1363265.04,1372696.09,1362527.19,1370686.49,111132.4781156253,0.08107797
1662951600000,2022-09-12 03:00:00,BTC/RUB,1368741.62,1373794.83,1354658.58,1363589.06,192196.99167411102,0.14094935
1662948000000,2022-09-12 02:00:00,BTC/RUB,1398848.88,1399302.12,1363253.3,1369539.8,879266.5737999841,0.64201608
1662944400000,2022-09-12 01:00:00,BTC/RUB,1373845.11,1400000.0,1363510.1,1398109.4,271409.30149783596,0.19412594
1662940800000,2022-09-12 00:00:00,BTC/RUB,1373264.57,1373961.0,1372937.52,1373834.82,215412.12041872862,0.15679623
1662937200000,2022-09-11 23:00:00,BTC/RUB,1369628.3,1373461.72,1369061.61,1373245.24,105037.85304840721,0.07648878
1662933600000,2022-09-11 22:00:00,BTC/RUB,1356918.88,1369692.96,1356259.07,1369541.7,135345.766532103,0.09882559
1662930000000,2022-09-11 21:00:00,BTC/RUB,1369002.38,1370000.0,1353114.3,1356303.36,415784.58751825924,0.30655722
1662926400000,2022-09-11 20:00:00,BTC/RUB,1370207.01,1373961.0,1363596.04,1369188.16,114786.17692311358,0.08383521
1662922800000,2022-09-11 19:00:00,BTC/RUB,1366884.28,1372008.42,1366884.28,1371085.62,158986.52278008542,0.11595667
1662919200000,2022-09-11 18:00:00,BTC/RUB,1371298.24,1373419.79,1366842.38,1368032.5,97548.337191025,0.07130557
1662915600000,2022-09-11 17:00:00,BTC/RUB,1373500.26,1373961.0,1368163.94,1371802.32,180642.74310804962,0.13168278
1662912000000,2022-09-11 16:00:00,BTC/RUB,1372592.29,1373960.99,1370059.23,1373522.81,148990.89520667552,0.10847355
1662908400000,2022-09-11 15:00:00,BTC/RUB,1364209.18,1373960.99,1364209.18,1372948.54,127859.4985601018,0.09312767
1662904800000,2022-09-11 14:00:00,BTC/RUB,1366534.46,1367751.29,1362999.99,1364947.13,168483.8323302208,0.12343616
1662901200000,2022-09-11 13:00:00,BTC/RUB,1372223.42,1372223.42,1365614.0,1366904.76,196406.4715882152,0.14368702
1662897600000,2022-09-11 12:00:00,BTC/RUB,1371478.85,1372551.53,1366601.26,1371621.94,95690.87545483439,0.06976476
1662894000000,2022-09-11 11:00:00,BTC/RUB,1369833.53,1372870.63,1369833.53,1371507.88,285358.261076196,0.2080617
1662890400000,2022-09-11 10:00:00,BTC/RUB,1370707.16,1373000.0,1366456.98,1369062.01,168509.5736763596,0.12308396
1662886800000,2022-09-11 09:00:00,BTC/RUB,1372227.08,1376643.99,1369636.01,1370385.86,157626.8383410234,0.11502369
1662883200000,2022-09-11 08:00:00,BTC/RUB,1369729.07,1372737.43,1367347.01,1372499.97,284158.3998138873,0.20703709
1662879600000,2022-09-11 07:00:00,BTC/RUB,1361511.71,1370611.99,1360323.0,1370296.66,100527.2513730222,0.07336167
1662876000000,2022-09-11 06:00:00,BTC/RUB,1369398.01,1370662.12,1357000.0,1361154.46,147744.537186733,0.10854355
1662872400000,2022-09-11 05:00:00,BTC/RUB,1368638.44,1370961.99,1365502.03,1370468.31,127305.54225252001,0.092892
1662868800000,2022-09-11 04:00:00,BTC/RUB,1367683.75,1373721.17,1366780.0,1368528.46,90525.03738411119,0.06614772
1662865200000,2022-09-11 03:00:00,BTC/RUB,1365470.24,1368668.9,1364862.48,1367617.0,167566.47970713998,0.12252442
1662861600000,2022-09-11 02:00:00,BTC/RUB,1368900.42,1369929.05,1362560.5,1364633.42,182678.8907671088,0.13386664
1662858000000,2022-09-11 01:00:00,BTC/RUB,1368024.67,1374841.11,1366839.56,1372531.07,98822.23703999999,0.072
1662854400000,2022-09-11 00:00:00,BTC/RUB,1374883.46,1375943.02,1366740.4,1367373.75,241742.80474436248,0.17679351
1662850800000,2022-09-10 23:00:00,BTC/RUB,1380199.43,1380566.78,1374557.19,1374557.19,80484.80453093941,0.05855326
1662847200000,2022-09-10 22:00:00,BTC/RUB,1371146.5,1380531.38,1361316.43,1379505.97,228954.5779671241,0.16596853
1662843600000,2022-09-10 21:00:00,BTC/RUB,1360907.38,1374873.55,1359221.02,1360201.43,150709.85597551378,0.11079966
1662840000000,2022-09-10 20:00:00,BTC/RUB,1370413.06,1370413.06,1356063.0,1359965.93,130868.2838749037,0.09622909
1662836400000,2022-09-10 19:00:00,BTC/RUB,1362582.9,1373315.39,1360058.0,1369697.78,227108.57532544283,0.16580926
1662832800000,2022-09-10 18:00:00,BTC/RUB,1351113.07,1363472.22,1351113.07,1361147.73,92558.6173220466,0.06800042
1662829200000,2022-09-10 17:00:00,BTC/RUB,1356909.0,1358371.99,1350279.54,1351207.7,95450.93337724,0.0706412
1662825600000,2022-09-10 16:00:00,BTC/RUB,1347687.41,1357610.48,1344158.0,1357610.48,142883.24906744238,0.10524613
1662822000000,2022-09-10 15:00:00,BTC/RUB,1348560.29,1349187.72,1345165.0,1347118.67,170960.7827893216,0.12690848
1662818400000,2022-09-10 14:00:00,BTC/RUB,1344808.28,1350564.56,1342606.62,1348900.46,103536.0283507002,0.07675587
1662814800000,2022-09-10 13:00:00,BTC/RUB,1353330.41,1353386.91,1342278.0,1344778.39,273071.08985913306,0.20306029
1662811200000,2022-09-10 12:00:00,BTC/RUB,1351764.26,1355620.26,1347206.1,1352640.01,169178.6628123294,0.12507294
1662807600000,2022-09-10 11:00:00,BTC/RUB,1354089.47,1355934.46,1351667.01,1352092.54,104789.3892817656,0.07750164
1662804000000,2022-09-10 10:00:00,BTC/RUB,1354312.2,1354342.93,1350210.67,1353780.01,110023.5425535136,0.08127136
1662800400000,2022-09-10 09:00:00,BTC/RUB,1354469.24,1358008.92,1354053.33,1354085.65,89228.5977978395,0.06589583
1662796800000,2022-09-10 08:00:00,BTC/RUB,1352980.6,1358633.99,1351894.14,1355171.15,132177.6887004585,0.09753579
1662793200000,2022-09-10 07:00:00,BTC/RUB,1368401.37,1369936.0,1349102.01,1351924.45,305564.235422076,0.22602168
1662789600000,2022-09-10 06:00:00,BTC/RUB,1368068.36,1370557.54,1363206.26,1368241.0,480500.88569427,0.35118147
1662786000000,2022-09-10 05:00:00,BTC/RUB,1359913.48,1374814.32,1359913.48,1367730.08,117572.62165474881,0.08596186
1662782400000,2022-09-10 04:00:00,BTC/RUB,1353157.51,1360272.85,1350945.45,1360254.85,101090.9166480055,0.07431763
1662778800000,2022-09-10 03:00:00,BTC/RUB,1352603.02,1356060.71,1351341.0,1351906.0,109353.29698544,0.08088824
1662775200000,2022-09-10 02:00:00,BTC/RUB,1352277.22,1353444.05,1346141.85,1353444.05,232348.934191458,0.17167236
