https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ARRR,Volume USDT
1643673600,2022-02-01 00:00:00,ARRR/USDT,0.7324,0.7405,0.7098,0.7206,59728.76883686,43129.162738467675
1643587200,2022-01-31 00:00:00,ARRR/USDT,0.7372,0.742,0.7131,0.7345,56742.71052768,41261.181446962
1643500800,2022-01-30 00:00:00,ARRR/USDT,0.7444,0.7474,0.7222,0.74,47130.46645689,34597.323954362346
1643414400,2022-01-29 00:00:00,ARRR/USDT,0.7431,0.7567,0.72,0.7444,70499.038369,52116.330039836844
1643328000,2022-01-28 00:00:00,ARRR/USDT,0.722,0.7688,0.6985,0.7488,94832.85742869,69036.374288552961
1643241600,2022-01-27 00:00:00,ARRR/USDT,0.7337,0.7425,0.699,0.722,59676.64831102,42407.210791008165
1643155200,2022-01-26 00:00:00,ARRR/USDT,0.7133,0.7842,0.6943,0.7341,128081.24078002,94769.430178809997
1643068800,2022-01-25 00:00:00,ARRR/USDT,0.7084,0.734,0.689,0.7184,63263.65381413,44780.813279505744
1642982400,2022-01-24 00:00:00,ARRR/USDT,0.6959,0.7214,0.6263,0.7094,85838.97082915,57371.124895880725
1642896000,2022-01-23 00:00:00,ARRR/USDT,0.6774,0.7016,0.664,0.6902,82136.36446546,56254.635486086813
1642809600,2022-01-22 00:00:00,ARRR/USDT,0.72,0.7872,0.65,0.6776,184165.91558665,126881.381433073751
1642723200,2022-01-21 00:00:00,ARRR/USDT,0.8477,0.8728,0.6868,0.718,232309.56580622,183468.779503520951
1642636800,2022-01-20 00:00:00,ARRR/USDT,0.9036,0.91,0.8471,0.8539,53203.66990758,47697.276398064077
1642550400,2022-01-19 00:00:00,ARRR/USDT,0.9046,0.9519,0.8854,0.9037,77221.19252825,71005.124562563866
1642464000,2022-01-18 00:00:00,ARRR/USDT,0.8925,0.9868,0.8333,0.9044,134753.37513041,120093.940687584527
1642377600,2022-01-17 00:00:00,ARRR/USDT,0.9324,0.9354,0.88,0.8879,52003.23857216,47022.821822756392
1642291200,2022-01-16 00:00:00,ARRR/USDT,0.9274,0.9738,0.9091,0.9325,46887.44662975,43650.026924174763
1642204800,2022-01-15 00:00:00,ARRR/USDT,0.9425,0.9709,0.9201,0.9338,49633.50586604,46772.17289810128
1642118400,2022-01-14 00:00:00,ARRR/USDT,0.965,1.0515,0.9387,0.9481,78202.55548848,75787.627512172066
1642032000,2022-01-13 00:00:00,ARRR/USDT,0.9496,1.042,0.945,0.965,146604.83603609,142266.541442816447
1641945600,2022-01-12 00:00:00,ARRR/USDT,0.9298,0.95,0.9099,0.9498,107313.4682257,100395.906002548098
1641859200,2022-01-11 00:00:00,ARRR/USDT,0.8902,0.95,0.8723,0.93,69521.7050622,62652.725409692205
1641772800,2022-01-10 00:00:00,ARRR/USDT,0.9265,0.9358,0.789,0.896,206139.95032065,180140.669345352793
1641686400,2022-01-09 00:00:00,ARRR/USDT,0.9252,0.9674,0.8956,0.932,64790.29595581,59910.569333038953
1641600000,2022-01-08 00:00:00,ARRR/USDT,0.9129,0.9491,0.8911,0.9216,67561.46451871,62104.328192235433
1641513600,2022-01-07 00:00:00,ARRR/USDT,0.9467,0.9578,0.8823,0.915,93794.64465417,85571.440311236693
1641427200,2022-01-06 00:00:00,ARRR/USDT,0.976,0.9999,0.89,0.945,147400.21374142,137188.730288089477
1641340800,2022-01-05 00:00:00,ARRR/USDT,1.0217,1.065,0.95,0.9764,183436.36430778,184190.896298874965
1641254400,2022-01-04 00:00:00,ARRR/USDT,1.0499,1.1032,1.0201,1.0217,100903.41568065,106982.343048878119
1641168000,2022-01-03 00:00:00,ARRR/USDT,1.0559,1.074,1.0261,1.0499,90783.46532682,94883.974639525539
1641081600,2022-01-02 00:00:00,ARRR/USDT,1.0581,1.0939,1.0414,1.055,74196.73839275,79180.02828595713
1640995200,2022-01-01 00:00:00,ARRR/USDT,1.0384,1.1088,1.0201,1.0581,128639.3000529,136809.215614667775
1640908800,2021-12-31 00:00:00,ARRR/USDT,1.1271,1.2151,1.0315,1.0315,154965.66667754,172444.542930625443
1640822400,2021-12-30 00:00:00,ARRR/USDT,1.1569,1.1607,1.1,1.1271,85728.93005236,96331.260005014453
1640736000,2021-12-29 00:00:00,ARRR/USDT,1.2008,1.2243,1.1541,1.1616,69240.8281991,82269.298392139312
1640649600,2021-12-28 00:00:00,ARRR/USDT,1.3101,1.3472,1.1773,1.2024,153412.27479765,189205.225296697894
