https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GEEQ,Volume USDT
1644019200,2022-02-05 00:00:00,GEEQ/USDT,0.566,0.622,0.552,0.613,108241.7587474,63871.95306287915
1643932800,2022-02-04 00:00:00,GEEQ/USDT,0.55,0.586,0.533,0.565,117517.28153677,65031.40833170068
1643846400,2022-02-03 00:00:00,GEEQ/USDT,0.551,0.563,0.527,0.55,59579.3131996,32673.98882976039
1643760000,2022-02-02 00:00:00,GEEQ/USDT,0.562,0.579,0.513,0.552,75464.2497322,41497.01359087955
1643673600,2022-02-01 00:00:00,GEEQ/USDT,0.528,0.565,0.522,0.565,41970.6415356,22916.18846035068
1643587200,2022-01-31 00:00:00,GEEQ/USDT,0.525,0.536,0.505,0.528,75314.14142191,39225.74998218453
1643500800,2022-01-30 00:00:00,GEEQ/USDT,0.538,0.54,0.518,0.522,39599.55318423,20837.31225986602
1643414400,2022-01-29 00:00:00,GEEQ/USDT,0.516,0.54,0.512,0.538,40890.27937561,21363.4029143832
1643328000,2022-01-28 00:00:00,GEEQ/USDT,0.513,0.523,0.489,0.516,57517.98208105,28936.77031376773
1643241600,2022-01-27 00:00:00,GEEQ/USDT,0.524,0.527,0.484,0.516,85768.18225243,43291.7823516281
1643155200,2022-01-26 00:00:00,GEEQ/USDT,0.51,0.609,0.506,0.522,129556.06916609,69957.06512859779
1643068800,2022-01-25 00:00:00,GEEQ/USDT,0.512,0.548,0.487,0.51,104396.2414657,53299.26214460309
1642982400,2022-01-24 00:00:00,GEEQ/USDT,0.474,0.521,0.4,0.512,160004.04471598,69909.93382344714
1642896000,2022-01-23 00:00:00,GEEQ/USDT,0.463,0.488,0.445,0.477,63316.02959446,29613.97435294064
1642809600,2022-01-22 00:00:00,GEEQ/USDT,0.505,0.514,0.4,0.464,301265.6911366,138336.17292231565
1642723200,2022-01-21 00:00:00,GEEQ/USDT,0.615,0.625,0.471,0.505,388925.82761571,216384.82937671905
1642636800,2022-01-20 00:00:00,GEEQ/USDT,0.631,0.64,0.6,0.614,178507.20134887,110107.48476020575
1642550400,2022-01-19 00:00:00,GEEQ/USDT,0.626,0.65,0.569,0.631,272634.96022736,167116.46259793343
1642464000,2022-01-18 00:00:00,GEEQ/USDT,0.633,0.668,0.601,0.621,161046.96479511,101106.34865958202
1642377600,2022-01-17 00:00:00,GEEQ/USDT,0.699,0.735,0.59,0.635,1164020.36496552,748729.52244745728
1642291200,2022-01-16 00:00:00,GEEQ/USDT,0.833,0.966,0.645,0.696,1283587.36611284,982832.51856302907
1642204800,2022-01-15 00:00:00,GEEQ/USDT,0.88,0.911,0.77,0.833,234418.79916846,195154.29169378674
1642118400,2022-01-14 00:00:00,GEEQ/USDT,0.92,0.952,0.78,0.877,147129.30660111,126967.09302301074
1642032000,2022-01-13 00:00:00,GEEQ/USDT,0.858,0.932,0.774,0.92,273974.89135197,228316.2284406731
1641945600,2022-01-12 00:00:00,GEEQ/USDT,1.038,1.087,0.743,0.856,632698.34013892,538479.16325579562
1641859200,2022-01-11 00:00:00,GEEQ/USDT,1.008,1.159,0.892,1.039,212529.96377902,211791.40301445014
1641772800,2022-01-10 00:00:00,GEEQ/USDT,1.06,1.092,0.996,1.01,62562.22589227,64810.96646158784
1641686400,2022-01-09 00:00:00,GEEQ/USDT,1.014,1.097,1.003,1.059,56933.76593249,59456.91464077517
1641600000,2022-01-08 00:00:00,GEEQ/USDT,1.082,1.1,0.997,1.009,74900.38946829,78385.5187759371
1641513600,2022-01-07 00:00:00,GEEQ/USDT,1.021,1.125,0.962,1.083,89187.77435994,90521.09480412414
1641427200,2022-01-06 00:00:00,GEEQ/USDT,1.144,1.146,0.987,1.021,102285.52396117,106994.79706326844
1641340800,2022-01-05 00:00:00,GEEQ/USDT,1.221,1.276,0.95,1.144,218905.76424231,249772.67221445349
1641254400,2022-01-04 00:00:00,GEEQ/USDT,1.301,1.352,1.195,1.224,282629.55736302,354177.59519582021
1641168000,2022-01-03 00:00:00,GEEQ/USDT,1.325,1.444,1.245,1.301,451168.95893484,605584.58955826864
1641081600,2022-01-02 00:00:00,GEEQ/USDT,1.382,1.394,1.246,1.331,328293.22129785,430391.30912962883
1640995200,2022-01-01 00:00:00,GEEQ/USDT,1.247,1.411,1.207,1.388,239820.52101269,303591.15728003491
1640908800,2021-12-31 00:00:00,GEEQ/USDT,1.129,1.49,1.03,1.247,630078.00343209,772323.82521312987
1640822400,2021-12-30 00:00:00,GEEQ/USDT,0.818,1.214,0.766,1.13,1009270.39800207,951183.81802910273
1640736000,2021-12-29 00:00:00,GEEQ/USDT,0.96,0.985,0.808,0.818,657446.0164186,600631.77989676083
1640649600,2021-12-28 00:00:00,GEEQ/USDT,1.086,1.096,0.949,0.956,598161.27830693,598754.59897837915
