https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNI3S,Volume USDT
1644278400,2022-02-08 00:00:00,UNI3S/USDT,13.872,16.5768,12.0984,15.2501,14244.89596595,212052.676108784089
1644192000,2022-02-07 00:00:00,UNI3S/USDT,16.9012,18.2079,12.9374,13.7707,9482.76227489,144729.425626411964
1644105600,2022-02-06 00:00:00,UNI3S/USDT,19.1087,20.2346,16.8932,16.9381,5842.03603513,108836.046118772237
1644019200,2022-02-05 00:00:00,UNI3S/USDT,19.7335,19.8986,14.8596,19.1161,7168.9951624,127372.877341745506
1643932800,2022-02-04 00:00:00,UNI3S/USDT,25.0389,25.4233,19.5064,19.5064,6890.00903471,149440.151376118819
1643846400,2022-02-03 00:00:00,UNI3S/USDT,24.3345,27.9951,22.7992,25.1546,6229.82572121,160566.556771917297
1643760000,2022-02-02 00:00:00,UNI3S/USDT,20.808,24.9722,19.6135,24.1678,8844.26579423,197953.124441185839
1643673600,2022-02-01 00:00:00,UNI3S/USDT,17.9065,21.1468,17.3401,20.8774,7259.40792935,142383.652538812271
1643587200,2022-01-31 00:00:00,UNI3S/USDT,24.1983,27.6122,16.9324,17.5972,6541.67108961,135190.889525639278
1643500800,2022-01-30 00:00:00,UNI3S/USDT,22.0834,25.2853,20.4763,24.1762,3371.00014135,79631.254836596028
1643414400,2022-01-29 00:00:00,UNI3S/USDT,25.1842,26.051,21.5593,21.9726,2870.85929828,66811.836371206173
1643328000,2022-01-28 00:00:00,UNI3S/USDT,28.4139,32.1904,25.019,25.6813,1853.41528635,52470.773692980476
1643241600,2022-01-27 00:00:00,UNI3S/USDT,27.2282,31.5357,24.3019,28.5302,1943.44838119,55184.378179230156
1643155200,2022-01-26 00:00:00,UNI3S/USDT,27.0928,28.0275,17.8153,26.3821,2729.69645628,63162.270547906036
1643068800,2022-01-25 00:00:00,UNI3S/USDT,25.6533,28.3989,24.1944,26.1943,1432.90128792,37637.706276431342
1642982400,2022-01-24 00:00:00,UNI3S/USDT,21.7769,32.0856,21.7769,25.828,5437.00997917,148805.225002856918
1642896000,2022-01-23 00:00:00,UNI3S/USDT,23.9885,25.5288,18.5917,21.7006,3572.43282481,78066.537284417106
1642809600,2022-01-22 00:00:00,UNI3S/USDT,17.6763,26.8421,16.5217,23.7626,12499.39403273,277184.325508720544
1642723200,2022-01-21 00:00:00,UNI3S/USDT,13.0154,18.5178,12.3747,17.9342,10312.50070346,160511.02438575948
1642636800,2022-01-20 00:00:00,UNI3S/USDT,11.425,13.0687,9.1631,12.9239,6959.15520945,76987.699232485531
1642550400,2022-01-19 00:00:00,UNI3S/USDT,9.7677,11.4701,9.4321,11.3958,7291.164109,77144.08277874153
1642464000,2022-01-18 00:00:00,UNI3S/USDT,8.7035,10.3475,7.098,9.731,10473.14808497,90284.385259804683
1642377600,2022-01-17 00:00:00,UNI3S/USDT,7.1982,9.2077,7.12,8.7148,10753.49198707,88345.439030617952
1642291200,2022-01-16 00:00:00,UNI3S/USDT,9.6739,9.9258,6.6394,7.2781,6612.76769357,52521.349275302338
1642204800,2022-01-15 00:00:00,UNI3S/USDT,10.7981,11.1242,9.1908,9.4687,3436.09733775,34154.886392229255
1642118400,2022-01-14 00:00:00,UNI3S/USDT,11.8785,12.4903,10.7174,10.7834,3305.26439745,38333.20312238028
1642032000,2022-01-13 00:00:00,UNI3S/USDT,10.2206,11.9161,9.7,11.8971,2364.45422688,25638.731414389877
1641945600,2022-01-12 00:00:00,UNI3S/USDT,10.7322,10.7338,9.6147,10.1899,3426.81540059,34746.247651061957
1641859200,2022-01-11 00:00:00,UNI3S/USDT,13.2323,13.245,9.9536,10.9425,3953.55401123,44920.326952141712
1641772800,2022-01-10 00:00:00,UNI3S/USDT,11.5494,13.933,10.1529,12.808,8101.97281023,99313.486522347774
1641686400,2022-01-09 00:00:00,UNI3S/USDT,13.8677,14.2639,10.266,11.5447,4992.74100817,60044.264858175052
1641600000,2022-01-08 00:00:00,UNI3S/USDT,12.0244,14.7313,10.9935,13.9513,3976.02441497,50106.443340244705
1641513600,2022-01-07 00:00:00,UNI3S/USDT,9.7142,12.8093,9.5592,12.0102,17748.10631358,207116.93909832042
1641427200,2022-01-06 00:00:00,UNI3S/USDT,9.7289,11.3109,9.4606,9.7598,14014.77808126,143436.399896029692
1641340800,2022-01-05 00:00:00,UNI3S/USDT,8.0654,10.629,6.0086,9.6613,19224.79130641,155707.337717739156
1641254400,2022-01-04 00:00:00,UNI3S/USDT,7.8168,8.833,7,8.1325,6546.48385326,51418.281966809615
1641168000,2022-01-03 00:00:00,UNI3S/USDT,7.8862,8.5903,6.8944,7.8673,16067.18786825,124512.093724161638
1641081600,2022-01-02 00:00:00,UNI3S/USDT,9.6613,10.202,7.8395,7.9087,1949.24095891,17528.722451296751
1640995200,2022-01-01 00:00:00,UNI3S/USDT,10.1282,10.4282,9.3141,9.5363,6542.85843574,65227.985100176976
1640908800,2021-12-31 00:00:00,UNI3S/USDT,8.999,10.5651,7.7491,10.2259,14961.84239799,132714.53832394439
1640822400,2021-12-30 00:00:00,UNI3S/USDT,10.1387,10.9599,8.756,9.0756,14546.57501129,145840.330987712919
1640736000,2021-12-29 00:00:00,UNI3S/USDT,8.55,10.5997,7.1743,10.2387,13848.6706873,122735.613295516933
1640649600,2021-12-28 00:00:00,UNI3S/USDT,7.7787,9.212,6.8,8.4998,16545.63546642,136576.518898507348
