https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SNX,Volume EUR
1660240800,2022-08-11 18:00:00,SNX/EUR,3.93429,3.93712,3.93429,3.93712,68.78994731,270.83427735314723
1660237200,2022-08-11 17:00:00,SNX/EUR,3.96474,3.96488,3.94610,3.94610,124.55300262,491.498603638782
1660233600,2022-08-11 16:00:00,SNX/EUR,3.95990,3.96694,3.94109,3.95815,2026.14021424,8019.766888994056
1660230000,2022-08-11 15:00:00,SNX/EUR,3.95945,3.95945,3.95945,3.95945,24.21070899,95.8610917104555
1660226400,2022-08-11 14:00:00,SNX/EUR,4.00075,4.00075,4.00075,4.00075,111.60104921,446.4878976269075
1660222800,2022-08-11 13:00:00,SNX/EUR,3.99764,4.00075,3.99764,4.00075,246.35852990,985.618888497425
1660219200,2022-08-11 12:00:00,SNX/EUR,4.01133,4.05188,4.01133,4.02346,426.09559809,1714.3785950911915
1660215600,2022-08-11 11:00:00,SNX/EUR,4.00323,4.00323,4.00218,4.00218,55.48802774,222.0730748604732
1660212000,2022-08-11 10:00:00,SNX/EUR,4.00206,4.00937,4.00206,4.00638,119.80515891,479.9849925538458
1660208400,2022-08-11 09:00:00,SNX/EUR,4.05837,4.05837,4.05837,4.05837,0.00000000,0.0
1660204800,2022-08-11 08:00:00,SNX/EUR,4.06425,4.06425,4.05837,4.05837,180.27262629,731.6130183565473
1660201200,2022-08-11 07:00:00,SNX/EUR,4.11289,4.11289,4.11289,4.11289,0.00000000,0.0
1660197600,2022-08-11 06:00:00,SNX/EUR,4.13771,4.15159,4.11289,4.11289,560.77567527,2306.40866706123
1660194000,2022-08-11 05:00:00,SNX/EUR,4.15229,4.15229,4.11951,4.11951,691.81491559,2849.9384629221613
1660190400,2022-08-11 04:00:00,SNX/EUR,4.13594,4.15200,4.13594,4.15200,3720.30065867,15446.68833479784
1660186800,2022-08-11 03:00:00,SNX/EUR,4.13594,4.13594,4.13594,4.13594,16.09983745,66.587961702953
1660183200,2022-08-11 02:00:00,SNX/EUR,4.13367,4.13367,4.13367,4.13367,11.90728109,49.220770623300304
1660179600,2022-08-11 01:00:00,SNX/EUR,4.11787,4.21571,4.11787,4.19806,591.70845686,2484.0276044056914
1660176000,2022-08-11 00:00:00,SNX/EUR,4.05349,4.08264,4.02502,4.08264,66.46986000,271.37250923039994
1660172400,2022-08-10 23:00:00,SNX/EUR,3.99900,4.05962,3.99900,4.05962,591.02820224,2399.349910377549
1660168800,2022-08-10 22:00:00,SNX/EUR,3.94945,3.94945,3.94945,3.94945,28.24169000,111.53914257049999
1660165200,2022-08-10 21:00:00,SNX/EUR,3.94118,3.97397,3.94118,3.97397,631.72569182,2510.458947521925
1660161600,2022-08-10 20:00:00,SNX/EUR,3.89201,3.96500,3.89201,3.96169,169.84828820,672.886264879058
1660158000,2022-08-10 19:00:00,SNX/EUR,3.91490,3.91490,3.88340,3.88555,252.88901568,982.6129148754239
1660154400,2022-08-10 18:00:00,SNX/EUR,3.97329,3.97329,3.90544,3.90602,285.21564710,1114.058021885542
1660150800,2022-08-10 17:00:00,SNX/EUR,3.97934,3.97934,3.97934,3.97934,37.92148892,150.9024977189128
1660147200,2022-08-10 16:00:00,SNX/EUR,3.93518,3.95709,3.93518,3.94633,69.92008223,275.92771810671593
1660143600,2022-08-10 15:00:00,SNX/EUR,3.87000,3.91461,3.87000,3.91461,153.47637910,600.8001683886511
1660140000,2022-08-10 14:00:00,SNX/EUR,3.87652,3.87652,3.87652,3.87652,25.00000000,96.91300000000001
1660136400,2022-08-10 13:00:00,SNX/EUR,3.87542,3.90170,3.87349,3.87652,238.11276326,923.0488890326553
1660132800,2022-08-10 12:00:00,SNX/EUR,3.75884,3.82176,3.75884,3.82176,223.37814023,853.6976412054048
1660129200,2022-08-10 11:00:00,SNX/EUR,3.73011,3.73011,3.71090,3.71090,66.49962401,246.77345473870903
1660125600,2022-08-10 10:00:00,SNX/EUR,3.72521,3.72521,3.72521,3.72521,0.00000000,0.0
1660122000,2022-08-10 09:00:00,SNX/EUR,3.72521,3.72521,3.72521,3.72521,0.00000000,0.0
1660118400,2022-08-10 08:00:00,SNX/EUR,3.72521,3.72521,3.72521,3.72521,0.00000000,0.0
1660114800,2022-08-10 07:00:00,SNX/EUR,3.71694,3.72521,3.71694,3.72521,66.24421329,246.77360579004093
1660111200,2022-08-10 06:00:00,SNX/EUR,3.69400,3.69400,3.69400,3.69400,0.00000000,0.0
1660107600,2022-08-10 05:00:00,SNX/EUR,3.69664,3.70888,3.69400,3.69400,317.38725568,1172.42852248192
1660104000,2022-08-10 04:00:00,SNX/EUR,3.66193,3.69118,3.66193,3.69118,114.58685712,422.9607152642016
1660100400,2022-08-10 03:00:00,SNX/EUR,3.66066,3.66066,3.66066,3.66066,30.55233000,111.84169233780001
1660096800,2022-08-10 02:00:00,SNX/EUR,3.65459,3.65459,3.65459,3.65459,0.00000000,0.0
1660093200,2022-08-10 01:00:00,SNX/EUR,3.65459,3.65459,3.65459,3.65459,0.00000000,0.0
1660089600,2022-08-10 00:00:00,SNX/EUR,3.71000,3.71000,3.65459,3.65459,370.65588455,1354.5952891175843
1660086000,2022-08-09 23:00:00,SNX/EUR,3.78055,3.78055,3.78055,3.78055,0.00000000,0.0
1660082400,2022-08-09 22:00:00,SNX/EUR,3.78055,3.78055,3.78055,3.78055,27.97609514,105.765026481527
1660078800,2022-08-09 21:00:00,SNX/EUR,3.78057,3.78057,3.78057,3.78057,0.00000000,0.0
1660075200,2022-08-09 20:00:00,SNX/EUR,3.77869,3.78057,3.77869,3.78057,37.58640746,142.09804445105217
1660071600,2022-08-09 19:00:00,SNX/EUR,3.73087,3.73087,3.73087,3.73087,0.00000000,0.0
1660068000,2022-08-09 18:00:00,SNX/EUR,3.74034,3.74034,3.73087,3.73087,243.18822292,907.3036452455403
1660064400,2022-08-09 17:00:00,SNX/EUR,3.75607,3.75801,3.75607,3.75794,220.26161771,827.7299436571174
1660060800,2022-08-09 16:00:00,SNX/EUR,3.72849,3.72849,3.72849,3.72849,0.00000000,0.0
1660057200,2022-08-09 15:00:00,SNX/EUR,3.73284,3.73284,3.71694,3.72849,162.73012941,606.7376602038909
1660053600,2022-08-09 14:00:00,SNX/EUR,3.71111,3.71111,3.64929,3.65495,1589.26542270,5808.685656697365
1660050000,2022-08-09 13:00:00,SNX/EUR,3.78320,3.80550,3.72662,3.72662,3804.11777760,14176.501392359713
1660046400,2022-08-09 12:00:00,SNX/EUR,3.79371,3.80884,3.79371,3.80884,1089.00356490,4147.840338133716
1660042800,2022-08-09 11:00:00,SNX/EUR,3.82312,3.82503,3.79870,3.80000,772.45905211,2935.344398018
1660039200,2022-08-09 10:00:00,SNX/EUR,3.81072,3.81072,3.78955,3.80107,980.55756410,3727.1679401735873
1660035600,2022-08-09 09:00:00,SNX/EUR,3.83293,3.83293,3.82863,3.82863,148.78510198,569.6431049936874
1660032000,2022-08-09 08:00:00,SNX/EUR,3.90000,3.90000,3.85235,3.86000,2844.11882568,10978.2986671248
1660028400,2022-08-09 07:00:00,SNX/EUR,3.96748,3.96748,3.90000,3.90000,876.28116757,3417.496553523
1660024800,2022-08-09 06:00:00,SNX/EUR,3.95000,3.95000,3.91405,3.94825,537.53571564,2122.32538927563
1660021200,2022-08-09 05:00:00,SNX/EUR,4.01519,4.01519,4.01519,4.01519,0.00000000,0.0
1660017600,2022-08-09 04:00:00,SNX/EUR,4.01519,4.01519,4.01519,4.01519,0.00000000,0.0
1660014000,2022-08-09 03:00:00,SNX/EUR,4.01519,4.01519,4.01519,4.01519,0.00000000,0.0
1660010400,2022-08-09 02:00:00,SNX/EUR,4.01519,4.01519,4.01519,4.01519,0.00000000,0.0
1660006800,2022-08-09 01:00:00,SNX/EUR,4.01519,4.01519,4.01519,4.01519,14.40268594,57.829520559428595
1660003200,2022-08-09 00:00:00,SNX/EUR,4.01289,4.01289,4.01289,4.01289,15.96943789,64.0835976144021
1659999600,2022-08-08 23:00:00,SNX/EUR,4.02805,4.02805,4.02805,4.02805,93.04832985,374.80332505229256
1659996000,2022-08-08 22:00:00,SNX/EUR,4.00000,4.00000,4.00000,4.00000,4.97512437,19.90049748
1659992400,2022-08-08 21:00:00,SNX/EUR,4.00503,4.00503,4.00000,4.00000,554.93302601,2219.73210404
1659988800,2022-08-08 20:00:00,SNX/EUR,4.06291,4.06291,4.06291,4.06291,12.24522325,49.751239994657496
1659985200,2022-08-08 19:00:00,SNX/EUR,4.04108,4.06866,4.04108,4.06866,49.06468031,199.6275021900846
1659981600,2022-08-08 18:00:00,SNX/EUR,4.05991,4.05991,4.05991,4.05991,34.74018000,141.04200418380003
1659978000,2022-08-08 17:00:00,SNX/EUR,4.02664,4.02664,4.02664,4.02664,0.00000000,0.0
1659974400,2022-08-08 16:00:00,SNX/EUR,4.02464,4.02664,4.02464,4.02664,24.71907413,99.53481265482321
1659970800,2022-08-08 15:00:00,SNX/EUR,4.09041,4.09041,4.09041,4.09041,0.00000000,0.0
1659967200,2022-08-08 14:00:00,SNX/EUR,4.09041,4.09041,4.09041,4.09041,689.99999574,2822.3828825748537
1659963600,2022-08-08 13:00:00,SNX/EUR,4.12646,4.12646,4.10185,4.10185,200.08460736,820.7170466996159
1659960000,2022-08-08 12:00:00,SNX/EUR,4.14976,4.15536,4.14976,4.15536,43.46733008,180.6224047212288
1659956400,2022-08-08 11:00:00,SNX/EUR,4.12100,4.12100,4.12100,4.12100,0.00000000,0.0
1659952800,2022-08-08 10:00:00,SNX/EUR,4.12645,4.14258,4.12100,4.12100,257.17970078,1059.8375469143803
1659949200,2022-08-08 09:00:00,SNX/EUR,4.12100,4.12100,4.12100,4.12100,0.00000000,0.0
1659945600,2022-08-08 08:00:00,SNX/EUR,4.12100,4.12100,4.12100,4.12100,24.88000000,102.53048000000001
1659942000,2022-08-08 07:00:00,SNX/EUR,4.08819,4.08819,4.08819,4.08819,0.00000000,0.0
1659938400,2022-08-08 06:00:00,SNX/EUR,4.08188,4.08819,4.08188,4.08819,148.78510198,608.2617660636163
1659934800,2022-08-08 05:00:00,SNX/EUR,4.01728,4.01728,4.01728,4.01728,0.00000000,0.0
1659931200,2022-08-08 04:00:00,SNX/EUR,4.01728,4.01728,4.01728,4.01728,0.00000000,0.0
1659927600,2022-08-08 03:00:00,SNX/EUR,4.01728,4.01728,4.01728,4.01728,0.00000000,0.0
1659924000,2022-08-08 02:00:00,SNX/EUR,4.02987,4.04028,4.01728,4.01728,185.27558472,744.3039009839617
1659920400,2022-08-08 01:00:00,SNX/EUR,4.05283,4.05283,4.05283,4.05283,0.00000000,0.0
1659916800,2022-08-08 00:00:00,SNX/EUR,4.02449,4.05283,4.02449,4.05283,95.33034729,386.3576914073307
1659913200,2022-08-07 23:00:00,SNX/EUR,4.02000,4.02360,4.00000,4.02360,337.72116249,1358.854869394764
1659909600,2022-08-07 22:00:00,SNX/EUR,4.11248,4.11248,4.04640,4.04640,138.10005819,558.808075460016
1659906000,2022-08-07 21:00:00,SNX/EUR,4.12540,4.12540,4.08230,4.08230,90.52321644,369.542926473012
1659902400,2022-08-07 20:00:00,SNX/EUR,4.10179,4.10179,4.10179,4.10179,0.00000000,0.0
1659898800,2022-08-07 19:00:00,SNX/EUR,4.10179,4.10179,4.10179,4.10179,4.00000000,16.40716
1659895200,2022-08-07 18:00:00,SNX/EUR,4.02077,4.02077,4.02077,4.02077,0.00000000,0.0
1659891600,2022-08-07 17:00:00,SNX/EUR,4.02077,4.02077,4.02077,4.02077,0.00000000,0.0
1659888000,2022-08-07 16:00:00,SNX/EUR,4.02077,4.02077,4.02077,4.02077,0.00000000,0.0
1659884400,2022-08-07 15:00:00,SNX/EUR,4.02077,4.02077,4.02077,4.02077,0.00000000,0.0
1659880800,2022-08-07 14:00:00,SNX/EUR,4.00850,4.02226,3.98270,4.02077,967.63563298,3890.6403240169943
1659877200,2022-08-07 13:00:00,SNX/EUR,4.10000,4.10000,4.07443,4.07944,412.08698315,1681.0841225414358
1659873600,2022-08-07 12:00:00,SNX/EUR,4.00850,4.00850,4.00850,4.00850,0.00000000,0.0
1659870000,2022-08-07 11:00:00,SNX/EUR,4.00850,4.00850,4.00850,4.00850,0.00000000,0.0
1659866400,2022-08-07 10:00:00,SNX/EUR,4.00850,4.00850,4.00850,4.00850,198.50544000,795.7090562399999
1659862800,2022-08-07 09:00:00,SNX/EUR,4.01746,4.01746,4.00000,4.00000,21.22069331,84.88277324
1659859200,2022-08-07 08:00:00,SNX/EUR,4.06713,4.06900,4.03800,4.03800,848.71429049,3427.1083049986205
1659855600,2022-08-07 07:00:00,SNX/EUR,4.00871,4.04400,4.00871,4.04400,1342.09666203,5427.438901249319
1659852000,2022-08-07 06:00:00,SNX/EUR,4.01699,4.01699,4.01699,4.01699,28.01125896,112.52094712973039
1659848400,2022-08-07 05:00:00,SNX/EUR,4.04280,4.04592,4.04280,4.04592,73.80622097,298.61406554694236
1659844800,2022-08-07 04:00:00,SNX/EUR,4.07223,4.07223,4.07223,4.07223,38.28037770,155.886502481271
1659841200,2022-08-07 03:00:00,SNX/EUR,4.09230,4.09230,4.09230,4.09230,0.00000000,0.0
1659837600,2022-08-07 02:00:00,SNX/EUR,4.09086,4.09230,4.09086,4.09230,54.29646327,222.19741663982097
1659834000,2022-08-07 01:00:00,SNX/EUR,4.14913,4.14913,4.14139,4.14507,81.47186302,337.70657524831137
1659830400,2022-08-07 00:00:00,SNX/EUR,4.16399,4.17453,4.16399,4.17232,917.90270807,3829.7838269346225
1659826800,2022-08-06 23:00:00,SNX/EUR,4.22000,4.22000,4.22000,4.22000,0.00000000,0.0
1659823200,2022-08-06 22:00:00,SNX/EUR,4.21656,4.22000,4.21656,4.22000,75.00000000,316.5
1659819600,2022-08-06 21:00:00,SNX/EUR,4.22830,4.22830,4.22830,4.22830,33.64977000,142.281322491
1659816000,2022-08-06 20:00:00,SNX/EUR,4.28392,4.28392,4.23967,4.23967,84.92788509,360.0662065795203
1659812400,2022-08-06 19:00:00,SNX/EUR,4.31858,4.32247,4.26379,4.28256,1344.90990592,5759.657366696755
1659808800,2022-08-06 18:00:00,SNX/EUR,4.18000,4.30444,4.18000,4.29831,1384.26576368,5950.003374683381
1659805200,2022-08-06 17:00:00,SNX/EUR,3.97533,4.22117,3.97420,4.18000,6381.68032607,26675.423762972598
1659801600,2022-08-06 16:00:00,SNX/EUR,4.01912,4.01912,4.01912,4.01912,0.00000000,0.0
1659798000,2022-08-06 15:00:00,SNX/EUR,4.04133,4.04133,4.01912,4.01912,241.30582591,969.8370710313992
1659794400,2022-08-06 14:00:00,SNX/EUR,4.04271,4.06475,4.04271,4.06475,156.03130354,634.228241064215
1659790800,2022-08-06 13:00:00,SNX/EUR,4.02083,4.02486,4.02083,4.02486,64.71920412,260.4857358944232
1659787200,2022-08-06 12:00:00,SNX/EUR,3.98581,3.98581,3.98581,3.98581,0.00000000,0.0
1659783600,2022-08-06 11:00:00,SNX/EUR,3.98372,3.99082,3.98372,3.98581,102.47227285,408.43500984825846
1659780000,2022-08-06 10:00:00,SNX/EUR,3.95335,3.98097,3.95237,3.98097,134.33363729,534.7781800423713
1659776400,2022-08-06 09:00:00,SNX/EUR,3.96081,3.96081,3.95505,3.95505,40.45995846,160.021158707223
1659772800,2022-08-06 08:00:00,SNX/EUR,4.02642,4.02642,3.97078,3.97078,377.12795943,1497.4921587454553
1659769200,2022-08-06 07:00:00,SNX/EUR,4.00742,4.01832,3.99251,4.01266,305.74508124,1226.8510576884985
1659765600,2022-08-06 06:00:00,SNX/EUR,4.02747,4.03109,4.01099,4.01099,1762.97398904,7071.271040299549
1659762000,2022-08-06 05:00:00,SNX/EUR,4.04431,4.06602,4.02146,4.04998,265.66586815,1075.9414526901369
1659758400,2022-08-06 04:00:00,SNX/EUR,3.99937,4.03595,3.99936,4.03595,259.97262495,1049.2365156669525
1659754800,2022-08-06 03:00:00,SNX/EUR,4.06820,4.06820,3.99981,3.99994,43.83083365,175.32070474998102
1659751200,2022-08-06 02:00:00,SNX/EUR,4.02985,4.10000,4.02985,4.10000,660.26189962,2707.073788442
1659747600,2022-08-06 01:00:00,SNX/EUR,3.93882,3.93882,3.93882,3.93882,0.00000000,0.0
1659744000,2022-08-06 00:00:00,SNX/EUR,3.93882,3.93882,3.93882,3.93882,128.37897937,505.6616915221434
1659740400,2022-08-05 23:00:00,SNX/EUR,4.00086,4.00086,3.99980,3.99980,19.03389481,76.131772461038
1659736800,2022-08-05 22:00:00,SNX/EUR,3.87716,3.93882,3.87437,3.93882,164.82815556,649.2284356828392
1659733200,2022-08-05 21:00:00,SNX/EUR,3.85072,3.93998,3.85072,3.93998,760.74032383,2997.301661083723
1659729600,2022-08-05 20:00:00,SNX/EUR,3.85072,3.85072,3.85072,3.85072,0.00000000,0.0
1659726000,2022-08-05 19:00:00,SNX/EUR,3.85072,3.85072,3.85072,3.85072,0.00000000,0.0
1659722400,2022-08-05 18:00:00,SNX/EUR,3.85072,3.85072,3.85072,3.85072,0.00000000,0.0
1659718800,2022-08-05 17:00:00,SNX/EUR,3.85072,3.85072,3.85072,3.85072,0.00000000,0.0
1659715200,2022-08-05 16:00:00,SNX/EUR,3.85072,3.85072,3.85072,3.85072,0.00000000,0.0
1659711600,2022-08-05 15:00:00,SNX/EUR,3.85072,3.85072,3.85072,3.85072,29.50316000,113.6084082752
1659708000,2022-08-05 14:00:00,SNX/EUR,3.91349,3.91349,3.91349,3.91349,12.55476697,49.13295498942529
1659704400,2022-08-05 13:00:00,SNX/EUR,3.90290,3.90290,3.90290,3.90290,0.00000000,0.0
1659700800,2022-08-05 12:00:00,SNX/EUR,3.93820,3.94412,3.90066,3.90290,471.24849263,1839.2357418856268
1659697200,2022-08-05 11:00:00,SNX/EUR,3.94598,3.94615,3.93820,3.93820,148.31694547,584.1017946499541
1659693600,2022-08-05 10:00:00,SNX/EUR,3.88335,3.88335,3.86737,3.86743,181.45999769,701.7838388662367
1659690000,2022-08-05 09:00:00,SNX/EUR,3.90214,3.90214,3.90214,3.90214,112.93690970,440.695632816758
1659686400,2022-08-05 08:00:00,SNX/EUR,3.89800,3.89896,3.89800,3.89896,780.88685219,3044.6466012147225
1659682800,2022-08-05 07:00:00,SNX/EUR,4.01412,4.01542,3.98000,3.98000,1624.12093021,6464.001302235801
1659679200,2022-08-05 06:00:00,SNX/EUR,4.01115,4.01447,3.99902,3.99902,356.61734818,1426.1199077187837
1659675600,2022-08-05 05:00:00,SNX/EUR,4.04307,4.04665,3.98794,3.98881,2288.70783695,9129.220707104529
1659672000,2022-08-05 04:00:00,SNX/EUR,3.99816,4.08640,3.99816,4.08640,2568.62460531,10496.427587138784
1659668400,2022-08-05 03:00:00,SNX/EUR,3.90109,3.96928,3.90109,3.96928,1869.59289832,7420.937699443609
1659664800,2022-08-05 02:00:00,SNX/EUR,3.86905,3.86905,3.86905,3.86905,23.98027197,92.7808712655285
1659661200,2022-08-05 01:00:00,SNX/EUR,3.75300,3.78704,3.75300,3.78704,270.62104000,1024.8527033216
1659657600,2022-08-05 00:00:00,SNX/EUR,3.70856,3.70856,3.70774,3.70774,37.53218939,139.1595998888786
1659654000,2022-08-04 23:00:00,SNX/EUR,3.67424,3.67424,3.67424,3.67424,0.00000000,0.0
1659650400,2022-08-04 22:00:00,SNX/EUR,3.67424,3.67424,3.67424,3.67424,15.42861547,56.6884361044928
1659646800,2022-08-04 21:00:00,SNX/EUR,3.63501,3.63817,3.63501,3.63817,64.58659000,234.9769941403
1659643200,2022-08-04 20:00:00,SNX/EUR,3.62469,3.62469,3.62469,3.62469,15.89495324,57.614278059495604
1659639600,2022-08-04 19:00:00,SNX/EUR,3.63835,3.63835,3.63835,3.63835,0.00000000,0.0
1659636000,2022-08-04 18:00:00,SNX/EUR,3.62332,3.63835,3.62249,3.63835,84.04742488,305.79394831214796
1659632400,2022-08-04 17:00:00,SNX/EUR,3.60647,3.62876,3.60467,3.62876,827.32067618,3002.148176894937
1659628800,2022-08-04 16:00:00,SNX/EUR,3.59740,3.59740,3.59740,3.59740,30.71751000,110.503170474
1659625200,2022-08-04 15:00:00,SNX/EUR,3.66315,3.66315,3.66176,3.66176,40.03393165,146.594649558704
1659621600,2022-08-04 14:00:00,SNX/EUR,3.70780,3.70780,3.70780,3.70780,0.00000000,0.0
1659618000,2022-08-04 13:00:00,SNX/EUR,3.61773,3.70780,3.61733,3.70780,128.74861585,477.37411784863
1659614400,2022-08-04 12:00:00,SNX/EUR,3.64456,3.65000,3.64456,3.65000,1585.85021737,5788.353293400501
1659610800,2022-08-04 11:00:00,SNX/EUR,3.68882,3.71271,3.66920,3.67511,2190.48021396,8050.255739126536
1659607200,2022-08-04 10:00:00,SNX/EUR,3.67050,3.71877,3.67050,3.71877,1019.85167531,3792.593814592569
1659603600,2022-08-04 09:00:00,SNX/EUR,3.64337,3.66393,3.64337,3.66393,130.84115000,479.3928147195
1659600000,2022-08-04 08:00:00,SNX/EUR,3.69326,3.69676,3.65046,3.65046,289.26869205,1055.963789580843
1659596400,2022-08-04 07:00:00,SNX/EUR,3.72087,3.74187,3.69334,3.69334,2041.58450923,7540.265731319529
1659592800,2022-08-04 06:00:00,SNX/EUR,3.68709,3.68709,3.68525,3.68525,403.14181160,1485.6783611989
1659589200,2022-08-04 05:00:00,SNX/EUR,3.84700,3.84700,3.84700,3.84700,0.00000000,0.0
1659585600,2022-08-04 04:00:00,SNX/EUR,3.84700,3.84700,3.84700,3.84700,0.00000000,0.0
1659582000,2022-08-04 03:00:00,SNX/EUR,3.83991,3.84700,3.83991,3.84700,51.11630113,196.64441044710998
1659578400,2022-08-04 02:00:00,SNX/EUR,3.83350,3.83350,3.83350,3.83350,501.93173432,1924.1553035157199
1659574800,2022-08-04 01:00:00,SNX/EUR,3.85079,3.86194,3.85079,3.86194,152.58137016,589.2600966757104
1659571200,2022-08-04 00:00:00,SNX/EUR,3.75005,3.79810,3.74817,3.75645,571.67650605,2147.4742111515225
1659567600,2022-08-03 23:00:00,SNX/EUR,3.63819,3.63819,3.63819,3.63819,38.67707000,140.7145293033
1659564000,2022-08-03 22:00:00,SNX/EUR,3.75679,3.75679,3.70306,3.70491,142.44286097,527.7379800363627
1659560400,2022-08-03 21:00:00,SNX/EUR,3.78215,3.78215,3.78215,3.78215,0.00000000,0.0
1659556800,2022-08-03 20:00:00,SNX/EUR,3.80204,3.80204,3.76069,3.78215,122.74430828,464.237385561202
1659553200,2022-08-03 19:00:00,SNX/EUR,3.79211,3.79211,3.79211,3.79211,0.00000000,0.0
1659549600,2022-08-03 18:00:00,SNX/EUR,3.79211,3.79211,3.79211,3.79211,40.73275894,154.4631025039634
1659546000,2022-08-03 17:00:00,SNX/EUR,3.78460,3.80000,3.78459,3.80000,3087.89323127,11733.994278826
1659542400,2022-08-03 16:00:00,SNX/EUR,3.78406,3.78406,3.78406,3.78406,0.00000000,0.0
1659538800,2022-08-03 15:00:00,SNX/EUR,3.79820,3.80135,3.78406,3.78406,108.03324368,408.8042760797408
1659535200,2022-08-03 14:00:00,SNX/EUR,3.80766,3.80766,3.75523,3.76806,455.60469262,1716.7458180737171
1659531600,2022-08-03 13:00:00,SNX/EUR,3.83828,3.85787,3.81539,3.81930,2700.13123222,10312.611215217847
1659528000,2022-08-03 12:00:00,SNX/EUR,3.89998,3.95360,3.83684,3.83700,1212.17429351,4651.112764197871
1659524400,2022-08-03 11:00:00,SNX/EUR,3.85911,3.86037,3.81066,3.84923,318.11957197,1224.515400014083
1659520800,2022-08-03 10:00:00,SNX/EUR,3.87347,3.90252,3.85103,3.86370,348.88863052,1348.001001740124
1659517200,2022-08-03 09:00:00,SNX/EUR,3.81776,3.84445,3.81776,3.83706,846.49668989,3248.0585889093236
1659513600,2022-08-03 08:00:00,SNX/EUR,3.81623,3.83298,3.81029,3.82736,399.32190344,1528.3486803501185
1659510000,2022-08-03 07:00:00,SNX/EUR,3.80277,3.86282,3.80254,3.85854,503.37448808,1942.2905972362032
1659506400,2022-08-03 06:00:00,SNX/EUR,3.79363,3.79363,3.79363,3.79363,0.00000000,0.0
1659502800,2022-08-03 05:00:00,SNX/EUR,3.79363,3.79363,3.79363,3.79363,0.00000000,0.0
1659499200,2022-08-03 04:00:00,SNX/EUR,3.79363,3.79363,3.79363,3.79363,0.00000000,0.0
1659495600,2022-08-03 03:00:00,SNX/EUR,3.79363,3.79363,3.79363,3.79363,31.85383461,120.84166259153429
1659492000,2022-08-03 02:00:00,SNX/EUR,3.80354,3.80354,3.80354,3.80354,0.00000000,0.0
1659488400,2022-08-03 01:00:00,SNX/EUR,3.67566,3.80354,3.67566,3.80354,121.48235575,462.06299938935496
1659484800,2022-08-03 00:00:00,SNX/EUR,3.82813,3.82813,3.69324,3.69324,215.16983086,794.6738261253863
1659481200,2022-08-02 23:00:00,SNX/EUR,3.84990,3.84990,3.84990,3.84990,32.63041546,125.623836479454
1659477600,2022-08-02 22:00:00,SNX/EUR,3.86313,3.86313,3.86313,3.86313,44.04010000,170.132631513
1659474000,2022-08-02 21:00:00,SNX/EUR,3.79057,3.79109,3.79057,3.79109,33.14822828,125.6679167500252
1659470400,2022-08-02 20:00:00,SNX/EUR,3.76712,3.76713,3.76712,3.76713,44.04010000,165.904781913
1659466800,2022-08-02 19:00:00,SNX/EUR,3.80988,3.82378,3.76929,3.76929,191.96942475,723.5884330159274
1659463200,2022-08-02 18:00:00,SNX/EUR,3.84900,3.90636,3.81448,3.83688,1977.82227612,7588.666734799305
1659459600,2022-08-02 17:00:00,SNX/EUR,3.99886,4.00171,3.85000,3.85000,446.29189213,1718.2237847005001
1659456000,2022-08-02 16:00:00,SNX/EUR,3.74250,4.00704,3.74250,4.00704,3304.18768128,13240.012206396212
1659452400,2022-08-02 15:00:00,SNX/EUR,3.52176,3.66865,3.52000,3.66865,352.07605068,1291.643803327182
1659448800,2022-08-02 14:00:00,SNX/EUR,3.52000,3.52000,3.52000,3.52000,29.13151892,102.54294659840001
1659445200,2022-08-02 13:00:00,SNX/EUR,3.40411,3.40411,3.40411,3.40411,195.84169430,666.666669983573
1659441600,2022-08-02 12:00:00,SNX/EUR,3.34944,3.34944,3.34944,3.34944,0.00000000,0.0
1659438000,2022-08-02 11:00:00,SNX/EUR,3.34944,3.34944,3.34944,3.34944,0.00000000,0.0
1659434400,2022-08-02 10:00:00,SNX/EUR,3.34944,3.34944,3.34944,3.34944,0.00000000,0.0
1659430800,2022-08-02 09:00:00,SNX/EUR,3.31271,3.34944,3.31271,3.34944,184.06004371,616.4980728040224
1659427200,2022-08-02 08:00:00,SNX/EUR,3.34973,3.34973,3.34973,3.34973,3.52594089,11.810949977459702
1659423600,2022-08-02 07:00:00,SNX/EUR,3.33325,3.33491,3.33325,3.33491,108.54461348,361.98651694058674
1659420000,2022-08-02 06:00:00,SNX/EUR,3.37422,3.37422,3.37422,3.37422,44.04270000,148.60975919400002
1659416400,2022-08-02 05:00:00,SNX/EUR,3.29139,3.29139,3.29139,3.29139,34.17979998,112.49905185617219
1659412800,2022-08-02 04:00:00,SNX/EUR,3.29226,3.29312,3.24247,3.26430,460.99815396,1504.836273971628
1659409200,2022-08-02 03:00:00,SNX/EUR,3.54357,3.54357,3.54357,3.54357,0.00000000,0.0
1659405600,2022-08-02 02:00:00,SNX/EUR,3.54357,3.54357,3.54357,3.54357,0.00000000,0.0
1659402000,2022-08-02 01:00:00,SNX/EUR,3.54357,3.54357,3.54357,3.54357,0.00000000,0.0
1659398400,2022-08-02 00:00:00,SNX/EUR,3.54357,3.54357,3.54357,3.54357,0.00000000,0.0
1659394800,2022-08-01 23:00:00,SNX/EUR,3.54357,3.54357,3.54357,3.54357,43.67330000,154.75939568099997
