https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HAPI,Volume USDT
1643673600,2022-02-01 00:00:00,HAPI/USDT,25.0591,26.2701,24.9319,25.4606,1252.85777726,31937.610196570663
1643587200,2022-01-31 00:00:00,HAPI/USDT,25.2079,25.9999,24.5708,25.2674,2184.90293733,55047.466342183686
1643500800,2022-01-30 00:00:00,HAPI/USDT,25.7725,28.286,24.7,25.3946,1780.42160021,46445.22126487551
1643414400,2022-01-29 00:00:00,HAPI/USDT,25.7056,26.9929,25.0831,25.8553,1597.76840134,41524.044376813569
1643328000,2022-01-28 00:00:00,HAPI/USDT,25.1484,26.3987,23.7,25.5027,2186.20164983,54849.527872634182
1643241600,2022-01-27 00:00:00,HAPI/USDT,26.0148,27.6554,23.7205,25.1484,2804.42362791,69633.433707356003
1643155200,2022-01-26 00:00:00,HAPI/USDT,25.8,27.9977,25.49,26.0148,3318.83944437,87482.387210930233
1643068800,2022-01-25 00:00:00,HAPI/USDT,29.3137,29.4337,25.5002,25.861,3572.67943523,95708.20094638917
1642982400,2022-01-24 00:00:00,HAPI/USDT,27.7929,31.2132,23.9017,29.314,3863.60700587,105614.077834853936
1642896000,2022-01-23 00:00:00,HAPI/USDT,26.8699,28.6865,25.6,27.7617,1715.83234413,46796.096984237734
1642809600,2022-01-22 00:00:00,HAPI/USDT,29.8148,30.0123,26.0212,26.655,2960.71789499,83677.305239751817
1642723200,2022-01-21 00:00:00,HAPI/USDT,35.5558,35.5558,29.5229,29.806,4191.85867841,137032.056110707376
1642636800,2022-01-20 00:00:00,HAPI/USDT,35.2113,37.0087,33.8849,35.5558,3965.49538756,140306.563046603203
1642550400,2022-01-19 00:00:00,HAPI/USDT,34.5453,36.7004,33.0003,35.3603,2776.10933003,96282.629949633945
1642464000,2022-01-18 00:00:00,HAPI/USDT,34.0001,36.99,32.5,34.5959,4308.12542197,148199.879456857248
1642377600,2022-01-17 00:00:00,HAPI/USDT,33.146,35.89,32.5838,34.0001,3787.24766957,129450.661358266162
1642291200,2022-01-16 00:00:00,HAPI/USDT,32.15,34.95,31.6001,33.1461,2544.33358741,83430.230417103152
1642204800,2022-01-15 00:00:00,HAPI/USDT,31.256,33.6082,31.0001,32.15,2961.44531462,95383.149214592019
1642118400,2022-01-14 00:00:00,HAPI/USDT,29.4,33.281,28.9028,31.4628,3651.40894701,115424.521895510887
1642032000,2022-01-13 00:00:00,HAPI/USDT,30.9475,33.5703,28.9039,29.3934,5608.45335745,176906.475325266737
1641945600,2022-01-12 00:00:00,HAPI/USDT,27.7257,32.6253,27.6,30.7735,3364.55730663,100467.534755244245
1641859200,2022-01-11 00:00:00,HAPI/USDT,26.89,28.4798,26.8812,27.7042,1776.64585814,49042.724386521991
1641772800,2022-01-10 00:00:00,HAPI/USDT,28.8819,29.4547,24.8,26.7572,3249.219925,86978.831283636511
1641686400,2022-01-09 00:00:00,HAPI/USDT,29.259,30.4685,28.0001,28.8819,1085.83734306,31304.091681888302
1641600000,2022-01-08 00:00:00,HAPI/USDT,28.7745,30.3265,28.0917,29.294,1585.81922434,46235.753409483002
1641513600,2022-01-07 00:00:00,HAPI/USDT,31.6917,31.7001,28.5,28.9842,1780.59571988,53845.783268589761
1641427200,2022-01-06 00:00:00,HAPI/USDT,30.6001,32.636,30.6,31.559,3119.28436174,97583.396851956142
1641340800,2022-01-05 00:00:00,HAPI/USDT,33.0841,34.4859,30.5033,30.6,3990.0535223,129577.087358842845
1641254400,2022-01-04 00:00:00,HAPI/USDT,32.2168,38.5,30.5001,33.21,6757.27812964,222733.312188074502
1641168000,2022-01-03 00:00:00,HAPI/USDT,37.4626,38.4999,31.9409,32.23,5697.12804435,196350.017099833404
1641081600,2022-01-02 00:00:00,HAPI/USDT,31.2144,39.67,30.8,37.7306,13745.86474327,477503.143899413001
1640995200,2022-01-01 00:00:00,HAPI/USDT,30.7796,32.6951,30.1137,31.2144,2632.87457015,81683.07278589431
1640908800,2021-12-31 00:00:00,HAPI/USDT,31.6255,33.1285,29.5093,30.7795,7055.74347297,218386.789294311675
1640822400,2021-12-30 00:00:00,HAPI/USDT,32.2052,33,30.6001,31.7031,4992.02167944,156911.037608163895
1640736000,2021-12-29 00:00:00,HAPI/USDT,32.747,33.4148,31.1,31.9957,3067.72510089,99370.608330479194
1640649600,2021-12-28 00:00:00,HAPI/USDT,34.6831,34.6831,30.9782,32.6928,3486.93111965,114199.331361539548
