https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ATA,Volume USDT
1643500800,2022-01-30 00:00:00,ATA/USDT,0.4109,0.4191,0.3916,0.4032,42581.22418628,17174.051570882046
1643414400,2022-01-29 00:00:00,ATA/USDT,0.3985,0.4137,0.3965,0.4106,30471.80040292,12367.341800838862
1643328000,2022-01-28 00:00:00,ATA/USDT,0.3806,0.4016,0.3759,0.3996,97440.77971597,37959.093849218395
1643241600,2022-01-27 00:00:00,ATA/USDT,0.3803,0.3934,0.3622,0.3806,64442.37083882,24186.408996884372
1643155200,2022-01-26 00:00:00,ATA/USDT,0.3911,0.4205,0.373,0.3775,92705.61257922,36638.730361178493
1643068800,2022-01-25 00:00:00,ATA/USDT,0.3708,0.4008,0.3641,0.3931,74749.57609183,28819.761351894001
1642982400,2022-01-24 00:00:00,ATA/USDT,0.3951,0.3951,0.337,0.3737,90867.27363525,32757.759126121783
1642896000,2022-01-23 00:00:00,ATA/USDT,0.3856,0.4139,0.3715,0.3939,104641.31984228,41490.377110486816
1642809600,2022-01-22 00:00:00,ATA/USDT,0.418,0.4285,0.3491,0.3867,467176.93340818,177772.448165434908
1642723200,2022-01-21 00:00:00,ATA/USDT,0.4832,0.4935,0.4087,0.4217,207309.99609082,92100.989789965869
1642636800,2022-01-20 00:00:00,ATA/USDT,0.5213,0.5455,0.4811,0.4836,67647.69580534,34759.236188460825
1642550400,2022-01-19 00:00:00,ATA/USDT,0.5311,0.5382,0.51,0.518,65047.76616707,33774.542893375693
1642464000,2022-01-18 00:00:00,ATA/USDT,0.5364,0.5458,0.5158,0.5316,37336.62883342,19870.450855520295
1642377600,2022-01-17 00:00:00,ATA/USDT,0.5742,0.5768,0.5235,0.5354,41718.93984886,22705.643399100799
1642291200,2022-01-16 00:00:00,ATA/USDT,0.5662,0.5786,0.5585,0.5767,32652.87455307,18548.984423610526
1642204800,2022-01-15 00:00:00,ATA/USDT,0.5589,0.5771,0.5517,0.5665,37325.9326523,21200.328269939241
1642118400,2022-01-14 00:00:00,ATA/USDT,0.5414,0.5619,0.531,0.5555,32010.5594846,17601.230638108228
1642032000,2022-01-13 00:00:00,ATA/USDT,0.5824,0.588,0.5388,0.5406,58654.18216327,33149.813645659385
1641945600,2022-01-12 00:00:00,ATA/USDT,0.5584,0.5889,0.5569,0.5812,49504.98188014,28514.909219957975
1641859200,2022-01-11 00:00:00,ATA/USDT,0.5273,0.5649,0.522,0.5571,79348.75906199,43336.662982842209
1641772800,2022-01-10 00:00:00,ATA/USDT,0.5557,0.5622,0.5006,0.5273,104212.05814549,55172.216548561238
1641686400,2022-01-09 00:00:00,ATA/USDT,0.5312,0.5665,0.5256,0.5562,66227.87593247,36245.185532934599
1641600000,2022-01-08 00:00:00,ATA/USDT,0.5554,0.5797,0.5129,0.5282,80071.54266149,44122.292123609988
1641513600,2022-01-07 00:00:00,ATA/USDT,0.5916,0.5933,0.5361,0.5544,154561.42089628,86378.813364682071
1641427200,2022-01-06 00:00:00,ATA/USDT,0.6154,0.6205,0.5702,0.5896,119072.51834899,70405.966007156769
1641340800,2022-01-05 00:00:00,ATA/USDT,0.665,0.7132,0.5822,0.6158,399122.82868231,266910.879712079301
1641254400,2022-01-04 00:00:00,ATA/USDT,0.6518,0.7036,0.6409,0.6649,255453.74885496,173666.101510798879
1641168000,2022-01-03 00:00:00,ATA/USDT,0.6762,0.685,0.6337,0.6521,88624.35764056,58652.424993561519
1641081600,2022-01-02 00:00:00,ATA/USDT,0.6615,0.6915,0.646,0.6753,169976.77649299,114425.957967995842
1640995200,2022-01-01 00:00:00,ATA/USDT,0.6271,0.6615,0.6271,0.6603,78783.04327737,51338.565830279186
1640908800,2021-12-31 00:00:00,ATA/USDT,0.6413,0.661,0.6133,0.6249,98088.29370904,62671.209858261802
1640822400,2021-12-30 00:00:00,ATA/USDT,0.6315,0.6519,0.6104,0.6427,77537.36402113,48832.68499978548
1640736000,2021-12-29 00:00:00,ATA/USDT,0.6639,0.681,0.6186,0.6311,115817.06196882,76059.166977674843
1640649600,2021-12-28 00:00:00,ATA/USDT,0.7314,0.7324,0.652,0.6639,319738.00981583,221669.698881694914
