https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume CCD
1660107600000,2022-08-10 05:00:00,CCD/BTC,6.6e-07,6.7e-07,6.6e-07,6.7e-07,0.0482835896393105,72065.05916315
1660093200000,2022-08-10 01:00:00,CCD/BTC,6.6e-07,6.6e-07,6.6e-07,6.6e-07,0.0001321328756748,200.20132678
1660089600000,2022-08-10 00:00:00,CCD/BTC,6.6e-07,6.6e-07,6.6e-07,6.6e-07,0.12984576,196736.0
1660082400000,2022-08-09 22:00:00,CCD/BTC,6.5e-07,6.5e-07,6.4e-07,6.5e-07,0.0728382180609655,112058.79701687
1660078800000,2022-08-09 21:00:00,CCD/BTC,6.5e-07,6.5e-07,6.5e-07,6.5e-07,0.039400146480656,60615.609970239995
1660075200000,2022-08-09 20:00:00,CCD/BTC,6.4e-07,6.4e-07,6.4e-07,6.4e-07,0.01123328,17552.0
1660071600000,2022-08-09 19:00:00,CCD/BTC,6.5e-07,6.5e-07,6.5e-07,6.5e-07,0.0036521499999985,5618.69230769
1660064400000,2022-08-09 17:00:00,CCD/BTC,6.4e-07,6.5e-07,6.4e-07,6.5e-07,0.0039621435997065,6095.605538010001
1660060800000,2022-08-09 16:00:00,CCD/BTC,6.5e-07,6.5e-07,6.5e-07,6.5e-07,0.063510843917586,97708.99064244001
1660057200000,2022-08-09 15:00:00,CCD/BTC,6.6e-07,6.6e-07,6.5e-07,6.5e-07,0.3145309748499945,483893.80746152997
1660053600000,2022-08-09 14:00:00,CCD/BTC,6.6e-07,6.7e-07,6.6e-07,6.6e-07,0.3625982220463284,549391.24552474
1660050000000,2022-08-09 13:00:00,CCD/BTC,6.6e-07,6.6e-07,6.5e-07,6.5e-07,0.022598097414932003,34766.30371528
1660046400000,2022-08-09 12:00:00,CCD/BTC,6.6e-07,6.6e-07,6.6e-07,6.6e-07,0.09909804621306481,150148.55486828
1660042800000,2022-08-09 11:00:00,CCD/BTC,6.6e-07,6.6e-07,6.5e-07,6.6e-07,0.3592028422330986,544246.73065621
1660039200000,2022-08-09 10:00:00,CCD/BTC,6.7e-07,6.7e-07,6.6e-07,6.7e-07,0.0786257804929919,117351.91118357
1660035600000,2022-08-09 09:00:00,CCD/BTC,6.7e-07,6.7e-07,6.6e-07,6.6e-07,0.5234877889756087,793163.31662971
1660032000000,2022-08-09 08:00:00,CCD/BTC,7.3e-07,7.3e-07,6.6e-07,6.7e-07,1.1438384744356043,1707221.60363523
1660028400000,2022-08-09 07:00:00,CCD/BTC,7.4e-07,7.4e-07,7.3e-07,7.3e-07,0.2378664120064021,325844.40000877
1660024800000,2022-08-09 06:00:00,CCD/BTC,7.4e-07,7.4e-07,7.4e-07,7.4e-07,0.00836533850482,11304.511493
1660021200000,2022-08-09 05:00:00,CCD/BTC,7.4e-07,7.4e-07,7.4e-07,7.4e-07,0.0408554741799606,55210.10024319
1659992400000,2022-08-08 21:00:00,CCD/BTC,7.4e-07,7.4e-07,7.4e-07,7.4e-07,0.014093842228554601,19045.73274129
1659985200000,2022-08-08 19:00:00,CCD/BTC,7.4e-07,7.4e-07,7.4e-07,7.4e-07,0.015282274157937,20651.72183505
1659981600000,2022-08-08 18:00:00,CCD/BTC,7.4e-07,7.4e-07,7.4e-07,7.4e-07,0.00325786999998,4402.527027
1659978000000,2022-08-08 17:00:00,CCD/BTC,7.4e-07,7.4e-07,7.4e-07,7.4e-07,7.495085504499999e-05,101.28493925
1659974400000,2022-08-08 16:00:00,CCD/BTC,7.4e-07,7.4e-07,7.4e-07,7.4e-07,0.022886718038844598,30927.99734979
1659970800000,2022-08-08 15:00:00,CCD/BTC,7.4e-07,7.4e-07,7.4e-07,7.4e-07,0.3345972540100408,452158.45136492
1659963600000,2022-08-08 13:00:00,CCD/BTC,7.5e-07,7.5e-07,7.5e-07,7.5e-07,0.00403304181975,5377.389093
1659956400000,2022-08-08 11:00:00,CCD/BTC,7.3e-07,7.4e-07,7.3e-07,7.4e-07,0.9454622541060534,1277651.69473791
1659952800000,2022-08-08 10:00:00,CCD/BTC,7.3e-07,7.3e-07,7.3e-07,7.3e-07,0.014789889984252999,20260.1232661
1659949200000,2022-08-08 09:00:00,CCD/BTC,7.3e-07,7.3e-07,7.3e-07,7.3e-07,0.018500873020633,25343.6616721
1659945600000,2022-08-08 08:00:00,CCD/BTC,7.4e-07,7.4e-07,7.3e-07,7.3e-07,0.3409647263726521,467074.96763377
1659942000000,2022-08-08 07:00:00,CCD/BTC,7.4e-07,7.4e-07,7.4e-07,7.4e-07,0.0457586469025942,61836.00932783
1659938400000,2022-08-08 06:00:00,CCD/BTC,7.4e-07,7.4e-07,7.4e-07,7.4e-07,0.0072026789157584,9733.34988616
1659934800000,2022-08-08 05:00:00,CCD/BTC,7.5e-07,7.5e-07,7.5e-07,7.5e-07,0.08974781641092751,119663.75521457
1659931200000,2022-08-08 04:00:00,CCD/BTC,7.5e-07,7.5e-07,7.5e-07,7.5e-07,0.034052225931720005,45402.96790896
1659927600000,2022-08-08 03:00:00,CCD/BTC,7.5e-07,7.5e-07,7.5e-07,7.5e-07,0.0253985090309025,33864.67870787
1659924000000,2022-08-08 02:00:00,CCD/BTC,7.5e-07,7.5e-07,7.5e-07,7.5e-07,0.01011020336748,13480.27115664
1659916800000,2022-08-08 00:00:00,CCD/BTC,7.5e-07,7.5e-07,7.5e-07,7.5e-07,0.029334551820915,39112.73576122
1659909600000,2022-08-07 22:00:00,CCD/BTC,7.5e-07,7.5e-07,7.5e-07,7.5e-07,0.0163160756379675,21754.76751729
1659906000000,2022-08-07 21:00:00,CCD/BTC,7.5e-07,7.5e-07,7.5e-07,7.5e-07,0.10056580515615751,134087.74020821002
1659902400000,2022-08-07 20:00:00,CCD/BTC,7.5e-07,7.5e-07,7.5e-07,7.5e-07,0.02313538932549,30847.18576732
1659898800000,2022-08-07 19:00:00,CCD/BTC,7.6e-07,7.6e-07,7.6e-07,7.6e-07,7.82847788648e-05,103.00628798
1659891600000,2022-08-07 17:00:00,CCD/BTC,7.6e-07,7.6e-07,7.6e-07,7.6e-07,0.0275883055585852,36300.40205077
1659888000000,2022-08-07 16:00:00,CCD/BTC,7.6e-07,7.6e-07,7.6e-07,7.6e-07,0.026598188959922803,34997.617052530004
1659877200000,2022-08-07 13:00:00,CCD/BTC,7.6e-07,7.6e-07,7.5e-07,7.6e-07,0.43405160569854123,571120.53381387
1659873600000,2022-08-07 12:00:00,CCD/BTC,7.7e-07,7.7e-07,7.7e-07,7.7e-07,0.0010656927002568,1384.01649384
1659870000000,2022-08-07 11:00:00,CCD/BTC,7.7e-07,7.7e-07,7.7e-07,7.7e-07,0.0558587818749422,72543.87256486
1659859200000,2022-08-07 08:00:00,CCD/BTC,7.8e-07,7.8e-07,7.8e-07,7.8e-07,0.026030979528840002,33373.050678
1659830400000,2022-08-07 00:00:00,CCD/BTC,7.8e-07,7.8e-07,7.8e-07,7.8e-07,0.021403238354066403,27440.04917188
1659823200000,2022-08-06 22:00:00,CCD/BTC,7.7e-07,7.8e-07,7.7e-07,7.7e-07,0.0433491976462006,56297.65928078
1659819600000,2022-08-06 21:00:00,CCD/BTC,7.7e-07,7.8e-07,7.7e-07,7.7e-07,0.0842612962370795,109430.25485335
1659816000000,2022-08-06 20:00:00,CCD/BTC,7.7e-07,7.7e-07,7.7e-07,7.7e-07,0.029986021591988002,38942.8851844
1659812400000,2022-08-06 19:00:00,CCD/BTC,7.7e-07,7.8e-07,7.7e-07,7.7e-07,0.0279327541189004,36276.30405052
1659805200000,2022-08-06 17:00:00,CCD/BTC,7.8e-07,7.8e-07,7.8e-07,7.8e-07,0.033150594272811605,42500.761888220004
1659790800000,2022-08-06 13:00:00,CCD/BTC,7.8e-07,7.8e-07,7.8e-07,7.8e-07,0.00864733998531,11086.3333145
1659787200000,2022-08-06 12:00:00,CCD/BTC,7.8e-07,7.9e-07,7.8e-07,7.9e-07,0.1314729872044081,166421.50279039
1659783600000,2022-08-06 11:00:00,CCD/BTC,7.8e-07,7.8e-07,7.8e-07,7.8e-07,0.0035798429931030006,4589.54229885
1659780000000,2022-08-06 10:00:00,CCD/BTC,7.8e-07,7.8e-07,7.8e-07,7.8e-07,0.016968227655210003,21754.138019500002
1659772800000,2022-08-06 08:00:00,CCD/BTC,7.8e-07,7.8e-07,7.8e-07,7.8e-07,0.0176308728800646,22603.683179569998
1659762000000,2022-08-06 05:00:00,CCD/BTC,7.9e-07,7.9e-07,7.9e-07,7.9e-07,8.823647425239999e-05,111.69173956
1659754800000,2022-08-06 03:00:00,CCD/BTC,7.9e-07,7.9e-07,7.9e-07,7.9e-07,0.00243284451975,3079.550025
1659744000000,2022-08-06 00:00:00,CCD/BTC,7.9e-07,7.9e-07,7.9e-07,7.9e-07,0.056813040044011595,71915.24056204
1659740400000,2022-08-05 23:00:00,CCD/BTC,7.9e-07,7.9e-07,7.9e-07,7.9e-07,0.013183586284855199,16688.08390488
1659736800000,2022-08-05 22:00:00,CCD/BTC,7.9e-07,7.9e-07,7.9e-07,7.9e-07,0.0743966109518371,94172.92525549
1659733200000,2022-08-05 21:00:00,CCD/BTC,8e-07,8e-07,7.9e-07,8e-07,0.16410476945162397,205130.96181453
1659729600000,2022-08-05 20:00:00,CCD/BTC,8.1e-07,8.1e-07,8e-07,8e-07,0.0172370512368,21546.314046
1659715200000,2022-08-05 16:00:00,CCD/BTC,8e-07,8e-07,8e-07,8e-07,0.077304907670848,96631.13458856
1659708000000,2022-08-05 14:00:00,CCD/BTC,8e-07,8e-07,7.9e-07,7.9e-07,0.15430293325725528,195320.16868007
1659704400000,2022-08-05 13:00:00,CCD/BTC,8.1e-07,8.1e-07,8e-07,8e-07,0.021512485041767997,26890.60630221
1659700800000,2022-08-05 12:00:00,CCD/BTC,8e-07,8e-07,8e-07,8e-07,0.01562813743976,19535.1717997
1659697200000,2022-08-05 11:00:00,CCD/BTC,8e-07,8e-07,8e-07,8e-07,0.079042313481592,98802.89185199
1659693600000,2022-08-05 10:00:00,CCD/BTC,8e-07,8e-07,8e-07,8e-07,0.11178817485422399,139735.21856778
1659690000000,2022-08-05 09:00:00,CCD/BTC,8e-07,8e-07,8e-07,8e-07,0.000283184069648,353.98008706
1659679200000,2022-08-05 06:00:00,CCD/BTC,8e-07,8.2e-07,8e-07,8.2e-07,0.7117687165395413,868010.62992627
1659675600000,2022-08-05 05:00:00,CCD/BTC,8e-07,8e-07,8e-07,8e-07,0.00929843731316,11623.04664145
1659672000000,2022-08-05 04:00:00,CCD/BTC,8e-07,8e-07,8e-07,8e-07,0.009886996183016,12358.74522877
1659668400000,2022-08-05 03:00:00,CCD/BTC,8e-07,8e-07,8e-07,8e-07,0.019146607065663998,23933.25883208
1659664800000,2022-08-05 02:00:00,CCD/BTC,8.1e-07,8.1e-07,8.1e-07,8.1e-07,0.054299206199322,67036.0570362
1659661200000,2022-08-05 01:00:00,CCD/BTC,8.1e-07,8.1e-07,8.1e-07,8.1e-07,0.11063547804123451,136587.00992745
1659654000000,2022-08-04 23:00:00,CCD/BTC,8.1e-07,8.1e-07,8.1e-07,8.1e-07,0.0556551,68710.0
1659650400000,2022-08-04 22:00:00,CCD/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.0309177022953834,37704.51499437
1659643200000,2022-08-04 20:00:00,CCD/BTC,8.2e-07,8.3e-07,8.2e-07,8.2e-07,0.016256432176676598,19824.91728863
1659639600000,2022-08-04 19:00:00,CCD/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.017688205550657,21570.98237885
1659636000000,2022-08-04 18:00:00,CCD/BTC,8.3e-07,8.3e-07,8.3e-07,8.3e-07,0.0096264570662046,11598.14104362
1659632400000,2022-08-04 17:00:00,CCD/BTC,8.2e-07,8.3e-07,8.2e-07,8.3e-07,0.04451871064242,53637.000774
1659628800000,2022-08-04 16:00:00,CCD/BTC,8.2e-07,8.3e-07,8.2e-07,8.3e-07,0.0791469183413288,95357.73294136
1659625200000,2022-08-04 15:00:00,CCD/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.042921742010981395,52343.587818269996
1659621600000,2022-08-04 14:00:00,CCD/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.14272384293620338,174053.46699537
1659618000000,2022-08-04 13:00:00,CCD/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.5449314728877925,664550.57669243
1659614400000,2022-08-04 12:00:00,CCD/BTC,8.2e-07,8.2e-07,8.1e-07,8.1e-07,0.1802359790890695,222513.55443095
1659610800000,2022-08-04 11:00:00,CCD/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.046160819473618,56293.6822849
1659607200000,2022-08-04 10:00:00,CCD/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.0224081015702572,27326.95313446
1659603600000,2022-08-04 09:00:00,CCD/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.07071811765216979,86241.60689288999
1659600000000,2022-08-04 08:00:00,CCD/BTC,8.3e-07,8.3e-07,8.3e-07,8.3e-07,0.0004152746221,500.33087
1659596400000,2022-08-04 07:00:00,CCD/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.0001289139312496,157.21211128000002
1659592800000,2022-08-04 06:00:00,CCD/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.042820158748201796,52219.70579049
1659589200000,2022-08-04 05:00:00,CCD/BTC,8.2e-07,8.2e-07,8.2e-07,8.2e-07,0.1328046626546562,161956.90567641
1659582000000,2022-08-04 03:00:00,CCD/BTC,8.3e-07,8.3e-07,8.3e-07,8.3e-07,0.11767756600000001,141780.2
1659574800000,2022-08-04 01:00:00,CCD/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.0602641923116604,71743.08608531
1659571200000,2022-08-04 00:00:00,CCD/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.072283457353674,86051.73494485
1659567600000,2022-08-03 23:00:00,CCD/BTC,8.1e-07,8.4e-07,8.1e-07,8.4e-07,0.6230165690678916,741686.39174749
1659564000000,2022-08-03 22:00:00,CCD/BTC,8.1e-07,8.1e-07,8.1e-07,8.1e-07,0.104667342200766,129218.9409886
1659556800000,2022-08-03 20:00:00,CCD/BTC,8e-07,8e-07,8e-07,8e-07,0.014061574160487998,17576.96770061
1659549600000,2022-08-03 18:00:00,CCD/BTC,8e-07,8e-07,8e-07,8e-07,0.016020681128224,20025.85141028
1659546000000,2022-08-03 17:00:00,CCD/BTC,8e-07,8e-07,8e-07,8e-07,0.034838742653551996,43548.42831694
1659542400000,2022-08-03 16:00:00,CCD/BTC,8e-07,8e-07,8e-07,8e-07,0.029458990542607998,36823.73817826
1659535200000,2022-08-03 14:00:00,CCD/BTC,8.1e-07,8.1e-07,8.1e-07,8.1e-07,0.10333892285586001,127578.91710600001
1659528000000,2022-08-03 12:00:00,CCD/BTC,8e-07,8e-07,8e-07,8e-07,0.202630301478928,253287.87684866
1659524400000,2022-08-03 11:00:00,CCD/BTC,8.1e-07,8.1e-07,8.1e-07,8.1e-07,0.0011176941176099999,1379.869281
1659520800000,2022-08-03 10:00:00,CCD/BTC,8.1e-07,8.1e-07,8.1e-07,8.1e-07,0.10340304357510989,127658.07848779
1659513600000,2022-08-03 08:00:00,CCD/BTC,8.2e-07,8.2e-07,8.1e-07,8.1e-07,0.362890243186047,448012.6459087
1659510000000,2022-08-03 07:00:00,CCD/BTC,8.3e-07,8.3e-07,8.3e-07,8.3e-07,0.0361154209276184,43512.55533448
1659506400000,2022-08-03 06:00:00,CCD/BTC,8.3e-07,8.3e-07,8.3e-07,8.3e-07,0.0297644896188132,35860.83086604
1659502800000,2022-08-03 05:00:00,CCD/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.0539007736516452,64167.58768053
1659488400000,2022-08-03 01:00:00,CCD/BTC,8.4e-07,8.4e-07,8.3e-07,8.3e-07,0.0275101574144194,33144.76796918
1659481200000,2022-08-02 23:00:00,CCD/BTC,8.3e-07,8.3e-07,8.3e-07,8.3e-07,0.0105240050730022,12679.52418434
1659477600000,2022-08-02 22:00:00,CCD/BTC,8.3e-07,8.3e-07,8.3e-07,8.3e-07,0.007175174128892999,8644.7881071
1659474000000,2022-08-02 21:00:00,CCD/BTC,8.3e-07,8.4e-07,8.3e-07,8.4e-07,0.0252901553839704,30107.32783806
1659470400000,2022-08-02 20:00:00,CCD/BTC,8.3e-07,8.3e-07,8.3e-07,8.3e-07,0.0008195326962561001,987.38879067
1659463200000,2022-08-02 18:00:00,CCD/BTC,8.3e-07,8.3e-07,8.3e-07,8.3e-07,0.1269767634779481,152984.05238307
1659459600000,2022-08-02 17:00:00,CCD/BTC,8.2e-07,8.2e-07,8.1e-07,8.2e-07,0.17250981246312358,210377.82007698
1659456000000,2022-08-02 16:00:00,CCD/BTC,8.3e-07,8.3e-07,8.2e-07,8.2e-07,0.0869237775410024,106004.60675732
1659452400000,2022-08-02 15:00:00,CCD/BTC,8.3e-07,8.3e-07,8.3e-07,8.3e-07,0.0060667066099924,7309.28507228
1659448800000,2022-08-02 14:00:00,CCD/BTC,8.4e-07,8.4e-07,8.3e-07,8.3e-07,0.18477974899132002,222626.203604
1659441600000,2022-08-02 12:00:00,CCD/BTC,8.4e-07,8.4e-07,8.4e-07,8.4e-07,0.0966243911565408,115029.03709112
1659438000000,2022-08-02 11:00:00,CCD/BTC,8.3e-07,8.3e-07,8.3e-07,8.3e-07,0.0063335723830166,7630.81010002
1659434400000,2022-08-02 10:00:00,CCD/BTC,8.2e-07,8.3e-07,8.2e-07,8.3e-07,0.20581621139075,247971.339025
1659430800000,2022-08-02 09:00:00,CCD/BTC,8.1e-07,8.2e-07,8.1e-07,8.2e-07,0.0774801075881994,94487.93608317
1659423600000,2022-08-02 07:00:00,CCD/BTC,8e-07,8.3e-07,8e-07,8.2e-07,0.7405897956164712,903158.28733716
1659420000000,2022-08-02 06:00:00,CCD/BTC,7.8e-07,7.9e-07,7.8e-07,7.9e-07,0.349747549460889,442718.4170391
1659412800000,2022-08-02 04:00:00,CCD/BTC,7.8e-07,7.8e-07,7.8e-07,7.8e-07,0.0046448578800000005,5954.946
1659402000000,2022-08-02 01:00:00,CCD/BTC,7.7e-07,7.7e-07,7.7e-07,7.7e-07,0.0168139290538912,21836.27149856
1659398400000,2022-08-02 00:00:00,CCD/BTC,7.7e-07,7.7e-07,7.7e-07,7.7e-07,0.0118192184001584,15349.63428592
1659394800000,2022-08-01 23:00:00,CCD/BTC,7.7e-07,7.7e-07,7.7e-07,7.7e-07,0.0109236766905651,14186.59310463
1659391200000,2022-08-01 22:00:00,CCD/BTC,7.7e-07,7.7e-07,7.7e-07,7.7e-07,0.0514421452783315,66807.98088095
1659387600000,2022-08-01 21:00:00,CCD/BTC,7.7e-07,7.7e-07,7.7e-07,7.7e-07,0.0347653746607167,45149.83722171
1659384000000,2022-08-01 20:00:00,CCD/BTC,7.8e-07,7.8e-07,7.7e-07,7.7e-07,0.09745086203327862,126559.56108218001
1659380400000,2022-08-01 19:00:00,CCD/BTC,7.7e-07,7.7e-07,7.7e-07,7.7e-07,0.0232893059966413,30245.85194369
1659376800000,2022-08-01 18:00:00,CCD/BTC,7.7e-07,7.7e-07,7.7e-07,7.7e-07,0.1312195100033587,170414.94805631
1659373200000,2022-08-01 17:00:00,CCD/BTC,7.6e-07,7.6e-07,7.6e-07,7.6e-07,0.09198629600000001,121034.6
1659366000000,2022-08-01 15:00:00,CCD/BTC,7.6e-07,7.6e-07,7.6e-07,7.6e-07,0.009960119656,13105.4206
1659362400000,2022-08-01 14:00:00,CCD/BTC,7.5e-07,7.5e-07,7.5e-07,7.5e-07,0.0884447887099875,117926.38494665
1659358800000,2022-08-01 13:00:00,CCD/BTC,7.6e-07,7.6e-07,7.6e-07,7.6e-07,0.15541170443195643,204489.08477889
1659355200000,2022-08-01 12:00:00,CCD/BTC,7.6e-07,7.6e-07,7.6e-07,7.6e-07,0.0020817270542,2739.114545
1659351600000,2022-08-01 11:00:00,CCD/BTC,7.3e-07,7.6e-07,7.3e-07,7.5e-07,0.38479368215532,513058.24287376
1659348000000,2022-08-01 10:00:00,CCD/BTC,7.3e-07,7.3e-07,7.3e-07,7.3e-07,0.10448422929722109,143129.08122907
1659344400000,2022-08-01 09:00:00,CCD/BTC,7.2e-07,7.2e-07,7.2e-07,7.2e-07,0.0166210005550896,23084.72299318
1659340800000,2022-08-01 08:00:00,CCD/BTC,7.3e-07,7.4e-07,7.2e-07,7.2e-07,0.09649835616672,134025.494676
1659322800000,2022-08-01 03:00:00,CCD/BTC,7.2e-07,7.2e-07,7.2e-07,7.2e-07,0.0414557991009432,57577.49875131
1659312000000,2022-08-01 00:00:00,CCD/BTC,7.3e-07,7.3e-07,7.3e-07,7.3e-07,0.00623205573523,8537.062651
1659304800000,2022-07-31 22:00:00,CCD/BTC,7.2e-07,7.2e-07,7.2e-07,7.2e-07,0.1391139355477896,193213.79937193
1659297600000,2022-07-31 20:00:00,CCD/BTC,7.1e-07,7.1e-07,7.1e-07,7.1e-07,0.0058834298569701,8286.52092531
1659294000000,2022-07-31 19:00:00,CCD/BTC,7.1e-07,7.1e-07,7.1e-07,7.1e-07,0.076533049142736,107793.0269616
1659290400000,2022-07-31 18:00:00,CCD/BTC,7.1e-07,7.2e-07,7.1e-07,7.2e-07,0.192306080457432,267091.7784131
1659286800000,2022-07-31 17:00:00,CCD/BTC,7.2e-07,7.2e-07,7.2e-07,7.2e-07,0.0066192718043952,9193.43306166
1659276000000,2022-07-31 14:00:00,CCD/BTC,7.1e-07,7.1e-07,7.1e-07,7.1e-07,0.0230495052669985,32464.091925350003
1659272400000,2022-07-31 13:00:00,CCD/BTC,7.1e-07,7.1e-07,7.1e-07,7.1e-07,0.015827310938128003,22291.987236800003
1659268800000,2022-07-31 12:00:00,CCD/BTC,7.1e-07,7.1e-07,7.1e-07,7.1e-07,0.032155990836477,45290.1279387
1659265200000,2022-07-31 11:00:00,CCD/BTC,7.1e-07,7.1e-07,7.1e-07,7.1e-07,0.021311457657546398,30016.13754584
1659261600000,2022-07-31 10:00:00,CCD/BTC,7.1e-07,7.1e-07,7.1e-07,7.1e-07,0.1370624728447668,193045.73640108
1659258000000,2022-07-31 09:00:00,CCD/BTC,7.1e-07,7.1e-07,7.1e-07,7.1e-07,0.026524431825952398,37358.35468444
1659250800000,2022-07-31 07:00:00,CCD/BTC,7.2e-07,7.2e-07,7.2e-07,7.2e-07,0.027374199999839997,38019.722222
1659232800000,2022-07-31 02:00:00,CCD/BTC,7.1e-07,7.1e-07,7.1e-07,7.1e-07,0.0133537604718544,18808.11334064
1659229200000,2022-07-31 01:00:00,CCD/BTC,7.2e-07,7.2e-07,7.2e-07,7.2e-07,0.0001501149073392,208.49292686
1659225600000,2022-07-31 00:00:00,CCD/BTC,7.2e-07,7.2e-07,7.2e-07,7.2e-07,0.017688039745060797,24566.721868139997
1659222000000,2022-07-30 23:00:00,CCD/BTC,7.2e-07,7.2e-07,7.2e-07,7.2e-07,0.0226979583960168,31524.94221669
1659218400000,2022-07-30 22:00:00,CCD/BTC,7.3e-07,7.4e-07,7.2e-07,7.2e-07,0.21903435535735438,304214.38244077
1659214800000,2022-07-30 21:00:00,CCD/BTC,7.3e-07,7.3e-07,7.3e-07,7.3e-07,0.2131909104049066,292042.34302042
1659211200000,2022-07-30 20:00:00,CCD/BTC,7.4e-07,7.4e-07,7.3e-07,7.3e-07,0.0222347631296226,30458.57962962
1659207600000,2022-07-30 19:00:00,CCD/BTC,7.4e-07,7.4e-07,7.4e-07,7.4e-07,0.0810055469571796,109466.95534754
1659204000000,2022-07-30 18:00:00,CCD/BTC,7.4e-07,7.4e-07,7.4e-07,7.4e-07,0.170548681876759,230471.19172535
1659200400000,2022-07-30 17:00:00,CCD/BTC,7.5e-07,7.5e-07,7.4e-07,7.4e-07,0.0167217768585964,22596.99575486
1659196800000,2022-07-30 16:00:00,CCD/BTC,7.6e-07,7.7e-07,7.5e-07,7.5e-07,0.173486795519925,231315.7273599
1659193200000,2022-07-30 15:00:00,CCD/BTC,7.7e-07,7.7e-07,7.6e-07,7.6e-07,0.05590864777786281,73564.01023403
1659189600000,2022-07-30 14:00:00,CCD/BTC,7.6e-07,7.7e-07,7.5e-07,7.6e-07,0.7043693480946273,926801.77380872
1659186000000,2022-07-30 13:00:00,CCD/BTC,7.3e-07,7.9e-07,7.3e-07,7.7e-07,1.3661301453009056,1774194.99389728
1659182400000,2022-07-30 12:00:00,CCD/BTC,7.4e-07,7.4e-07,7.4e-07,7.4e-07,0.0179208705419968,24217.39262432
1659178800000,2022-07-30 11:00:00,CCD/BTC,7.4e-07,7.4e-07,7.4e-07,7.4e-07,0.016980454837266002,22946.5605909
1659171600000,2022-07-30 09:00:00,CCD/BTC,7.4e-07,7.5e-07,7.4e-07,7.5e-07,0.0169502464910025,22600.32865467
1659168000000,2022-07-30 08:00:00,CCD/BTC,7.4e-07,7.5e-07,7.3e-07,7.5e-07,0.057479956211969996,76639.94161596
1659142800000,2022-07-30 01:00:00,CCD/BTC,7.4e-07,7.4e-07,7.4e-07,7.4e-07,0.032133697566288796,43423.91563012
1659135600000,2022-07-29 23:00:00,CCD/BTC,7.3e-07,7.4e-07,7.3e-07,7.4e-07,0.0617960958993912,83508.23770188
1659121200000,2022-07-29 19:00:00,CCD/BTC,7.4e-07,7.4e-07,7.4e-07,7.4e-07,0.00043947093260099997,593.87963865
1659117600000,2022-07-29 18:00:00,CCD/BTC,7.3e-07,7.3e-07,7.3e-07,7.3e-07,0.00038424560588640004,526.3638436800001
1659110400000,2022-07-29 16:00:00,CCD/BTC,7.3e-07,7.3e-07,7.3e-07,7.3e-07,0.1355085608915697,185628.16560489
1659106800000,2022-07-29 15:00:00,CCD/BTC,7.1e-07,7.3e-07,7.1e-07,7.3e-07,0.39418329394978097,539977.1149997
1659103200000,2022-07-29 14:00:00,CCD/BTC,6.7e-07,7e-07,6.7e-07,7e-07,0.616031636495618,880045.19499374
1659099600000,2022-07-29 13:00:00,CCD/BTC,6.8e-07,6.9e-07,6.8e-07,6.8e-07,0.06366453383834199,93624.31446815
1659096000000,2022-07-29 12:00:00,CCD/BTC,6.8e-07,6.8e-07,6.8e-07,6.8e-07,0.021190835635746398,31162.99358198
1659092400000,2022-07-29 11:00:00,CCD/BTC,6.8e-07,6.9e-07,6.8e-07,6.9e-07,0.0074828731153191,10844.74364539
1659085200000,2022-07-29 09:00:00,CCD/BTC,6.9e-07,6.9e-07,6.8e-07,6.8e-07,0.014095092306579198,20728.07692144
1659081600000,2022-07-29 08:00:00,CCD/BTC,6.8e-07,6.8e-07,6.8e-07,6.8e-07,0.0902190659929868,132675.09704851
1659074400000,2022-07-29 06:00:00,CCD/BTC,6.8e-07,6.8e-07,6.8e-07,6.8e-07,0.0776551952987848,114198.81661586
1659070800000,2022-07-29 05:00:00,CCD/BTC,6.8e-07,6.8e-07,6.8e-07,6.8e-07,0.067870473461484,99809.51979630001
1659067200000,2022-07-29 04:00:00,CCD/BTC,6.8e-07,6.8e-07,6.8e-07,6.8e-07,0.0337291866021284,49601.745003129996
1659060000000,2022-07-29 02:00:00,CCD/BTC,6.8e-07,6.8e-07,6.8e-07,6.8e-07,0.066943486562614,98446.30376855
1659052800000,2022-07-29 00:00:00,CCD/BTC,6.8e-07,6.8e-07,6.8e-07,6.8e-07,0.0263832189530744,38798.85140158
1659042000000,2022-07-28 21:00:00,CCD/BTC,6.8e-07,6.8e-07,6.8e-07,6.8e-07,0.010118536424653199,14880.20062449
1659038400000,2022-07-28 20:00:00,CCD/BTC,6.9e-07,6.9e-07,6.8e-07,6.8e-07,0.1889274166306268,277834.43622151
