https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC3S,Volume USDT
1659344400,2022-08-01 09:00:00,MATIC3S/USDT,0.0183,0.0185,0.0179,0.0181,998917.24915696,18064.032185599546
1659340800,2022-08-01 08:00:00,MATIC3S/USDT,0.018,0.0185,0.0179,0.0184,2432387.90590337,44121.403243317239
1659337200,2022-08-01 07:00:00,MATIC3S/USDT,0.0185,0.0191,0.018,0.018,2028989.68896889,37810.865974451774
1659333600,2022-08-01 06:00:00,MATIC3S/USDT,0.018,0.0188,0.018,0.0185,2106286.12161138,39031.891142739367
1659330000,2022-08-01 05:00:00,MATIC3S/USDT,0.0177,0.0183,0.0173,0.0181,1420042.46581454,25417.897032559072
1659326400,2022-08-01 04:00:00,MATIC3S/USDT,0.0175,0.018,0.0174,0.0177,1059942.56407982,18709.190443137989
1659322800,2022-08-01 03:00:00,MATIC3S/USDT,0.0174,0.0181,0.0173,0.0176,2086313.3324462,36920.000531514663
1659319200,2022-08-01 02:00:00,MATIC3S/USDT,0.017,0.0179,0.0167,0.0176,1829357.71094919,31779.880584962053
1659315600,2022-08-01 01:00:00,MATIC3S/USDT,0.0173,0.0176,0.0167,0.0171,1318117.19010857,22496.482453510581
1659312000,2022-08-01 00:00:00,MATIC3S/USDT,0.0178,0.0183,0.0172,0.0173,2491986.10611849,44325.115122349433
1659308400,2022-07-31 23:00:00,MATIC3S/USDT,0.018,0.0186,0.0173,0.0176,1703584.84508113,30837.687040368078
1659304800,2022-07-31 22:00:00,MATIC3S/USDT,0.0172,0.0187,0.0169,0.018,4459282.02742711,79756.249057047481
1659301200,2022-07-31 21:00:00,MATIC3S/USDT,0.0164,0.0172,0.0163,0.0172,774871.97890412,13000.140272010613
1659297600,2022-07-31 20:00:00,MATIC3S/USDT,0.0163,0.0169,0.0162,0.0163,951721.71761431,15720.554588128723
1659294000,2022-07-31 19:00:00,MATIC3S/USDT,0.0163,0.0166,0.0158,0.0163,1852640.27270092,29814.77725462801
1659290400,2022-07-31 18:00:00,MATIC3S/USDT,0.0161,0.0176,0.0152,0.0163,3895299.93599016,64109.418057155096
1659286800,2022-07-31 17:00:00,MATIC3S/USDT,0.0161,0.0166,0.016,0.0162,1120832.04156483,18211.114973828534
1659283200,2022-07-31 16:00:00,MATIC3S/USDT,0.0164,0.0165,0.0159,0.0162,1001923.25258325,16277.197305423523
1659279600,2022-07-31 15:00:00,MATIC3S/USDT,0.0167,0.0169,0.0162,0.0163,869151.19163834,14342.266487049499
1659276000,2022-07-31 14:00:00,MATIC3S/USDT,0.0165,0.0171,0.016,0.0168,1956006.04764067,32285.76713748669
1659272400,2022-07-31 13:00:00,MATIC3S/USDT,0.016,0.0168,0.0158,0.0165,1019804.03033857,16686.842062258076
1659268800,2022-07-31 12:00:00,MATIC3S/USDT,0.016,0.0167,0.0159,0.016,991508.49065268,16157.144699418251
1659265200,2022-07-31 11:00:00,MATIC3S/USDT,0.0158,0.0164,0.0156,0.016,1716099.64191008,27485.740424787392
1659261600,2022-07-31 10:00:00,MATIC3S/USDT,0.0164,0.0167,0.0157,0.0157,3300949.28364391,53467.114117123194
1659258000,2022-07-31 09:00:00,MATIC3S/USDT,0.0171,0.0173,0.0162,0.0163,2292901.65257101,38330.612726524845
1659254400,2022-07-31 08:00:00,MATIC3S/USDT,0.0165,0.0172,0.0162,0.0171,2128153.19490262,35492.248148314921
1659250800,2022-07-31 07:00:00,MATIC3S/USDT,0.0159,0.0166,0.0157,0.0164,2271120.84609639,36719.223565937612
1659247200,2022-07-31 06:00:00,MATIC3S/USDT,0.0161,0.0165,0.0157,0.0159,1766475.73784252,28448.975629157511
1659243600,2022-07-31 05:00:00,MATIC3S/USDT,0.0154,0.0163,0.0149,0.0162,2860951.88620162,44758.18229887422
1659240000,2022-07-31 04:00:00,MATIC3S/USDT,0.0146,0.0154,0.013,0.0152,8703019.8575931,124395.397173619885
1659236400,2022-07-31 03:00:00,MATIC3S/USDT,0.015,0.0158,0.0145,0.0147,3468637.26426085,51966.673858561467
1659232800,2022-07-31 02:00:00,MATIC3S/USDT,0.0154,0.0156,0.0148,0.0149,3269829.97410397,49485.701259568388
1659229200,2022-07-31 01:00:00,MATIC3S/USDT,0.0163,0.0165,0.0145,0.0155,6131236.91810039,93436.019753747372
1659225600,2022-07-31 00:00:00,MATIC3S/USDT,0.0179,0.0182,0.0162,0.0164,2629997.23515609,45259.867837195053
1659222000,2022-07-30 23:00:00,MATIC3S/USDT,0.0174,0.0185,0.0171,0.0177,2118925.6504957,37956.770620997045
1659218400,2022-07-30 22:00:00,MATIC3S/USDT,0.0176,0.0184,0.0172,0.0174,2206545.43397088,39099.635835213136
1659214800,2022-07-30 21:00:00,MATIC3S/USDT,0.0173,0.0177,0.017,0.0176,1642583.96042819,28456.67772794785
1659211200,2022-07-30 20:00:00,MATIC3S/USDT,0.017,0.0175,0.0168,0.0173,3568303.15087326,61138.30278935651
1659207600,2022-07-30 19:00:00,MATIC3S/USDT,0.0158,0.017,0.0157,0.0169,3664303.70625859,59954.140673866715
1659204000,2022-07-30 18:00:00,MATIC3S/USDT,0.0159,0.0162,0.0156,0.0157,1208624.88876537,19219.202664700554
1659200400,2022-07-30 17:00:00,MATIC3S/USDT,0.0155,0.0164,0.0153,0.0158,2929474.24520862,46326.929653477665
1659196800,2022-07-30 16:00:00,MATIC3S/USDT,0.0157,0.0158,0.0152,0.0155,2217160.16112694,34423.209467749919
1659193200,2022-07-30 15:00:00,MATIC3S/USDT,0.0167,0.0169,0.0153,0.0156,2793323.95253806,44397.975431729473
1659189600,2022-07-30 14:00:00,MATIC3S/USDT,0.0161,0.0169,0.016,0.0168,2376810.89890063,39089.838384412487
1659186000,2022-07-30 13:00:00,MATIC3S/USDT,0.0166,0.0167,0.0158,0.0161,5217704.10104335,84895.016979734482
1659182400,2022-07-30 12:00:00,MATIC3S/USDT,0.0172,0.0175,0.0166,0.0166,2828287.62839261,48063.352446638336
1659178800,2022-07-30 11:00:00,MATIC3S/USDT,0.0178,0.0179,0.0169,0.0172,1592182.43711272,27407.531891247593
1659175200,2022-07-30 10:00:00,MATIC3S/USDT,0.0173,0.018,0.0173,0.0178,941963.84503486,16695.135434737538
1659171600,2022-07-30 09:00:00,MATIC3S/USDT,0.0169,0.0175,0.0168,0.0174,697211.05112313,11941.502372628933
1659168000,2022-07-30 08:00:00,MATIC3S/USDT,0.0173,0.0175,0.0168,0.017,1012481.02596272,17311.6398204678
1659164400,2022-07-30 07:00:00,MATIC3S/USDT,0.0171,0.0174,0.0169,0.0173,1528498.88979541,26170.690716636562
1659160800,2022-07-30 06:00:00,MATIC3S/USDT,0.0176,0.0178,0.0172,0.0172,1259826.16818381,21943.82073605795
1659157200,2022-07-30 05:00:00,MATIC3S/USDT,0.0182,0.0182,0.0176,0.0176,1806018.28490217,32291.448682938159
1659153600,2022-07-30 04:00:00,MATIC3S/USDT,0.0178,0.0188,0.0175,0.0182,2868167.22810745,52216.330307313935
1659150000,2022-07-30 03:00:00,MATIC3S/USDT,0.0175,0.0181,0.0175,0.0178,1696527.84588068,30246.563298797485
1659146400,2022-07-30 02:00:00,MATIC3S/USDT,0.0172,0.018,0.0172,0.0174,1916818.17141676,33518.6676570427
1659142800,2022-07-30 01:00:00,MATIC3S/USDT,0.0173,0.0182,0.0167,0.0172,3252687.48096735,56251.401313930073
1659139200,2022-07-30 00:00:00,MATIC3S/USDT,0.0173,0.0179,0.0168,0.0172,3765496.31013546,64885.301136854613
1659135600,2022-07-29 23:00:00,MATIC3S/USDT,0.0167,0.0175,0.0161,0.0173,4588737.20691624,76666.415326307044
1659132000,2022-07-29 22:00:00,MATIC3S/USDT,0.0174,0.018,0.0165,0.0166,2081196.52481139,35639.048867950192
1659128400,2022-07-29 21:00:00,MATIC3S/USDT,0.017,0.018,0.0168,0.0174,1515150.22053745,26553.278277438494
1659124800,2022-07-29 20:00:00,MATIC3S/USDT,0.017,0.0175,0.0167,0.0171,2985956.83321147,51133.634243577863
1659121200,2022-07-29 19:00:00,MATIC3S/USDT,0.0176,0.0183,0.0167,0.0171,3705398.9707776,65245.786519368907
1659117600,2022-07-29 18:00:00,MATIC3S/USDT,0.0183,0.0185,0.017,0.0177,4642441.99895895,81782.534054293102
1659114000,2022-07-29 17:00:00,MATIC3S/USDT,0.0173,0.0188,0.0172,0.0183,4559447.37333194,82964.736505943139
1659110400,2022-07-29 16:00:00,MATIC3S/USDT,0.0175,0.019,0.0171,0.0171,6318313.43008231,115183.304882825699
1659106800,2022-07-29 15:00:00,MATIC3S/USDT,0.0174,0.0178,0.017,0.0174,3006887.56675135,52258.856527785648
1659103200,2022-07-29 14:00:00,MATIC3S/USDT,0.0175,0.0176,0.0161,0.0175,7758106.36717723,129943.767997913072
1659099600,2022-07-29 13:00:00,MATIC3S/USDT,0.0188,0.019,0.0172,0.0176,6126812.18155472,110431.230486948825
1659096000,2022-07-29 12:00:00,MATIC3S/USDT,0.0183,0.0196,0.0178,0.0187,4864215.0895137,91120.042471920486
1659092400,2022-07-29 11:00:00,MATIC3S/USDT,0.0163,0.0189,0.0157,0.0181,6194586.79500503,108753.962960349842
1659088800,2022-07-29 10:00:00,MATIC3S/USDT,0.016,0.0172,0.0159,0.0163,4374538.14864026,72068.371472698434
1659085200,2022-07-29 09:00:00,MATIC3S/USDT,0.0169,0.0173,0.016,0.016,2185388.96015676,36163.550375294366
1659081600,2022-07-29 08:00:00,MATIC3S/USDT,0.0165,0.0173,0.0164,0.0168,2350745.61848542,39496.945038123085
1659078000,2022-07-29 07:00:00,MATIC3S/USDT,0.0164,0.0172,0.0159,0.0166,2972088.9199538,49293.209316552897
1659074400,2022-07-29 06:00:00,MATIC3S/USDT,0.0153,0.0166,0.0143,0.0163,5365448.10405333,81670.492108502505
1659070800,2022-07-29 05:00:00,MATIC3S/USDT,0.0152,0.0161,0.0145,0.0152,3455221.99975684,52620.879666380952
1659067200,2022-07-29 04:00:00,MATIC3S/USDT,0.0151,0.0156,0.0147,0.0152,2340145.1833408,35449.183690952363
1659063600,2022-07-29 03:00:00,MATIC3S/USDT,0.0159,0.0161,0.0147,0.0152,4081692.83706168,62754.601547256677
1659060000,2022-07-29 02:00:00,MATIC3S/USDT,0.0161,0.0164,0.0152,0.0159,2655167.57177729,41538.558857018915
1659056400,2022-07-29 01:00:00,MATIC3S/USDT,0.0159,0.0168,0.0157,0.0161,3862502.77015049,62530.112835524329
1659052800,2022-07-29 00:00:00,MATIC3S/USDT,0.0176,0.0186,0.0157,0.0159,3790070.33054129,64251.221525154143
1659049200,2022-07-28 23:00:00,MATIC3S/USDT,0.017,0.0182,0.017,0.0177,3516954.65974533,62296.695411238328
1659045600,2022-07-28 22:00:00,MATIC3S/USDT,0.0171,0.0178,0.0168,0.017,3456232.71958545,59449.976909816716
1659042000,2022-07-28 21:00:00,MATIC3S/USDT,0.0158,0.0175,0.0158,0.0171,2319215.88975675,38758.209189017442
1659038400,2022-07-28 20:00:00,MATIC3S/USDT,0.0175,0.0176,0.0151,0.0158,7465856.74430616,120592.021921641764
1659034800,2022-07-28 19:00:00,MATIC3S/USDT,0.0174,0.018,0.0168,0.0176,2890899.2358537,50540.907554938795
1659031200,2022-07-28 18:00:00,MATIC3S/USDT,0.0162,0.018,0.0162,0.0174,4433575.93356751,76319.808839785655
1659027600,2022-07-28 17:00:00,MATIC3S/USDT,0.0183,0.0184,0.015,0.0162,5740897.37870339,94143.558429046455
1659024000,2022-07-28 16:00:00,MATIC3S/USDT,0.0192,0.0195,0.0174,0.0183,3350438.19641099,61336.891043419633
1659020400,2022-07-28 15:00:00,MATIC3S/USDT,0.0213,0.0218,0.0183,0.0192,5860101.34070923,116471.86007913183
1659016800,2022-07-28 14:00:00,MATIC3S/USDT,0.0223,0.0229,0.0211,0.0211,3293863.46523533,72183.654901360301
1659013200,2022-07-28 13:00:00,MATIC3S/USDT,0.022,0.0233,0.0202,0.0224,4312500.58910456,93929.694238093641
1659009600,2022-07-28 12:00:00,MATIC3S/USDT,0.0207,0.0237,0.0205,0.022,5050330.90440967,112755.229510960705
1659006000,2022-07-28 11:00:00,MATIC3S/USDT,0.0218,0.0219,0.0205,0.0205,2208549.9981622,46976.477269488651
1659002400,2022-07-28 10:00:00,MATIC3S/USDT,0.0223,0.0225,0.0213,0.0219,1582905.42275025,34858.883310883186
1658998800,2022-07-28 09:00:00,MATIC3S/USDT,0.022,0.023,0.0216,0.0223,1014600.20263829,22662.39872530825
1658995200,2022-07-28 08:00:00,MATIC3S/USDT,0.0225,0.0226,0.0219,0.022,1048607.15227677,23314.302139208936
1658991600,2022-07-28 07:00:00,MATIC3S/USDT,0.0214,0.0226,0.0214,0.0225,1315296.15488145,28814.417958198799
1658988000,2022-07-28 06:00:00,MATIC3S/USDT,0.0209,0.0217,0.0209,0.0214,1215314.67908083,25854.769611077728
1658984400,2022-07-28 05:00:00,MATIC3S/USDT,0.0219,0.0222,0.0208,0.0209,2423448.85838249,52342.819027368238
1658980800,2022-07-28 04:00:00,MATIC3S/USDT,0.0214,0.0222,0.0207,0.0219,3238985.15727905,69667.738287147883
1658977200,2022-07-28 03:00:00,MATIC3S/USDT,0.0199,0.0215,0.0195,0.0212,2507024.91159509,51085.448009805024
1658973600,2022-07-28 02:00:00,MATIC3S/USDT,0.022,0.0224,0.0194,0.0199,5475589.56596701,113040.10392345898
1658970000,2022-07-28 01:00:00,MATIC3S/USDT,0.0207,0.0223,0.0201,0.022,3204922.07899907,68706.52371038369
1658966400,2022-07-28 00:00:00,MATIC3S/USDT,0.0203,0.0233,0.0203,0.0207,5981930.27392153,129361.653440157985
1658962800,2022-07-27 23:00:00,MATIC3S/USDT,0.0216,0.0223,0.0203,0.0204,4613210.78807769,99102.763143847909
1658959200,2022-07-27 22:00:00,MATIC3S/USDT,0.0235,0.0238,0.0207,0.0218,6346149.16665515,139082.42892678684
1658955600,2022-07-27 21:00:00,MATIC3S/USDT,0.024,0.0255,0.0229,0.0236,4056867.58041892,97006.839774680645
1658952000,2022-07-27 20:00:00,MATIC3S/USDT,0.0251,0.0256,0.0228,0.0238,5456121.69481457,133248.5323355502
1658948400,2022-07-27 19:00:00,MATIC3S/USDT,0.0248,0.0264,0.0225,0.0252,8959434.91745883,217423.508633867489
1658944800,2022-07-27 18:00:00,MATIC3S/USDT,0.0326,0.033,0.023,0.0249,14850208.8543145,398511.176210637304
1658941200,2022-07-27 17:00:00,MATIC3S/USDT,0.0334,0.034,0.0313,0.0327,2907514.71437796,94682.147796147282
1658937600,2022-07-27 16:00:00,MATIC3S/USDT,0.0326,0.0337,0.03,0.0333,4242840.95521431,135816.518917904379
1658934000,2022-07-27 15:00:00,MATIC3S/USDT,0.0327,0.0336,0.0324,0.0325,1920132.95716706,63180.716182565907
1658930400,2022-07-27 14:00:00,MATIC3S/USDT,0.0318,0.0333,0.0317,0.0326,1820777.27467305,59523.563743667983
1658926800,2022-07-27 13:00:00,MATIC3S/USDT,0.0322,0.0333,0.0313,0.0318,1337635.73573706,43091.854263869181
1658923200,2022-07-27 12:00:00,MATIC3S/USDT,0.0343,0.0346,0.0319,0.0322,1227656.41077843,40656.187888213549
1658919600,2022-07-27 11:00:00,MATIC3S/USDT,0.0332,0.0343,0.0326,0.0343,1512851.95790267,50509.525625929752
1658916000,2022-07-27 10:00:00,MATIC3S/USDT,0.0336,0.0344,0.0325,0.0332,1569463.99296623,52486.861568533812
1658912400,2022-07-27 09:00:00,MATIC3S/USDT,0.0326,0.034,0.0319,0.0337,1998764.4573385,65721.160093992795
1658908800,2022-07-27 08:00:00,MATIC3S/USDT,0.0321,0.0327,0.0307,0.0326,1771707.21616643,56033.201132744072
1658905200,2022-07-27 07:00:00,MATIC3S/USDT,0.0317,0.0323,0.0309,0.032,1639072.80780908,51707.279579529007
1658901600,2022-07-27 06:00:00,MATIC3S/USDT,0.0331,0.0344,0.0317,0.0318,1921716.83838241,63447.996980583076
1658898000,2022-07-27 05:00:00,MATIC3S/USDT,0.0372,0.0378,0.0328,0.033,2341443.29457977,81334.997786383043
1658894400,2022-07-27 04:00:00,MATIC3S/USDT,0.0385,0.0391,0.0369,0.037,1246140.23486498,46949.348198753437
1658890800,2022-07-27 03:00:00,MATIC3S/USDT,0.0377,0.0396,0.0375,0.0386,996458.74937851,38655.076020713623
1658887200,2022-07-27 02:00:00,MATIC3S/USDT,0.0372,0.039,0.0372,0.0376,1649097.86376094,63179.363004539824
1658883600,2022-07-27 01:00:00,MATIC3S/USDT,0.0367,0.0378,0.0361,0.0372,1715979.75253474,63313.216098366606
1658880000,2022-07-27 00:00:00,MATIC3S/USDT,0.0356,0.0381,0.0355,0.037,2028904.10340074,75294.057842914398
1658876400,2022-07-26 23:00:00,MATIC3S/USDT,0.0379,0.04,0.0356,0.0356,3099898.47476275,116731.640395220753
1658872800,2022-07-26 22:00:00,MATIC3S/USDT,0.0412,0.0412,0.0377,0.0382,2317916.90684024,90274.226337947107
1658869200,2022-07-26 21:00:00,MATIC3S/USDT,0.0417,0.0425,0.0401,0.041,2441390.82020377,100256.019637462468
1658865600,2022-07-26 20:00:00,MATIC3S/USDT,0.0427,0.0433,0.0413,0.042,1961691.56176212,83014.409984392698
1658862000,2022-07-26 19:00:00,MATIC3S/USDT,0.0425,0.0439,0.042,0.0427,1487908.33031963,63837.86853016752
1658858400,2022-07-26 18:00:00,MATIC3S/USDT,0.0417,0.0428,0.0407,0.0424,962854.29974156,40363.627866890226
1658854800,2022-07-26 17:00:00,MATIC3S/USDT,0.0413,0.0423,0.0397,0.0417,2227647.49439452,90719.051310041313
1658851200,2022-07-26 16:00:00,MATIC3S/USDT,0.0431,0.0431,0.0406,0.0413,1502049.65688483,62529.278348053839
1658847600,2022-07-26 15:00:00,MATIC3S/USDT,0.0412,0.0431,0.0409,0.0429,1099998.32002327,46624.570126196101
1658844000,2022-07-26 14:00:00,MATIC3S/USDT,0.0413,0.0424,0.0405,0.0414,998204.56225104,41442.689087285326
1658840400,2022-07-26 13:00:00,MATIC3S/USDT,0.041,0.0419,0.0402,0.0411,1325674.05715319,54325.991977266159
1658836800,2022-07-26 12:00:00,MATIC3S/USDT,0.039,0.0413,0.0382,0.0409,1295791.92794037,51328.936895978579
1658833200,2022-07-26 11:00:00,MATIC3S/USDT,0.0397,0.0407,0.0388,0.0389,1363961.94690241,53687.889405186857
1658829600,2022-07-26 10:00:00,MATIC3S/USDT,0.0387,0.0401,0.0384,0.0396,687095.9432918,27031.162658627533
1658826000,2022-07-26 09:00:00,MATIC3S/USDT,0.04,0.0401,0.0384,0.0389,676519.44723523,26514.010917468086
1658822400,2022-07-26 08:00:00,MATIC3S/USDT,0.0402,0.0409,0.0393,0.0399,1091857.14395274,43661.991956228819
1658818800,2022-07-26 07:00:00,MATIC3S/USDT,0.0399,0.0402,0.039,0.0402,875982.3796548,34769.152186879217
1658815200,2022-07-26 06:00:00,MATIC3S/USDT,0.0385,0.0401,0.0382,0.0399,891409.72094342,35049.126496978901
1658811600,2022-07-26 05:00:00,MATIC3S/USDT,0.038,0.0392,0.0377,0.0384,944761.82865125,36217.057541777956
1658808000,2022-07-26 04:00:00,MATIC3S/USDT,0.0376,0.0385,0.0366,0.0381,1641782.83358935,61545.379110838096
1658804400,2022-07-26 03:00:00,MATIC3S/USDT,0.0391,0.0398,0.037,0.0377,2891783.06165246,110113.674000974167
1658800800,2022-07-26 02:00:00,MATIC3S/USDT,0.0394,0.0397,0.0385,0.0391,1165626.54240507,45502.224495971392
1658797200,2022-07-26 01:00:00,MATIC3S/USDT,0.0387,0.0396,0.0377,0.0393,1896422.09751437,73588.766241059828
1658793600,2022-07-26 00:00:00,MATIC3S/USDT,0.0378,0.039,0.0368,0.0388,4844647.58474109,183692.364631871758
1658790000,2022-07-25 23:00:00,MATIC3S/USDT,0.0336,0.038,0.0334,0.038,3399666.05459809,120313.535759469068
1658786400,2022-07-25 22:00:00,MATIC3S/USDT,0.0326,0.0342,0.0326,0.0335,2393356.23968243,80139.753128514462
1658782800,2022-07-25 21:00:00,MATIC3S/USDT,0.0321,0.0328,0.0314,0.0327,906712.04981571,29212.826609257606
1658779200,2022-07-25 20:00:00,MATIC3S/USDT,0.0327,0.0332,0.0314,0.0322,3183273.36352516,102478.790082547184
1658775600,2022-07-25 19:00:00,MATIC3S/USDT,0.0323,0.0346,0.0321,0.0327,3740553.19731397,125641.801872317857
1658772000,2022-07-25 18:00:00,MATIC3S/USDT,0.0321,0.0323,0.0316,0.0321,567455.27940962,18184.640960608982
1658768400,2022-07-25 17:00:00,MATIC3S/USDT,0.0317,0.0323,0.0313,0.0321,1156381.16100667,36600.009340996645
1658764800,2022-07-25 16:00:00,MATIC3S/USDT,0.0316,0.0325,0.0311,0.0318,1550624.79385004,49328.321650188467
1658761200,2022-07-25 15:00:00,MATIC3S/USDT,0.0318,0.0326,0.0315,0.0317,1044847.45802041,33381.606750822436
1658757600,2022-07-25 14:00:00,MATIC3S/USDT,0.0318,0.033,0.0314,0.0319,2174621.66915265,70645.955514197665
1658754000,2022-07-25 13:00:00,MATIC3S/USDT,0.0311,0.0321,0.0309,0.0317,1305434.03995144,41176.032778997925
1658750400,2022-07-25 12:00:00,MATIC3S/USDT,0.0313,0.032,0.031,0.0312,1207470.87471347,38200.12660255201
1658746800,2022-07-25 11:00:00,MATIC3S/USDT,0.031,0.0315,0.0305,0.0313,997470.72149016,30984.933789758004
1658743200,2022-07-25 10:00:00,MATIC3S/USDT,0.0315,0.0318,0.0305,0.0307,1400005.85242832,43143.707592999354
1658739600,2022-07-25 09:00:00,MATIC3S/USDT,0.0313,0.032,0.0308,0.0318,1052482.0562602,32984.128821400297
1658736000,2022-07-25 08:00:00,MATIC3S/USDT,0.0314,0.0329,0.031,0.0314,1541621.28060381,49205.031124685255
1658732400,2022-07-25 07:00:00,MATIC3S/USDT,0.0316,0.0319,0.0311,0.0313,1196986.08268249,37552.74506941783
1658728800,2022-07-25 06:00:00,MATIC3S/USDT,0.0303,0.032,0.0303,0.0315,1301189.07592907,40648.243098324159
1658725200,2022-07-25 05:00:00,MATIC3S/USDT,0.0304,0.0307,0.0301,0.0303,1088688.12855738,33094.71772996835
1658721600,2022-07-25 04:00:00,MATIC3S/USDT,0.0311,0.0316,0.0302,0.0303,1277187.03828669,39431.732825842146
1658718000,2022-07-25 03:00:00,MATIC3S/USDT,0.0289,0.032,0.0288,0.0309,2508278.1905386,76969.520089744873
1658714400,2022-07-25 02:00:00,MATIC3S/USDT,0.03,0.0306,0.0287,0.0288,1996390.54820514,59061.132042704578
1658710800,2022-07-25 01:00:00,MATIC3S/USDT,0.0301,0.0309,0.0294,0.0299,2676114.4743532,79593.385260362462
1658707200,2022-07-25 00:00:00,MATIC3S/USDT,0.0272,0.0307,0.0267,0.03,3507757.51281851,102966.582674123793
1658703600,2022-07-24 23:00:00,MATIC3S/USDT,0.0265,0.0274,0.026,0.0274,1871318.2651146,50190.082279261957
1658700000,2022-07-24 22:00:00,MATIC3S/USDT,0.026,0.0272,0.0244,0.0266,2823451.5315418,71937.054963042041
1658696400,2022-07-24 21:00:00,MATIC3S/USDT,0.0269,0.0272,0.0259,0.0259,716342.3033141,19027.752129658776
1658692800,2022-07-24 20:00:00,MATIC3S/USDT,0.0275,0.0277,0.0263,0.0268,1339673.45396452,36054.851050138069
1658689200,2022-07-24 19:00:00,MATIC3S/USDT,0.0276,0.0281,0.0272,0.0276,984864.85291467,27060.333447758475
1658685600,2022-07-24 18:00:00,MATIC3S/USDT,0.0271,0.0279,0.0269,0.0276,702327.74032516,19149.993984013669
1658682000,2022-07-24 17:00:00,MATIC3S/USDT,0.0273,0.0279,0.0264,0.0272,839642.04806988,22613.779932558947
1658678400,2022-07-24 16:00:00,MATIC3S/USDT,0.0264,0.0274,0.0262,0.0273,882600.05560702,23749.95840565154
1658674800,2022-07-24 15:00:00,MATIC3S/USDT,0.0274,0.0274,0.0257,0.0263,1798645.14525891,47614.690344746547
1658671200,2022-07-24 14:00:00,MATIC3S/USDT,0.0289,0.0296,0.0267,0.0273,1765919.99268611,48957.404229948273
1658667600,2022-07-24 13:00:00,MATIC3S/USDT,0.0289,0.0293,0.0282,0.0288,483678.52204936,13839.231192619224
1658664000,2022-07-24 12:00:00,MATIC3S/USDT,0.0278,0.0293,0.0274,0.0289,907077.15966691,25332.507903248311
1658660400,2022-07-24 11:00:00,MATIC3S/USDT,0.029,0.0298,0.0272,0.028,1427465.62910458,40128.350093459899
1658656800,2022-07-24 10:00:00,MATIC3S/USDT,0.0286,0.0298,0.0281,0.0291,683693.20766529,19642.837942514492
1658653200,2022-07-24 09:00:00,MATIC3S/USDT,0.0278,0.0289,0.0275,0.0286,542469.41116336,15138.632672986047
1658649600,2022-07-24 08:00:00,MATIC3S/USDT,0.0277,0.0286,0.0272,0.0278,1776664.39558092,49409.135904473008
1658646000,2022-07-24 07:00:00,MATIC3S/USDT,0.0275,0.0281,0.0269,0.0279,454958.76843057,12506.436828997013
1658642400,2022-07-24 06:00:00,MATIC3S/USDT,0.0283,0.0284,0.0264,0.0275,1491818.13036451,40708.047262524699
1658638800,2022-07-24 05:00:00,MATIC3S/USDT,0.0294,0.0294,0.0281,0.0285,1268879.76556637,36286.810819174799
1658635200,2022-07-24 04:00:00,MATIC3S/USDT,0.0301,0.0304,0.0292,0.0295,1077502.95283238,32066.872610777274
1658631600,2022-07-24 03:00:00,MATIC3S/USDT,0.0288,0.0303,0.0285,0.0301,907367.92588943,26832.374567936255
1658628000,2022-07-24 02:00:00,MATIC3S/USDT,0.0291,0.0299,0.0286,0.0289,599887.7444751,17499.844055012443
1658624400,2022-07-24 01:00:00,MATIC3S/USDT,0.029,0.0299,0.0282,0.0292,1094732.66037871,31772.314604507043
1658620800,2022-07-24 00:00:00,MATIC3S/USDT,0.0282,0.0293,0.0268,0.0291,3065322.23089017,85423.533257470481
1658617200,2022-07-23 23:00:00,MATIC3S/USDT,0.029,0.0291,0.0268,0.0283,3264997.13913044,90806.163644271205
1658613600,2022-07-23 22:00:00,MATIC3S/USDT,0.0319,0.0319,0.0281,0.0289,3161065.76606267,94110.012656720255
1658610000,2022-07-23 21:00:00,MATIC3S/USDT,0.0316,0.0323,0.0314,0.0319,1401016.56830633,44397.937544499949
1658606400,2022-07-23 20:00:00,MATIC3S/USDT,0.0321,0.0324,0.0314,0.0316,1102569.12574697,35126.143434898215
1658602800,2022-07-23 19:00:00,MATIC3S/USDT,0.0338,0.0338,0.0319,0.0323,1465130.67665388,48041.538710707442
1658599200,2022-07-23 18:00:00,MATIC3S/USDT,0.034,0.0345,0.0329,0.0338,1670595.72726795,55999.847989139309
1658595600,2022-07-23 17:00:00,MATIC3S/USDT,0.032,0.034,0.0317,0.034,2057466.34562936,67865.553757412995
1658592000,2022-07-23 16:00:00,MATIC3S/USDT,0.0315,0.0324,0.0311,0.0322,1636758.58459971,51769.10684564774
1658588400,2022-07-23 15:00:00,MATIC3S/USDT,0.0324,0.0324,0.0311,0.0316,1836399.5996528,58473.089122518141
1658584800,2022-07-23 14:00:00,MATIC3S/USDT,0.031,0.0331,0.0308,0.0323,1647812.80842473,53115.633598404663
1658581200,2022-07-23 13:00:00,MATIC3S/USDT,0.0319,0.0322,0.0306,0.0309,1288793.91378031,40124.486374829501
1658577600,2022-07-23 12:00:00,MATIC3S/USDT,0.0328,0.0337,0.0314,0.0319,2237676.99940414,71989.018067566045
1658574000,2022-07-23 11:00:00,MATIC3S/USDT,0.0314,0.0335,0.0313,0.0329,1924936.34164419,63129.191071008854
1658570400,2022-07-23 10:00:00,MATIC3S/USDT,0.0306,0.0323,0.0301,0.0316,1393642.55781337,43636.532433385427
