https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GST,Volume USDT
1658620800000.0,2022-07-24 00:00:00,GST/USDT,0.0975,0.1055,0.07,0.0725,2023565.2441379311,146708.4802
1658534400000.0,2022-07-23 00:00:00,GST/USDT,0.046,0.1395,0.033,0.0975,3777146.2979487176,368271.76405
1658448000000.0,2022-07-22 00:00:00,GST/USDT,0.055,0.065,0.0445,0.046,978121.4173913044,44993.5852
1658361600000.0,2022-07-21 00:00:00,GST/USDT,0.0595,0.0605,0.052,0.055,530009.6645454546,29150.53155
1658275200000.0,2022-07-20 00:00:00,GST/USDT,0.069,0.07,0.057,0.0595,198900.24117647062,11834.56435
1658188800000.0,2022-07-19 00:00:00,GST/USDT,0.0745,0.075,0.06,0.069,301634.5731884058,20812.78555
1658102400000.0,2022-07-18 00:00:00,GST/USDT,0.076,0.079,0.0725,0.0745,172634.9322147651,12861.30245
1658016000000.0,2022-07-17 00:00:00,GST/USDT,0.08,0.0825,0.0755,0.076,148432.1513157895,11280.8435
1657929600000.0,2022-07-16 00:00:00,GST/USDT,0.079,0.084,0.0755,0.08,105944.271875,8475.54175
1657843200000.0,2022-07-15 00:00:00,GST/USDT,0.0795,0.0855,0.0775,0.079,206765.5018987342,16334.47465
1657756800000.0,2022-07-14 00:00:00,GST/USDT,0.0805,0.082,0.0745,0.0795,116471.80880503144,9259.5088
1657670400000.0,2022-07-13 00:00:00,GST/USDT,0.0855,0.091,0.0745,0.0805,228874.35279503104,18424.3854
1657584000000.0,2022-07-12 00:00:00,GST/USDT,0.092,0.094,0.0845,0.0855,109805.93216374268,9388.4072
1657497600000.0,2022-07-11 00:00:00,GST/USDT,0.094,0.103,0.0875,0.092,248296.90380434782,22843.31515
1657411200000.0,2022-07-10 00:00:00,GST/USDT,0.1025,0.1045,0.093,0.094,65237.589361702136,6132.3334
1657324800000.0,2022-07-09 00:00:00,GST/USDT,0.1075,0.109,0.1,0.1025,88478.43268292682,9069.03935
1657238400000.0,2022-07-08 00:00:00,GST/USDT,0.11,0.1125,0.1045,0.1075,47949.77395348837,5154.6007
1657152000000.0,2022-07-07 00:00:00,GST/USDT,0.111,0.113,0.107,0.11,82124.36727272726,9033.6804
1657065600000.0,2022-07-06 00:00:00,GST/USDT,0.109,0.118,0.1045,0.111,106192.63108108108,11787.38205
1656979200000.0,2022-07-05 00:00:00,GST/USDT,0.116,0.122,0.1045,0.109,141664.14128440368,15441.3914
1656892800000.0,2022-07-04 00:00:00,GST/USDT,0.1135,0.12,0.1035,0.116,134658.75301724137,15620.41535
1656806400000.0,2022-07-03 00:00:00,GST/USDT,0.1025,0.129,0.097,0.1135,303700.89911894273,34470.05205
1656720000000.0,2022-07-02 00:00:00,GST/USDT,0.118,0.118,0.0885,0.1025,661444.3756097562,67798.0485
1656633600000.0,2022-07-01 00:00:00,GST/USDT,0.127,0.1355,0.118,0.118,126910.1466101695,14975.3973
1656547200000.0,2022-06-30 00:00:00,GST/USDT,0.1425,0.1455,0.1215,0.127,107680.93031496064,13675.47815
1656460800000.0,2022-06-29 00:00:00,GST/USDT,0.155,0.157,0.131,0.1425,305029.9364912281,43466.76595
1656374400000.0,2022-06-28 00:00:00,GST/USDT,0.1675,0.19,0.1515,0.155,742265.8267741936,115051.20315
1656288000000.0,2022-06-27 00:00:00,GST/USDT,0.172,0.182,0.1615,0.1675,67722.33253731343,11343.4907
1656201600000.0,2022-06-26 00:00:00,GST/USDT,0.1865,0.2005,0.171,0.172,77473.40290697676,13325.4253
1656115200000.0,2022-06-25 00:00:00,GST/USDT,0.172,0.214,0.168,0.1865,130273.06193029489,24295.92605
1656028800000.0,2022-06-24 00:00:00,GST/USDT,0.182,0.185,0.161,0.172,104306.4558139535,17940.7104
1655942400000.0,2022-06-23 00:00:00,GST/USDT,0.194,0.2,0.18,0.182,93917.36291208792,17092.96005
1655856000000.0,2022-06-22 00:00:00,GST/USDT,0.228,0.228,0.193,0.194,88980.53298969072,17262.2234
1655769600000.0,2022-06-21 00:00:00,GST/USDT,0.2355,0.245,0.218,0.228,117298.92653508771,26744.15525
1655683200000.0,2022-06-20 00:00:00,GST/USDT,0.216,0.25,0.209,0.2355,161355.90594479832,37999.31585
1655596800000.0,2022-06-19 00:00:00,GST/USDT,0.2195,0.226,0.202,0.216,110796.75694444445,23932.0995
1655510400000.0,2022-06-18 00:00:00,GST/USDT,0.247,0.25,0.2105,0.2195,101816.44874715262,22348.7105
1655424000000.0,2022-06-17 00:00:00,GST/USDT,0.2445,0.2815,0.2395,0.247,189465.57530364374,46797.9971
1655337600000.0,2022-06-16 00:00:00,GST/USDT,0.265,0.293,0.24,0.2445,318344.17586912063,77835.151
1655251200000.0,2022-06-15 00:00:00,GST/USDT,0.26,0.2675,0.209,0.265,507304.33849056606,134435.6497
1655164800000.0,2022-06-14 00:00:00,GST/USDT,0.257,0.32,0.225,0.26,778928.1080769231,202521.3081
1655078400000.0,2022-06-13 00:00:00,GST/USDT,0.204,0.28,0.1555,0.257,4619636.603112841,1187246.607
1654992000000.0,2022-06-12 00:00:00,GST/USDT,0.293,0.293,0.2005,0.204,4094220.9257352944,835221.06885
1654905600000.0,2022-06-11 00:00:00,GST/USDT,0.375,0.379,0.2725,0.293,574303.626450512,168270.96255
1654819200000.0,2022-06-10 00:00:00,GST/USDT,0.45,0.4595,0.366,0.375,369608.1409333334,138603.05285
1654732800000.0,2022-06-09 00:00:00,GST/USDT,0.5725,0.5725,0.4425,0.45,172719.80622222222,77723.9128
1654646400000.0,2022-06-08 00:00:00,GST/USDT,0.5485,0.811,0.5205,0.5725,1555522.5602620088,890536.66575
1654560000000.0,2022-06-07 00:00:00,GST/USDT,0.6495,0.65,0.527,0.5485,522749.01777575206,286727.83625
1654473600000.0,2022-06-06 00:00:00,GST/USDT,0.601,0.7,0.586,0.6495,153579.4781370285,99749.87105
1654387200000.0,2022-06-05 00:00:00,GST/USDT,0.7495,0.7595,0.5835,0.601,278584.6866056573,167429.39665
1654300800000.0,2022-06-04 00:00:00,GST/USDT,0.883,0.883,0.732,0.7495,295761.6747831888,221673.37525
1654214400000.0,2022-06-03 00:00:00,GST/USDT,0.979,0.9935,0.782,0.883,1008798.8671007928,890769.39965
1654128000000.0,2022-06-02 00:00:00,GST/USDT,0.944,1.05,0.814,0.979,240170.16639427986,235126.5929
1654041600000.0,2022-06-01 00:00:00,GST/USDT,1.146,1.7175,0.75,0.944,803131.9857521188,758156.59455
1653955200000.0,2022-05-31 00:00:00,GST/USDT,1.387,1.475,1.0635,1.146,381538.0258726004,437242.57765
1653868800000.0,2022-05-30 00:00:00,GST/USDT,1.3655,1.497,1.282,1.3865,88079.62967904795,122122.40655
1653782400000.0,2022-05-29 00:00:00,GST/USDT,1.842,1.8795,1.184,1.3655,138023.04090076894,188470.46235
1653696000000.0,2022-05-28 00:00:00,GST/USDT,1.9635,2.0135,1.7185,1.842,81196.5266829533,149564.00215
1653609600000.0,2022-05-27 00:00:00,GST/USDT,1.6355,2.162,1.484,1.9635,286181.0231474408,561916.43895
1653523200000.0,2022-05-26 00:00:00,GST/USDT,2.4455,2.4735,1.5155,1.6355,491064.85169672885,803136.56495
1653436800000.0,2022-05-25 00:00:00,GST/USDT,2.653,2.789,2.3165,2.4455,106391.6204252709,260180.70775
1653350400000.0,2022-05-24 00:00:00,GST/USDT,2.608,2.82,2.535,2.653,133795.7983415002,354960.253
1653264000000.0,2022-05-23 00:00:00,GST/USDT,2.926,2.942,2.5565,2.608,128574.08257285276,335321.20735
1653177600000.0,2022-05-22 00:00:00,GST/USDT,2.941,2.99,2.82,2.926,47769.87007860561,139774.63985
1653091200000.0,2022-05-21 00:00:00,GST/USDT,2.925,2.98,2.855,2.941,56701.75703842231,166759.86745
1653004800000.0,2022-05-20 00:00:00,GST/USDT,2.994,3.05,2.808,2.925,56664.172188034194,165742.70365
1652918400000.0,2022-05-19 00:00:00,GST/USDT,2.887,3.006,2.824,2.994,70966.94709418836,212475.0396
1652832000000.0,2022-05-18 00:00:00,GST/USDT,3.1,3.168,2.7835,2.887,86422.83169379979,249502.7151
1652745600000.0,2022-05-17 00:00:00,GST/USDT,3.104,3.2,2.98,3.1,74323.06983870968,230401.5165
1652659200000.0,2022-05-16 00:00:00,GST/USDT,3.2285,3.24,2.97,3.104,115797.79183311855,359436.34585
1652572800000.0,2022-05-15 00:00:00,GST/USDT,3.006,3.4,2.9155,3.2285,114058.66719838935,368238.40705
1652486400000.0,2022-05-14 00:00:00,GST/USDT,2.929,3.08,2.7035,3.006,198065.0121091151,595383.4264
1652400000000.0,2022-05-13 00:00:00,GST/USDT,2.5095,3.1995,2.47,2.929,96645.26754865143,283073.98865
1652313600000.0,2022-05-12 00:00:00,GST/USDT,2.796,2.922,1.897,2.5095,135295.0105598725,339522.829
1652227200000.0,2022-05-11 00:00:00,GST/USDT,3.84,4.0295,2.726,2.796,114601.97530400573,320427.12295
1652140800000.0,2022-05-10 00:00:00,GST/USDT,3.6655,4.4,3.3,3.84,91337.89845052084,350737.53005
1652054400000.0,2022-05-09 00:00:00,GST/USDT,4.804,5.26,3.6635,3.6655,262193.0518619561,961068.6316
1651968000000.0,2022-05-08 00:00:00,GST/USDT,5.145,5.1475,4.6805,4.804,72025.9103039134,346012.4731
1651881600000.0,2022-05-07 00:00:00,GST/USDT,5.049,5.367,4.9095,5.145,62006.24366375122,319022.12365
1651795200000.0,2022-05-06 00:00:00,GST/USDT,5.2825,5.5535,4.8,5.049,137758.76408199643,695543.99985
1651708800000.0,2022-05-05 00:00:00,GST/USDT,6.0705,6.679,5.005,5.2825,147256.514330336,777882.53695
1651622400000.0,2022-05-04 00:00:00,GST/USDT,6.5525,6.77,5.9085,6.0705,218634.9540317931,1327223.48845
1651536000000.0,2022-05-03 00:00:00,GST/USDT,6.2295,7.034,5.897,6.5525,303445.26068676077,1988325.07065
1651449600000.0,2022-05-02 00:00:00,GST/USDT,5.584,6.8795,5.36,6.2295,136155.34450597962,848179.7186
