https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOL3S,Volume USDT
1644451200,2022-02-10 00:00:00,SOL3S/USDT,2.1752,2.7366,2.1414,2.6556,555030.19718144,1330480.342878491708
1644364800,2022-02-09 00:00:00,SOL3S/USDT,2.2181,2.4765,1.9995,2.1752,369099.82847948,809802.812639945153
1644278400,2022-02-08 00:00:00,SOL3S/USDT,2.0098,2.5761,1.8716,2.2362,697778.53423468,1540421.218091779991
1644192000,2022-02-07 00:00:00,SOL3S/USDT,2.1227,2.2589,1.7569,2.0167,509794.54643965,998551.525051834434
1644105600,2022-02-06 00:00:00,SOL3S/USDT,2.2114,2.3499,2.0876,2.1264,360944.81862343,799625.298558894629
1644019200,2022-02-05 00:00:00,SOL3S/USDT,2.2952,2.449,1.8976,2.2133,647717.09856961,1416675.217692168921
1643932800,2022-02-04 00:00:00,SOL3S/USDT,3.3074,3.4869,2.2722,2.3015,977846.97665777,2783640.209795065982
1643846400,2022-02-03 00:00:00,SOL3S/USDT,3.3083,4.1503,3.1922,3.3347,791644.32288818,2891254.330161715762
1643760000,2022-02-02 00:00:00,SOL3S/USDT,2.7224,3.7,2.5621,3.2951,1086691.08400631,3241369.733769250381
1643673600,2022-02-01 00:00:00,SOL3S/USDT,4.3499,4.4067,2.5561,2.7458,788586.68329262,2464964.782917586285
1643587200,2022-01-31 00:00:00,SOL3S/USDT,5.4376,6.1253,4.1157,4.3499,190215.2601264,991254.706398625174
1643500800,2022-01-30 00:00:00,SOL3S/USDT,4.9992,5.7499,4.7007,5.4289,131100.41175905,692168.910306856371
1643414400,2022-01-29 00:00:00,SOL3S/USDT,5.8892,6.0171,4.5199,4.9946,178223.68694639,913735.494842530293
1643328000,2022-01-28 00:00:00,SOL3S/USDT,6.2341,6.9099,5.367,5.8872,199324.09450817,1207687.92974842727
1643241600,2022-01-27 00:00:00,SOL3S/USDT,5.864,7.0031,5.3848,6.2288,248261.42395208,1565845.769120246627
1643155200,2022-01-26 00:00:00,SOL3S/USDT,5.3901,6.4508,3.7838,5.8674,312810.04413334,1614197.109684376388
1643068800,2022-01-25 00:00:00,SOL3S/USDT,5.9467,6.8,4.3324,5.38,321272.51743284,1832635.617363970175
1642982400,2022-01-24 00:00:00,SOL3S/USDT,4.8136,7.85,4.7846,5.9467,480961.53193568,3148555.329900457658
1642896000,2022-01-23 00:00:00,SOL3S/USDT,5.7766,6.1025,3.8613,4.8065,279176.53960069,1405314.233502506189
1642809600,2022-01-22 00:00:00,SOL3S/USDT,3.9265,6.75,3.6889,5.7793,471127.11928523,2518879.145705359154
1642723200,2022-01-21 00:00:00,SOL3S/USDT,2.9593,4.5512,2.7753,3.9112,486131.45109679,1682072.093734957006
1642636800,2022-01-20 00:00:00,SOL3S/USDT,2.5375,3.0443,2.0681,2.9544,183972.74646671,442380.574524607224
1642550400,2022-01-19 00:00:00,SOL3S/USDT,2.2329,2.6282,2.1806,2.5451,171159.04256356,420196.589844525483
1642464000,2022-01-18 00:00:00,SOL3S/USDT,2.3078,2.5839,2.179,2.2395,249460.19503028,598234.473293429514
1642377600,2022-01-17 00:00:00,SOL3S/USDT,1.9848,2.4284,1.9737,2.3054,209065.9250452,467065.119998317274
1642291200,2022-01-16 00:00:00,SOL3S/USDT,1.9919,2.0552,1.8204,1.9945,95422.3435411,187353.70439943299
1642204800,2022-01-15 00:00:00,SOL3S/USDT,2.0476,2.1609,1.9204,1.9967,98085.53836691,200250.911305471273
1642118400,2022-01-14 00:00:00,SOL3S/USDT,2.0785,2.2345,1.8721,2.0523,252982.34326017,520841.118823821326
1642032000,2022-01-13 00:00:00,SOL3S/USDT,1.8637,2.0979,1.6531,2.0732,235622.02784527,444030.031580430698
1641945600,2022-01-12 00:00:00,SOL3S/USDT,2.4509,2.5505,1.7609,1.8637,178363.93974804,372450.136850288089
1641859200,2022-01-11 00:00:00,SOL3S/USDT,2.7001,2.8303,2.2718,2.453,154044.0871873,394846.132501595243
1641772800,2022-01-10 00:00:00,SOL3S/USDT,2.4756,3.0269,2.3153,2.7079,280787.44713241,753481.766966939951
1641686400,2022-01-09 00:00:00,SOL3S/USDT,2.4191,2.6115,2.2022,2.4758,273019.94718889,657503.711366870702
1641600000,2022-01-08 00:00:00,SOL3S/USDT,2.7477,2.9317,2.0557,2.41,437284.57443459,1078236.825077691445
1641513600,2022-01-07 00:00:00,SOL3S/USDT,2.1546,2.8799,2.1413,2.7477,335220.28948246,870461.616474103833
1641427200,2022-01-06 00:00:00,SOL3S/USDT,1.9977,2.3693,1.9862,2.1546,205663.52420485,442698.358910157043
1641340800,2022-01-05 00:00:00,SOL3S/USDT,1.6093,2.2539,1.5006,1.9925,224992.30730437,409171.37222479714
1641254400,2022-01-04 00:00:00,SOL3S/USDT,1.5331,1.6432,1.438,1.6093,285683.38448625,445875.759833005007
1641168000,2022-01-03 00:00:00,SOL3S/USDT,1.3927,1.6111,1.3927,1.5393,185376.68204023,279183.427416161415
1641081600,2022-01-02 00:00:00,SOL3S/USDT,1.3278,1.4269,1.3109,1.3877,68095.76361485,92940.477008970301
1640995200,2022-01-01 00:00:00,SOL3S/USDT,1.5482,1.5637,1.3185,1.3267,108187.68120693,155726.850495861556
1640908800,2021-12-31 00:00:00,SOL3S/USDT,1.4967,1.6276,1.3644,1.5605,132824.60419852,199638.004819200329
1640822400,2021-12-30 00:00:00,SOL3S/USDT,1.5449,1.6218,1.403,1.5027,237609.16255589,353888.845516788894
1640736000,2021-12-29 00:00:00,SOL3S/USDT,1.4016,1.5934,1.3139,1.5383,301430.30271231,434184.344629475696
1640649600,2021-12-28 00:00:00,SOL3S/USDT,1.0898,1.4057,1.0881,1.4017,482671.46285573,595668.567063771823
