https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PRE,Volume USDT
1660860000,2022-08-18 22:00:00,PRE/USDT,0.089249,0.089299,0.08884,0.08884,36062.2239,3214.528496284
1660856400,2022-08-18 21:00:00,PRE/USDT,0.089139,0.089302,0.089139,0.08924,23839.4258,2127.4422312034
1660852800,2022-08-18 20:00:00,PRE/USDT,0.0891,0.089138,0.089,0.089138,16349.6822,1456.0384596521
1660849200,2022-08-18 19:00:00,PRE/USDT,0.08886,0.0891,0.08865,0.089032,20363.2201,1810.2736335195
1660845600,2022-08-18 18:00:00,PRE/USDT,0.088037,0.0892,0.088,0.08867,61455.6279,5433.8877451019
1660842000,2022-08-18 17:00:00,PRE/USDT,0.08896,0.08896,0.088,0.088,9790.2506,863.2888209651
1660838400,2022-08-18 16:00:00,PRE/USDT,0.089146,0.08924,0.088002,0.08898,92178.1873,8154.8194305698
1660834800,2022-08-18 15:00:00,PRE/USDT,0.0896,0.090074,0.089001,0.08901,30794.1275,2744.6763887144
1660831200,2022-08-18 14:00:00,PRE/USDT,0.09117,0.09127,0.089226,0.090273,50185.235,4497.8109155163
1660827600,2022-08-18 13:00:00,PRE/USDT,0.0913,0.091303,0.09126,0.091292,1836.0821,167.6024166179
1660824000,2022-08-18 12:00:00,PRE/USDT,0.09238,0.09238,0.090326,0.0913,16931.1007,1537.7806478223
1660820400,2022-08-18 11:00:00,PRE/USDT,0.092446,0.093014,0.092,0.09243,10506.006,973.6469577263
1660816800,2022-08-18 10:00:00,PRE/USDT,0.091953,0.092827,0.09174,0.09246,27345.1174,2523.3064971899
1660813200,2022-08-18 09:00:00,PRE/USDT,0.09045,0.092488,0.090429,0.09175,41005.0126,3746.1209675408
1660809600,2022-08-18 08:00:00,PRE/USDT,0.09012,0.0908,0.090002,0.09045,48865.7308,4423.1316184103
1660806000,2022-08-18 07:00:00,PRE/USDT,0.09002,0.09002,0.089981,0.09002,6128.1741,551.490815568
1660802400,2022-08-18 06:00:00,PRE/USDT,0.08979,0.08996,0.089686,0.08996,29869.2588,2682.4356997349
1660798800,2022-08-18 05:00:00,PRE/USDT,0.09022,0.090299,0.089718,0.08976,35948.6544,3231.8270876161
1660795200,2022-08-18 04:00:00,PRE/USDT,0.090401,0.090449,0.090082,0.0902,17136.231,1549.1645300656
1660791600,2022-08-18 03:00:00,PRE/USDT,0.090475,0.09066,0.09034,0.090401,47652.7397,4309.0904461463
1660788000,2022-08-18 02:00:00,PRE/USDT,0.0908,0.091637,0.090436,0.090436,27425.3258,2490.2904215736
1660784400,2022-08-18 01:00:00,PRE/USDT,0.09068,0.091003,0.09067,0.09081,25819.9361,2344.8268358763
1660780800,2022-08-18 00:00:00,PRE/USDT,0.09081,0.09081,0.089962,0.09067,80733.1413,7307.2608056318
1660777200,2022-08-17 23:00:00,PRE/USDT,0.09193,0.092096,0.090068,0.09092,43420.9038,3958.2126406495
1660773600,2022-08-17 22:00:00,PRE/USDT,0.09206,0.092321,0.09184,0.09184,21531.8884,1983.5585979844
1660770000,2022-08-17 21:00:00,PRE/USDT,0.09234,0.09258,0.091872,0.09206,53834.2061,4956.0681417576
1660766400,2022-08-17 20:00:00,PRE/USDT,0.09297,0.09312,0.09195,0.09243,56919.3876,5275.4583399851
1660762800,2022-08-17 19:00:00,PRE/USDT,0.09296,0.093674,0.092434,0.09295,37190.7384,3449.4908417716
1660759200,2022-08-17 18:00:00,PRE/USDT,0.09253,0.093059,0.092434,0.092836,29409.7517,2730.0339812269
1660755600,2022-08-17 17:00:00,PRE/USDT,0.09149,0.093714,0.09149,0.09245,63062.5066,5837.7763076805
1660752000,2022-08-17 16:00:00,PRE/USDT,0.0908,0.093472,0.090415,0.09136,30268.8293,2780.2379449652
1660748400,2022-08-17 15:00:00,PRE/USDT,0.09142,0.091949,0.090415,0.09087,72175.2319,6585.8947948429
1660744800,2022-08-17 14:00:00,PRE/USDT,0.09347,0.093627,0.09052,0.091436,44861.407,4135.855908389
1660741200,2022-08-17 13:00:00,PRE/USDT,0.09301,0.093716,0.09276,0.09319,74556.8294,6933.5428276252
1660737600,2022-08-17 12:00:00,PRE/USDT,0.09485,0.094884,0.09282,0.09282,43511.7306,4075.5344462722
1660734000,2022-08-17 11:00:00,PRE/USDT,0.094775,0.094892,0.094717,0.09479,61414.2834,5822.001267454
1660730400,2022-08-17 10:00:00,PRE/USDT,0.09474,0.094921,0.0946,0.094785,67709.0688,6415.0743805414
1660726800,2022-08-17 09:00:00,PRE/USDT,0.09426,0.094978,0.09426,0.094816,53235.01,5044.666162436
1660723200,2022-08-17 08:00:00,PRE/USDT,0.09464,0.09464,0.094131,0.094131,6913.0255,651.267470366
1660719600,2022-08-17 07:00:00,PRE/USDT,0.094983,0.0957,0.09413,0.09463,73855.4231,7020.4700105537
1660716000,2022-08-17 06:00:00,PRE/USDT,0.094257,0.095683,0.094197,0.095108,50348.2263,4757.2137836619
1660712400,2022-08-17 05:00:00,PRE/USDT,0.09406,0.094256,0.09406,0.094256,10387.9441,978.1519776995
1660708800,2022-08-17 04:00:00,PRE/USDT,0.093785,0.09409,0.093722,0.09406,21040.0389,1974.0092893027
1660705200,2022-08-17 03:00:00,PRE/USDT,0.09378,0.093823,0.093674,0.093798,83943.6821,7870.0495627991
1660701600,2022-08-17 02:00:00,PRE/USDT,0.09411,0.094185,0.093707,0.093727,89280.9581,8384.2578239597
1660698000,2022-08-17 01:00:00,PRE/USDT,0.09411,0.0942,0.09387,0.094178,90533.9596,8512.5372276302
1660694400,2022-08-17 00:00:00,PRE/USDT,0.092908,0.094269,0.092908,0.094199,41615.9838,3906.9302838435
1660690800,2022-08-16 23:00:00,PRE/USDT,0.092786,0.09291,0.092757,0.092908,17377.7297,1613.1259119983
1660687200,2022-08-16 22:00:00,PRE/USDT,0.092741,0.09279,0.092741,0.092786,5961.2916,553.0330071496
1660683600,2022-08-16 21:00:00,PRE/USDT,0.092501,0.093589,0.092226,0.09276,30545.7088,2829.86902224
1660680000,2022-08-16 20:00:00,PRE/USDT,0.09334,0.09334,0.0925,0.09286,9452.2871,878.280155415
1660676400,2022-08-16 19:00:00,PRE/USDT,0.094996,0.09523,0.093,0.093364,63740.1441,6039.9472876308
1660672800,2022-08-16 18:00:00,PRE/USDT,0.095,0.0957,0.094976,0.094997,65732.098,6268.2081564498
1660669200,2022-08-16 17:00:00,PRE/USDT,0.093004,0.09525,0.093,0.095,46734.4276,4385.3284420993
1660665600,2022-08-16 16:00:00,PRE/USDT,0.09382,0.09382,0.093,0.093033,110972.4011,10333.0023632206
1660662000,2022-08-16 15:00:00,PRE/USDT,0.095044,0.095749,0.0928,0.0938,110100.3188,10465.2060749598
1660658400,2022-08-16 14:00:00,PRE/USDT,0.09481,0.09544,0.092821,0.09504,155101.7855,14632.1737135067
1660654800,2022-08-16 13:00:00,PRE/USDT,0.09672,0.096756,0.093635,0.09483,103027.2103,9894.0514304529
1660651200,2022-08-16 12:00:00,PRE/USDT,0.09664,0.097135,0.09648,0.096553,112582.8479,10903.1397389601
1660647600,2022-08-16 11:00:00,PRE/USDT,0.09648,0.097043,0.096329,0.09673,125101.0203,12102.0977440786
1660644000,2022-08-16 10:00:00,PRE/USDT,0.096092,0.096613,0.095644,0.096613,98921.1605,9500.3836023031
1660640400,2022-08-16 09:00:00,PRE/USDT,0.0964,0.0964,0.096,0.096038,10103.9442,972.3751000619
1660636800,2022-08-16 08:00:00,PRE/USDT,0.0964,0.0964,0.0964,0.0964,0,0
1660633200,2022-08-16 07:00:00,PRE/USDT,0.0964,0.0964,0.0964,0.0964,0,0
1660629600,2022-08-16 06:00:00,PRE/USDT,0.097114,0.097167,0.093786,0.0964,108516.2444,10364.9701710811
1660626000,2022-08-16 05:00:00,PRE/USDT,0.0972,0.097469,0.096872,0.096922,138782.7395,13493.9458463728
1660622400,2022-08-16 04:00:00,PRE/USDT,0.09766,0.098087,0.097124,0.0972,140081.41,13679.6356782806
1660618800,2022-08-16 03:00:00,PRE/USDT,0.0983,0.0984,0.09712,0.097628,172237.4197,16808.643008428
1660615200,2022-08-16 02:00:00,PRE/USDT,0.09838,0.0984,0.097435,0.097908,125768.3188,12334.3859527669
1660611600,2022-08-16 01:00:00,PRE/USDT,0.09904,0.100988,0.0974,0.09838,205526.3798,20470.8157869032
1660608000,2022-08-16 00:00:00,PRE/USDT,0.09956,0.100399,0.098821,0.09887,138842.5893,13828.5046045134
1660604400,2022-08-15 23:00:00,PRE/USDT,0.09922,0.100199,0.09902,0.099537,131680.9662,13095.9389715137
1660600800,2022-08-15 22:00:00,PRE/USDT,0.100178,0.100199,0.098821,0.09902,162968.1821,16163.9055434872
1660597200,2022-08-15 21:00:00,PRE/USDT,0.10169,0.101976,0.098869,0.099813,212557.8585,21490.3926440833
1660593600,2022-08-15 20:00:00,PRE/USDT,0.10008,0.109,0.099285,0.101358,333695.9483,34029.7809457302
1660590000,2022-08-15 19:00:00,PRE/USDT,0.09799,0.107278,0.097987,0.100212,243160.00272407,24427.61692609410317
1660586400,2022-08-15 18:00:00,PRE/USDT,0.097865,0.098399,0.0975,0.097987,108990.0402,10659.3591927538
1660582800,2022-08-15 17:00:00,PRE/USDT,0.0969,0.0985,0.096331,0.097509,147730.0867,14384.9150504894
1660579200,2022-08-15 16:00:00,PRE/USDT,0.09415,0.1,0.093675,0.09692,332919.8421,31946.3808484726
1660575600,2022-08-15 15:00:00,PRE/USDT,0.093589,0.09415,0.093589,0.09415,7911.2656,743.6144514322
1660572000,2022-08-15 14:00:00,PRE/USDT,0.093589,0.095199,0.093483,0.094,75341.6492,7069.5407706999
1660568400,2022-08-15 13:00:00,PRE/USDT,0.090211,0.094665,0.090209,0.094115,72196.0738,6715.4760770605
1660564800,2022-08-15 12:00:00,PRE/USDT,0.089798,0.090701,0.089374,0.090496,61245.9974,5541.0509082885
1660561200,2022-08-15 11:00:00,PRE/USDT,0.089735,0.0898,0.089,0.0898,1757.429,156.6847610588
1660557600,2022-08-15 10:00:00,PRE/USDT,0.09044,0.09044,0.0892,0.089735,2622.641,236.1265975165
1660554000,2022-08-15 09:00:00,PRE/USDT,0.08914,0.090443,0.089,0.090443,6162.1402,549.9112828982
1660550400,2022-08-15 08:00:00,PRE/USDT,0.089027,0.089027,0.089,0.089,1250.4826,111.3182107181
1660546800,2022-08-15 07:00:00,PRE/USDT,0.089001,0.089023,0.089001,0.089022,3216.1184,286.2744128318
1660543200,2022-08-15 06:00:00,PRE/USDT,0.090072,0.090072,0.089,0.089001,3282.06,292.3693602594
1660539600,2022-08-15 05:00:00,PRE/USDT,0.0898,0.0898,0.089521,0.089521,167.9943,15.0636899868
1660536000,2022-08-15 04:00:00,PRE/USDT,0.090299,0.090299,0.0898,0.0898,359.5436,32.4593872452
1660532400,2022-08-15 03:00:00,PRE/USDT,0.090755,0.090755,0.089001,0.090399,12375.6081,1110.7245146364
1660528800,2022-08-15 02:00:00,PRE/USDT,0.090082,0.091599,0.089003,0.090934,28601.3684,2584.492905862
1660525200,2022-08-15 01:00:00,PRE/USDT,0.089069,0.0907,0.089001,0.090082,105238.8631,9376.9721877051
1660521600,2022-08-15 00:00:00,PRE/USDT,0.0895,0.0895,0.089,0.089295,5370.515,478.0842139604
1660518000,2022-08-14 23:00:00,PRE/USDT,0.089089,0.0895,0.089001,0.0895,2451.6303,218.9406778073
1660514400,2022-08-14 22:00:00,PRE/USDT,0.089025,0.08915,0.089025,0.08915,48.3529,4.3058669225
1660510800,2022-08-14 21:00:00,PRE/USDT,0.089011,0.0895,0.089002,0.089002,39600.3045,3524.7897896094
1660507200,2022-08-14 20:00:00,PRE/USDT,0.089963,0.089963,0.089,0.08907,16269.3453,1448.7331570563
1660503600,2022-08-14 19:00:00,PRE/USDT,0.090843,0.090843,0.0895,0.0895,7359.7272,663.321005662
1660500000,2022-08-14 18:00:00,PRE/USDT,0.089004,0.090856,0.089004,0.090856,10474.9275,941.4705283131
1660496400,2022-08-14 17:00:00,PRE/USDT,0.089185,0.090807,0.089,0.089028,48377.7215,4325.3727994001
1660492800,2022-08-14 16:00:00,PRE/USDT,0.090379,0.090379,0.089185,0.089185,2405,215.2369019716
1660489200,2022-08-14 15:00:00,PRE/USDT,0.08953,0.0908,0.089001,0.090423,51122.0442,4618.4113973241
1660485600,2022-08-14 14:00:00,PRE/USDT,0.089582,0.09,0.089536,0.089536,2292.0059,205.3391813769
1660482000,2022-08-14 13:00:00,PRE/USDT,0.089952,0.09,0.089582,0.089582,4621.1685,415.0691989117
1660478400,2022-08-14 12:00:00,PRE/USDT,0.0897,0.090849,0.0897,0.089952,5811.1748,526.348160252
1660474800,2022-08-14 11:00:00,PRE/USDT,0.0903,0.0903,0.0895,0.0897,3411.594,306.7364486498
1660471200,2022-08-14 10:00:00,PRE/USDT,0.090934,0.090934,0.0903,0.09039,3343.5035,302.2240786706
1660467600,2022-08-14 09:00:00,PRE/USDT,0.091878,0.091878,0.090061,0.090392,37445.9469,3409.6172893686
1660464000,2022-08-14 08:00:00,PRE/USDT,0.091343,0.092891,0.090604,0.091955,11200.6002,1029.4060332888
1660460400,2022-08-14 07:00:00,PRE/USDT,0.091125,0.091999,0.090673,0.091343,15622.4605,1427.2176795447
1660456800,2022-08-14 06:00:00,PRE/USDT,0.091261,0.091997,0.091125,0.091125,2483.6026,227.562809098
1660453200,2022-08-14 05:00:00,PRE/USDT,0.091249,0.091454,0.090634,0.091454,3162.0339,288.0462161602
1660449600,2022-08-14 04:00:00,PRE/USDT,0.092221,0.092279,0.090757,0.090808,29440.3913,2684.1652396678
1660446000,2022-08-14 03:00:00,PRE/USDT,0.093504,0.093504,0.091343,0.091842,25313.2405,2328.2319149564
1660442400,2022-08-14 02:00:00,PRE/USDT,0.0906,0.0946,0.0905,0.093504,170171.2271,15810.4139047546
1660438800,2022-08-14 01:00:00,PRE/USDT,0.090061,0.091534,0.0895,0.091083,20148.4743,1824.784059034
1660435200,2022-08-14 00:00:00,PRE/USDT,0.089956,0.090273,0.0895,0.089552,3300.0976,296.508668919
1660431600,2022-08-13 23:00:00,PRE/USDT,0.090581,0.092057,0.089252,0.0903,28651.0832,2596.362747808
1660428000,2022-08-13 22:00:00,PRE/USDT,0.090769,0.090769,0.089738,0.09,4970.0538,447.5635323886
1660424400,2022-08-13 21:00:00,PRE/USDT,0.0911,0.0911,0.089186,0.090601,27346.6881,2472.6768236198
1660420800,2022-08-13 20:00:00,PRE/USDT,0.090202,0.0925,0.089,0.091001,38672.5846,3516.0489206942
1660417200,2022-08-13 19:00:00,PRE/USDT,0.088689,0.091,0.0884,0.090601,43573.1712,3906.912989795
1660413600,2022-08-13 18:00:00,PRE/USDT,0.0886,0.091,0.088,0.0886,68523.0397,6140.220846182
1660410000,2022-08-13 17:00:00,PRE/USDT,0.088416,0.088958,0.08755,0.088133,6414.9128,566.6546930184
1660406400,2022-08-13 16:00:00,PRE/USDT,0.0873,0.088441,0.086771,0.088416,127415.0491,11215.8241792225
1660402800,2022-08-13 15:00:00,PRE/USDT,0.087577,0.087982,0.0872,0.087268,1152.9756,100.9967100979
1660399200,2022-08-13 14:00:00,PRE/USDT,0.0858,0.087984,0.085582,0.087063,9508.7735,828.9159646739
1660395600,2022-08-13 13:00:00,PRE/USDT,0.086254,0.087293,0.0858,0.0858,6686.5445,579.4228676241
1660392000,2022-08-13 12:00:00,PRE/USDT,0.085939,0.087293,0.0848,0.086254,10640.6847,914.8777957706
1660388400,2022-08-13 11:00:00,PRE/USDT,0.08594,0.086086,0.08535,0.08548,1545.4842,132.4542581271
1660384800,2022-08-13 10:00:00,PRE/USDT,0.08594,0.086528,0.085302,0.086528,2174.8778,186.7839935398
1660381200,2022-08-13 09:00:00,PRE/USDT,0.085582,0.086788,0.085547,0.08594,1958.5108,168.8225418958
1660377600,2022-08-13 08:00:00,PRE/USDT,0.085544,0.086999,0.085544,0.085872,10175.966,880.2635222461
1660374000,2022-08-13 07:00:00,PRE/USDT,0.085547,0.085547,0.084866,0.085479,1528.574,129.9128470574
1660370400,2022-08-13 06:00:00,PRE/USDT,0.088198,0.088398,0.084508,0.085547,50789.8533,4379.9291431932
1660366800,2022-08-13 05:00:00,PRE/USDT,0.087474,0.088754,0.086185,0.088198,18948.6631,1661.5520882102
1660363200,2022-08-13 04:00:00,PRE/USDT,0.087854,0.08899,0.087237,0.087472,12879.9319,1135.375087833
1660359600,2022-08-13 03:00:00,PRE/USDT,0.086575,0.087854,0.086575,0.087854,7152.3881,626.0568376131
1660356000,2022-08-13 02:00:00,PRE/USDT,0.086656,0.086656,0.085922,0.086528,7791.5352,671.2918836537
1660352400,2022-08-13 01:00:00,PRE/USDT,0.0866,0.0878,0.0866,0.086656,8562.9307,748.1719170949
1660348800,2022-08-13 00:00:00,PRE/USDT,0.087285,0.087285,0.086142,0.086142,5688.8259,492.7301030699
1660345200,2022-08-12 23:00:00,PRE/USDT,0.08594,0.087648,0.085122,0.087285,32480.8953,2816.5418674261
1660341600,2022-08-12 22:00:00,PRE/USDT,0.085555,0.086357,0.083853,0.085458,16722.5446,1424.9997202834
1660338000,2022-08-12 21:00:00,PRE/USDT,0.08548,0.086142,0.08364,0.085547,33229.0515,2793.3428175774
1660334400,2022-08-12 20:00:00,PRE/USDT,0.084498,0.086368,0.084498,0.08548,6111.907,523.2238882028
1660330800,2022-08-12 19:00:00,PRE/USDT,0.085308,0.08545,0.08407,0.08407,13098.449,1107.3975323596
1660327200,2022-08-12 18:00:00,PRE/USDT,0.085394,0.085815,0.084923,0.0854,3611.0211,309.236556009
1660323600,2022-08-12 17:00:00,PRE/USDT,0.085092,0.0854,0.084848,0.085,6715.4472,570.0817683832
1660320000,2022-08-12 16:00:00,PRE/USDT,0.0841,0.085344,0.0841,0.08485,2556.1962,216.5870624803
1660316400,2022-08-12 15:00:00,PRE/USDT,0.084997,0.08535,0.0841,0.084508,4014.2113,339.5763037595
1660312800,2022-08-12 14:00:00,PRE/USDT,0.086151,0.087372,0.0841,0.084571,17039.7445,1455.162607779
1660309200,2022-08-12 13:00:00,PRE/USDT,0.084864,0.086159,0.0841,0.085585,16974.649,1436.0951023683
1660305600,2022-08-12 12:00:00,PRE/USDT,0.085221,0.085815,0.084864,0.084864,1924.627,164.063527675
1660302000,2022-08-12 11:00:00,PRE/USDT,0.084863,0.085448,0.084863,0.084863,5846.9069,496.3827156234
1660298400,2022-08-12 10:00:00,PRE/USDT,0.084912,0.085224,0.084863,0.084863,3398.5166,288.4429419978
1660294800,2022-08-12 09:00:00,PRE/USDT,0.085583,0.085583,0.084863,0.085131,2589.8631,220.4912345646
1660291200,2022-08-12 08:00:00,PRE/USDT,0.085937,0.0866,0.085582,0.085582,2872.0574,247.5668295133
1660287600,2022-08-12 07:00:00,PRE/USDT,0.084863,0.086039,0.084863,0.085582,4339.6574,369.955367186
1660284000,2022-08-12 06:00:00,PRE/USDT,0.085332,0.085332,0.084863,0.084936,4141.0187,351.6530311515
1660280400,2022-08-12 05:00:00,PRE/USDT,0.085089,0.086209,0.08506,0.08506,3699.1364,317.1937979827
1660276800,2022-08-12 04:00:00,PRE/USDT,0.084363,0.085474,0.084323,0.085089,2101.6749,179.0064951609
1660273200,2022-08-12 03:00:00,PRE/USDT,0.084363,0.084726,0.08436,0.084726,263.6562,22.3188665643
1660269600,2022-08-12 02:00:00,PRE/USDT,0.084388,0.084866,0.084388,0.084863,5186.1434,439.8228185273
1660266000,2022-08-12 01:00:00,PRE/USDT,0.084726,0.085224,0.084363,0.084864,2323.1438,197.3329292906
1660262400,2022-08-12 00:00:00,PRE/USDT,0.085563,0.086158,0.083241,0.084726,21040.8677,1774.0908121586
1660258800,2022-08-11 23:00:00,PRE/USDT,0.085815,0.087956,0.0853,0.0853,85689.8403,7494.7948385839
1660255200,2022-08-11 22:00:00,PRE/USDT,0.087335,0.089364,0.085302,0.086281,42864.5198,3707.38237227
1660251600,2022-08-11 21:00:00,PRE/USDT,0.087361,0.087361,0.087063,0.087063,527.0322,45.9805669253
1660248000,2022-08-11 20:00:00,PRE/USDT,0.0859,0.088048,0.0859,0.087361,10269.8283,895.8267234191
1660244400,2022-08-11 19:00:00,PRE/USDT,0.085224,0.0859,0.085224,0.0859,274.5982,23.5158339715
1660240800,2022-08-11 18:00:00,PRE/USDT,0.0856,0.086298,0.085,0.0856,14222.223,1215.6044345247
1660237200,2022-08-11 17:00:00,PRE/USDT,0.086158,0.086821,0.085004,0.086074,15149.8532,1294.8991557124
1660233600,2022-08-11 16:00:00,PRE/USDT,0.087047,0.088959,0.085146,0.086169,133798.3802,11451.3785420887
1660230000,2022-08-11 15:00:00,PRE/USDT,0.086801,0.090443,0.08667,0.08755,72487.5418,6435.2274434686
1660226400,2022-08-11 14:00:00,PRE/USDT,0.086904,0.088999,0.086185,0.0872,24393.0443,2126.1770764208
1660222800,2022-08-11 13:00:00,PRE/USDT,0.087267,0.088959,0.086185,0.087267,25314.5263,2209.5440587845
1660219200,2022-08-11 12:00:00,PRE/USDT,0.086498,0.087267,0.086498,0.087267,3425.1326,297.6688001486
1660215600,2022-08-11 11:00:00,PRE/USDT,0.086184,0.0884,0.085458,0.0863,13306.2254,1156.5546091513
1660212000,2022-08-11 10:00:00,PRE/USDT,0.085539,0.088048,0.085,0.086233,29052.772,2534.2653537215
1660208400,2022-08-11 09:00:00,PRE/USDT,0.085006,0.0856,0.085,0.08557,2501.5845,212.8192138041
1660204800,2022-08-11 08:00:00,PRE/USDT,0.086771,0.087958,0.085,0.085,53228.1217,4557.8128656608
1660201200,2022-08-11 07:00:00,PRE/USDT,0.0846,0.087649,0.0842,0.086771,267162.1054,23215.9589524981
1660197600,2022-08-11 06:00:00,PRE/USDT,0.085072,0.08557,0.0846,0.0846,4491.8155,382.5504453455
1660194000,2022-08-11 05:00:00,PRE/USDT,0.08594,0.085993,0.084233,0.085213,5926.5448,503.8920059232
1660190400,2022-08-11 04:00:00,PRE/USDT,0.085927,0.086284,0.084201,0.085926,13850.6911,1176.2145224545
1660186800,2022-08-11 03:00:00,PRE/USDT,0.085458,0.086741,0.085458,0.085927,12194.2807,1050.9055393695
1660183200,2022-08-11 02:00:00,PRE/USDT,0.085582,0.086,0.085458,0.085458,2968.3042,254.8538457945
1660179600,2022-08-11 01:00:00,PRE/USDT,0.084797,0.086,0.084499,0.085582,9752.6557,833.6864001014
1660176000,2022-08-11 00:00:00,PRE/USDT,0.0842,0.084797,0.0842,0.084797,250.5469,21.1876463264
1660172400,2022-08-10 23:00:00,PRE/USDT,0.0848,0.085072,0.0842,0.0842,7202.3758,610.371535983
1660168800,2022-08-10 22:00:00,PRE/USDT,0.084204,0.0848,0.0842,0.08468,144.3359,12.1683787312
1660165200,2022-08-10 21:00:00,PRE/USDT,0.084355,0.085474,0.0842,0.084731,34024.7819,2870.5555877793
1660161600,2022-08-10 20:00:00,PRE/USDT,0.084499,0.084921,0.0842,0.084748,5639.2921,475.1021456766
1660158000,2022-08-10 19:00:00,PRE/USDT,0.084297,0.084825,0.0842,0.0842,1573.6598,132.5620581753
1660154400,2022-08-10 18:00:00,PRE/USDT,0.084458,0.086,0.0831,0.0842,35517.2626,3002.0018370659
1660150800,2022-08-10 17:00:00,PRE/USDT,0.084506,0.084797,0.0831,0.0844,3879.3851,325.0679897455
1660147200,2022-08-10 16:00:00,PRE/USDT,0.084541,0.08506,0.0831,0.0844,18311.9564,1532.3910909739
1660143600,2022-08-10 15:00:00,PRE/USDT,0.085634,0.087498,0.083005,0.084541,54798.4783,4600.9447770044
1660140000,2022-08-10 14:00:00,PRE/USDT,0.085751,0.087199,0.085501,0.085734,11482.945,990.1229902619
1660136400,2022-08-10 13:00:00,PRE/USDT,0.085541,0.086774,0.0849,0.085741,17596.0891,1510.1051924681
1660132800,2022-08-10 12:00:00,PRE/USDT,0.0849,0.086,0.082901,0.085002,44182.893,3751.7907933282
1660129200,2022-08-10 11:00:00,PRE/USDT,0.083711,0.086,0.083,0.084904,24395.4144,2073.3649021776
1660125600,2022-08-10 10:00:00,PRE/USDT,0.084,0.08415,0.083,0.083711,1287.8977,107.4064922275
1660122000,2022-08-10 09:00:00,PRE/USDT,0.08415,0.08415,0.08365,0.08365,826.9424,69.2192041628
1660118400,2022-08-10 08:00:00,PRE/USDT,0.083701,0.084174,0.083701,0.084166,432.34,36.3452817606
1660114800,2022-08-10 07:00:00,PRE/USDT,0.084125,0.084214,0.08359,0.083723,7691.4308,645.8252838263
1660111200,2022-08-10 06:00:00,PRE/USDT,0.084195,0.084195,0.083964,0.083964,436.1022,36.7088395911
1660107600,2022-08-10 05:00:00,PRE/USDT,0.084197,0.084197,0.084197,0.084197,59.337,4.995997389
1660104000,2022-08-10 04:00:00,PRE/USDT,0.084825,0.084839,0.0825,0.084199,17369.5087,1440.719556748
1660100400,2022-08-10 03:00:00,PRE/USDT,0.084866,0.084866,0.083099,0.084829,22086.595,1855.0485543926
1660096800,2022-08-10 02:00:00,PRE/USDT,0.084146,0.0854,0.083711,0.084866,3988.0863,338.1411238851
1660093200,2022-08-10 01:00:00,PRE/USDT,0.083918,0.085087,0.083832,0.084216,3539.6375,298.8563592266
1660089600,2022-08-10 00:00:00,PRE/USDT,0.08491,0.085474,0.082749,0.083853,33056.6832,2778.8317732316
1660086000,2022-08-09 23:00:00,PRE/USDT,0.085201,0.085224,0.084866,0.084866,241.5697,20.5733805071
1660082400,2022-08-09 22:00:00,PRE/USDT,0.085177,0.0858,0.084519,0.085072,38736.6511,3319.3074910812
1660078800,2022-08-09 21:00:00,PRE/USDT,0.084661,0.085794,0.084388,0.085179,19233.1277,1639.1768672051
1660075200,2022-08-09 20:00:00,PRE/USDT,0.084177,0.085796,0.083499,0.084571,17267.5814,1462.8095398553
1660071600,2022-08-09 19:00:00,PRE/USDT,0.084094,0.0848,0.082808,0.0848,8514.228,713.5839963533
1660068000,2022-08-09 18:00:00,PRE/USDT,0.083039,0.0846,0.083,0.084094,7395.1819,620.9915565565
1660064400,2022-08-09 17:00:00,PRE/USDT,0.083711,0.083925,0.0825,0.0825,9667.8056,799.628100702
1660060800,2022-08-09 16:00:00,PRE/USDT,0.084151,0.084151,0.082501,0.083711,21140.3723,1761.4035998246
1660057200,2022-08-09 15:00:00,PRE/USDT,0.083812,0.084571,0.083711,0.0845,5420.7324,457.0485492654
1660053600,2022-08-09 14:00:00,PRE/USDT,0.084032,0.084388,0.0835,0.083827,8966.5062,751.3460374901
1660050000,2022-08-09 13:00:00,PRE/USDT,0.084032,0.084385,0.083989,0.084032,6250.2903,525.8760559106
1660046400,2022-08-09 12:00:00,PRE/USDT,0.0837,0.084385,0.083606,0.084088,2994.0476,251.3834222753
1660042800,2022-08-09 11:00:00,PRE/USDT,0.08425,0.085474,0.0835,0.0837,21413.969,1803.8070830985
1660039200,2022-08-09 10:00:00,PRE/USDT,0.084,0.084388,0.084,0.08425,7945.8706,668.0743172837
1660035600,2022-08-09 09:00:00,PRE/USDT,0.0848,0.0848,0.084,0.084,16747.2749,1408.2565464634
1660032000,2022-08-09 08:00:00,PRE/USDT,0.084323,0.086,0.084233,0.0848,8775.4158,749.3986789062
1660028400,2022-08-09 07:00:00,PRE/USDT,0.085215,0.085501,0.083201,0.084544,61787.5714,5156.0527505865
1660024800,2022-08-09 06:00:00,PRE/USDT,0.08442,0.085474,0.0833,0.085474,10133.3768,859.2174684046
1660021200,2022-08-09 05:00:00,PRE/USDT,0.084685,0.084818,0.083203,0.0848,11678.327,974.7209313005
1660017600,2022-08-09 04:00:00,PRE/USDT,0.085224,0.085582,0.083203,0.084601,126302.3165,10687.9025527053
1660014000,2022-08-09 03:00:00,PRE/USDT,0.08506,0.085741,0.084938,0.085224,2230.2391,189.7294072067
