https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MTV,Volume USDT
1645315200,2022-02-20 00:00:00,MTV/USDT,0.0090864,0.0091454,0.00777,0.0082749,239894956.15562387,1984915.644499969079601
1645228800,2022-02-19 00:00:00,MTV/USDT,0.0094426,0.009958,0.0088,0.0091043,183326182.14222844,1696075.304423628420983
1645142400,2022-02-18 00:00:00,MTV/USDT,0.0099011,0.0103926,0.009151,0.0094514,238068724.35172531,2305114.647297923065211
1645056000,2022-02-17 00:00:00,MTV/USDT,0.0111591,0.0115,0.0096,0.0099247,303198707.89622716,3184366.878441198303506
1644969600,2022-02-16 00:00:00,MTV/USDT,0.01148,0.0115705,0.0105298,0.011159,283019902.13210457,3125874.613864438470504
1644883200,2022-02-15 00:00:00,MTV/USDT,0.0099294,0.0116537,0.00985,0.0115021,423005397.03891485,4636511.670743750515321
1644796800,2022-02-14 00:00:00,MTV/USDT,0.0101966,0.0102492,0.0093598,0.0099307,243978868.71499275,2397857.66032856612687
1644710400,2022-02-13 00:00:00,MTV/USDT,0.0099351,0.0107006,0.0098321,0.0101846,212900648.91544102,2180028.763591227758
1644624000,2022-02-12 00:00:00,MTV/USDT,0.0096321,0.0104,0.0093709,0.0099351,260733055.7458206,2577227.198573091646246
1644537600,2022-02-11 00:00:00,MTV/USDT,0.0109712,0.0112238,0.0093593,0.00963,339943930.29658218,3576468.611387213155357
1644451200,2022-02-10 00:00:00,MTV/USDT,0.0106439,0.0124417,0.01001,0.0109713,574767732.96099204,6433159.530735001509443
1644364800,2022-02-09 00:00:00,MTV/USDT,0.0102483,0.0108772,0.009524,0.0106329,305002543.24065676,3129862.024929121488075
1644278400,2022-02-08 00:00:00,MTV/USDT,0.0100592,0.0112201,0.0090996,0.0102257,397136670.57483149,3983596.049881268476557
1644192000,2022-02-07 00:00:00,MTV/USDT,0.0084185,0.0105801,0.0081426,0.01005,472365980.41568832,4555040.80453062812798
1644105600,2022-02-06 00:00:00,MTV/USDT,0.00768,0.0084427,0.0076543,0.0084214,223258372.45060595,1791332.361439759711303
1644019200,2022-02-05 00:00:00,MTV/USDT,0.0077096,0.0084,0.0076665,0.0076665,382356202.07033707,3058498.804425489814989
1643932800,2022-02-04 00:00:00,MTV/USDT,0.0070787,0.0077096,0.0069174,0.0077096,326764672.03744122,2395441.283288463065468
1643846400,2022-02-03 00:00:00,MTV/USDT,0.0071175,0.0072813,0.00675,0.0070799,179198656.88794455,1255458.637101552454203
1643760000,2022-02-02 00:00:00,MTV/USDT,0.0070357,0.007588,0.00685,0.0071174,299306511.45655215,2169404.832277490661422
1643673600,2022-02-01 00:00:00,MTV/USDT,0.00698,0.0075,0.0067933,0.0070366,322612054.97707149,2308369.154551087418344
1643587200,2022-01-31 00:00:00,MTV/USDT,0.0066881,0.006987,0.006403,0.00698,181032250.79746709,1215850.098585837914826
1643500800,2022-01-30 00:00:00,MTV/USDT,0.0067616,0.0069124,0.0065,0.0066781,119527182.40249491,801422.976688644985973
1643414400,2022-01-29 00:00:00,MTV/USDT,0.0069478,0.0070479,0.0064823,0.0067605,188675848.32014226,1284293.791944728601678
1643328000,2022-01-28 00:00:00,MTV/USDT,0.0065379,0.0070552,0.0064002,0.0069273,240638357.93832817,1604327.79872679415918
1643241600,2022-01-27 00:00:00,MTV/USDT,0.0066347,0.007,0.0064,0.0065361,238923880.21393927,1582855.263753938397763
1643155200,2022-01-26 00:00:00,MTV/USDT,0.006891,0.0078657,0.0062544,0.0066232,509002297.03623513,3583392.701881681367172
1643068800,2022-01-25 00:00:00,MTV/USDT,0.006911,0.0072688,0.0064482,0.0068873,298654403.43501516,2071435.30001336651356
1642982400,2022-01-24 00:00:00,MTV/USDT,0.0068911,0.00739,0.0056909,0.006908,464337753.52903538,2959747.398087511773434
1642896000,2022-01-23 00:00:00,MTV/USDT,0.0064314,0.0076062,0.0062,0.0068753,313702871.61127828,2147600.444600556721501
1642809600,2022-01-22 00:00:00,MTV/USDT,0.0069945,0.0077279,0.0060606,0.0064291,337162203.06293205,2258726.184235317202105
1642723200,2022-01-21 00:00:00,MTV/USDT,0.008466,0.00896,0.0068,0.0069937,421075495.97144713,3330377.745882000606703
1642636800,2022-01-20 00:00:00,MTV/USDT,0.009122,0.0101028,0.0084301,0.0084683,243992379.02484122,2283037.665996797266573
1642550400,2022-01-19 00:00:00,MTV/USDT,0.0099228,0.00995,0.009,0.0091026,195525353.52294704,1830579.125213387236261
1642464000,2022-01-18 00:00:00,MTV/USDT,0.010067,0.010632,0.009,0.0099201,284619665.14175886,2770696.307199454770815
1642377600,2022-01-17 00:00:00,MTV/USDT,0.0107833,0.0116698,0.0094987,0.0100599,401890332.40870355,4166595.634699622430114
1642291200,2022-01-16 00:00:00,MTV/USDT,0.0102702,0.0116587,0.0099,0.0107833,437662094.3865298,4648118.826102362671783
1642204800,2022-01-15 00:00:00,MTV/USDT,0.0087901,0.0106092,0.0084242,0.0102515,366031476.68469349,3524731.558478255666111
1642118400,2022-01-14 00:00:00,MTV/USDT,0.008667,0.0089,0.0080023,0.0087943,253032393.30159787,2154777.355603117410862
1642032000,2022-01-13 00:00:00,MTV/USDT,0.00815,0.0089939,0.00769,0.0086421,334586727.82317866,2768977.054987278353097
1641945600,2022-01-12 00:00:00,MTV/USDT,0.0074031,0.008515,0.0071929,0.00815,276158439.48671541,2214531.85936803993582
1641859200,2022-01-11 00:00:00,MTV/USDT,0.0063978,0.0077278,0.006289,0.0073798,269795585.64523757,1909107.628150273110964
1641772800,2022-01-10 00:00:00,MTV/USDT,0.0067065,0.0069162,0.00594,0.006398,234697999.97790655,1508829.726700279296131
1641686400,2022-01-09 00:00:00,MTV/USDT,0.0067187,0.0071617,0.00645,0.0067212,221140503.35774182,1501128.535878726000209
1641600000,2022-01-08 00:00:00,MTV/USDT,0.0070774,0.0075105,0.0061983,0.0067077,282857474.6683131,1945219.515492815369508
1641513600,2022-01-07 00:00:00,MTV/USDT,0.0079887,0.0080287,0.0068789,0.0070774,258086419.88421796,1892499.423646529843147
1641427200,2022-01-06 00:00:00,MTV/USDT,0.0084939,0.0085999,0.0074925,0.0079743,312554764.57667427,2520809.356061267560115
1641340800,2022-01-05 00:00:00,MTV/USDT,0.00907,0.0100752,0.0078911,0.0084962,411233704.35505671,3724942.818775051198585
1641254400,2022-01-04 00:00:00,MTV/USDT,0.0094238,0.0096279,0.0089498,0.0090607,206489092.6625621,1889591.531522291879351
1641168000,2022-01-03 00:00:00,MTV/USDT,0.0091778,0.0096726,0.0089319,0.0094042,200104102.2280383,1845701.929053940177726
1641081600,2022-01-02 00:00:00,MTV/USDT,0.0099685,0.0100524,0.00902,0.0091778,243277493.24019119,2302497.061250177934545
1640995200,2022-01-01 00:00:00,MTV/USDT,0.0100357,0.0105106,0.0093596,0.0099521,302321139.42488279,3006739.421233326395878
1640908800,2021-12-31 00:00:00,MTV/USDT,0.0112423,0.0123855,0.0090644,0.0100068,568538909.63537666,6032563.13129457089241
1640822400,2021-12-30 00:00:00,MTV/USDT,0.0111507,0.0116603,0.01069,0.0112254,162018197.88524886,1812995.284911175533282
1640736000,2021-12-29 00:00:00,MTV/USDT,0.0119578,0.0124,0.0111392,0.0111967,162829116.19917222,1943994.143715457055134
1640649600,2021-12-28 00:00:00,MTV/USDT,0.0129899,0.0132255,0.0115,0.0119578,327145395.92641609,4020433.213686935453081
