https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ALEPH,Volume USDT
1644624000,2022-02-12 00:00:00,ALEPH/USDT,0.494284,0.495845,0.471626,0.485025,591043.58981617,289307.36367631821388
1644537600,2022-02-11 00:00:00,ALEPH/USDT,0.531515,0.533759,0.493282,0.494009,573760.62348202,292635.06472670815706
1644451200,2022-02-10 00:00:00,ALEPH/USDT,0.547361,0.552017,0.530767,0.53156,509719.01325324,276474.96655019932916
1644364800,2022-02-09 00:00:00,ALEPH/USDT,0.545816,0.559001,0.536368,0.547361,586527.92887532,321609.76443758576231
1644278400,2022-02-08 00:00:00,ALEPH/USDT,0.548923,0.565247,0.525128,0.545881,521541.41310097,284563.91631134103714
1644192000,2022-02-07 00:00:00,ALEPH/USDT,0.53592,0.56,0.515001,0.54889,599327.0329582,325652.09447383522869
1644105600,2022-02-06 00:00:00,ALEPH/USDT,0.535685,0.585032,0.514294,0.536363,562614.27111465,300075.29045568356661
1644019200,2022-02-05 00:00:00,ALEPH/USDT,0.544273,0.556982,0.512561,0.535642,788861.24967862,425203.00907491456117
1643932800,2022-02-04 00:00:00,ALEPH/USDT,0.500198,0.55,0.493533,0.542798,736341.14466919,388371.77362410476698
1643846400,2022-02-03 00:00:00,ALEPH/USDT,0.502086,0.509598,0.485,0.501716,506289.1701531,250537.15505066269281
1643760000,2022-02-02 00:00:00,ALEPH/USDT,0.540692,0.550339,0.498,0.502658,779585.0863819,416137.32335950648421
1643673600,2022-02-01 00:00:00,ALEPH/USDT,0.556649,0.566,0.527,0.54083,689086.17010519,378938.13120284779471
1643587200,2022-01-31 00:00:00,ALEPH/USDT,0.496699,0.563102,0.482182,0.557061,755869.80891693,387637.51442233685871
1643500800,2022-01-30 00:00:00,ALEPH/USDT,0.50807,0.512839,0.477198,0.495289,565930.08686611,284536.64242621278419
1643414400,2022-01-29 00:00:00,ALEPH/USDT,0.489761,0.515,0.471345,0.508251,723778.14173001,360598.3060022210692
1643328000,2022-01-28 00:00:00,ALEPH/USDT,0.505261,0.519871,0.471346,0.489882,509029.91337489,252170.02171181417021
1643241600,2022-01-27 00:00:00,ALEPH/USDT,0.499061,0.525863,0.471345,0.504263,584455.88792618,290622.79150736203255
1643155200,2022-01-26 00:00:00,ALEPH/USDT,0.508509,0.534881,0.459123,0.499507,875507.56778194,445906.30132255041679
1643068800,2022-01-25 00:00:00,ALEPH/USDT,0.518256,0.56286,0.498883,0.508509,639626.43794413,332877.83481478295826
1642982400,2022-01-24 00:00:00,ALEPH/USDT,0.594747,0.594747,0.450003,0.518021,1318813.02659196,686686.36843435992244
1642896000,2022-01-23 00:00:00,ALEPH/USDT,0.56463,0.61729,0.556995,0.59447,739772.16964186,438281.12791682427377
1642809600,2022-01-22 00:00:00,ALEPH/USDT,0.659263,0.671293,0.553399,0.565247,1233637.62296286,761026.58806487282287
1642723200,2022-01-21 00:00:00,ALEPH/USDT,0.81557,0.820159,0.643784,0.653482,1837860.12467282,1335502.60011358088163
1642636800,2022-01-20 00:00:00,ALEPH/USDT,0.777269,0.93,0.761173,0.815706,1495446.08218726,1249815.91399045453908
1642550400,2022-01-19 00:00:00,ALEPH/USDT,0.740948,0.812907,0.7205,0.777288,1082265.82483638,825374.50284011827392
1642464000,2022-01-18 00:00:00,ALEPH/USDT,0.73522,0.768406,0.700001,0.742255,666499.14557161,485175.14422014766212
1642377600,2022-01-17 00:00:00,ALEPH/USDT,0.783987,0.793754,0.725,0.735233,734552.00293534,557636.48462127403274
1642291200,2022-01-16 00:00:00,ALEPH/USDT,0.823603,0.849635,0.77713,0.783986,804948.27369508,651067.88069912376842
1642204800,2022-01-15 00:00:00,ALEPH/USDT,0.756237,0.86718,0.752115,0.824058,1237661.75090751,980058.83411965533177
1642118400,2022-01-14 00:00:00,ALEPH/USDT,0.739651,0.758502,0.723721,0.756293,589024.74615951,436789.90339561775926
1642032000,2022-01-13 00:00:00,ALEPH/USDT,0.752505,0.777649,0.714821,0.73947,948579.90385338,710354.28416528441626
1641945600,2022-01-12 00:00:00,ALEPH/USDT,0.68902,0.7667,0.675532,0.753689,890884.1860217,627535.31933533319205
1641859200,2022-01-11 00:00:00,ALEPH/USDT,0.682357,0.74,0.651205,0.688943,964902.13038559,663021.86041678633673
1641772800,2022-01-10 00:00:00,ALEPH/USDT,0.721739,0.76,0.650234,0.683165,1825117.51374172,1281084.55923207509373
1641686400,2022-01-09 00:00:00,ALEPH/USDT,0.501934,0.79,0.501727,0.720835,3553620.4950723,2341299.81335875240149
1641600000,2022-01-08 00:00:00,ALEPH/USDT,0.502859,0.52013,0.484322,0.50192,667762.39697901,338546.84085194875233
1641513600,2022-01-07 00:00:00,ALEPH/USDT,0.54695,0.56,0.49,0.504423,712196.43199013,369678.13927595705495
1641427200,2022-01-06 00:00:00,ALEPH/USDT,0.578846,0.59458,0.535493,0.547176,898571.62994349,503508.34543308501853
1641340800,2022-01-05 00:00:00,ALEPH/USDT,0.625987,0.64002,0.567,0.579068,954940.27103996,583868.11925154522029
1641254400,2022-01-04 00:00:00,ALEPH/USDT,0.640857,0.654297,0.61294,0.626003,771980.98030039,486409.10409965372545
1641168000,2022-01-03 00:00:00,ALEPH/USDT,0.680337,0.689615,0.60735,0.639,933941.31912932,606308.70133585287841
1641081600,2022-01-02 00:00:00,ALEPH/USDT,0.618533,0.71,0.614644,0.679676,1294785.08511676,854663.32497286471835
1640995200,2022-01-01 00:00:00,ALEPH/USDT,0.469811,0.67,0.46,0.618946,2362810.54590212,1384858.56239789735711
1640908800,2021-12-31 00:00:00,ALEPH/USDT,0.457703,0.482112,0.4558,0.469832,820068.4076126,384992.0418153311709
1640822400,2021-12-30 00:00:00,ALEPH/USDT,0.466852,0.469578,0.454003,0.4558,663736.17605913,306269.49598961724456
1640736000,2021-12-29 00:00:00,ALEPH/USDT,0.480767,0.494639,0.4655,0.466031,809533.99750477,388030.24389221562128
1640649600,2021-12-28 00:00:00,ALEPH/USDT,0.483772,0.493181,0.465529,0.480767,868597.95943766,419148.7702245771377
