https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GLCH,Volume USDT
1643760000,2022-02-02 00:00:00,GLCH/USDT,0.4351,0.4499,0.4135,0.42,454485.88565014,196523.730545925602
1643673600,2022-02-01 00:00:00,GLCH/USDT,0.4403,0.4538,0.4233,0.4352,467471.13902908,204897.685516302951
1643587200,2022-01-31 00:00:00,GLCH/USDT,0.4437,0.4508,0.4121,0.442,544756.00242675,234284.285979067498
1643500800,2022-01-30 00:00:00,GLCH/USDT,0.4661,0.4725,0.432,0.444,351546.00266433,158397.220558838327
1643414400,2022-01-29 00:00:00,GLCH/USDT,0.4499,0.5023,0.4481,0.4661,587456.53906825,276582.697555290269
1643328000,2022-01-28 00:00:00,GLCH/USDT,0.4693,0.4757,0.423,0.4499,547508.22961229,246217.883321615249
1643241600,2022-01-27 00:00:00,GLCH/USDT,0.52,0.52,0.4404,0.4696,768650.86985649,362757.186240184153
1643155200,2022-01-26 00:00:00,GLCH/USDT,0.39,0.59,0.389,0.52,2411650.84013735,1165311.018150449788
1643068800,2022-01-25 00:00:00,GLCH/USDT,0.3508,0.3975,0.3275,0.39,1002609.09751755,367145.347233006433
1642982400,2022-01-24 00:00:00,GLCH/USDT,0.3857,0.3877,0.306,0.3508,1724783.4048088,577807.537546928345
1642896000,2022-01-23 00:00:00,GLCH/USDT,0.368,0.4241,0.3568,0.3888,894577.3830628,343996.115722888453
1642809600,2022-01-22 00:00:00,GLCH/USDT,0.4468,0.4679,0.35,0.368,1789497.90653292,721698.649726436624
1642723200,2022-01-21 00:00:00,GLCH/USDT,0.5375,0.5481,0.4371,0.4458,1564064.54902277,781494.290452366832
1642636800,2022-01-20 00:00:00,GLCH/USDT,0.5359,0.5991,0.53,0.5376,1336990.01762997,755547.304306035979
1642550400,2022-01-19 00:00:00,GLCH/USDT,0.5781,0.5781,0.5222,0.5356,910267.91573795,496381.639966993704
1642464000,2022-01-18 00:00:00,GLCH/USDT,0.6039,0.617,0.54,0.5781,1222513.86348544,696986.428904766359
1642377600,2022-01-17 00:00:00,GLCH/USDT,0.6804,0.6891,0.5682,0.6039,1879951.03427889,1184053.743800102282
1642291200,2022-01-16 00:00:00,GLCH/USDT,0.7079,0.721,0.6641,0.6804,1003786.63379541,687422.295479989997
1642204800,2022-01-15 00:00:00,GLCH/USDT,0.6708,0.74,0.646,0.7108,1358670.97836674,940695.350630450106
1642118400,2022-01-14 00:00:00,GLCH/USDT,0.6223,0.6797,0.61,0.6708,1055050.18943109,672494.206844337348
1642032000,2022-01-13 00:00:00,GLCH/USDT,0.6595,0.719,0.6002,0.6206,1699563.97596559,1122914.920014161912
1641945600,2022-01-12 00:00:00,GLCH/USDT,0.614,0.691,0.5795,0.6595,1972375.19298496,1254262.300850419394
1641859200,2022-01-11 00:00:00,GLCH/USDT,0.5732,0.6275,0.5697,0.614,1237024.85959542,740795.107870161894
1641772800,2022-01-10 00:00:00,GLCH/USDT,0.6033,0.6058,0.5288,0.5697,985464.4331599,564974.31126480852
1641686400,2022-01-09 00:00:00,GLCH/USDT,0.5591,0.6396,0.558,0.6,1021958.51306549,612079.47502121133
1641600000,2022-01-08 00:00:00,GLCH/USDT,0.5468,0.64,0.531,0.5587,1388595.53670495,799955.121591782503
1641513600,2022-01-07 00:00:00,GLCH/USDT,0.6139,0.627,0.5416,0.5465,1283498.25062004,741303.262286936443
1641427200,2022-01-06 00:00:00,GLCH/USDT,0.6381,0.7045,0.6005,0.6176,1405735.53008977,880854.667348894288
1641340800,2022-01-05 00:00:00,GLCH/USDT,0.7118,0.75,0.5993,0.6381,2484048.91480208,1683817.3465207767
1641254400,2022-01-04 00:00:00,GLCH/USDT,0.7428,0.7599,0.6758,0.7118,2463084.93707868,1768015.4310335761
1641168000,2022-01-03 00:00:00,GLCH/USDT,0.6131,0.8283,0.6131,0.7464,5930850.12611129,4262038.750294169647
1641081600,2022-01-02 00:00:00,GLCH/USDT,0.592,0.64,0.5601,0.613,2089407.52377756,1248423.017763480268
1640995200,2022-01-01 00:00:00,GLCH/USDT,0.4961,0.65,0.4925,0.592,2678779.9600065,1480799.638788853446
1640908800,2021-12-31 00:00:00,GLCH/USDT,0.5646,0.574,0.4837,0.4961,2786691.12177574,1486363.646665725197
1640822400,2021-12-30 00:00:00,GLCH/USDT,0.6059,0.62,0.5447,0.5676,2932171.1481609,1695503.391438518141
1640736000,2021-12-29 00:00:00,GLCH/USDT,0.6553,0.6797,0.6001,0.6059,1478172.95860295,947603.108080555357
1640649600,2021-12-28 00:00:00,GLCH/USDT,0.7366,0.74,0.62,0.658,3421516.77881602,2269400.115006810458
