https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UST,Volume BTC
1640649600000,2021-12-28 00:00:00,BTC/UST,50692,50705,47319,47542,179151208.76417753,3768.27244887
1640563200000,2021-12-27 00:00:00,BTC/UST,50778,52092,50469,50668,33700658.85549244,665.12707933
1640476800000,2021-12-26 00:00:00,BTC/UST,50404,51610,49441,50787,52504367.21554463,1033.81509472
1640390400000,2021-12-25 00:00:00,BTC/UST,50793,51133,50149,50407,42664895.82422277,846.40815411
1640304000000,2021-12-24 00:00:00,BTC/UST,50803,51815,50330,50800,75011578.157392,1476.60586924
1640217600000,2021-12-23 00:00:00,BTC/UST,48599,51348,48053,50803,83717348.2771868,1647.88198093
1640131200000,2021-12-22 00:00:00,BTC/UST,48895,49555,48438,48603,68093100.15631185,1401.00611395
1640044800000,2021-12-21 00:00:00,BTC/UST,46925,49313,46665,48901,74336990.47471532,1520.15276732
1639958400000,2021-12-20 00:00:00,BTC/UST,46653,47525,45579,46887,70125835.2944011,1495.63493707
1639872000000,2021-12-19 00:00:00,BTC/UST,46844,48337,46437,46682,65232520.04603108,1397.38057594
1639785600000,2021-12-18 00:00:00,BTC/UST,46188,47331,45500,46845,69908912.3986614,1492.34523212
1639699200000,2021-12-17 00:00:00,BTC/UST,47622,47991,45458,46145,71447395.68339396,1548.32366851
1639612800000,2021-12-16 00:00:00,BTC/UST,48880,49422,47545,47643,44995801.792539425,944.43678594
1639526400000,2021-12-15 00:00:00,BTC/UST,48367,49480,46558,48872,81567182.08993456,1668.99619598
1639440000000,2021-12-14 00:00:00,BTC/UST,46714,48647,46300,48367,101776323.88173997,2104.25132594
1639353600000,2021-12-13 00:00:00,BTC/UST,50041,50170,45723,46717,115725870.9025541,2477.16828783
1639267200000,2021-12-12 00:00:00,BTC/UST,49384,50764,48649,50082,68228294.48308986,1362.33166573
1639180800000,2021-12-11 00:00:00,BTC/UST,47153,49470,46800,49383,81789793.98589522,1656.23380487
1639094400000,2021-12-10 00:00:00,BTC/UST,47562,50100,46900,47201,101836777.87171118,2157.51314319
1639008000000,2021-12-09 00:00:00,BTC/UST,50467,50787,47340,47594,53637665.57127324,1126.98377046
1638921600000,2021-12-08 00:00:00,BTC/UST,50574,51200,48626,50476,36917734.05347984,731.39183084
