https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MASK,Volume USDT
1643587200,2022-01-31 00:00:00,MASK/USDT,5.9283,6.2535,5.6029,6.2402,49700.13145999,289680.310600264326
1643500800,2022-01-30 00:00:00,MASK/USDT,6.1043,6.368,5.8247,5.9316,70578.53709093,434655.355714206024
1643414400,2022-01-29 00:00:00,MASK/USDT,5.9062,6.3103,5.8171,6.1028,65349.95175957,395796.520407450593
1643328000,2022-01-28 00:00:00,MASK/USDT,5.609,5.9442,5.4222,5.9183,63077.46072374,360746.833730619796
1643241600,2022-01-27 00:00:00,MASK/USDT,5.6551,5.9279,5.2885,5.6121,54490.92885987,302711.026031059084
1643155200,2022-01-26 00:00:00,MASK/USDT,5.5232,6.2997,5.4527,5.654,97199.97449735,569904.849803385646
1643068800,2022-01-25 00:00:00,MASK/USDT,5.2573,5.66,5.0807,5.5381,64544.33116095,345944.552569855506
1642982400,2022-01-24 00:00:00,MASK/USDT,5.8835,5.8835,4.7175,5.2625,76545.34801893,390965.539640432441
1642896000,2022-01-23 00:00:00,MASK/USDT,5.6198,6.1009,5.4888,5.9023,48707.19587286,280525.635079678854
1642809600,2022-01-22 00:00:00,MASK/USDT,6.4603,6.6601,5.0756,5.6152,109982.69056315,634174.210096673461
1642723200,2022-01-21 00:00:00,MASK/USDT,7.9163,7.9833,6.2464,6.4854,95372.28894281,682300.618678979992
1642636800,2022-01-20 00:00:00,MASK/USDT,8.4375,9.056,7.8832,7.9539,77367.74696346,656551.13695810609
1642550400,2022-01-19 00:00:00,MASK/USDT,8.7741,8.9067,8.2,8.4406,59062.06392939,503084.465085024499
1642464000,2022-01-18 00:00:00,MASK/USDT,8.7834,8.9374,8.3871,8.7746,79029.0151903,683043.008603684598
1642377600,2022-01-17 00:00:00,MASK/USDT,9.514,9.6159,8.5057,8.7722,55669.75774922,495860.087416361569
1642291200,2022-01-16 00:00:00,MASK/USDT,9.4436,9.6988,9.2003,9.4986,32444.336881,306532.955415995866
1642204800,2022-01-15 00:00:00,MASK/USDT,9.5116,9.7251,9.3102,9.4379,47083.23484889,449682.452952767356
1642118400,2022-01-14 00:00:00,MASK/USDT,9.5519,9.7935,9.2104,9.5061,45792.60801304,434836.117559000169
1642032000,2022-01-13 00:00:00,MASK/USDT,10.1903,10.4712,9.469,9.5469,78730.88512393,788760.582451790109
1641945600,2022-01-12 00:00:00,MASK/USDT,9.6554,10.37,9.494,10.199,58873.60398393,587200.95502702463
1641859200,2022-01-11 00:00:00,MASK/USDT,8.9438,9.6823,8.8193,9.6823,55090.14112319,508320.642939226773
1641772800,2022-01-10 00:00:00,MASK/USDT,9.5927,9.7458,8.2967,8.9258,83911.51608999,751756.228629342831
1641686400,2022-01-09 00:00:00,MASK/USDT,9.4576,9.8594,9.3165,9.5868,66788.20064928,639086.063570111376
1641600000,2022-01-08 00:00:00,MASK/USDT,10.1419,10.5608,9.1219,9.4255,90463.44793409,890710.976343813255
1641513600,2022-01-07 00:00:00,MASK/USDT,10.9496,10.9965,9.7911,10.1452,119111.19654576,1214258.766448627027
1641427200,2022-01-06 00:00:00,MASK/USDT,11.1956,11.3636,10.5323,10.8786,69929.64627556,759625.790602374808
1641340800,2022-01-05 00:00:00,MASK/USDT,12.3273,13.1923,10.4461,11.1813,135529.75547214,1651364.5355968428
1641254400,2022-01-04 00:00:00,MASK/USDT,12.8212,12.9945,12.1614,12.2972,83225.09353104,1044490.75840304423
1641168000,2022-01-03 00:00:00,MASK/USDT,14.0287,14.0488,12.4484,12.7948,69260.27082963,914564.27157100325
1641081600,2022-01-02 00:00:00,MASK/USDT,13.1834,14.4,12.8611,14.038,112818.237403,1545324.492663870534
1640995200,2022-01-01 00:00:00,MASK/USDT,12.2875,13.5093,12.2654,13.1816,194284.39070627,2541412.133363785606
1640908800,2021-12-31 00:00:00,MASK/USDT,11.9736,12.937,11.7732,12.2456,74721.22741361,923475.493890210456
1640822400,2021-12-30 00:00:00,MASK/USDT,11.9029,12.5455,11.5232,11.9911,77991.50583298,941572.465919517618
1640736000,2021-12-29 00:00:00,MASK/USDT,11.581,12.6588,11.5744,11.9002,193753.10620995,2367927.082847851762
1640649600,2021-12-28 00:00:00,MASK/USDT,12.7627,12.7627,11.5315,11.5651,107486.63342289,1297096.887792572689
