https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume EUR
1623369600,2021-06-11 00:00:00,LTC/EUR,138.00,142.60,132.61,134.47,32337.08102360,4348367.285243492
1623283200,2021-06-10 00:00:00,LTC/EUR,141.65,143.52,133.32,138.00,29800.01340147,4112401.8494028603
1623196800,2021-06-09 00:00:00,LTC/EUR,132.07,142.38,125.34,140.89,41359.83482799,5827187.128915511
1623110400,2021-06-08 00:00:00,LTC/EUR,132.47,135.04,119.10,132.30,54810.76013926,7251463.566424098
1623024000,2021-06-07 00:00:00,LTC/EUR,145.23,150.01,131.75,132.93,29381.90347656,3905736.429139121
1622937600,2021-06-06 00:00:00,LTC/EUR,142.75,148.43,141.99,144.98,25868.29605982,3750385.562752703
1622851200,2021-06-05 00:00:00,LTC/EUR,147.42,153.00,138.39,142.81,30095.77385010,4297977.463532781
1622764800,2021-06-04 00:00:00,LTC/EUR,159.51,159.62,139.89,147.08,35860.79588865,5274405.859302642
1622678400,2021-06-03 00:00:00,LTC/EUR,153.13,162.14,149.19,159.02,19815.83143817,3151113.515297794
1622592000,2021-06-02 00:00:00,LTC/EUR,149.94,156.57,146.24,153.87,23461.92288663,3610086.074565758
1622505600,2021-06-01 00:00:00,LTC/EUR,153.47,157.90,144.17,149.85,19380.95253150,2904235.736845275
1622419200,2021-05-31 00:00:00,LTC/EUR,139.57,154.00,134.34,154.00,41890.00231903,6451060.35713062
1622332800,2021-05-30 00:00:00,LTC/EUR,134.85,148.96,127.74,140.40,31752.36472935,4458032.00800074
1622246400,2021-05-29 00:00:00,LTC/EUR,146.26,155.00,129.92,134.89,39972.79710399,5391930.60135721
1622160000,2021-05-28 00:00:00,LTC/EUR,158.35,163.48,136.51,145.52,38029.40946827,5534039.665822651
1622073600,2021-05-27 00:00:00,LTC/EUR,163.41,171.33,148.67,158.52,41643.06103558,6601258.035360143
1621987200,2021-05-26 00:00:00,LTC/EUR,150.86,167.33,146.58,163.35,45640.59876380,7455391.808066729
1621900800,2021-05-25 00:00:00,LTC/EUR,151.67,159.46,136.88,150.24,51174.96057835,7688526.077291304
1621814400,2021-05-24 00:00:00,LTC/EUR,117.79,151.60,114.78,151.60,85044.91930045,12892809.76594822
1621728000,2021-05-23 00:00:00,LTC/EUR,139.09,144.54,96.99,117.24,72823.07435993,8537777.237958193
1621641600,2021-05-22 00:00:00,LTC/EUR,148.08,151.86,133.00,139.09,42227.18069748,5873378.563212493
1621555200,2021-05-21 00:00:00,LTC/EUR,173.03,179.35,128.28,147.81,88077.22258504,13018694.270294763
1621468800,2021-05-20 00:00:00,LTC/EUR,153.46,185.46,137.53,172.68,87428.31926509,15097122.170695743
1621382400,2021-05-19 00:00:00,LTC/EUR,239.18,246.04,118.00,153.44,165871.85713690,25451377.75908594
1621296000,2021-05-18 00:00:00,LTC/EUR,232.50,260.90,229.21,240.93,48084.67566610,11585040.908233475
1621209600,2021-05-17 00:00:00,LTC/EUR,243.76,243.76,214.76,231.47,49353.79029536,11423921.83966698
1621123200,2021-05-16 00:00:00,LTC/EUR,248.74,267.18,229.81,243.84,45610.90955924,11121764.186925082
1621036800,2021-05-15 00:00:00,LTC/EUR,269.02,273.27,243.98,247.00,40797.50091088,10076982.72498736
1620950400,2021-05-14 00:00:00,LTC/EUR,262.11,280.24,255.32,269.14,25673.42478176,6909745.545762886
1620864000,2021-05-13 00:00:00,LTC/EUR,258.29,275.29,241.89,263.12,74837.43834304,19691226.776820686
1620777600,2021-05-12 00:00:00,LTC/EUR,311.78,325.17,250.35,258.28,51478.81329404,13295947.89758465
1620691200,2021-05-11 00:00:00,LTC/EUR,296.54,312.95,284.93,311.25,36207.73753643,11269658.308213837
1620604800,2021-05-10 00:00:00,LTC/EUR,319.50,340.24,277.00,296.33,70862.48973218,20998681.582336895
1620518400,2021-05-09 00:00:00,LTC/EUR,285.92,319.81,276.04,318.80,47298.15515856,15078651.864548929
1620432000,2021-05-08 00:00:00,LTC/EUR,284.72,293.53,275.86,285.83,33614.92425776,9608153.80059554
1620345600,2021-05-07 00:00:00,LTC/EUR,293.60,309.12,275.23,285.00,41320.15497187,11776244.166982949
1620259200,2021-05-06 00:00:00,LTC/EUR,296.39,303.49,265.01,292.49,45542.24333586,13320650.753305692
1620172800,2021-05-05 00:00:00,LTC/EUR,254.72,299.62,250.87,296.37,55883.56575503,16562212.382818243
1620086400,2021-05-04 00:00:00,LTC/EUR,245.77,272.53,225.47,255.05,62604.38176298,15967247.568648051
1620000000,2021-05-03 00:00:00,LTC/EUR,223.73,248.44,223.73,244.32,35149.16977197,8587645.15868771
1619913600,2021-05-02 00:00:00,LTC/EUR,230.20,230.32,220.52,223.86,12130.89652583,2715622.4962723036
1619827200,2021-05-01 00:00:00,LTC/EUR,225.02,231.27,220.51,229.90,36078.42990017,8294431.034049083
1619740800,2021-04-30 00:00:00,LTC/EUR,210.64,227.22,208.60,225.34,35419.04883793,7981328.465139146
1619654400,2021-04-29 00:00:00,LTC/EUR,213.42,216.84,205.25,210.82,19590.42364830,4130053.1135346056
1619568000,2021-04-28 00:00:00,LTC/EUR,216.48,221.09,205.78,213.54,35157.96294507,7507631.407290248
1619481600,2021-04-27 00:00:00,LTC/EUR,204.94,218.21,202.02,214.73,32902.53793641,7065161.971085319
1619395200,2021-04-26 00:00:00,LTC/EUR,185.66,205.76,183.25,205.24,30050.26348923,6167516.078529566
1619308800,2021-04-25 00:00:00,LTC/EUR,186.67,195.43,174.64,185.35,38833.72188047,7197830.350545115
1619222400,2021-04-24 00:00:00,LTC/EUR,199.75,199.75,183.54,186.55,26861.31091019,5010977.550295945
1619136000,2021-04-23 00:00:00,LTC/EUR,210.42,213.77,175.00,200.18,66001.94130014,13212268.609462025
1619049600,2021-04-22 00:00:00,LTC/EUR,214.78,241.12,199.50,210.49,50566.20750447,10643681.017615892
1618963200,2021-04-21 00:00:00,LTC/EUR,217.72,230.36,208.94,214.42,33547.08840603,7193166.696020952
1618876800,2021-04-20 00:00:00,LTC/EUR,216.00,227.39,194.53,217.42,41794.19364642,9086893.582604636
1618790400,2021-04-19 00:00:00,LTC/EUR,229.35,236.61,208.66,216.97,42422.15336831,9204334.616322221
1618704000,2021-04-18 00:00:00,LTC/EUR,253.49,256.92,202.00,229.22,62350.06681501,14291882.315336592
1618617600,2021-04-17 00:00:00,LTC/EUR,259.27,280.64,249.15,253.48,44708.34241049,11332670.634211004
1618531200,2021-04-16 00:00:00,LTC/EUR,239.19,265.00,222.01,258.10,82386.67873571,21264001.781686753
1618444800,2021-04-15 00:00:00,LTC/EUR,234.15,243.30,222.88,239.31,38462.07299179,9204358.687665265
1618358400,2021-04-14 00:00:00,LTC/EUR,224.10,236.51,213.25,233.40,39380.64494066,9191442.529150045
1618272000,2021-04-13 00:00:00,LTC/EUR,205.23,228.98,205.23,223.51,51053.19687275,11410900.033028351
1618185600,2021-04-12 00:00:00,LTC/EUR,212.77,217.50,201.90,204.86,41559.15053014,8513807.577604482
1618099200,2021-04-11 00:00:00,LTC/EUR,214.90,219.96,205.39,212.18,35806.10833360,7597340.066223249
1618012800,2021-04-10 00:00:00,LTC/EUR,185.92,214.82,184.55,214.64,54166.45448793,11626287.791289294
1617926400,2021-04-09 00:00:00,LTC/EUR,190.50,192.47,184.19,185.99,15916.99270825,2960401.473807418
1617840000,2021-04-08 00:00:00,LTC/EUR,185.30,191.90,183.17,190.00,23729.29034810,4508565.166139
1617753600,2021-04-07 00:00:00,LTC/EUR,200.51,204.68,177.75,184.90,83279.42545047,15398365.765791902
1617667200,2021-04-06 00:00:00,LTC/EUR,187.38,206.57,179.23,199.61,62945.91632319,12564634.357271956
1617580800,2021-04-05 00:00:00,LTC/EUR,172.21,190.22,168.68,186.64,46915.18956769,8756250.980913661
1617494400,2021-04-04 00:00:00,LTC/EUR,166.62,174.40,164.82,172.10,21979.21818867,3782623.4502701066
1617408000,2021-04-03 00:00:00,LTC/EUR,179.84,184.51,166.62,166.89,26338.22909632,4395587.053884844
1617321600,2021-04-02 00:00:00,LTC/EUR,172.61,181.70,170.57,180.00,30882.09681078,5558777.4259404
1617235200,2021-04-01 00:00:00,LTC/EUR,168.32,174.00,165.29,172.04,21879.18921293,3764095.7121924767
1617148800,2021-03-31 00:00:00,LTC/EUR,166.85,169.74,159.33,167.37,20764.80576610,3475405.5410721567
1617062400,2021-03-30 00:00:00,LTC/EUR,164.54,170.22,161.60,167.09,20808.37906262,3476872.0575731755
1616976000,2021-03-29 00:00:00,LTC/EUR,156.40,167.48,154.83,164.37,32976.60387671,5420364.379214823
1616889600,2021-03-28 00:00:00,LTC/EUR,155.78,158.58,152.72,156.29,11141.39954281,1741289.3345457749
1616803200,2021-03-27 00:00:00,LTC/EUR,156.00,157.66,150.67,156.00,13031.21784146,2032869.9832677601
1616716800,2021-03-26 00:00:00,LTC/EUR,146.05,155.97,146.05,155.76,14091.59659425,2194907.08552038
1616630400,2021-03-25 00:00:00,LTC/EUR,149.24,150.93,142.17,146.07,28062.41750356,4099077.3247450087
1616544000,2021-03-24 00:00:00,LTC/EUR,156.78,166.51,146.00,149.56,30251.69280708,4524443.176226885
1616457600,2021-03-23 00:00:00,LTC/EUR,156.18,159.52,152.89,157.53,25545.99338899,4024260.3385675945
1616371200,2021-03-22 00:00:00,LTC/EUR,164.17,166.80,155.18,155.94,32926.98132360,5134633.467602183
1616284800,2021-03-21 00:00:00,LTC/EUR,168.32,169.68,161.97,164.33,18293.31068901,3006139.745525013
1616198400,2021-03-20 00:00:00,LTC/EUR,168.23,172.76,167.31,168.06,12681.58040023,2131266.4020626536
1616112000,2021-03-19 00:00:00,LTC/EUR,167.85,172.27,164.54,168.43,21309.00334803,3589075.433908693
1616025600,2021-03-18 00:00:00,LTC/EUR,172.29,174.45,167.28,167.85,16098.70819089,2702168.1698408863
1615939200,2021-03-17 00:00:00,LTC/EUR,169.50,174.00,163.50,172.01,29897.84114114,5142727.654687491
1615852800,2021-03-16 00:00:00,LTC/EUR,168.71,172.39,160.54,169.24,34513.86166586,5841125.948330147
1615766400,2021-03-15 00:00:00,LTC/EUR,179.13,185.57,166.08,168.80,39747.95725591,6709455.184797608
1615680000,2021-03-14 00:00:00,LTC/EUR,185.18,186.36,178.19,179.00,23639.80193310,4231524.5460249
1615593600,2021-03-13 00:00:00,LTC/EUR,184.50,189.32,177.99,185.65,33510.98969097,6221315.23612858
1615507200,2021-03-12 00:00:00,LTC/EUR,168.61,187.38,165.65,184.37,53569.09472642,9876533.994710056
1615420800,2021-03-11 00:00:00,LTC/EUR,168.16,169.67,159.90,167.83,30512.40616118,5120897.12603084
1615334400,2021-03-10 00:00:00,LTC/EUR,171.26,174.58,161.46,168.39,44046.39739007,7416972.856513887
1615248000,2021-03-09 00:00:00,LTC/EUR,162.30,172.35,158.96,171.22,40262.85024087,6893805.218241761
1615161600,2021-03-08 00:00:00,LTC/EUR,160.24,163.45,151.85,161.45,41347.73187088,6675591.310553576
1615075200,2021-03-07 00:00:00,LTC/EUR,153.73,160.92,152.93,159.93,24383.38129356,3899634.170279051
1614988800,2021-03-06 00:00:00,LTC/EUR,151.56,155.00,147.00,153.32,25612.87314249,3926965.7102065664
1614902400,2021-03-05 00:00:00,LTC/EUR,150.00,153.99,141.20,151.92,43370.07617651,6588781.972735399
1614816000,2021-03-04 00:00:00,LTC/EUR,155.17,161.17,147.99,151.02,43480.67553684,6566451.619573576
1614729600,2021-03-03 00:00:00,LTC/EUR,147.88,162.63,146.84,156.00,55782.32128024,8702042.11971744
1614643200,2021-03-02 00:00:00,LTC/EUR,146.71,153.93,141.33,147.99,42832.09400666,6338721.592045614
1614556800,2021-03-01 00:00:00,LTC/EUR,137.65,146.45,135.19,146.08,46877.36070730,6847844.852122385
1614470400,2021-02-28 00:00:00,LTC/EUR,142.11,143.57,127.20,136.77,53636.51834798,7335866.614453225
1614384000,2021-02-27 00:00:00,LTC/EUR,141.26,149.43,139.17,142.58,40933.54227497,5836304.457565223
1614297600,2021-02-26 00:00:00,LTC/EUR,145.90,150.25,134.52,141.30,85801.80297236,12123794.75999447
1614211200,2021-02-25 00:00:00,LTC/EUR,149.52,167.67,143.57,147.62,64846.14302008,9572587.63262421
1614124800,2021-02-24 00:00:00,LTC/EUR,146.33,156.65,139.23,149.44,65761.89492236,9827457.57719748
1614038400,2021-02-23 00:00:00,LTC/EUR,171.50,171.72,129.52,146.30,140720.38897285,20587392.906727955
1613952000,2021-02-22 00:00:00,LTC/EUR,187.13,187.13,148.04,171.07,105602.73888687,18065460.54137685
1613865600,2021-02-21 00:00:00,LTC/EUR,187.67,193.13,182.33,187.64,29161.24876758,5471816.718748711
1613779200,2021-02-20 00:00:00,LTC/EUR,195.05,203.00,178.11,188.10,45342.02436649,8528834.783336768
1613692800,2021-02-19 00:00:00,LTC/EUR,188.34,199.18,182.40,195.02,40555.91511757,7909214.566228502
1613606400,2021-02-18 00:00:00,LTC/EUR,197.31,198.35,183.20,187.50,43466.87998243,8150039.996705625
1613520000,2021-02-17 00:00:00,LTC/EUR,174.18,197.17,168.50,196.85,48957.77990821,9637338.97493114
1613433600,2021-02-16 00:00:00,LTC/EUR,171.02,182.59,165.60,173.75,41260.71876122,7169049.884761975
1613347200,2021-02-15 00:00:00,LTC/EUR,177.87,181.38,154.00,171.77,73467.04067569,12619433.576863272
1613260800,2021-02-14 00:00:00,LTC/EUR,187.18,190.60,172.73,176.78,65014.36398431,11493239.265146323
1613174400,2021-02-13 00:00:00,LTC/EUR,163.24,189.26,158.69,187.41,99754.42260718,18694976.340811603
1613088000,2021-02-12 00:00:00,LTC/EUR,151.79,165.00,146.00,162.46,72378.43924044,11758601.239001883
1613001600,2021-02-11 00:00:00,LTC/EUR,150.45,159.20,145.33,151.52,49880.02462712,7557821.331501223
1612915200,2021-02-10 00:00:00,LTC/EUR,149.99,161.21,140.02,150.20,91126.82044569,13687248.430942636
1612828800,2021-02-09 00:00:00,LTC/EUR,138.73,152.34,135.66,150.08,55753.88458633,8367542.998716407
1612742400,2021-02-08 00:00:00,LTC/EUR,125.43,140.38,122.89,138.70,72532.45215327,10060251.11365855
1612656000,2021-02-07 00:00:00,LTC/EUR,129.33,130.59,120.38,125.60,62057.81890068,7794462.053925408
1612569600,2021-02-06 00:00:00,LTC/EUR,128.79,136.32,124.63,129.42,52126.51208451,6746213.193977284
1612483200,2021-02-05 00:00:00,LTC/EUR,121.89,131.09,120.00,128.67,42508.18914899,5469528.697800543
1612396800,2021-02-04 00:00:00,LTC/EUR,129.56,131.83,118.00,121.43,59037.94772328,7168977.9920378905
1612310400,2021-02-03 00:00:00,LTC/EUR,118.38,130.08,118.09,129.62,58976.97152079,7644595.0485248
1612224000,2021-02-02 00:00:00,LTC/EUR,109.53,121.35,109.49,118.00,62798.90509992,7410270.80179056
1612137600,2021-02-01 00:00:00,LTC/EUR,106.98,113.01,103.94,109.24,56827.09036526,6207791.351501002
1612051200,2021-01-31 00:00:00,LTC/EUR,110.01,111.22,103.81,107.07,25007.59271876,2677562.952397633
1611964800,2021-01-30 00:00:00,LTC/EUR,110.91,112.22,105.59,109.69,51792.48827709,5681118.039114002
1611878400,2021-01-29 00:00:00,LTC/EUR,110.17,119.40,108.89,111.04,71461.70044516,7935107.217430566
1611792000,2021-01-28 00:00:00,LTC/EUR,101.38,112.20,99.95,109.98,34129.37017969,3753548.132362306
1611705600,2021-01-27 00:00:00,LTC/EUR,110.51,110.54,97.90,101.21,44594.36730440,4513395.914878324
1611619200,2021-01-26 00:00:00,LTC/EUR,112.60,115.08,105.73,110.73,25954.83209137,2873978.5574774
1611532800,2021-01-25 00:00:00,LTC/EUR,116.11,121.15,112.58,113.08,38889.34857425,4397607.53677619
1611446400,2021-01-24 00:00:00,LTC/EUR,113.10,117.08,110.13,116.01,15464.60883041,1794049.2704158642
1611360000,2021-01-23 00:00:00,LTC/EUR,112.25,118.11,111.10,112.99,16576.93234845,1873027.5860513651
1611273600,2021-01-22 00:00:00,LTC/EUR,105.31,116.85,100.85,113.51,45094.84980986,5118716.401917209
1611187200,2021-01-21 00:00:00,LTC/EUR,123.93,124.05,103.30,106.95,67804.23432591,7251662.861156075
1611100800,2021-01-20 00:00:00,LTC/EUR,125.04,128.57,114.48,123.56,79329.44955679,9801946.787236974
1611014400,2021-01-19 00:00:00,LTC/EUR,126.17,137.15,124.19,125.25,68162.70951789,8537379.367115723
1610928000,2021-01-18 00:00:00,LTC/EUR,118.22,128.26,114.86,125.78,56775.13401870,7141176.356872086
1610841600,2021-01-17 00:00:00,LTC/EUR,117.90,121.48,112.92,118.07,48628.22324555,5741534.318602088
1610755200,2021-01-16 00:00:00,LTC/EUR,119.46,125.90,115.54,119.28,42683.32350896,5091266.828148749
1610668800,2021-01-15 00:00:00,LTC/EUR,125.12,127.81,107.89,119.31,62680.70748110,7478435.209570041
1610582400,2021-01-14 00:00:00,LTC/EUR,121.07,129.17,118.42,125.27,58604.26886087,7341356.760201184
1610496000,2021-01-13 00:00:00,LTC/EUR,108.76,122.14,103.29,121.32,74631.85246184,9054336.340670427
1610409600,2021-01-12 00:00:00,LTC/EUR,114.20,120.98,105.17,109.34,137416.66668407,15025138.335236214
1610323200,2021-01-11 00:00:00,LTC/EUR,139.38,139.81,92.02,114.51,255378.87469519,29243434.94134621
1610236800,2021-01-10 00:00:00,LTC/EUR,144.07,150.75,128.52,139.85,105331.47196555,14730606.354382167
1610150400,2021-01-09 00:00:00,LTC/EUR,141.46,145.51,133.66,144.04,58208.40157673,8384338.163112189
1610064000,2021-01-08 00:00:00,LTC/EUR,138.50,148.00,122.00,140.34,141391.00452957,19842813.575679854
1609977600,2021-01-07 00:00:00,LTC/EUR,137.50,147.84,130.10,137.26,121423.10153630,16666534.916872537
1609891200,2021-01-06 00:00:00,LTC/EUR,129.45,138.32,126.24,137.16,80628.20279842,11058964.295831287
1609804800,2021-01-05 00:00:00,LTC/EUR,126.90,132.89,119.71,129.14,79200.07244912,10227897.356079355
1609718400,2021-01-04 00:00:00,LTC/EUR,129.04,142.43,113.00,127.21,149810.66062824,19057414.138518408
1609632000,2021-01-03 00:00:00,LTC/EUR,110.50,132.87,107.01,129.57,115047.68986251,14906729.17548542
1609545600,2021-01-02 00:00:00,LTC/EUR,103.02,115.00,101.18,110.55,151856.54511774,16787741.062766157
1609459200,2021-01-01 00:00:00,LTC/EUR,102.21,109.29,100.80,103.36,74157.52746713,7664922.039002556
1609372800,2020-12-31 00:00:00,LTC/EUR,105.79,105.99,99.57,101.75,53356.06890321,5428980.010901617
1609286400,2020-12-30 00:00:00,LTC/EUR,105.38,107.86,100.12,105.75,70293.51684067,7433539.405900852
1609200000,2020-12-29 00:00:00,LTC/EUR,106.11,106.83,98.28,104.95,70601.93139397,7409672.699797151
1609113600,2020-12-28 00:00:00,LTC/EUR,104.16,112.04,103.06,106.17,78441.74057728,8328159.597089818
1609027200,2020-12-27 00:00:00,LTC/EUR,106.17,113.96,99.26,103.72,131865.63439312,13677103.599254407
1608940800,2020-12-26 00:00:00,LTC/EUR,104.77,110.84,102.55,106.01,104134.72498507,11039322.195667272
1608854400,2020-12-25 00:00:00,LTC/EUR,91.33,105.30,88.98,104.56,108659.07993272,11361393.397765202
1608768000,2020-12-24 00:00:00,LTC/EUR,83.96,92.21,81.00,91.11,81984.81272540,7469636.287411194
1608681600,2020-12-23 00:00:00,LTC/EUR,93.84,96.41,78.24,83.92,109442.47356488,9184412.381564729
1608595200,2020-12-22 00:00:00,LTC/EUR,85.46,94.04,80.61,93.87,124233.28384957,11661778.354959136
1608508800,2020-12-21 00:00:00,LTC/EUR,93.94,97.20,82.55,85.42,135171.71704072,11546368.069618301
1608422400,2020-12-20 00:00:00,LTC/EUR,97.76,100.36,89.02,93.81,157668.36291570,14790869.125121819
1608336000,2020-12-19 00:00:00,LTC/EUR,89.29,101.35,86.00,97.80,110131.81591600,10770891.5965848
1608249600,2020-12-18 00:00:00,LTC/EUR,82.65,91.72,80.91,89.35,109256.58832321,9762076.166678812
1608163200,2020-12-17 00:00:00,LTC/EUR,76.08,89.62,74.16,82.53,142231.19041674,11738340.14509355
1608076800,2020-12-16 00:00:00,LTC/EUR,66.96,76.44,64.56,76.43,92410.44884198,7062930.604992532
1607990400,2020-12-15 00:00:00,LTC/EUR,67.83,69.81,66.26,66.96,46757.46537706,3130879.881647937
1607904000,2020-12-14 00:00:00,LTC/EUR,67.51,68.33,65.12,67.82,34441.96361452,2335853.9723367463
1607817600,2020-12-13 00:00:00,LTC/EUR,63.55,69.48,62.50,67.57,42075.24870824,2843024.5552157764
1607731200,2020-12-12 00:00:00,LTC/EUR,59.52,64.16,59.52,63.31,38506.72225444,2437860.5859285966
1607644800,2020-12-11 00:00:00,LTC/EUR,61.68,61.68,57.83,59.58,92408.08945977,5505673.970013096
1607558400,2020-12-10 00:00:00,LTC/EUR,64.35,64.35,60.37,61.60,38522.78043692,2373003.274914272
1607472000,2020-12-09 00:00:00,LTC/EUR,63.52,64.80,59.50,64.21,97138.34926197,6237253.406111093
1607385600,2020-12-08 00:00:00,LTC/EUR,68.82,70.03,62.33,63.38,77859.82259586,4934755.556125606
1607299200,2020-12-07 00:00:00,LTC/EUR,69.03,71.66,67.50,69.10,47539.95844573,3285011.1285999427
1607212800,2020-12-06 00:00:00,LTC/EUR,68.92,70.27,66.40,68.90,31080.65468969,2141457.108119641
1607126400,2020-12-05 00:00:00,LTC/EUR,65.68,69.77,64.99,68.59,31431.42445912,2155881.403651041
1607040000,2020-12-04 00:00:00,LTC/EUR,73.14,73.98,64.21,65.95,64575.64266297,4258763.633622872
1606953600,2020-12-03 00:00:00,LTC/EUR,73.54,75.12,70.61,73.28,72261.43962651,5295318.295830652
1606867200,2020-12-02 00:00:00,LTC/EUR,70.53,75.17,68.68,73.51,82271.54450616,6047781.236647822
1606780800,2020-12-01 00:00:00,LTC/EUR,73.26,77.55,66.79,70.59,118883.03050872,8391953.123610545
1606694400,2020-11-30 00:00:00,LTC/EUR,66.34,74.00,63.99,73.25,143197.36037814,10489206.647698754
1606608000,2020-11-29 00:00:00,LTC/EUR,60.90,67.80,59.92,66.10,81316.49892422,5375020.578890941
1606521600,2020-11-28 00:00:00,LTC/EUR,58.00,62.75,57.15,60.87,102754.48931011,6254665.764306395
1606435200,2020-11-27 00:00:00,LTC/EUR,59.85,61.74,54.64,57.77,115058.05519389,6646903.848551026
1606348800,2020-11-26 00:00:00,LTC/EUR,68.52,69.86,54.10,59.66,169642.53580353,10120873.686038598
1606262400,2020-11-25 00:00:00,LTC/EUR,75.53,76.14,65.66,68.66,89262.53799771,6128765.858922768
1606176000,2020-11-24 00:00:00,LTC/EUR,75.11,79.29,72.30,75.03,117827.09757984,8840567.131415395
1606089600,2020-11-23 00:00:00,LTC/EUR,69.95,76.62,68.16,75.20,114050.14133203,8576570.628168657
1606003200,2020-11-22 00:00:00,LTC/EUR,73.46,74.04,64.44,69.80,107150.78663502,7479124.907124396
1605916800,2020-11-21 00:00:00,LTC/EUR,69.67,74.69,67.73,73.27,102373.73389299,7500923.482339377
1605830400,2020-11-20 00:00:00,LTC/EUR,68.88,72.30,67.54,69.55,90716.69921751,6309346.43057782
1605744000,2020-11-19 00:00:00,LTC/EUR,62.17,70.34,60.48,68.86,86047.04883490,5925199.782771214
1605657600,2020-11-18 00:00:00,LTC/EUR,64.40,65.03,57.58,62.42,79650.81478824,4971803.859081941
1605571200,2020-11-17 00:00:00,LTC/EUR,62.05,64.91,60.30,64.34,89083.00288600,5731600.40568524
1605484800,2020-11-16 00:00:00,LTC/EUR,52.60,62.80,52.50,62.35,86846.31458704,5414867.714501944
1605398400,2020-11-15 00:00:00,LTC/EUR,54.22,54.46,51.58,52.67,31541.59211523,1661295.6567091641
1605312000,2020-11-14 00:00:00,LTC/EUR,55.86,56.00,52.20,54.04,51099.74041636,2761429.9721000944
1605225600,2020-11-13 00:00:00,LTC/EUR,51.55,56.44,51.05,55.70,99241.99946659,5527779.370289063
1605139200,2020-11-12 00:00:00,LTC/EUR,50.20,51.50,49.00,51.49,60650.57475919,3122898.0943506933
1605052800,2020-11-11 00:00:00,LTC/EUR,49.09,51.55,49.00,50.41,54319.35961893,2738238.918390261
1604966400,2020-11-10 00:00:00,LTC/EUR,50.06,50.43,48.37,49.07,48087.69389881,2359663.1396146067
1604880000,2020-11-09 00:00:00,LTC/EUR,51.34,51.95,48.65,50.18,54520.36205555,2735831.767947499
1604793600,2020-11-08 00:00:00,LTC/EUR,49.54,52.19,49.28,51.26,56380.80794631,2890080.2153278505
1604707200,2020-11-07 00:00:00,LTC/EUR,53.52,54.54,47.87,49.55,73667.97529027,3650248.175632878
1604620800,2020-11-06 00:00:00,LTC/EUR,49.97,53.60,49.65,53.38,84832.79167621,4528374.419676091
1604534400,2020-11-05 00:00:00,LTC/EUR,46.72,50.55,46.64,49.94,66076.42159800,3299856.49460412
1604448000,2020-11-04 00:00:00,LTC/EUR,45.96,47.13,44.22,46.56,33379.16415737,1554133.8831671474
1604361600,2020-11-03 00:00:00,LTC/EUR,46.18,46.65,44.00,45.89,26673.73581587,1224057.7365902744
1604275200,2020-11-02 00:00:00,LTC/EUR,47.91,48.82,45.60,46.29,52043.98951440,2409116.2746215756
1604188800,2020-11-01 00:00:00,LTC/EUR,47.74,48.23,46.55,47.77,28660.03979303,1369090.1009130431
1604102400,2020-10-31 00:00:00,LTC/EUR,46.44,48.44,46.09,47.87,66798.25144569,3197632.29670518
1604016000,2020-10-30 00:00:00,LTC/EUR,46.60,47.73,44.80,46.38,30030.41325011,1392810.5665401018
1603929600,2020-10-29 00:00:00,LTC/EUR,47.84,48.17,45.64,47.03,44175.04328878,2077552.2858713234
1603843200,2020-10-28 00:00:00,LTC/EUR,49.19,51.36,46.60,47.61,57230.95411476,2724765.725403724
1603756800,2020-10-27 00:00:00,LTC/EUR,48.13,49.99,47.94,49.14,28142.51861233,1382923.3646098962
1603670400,2020-10-26 00:00:00,LTC/EUR,49.54,50.03,46.58,48.19,38237.60748035,1842670.3044780665
1603584000,2020-10-25 00:00:00,LTC/EUR,49.52,50.56,47.71,49.68,29912.14492972,1486035.3601084896
1603497600,2020-10-24 00:00:00,LTC/EUR,46.42,50.30,46.31,49.94,40081.20671728,2001655.4634609632
1603411200,2020-10-23 00:00:00,LTC/EUR,45.95,48.25,45.00,46.76,39376.21716908,1841231.9148261808
1603324800,2020-10-22 00:00:00,LTC/EUR,45.17,47.50,45.12,45.99,52673.41516860,2422450.363603914
1603238400,2020-10-21 00:00:00,LTC/EUR,39.73,46.28,39.73,44.72,61200.59452019,2736890.5869428967
1603152000,2020-10-20 00:00:00,LTC/EUR,40.67,41.14,39.30,39.62,12587.25369999,498706.9915936038
1603065600,2020-10-19 00:00:00,LTC/EUR,40.59,41.11,40.06,40.82,5196.90524401,212137.67206048823
1602979200,2020-10-18 00:00:00,LTC/EUR,40.02,40.93,40.02,40.59,3748.81780748,152164.5148056132
1602892800,2020-10-17 00:00:00,LTC/EUR,40.60,40.66,39.60,40.03,6098.36098918,244117.3903968754
1602806400,2020-10-16 00:00:00,LTC/EUR,42.23,42.60,39.04,40.66,27267.15997563,1108682.7246091156
1602720000,2020-10-15 00:00:00,LTC/EUR,42.38,42.83,41.86,42.27,7957.00042040,336342.407770308
1602633600,2020-10-14 00:00:00,LTC/EUR,42.53,43.43,42.00,42.44,7829.69754881,332292.36397149635
1602547200,2020-10-13 00:00:00,LTC/EUR,42.84,42.91,41.63,42.49,14338.44087372,609240.3527243627
1602460800,2020-10-12 00:00:00,LTC/EUR,42.64,43.60,41.87,42.87,28667.56777252,1228978.6304079324
1602374400,2020-10-11 00:00:00,LTC/EUR,41.30,43.25,41.09,42.74,23221.86520949,992502.5190536026
