https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FORM,Volume USDT
1644192000,2022-02-07 00:00:00,FORM/USDT,0.026362,0.02754,0.0262,0.027196,1522950.08034594,40877.3042305547358
1644105600,2022-02-06 00:00:00,FORM/USDT,0.028001,0.028217,0.026051,0.026362,959572.34771609,25807.80309951292813
1644019200,2022-02-05 00:00:00,FORM/USDT,0.027346,0.028968,0.026842,0.028001,1333217.50412914,36861.18282886089503
1643932800,2022-02-04 00:00:00,FORM/USDT,0.026467,0.027897,0.025752,0.027346,2216605.31094016,59290.98661595614456
1643846400,2022-02-03 00:00:00,FORM/USDT,0.029785,0.030355,0.02615,0.026429,1210852.40747599,33710.97703096517544
1643760000,2022-02-02 00:00:00,FORM/USDT,0.031516,0.031516,0.029304,0.029785,1276328.7061861,38565.99992625286366
1643673600,2022-02-01 00:00:00,FORM/USDT,0.032057,0.033998,0.031111,0.031371,1726148.92748901,55559.68185404304674
1643587200,2022-01-31 00:00:00,FORM/USDT,0.032215,0.035332,0.031676,0.032059,1271635.06504567,41695.16999202099653
1643500800,2022-01-30 00:00:00,FORM/USDT,0.030644,0.033996,0.030201,0.032215,751558.61092768,24061.96359277521412
1643414400,2022-01-29 00:00:00,FORM/USDT,0.03135,0.031874,0.0304,0.030859,809892.73350392,25057.2924682198649
1643328000,2022-01-28 00:00:00,FORM/USDT,0.032214,0.03245,0.029326,0.03131,1799253.27142144,55363.32264711832086
1643241600,2022-01-27 00:00:00,FORM/USDT,0.034593,0.035235,0.030614,0.032243,1655273.16075967,54310.55524031186734
1643155200,2022-01-26 00:00:00,FORM/USDT,0.0343,0.036,0.032836,0.034521,1139199.59306383,39574.93430710876094
1643068800,2022-01-25 00:00:00,FORM/USDT,0.035848,0.038,0.033411,0.034289,702896.08650661,24537.87042887220897
1642982400,2022-01-24 00:00:00,FORM/USDT,0.037852,0.0386,0.03332,0.035848,1086890.93550397,39017.20335700461754
1642896000,2022-01-23 00:00:00,FORM/USDT,0.037852,0.038715,0.037022,0.037587,213616.93723786,8108.28024445917326
1642809600,2022-01-22 00:00:00,FORM/USDT,0.038813,0.039409,0.0374,0.037851,650872.05003257,24637.62371802565084
1642723200,2022-01-21 00:00:00,FORM/USDT,0.04284,0.042913,0.037991,0.039199,869780.04344269,35106.60875522177432
1642636800,2022-01-20 00:00:00,FORM/USDT,0.042637,0.045503,0.042081,0.042475,683861.10129853,29640.22757666357938
1642550400,2022-01-19 00:00:00,FORM/USDT,0.046144,0.04672,0.04001,0.042334,2931980.13427093,123729.57184676757819
1642464000,2022-01-18 00:00:00,FORM/USDT,0.047026,0.04818,0.045,0.046338,901467.18603434,41551.1745176288601
1642377600,2022-01-17 00:00:00,FORM/USDT,0.04631,0.049,0.045009,0.047026,753297.32119015,35284.63484617390698
1642291200,2022-01-16 00:00:00,FORM/USDT,0.0472,0.047503,0.045201,0.046015,605367.77616495,27942.84121284696631
1642204800,2022-01-15 00:00:00,FORM/USDT,0.047045,0.049,0.045353,0.04749,763907.03514775,36186.75176383273181
1642118400,2022-01-14 00:00:00,FORM/USDT,0.0468,0.047601,0.045001,0.04704,540175.9569906,25020.63559001816086
1642032000,2022-01-13 00:00:00,FORM/USDT,0.049314,0.0495,0.045961,0.0468,621242.17901324,29790.38160331838099
1641945600,2022-01-12 00:00:00,FORM/USDT,0.050909,0.050911,0.04725,0.049119,1223522.08973757,60191.95010294671494
1641859200,2022-01-11 00:00:00,FORM/USDT,0.048005,0.052541,0.047,0.050934,1911965.94287301,93043.45521769709434
1641772800,2022-01-10 00:00:00,FORM/USDT,0.052778,0.052796,0.0461,0.047777,1291030.79325807,62666.76018260823633
1641686400,2022-01-09 00:00:00,FORM/USDT,0.05026,0.059,0.049184,0.052778,1813701.7293433,96781.25786525354694
1641600000,2022-01-08 00:00:00,FORM/USDT,0.05084,0.051256,0.047457,0.050155,677428.16851999,33421.36616637632811
1641513600,2022-01-07 00:00:00,FORM/USDT,0.058915,0.059281,0.049248,0.050841,1959540.0765628,105295.96077527666518
1641427200,2022-01-06 00:00:00,FORM/USDT,0.060501,0.0629,0.054624,0.058835,3938296.39125489,231583.63832633817728
1641340800,2022-01-05 00:00:00,FORM/USDT,0.049995,0.08155,0.04988,0.060501,37049076.3774437,2452090.74348529749309
1641254400,2022-01-04 00:00:00,FORM/USDT,0.046746,0.0732,0.042102,0.049995,13134932.01844798,691723.51689964982593
1641168000,2022-01-03 00:00:00,FORM/USDT,0.047039,0.047267,0.044913,0.046728,730358.08351786,33710.13490887348552
1641081600,2022-01-02 00:00:00,FORM/USDT,0.047321,0.052,0.046548,0.046749,1707082.77780696,82200.3108737949364
1640995200,2022-01-01 00:00:00,FORM/USDT,0.046718,0.0488,0.04603,0.047316,634526.75506184,30000.46771638739315
1640908800,2021-12-31 00:00:00,FORM/USDT,0.046208,0.04933,0.045184,0.046773,1123192.3253656,53099.06134385517418
1640822400,2021-12-30 00:00:00,FORM/USDT,0.04698,0.047388,0.044624,0.046018,409869.36307383,18874.90333916185606
1640736000,2021-12-29 00:00:00,FORM/USDT,0.047844,0.048088,0.046001,0.04698,553395.43316572,26064.47765861216606
1640649600,2021-12-28 00:00:00,FORM/USDT,0.05324,0.053429,0.047101,0.047647,716413.65119019,36127.1735412883376
