https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LAYER,Volume BTC
1656374400,2022-06-28 00:00:00,LAYER/BTC,0.000002674,0.000002796,0.000002638,0.000002638,4265.0814,0.0114481457454
1656288000,2022-06-27 00:00:00,LAYER/BTC,0.000002698,0.000002838,0.000002641,0.000002674,3831.0782,0.0104302234342
1656201600,2022-06-26 00:00:00,LAYER/BTC,0.000002779,0.000002791,0.000002597,0.000002611,1152.3428,0.0031134245105
1656115200,2022-06-25 00:00:00,LAYER/BTC,0.000002665,0.000002853,0.00000262,0.000002649,4688.3217,0.0126273399973
1656028800,2022-06-24 00:00:00,LAYER/BTC,0.000002597,0.000002714,0.000002529,0.000002648,4245.8263,0.0110646989682
1655942400,2022-06-23 00:00:00,LAYER/BTC,0.000002448,0.000003279,0.000002446,0.000002601,40871.3879,0.113779950627
1655856000,2022-06-22 00:00:00,LAYER/BTC,0.000002647,0.00000269,0.000002424,0.00000247,3975.9492,0.0100703775778
1655769600,2022-06-21 00:00:00,LAYER/BTC,0.000002531,0.00000323,0.0000024,0.000002625,22561.852,0.0614468680755
1655683200,2022-06-20 00:00:00,LAYER/BTC,0.000002553,0.000002699,0.000002481,0.000002531,8261.2928,0.0213612283496
1655596800,2022-06-19 00:00:00,LAYER/BTC,0.000002484,0.00000269,0.000002402,0.000002573,7927.3356,0.020274090061
1655510400,2022-06-18 00:00:00,LAYER/BTC,0.00000242,0.000002586,0.00000224,0.00000244,11851.1842,0.0284928853905
1655424000,2022-06-17 00:00:00,LAYER/BTC,0.00000251,0.000002607,0.00000244,0.000002503,4100.0301,0.0103373071401
1655337600,2022-06-16 00:00:00,LAYER/BTC,0.000002342,0.00000251,0.00000233,0.000002489,9838.7486,0.0237205287958
1655251200,2022-06-15 00:00:00,LAYER/BTC,0.00000226,0.00000411,0.00000215,0.000002387,35892.8985,0.0992756296907
1655164800,2022-06-14 00:00:00,LAYER/BTC,0.00000219,0.00000239,0.00000211,0.00000223,6863.671,0.015380744084
1655078400,2022-06-13 00:00:00,LAYER/BTC,0.00000217,0.00000225,0.000002,0.00000225,11551.5879,0.023900160615
1654992000,2022-06-12 00:00:00,LAYER/BTC,0.00000227,0.00000227,0.00000203,0.00000219,8406.0966,0.018060669832
1654905600,2022-06-11 00:00:00,LAYER/BTC,0.00000239,0.00000243,0.00000224,0.00000226,9638.4063,0.022508082628
1654819200,2022-06-10 00:00:00,LAYER/BTC,0.00000253,0.00000254,0.00000233,0.0000024,4000.6524,0.009565474991
1654732800,2022-06-09 00:00:00,LAYER/BTC,0.00000239,0.00000264,0.00000226,0.00000255,35300.9112,0.087136340353
1654646400,2022-06-08 00:00:00,LAYER/BTC,0.00000233,0.00000242,0.00000229,0.00000231,1691.324,0.003963020506
1654560000,2022-06-07 00:00:00,LAYER/BTC,0.00000233,0.00000444,0.00000224,0.00000239,84566.41458304,0.2255596245009459
1654473600,2022-06-06 00:00:00,LAYER/BTC,0.00000241,0.00000251,0.00000224,0.00000224,5224.1176,0.012460380029
1654387200,2022-06-05 00:00:00,LAYER/BTC,0.0000023,0.00000247,0.0000023,0.00000241,6744.1537,0.016170546596
1654300800,2022-06-04 00:00:00,LAYER/BTC,0.00000227,0.00000248,0.00000224,0.00000227,5121.0152,0.011776506994
1654214400,2022-06-03 00:00:00,LAYER/BTC,0.00000224,0.00000234,0.00000222,0.0000023,24914.5797,0.055810978911
1654128000,2022-06-02 00:00:00,LAYER/BTC,0.00000226,0.0000023,0.00000221,0.00000224,376.5248,0.000851043782
1654041600,2022-06-01 00:00:00,LAYER/BTC,0.00000226,0.0000024,0.00000223,0.00000229,10849.0305,0.024778909748
1653955200,2022-05-31 00:00:00,LAYER/BTC,0.00000239,0.00000239,0.00000228,0.00000231,1191.98366652,0.0027846102479828
1653868800,2022-05-30 00:00:00,LAYER/BTC,0.00000235,0.00000246,0.00000229,0.00000233,6489.5763,0.015583040515
1653782400,2022-05-29 00:00:00,LAYER/BTC,0.00000245,0.00000257,0.00000232,0.00000243,11427.9334,0.027747782169
1653696000,2022-05-28 00:00:00,LAYER/BTC,0.00000225,0.00000271,0.0000022,0.00000246,21207.27132767,0.0528075045278645
1653609600,2022-05-27 00:00:00,LAYER/BTC,0.00000235,0.00000237,0.00000222,0.00000224,6817.3696,0.01534979891
1653523200,2022-05-26 00:00:00,LAYER/BTC,0.00000276,0.00000278,0.00000233,0.00000235,8141.91683571,0.0212605735929513
1653436800,2022-05-25 00:00:00,LAYER/BTC,0.00000264,0.00000301,0.00000264,0.00000279,14899.6217,0.041837902873
1653350400,2022-05-24 00:00:00,LAYER/BTC,0.00000261,0.00000268,0.0000026,0.0000026,6303.74060827,0.0164955122689982
1653264000,2022-05-23 00:00:00,LAYER/BTC,0.00000264,0.00000271,0.00000255,0.00000266,9362.2437,0.024530134376
1653177600,2022-05-22 00:00:00,LAYER/BTC,0.00000286,0.00000289,0.00000253,0.00000271,21853.39487527,0.0575340199609925
1653091200,2022-05-21 00:00:00,LAYER/BTC,0.00000244,0.00000304,0.00000243,0.00000276,34439.74284207,0.0965296849079804
1653004800,2022-05-20 00:00:00,LAYER/BTC,0.00000246,0.00000258,0.0000024,0.00000245,13149.2461,0.032938873617
1652918400,2022-05-19 00:00:00,LAYER/BTC,0.00000227,0.00000267,0.00000227,0.00000254,17664.7333,0.043716111408
1652832000,2022-05-18 00:00:00,LAYER/BTC,0.0000023,0.00000242,0.00000224,0.00000224,4224.899,0.009695991918
1652745600,2022-05-17 00:00:00,LAYER/BTC,0.00000232,0.00000239,0.0000022,0.00000234,6997.50560518,0.0157873573740176
1652659200,2022-05-16 00:00:00,LAYER/BTC,0.0000024,0.00000241,0.00000222,0.00000232,12337.43474049,0.0282461173549734
1652572800,2022-05-15 00:00:00,LAYER/BTC,0.00000221,0.00000241,0.00000215,0.00000237,8140.34761479,0.0183380943949817
1652486400,2022-05-14 00:00:00,LAYER/BTC,0.00000228,0.00000231,0.00000213,0.0000022,3562.5725,0.007731969007
1652400000,2022-05-13 00:00:00,LAYER/BTC,0.0000021,0.00000246,0.00000207,0.00000226,38045.85087288,0.0857349553779968
1652313600,2022-05-12 00:00:00,LAYER/BTC,0.00000261,0.0000027,0.00000205,0.00000212,28406.48784444,0.062573143367988
1652227200,2022-05-11 00:00:00,LAYER/BTC,0.00000331,0.00000332,0.00000251,0.00000268,10509.30364261,0.0296967826429782
1652140800,2022-05-10 00:00:00,LAYER/BTC,0.00000329,0.00000351,0.00000313,0.00000329,11797.9192,0.03873484988
1652054400,2022-05-09 00:00:00,LAYER/BTC,0.00000326,0.0000033,0.00000313,0.00000313,7505.7819,0.023920154025
1651968000,2022-05-08 00:00:00,LAYER/BTC,0.0000033,0.00000337,0.00000313,0.00000337,8262.5759,0.026535330911
1651881600,2022-05-07 00:00:00,LAYER/BTC,0.00000334,0.00000334,0.00000321,0.0000033,284.7437,0.000939169062
1651795200,2022-05-06 00:00:00,LAYER/BTC,0.00000356,0.00000357,0.00000325,0.00000325,137798.49092492,0.4696419935449644
1651708800,2022-05-05 00:00:00,LAYER/BTC,0.00000354,0.00000362,0.00000342,0.00000357,3162.81777839,0.0110787348129879
1651622400,2022-05-04 00:00:00,LAYER/BTC,0.00000364,0.00000366,0.00000342,0.00000351,7499.27339143,0.0263618725379766
1651536000,2022-05-03 00:00:00,LAYER/BTC,0.0000036,0.00000376,0.00000358,0.00000364,6571.1468,0.024390911234
1651449600,2022-05-02 00:00:00,LAYER/BTC,0.00000352,0.00000358,0.00000347,0.00000358,1484.8914,0.005269227251
1651363200,2022-05-01 00:00:00,LAYER/BTC,0.00000361,0.00000374,0.00000338,0.0000035,30529.6466,0.107792505889
1651276800,2022-04-30 00:00:00,LAYER/BTC,0.0000039,0.0000039,0.0000035,0.00000361,14274.4101,0.052524083096
1651190400,2022-04-29 00:00:00,LAYER/BTC,0.00000398,0.00000406,0.00000386,0.00000387,3849.5338,0.01503013579
1651104000,2022-04-28 00:00:00,LAYER/BTC,0.00000404,0.00000408,0.00000394,0.00000399,9701.90930443,0.0391606806479858
1651017600,2022-04-27 00:00:00,LAYER/BTC,0.00000406,0.0000042,0.00000402,0.00000403,8741.4026,0.036307435816
1650931200,2022-04-26 00:00:00,LAYER/BTC,0.0000043,0.00000433,0.00000408,0.0000041,9305.1870695,0.039199233019985
1650844800,2022-04-25 00:00:00,LAYER/BTC,0.00000448,0.00000465,0.0000041,0.0000041,17185.72384398,0.0735052687079412
1650758400,2022-04-24 00:00:00,LAYER/BTC,0.00000452,0.00000524,0.00000427,0.00000427,20346.85995676,0.0964015648809608
1650672000,2022-04-23 00:00:00,LAYER/BTC,0.00000419,0.00000484,0.00000406,0.00000445,46083.20501795,0.2018778375569821
1650585600,2022-04-22 00:00:00,LAYER/BTC,0.00000418,0.00000432,0.00000415,0.00000416,12559.71567547,0.0527932653189928
1650499200,2022-04-21 00:00:00,LAYER/BTC,0.00000402,0.000005,0.00000387,0.0000043,69437.11083078,0.297674293421971
1650412800,2022-04-20 00:00:00,LAYER/BTC,0.00000398,0.00000408,0.00000384,0.00000398,13230.0869,0.052514729143
1650326400,2022-04-19 00:00:00,LAYER/BTC,0.00000402,0.0000042,0.00000396,0.000004,13555.618,0.054660802731
1650240000,2022-04-18 00:00:00,LAYER/BTC,0.00000401,0.00000408,0.00000382,0.00000408,11304.71247005,0.045056620918997
1650153600,2022-04-17 00:00:00,LAYER/BTC,0.00000403,0.00000412,0.00000397,0.00000412,3719.91883925,0.0149942665209625
1650067200,2022-04-16 00:00:00,LAYER/BTC,0.00000403,0.00000411,0.00000399,0.00000409,10701.37054063,0.0433282682029893
1649980800,2022-04-15 00:00:00,LAYER/BTC,0.00000406,0.00000425,0.00000401,0.00000401,7899.3589,0.032275841788
1649894400,2022-04-14 00:00:00,LAYER/BTC,0.00000413,0.0000042,0.00000394,0.00000411,9976.5125,0.040594978193
1649808000,2022-04-13 00:00:00,LAYER/BTC,0.00000403,0.00000432,0.000004,0.00000409,10017.39041386,0.0409817515239944
1649721600,2022-04-12 00:00:00,LAYER/BTC,0.00000414,0.00000424,0.00000392,0.000004,15706.7983,0.063775742825
1649635200,2022-04-11 00:00:00,LAYER/BTC,0.0000042,0.0000042,0.00000398,0.00000412,6882.13765157,0.0280045459394998
1649548800,2022-04-10 00:00:00,LAYER/BTC,0.00000428,0.00000448,0.00000419,0.00000419,7411.94532231,0.0322452044329756
1649462400,2022-04-09 00:00:00,LAYER/BTC,0.00000431,0.00000431,0.00000418,0.00000424,6109.9715,0.025708880421
1649376000,2022-04-08 00:00:00,LAYER/BTC,0.00000451,0.00000459,0.00000434,0.00000437,2692.6732,0.011870399099
1649289600,2022-04-07 00:00:00,LAYER/BTC,0.00000449,0.00000469,0.0000044,0.00000448,11102.88342246,0.0495736577559684
1649203200,2022-04-06 00:00:00,LAYER/BTC,0.0000052,0.0000052,0.00000449,0.00000458,17018.4133,0.081201584205
1649116800,2022-04-05 00:00:00,LAYER/BTC,0.00000522,0.0000053,0.00000508,0.00000508,2305.85992534,0.011993022612302
1649030400,2022-04-04 00:00:00,LAYER/BTC,0.00000546,0.00000546,0.00000507,0.00000526,10480.68941856,0.0548083798566422
1648944000,2022-04-03 00:00:00,LAYER/BTC,0.00000543,0.00000562,0.00000528,0.00000528,10214.25450802,0.0558085513179496
1648857600,2022-04-02 00:00:00,LAYER/BTC,0.00000553,0.00000562,0.00000527,0.00000546,8353.11295618,0.0454714370409515
1648771200,2022-04-01 00:00:00,LAYER/BTC,0.00000549,0.00000561,0.00000527,0.00000546,5490.48713839,0.0301402330305652
1648684800,2022-03-31 00:00:00,LAYER/BTC,0.00000501,0.00000546,0.000005,0.00000541,33696.96056025,0.1757101147158942
1648598400,2022-03-30 00:00:00,LAYER/BTC,0.00000497,0.0000051,0.00000482,0.0000051,5546.69384922,0.0278299101969234
1648512000,2022-03-29 00:00:00,LAYER/BTC,0.00000523,0.00000558,0.00000497,0.000005,28074.01907734,0.1485513217859217
1648425600,2022-03-28 00:00:00,LAYER/BTC,0.00000537,0.00000601,0.00000496,0.00000536,18923.27205461,0.1035508355869807
1648339200,2022-03-27 00:00:00,LAYER/BTC,0.00000432,0.00000609,0.00000428,0.00000536,67060.3136202,0.332390218443293
1648252800,2022-03-26 00:00:00,LAYER/BTC,0.00000443,0.00000448,0.00000429,0.00000436,2286.59297142,0.0099480421449616
1648166400,2022-03-25 00:00:00,LAYER/BTC,0.00000448,0.00000469,0.00000431,0.00000444,10530.6008,0.047112416169
1648080000,2022-03-24 00:00:00,LAYER/BTC,0.00000495,0.00000504,0.00000448,0.00000448,18023.26990216,0.0861487656989792
1647993600,2022-03-23 00:00:00,LAYER/BTC,0.00000471,0.00000509,0.00000463,0.00000497,12382.3069,0.060861192717
1647907200,2022-03-22 00:00:00,LAYER/BTC,0.00000429,0.000005,0.00000427,0.00000471,30582.82786916,0.1448632306189522
1647820800,2022-03-21 00:00:00,LAYER/BTC,0.00000432,0.00000451,0.00000427,0.00000434,2942.38864434,0.0128676483009734
1647734400,2022-03-20 00:00:00,LAYER/BTC,0.00000423,0.00000436,0.00000418,0.00000429,4301.58084882,0.0183574466309732
1647648000,2022-03-19 00:00:00,LAYER/BTC,0.00000419,0.00000436,0.00000418,0.00000425,2946.88278852,0.0124858297189804
1647561600,2022-03-18 00:00:00,LAYER/BTC,0.00000418,0.00000423,0.0000041,0.00000418,9108.7664,0.038030414786
1647475200,2022-03-17 00:00:00,LAYER/BTC,0.00000403,0.0000042,0.00000402,0.00000418,3579.42211467,0.0148904521989458
1647388800,2022-03-16 00:00:00,LAYER/BTC,0.00000429,0.00000433,0.00000398,0.00000408,36783.7983,0.151645024433
1647302400,2022-03-15 00:00:00,LAYER/BTC,0.00000411,0.00000426,0.000004,0.00000425,10358.1632,0.042043783087
1647216000,2022-03-14 00:00:00,LAYER/BTC,0.00000445,0.00000445,0.00000412,0.00000412,6126.2584328,0.025873882677992
1647129600,2022-03-13 00:00:00,LAYER/BTC,0.00000436,0.00000451,0.00000425,0.00000451,658.124,0.002915629393
1647043200,2022-03-12 00:00:00,LAYER/BTC,0.00000453,0.00000453,0.00000427,0.0000043,1086.16658759,0.0047705837619534
1646956800,2022-03-11 00:00:00,LAYER/BTC,0.00000451,0.00000465,0.00000444,0.00000448,8330.54627768,0.0379505188969976
1646870400,2022-03-10 00:00:00,LAYER/BTC,0.00000454,0.0000046,0.00000431,0.00000456,63611.5672,0.284910165775
1646784000,2022-03-09 00:00:00,LAYER/BTC,0.00000453,0.00000514,0.00000436,0.0000045,14347.46564424,0.0652792517469648
1646697600,2022-03-08 00:00:00,LAYER/BTC,0.00000471,0.00000483,0.00000453,0.00000453,11318.27727543,0.0525241205289952
1646611200,2022-03-07 00:00:00,LAYER/BTC,0.00000509,0.00000515,0.0000044,0.00000469,8785.52028095,0.042961414571988
1646524800,2022-03-06 00:00:00,LAYER/BTC,0.00000492,0.00000524,0.00000492,0.00000524,2936.8015,0.015039925926
1646438400,2022-03-05 00:00:00,LAYER/BTC,0.00000493,0.00000518,0.00000487,0.00000492,3603.29324831,0.0180657185509567
1646352000,2022-03-04 00:00:00,LAYER/BTC,0.00000465,0.000005,0.00000457,0.000005,1001.7994,0.004809765442
1646265600,2022-03-03 00:00:00,LAYER/BTC,0.00000458,0.00000464,0.00000444,0.00000459,9297.8025,0.042046277601
1646179200,2022-03-02 00:00:00,LAYER/BTC,0.00000418,0.00000483,0.00000415,0.00000454,5084.145,0.023565231214
1646092800,2022-03-01 00:00:00,LAYER/BTC,0.00000421,0.00000446,0.00000413,0.0000042,8372.2365,0.036377464008
1646006400,2022-02-28 00:00:00,LAYER/BTC,0.00000442,0.0000045,0.0000041,0.0000041,6948.16914062,0.0296418611189776
1645920000,2022-02-27 00:00:00,LAYER/BTC,0.00000474,0.00000476,0.0000044,0.00000447,8072.18750536,0.036813025895924
1645833600,2022-02-26 00:00:00,LAYER/BTC,0.0000046,0.00000484,0.00000458,0.00000462,5891.481,0.027478976278
1645747200,2022-02-25 00:00:00,LAYER/BTC,0.00000463,0.00000463,0.00000436,0.0000046,42207.1776,0.189258655223
1645660800,2022-02-24 00:00:00,LAYER/BTC,0.00000519,0.00000524,0.00000427,0.00000468,54207.78310352,0.2519407153583216
1645574400,2022-02-23 00:00:00,LAYER/BTC,0.00000452,0.00000546,0.00000447,0.00000519,18949.4882,0.093601921601
1645488000,2022-02-22 00:00:00,LAYER/BTC,0.00000438,0.00000479,0.00000436,0.00000456,15031.7816,0.067786198957
1645401600,2022-02-21 00:00:00,LAYER/BTC,0.00000445,0.00000469,0.00000434,0.00000444,18287.3229,0.081852349981
1645315200,2022-02-20 00:00:00,LAYER/BTC,0.00000449,0.00000456,0.00000432,0.00000432,19003.6544,0.085215249271
1645228800,2022-02-19 00:00:00,LAYER/BTC,0.00000469,0.00000469,0.0000044,0.00000448,9578.25376158,0.0432170405379574
1645142400,2022-02-18 00:00:00,LAYER/BTC,0.00000475,0.00000492,0.00000459,0.00000477,16819.71072674,0.0795589288038902
