https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CHMB,Volume USDT
1644624000,2022-02-12 00:00:00,CHMB/USDT,0.04548,0.04548,0.03882,0.03937,45954837.49057264,1897474.4244004302217
1644537600,2022-02-11 00:00:00,CHMB/USDT,0.05114,0.054,0.04361,0.04545,36906409.887849,1857757.420771003888
1644451200,2022-02-10 00:00:00,CHMB/USDT,0.05476,0.05652,0.05069,0.05113,37044548.68321182,1981634.1618845404105
1644364800,2022-02-09 00:00:00,CHMB/USDT,0.05056,0.05664,0.05,0.05475,39603216.1638976,2111487.3429619325046
1644278400,2022-02-08 00:00:00,CHMB/USDT,0.06025,0.06119,0.05003,0.05045,27663963.51780868,1563965.1291498185798
1644192000,2022-02-07 00:00:00,CHMB/USDT,0.06004,0.06332,0.06,0.06035,17853317.86378497,1079126.8432007650211
1644105600,2022-02-06 00:00:00,CHMB/USDT,0.06057,0.06149,0.06001,0.06004,18991720.86757415,1143477.1164476487855
1644019200,2022-02-05 00:00:00,CHMB/USDT,0.06564,0.06797,0.06006,0.06059,19480014.22837635,1212540.6454333774679
1643932800,2022-02-04 00:00:00,CHMB/USDT,0.06092,0.06656,0.06001,0.06572,35216547.55529281,2150328.7169430241929
1643846400,2022-02-03 00:00:00,CHMB/USDT,0.06008,0.06113,0.06001,0.06079,26758359.60369485,1614928.7764439193355
1643760000,2022-02-02 00:00:00,CHMB/USDT,0.06024,0.0615,0.06004,0.06008,16750904.6929155,1012475.7916982473147
1643673600,2022-02-01 00:00:00,CHMB/USDT,0.06032,0.06156,0.06003,0.06024,22122195.13644189,1335425.7321577993128
1643587200,2022-01-31 00:00:00,CHMB/USDT,0.06082,0.06208,0.06007,0.06036,21867230.26234745,1323267.2701689224951
1643500800,2022-01-30 00:00:00,CHMB/USDT,0.06058,0.0624,0.0603,0.06082,16453676.55448428,999948.2029912808442
1643414400,2022-01-29 00:00:00,CHMB/USDT,0.06224,0.0625,0.06044,0.06055,25909673.99323478,1594271.123252594912
1643328000,2022-01-28 00:00:00,CHMB/USDT,0.0605,0.063,0.06,0.06225,29098706.06442842,1793043.9582673179961
1643241600,2022-01-27 00:00:00,CHMB/USDT,0.06189,0.06381,0.06002,0.06048,26205856.81860711,1616570.6904443674481
1643155200,2022-01-26 00:00:00,CHMB/USDT,0.06288,0.06619,0.061,0.06192,23699844.89855307,1501251.8257770656149
1643068800,2022-01-25 00:00:00,CHMB/USDT,0.06336,0.06397,0.06022,0.06286,23691731.99937606,1482347.1547251168161
1642982400,2022-01-24 00:00:00,CHMB/USDT,0.06527,0.0676,0.06,0.06363,19182327.928998,1231312.5383259969835
1642896000,2022-01-23 00:00:00,CHMB/USDT,0.06287,0.07134,0.06287,0.06526,25243193.51325555,1685674.8421555935447
1642809600,2022-01-22 00:00:00,CHMB/USDT,0.07284,0.073,0.06229,0.0629,14878666.66416958,1009966.9697147802516
1642723200,2022-01-21 00:00:00,CHMB/USDT,0.08359,0.09069,0.072,0.07284,19192140.15798691,1527470.2394833410123
1642636800,2022-01-20 00:00:00,CHMB/USDT,0.09051,0.09314,0.08338,0.08357,16351373.3756387,1436986.4831467393492
1642550400,2022-01-19 00:00:00,CHMB/USDT,0.09425,0.09902,0.08795,0.0905,19336432.08190973,1780467.4570170986437
1642464000,2022-01-18 00:00:00,CHMB/USDT,0.08697,0.09577,0.085,0.09478,15909171.22248472,1399192.408285336349
1642377600,2022-01-17 00:00:00,CHMB/USDT,0.09108,0.10555,0.08597,0.08697,21156813.68308461,1995895.4758385341267
1642291200,2022-01-16 00:00:00,CHMB/USDT,0.1013,0.10219,0.08593,0.09101,19565955.26057409,1827609.1298321351411
1642204800,2022-01-15 00:00:00,CHMB/USDT,0.09864,0.13684,0.09501,0.10128,44856018.28884179,5119864.248920247512
1642118400,2022-01-14 00:00:00,CHMB/USDT,0.07111,0.09864,0.07079,0.09864,51292794.36876724,4498268.7007891969964
1642032000,2022-01-13 00:00:00,CHMB/USDT,0.0613,0.0772,0.06127,0.07111,33736156.55493459,2293989.5317917501507
1641945600,2022-01-12 00:00:00,CHMB/USDT,0.06178,0.0626,0.06,0.06131,30109782.00837791,1848008.6304043454626
1641859200,2022-01-11 00:00:00,CHMB/USDT,0.06094,0.0628,0.06,0.06184,28611319.53362078,1743701.8066219202712
1641772800,2022-01-10 00:00:00,CHMB/USDT,0.06832,0.06981,0.06024,0.06088,25907850.66873616,1687128.5920464181409
1641686400,2022-01-09 00:00:00,CHMB/USDT,0.06615,0.07284,0.06599,0.06829,27440819.20770715,1886430.0354295556441
1641600000,2022-01-08 00:00:00,CHMB/USDT,0.07328,0.07386,0.06469,0.06615,23839608.1404215,1670769.4652571480444
1641513600,2022-01-07 00:00:00,CHMB/USDT,0.07556,0.07626,0.0705,0.07328,22048258.88154628,1616073.2388060484363
1641427200,2022-01-06 00:00:00,CHMB/USDT,0.0752,0.07801,0.07312,0.07551,21757589.04272692,1636585.8633964288045
1641340800,2022-01-05 00:00:00,CHMB/USDT,0.08289,0.0852,0.07391,0.0753,18298984.30710649,1464874.5874842099029
1641254400,2022-01-04 00:00:00,CHMB/USDT,0.07305,0.08559,0.07205,0.0829,30098070.89138179,2269124.3432976736907
1641168000,2022-01-03 00:00:00,CHMB/USDT,0.07166,0.07541,0.0714,0.07303,29962299.95637594,2201788.1608199110805
1641081600,2022-01-02 00:00:00,CHMB/USDT,0.07603,0.07669,0.0703,0.0717,42787122.873798,3148428.8056502731942
1640995200,2022-01-01 00:00:00,CHMB/USDT,0.07558,0.07739,0.07315,0.07605,43865659.22989683,3308440.4763885611765
1640908800,2021-12-31 00:00:00,CHMB/USDT,0.07494,0.08055,0.07281,0.0756,38527602.88989673,2955683.5781197766228
1640822400,2021-12-30 00:00:00,CHMB/USDT,0.07668,0.07856,0.07492,0.07499,40860046.14955443,3136162.5996966719914
1640736000,2021-12-29 00:00:00,CHMB/USDT,0.08172,0.082,0.0751,0.07667,36982800.89223261,2874334.1721356809304
1640649600,2021-12-28 00:00:00,CHMB/USDT,0.07438,0.0856,0.07,0.08174,42861688.38525857,3324098.3013136306835
