https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UMB,Volume USDT
1656720000,2022-07-02 00:00:00,UMB/USDT,0.0167,0.0174,0.0167,0.0169,39475.69722068,680.262572779832
1656716400,2022-07-01 23:00:00,UMB/USDT,0.0166,0.0176,0.0165,0.0168,145097.57228976,2478.469156839776
1656712800,2022-07-01 22:00:00,UMB/USDT,0.0167,0.017,0.0165,0.0166,35648.17241775,600.960792389975
1656709200,2022-07-01 21:00:00,UMB/USDT,0.0158,0.0174,0.015,0.0167,478871.9599543,7854.142850479708
1656705600,2022-07-01 20:00:00,UMB/USDT,0.018,0.018,0.0156,0.0158,821522.2792,13804.36896092
1656702000,2022-07-01 19:00:00,UMB/USDT,0.0188,0.0189,0.0181,0.0181,210585.8336,3822.78606187
1656698400,2022-07-01 18:00:00,UMB/USDT,0.0189,0.0192,0.0188,0.0192,857.9028,16.2406355
1656694800,2022-07-01 17:00:00,UMB/USDT,0.0191,0.0193,0.0189,0.0189,836.2534,15.89579621
1656691200,2022-07-01 16:00:00,UMB/USDT,0.0193,0.0194,0.0189,0.0194,25948.01476288,499.996820039872
1656687600,2022-07-01 15:00:00,UMB/USDT,0.0189,0.0193,0.0188,0.0191,13298.21867167,255.138122299775
1656684000,2022-07-01 14:00:00,UMB/USDT,0.019,0.0191,0.019,0.0191,18965.55618272,361.926129679952
1656680400,2022-07-01 13:00:00,UMB/USDT,0.019,0.0192,0.019,0.0191,5634.60620209,107.791121029919
1656676800,2022-07-01 12:00:00,UMB/USDT,0.0187,0.019,0.0186,0.019,4297.63836843,80.79256714017
1656673200,2022-07-01 11:00:00,UMB/USDT,0.0187,0.019,0.0187,0.019,8602.98603157,162.31372177983
1656669600,2022-07-01 10:00:00,UMB/USDT,0.0191,0.0192,0.0188,0.0189,1592.892,30.05957793
1656666000,2022-07-01 09:00:00,UMB/USDT,0.0186,0.0191,0.0186,0.0191,437.9214,8.20055324
1656662400,2022-07-01 08:00:00,UMB/USDT,0.019,0.0192,0.0186,0.0186,1311.2034,24.9837255
1656658800,2022-07-01 07:00:00,UMB/USDT,0.0188,0.0189,0.0187,0.0189,15292.00516384,287.943753130192
1656655200,2022-07-01 06:00:00,UMB/USDT,0.0188,0.0188,0.0187,0.0187,1171.17143616,22.007595749808
1656651600,2022-07-01 05:00:00,UMB/USDT,0.0186,0.0187,0.0186,0.0187,411.383,7.65318851
1656648000,2022-07-01 04:00:00,UMB/USDT,0.0186,0.0188,0.0185,0.0187,3263.6943,61.24495483
1656644400,2022-07-01 03:00:00,UMB/USDT,0.0189,0.0189,0.0183,0.0186,58275.8827,1077.75436493
1656640800,2022-07-01 02:00:00,UMB/USDT,0.0186,0.0193,0.0186,0.0189,32305.02308646,614.776804340032
1656637200,2022-07-01 01:00:00,UMB/USDT,0.0189,0.0191,0.0185,0.0189,16827.3938,314.02776161
1656633600,2022-07-01 00:00:00,UMB/USDT,0.0189,0.0192,0.0189,0.0189,7699.89921354,146.133825999968
1656630000,2022-06-30 23:00:00,UMB/USDT,0.0189,0.0197,0.0184,0.0189,228156.20286137,4279.951807290501
1656626400,2022-06-30 22:00:00,UMB/USDT,0.0185,0.0191,0.0182,0.0186,56763.93441562,1061.455561639612
1656622800,2022-06-30 21:00:00,UMB/USDT,0.0178,0.0185,0.0178,0.0185,35293.9032,647.37338646
1656619200,2022-06-30 20:00:00,UMB/USDT,0.0182,0.0185,0.0177,0.0181,23923.36314648,428.58566790988
1656615600,2022-06-30 19:00:00,UMB/USDT,0.018,0.0183,0.0179,0.018,23444.1174,427.31876024
1656612000,2022-06-30 18:00:00,UMB/USDT,0.0183,0.0183,0.018,0.018,7543.4674,137.95246272
1656608400,2022-06-30 17:00:00,UMB/USDT,0.0182,0.0183,0.018,0.0183,16351.09307431,299.168397229873
1656604800,2022-06-30 16:00:00,UMB/USDT,0.0179,0.0182,0.0179,0.018,130153.60826356,2353.634555940436
1656601200,2022-06-30 15:00:00,UMB/USDT,0.0178,0.0181,0.0178,0.0179,51333.26123644,927.253322019564
1656597600,2022-06-30 14:00:00,UMB/USDT,0.0181,0.0181,0.0179,0.0181,96530.1547,1746.72069013
1656594000,2022-06-30 13:00:00,UMB/USDT,0.018,0.0182,0.0179,0.0181,43008.74770824,778.823729959968
1656590400,2022-06-30 12:00:00,UMB/USDT,0.0186,0.0186,0.0177,0.0182,88977.81411861,1609.180535575202
1656586800,2022-06-30 11:00:00,UMB/USDT,0.0187,0.0187,0.0186,0.0186,20933.5045,391.27188677
1656583200,2022-06-30 10:00:00,UMB/USDT,0.0187,0.0189,0.0187,0.0188,18795.38977234,352.662150039992
1656579600,2022-06-30 09:00:00,UMB/USDT,0.0188,0.019,0.0187,0.0187,124340.2294,2329.61189752
1656576000,2022-06-30 08:00:00,UMB/USDT,0.0187,0.0191,0.0187,0.0188,2283.0603,43.46294584
1656572400,2022-06-30 07:00:00,UMB/USDT,0.0187,0.0189,0.0187,0.0187,19348.0325,361.89657017
1656568800,2022-06-30 06:00:00,UMB/USDT,0.0189,0.0192,0.0187,0.019,1707.5939,32.03615812
1656565200,2022-06-30 05:00:00,UMB/USDT,0.0191,0.0191,0.0191,0.0191,1258.4685,24.03674835
1656561600,2022-06-30 04:00:00,UMB/USDT,0.0188,0.0192,0.0188,0.0192,1485.45911666,28.083624399872
1656558000,2022-06-30 03:00:00,UMB/USDT,0.0188,0.0188,0.0188,0.0188,28.005,0.526494
1656554400,2022-06-30 02:00:00,UMB/USDT,0.0188,0.0192,0.0186,0.0188,42523.9311,791.52764452
1656550800,2022-06-30 01:00:00,UMB/USDT,0.0192,0.0193,0.0188,0.0188,121956.9519,2333.44807992
1656547200,2022-06-30 00:00:00,UMB/USDT,0.0193,0.0195,0.0191,0.0195,16853.1794,325.0793968
1656543600,2022-06-29 23:00:00,UMB/USDT,0.0195,0.0198,0.0192,0.0196,25321.97886464,490.240005739872
1656540000,2022-06-29 22:00:00,UMB/USDT,0.0197,0.02,0.0195,0.0195,95781.9231,1887.62267721
1656536400,2022-06-29 21:00:00,UMB/USDT,0.0195,0.0197,0.0193,0.0197,84966.0208,1670.13194678
1656532800,2022-06-29 20:00:00,UMB/USDT,0.0195,0.0197,0.0189,0.0194,175459.30477835,3375.29111154999
1656529200,2022-06-29 19:00:00,UMB/USDT,0.0196,0.0199,0.0194,0.0196,122601.64839758,2416.03873650942
1656525600,2022-06-29 18:00:00,UMB/USDT,0.0195,0.0197,0.0193,0.0197,82046.164,1600.09112385
1656522000,2022-06-29 17:00:00,UMB/USDT,0.0205,0.0215,0.0187,0.0195,783975.9944,15898.47232659
1656518400,2022-06-29 16:00:00,UMB/USDT,0.021,0.021,0.0203,0.0203,87554.2377,1792.14329809
1656514800,2022-06-29 15:00:00,UMB/USDT,0.0208,0.0219,0.02,0.021,859990.64959603,17802.668960647986
1656511200,2022-06-29 14:00:00,UMB/USDT,0.0197,0.0218,0.0194,0.0209,751892.45496049,15429.116767965952
1656507600,2022-06-29 13:00:00,UMB/USDT,0.019,0.0198,0.019,0.0196,172953.19950408,3338.041903311596
1656504000,2022-06-29 12:00:00,UMB/USDT,0.0195,0.0197,0.0186,0.0191,113900.95910812,2158.906144969964
1656500400,2022-06-29 11:00:00,UMB/USDT,0.0188,0.0204,0.0185,0.0196,157685.3221,3084.8739671
1656496800,2022-06-29 10:00:00,UMB/USDT,0.0192,0.0192,0.0184,0.0187,196236.2355,3721.72411515
1656493200,2022-06-29 09:00:00,UMB/USDT,0.0192,0.0192,0.0191,0.0192,9661.3942,184.53915798
1656489600,2022-06-29 08:00:00,UMB/USDT,0.0192,0.0194,0.0192,0.0194,238.634,4.61970646
1656486000,2022-06-29 07:00:00,UMB/USDT,0.0193,0.0197,0.0191,0.0191,30552.3461,594.09577634
1656482400,2022-06-29 06:00:00,UMB/USDT,0.0195,0.0197,0.0191,0.0193,20818.599,401.37498278
1656478800,2022-06-29 05:00:00,UMB/USDT,0.0197,0.0199,0.0195,0.0196,7248.8822,142.75498365
1656475200,2022-06-29 04:00:00,UMB/USDT,0.0198,0.02,0.0198,0.0198,1344.7869,26.78808245
1656471600,2022-06-29 03:00:00,UMB/USDT,0.0198,0.02,0.0197,0.0198,19563.8152,387.21711127
1656468000,2022-06-29 02:00:00,UMB/USDT,0.0197,0.0206,0.019,0.0198,324927.7759,6457.83650413
1656464400,2022-06-29 01:00:00,UMB/USDT,0.0197,0.0197,0.0195,0.0195,39.0802,0.7658547
1656460800,2022-06-29 00:00:00,UMB/USDT,0.0196,0.0196,0.0195,0.0196,1188.7515,23.18831751
1656457200,2022-06-28 23:00:00,UMB/USDT,0.0195,0.0195,0.0195,0.0195,13.6105,0.26540475
1656453600,2022-06-28 22:00:00,UMB/USDT,0.0197,0.0197,0.0196,0.0196,1687.7587,33.23121566
1656450000,2022-06-28 21:00:00,UMB/USDT,0.0195,0.0198,0.0195,0.0198,2818.576,55.76693094
1656446400,2022-06-28 20:00:00,UMB/USDT,0.0196,0.0203,0.0191,0.0196,31137.295,610.34085719817
1656442800,2022-06-28 19:00:00,UMB/USDT,0.0198,0.0198,0.0192,0.0196,16887.58549695,326.629918599915
1656439200,2022-06-28 18:00:00,UMB/USDT,0.0197,0.0199,0.0196,0.0198,1565.69701859,30.996038379941
1656435600,2022-06-28 17:00:00,UMB/USDT,0.02,0.0201,0.0195,0.0197,67589.7325,1335.6741043299
1656432000,2022-06-28 16:00:00,UMB/USDT,0.0201,0.0201,0.02,0.02,5226.3113,104.52788619
1656428400,2022-06-28 15:00:00,UMB/USDT,0.0198,0.02,0.0196,0.02,2723.3748,54.21052228
1656424800,2022-06-28 14:00:00,UMB/USDT,0.0197,0.0199,0.0197,0.0197,2807.85208787,55.491625699826
1656421200,2022-06-28 13:00:00,UMB/USDT,0.02,0.02,0.0196,0.0197,5761.4548,113.41092529
1656417600,2022-06-28 12:00:00,UMB/USDT,0.0201,0.0202,0.0198,0.02,1338.5449,26.73511483
1656414000,2022-06-28 11:00:00,UMB/USDT,0.02,0.0201,0.0197,0.02,7919.2758,158.04380776
1656410400,2022-06-28 10:00:00,UMB/USDT,0.0199,0.0201,0.0199,0.0199,323.5617,6.4698752
1656406800,2022-06-28 09:00:00,UMB/USDT,0.02,0.0202,0.0198,0.0201,695.1503,13.88703909
1656403200,2022-06-28 08:00:00,UMB/USDT,0.0198,0.02,0.0198,0.02,137.3861,2.73691582
1656399600,2022-06-28 07:00:00,UMB/USDT,0.0198,0.02,0.0197,0.02,6738.4472,134.15340567
1656396000,2022-06-28 06:00:00,UMB/USDT,0.0197,0.0199,0.0196,0.0198,1659.659,32.58815099
1656392400,2022-06-28 05:00:00,UMB/USDT,0.0197,0.0199,0.0196,0.0197,2331.1048,46.3136221
1656388800,2022-06-28 04:00:00,UMB/USDT,0.0198,0.0198,0.0197,0.0197,118.7296,2.34828238
1656385200,2022-06-28 03:00:00,UMB/USDT,0.0196,0.0198,0.0195,0.0198,961.0936,18.99351059
1656381600,2022-06-28 02:00:00,UMB/USDT,0.0202,0.0204,0.0195,0.0197,76188.40149509,1503.271241989836
1656378000,2022-06-28 01:00:00,UMB/USDT,0.0202,0.0202,0.0202,0.0202,190.5804,3.84972408
1656374400,2022-06-28 00:00:00,UMB/USDT,0.0201,0.0204,0.0201,0.0203,5274.5183,107.21100724
1656370800,2022-06-27 23:00:00,UMB/USDT,0.0203,0.0203,0.0202,0.0202,90.8925,1.83948037
1656367200,2022-06-27 22:00:00,UMB/USDT,0.0202,0.0203,0.0201,0.0202,3942.7384,79.78043652
1656363600,2022-06-27 21:00:00,UMB/USDT,0.0201,0.0201,0.02,0.02,140.7192,2.81836672
1656360000,2022-06-27 20:00:00,UMB/USDT,0.0202,0.0203,0.02,0.0201,7586.32707585,152.937227619755
1656356400,2022-06-27 19:00:00,UMB/USDT,0.0203,0.0203,0.02,0.02,2492.7735,50.3164512
1656352800,2022-06-27 18:00:00,UMB/USDT,0.02,0.0204,0.0197,0.0202,74991.7519,1514.75170095
1656349200,2022-06-27 17:00:00,UMB/USDT,0.0203,0.0208,0.0196,0.0201,59442.27215603,1186.181798989821
1656345600,2022-06-27 16:00:00,UMB/USDT,0.0197,0.0208,0.0197,0.0203,92077.11937843,1875.5047034021
1656342000,2022-06-27 15:00:00,UMB/USDT,0.0195,0.0197,0.0194,0.0197,21506.20730252,421.048724809644
1656338400,2022-06-27 14:00:00,UMB/USDT,0.02,0.0203,0.0191,0.0195,138667.0187,2723.44776653
1656334800,2022-06-27 13:00:00,UMB/USDT,0.0203,0.0204,0.02,0.02,163449.9034,3280.62895551
1656331200,2022-06-27 12:00:00,UMB/USDT,0.0203,0.0204,0.0203,0.0204,376.94114509,7.683558629836
1656327600,2022-06-27 11:00:00,UMB/USDT,0.0207,0.0209,0.0204,0.0204,22105.02654258,456.949075849922
1656324000,2022-06-27 10:00:00,UMB/USDT,0.0209,0.0209,0.0206,0.0207,2679.8723,55.41861076
1656320400,2022-06-27 09:00:00,UMB/USDT,0.0211,0.0211,0.0206,0.021,13624.3816,282.56166216
1656316800,2022-06-27 08:00:00,UMB/USDT,0.021,0.0212,0.0208,0.021,7703.2991415,162.9653360998
1656313200,2022-06-27 07:00:00,UMB/USDT,0.0205,0.0212,0.0205,0.0209,8115.7321,169.40139889
1656309600,2022-06-27 06:00:00,UMB/USDT,0.0205,0.0208,0.0204,0.0206,1211.4631,25.09148348
1656306000,2022-06-27 05:00:00,UMB/USDT,0.0208,0.0208,0.0204,0.0205,2006.8868,41.3658314
1656302400,2022-06-27 04:00:00,UMB/USDT,0.0205,0.0208,0.0205,0.0207,1427.09762562,29.650966422896
1656298800,2022-06-27 03:00:00,UMB/USDT,0.0208,0.0209,0.0203,0.0204,19294.7743,394.41087488
1656295200,2022-06-27 02:00:00,UMB/USDT,0.0209,0.0213,0.0207,0.0207,24380.81342112,510.699908899856
1656291600,2022-06-27 01:00:00,UMB/USDT,0.0207,0.0213,0.0201,0.021,142667.11354976,2938.493809779936
1656288000,2022-06-27 00:00:00,UMB/USDT,0.0205,0.0213,0.0205,0.0208,405968.51595228,8535.265515384781
1656284400,2022-06-26 23:00:00,UMB/USDT,0.0208,0.0208,0.0205,0.0205,1182.0759,24.52517972
1656280800,2022-06-26 22:00:00,UMB/USDT,0.0205,0.0208,0.0205,0.0207,25801.62375785,531.551896129978
1656277200,2022-06-26 21:00:00,UMB/USDT,0.0206,0.0206,0.0205,0.0205,3018.6957,62.1750423
1656273600,2022-06-26 20:00:00,UMB/USDT,0.0206,0.0206,0.0205,0.0205,3901.59648349,80.362267429894
1656270000,2022-06-26 19:00:00,UMB/USDT,0.0209,0.0209,0.0205,0.0205,23303.7381,480.50478656
1656266400,2022-06-26 18:00:00,UMB/USDT,0.0209,0.0209,0.0207,0.0207,26510.655,550.94711433
1656262800,2022-06-26 17:00:00,UMB/USDT,0.021,0.0212,0.0208,0.0209,4072.01119339,86.229713309868
1656259200,2022-06-26 16:00:00,UMB/USDT,0.0209,0.0213,0.0207,0.0209,21645.7336615,456.53047606995
1656255600,2022-06-26 15:00:00,UMB/USDT,0.0212,0.0212,0.0206,0.0208,6132.1181,129.07973981
1656252000,2022-06-26 14:00:00,UMB/USDT,0.0212,0.0212,0.021,0.0211,40.0494,0.84737601
1656248400,2022-06-26 13:00:00,UMB/USDT,0.021,0.0213,0.021,0.021,2189.2184,45.98907936
1656244800,2022-06-26 12:00:00,UMB/USDT,0.0209,0.0213,0.0203,0.0213,29526.39718246,608.343206796398
1656241200,2022-06-26 11:00:00,UMB/USDT,0.0207,0.0209,0.0207,0.0209,97.9314,2.03697312
1656237600,2022-06-26 10:00:00,UMB/USDT,0.0207,0.0211,0.0206,0.0206,1558.9477,32.55269958
1656234000,2022-06-26 09:00:00,UMB/USDT,0.0211,0.0211,0.0206,0.0206,8393.2893,173.785934
1656230400,2022-06-26 08:00:00,UMB/USDT,0.0209,0.0211,0.0209,0.0211,212.453,4.4489757
1656226800,2022-06-26 07:00:00,UMB/USDT,0.0209,0.0213,0.0205,0.0211,101327.8093,2136.53378839
1656223200,2022-06-26 06:00:00,UMB/USDT,0.021,0.0212,0.0209,0.0209,6786.3667,143.83633736
1656219600,2022-06-26 05:00:00,UMB/USDT,0.0211,0.0213,0.0208,0.0209,7851.49633156,166.110222292228
1656216000,2022-06-26 04:00:00,UMB/USDT,0.0212,0.0213,0.021,0.0211,1250.8061,26.41817551
1656212400,2022-06-26 03:00:00,UMB/USDT,0.0214,0.0216,0.0212,0.0212,12218.6627,260.68929871
1656208800,2022-06-26 02:00:00,UMB/USDT,0.0215,0.0217,0.0213,0.0214,8723.4906,187.00124584
1656205200,2022-06-26 01:00:00,UMB/USDT,0.0214,0.0219,0.0214,0.0215,3326.71779908,72.560770299852
1656201600,2022-06-26 00:00:00,UMB/USDT,0.0212,0.022,0.0212,0.0217,143559.2311,3143.07664675
1656198000,2022-06-25 23:00:00,UMB/USDT,0.0207,0.0211,0.0204,0.0211,12612.25374502,263.451864149922
1656194400,2022-06-25 22:00:00,UMB/USDT,0.0201,0.0209,0.0201,0.0206,40482.8712,832.94304315
1656190800,2022-06-25 21:00:00,UMB/USDT,0.0197,0.0204,0.0197,0.02,56102.8883,1119.67977657
1656187200,2022-06-25 20:00:00,UMB/USDT,0.0197,0.0198,0.0197,0.0198,822.0624,16.20079954
1656183600,2022-06-25 19:00:00,UMB/USDT,0.0201,0.0202,0.0196,0.0199,30729.5624,605.8711742
1656180000,2022-06-25 18:00:00,UMB/USDT,0.0201,0.0202,0.0197,0.02,9153.8168,181.51986048
1656176400,2022-06-25 17:00:00,UMB/USDT,0.0202,0.0205,0.0198,0.0201,60192.54372585,1205.525472409925
1656172800,2022-06-25 16:00:00,UMB/USDT,0.0198,0.0205,0.0198,0.0202,73762.22526469,1488.602815559921
1656169200,2022-06-25 15:00:00,UMB/USDT,0.0198,0.0199,0.0198,0.0198,9147.8768,181.28621134
1656165600,2022-06-25 14:00:00,UMB/USDT,0.0199,0.02,0.0199,0.0199,5273.0226,105.42893474
1656162000,2022-06-25 13:00:00,UMB/USDT,0.0198,0.02,0.0197,0.02,5765.5051,114.10069966
1656158400,2022-06-25 12:00:00,UMB/USDT,0.02,0.02,0.0197,0.02,36440.0459,724.48690072
1656154800,2022-06-25 11:00:00,UMB/USDT,0.02,0.0204,0.0198,0.02,31227.9206,636.376117354088
1656151200,2022-06-25 10:00:00,UMB/USDT,0.0199,0.0199,0.0198,0.0198,42.8693,0.85207652
1656147600,2022-06-25 09:00:00,UMB/USDT,0.02,0.0204,0.02,0.02,36905.48537813,744.113836099764
1656144000,2022-06-25 08:00:00,UMB/USDT,0.0199,0.02,0.0197,0.02,23241.5232,461.87198597
1656140400,2022-06-25 07:00:00,UMB/USDT,0.0198,0.02,0.0197,0.0199,14645.3354,292.68106888
1656136800,2022-06-25 06:00:00,UMB/USDT,0.0199,0.02,0.0199,0.02,14678.7578,293.55529519
1656133200,2022-06-25 05:00:00,UMB/USDT,0.0202,0.0202,0.0199,0.02,4567.8846,91.04710273
1656129600,2022-06-25 04:00:00,UMB/USDT,0.0198,0.0204,0.0197,0.0204,38549.49393039,781.782823109956
1656126000,2022-06-25 03:00:00,UMB/USDT,0.0203,0.0203,0.0197,0.02,6384.2726,126.76260516
1656122400,2022-06-25 02:00:00,UMB/USDT,0.02,0.0202,0.0198,0.0202,8926.74695841,179.248170149882
1656118800,2022-06-25 01:00:00,UMB/USDT,0.0203,0.0203,0.02,0.02,299.2205,5.99130585
1656115200,2022-06-25 00:00:00,UMB/USDT,0.0203,0.0203,0.0196,0.0203,51310.2378,1031.20861247
1656111600,2022-06-24 23:00:00,UMB/USDT,0.02,0.0203,0.0197,0.0203,12946.7196,259.76137148
1656108000,2022-06-24 22:00:00,UMB/USDT,0.0199,0.0204,0.0193,0.02,117979.52394039,2369.914901199917
1656104400,2022-06-24 21:00:00,UMB/USDT,0.0201,0.0202,0.0196,0.0199,32045.7894,630.91990911
1656100800,2022-06-24 20:00:00,UMB/USDT,0.0201,0.0203,0.0199,0.02,1524.4301,30.67983859
1656097200,2022-06-24 19:00:00,UMB/USDT,0.0202,0.0203,0.0202,0.0202,3811.40735123,77.361776089969
1656093600,2022-06-24 18:00:00,UMB/USDT,0.0201,0.0204,0.0198,0.02,36232.6415,735.690627126567
1656090000,2022-06-24 17:00:00,UMB/USDT,0.02,0.0203,0.0198,0.0201,98534.51272189,1980.997694979989
1656086400,2022-06-24 16:00:00,UMB/USDT,0.0201,0.0201,0.0199,0.0199,11448.1233,228.61405291
1656082800,2022-06-24 15:00:00,UMB/USDT,0.0202,0.0204,0.0199,0.0203,39451.10180735,793.39896089994
1656079200,2022-06-24 14:00:00,UMB/USDT,0.02,0.0205,0.0199,0.0203,68290.48061118,1389.385476679535
1656075600,2022-06-24 13:00:00,UMB/USDT,0.0204,0.0205,0.0199,0.0201,22585.5114,452.47066486
1656072000,2022-06-24 12:00:00,UMB/USDT,0.0205,0.0205,0.0201,0.0205,7760.55068292,157.65160363986
1656068400,2022-06-24 11:00:00,UMB/USDT,0.0201,0.0207,0.0199,0.0205,262087.3549,5320.7441651
1656064800,2022-06-24 10:00:00,UMB/USDT,0.02,0.0203,0.0199,0.02,14501.63046205,292.062966019615
1656061200,2022-06-24 09:00:00,UMB/USDT,0.0205,0.0207,0.0193,0.0202,244575.841,4899.10029122
1656057600,2022-06-24 08:00:00,UMB/USDT,0.0203,0.0207,0.0202,0.0207,106948.34857439,2189.356095789873
1656054000,2022-06-24 07:00:00,UMB/USDT,0.0206,0.0207,0.0204,0.0205,43306.42001835,888.700911729845
1656050400,2022-06-24 06:00:00,UMB/USDT,0.0206,0.0207,0.0206,0.0207,461.1552,9.53724396
1656046800,2022-06-24 05:00:00,UMB/USDT,0.021,0.0211,0.0207,0.0207,17275.5722,359.54524786
1656043200,2022-06-24 04:00:00,UMB/USDT,0.0209,0.0209,0.0208,0.0208,328.6605,6.84360117
1656039600,2022-06-24 03:00:00,UMB/USDT,0.0207,0.021,0.0205,0.0208,7323.08312285,152.64328754985
1656036000,2022-06-24 02:00:00,UMB/USDT,0.0209,0.0214,0.0204,0.0206,24840.16779914,518.565279339702
1656032400,2022-06-24 01:00:00,UMB/USDT,0.0208,0.0211,0.0206,0.0211,20137.3807,420.24182563
1656028800,2022-06-24 00:00:00,UMB/USDT,0.0203,0.0212,0.0203,0.0207,48959.56744292,1014.622206099904
1656025200,2022-06-23 23:00:00,UMB/USDT,0.02,0.0222,0.02,0.0203,706481.26422071,14795.313595259919
1656021600,2022-06-23 22:00:00,UMB/USDT,0.0202,0.0202,0.02,0.0201,1601.2967,32.18132312
1656018000,2022-06-23 21:00:00,UMB/USDT,0.02,0.0201,0.0199,0.0201,162901.52968101,3271.6628895302
1656014400,2022-06-23 20:00:00,UMB/USDT,0.0197,0.02,0.0196,0.0199,16450.84081899,326.1775361298
1656010800,2022-06-23 19:00:00,UMB/USDT,0.0197,0.0197,0.0195,0.0196,55059.948,1084.14835397
1656007200,2022-06-23 18:00:00,UMB/USDT,0.0195,0.0197,0.0195,0.0196,1828.0992,35.86784538
1656003600,2022-06-23 17:00:00,UMB/USDT,0.0196,0.0198,0.0193,0.0196,10034.2082,196.80662661
1656000000,2022-06-23 16:00:00,UMB/USDT,0.0201,0.0202,0.0193,0.0197,86950.4425,1695.97199607
1655996400,2022-06-23 15:00:00,UMB/USDT,0.0201,0.0204,0.0199,0.02,154220.78075492,3085.365564499827
1655992800,2022-06-23 14:00:00,UMB/USDT,0.0202,0.0203,0.02,0.0203,36801.24302953,746.642330419459
1655989200,2022-06-23 13:00:00,UMB/USDT,0.0206,0.0208,0.0203,0.0204,5201.3972,105.81580092
1655985600,2022-06-23 12:00:00,UMB/USDT,0.0203,0.0207,0.0203,0.0207,9965.1924,205.60843366
1655982000,2022-06-23 11:00:00,UMB/USDT,0.0202,0.0206,0.0201,0.0202,18941.93136407,387.603249299842
1655978400,2022-06-23 10:00:00,UMB/USDT,0.0198,0.0207,0.0197,0.0201,290975.8874,5863.63579183
1655974800,2022-06-23 09:00:00,UMB/USDT,0.0199,0.0199,0.0199,0.0199,146.27529447,2.910878359953
1655971200,2022-06-23 08:00:00,UMB/USDT,0.0197,0.02,0.0197,0.0199,2601.7123,51.85101409
1655967600,2022-06-23 07:00:00,UMB/USDT,0.0199,0.02,0.0197,0.0198,3795.865919,75.50822728
1655964000,2022-06-23 06:00:00,UMB/USDT,0.0195,0.0201,0.0195,0.0198,81605.431,1618.9632337
1655960400,2022-06-23 05:00:00,UMB/USDT,0.0195,0.0196,0.0194,0.0195,168.8349,3.28655399
1655956800,2022-06-23 04:00:00,UMB/USDT,0.0193,0.0195,0.0193,0.0193,1644.2242,31.98323576
1655953200,2022-06-23 03:00:00,UMB/USDT,0.0193,0.0193,0.0193,0.0193,26.567,0.5127431
1655949600,2022-06-23 02:00:00,UMB/USDT,0.0187,0.0193,0.0187,0.0193,62862.3915,1196.32594301
1655946000,2022-06-23 01:00:00,UMB/USDT,0.0187,0.0188,0.0186,0.0186,332.8617,6.23910604
1655942400,2022-06-23 00:00:00,UMB/USDT,0.0186,0.0188,0.0181,0.0187,49839.5985,918.20058885
1655938800,2022-06-22 23:00:00,UMB/USDT,0.0183,0.019,0.0183,0.0186,114779.48468777,2113.321098219994
1655935200,2022-06-22 22:00:00,UMB/USDT,0.0186,0.019,0.0181,0.0183,1947499.49975591,36575.128910799926
1655931600,2022-06-22 21:00:00,UMB/USDT,0.0187,0.0191,0.0186,0.0187,1030358.0201,19382.84756652
1655928000,2022-06-22 20:00:00,UMB/USDT,0.0188,0.0193,0.0187,0.0187,237582.7568,4506.02794699
1655924400,2022-06-22 19:00:00,UMB/USDT,0.0196,0.0196,0.0186,0.0187,457432.43737913,8644.107415069731
1655920800,2022-06-22 18:00:00,UMB/USDT,0.0194,0.0199,0.0193,0.0194,40379.20612244,795.471403356556
1655917200,2022-06-22 17:00:00,UMB/USDT,0.0192,0.0195,0.0191,0.0193,820.1516,15.85523497
1655913600,2022-06-22 16:00:00,UMB/USDT,0.0201,0.0201,0.0191,0.0193,259343.3641,5077.38893049
1655910000,2022-06-22 15:00:00,UMB/USDT,0.0206,0.0206,0.02,0.02,169638.7315,3409.38896935
1655906400,2022-06-22 14:00:00,UMB/USDT,0.0204,0.0206,0.0204,0.0206,4770.9633,97.34741803
1655902800,2022-06-22 13:00:00,UMB/USDT,0.0199,0.0208,0.0197,0.0205,86556.04398461,1781.752435373091
1655899200,2022-06-22 12:00:00,UMB/USDT,0.0197,0.0202,0.0197,0.0198,2378.17513762,47.429138509924
1655895600,2022-06-22 11:00:00,UMB/USDT,0.0193,0.0202,0.0191,0.0196,75025.89881174,1475.527259909863
1655892000,2022-06-22 10:00:00,UMB/USDT,0.0191,0.0198,0.019,0.0194,48058.85424494,939.374074499812
1655888400,2022-06-22 09:00:00,UMB/USDT,0.0193,0.0194,0.019,0.0192,98591.76243505,1900.90258934997
1655884800,2022-06-22 08:00:00,UMB/USDT,0.0192,0.0194,0.019,0.0192,28500.5002,544.95751689
1655881200,2022-06-22 07:00:00,UMB/USDT,0.0198,0.0198,0.0191,0.0191,172289.2043,3340.920008
1655877600,2022-06-22 06:00:00,UMB/USDT,0.0203,0.0204,0.0193,0.0199,268712.4561095,5299.69024379
1655874000,2022-06-22 05:00:00,UMB/USDT,0.0202,0.0204,0.0201,0.0201,1236.9005,24.90694647
1655870400,2022-06-22 04:00:00,UMB/USDT,0.0204,0.0205,0.0201,0.0201,80081.115,1610.88174918
1655866800,2022-06-22 03:00:00,UMB/USDT,0.0204,0.0206,0.0202,0.0202,509.9252,10.35731943
1655863200,2022-06-22 02:00:00,UMB/USDT,0.0204,0.0206,0.0202,0.0202,10210.72978155,210.09188442993
