https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ETP
1643760000000,2022-02-02 00:00:00,ETP/BTC,2.85e-06,3.09e-06,2.82e-06,3.09e-06,0.0044544175438203,1441.55907567
1643673600000,2022-02-01 00:00:00,ETP/BTC,2.97e-06,3.1e-06,2.86e-06,3.08e-06,0.0144894671771388,4704.37246011
1643587200000,2022-01-31 00:00:00,ETP/BTC,2.89e-06,3.1e-06,2.89e-06,2.91e-06,0.0670378671361167,23037.06774437
1643500800000,2022-01-30 00:00:00,ETP/BTC,2.94e-06,3.14e-06,2.88e-06,2.89e-06,0.13891895319102288,48068.84193461
1643414400000,2022-01-29 00:00:00,ETP/BTC,3.08e-06,3.11e-06,2.92e-06,2.95e-06,0.058370011069857,19786.44443046
1643328000000,2022-01-28 00:00:00,ETP/BTC,2.99e-06,3.08e-06,2.92e-06,3.08e-06,0.0898612845303096,29175.74173062
1643241600000,2022-01-27 00:00:00,ETP/BTC,3.2e-06,3.26e-06,2.99e-06,2.99e-06,0.1266309674905899,42351.49414401
1643155200000,2022-01-26 00:00:00,ETP/BTC,3.02e-06,3.23e-06,2.95e-06,3.1e-06,0.39967447948539,128927.2514469
1643068800000,2022-01-25 00:00:00,ETP/BTC,2.99e-06,3.12e-06,2.83e-06,3.02e-06,0.4383224855217828,145139.89586814
1642982400000,2022-01-24 00:00:00,ETP/BTC,3.05e-06,3.36e-06,2.99e-06,3.01e-06,1.0470971465492755,347872.80616255
1642896000000,2022-01-23 00:00:00,ETP/BTC,3.19e-06,3.26e-06,3.05e-06,3.1e-06,0.359374968049699,115927.40904828999
1642809600000,2022-01-22 00:00:00,ETP/BTC,3.66e-06,3.69e-06,3.1e-06,3.17e-06,0.628386487155396,198229.1757588
1642723200000,2022-01-21 00:00:00,ETP/BTC,3.55e-06,3.79e-06,3.47e-06,3.66e-06,0.5135045434300206,140301.78782241
1642636800000,2022-01-20 00:00:00,ETP/BTC,3.59e-06,3.62e-06,3.46e-06,3.56e-06,0.1812652060352468,50917.19270653
1642550400000,2022-01-19 00:00:00,ETP/BTC,3.66e-06,3.75e-06,3.51e-06,3.59e-06,0.38489701740787535,107213.65387406
1642464000000,2022-01-18 00:00:00,ETP/BTC,3.68e-06,3.72e-06,3.57e-06,3.66e-06,0.1525969244062242,41693.14874487
1642377600000,2022-01-17 00:00:00,ETP/BTC,3.57e-06,3.8e-06,3.57e-06,3.72e-06,0.0758830869632268,20398.67929119
1642291200000,2022-01-16 00:00:00,ETP/BTC,3.71e-06,3.74e-06,3.56e-06,3.6e-06,0.140535505859544,39037.64051654
1642204800000,2022-01-15 00:00:00,ETP/BTC,3.51e-06,3.77e-06,3.48e-06,3.74e-06,0.254109418454386,67943.6947739
1642118400000,2022-01-14 00:00:00,ETP/BTC,3.71e-06,3.74e-06,3.49e-06,3.52e-06,0.12603207721843201,35804.5673916
1642032000000,2022-01-13 00:00:00,ETP/BTC,3.59e-06,3.77e-06,3.54e-06,3.72e-06,0.11789768022795119,31692.92479246
1641945600000,2022-01-12 00:00:00,ETP/BTC,3.57e-06,3.74e-06,3.45e-06,3.6e-06,0.17865569501787598,49626.58194941
1641859200000,2022-01-11 00:00:00,ETP/BTC,3.59e-06,3.62e-06,3.51e-06,3.53e-06,0.0848986647243861,24050.61323637
1641772800000,2022-01-10 00:00:00,ETP/BTC,3.73e-06,3.86e-06,3.54e-06,3.56e-06,0.2539153803891784,71324.54505314
1641686400000,2022-01-09 00:00:00,ETP/BTC,3.51e-06,3.77e-06,3.42e-06,3.76e-06,0.1418948403576056,37737.98945681
1641600000000,2022-01-08 00:00:00,ETP/BTC,3.65e-06,3.65e-06,3.48e-06,3.5e-06,0.069254102170575,19786.88633445
1641513600000,2022-01-07 00:00:00,ETP/BTC,3.58e-06,3.71e-06,3.55e-06,3.61e-06,0.1348524866184349,37355.25945109
1641427200000,2022-01-06 00:00:00,ETP/BTC,3.6e-06,3.66e-06,3.55e-06,3.58e-06,0.0765284058343162,21376.64967439
1641340800000,2022-01-05 00:00:00,ETP/BTC,3.45e-06,3.77e-06,3.4e-06,3.6e-06,0.310752142830684,86320.03967519
1641254400000,2022-01-04 00:00:00,ETP/BTC,3.45e-06,3.64e-06,3.31e-06,3.42e-06,0.10733780687855399,31385.3236487
1641168000000,2022-01-03 00:00:00,ETP/BTC,3.54e-06,3.79e-06,3.34e-06,3.35e-06,0.28440634219641703,84897.41558102
1641081600000,2022-01-02 00:00:00,ETP/BTC,3.4e-06,3.79e-06,3.27e-06,3.73e-06,0.30675980818168846,82241.23543745
1640995200000,2022-01-01 00:00:00,ETP/BTC,3.43e-06,3.52e-06,3.37e-06,3.4e-06,0.082726834479448,24331.42190572
1640908800000,2021-12-31 00:00:00,ETP/BTC,3.28e-06,3.68e-06,3.21e-06,3.46e-06,0.14375020181347362,41546.30110216
1640822400000,2021-12-30 00:00:00,ETP/BTC,3.37e-06,3.49e-06,3.23e-06,3.28e-06,0.11630232345153119,35458.02544254
1640736000000,2021-12-29 00:00:00,ETP/BTC,3.4e-06,3.4e-06,3.25e-06,3.37e-06,0.19374538922492818,57491.213419859996
1640649600000,2021-12-28 00:00:00,ETP/BTC,3.49e-06,3.56e-06,3.34e-06,3.37e-06,0.1035781249152835,30735.34863955
1640563200000,2021-12-27 00:00:00,ETP/BTC,3.44e-06,3.5e-06,3.38e-06,3.5e-06,0.14133207750938498,40380.59357411
1640476800000,2021-12-26 00:00:00,ETP/BTC,3.48e-06,3.59e-06,3.43e-06,3.43e-06,0.1002056618731546,29214.47868022
1640390400000,2021-12-25 00:00:00,ETP/BTC,3.46e-06,3.56e-06,3.43e-06,3.46e-06,0.083717114201852,24195.6977462
1640304000000,2021-12-24 00:00:00,ETP/BTC,3.57e-06,3.62e-06,3.41e-06,3.44e-06,0.085817810050404,24947.03780535
1640217600000,2021-12-23 00:00:00,ETP/BTC,3.54e-06,3.82e-06,3.43e-06,3.56e-06,0.3203621516058516,89989.36842861
1640131200000,2021-12-22 00:00:00,ETP/BTC,3.49e-06,3.74e-06,3.42e-06,3.5e-06,0.12656178430353499,36160.50980101
1640044800000,2021-12-21 00:00:00,ETP/BTC,3.46e-06,3.74e-06,3.37e-06,3.45e-06,0.1849574055513945,53610.84218881
1639958400000,2021-12-20 00:00:00,ETP/BTC,3.59e-06,3.62e-06,3.39e-06,3.45e-06,0.171517715330424,49715.27980592
1639872000000,2021-12-19 00:00:00,ETP/BTC,3.52e-06,3.58e-06,3.42e-06,3.58e-06,0.0957278767844218,26739.63038671
1639785600000,2021-12-18 00:00:00,ETP/BTC,3.54e-06,3.82e-06,3.46e-06,3.51e-06,0.18027512642251708,51360.43487821
1639699200000,2021-12-17 00:00:00,ETP/BTC,3.71e-06,3.95e-06,3.52e-06,3.56e-06,0.1441795421349788,40499.87138623
1639612800000,2021-12-16 00:00:00,ETP/BTC,3.73e-06,3.84e-06,3.58e-06,3.75e-06,0.1051009743808875,28026.92650157
1639526400000,2021-12-15 00:00:00,ETP/BTC,3.51e-06,3.97e-06,3.39e-06,3.76e-06,0.5134106224415016,136545.37830891
1639440000000,2021-12-14 00:00:00,ETP/BTC,3.98e-06,4.04e-06,3.48e-06,3.53e-06,0.30279743066530024,85778.30897034
1639353600000,2021-12-13 00:00:00,ETP/BTC,3.5e-06,3.96e-06,3.49e-06,3.96e-06,0.48263440891972686,121877.37598983
1639267200000,2021-12-12 00:00:00,ETP/BTC,3.67e-06,3.8e-06,3.45e-06,3.49e-06,0.2932369481409059,84022.04817791
1639180800000,2021-12-11 00:00:00,ETP/BTC,3.96e-06,3.96e-06,3.64e-06,3.7e-06,0.298270690301994,80613.70008162
1639094400000,2021-12-10 00:00:00,ETP/BTC,4.04e-06,4.06e-06,3.61e-06,3.96e-06,0.29161007632504443,73638.90816289
1639008000000,2021-12-09 00:00:00,ETP/BTC,3.8e-06,4.1e-06,3.78e-06,4.1e-06,0.10905828101575499,26599.58073555
1638921600000,2021-12-08 00:00:00,ETP/BTC,4.14e-06,4.22e-06,3.76e-06,3.82e-06,0.3523461022593406,92237.19954433
