https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume AUD,tradecount
1646956800000,2022-03-11 00:00:00,BTC/AUD,53600.00000000,55029.10000000,52187.80000000,53190.61000000,261.96228000,13964104.52300130,17119
1646870400000,2022-03-10 00:00:00,BTC/AUD,57409.94000000,57524.01000000,52630.01000000,53634.24000000,304.34616000,16420017.34269310,15945
1646784000000,2022-03-09 00:00:00,BTC/AUD,53375.60000000,58160.91000000,53196.83000000,57388.46000000,298.46701000,16935052.02773870,15980
1646697600000,2022-03-08 00:00:00,BTC/AUD,51902.00000000,54073.25000000,51723.22000000,53375.60000000,244.14256000,12955243.42501630,13336
1646611200000,2022-03-07 00:00:00,BTC/AUD,52114.94000000,53918.04000000,50746.68000000,51877.61000000,274.15404000,14228648.10907900,16192
1646524800000,2022-03-06 00:00:00,BTC/AUD,53660.68000000,54062.29000000,51846.36000000,52114.94000000,195.10290000,10322159.86454790,11615
1646438400000,2022-03-05 00:00:00,BTC/AUD,53321.87000000,53892.43000000,52566.17000000,53660.68000000,111.36736000,5930165.58799320,7964
1646352000000,2022-03-04 00:00:00,BTC/AUD,57952.35000000,58036.52000000,52465.32000000,53295.70000000,275.40504000,15333359.72094460,18028
1646265600000,2022-03-03 00:00:00,BTC/AUD,60228.79000000,60550.03000000,57200.00000000,57952.35000000,217.40147000,12839253.47002480,14489
1646179200000,2022-03-02 00:00:00,BTC/AUD,61309.58000000,62314.67000000,59545.92000000,60317.55000000,281.10402000,17086872.85735860,15751
1646092800000,2022-03-01 00:00:00,BTC/AUD,59502.98000000,61903.16000000,58957.00000000,61297.38000000,195.68259000,11770957.13302370,14401
1646006400000,2022-02-28 00:00:00,BTC/AUD,52526.39000000,61000.00000000,52172.35000000,59443.61000000,303.12408000,16777126.03895450,17673
1645920000000,2022-02-27 00:00:00,BTC/AUD,54210.11000000,55204.02000000,51504.81000000,52536.17000000,175.02329000,9316318.68414100,12416
1645833600000,2022-02-26 00:00:00,BTC/AUD,54412.99000000,55869.40000000,53538.24000000,54201.22000000,103.11001000,5627156.67837110,8613
1645747200000,2022-02-25 00:00:00,BTC/AUD,53629.79000000,55000.00000000,52967.26000000,54412.98000000,226.77761000,12248550.05513410,17189
1645660800000,2022-02-24 00:00:00,BTC/AUD,51598.97000000,55837.80000000,47821.72000000,53620.14000000,644.50745000,32329830.58289790,28279
1645574400000,2022-02-23 00:00:00,BTC/AUD,53046.45000000,54027.05000000,51331.98000000,51534.07000000,192.70752000,10198838.97465520,8061
1645488000000,2022-02-22 00:00:00,BTC/AUD,51647.01000000,53262.80000000,50641.61000000,52979.30000000,228.77794000,11865089.53068890,9821
1645401600000,2022-02-21 00:00:00,BTC/AUD,53607.60000000,54901.66000000,51302.30000000,51637.01000000,286.04287000,15211712.29217310,12260
1645315200000,2022-02-20 00:00:00,BTC/AUD,55990.77000000,56076.51000000,52000.00000000,53596.30000000,123.13627000,6647547.96638840,8746
1645228800000,2022-02-19 00:00:00,BTC/AUD,55879.31000000,56515.46000000,55334.67000000,55981.17000000,60.04173000,3359875.91739810,5034
1645142400000,2022-02-18 00:00:00,BTC/AUD,56541.27000000,57314.85000000,54937.04000000,55879.31000000,226.10841000,12732436.83797840,9740
1645056000000,2022-02-17 00:00:00,BTC/AUD,61121.96000000,61414.19000000,55850.00000000,56548.06000000,231.74745000,13706581.53652970,11373
1644969600000,2022-02-16 00:00:00,BTC/AUD,62326.91000000,62326.91000000,60572.73000000,61071.01000000,133.62573000,8209841.44441630,7541
1644883200000,2022-02-15 00:00:00,BTC/AUD,59766.27000000,62641.49000000,59583.09000000,62400.00000000,154.64683000,9512221.90695950,8934
1644796800000,2022-02-14 00:00:00,BTC/AUD,58998.14000000,60248.83000000,58388.00000000,59760.90000000,132.14206000,7843588.26584310,7753
1644710400000,2022-02-13 00:00:00,BTC/AUD,59307.44000000,60028.47000000,58848.49000000,58993.06000000,43.51790000,2588535.16184270,4113
1644624000000,2022-02-12 00:00:00,BTC/AUD,59615.76000000,60448.41000000,58590.01000000,59329.48000000,83.00551000,4929298.87814870,6030
1644537600000,2022-02-11 00:00:00,BTC/AUD,60888.18000000,61491.13000000,59000.00000000,59596.17000000,222.31767000,13441325.83999730,11074
1644451200000,2022-02-10 00:00:00,BTC/AUD,61976.98000000,63499.99000000,60430.97000000,60889.99000000,258.84918000,16006363.64859420,13239
1644364800000,2022-02-09 00:00:00,BTC/AUD,61857.82000000,62456.48000000,60300.56000000,61953.49000000,152.80571000,9368939.11667610,9263
1644278400000,2022-02-08 00:00:00,BTC/AUD,61682.24000000,64100.00000000,59908.31000000,61804.23000000,231.00615000,14309581.68838500,12986
1644192000000,2022-02-07 00:00:00,BTC/AUD,60000.00000000,62685.35000000,59028.86000000,61661.74000000,308.18208000,18720015.75886580,13577
1644105600000,2022-02-06 00:00:00,BTC/AUD,58675.70000000,60380.00000000,58333.33000000,59929.82000000,83.30507000,4929904.09719000,5026
1644019200000,2022-02-05 00:00:00,BTC/AUD,58796.44000000,59447.59000000,58066.94000000,58689.62000000,114.48067000,6737213.49868010,7848
1643932800000,2022-02-04 00:00:00,BTC/AUD,52070.75000000,59000.00000000,51905.28000000,58774.11000000,247.66586000,13496585.10990540,10917
1643846400000,2022-02-03 00:00:00,BTC/AUD,52016.14000000,52204.34000000,51007.51000000,52070.74000000,240.29986000,12407518.08187330,12751
1643760000000,2022-02-02 00:00:00,BTC/AUD,54395.90000000,54574.22000000,51500.45000000,51990.00000000,220.43511000,11739581.37451730,9306
1643673600000,2022-02-01 00:00:00,BTC/AUD,54460.31000000,55340.00000000,53802.93000000,54336.07000000,196.31073000,10687605.78298720,8677
1643587200000,2022-01-31 00:00:00,BTC/AUD,54199.56000000,54939.88000000,52286.54000000,54504.36000000,213.19859000,11383658.04632890,9663
1643500800000,2022-01-30 00:00:00,BTC/AUD,54720.00000000,55014.92000000,53625.65000000,54235.31000000,92.83423000,5048224.82194980,5194
1643414400000,2022-01-29 00:00:00,BTC/AUD,53997.31000000,55555.56000000,53525.64000000,54712.00000000,85.61035000,4654069.00618790,5823
1643328000000,2022-01-28 00:00:00,BTC/AUD,52787.43000000,54340.00000000,51880.60000000,54042.00000000,195.61471000,10337395.97788030,9470
1643241600000,2022-01-27 00:00:00,BTC/AUD,51797.04000000,52922.74000000,50261.74000000,52838.91000000,229.74266000,11818225.64492000,11312
1643155200000,2022-01-26 00:00:00,BTC/AUD,51810.00000000,54244.34000000,51068.49000000,51814.40000000,333.95510000,17598532.76113490,22364
1643068800000,2022-01-25 00:00:00,BTC/AUD,51392.07000000,52602.22000000,50169.15000000,51783.58000000,278.40334000,14231206.68875340,17066
1642982400000,2022-01-24 00:00:00,BTC/AUD,50655.85000000,52530.00000000,45450.46000000,51402.64000000,605.67579200,29239058.23894059,23482
1642896000000,2022-01-23 00:00:00,BTC/AUD,48987.58000000,50991.69000000,48532.21000000,50651.39000000,255.88348000,12727840.33790390,14174
1642809600000,2022-01-22 00:00:00,BTC/AUD,50838.98000000,51357.23000000,47500.00000000,48987.59000000,544.03031400,26937389.15943996,31131
1642723200000,2022-01-21 00:00:00,BTC/AUD,56456.89000000,57198.13000000,49545.46000000,50860.36000000,563.48483400,30102436.71223918,25087
1642636800000,2022-01-20 00:00:00,BTC/AUD,57842.16000000,59887.05000000,56305.37000000,56444.91000000,246.01244000,14275851.18882700,13312
1642550400000,2022-01-19 00:00:00,BTC/AUD,59003.63000000,59215.44000000,57350.00000000,57800.00000000,179.04024000,10409374.48436560,9675
1642464000000,2022-01-18 00:00:00,BTC/AUD,58701.59000000,59474.85000000,57600.00000000,59039.63000000,190.72258000,11133355.50979090,9333
1642377600000,2022-01-17 00:00:00,BTC/AUD,59819.20000000,59974.05000000,57750.00000000,58727.25000000,137.96769000,8140666.05806610,8432
1642291200000,2022-01-16 00:00:00,BTC/AUD,59930.00000000,60437.50000000,59250.00000000,59810.51000000,46.93295000,2809777.98922460,5712
1642204800000,2022-01-15 00:00:00,BTC/AUD,59880.00000000,60800.00000000,59180.01000000,59944.84000000,59.01083000,3536762.06218170,6416
1642118400000,2022-01-14 00:00:00,BTC/AUD,58541.72000000,60299.87000000,57600.00000000,59889.99000000,148.65442000,8736553.68015870,11531
1642032000000,2022-01-13 00:00:00,BTC/AUD,60439.14000000,60844.00000000,57737.00000000,58430.73000000,216.39604000,12907767.20327550,11642
1641945600000,2022-01-12 00:00:00,BTC/AUD,59371.52000000,61073.51000000,58985.55000000,60461.43000000,198.62673000,11893796.03412460,11075
1641859200000,2022-01-11 00:00:00,BTC/AUD,58352.17000000,59911.95000000,57712.53000000,59373.88000000,171.45616000,10061783.85652900,8740
1641772800000,2022-01-10 00:00:00,BTC/AUD,58510.00000000,58834.45000000,55464.00000000,58308.80000000,254.68060000,14688991.79858570,11831
1641686400000,2022-01-09 00:00:00,BTC/AUD,58341.90000000,59863.97000000,57619.70000000,58500.00000000,149.86041000,8787536.65557390,8513
1641600000000,2022-01-08 00:00:00,BTC/AUD,57980.74000000,59200.00000000,56920.16000000,58331.59000000,167.89248000,9764165.88230360,12840
1641513600000,2022-01-07 00:00:00,BTC/AUD,60257.75000000,60302.48000000,57000.00000000,57980.74000000,297.49099000,17427147.88069810,15332
1641427200000,2022-01-06 00:00:00,BTC/AUD,60243.60000000,60888.52000000,59401.90000000,60276.06000000,288.17403000,17316079.73713040,14538
1641340800000,2022-01-05 00:00:00,BTC/AUD,63439.52000000,65000.00000000,59169.03000000,60251.48000000,337.66508000,21110319.12802220,18832
1641254400000,2022-01-04 00:00:00,BTC/AUD,64646.29000000,65858.24000000,63111.35000000,63471.75000000,189.86439000,12227116.30860530,9908
1641168000000,2022-01-03 00:00:00,BTC/AUD,65212.03000000,65752.63000000,63711.00000000,64606.44000000,152.50409000,9886597.58373750,8059
1641081600000,2022-01-02 00:00:00,BTC/AUD,65824.73000000,66100.00000000,64356.00000000,65224.17000000,99.15436000,6460686.75097930,6829
1640995200000,2022-01-01 00:00:00,BTC/AUD,63839.05000000,66090.00000000,63839.05000000,65825.20000000,96.89924000,6300014.00119080,6713
1640908800000,2021-12-31 00:00:00,BTC/AUD,65160.00000000,66940.00000000,63145.06000000,63839.33000000,164.72693000,10728582.71389400,13309
1640822400000,2021-12-30 00:00:00,BTC/AUD,64282.53000000,66358.78000000,63650.01000000,65176.73000000,198.78534000,12911734.80068480,11240
1640736000000,2021-12-29 00:00:00,BTC/AUD,65835.05000000,66776.11000000,63900.00000000,64256.41000000,328.16614000,21476674.50269180,14432
1640649600000,2021-12-28 00:00:00,BTC/AUD,70193.78000000,70305.08000000,65610.00000000,65820.29000000,265.36696000,18019347.60848980,13906
1640563200000,2021-12-27 00:00:00,BTC/AUD,70372.30000000,72038.79000000,69800.00000000,70123.29000000,166.28476000,11738826.32667590,8674
1640476800000,2021-12-26 00:00:00,BTC/AUD,70020.29000000,71193.91000000,68696.44000000,70377.70000000,111.55491000,7780546.89697900,7087
1640390400000,2021-12-25 00:00:00,BTC/AUD,70554.55000000,71047.23000000,69690.01000000,70020.06000000,80.44769000,5678967.14382280,5681
1640304000000,2021-12-24 00:00:00,BTC/AUD,70424.22000000,71895.87000000,69931.19000000,70486.18000000,149.02279000,10539689.08371100,8265
1640217600000,2021-12-23 00:00:00,BTC/AUD,67480.44000000,70899.99000000,66600.00000000,70437.66000000,213.49804000,14517553.18094970,11623
1640131200000,2021-12-22 00:00:00,BTC/AUD,68499.25000000,69483.98000000,67307.87000000,67466.31000000,258.55031000,17684802.52635180,12296
1640044800000,2021-12-21 00:00:00,BTC/AUD,66068.16000000,69199.12000000,65722.53000000,68515.73000000,196.54913000,13371659.37693250,10548
1639958400000,2021-12-20 00:00:00,BTC/AUD,65689.25000000,66875.62000000,64030.29000000,66037.41000000,161.60546000,10548163.11566840,10316
1639872000000,2021-12-19 00:00:00,BTC/AUD,65788.20000000,67948.11000000,65300.00000000,65712.43000000,102.27566000,6779625.83885760,7140
1639785600000,2021-12-18 00:00:00,BTC/AUD,64861.18000000,66381.24000000,63500.00000000,65795.86000000,103.11832000,6734640.84923060,8434
1639699200000,2021-12-17 00:00:00,BTC/AUD,66435.34000000,67056.98000000,63746.42000000,64774.56000000,273.95848000,17980239.10595930,13691
1639612800000,2021-12-16 00:00:00,BTC/AUD,68306.76000000,68685.39000000,66313.00000000,66467.70000000,158.18028000,10725096.25132250,9223
1639526400000,2021-12-15 00:00:00,BTC/AUD,68146.94000000,69251.23000000,65480.00000000,68253.33000000,238.63253000,16151756.17000930,13656
1639440000000,2021-12-14 00:00:00,BTC/AUD,65637.79000000,68600.00000000,64960.00000000,68167.85000000,263.48916000,17507560.80239450,14578
1639353600000,2021-12-13 00:00:00,BTC/AUD,69991.03000000,70212.08000000,64285.04000000,65636.38000000,338.44376000,22714182.90468760,17902
1639267200000,2021-12-12 00:00:00,BTC/AUD,69078.47000000,70993.62000000,68055.12000000,70002.07000000,125.85115000,8724399.57354400,7865
1639180800000,2021-12-11 00:00:00,BTC/AUD,66025.17000000,69200.00000000,65609.71000000,69001.32000000,128.50094000,8695672.40999950,8473
1639094400000,2021-12-10 00:00:00,BTC/AUD,66731.79000000,70019.75000000,65630.02000000,66012.30000000,284.53038000,19238801.38367210,15219
1639008000000,2021-12-09 00:00:00,BTC/AUD,70490.00000000,70905.84000000,66385.47000000,66836.27000000,222.52543000,15243466.16273330,12842
1638921600000,2021-12-08 00:00:00,BTC/AUD,71258.65000000,71701.97000000,68395.08000000,70470.69000000,189.12275000,13301966.26422030,11059
1638835200000,2021-12-07 00:00:00,BTC/AUD,71773.26000000,73173.36000000,70482.57000000,71190.56000000,228.50523000,16460185.29145880,12377
1638748800000,2021-12-06 00:00:00,BTC/AUD,70687.84000000,72454.13000000,67318.01000000,71800.02000000,342.34339000,23819868.69301630,17650
1638662400000,2021-12-05 00:00:00,BTC/AUD,71200.00000000,71999.97000000,68649.30000000,70677.10000000,290.58818000,20575247.44170920,16118
1638576000000,2021-12-04 00:00:00,BTC/AUD,76988.74000000,77243.63000000,60712.43000000,71377.71000000,862.71739000,60789262.00362920,47251
1638489600000,2021-12-03 00:00:00,BTC/AUD,79904.46000000,81497.26000000,74379.13000000,76880.95000000,281.03892000,22080262.60269960,17364
1638403200000,2021-12-02 00:00:00,BTC/AUD,80517.46000000,80853.16000000,78580.01000000,79894.73000000,208.62086000,16679984.09915860,12466
1638316800000,2021-12-01 00:00:00,BTC/AUD,80089.79000000,82656.97000000,79339.37000000,80536.11000000,238.48350000,19164341.32794190,13112
1638230400000,2021-11-30 00:00:00,BTC/AUD,80920.06000000,82761.95000000,78869.00000000,80049.06000000,211.97813000,17081037.18081610,12698
1638144000000,2021-11-29 00:00:00,BTC/AUD,80570.19000000,82600.00000000,79580.70000000,80960.63000000,235.12030000,19019748.00622660,12238
1638057600000,2021-11-28 00:00:00,BTC/AUD,77354.55000000,80886.81000000,75519.01000000,80640.64000000,217.37095000,16808813.43883710,13326
1637971200000,2021-11-27 00:00:00,BTC/AUD,75997.67000000,78178.07000000,75854.27000000,77491.58000000,198.47042000,15309610.49044920,12211
1637884800000,2021-11-26 00:00:00,BTC/AUD,82386.16000000,82647.08000000,75560.00000000,76031.42000000,449.31734000,34852165.54873790,25873
1637798400000,2021-11-25 00:00:00,BTC/AUD,79748.72000000,82900.00000000,79339.37000000,82322.85000000,186.52054000,15140388.09625830,12591
1637712000000,2021-11-24 00:00:00,BTC/AUD,79921.84000000,80158.95000000,77950.01000000,79764.05000000,229.20147000,18097476.99136690,13475
1637625600000,2021-11-23 00:00:00,BTC/AUD,78115.90000000,80290.10000000,77000.00000000,79972.36000000,207.61399000,16359671.74086730,13264
1637539200000,2021-11-22 00:00:00,BTC/AUD,81554.10000000,82000.00000000,77300.00000000,78165.52000000,268.09784000,21288452.77219350,16221
1637452800000,2021-11-21 00:00:00,BTC/AUD,82950.00000000,83311.63000000,81350.09000000,81590.00000000,144.61969000,11887302.52141470,8971
1637366400000,2021-11-20 00:00:00,BTC/AUD,80768.87000000,83200.00000000,79939.19000000,82884.31000000,272.39754000,22215864.28301150,12120
1637280000000,2021-11-19 00:00:00,BTC/AUD,78544.05000000,81070.60000000,76745.31000000,80749.01000000,374.63410000,29597560.99276830,23728
1637193600000,2021-11-18 00:00:00,BTC/AUD,83307.80000000,84250.00000000,78000.00000000,78530.03000000,586.58409000,47646687.61180670,30086
1637107200000,2021-11-17 00:00:00,BTC/AUD,82823.12000000,83899.05000000,80695.29000000,83301.89000000,486.47430000,40147159.98758200,25601
1637020800000,2021-11-16 00:00:00,BTC/AUD,86854.64000000,86872.60000000,80490.00000000,82911.07000000,693.81607000,57857324.30124050,36336
1636934400000,2021-11-15 00:00:00,BTC/AUD,89679.00000000,90621.42000000,86545.45000000,86859.19000000,298.41449000,26538178.74408190,16235
1636848000000,2021-11-14 00:00:00,BTC/AUD,88093.68000000,89679.00000000,87064.00000000,89644.77000000,166.84279000,14736746.76538520,11501
1636761600000,2021-11-13 00:00:00,BTC/AUD,87669.01000000,88875.00000000,86805.52000000,88088.90000000,196.41123000,17196979.91458540,11908
1636675200000,2021-11-12 00:00:00,BTC/AUD,89071.04000000,90060.68000000,85387.95000000,87664.56000000,372.24624000,32823468.64395400,22733
1636588800000,2021-11-11 00:00:00,BTC/AUD,88776.85000000,90300.00000000,87767.70000000,89080.19000000,352.54627000,31408296.85061930,20042
1636502400000,2021-11-10 00:00:00,BTC/AUD,90967.01000000,93584.00000000,86628.72000000,88799.60000000,481.85842100,43573766.77033830,28027
1636416000000,2021-11-09 00:00:00,BTC/AUD,91236.91000000,92863.41000000,90086.04000000,90976.70000000,326.01123000,29837506.30588840,20190
1636329600000,2021-11-08 00:00:00,BTC/AUD,85747.12000000,91500.00000000,85747.12000000,91226.90000000,360.06603800,32053441.45725310,22041
1636243200000,2021-11-07 00:00:00,BTC/AUD,83592.04000000,85749.66000000,83391.57000000,85723.49000000,236.94568000,19970175.74550970,12353
1636156800000,2021-11-06 00:00:00,BTC/AUD,82648.00000000,83600.00000000,81701.92000000,83592.04000000,190.14943000,15735673.91204550,11051
1636070400000,2021-11-05 00:00:00,BTC/AUD,83144.78000000,84909.09000000,82228.97000000,82660.00000000,310.14275000,25859110.64088070,15901
1635984000000,2021-11-04 00:00:00,BTC/AUD,84504.42000000,84780.00000000,82254.17000000,83219.98000000,282.97454000,23642958.37829680,17776
1635897600000,2021-11-03 00:00:00,BTC/AUD,85161.37000000,85486.42000000,81500.00000000,84480.05000000,355.11217000,30020889.92489990,17397
1635811200000,2021-11-02 00:00:00,BTC/AUD,81258.36000000,86645.95000000,80868.87000000,85200.00000000,292.91658000,24530239.25554840,16767
1635724800000,2021-11-01 00:00:00,BTC/AUD,81804.25000000,83500.00000000,79517.24000000,81258.45000000,258.69631000,21159103.22569160,13878
1635638400000,2021-10-31 00:00:00,BTC/AUD,82651.91000000,83379.30000000,80219.36000000,81837.73000000,240.11598000,19596876.80215380,12859
1635552000000,2021-10-30 00:00:00,BTC/AUD,83021.94000000,83168.45000000,80900.18000000,82603.00000000,186.33850000,15330062.24939480,11290
1635465600000,2021-10-29 00:00:00,BTC/AUD,80681.17000000,83900.00000000,80048.53000000,82993.68000000,277.31730000,22628229.83143600,15274
1635379200000,2021-10-28 00:00:00,BTC/AUD,78202.15000000,82890.00000000,77272.73000000,80692.94000000,435.17397000,34893081.25716220,23034
1635292800000,2021-10-27 00:00:00,BTC/AUD,80426.70000000,81873.30000000,77705.70000000,78180.02000000,588.75227000,46786212.64567770,30176
1635206400000,2021-10-26 00:00:00,BTC/AUD,84307.81000000,84424.76000000,79900.00000000,80385.09000000,352.41471000,29166330.35981110,18702
1635120000000,2021-10-25 00:00:00,BTC/AUD,81636.29000000,85099.98000000,80500.00000000,84303.98000000,285.42797000,23860593.54504610,15312
1635033600000,2021-10-24 00:00:00,BTC/AUD,82451.90000000,82712.75000000,80070.97000000,81692.78000000,224.12694000,18273270.68907350,12614
1634947200000,2021-10-23 00:00:00,BTC/AUD,81474.43000000,83050.00000000,80250.75000000,82451.81000000,197.17822000,16167426.66013470,11524
1634860800000,2021-10-22 00:00:00,BTC/AUD,83393.80000000,85100.00000000,80532.96000000,81474.44000000,344.72219000,28811009.68685600,18421
1634774400000,2021-10-21 00:00:00,BTC/AUD,87876.45000000,89181.31000000,83094.68000000,83357.01000000,446.91322000,38509547.45229790,24359
1634688000000,2021-10-20 00:00:00,BTC/AUD,86141.22000000,89131.99000000,84890.20000000,87915.70000000,334.87134700,29088218.12795577,17927
1634601600000,2021-10-19 00:00:00,BTC/AUD,83739.65000000,86350.00000000,82347.45000000,86147.00000000,379.95467700,31899259.05923350,19864
1634515200000,2021-10-18 00:00:00,BTC/AUD,82999.31000000,84734.60000000,81240.73000000,83783.94000000,327.33793000,27328543.40394640,18380
1634428800000,2021-10-17 00:00:00,BTC/AUD,82221.50000000,83137.47000000,79600.00000000,83013.91000000,270.42474000,22163874.20834380,12927
1634342400000,2021-10-16 00:00:00,BTC/AUD,83291.93000000,84251.75000000,81302.69000000,82193.83000000,263.63698000,21875682.30663800,13310
1634256000000,2021-10-15 00:00:00,BTC/AUD,77467.70000000,84799.69000000,76774.00000000,83337.32000000,365.37382400,29687113.33913743,20770
1634169600000,2021-10-14 00:00:00,BTC/AUD,77791.57000000,79470.00000000,76700.02000000,77467.70000000,210.90843500,16462921.48927965,11864
1634083200000,2021-10-13 00:00:00,BTC/AUD,76448.82000000,78374.00000000,73902.92000000,77843.95000000,239.71573000,18192818.04577470,13164
1633996800000,2021-10-12 00:00:00,BTC/AUD,78348.40000000,78460.82000000,73365.08000000,76477.02000000,324.55752000,25008008.07714950,16498
1633910400000,2021-10-11 00:00:00,BTC/AUD,75118.81000000,78815.83000000,74818.85000000,78373.97000000,273.68871900,21137809.90949926,15178
1633824000000,2021-10-10 00:00:00,BTC/AUD,75406.88000000,77420.17000000,74412.26000000,75178.30000000,166.67059600,12614722.44317038,9844
1633737600000,2021-10-09 00:00:00,BTC/AUD,74036.61000000,76158.00000000,73655.91000000,75432.42000000,113.49260000,8526193.88660730,7847
1633651200000,2021-10-08 00:00:00,BTC/AUD,73605.78000000,76936.00000000,73480.00000000,73950.00000000,276.72514100,20705672.42168490,15517
1633564800000,2021-10-07 00:00:00,BTC/AUD,76113.39000000,76127.17000000,73045.48000000,73604.87000000,262.84749000,19653975.04901120,15025
1633478400000,2021-10-06 00:00:00,BTC/AUD,70738.69000000,76755.61000000,69850.00000000,76113.39000000,352.39579600,25612814.66737412,20742
1633392000000,2021-10-05 00:00:00,BTC/AUD,67696.47000000,71234.25000000,67500.15000000,70722.76000000,356.96032000,24555067.29868740,18952
1633305600000,2021-10-04 00:00:00,BTC/AUD,66439.22000000,68000.64000000,64565.00000000,67656.28000000,253.78047000,16805015.35773450,12858
1633219200000,2021-10-03 00:00:00,BTC/AUD,65800.24000000,67899.99000000,65100.00000000,66462.36000000,183.86781000,12190451.91546730,9202
1633132800000,2021-10-02 00:00:00,BTC/AUD,66382.33000000,66754.50000000,65500.01000000,65850.39000000,162.62911000,10740064.26003850,8274
1633046400000,2021-10-01 00:00:00,BTC/AUD,60679.46000000,66869.47000000,60017.85000000,66429.84000000,299.86898000,19136437.69726450,14572
1632960000000,2021-09-30 00:00:00,BTC/AUD,57899.24000000,61058.08000000,57750.48000000,60646.52000000,259.70986000,15563539.63399230,12083
1632873600000,2021-09-29 00:00:00,BTC/AUD,56699.39000000,58964.49000000,56365.00000000,57944.97000000,250.56611000,14525854.49712020,12795
1632787200000,2021-09-28 00:00:00,BTC/AUD,58007.12000000,58779.74000000,56555.01000000,56746.52000000,276.48573000,15977800.10400330,13957
1632700800000,2021-09-27 00:00:00,BTC/AUD,59498.29000000,60973.02000000,57917.67000000,58024.86000000,173.81876000,10424880.58536850,9856
1632614400000,2021-09-26 00:00:00,BTC/AUD,58915.42000000,60561.12000000,56451.02000000,59484.22000000,126.20126000,7419942.67835070,8164
1632528000000,2021-09-25 00:00:00,BTC/AUD,59190.01000000,59387.36000000,57593.50000000,58935.80000000,117.04307000,6874604.57471850,7254
1632441600000,2021-09-24 00:00:00,BTC/AUD,61601.90000000,62094.99000000,56340.34000000,59203.44000000,323.73659000,19095544.08493510,18951
1632355200000,2021-09-23 00:00:00,BTC/AUD,60371.29000000,61709.50000000,59687.57000000,61569.89000000,230.77838000,13991462.35931620,12587
1632268800000,2021-09-22 00:00:00,BTC/AUD,56423.99000000,60491.97000000,56223.44000000,60398.83000000,327.56444000,19208313.38970110,17011
1632182400000,2021-09-21 00:00:00,BTC/AUD,59364.28000000,60300.00000000,54925.63000000,56442.91000000,429.43627400,24818271.45286260,22675
1632096000000,2021-09-20 00:00:00,BTC/AUD,65171.90000000,65340.61000000,58750.00000000,59345.66000000,421.09443400,25838964.02210490,21443
1632009600000,2021-09-19 00:00:00,BTC/AUD,66568.27000000,66666.24000000,64469.43000000,65126.61000000,146.46998000,9626318.85413750,7360
1631923200000,2021-09-18 00:00:00,BTC/AUD,65220.00000000,67299.72000000,64924.43000000,66538.03000000,147.22048000,9803090.89155240,7295
1631836800000,2021-09-17 00:00:00,BTC/AUD,65597.53000000,66100.00000000,64438.46000000,65190.50000000,176.99318000,11577507.67988780,9489
1631750400000,2021-09-16 00:00:00,BTC/AUD,65720.00000000,66395.58000000,64615.86000000,65625.62000000,179.59673000,11776057.72644510,10151
1631664000000,2021-09-15 00:00:00,BTC/AUD,64413.54000000,66218.39000000,63940.00000000,65687.58000000,206.39906000,13395531.05783270,11142
1631577600000,2021-09-14 00:00:00,BTC/AUD,61143.37000000,64689.99000000,60717.14000000,64482.60000000,239.68494000,15028192.59600470,12214
1631491200000,2021-09-13 00:00:00,BTC/AUD,62735.52000000,63675.00000000,59162.46000000,61138.78000000,328.90330000,20072292.55989590,17621
1631404800000,2021-09-12 00:00:00,BTC/AUD,61595.52000000,63363.68000000,61100.00000000,62735.51000000,168.75120000,10509729.86298840,8840
1631318400000,2021-09-11 00:00:00,BTC/AUD,61118.16000000,62902.62000000,60966.55000000,61547.05000000,145.03033000,8972912.83815890,8876
1631232000000,2021-09-10 00:00:00,BTC/AUD,63114.67000000,63914.13000000,60284.20000000,61061.59000000,252.47709000,15739076.98479800,13543
1631145600000,2021-09-09 00:00:00,BTC/AUD,62718.98000000,64439.28000000,62100.00000000,63117.56000000,406.09335000,25628921.59340090,15998
1631059200000,2021-09-08 00:00:00,BTC/AUD,64000.00000000,64348.78000000,60267.43000000,62719.88000000,477.81875000,30067786.40541160,21583
1630972800000,2021-09-07 00:00:00,BTC/AUD,70988.51000000,71258.43000000,58999.09000000,63961.36000000,645.46400300,42854417.59981210,29258
1630886400000,2021-09-06 00:00:00,BTC/AUD,69728.55000000,71091.04000000,68753.48000000,70941.20000000,188.73364700,13173588.98663084,12026
1630800000000,2021-09-05 00:00:00,BTC/AUD,67412.92000000,69849.99000000,66805.98000000,69764.19000000,221.96395100,15044692.13185822,9682
1630713600000,2021-09-04 00:00:00,BTC/AUD,67369.60000000,68215.57000000,66700.00000000,67417.95000000,205.48978000,13872097.32797890,9528
1630627200000,2021-09-03 00:00:00,BTC/AUD,66766.76000000,68582.74000000,65490.00000000,67379.09000000,226.52324500,15238558.47887579,10600
1630540800000,2021-09-02 00:00:00,BTC/AUD,66384.79000000,68282.92000000,66086.62000000,66766.76000000,174.50210000,11766352.96654948,9215
1630454400000,2021-09-01 00:00:00,BTC/AUD,64524.72000000,66645.74000000,63826.08000000,66415.92000000,232.21400000,15061904.98614250,9891
1630368000000,2021-08-31 00:00:00,BTC/AUD,64540.69000000,66081.91000000,64010.01000000,64561.82000000,261.75308000,16944156.90419800,10146
