https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WEST,Volume USDT
1643760000,2022-02-02 00:00:00,WEST/USDT,0.16192,0.16287,0.15305,0.15565,310490.10384239,49366.6680655359733
1643673600,2022-02-01 00:00:00,WEST/USDT,0.17252,0.17253,0.1618,0.16184,695425.03374932,116109.9723575055188
1643587200,2022-01-31 00:00:00,WEST/USDT,0.1783,0.17853,0.17192,0.17253,664760.68178312,116559.3720421800011
1643500800,2022-01-30 00:00:00,WEST/USDT,0.1832,0.18421,0.1762,0.17837,509568.04731931,92531.4373354329696
1643414400,2022-01-29 00:00:00,WEST/USDT,0.17696,0.19475,0.17459,0.18317,516011.83817824,92222.2701861396235
1643328000,2022-01-28 00:00:00,WEST/USDT,0.17475,0.178,0.17304,0.17693,363745.09139223,64276.2862616335496
1643241600,2022-01-27 00:00:00,WEST/USDT,0.17208,0.178,0.1699,0.17471,442051.84270579,76601.3182900104395
1643155200,2022-01-26 00:00:00,WEST/USDT,0.16282,0.178,0.1553,0.17209,793638.48368834,135268.3871834609097
1643068800,2022-01-25 00:00:00,WEST/USDT,0.17691,0.17709,0.16144,0.16275,262988.7931875,44877.511841641749
1642982400,2022-01-24 00:00:00,WEST/USDT,0.19125,0.19141,0.17082,0.17696,535917.14724404,97276.7709737538015
1642896000,2022-01-23 00:00:00,WEST/USDT,0.17807,0.19271,0.17465,0.19132,735080.71952017,135176.77294828761
1642809600,2022-01-22 00:00:00,WEST/USDT,0.191,0.194,0.17441,0.17803,474838.51699822,87925.780327688742
1642723200,2022-01-21 00:00:00,WEST/USDT,0.24542,0.24543,0.1901,0.191,505553.98424695,112645.7586191747523
1642636800,2022-01-20 00:00:00,WEST/USDT,0.24111,0.29277,0.23852,0.24542,495810.15605119,129779.3607209298165
1642550400,2022-01-19 00:00:00,WEST/USDT,0.24741,0.25022,0.237,0.24189,63808.8442684,15522.1577608632543
1642464000,2022-01-18 00:00:00,WEST/USDT,0.24035,0.25489,0.237,0.24883,159867.11802204,38950.9248329534191
1642377600,2022-01-17 00:00:00,WEST/USDT,0.23,0.255,0.22444,0.24033,142864.31038016,34275.6527022872505
1642291200,2022-01-16 00:00:00,WEST/USDT,0.23229,0.23484,0.225,0.22962,41694.72452671,9505.3854844481187
1642204800,2022-01-15 00:00:00,WEST/USDT,0.22925,0.23737,0.22701,0.23173,37195.01679954,8698.2440944037161
1642118400,2022-01-14 00:00:00,WEST/USDT,0.23062,0.23737,0.22407,0.22725,44652.28497647,10288.2608154774437
1642032000,2022-01-13 00:00:00,WEST/USDT,0.23355,0.23663,0.22705,0.2288,24648.24051544,5714.5693527555261
1641945600,2022-01-12 00:00:00,WEST/USDT,0.2255,0.2417,0.22416,0.23167,124769.10713489,28891.2466982458283
1641859200,2022-01-11 00:00:00,WEST/USDT,0.22703,0.22919,0.21611,0.22443,59960.88583016,13288.6005235766973
1641772800,2022-01-10 00:00:00,WEST/USDT,0.23478,0.25799,0.21501,0.22607,125412.34136529,28771.5477075776693
1641686400,2022-01-09 00:00:00,WEST/USDT,0.21937,0.25682,0.21937,0.23478,153040.14848632,35616.7627200083161
1641600000,2022-01-08 00:00:00,WEST/USDT,0.2098,0.25805,0.20729,0.21799,321736.21549319,73373.7356873339332
1641513600,2022-01-07 00:00:00,WEST/USDT,0.21812,0.21812,0.19844,0.2099,112359.28852945,23403.5755114137268
1641427200,2022-01-06 00:00:00,WEST/USDT,0.21986,0.22041,0.20713,0.21812,116733.96438309,24923.4654288543339
1641340800,2022-01-05 00:00:00,WEST/USDT,0.22853,0.24198,0.21182,0.21998,142075.50921532,32257.5731544743725
1641254400,2022-01-04 00:00:00,WEST/USDT,0.2368,0.265,0.22499,0.22855,188973.30164072,44643.2912442705213
1641168000,2022-01-03 00:00:00,WEST/USDT,0.23514,0.25997,0.23162,0.23687,127024.04235204,30465.952470251947
1641081600,2022-01-02 00:00:00,WEST/USDT,0.22223,0.24506,0.21706,0.23345,101378.78202713,23209.7084233818438
1640995200,2022-01-01 00:00:00,WEST/USDT,0.22084,0.22886,0.21641,0.22164,27950.34625229,6217.3025871622228
1640908800,2021-12-31 00:00:00,WEST/USDT,0.228,0.22981,0.21554,0.22085,51115.01699183,11330.2911241640591
1640822400,2021-12-30 00:00:00,WEST/USDT,0.22919,0.23105,0.21717,0.22966,73830.68418199,16590.4745961843286
1640736000,2021-12-29 00:00:00,WEST/USDT,0.2304,0.23489,0.22374,0.22919,64875.58075652,14852.2203615442728
1640649600,2021-12-28 00:00:00,WEST/USDT,0.24482,0.25625,0.23,0.23192,98579.21524913,23460.7660292255317
