https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HAI,Volume USDT
1644278400,2022-02-08 00:00:00,HAI/USDT,0.09762,0.09821,0.09067,0.09703,7142972.55469627,677163.8083857600528
1644192000,2022-02-07 00:00:00,HAI/USDT,0.09053,0.10019,0.09046,0.09762,3442523.0934019,334962.1554632183385
1644105600,2022-02-06 00:00:00,HAI/USDT,0.09808,0.0982,0.0897,0.0909,1117919.04773708,105548.5430771533198
1644019200,2022-02-05 00:00:00,HAI/USDT,0.09483,0.1,0.09459,0.09808,927925.11353193,90796.7538981514586
1643932800,2022-02-04 00:00:00,HAI/USDT,0.0891,0.0995,0.08875,0.09494,7744944.25447391,749591.0502550695981
1643846400,2022-02-03 00:00:00,HAI/USDT,0.08776,0.08993,0.0862,0.0891,657068.39984292,57437.3243483783296
1643760000,2022-02-02 00:00:00,HAI/USDT,0.09596,0.0969,0.08777,0.08777,1259624.5023287,116385.3522224960089
1643673600,2022-02-01 00:00:00,HAI/USDT,0.10027,0.10389,0.095,0.09596,1345437.7880001,133683.5562851573742
1643587200,2022-01-31 00:00:00,HAI/USDT,0.09983,0.1018,0.09878,0.10027,1497270.58327121,149007.6467013146881
1643500800,2022-01-30 00:00:00,HAI/USDT,0.10044,0.10385,0.09923,0.09983,1742091.23424154,173952.468632677688
1643414400,2022-01-29 00:00:00,HAI/USDT,0.09268,0.1012,0.089,0.10038,12379265.56973314,1178261.7159104105738
1643328000,2022-01-28 00:00:00,HAI/USDT,0.09396,0.09554,0.08972,0.09268,1053748.14459147,98056.4415639443898
1643241600,2022-01-27 00:00:00,HAI/USDT,0.09505,0.11,0.0907,0.09396,6201193.93706295,598405.054578060151
1643155200,2022-01-26 00:00:00,HAI/USDT,0.08766,0.10814,0.08314,0.09505,5519461.96721095,498724.5402366936919
1643068800,2022-01-25 00:00:00,HAI/USDT,0.07944,0.0928,0.079,0.08766,11646681.05701787,1015043.8164238399192
1642982400,2022-01-24 00:00:00,HAI/USDT,0.08314,0.08348,0.06738,0.07944,12783951.94975804,970994.9228151240182
1642896000,2022-01-23 00:00:00,HAI/USDT,0.07857,0.08715,0.0764,0.08314,1411528.60765895,116466.1920426922235
1642809600,2022-01-22 00:00:00,HAI/USDT,0.09994,0.10097,0.0743,0.07847,3899495.13589539,332875.2458708152777
1642723200,2022-01-21 00:00:00,HAI/USDT,0.0984,0.14105,0.09436,0.1,8342851.51689668,916829.2261143274933
1642636800,2022-01-20 00:00:00,HAI/USDT,0.10361,0.1081,0.0984,0.09845,1526506.93580015,157247.0091490832304
1642550400,2022-01-19 00:00:00,HAI/USDT,0.09997,0.1082,0.0984,0.10361,1707348.1720967,174828.8107118476972
1642464000,2022-01-18 00:00:00,HAI/USDT,0.10361,0.10598,0.09568,0.09997,1186652.14009583,118328.610707510506
1642377600,2022-01-17 00:00:00,HAI/USDT,0.10295,0.10497,0.1,0.10339,960003.85149404,98920.6188513440211
1642291200,2022-01-16 00:00:00,HAI/USDT,0.10252,0.1082,0.10114,0.10295,967745.70540263,101674.3625861521322
1642204800,2022-01-15 00:00:00,HAI/USDT,0.1049,0.10721,0.1016,0.10259,830429.93454698,86572.3523870274873
1642118400,2022-01-14 00:00:00,HAI/USDT,0.106,0.10721,0.09945,0.1049,1815101.41090182,187839.8749820910988
1642032000,2022-01-13 00:00:00,HAI/USDT,0.11329,0.12616,0.10601,0.10601,1789044.52547303,202292.8511638267455
1641945600,2022-01-12 00:00:00,HAI/USDT,0.10839,0.11745,0.10659,0.11329,1688177.5715561,188907.370810658933
1641859200,2022-01-11 00:00:00,HAI/USDT,0.10589,0.11188,0.10231,0.10839,1552625.77920386,165108.1549109651038
1641772800,2022-01-10 00:00:00,HAI/USDT,0.11151,0.11491,0.10066,0.10589,2010477.46729163,216668.0178699117528
1641686400,2022-01-09 00:00:00,HAI/USDT,0.12008,0.13062,0.1096,0.11151,2302562.55413019,271996.722516711293
1641600000,2022-01-08 00:00:00,HAI/USDT,0.13013,0.1351,0.11582,0.12054,1247771.07282215,155763.1607268906457
1641513600,2022-01-07 00:00:00,HAI/USDT,0.15377,0.15422,0.1283,0.13005,2258315.58252541,312506.5820505914291
1641427200,2022-01-06 00:00:00,HAI/USDT,0.14776,0.15616,0.13851,0.15377,2260939.54700768,331844.0708462756005
1641340800,2022-01-05 00:00:00,HAI/USDT,0.1557,0.17166,0.145,0.14793,3513316.25982018,550436.7911091516521
1641254400,2022-01-04 00:00:00,HAI/USDT,0.1468,0.175,0.1458,0.1557,4045724.27173941,635867.9805322779336
1641168000,2022-01-03 00:00:00,HAI/USDT,0.1492,0.16,0.14641,0.1468,3785793.5168745,571191.2826776131337
1641081600,2022-01-02 00:00:00,HAI/USDT,0.15104,0.16642,0.1485,0.15003,2505030.67431396,383816.2982430792404
1640995200,2022-01-01 00:00:00,HAI/USDT,0.14705,0.17036,0.147,0.151,3034850.51266644,475859.6403043722537
1640908800,2021-12-31 00:00:00,HAI/USDT,0.15416,0.15475,0.145,0.14705,1941196.35829248,289477.7286404645163
1640822400,2021-12-30 00:00:00,HAI/USDT,0.14228,0.16568,0.1375,0.1539,5601862.32614979,833215.5539983576228
1640736000,2021-12-29 00:00:00,HAI/USDT,0.13603,0.14929,0.13053,0.14183,4952620.92521123,692820.5571394676883
1640649600,2021-12-28 00:00:00,HAI/USDT,0.1461,0.1461,0.12981,0.13672,5831423.76819198,798875.850112463222
