https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GHST,Volume USDT
1643414400,2022-01-29 00:00:00,GHST/USDT,1.9894,2.0552,1.9707,2.0324,26378.84745056,53006.477850560355
1643328000,2022-01-28 00:00:00,GHST/USDT,1.9857,2.0324,1.9516,1.987,22646.49821963,44892.328883919857
1643241600,2022-01-27 00:00:00,GHST/USDT,1.9871,2.0323,1.965,1.9857,17390.76311563,34585.876889172338
1643155200,2022-01-26 00:00:00,GHST/USDT,1.997,2.0502,1.9691,1.9871,26430.77811577,52963.405677984925
1643068800,2022-01-25 00:00:00,GHST/USDT,1.9989,1.999,1.9567,1.9957,18778.1698101,37191.330278442404
1642982400,2022-01-24 00:00:00,GHST/USDT,2.0539,2.0858,1.9472,1.9989,75331.45521761,151808.429230329695
1642896000,2022-01-23 00:00:00,GHST/USDT,2.0216,2.098,2.01,2.0539,33818.28245336,69235.67029900692
1642809600,2022-01-22 00:00:00,GHST/USDT,2.0773,2.6919,1.9577,2.0215,177080.69092854,382137.214330078882
1642723200,2022-01-21 00:00:00,GHST/USDT,2.0772,2.2816,2.038,2.0765,65745.31647875,137996.240832285982
1642636800,2022-01-20 00:00:00,GHST/USDT,2.1289,2.1491,2.025,2.0773,28397.60299515,59819.034396051508
1642550400,2022-01-19 00:00:00,GHST/USDT,2.1806,2.1944,2.1205,2.1274,23833.55199208,51213.375435320551
1642464000,2022-01-18 00:00:00,GHST/USDT,2.1399,2.1952,2.1064,2.1809,23949.26452489,51538.710902307573
1642377600,2022-01-17 00:00:00,GHST/USDT,2.1659,2.1765,2.1126,2.1394,12261.17100469,26308.890313826969
1642291200,2022-01-16 00:00:00,GHST/USDT,2.1793,2.1975,2.1487,2.1659,14851.96248921,32281.549685247359
1642204800,2022-01-15 00:00:00,GHST/USDT,2.1673,2.2539,2.1648,2.1785,39368.78243534,86957.455683971286
1642118400,2022-01-14 00:00:00,GHST/USDT,2.1474,2.2047,2.1426,2.1734,22449.68011676,48744.600970813562
1642032000,2022-01-13 00:00:00,GHST/USDT,2.1614,2.1961,2.1403,2.1474,17062.97485775,36970.165229064591
1641945600,2022-01-12 00:00:00,GHST/USDT,2.1359,2.169,2.0997,2.1614,43082.17796351,92490.563185097476
1641859200,2022-01-11 00:00:00,GHST/USDT,2.1147,2.165,2.1009,2.1394,15626.85638185,33340.876616673508
1641772800,2022-01-10 00:00:00,GHST/USDT,2.123,2.144,2.0633,2.1147,30438.38407057,64371.107167600671
1641686400,2022-01-09 00:00:00,GHST/USDT,2.1214,2.1922,2.11,2.1214,25301.55046225,54028.524734989923
1641600000,2022-01-08 00:00:00,GHST/USDT,2.1051,2.2799,2.0447,2.1216,55371.80787188,117590.533031164675
1641513600,2022-01-07 00:00:00,GHST/USDT,2.207,2.207,2.1,2.1051,36615.10025519,78057.163973037671
1641427200,2022-01-06 00:00:00,GHST/USDT,2.243,2.2529,2.1302,2.207,59934.05213651,132221.562316494273
1641340800,2022-01-05 00:00:00,GHST/USDT,2.248,2.2816,2.1818,2.2497,51403.58399234,115113.880714558603
1641254400,2022-01-04 00:00:00,GHST/USDT,2.26,2.2739,2.2404,2.248,18114.65815892,40825.470228009367
1641168000,2022-01-03 00:00:00,GHST/USDT,2.3089,2.32,2.2366,2.2606,20014.37427602,45678.547746421521
1641081600,2022-01-02 00:00:00,GHST/USDT,2.3247,2.3383,2.2242,2.3084,28640.2853472,65884.279316916011
1640995200,2022-01-01 00:00:00,GHST/USDT,2.2755,2.4611,2.2631,2.3216,50670.33047401,117128.191552671119
1640908800,2021-12-31 00:00:00,GHST/USDT,2.3169,2.3458,2.249,2.2755,59179.48228474,135732.565601457473
1640822400,2021-12-30 00:00:00,GHST/USDT,2.2788,2.3192,2.2587,2.3118,23723.65177748,54433.262622509316
1640736000,2021-12-29 00:00:00,GHST/USDT,2.3489,2.3657,2.2013,2.2788,55783.83069662,128630.202946469452
1640649600,2021-12-28 00:00:00,GHST/USDT,2.3972,2.4138,2.3252,2.3529,62459.09797271,147583.510536117597
