https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MASK,Volume USDT
1660647600,2022-08-16 11:00:00,MASK/USDT,1.7429,1.7551,1.7328,1.739,1952.94579442,3411.267194735602
1660644000,2022-08-16 10:00:00,MASK/USDT,1.7477,1.748,1.7328,1.7328,805.64122379,1402.15763760492
1660640400,2022-08-16 09:00:00,MASK/USDT,1.7231,1.7535,1.7231,1.7477,10630.22692901,18539.658438893064
1660636800,2022-08-16 08:00:00,MASK/USDT,1.7215,1.7215,1.7215,1.7215,0,0
1660633200,2022-08-16 07:00:00,MASK/USDT,1.7215,1.7215,1.7215,1.7215,0,0
1660629600,2022-08-16 06:00:00,MASK/USDT,1.7107,1.7215,1.7075,1.7215,144.0995,247.24390502
1660626000,2022-08-16 05:00:00,MASK/USDT,1.7174,1.7174,1.696,1.7142,3652.35648826,6229.545649633869
1660622400,2022-08-16 04:00:00,MASK/USDT,1.7238,1.7363,1.7126,1.7134,2966.2169297,5107.276745318494
1660618800,2022-08-16 03:00:00,MASK/USDT,1.7125,1.7235,1.68,1.7193,2605.61599445,4420.00184041569
1660615200,2022-08-16 02:00:00,MASK/USDT,1.7241,1.726,1.7063,1.7063,3242.89245373,5565.61925373798
1660611600,2022-08-16 01:00:00,MASK/USDT,1.7233,1.7422,1.7233,1.7255,1158.8064,2007.47414381
1660608000,2022-08-16 00:00:00,MASK/USDT,1.7198,1.7292,1.703,1.716,1323.15143741,2263.46883491511
1660604400,2022-08-15 23:00:00,MASK/USDT,1.7018,1.7252,1.6781,1.7174,9263.96531407,15724.298413252106
1660600800,2022-08-15 22:00:00,MASK/USDT,1.7204,1.7328,1.6962,1.6962,2372.68893091,4048.755497386847
1660597200,2022-08-15 21:00:00,MASK/USDT,1.7227,1.7343,1.7161,1.7205,2930.99779839,5067.579508182665
1660593600,2022-08-15 20:00:00,MASK/USDT,1.7192,1.7271,1.7145,1.7203,2132.83601237,3667.021652746862
1660590000,2022-08-15 19:00:00,MASK/USDT,1.7232,1.7328,1.7157,1.7199,4253.6544623,7328.937253187261
1660586400,2022-08-15 18:00:00,MASK/USDT,1.7283,1.7331,1.7183,1.7228,2305.3710999,3977.914123113071
1660582800,2022-08-15 17:00:00,MASK/USDT,1.7515,1.7515,1.7281,1.7343,3537.95935506,6161.867634692648
1660579200,2022-08-15 16:00:00,MASK/USDT,1.7515,1.7549,1.7328,1.7533,7178.07548846,12513.562879097906
1660575600,2022-08-15 15:00:00,MASK/USDT,1.7325,1.7514,1.7219,1.7514,3875.28728399,6730.974876716729
1660572000,2022-08-15 14:00:00,MASK/USDT,1.7376,1.7423,1.7264,1.7291,2553.42883715,4431.097325032522
1660568400,2022-08-15 13:00:00,MASK/USDT,1.7045,1.742,1.7045,1.742,11059.03105742,19185.835190721057
1660564800,2022-08-15 12:00:00,MASK/USDT,1.722,1.731,1.6917,1.7047,8437.29196011,14495.156311238339
1660561200,2022-08-15 11:00:00,MASK/USDT,1.735,1.7392,1.7156,1.7245,3552.73553047,6128.781376950315
1660557600,2022-08-15 10:00:00,MASK/USDT,1.7333,1.7371,1.7223,1.7349,3059.93175451,5298.914660047974
1660554000,2022-08-15 09:00:00,MASK/USDT,1.7221,1.7367,1.7179,1.7353,13690.25039382,23670.532702207464
1660550400,2022-08-15 08:00:00,MASK/USDT,1.7184,1.7265,1.6901,1.7256,10316.82677068,17678.375948690213
1660546800,2022-08-15 07:00:00,MASK/USDT,1.7151,1.7289,1.7126,1.7189,6649.71412482,11425.97945658076
1660543200,2022-08-15 06:00:00,MASK/USDT,1.786,1.786,1.702,1.7139,5273.12456468,9170.763094955947
1660539600,2022-08-15 05:00:00,MASK/USDT,1.7879,1.8028,1.78,1.7823,7118.63348356,12736.182899023408
1660536000,2022-08-15 04:00:00,MASK/USDT,1.7824,1.794,1.7724,1.7874,2875.38383179,5126.330725944552
1660532400,2022-08-15 03:00:00,MASK/USDT,1.8029,1.8107,1.7791,1.7791,8056.06350786,14477.744713523169
1660528800,2022-08-15 02:00:00,MASK/USDT,1.7826,1.8076,1.778,1.8047,6827.2479134,12203.767850524464
1660525200,2022-08-15 01:00:00,MASK/USDT,1.7864,1.794,1.7717,1.7842,8185.0684,14607.00980733
1660521600,2022-08-15 00:00:00,MASK/USDT,1.7451,1.7875,1.735,1.7864,7960.00559872,13985.047638058816
1660518000,2022-08-14 23:00:00,MASK/USDT,1.751,1.7656,1.7477,1.7505,7086.72688741,12442.505844488426
1660514400,2022-08-14 22:00:00,MASK/USDT,1.7477,1.7626,1.735,1.7522,6223.31170679,10886.966193705316
1660510800,2022-08-14 21:00:00,MASK/USDT,1.7516,1.7637,1.749,1.75,3423.81372614,6015.579920947795
1660507200,2022-08-14 20:00:00,MASK/USDT,1.7437,1.7584,1.7437,1.75,8968.59765547,15720.164096892192
1660503600,2022-08-14 19:00:00,MASK/USDT,1.7502,1.7572,1.744,1.7561,5117.11945492,8959.853862276163
1660500000,2022-08-14 18:00:00,MASK/USDT,1.7412,1.7513,1.7315,1.7513,4580.65322764,7980.316760416052
1660496400,2022-08-14 17:00:00,MASK/USDT,1.748,1.7565,1.7173,1.7431,17907.58229074,31181.605027571344
1660492800,2022-08-14 16:00:00,MASK/USDT,1.8041,1.8085,1.7449,1.747,8781.65858164,15594.116471942288
1660489200,2022-08-14 15:00:00,MASK/USDT,1.7958,1.8055,1.794,1.8041,3464.08035362,6236.745958801045
1660485600,2022-08-14 14:00:00,MASK/USDT,1.7794,1.8,1.7794,1.7993,7008.70836119,12536.496645077862
1660482000,2022-08-14 13:00:00,MASK/USDT,1.8097,1.8108,1.7621,1.7821,21199.88449819,37821.132703898818
1660478400,2022-08-14 12:00:00,MASK/USDT,1.8183,1.8183,1.8019,1.8124,1242.14792106,2247.09831997308
1660474800,2022-08-14 11:00:00,MASK/USDT,1.84,1.8436,1.8156,1.8186,5772.12046816,10525.366925483254
1660471200,2022-08-14 10:00:00,MASK/USDT,1.8566,1.8583,1.8371,1.8426,7391.62123959,13672.666841073437
1660467600,2022-08-14 09:00:00,MASK/USDT,1.8508,1.86,1.8483,1.854,5584.85631492,10346.629534997201
1660464000,2022-08-14 08:00:00,MASK/USDT,1.8753,1.8753,1.8404,1.8515,5389.80979797,10004.298079725573
1660460400,2022-08-14 07:00:00,MASK/USDT,1.8755,1.8832,1.8669,1.8708,8332.92429453,15608.175431498958
1660456800,2022-08-14 06:00:00,MASK/USDT,1.8794,1.8804,1.8723,1.8761,921.1823039,1729.853172233141
1660453200,2022-08-14 05:00:00,MASK/USDT,1.8726,1.8794,1.8652,1.875,3252.78413391,6092.871439616648
1660449600,2022-08-14 04:00:00,MASK/USDT,1.8699,1.8804,1.8618,1.8721,2520.47132674,4716.42998076486
1660446000,2022-08-14 03:00:00,MASK/USDT,1.8664,1.8733,1.8612,1.8711,3514.07271318,6563.534646663239
1660442400,2022-08-14 02:00:00,MASK/USDT,1.8605,1.8746,1.8574,1.867,4606.84037654,8597.659398376104
1660438800,2022-08-14 01:00:00,MASK/USDT,1.855,1.8671,1.8317,1.8572,5411.79764396,9998.820015879407
1660435200,2022-08-14 00:00:00,MASK/USDT,1.8465,1.8803,1.8376,1.8534,5592.1686,10393.97455024
1660431600,2022-08-13 23:00:00,MASK/USDT,1.8463,1.8555,1.8396,1.8555,4823.8827,8905.13444778
1660428000,2022-08-13 22:00:00,MASK/USDT,1.8567,1.8594,1.8435,1.8436,630.65493997,1167.091190169186
1660424400,2022-08-13 21:00:00,MASK/USDT,1.8591,1.8626,1.8528,1.8561,2554.54725129,4742.368185124826
1660420800,2022-08-13 20:00:00,MASK/USDT,1.8417,1.8601,1.839,1.8595,2360.32020274,4366.220549786175
1660417200,2022-08-13 19:00:00,MASK/USDT,1.8535,1.858,1.8381,1.842,7896.34220318,14613.531196891028
1660413600,2022-08-13 18:00:00,MASK/USDT,1.8692,1.8723,1.8486,1.8583,5558.61764445,10325.163368517723
1660410000,2022-08-13 17:00:00,MASK/USDT,1.862,1.8754,1.8599,1.8739,3180.92352029,5937.104616515145
1660406400,2022-08-13 16:00:00,MASK/USDT,1.8679,1.8714,1.8622,1.8653,1078.93706723,2012.262932892814
1660402800,2022-08-13 15:00:00,MASK/USDT,1.8708,1.8739,1.8577,1.8693,165.19926227,308.266768644693
1660399200,2022-08-13 14:00:00,MASK/USDT,1.8553,1.8721,1.8553,1.866,954.38709678,1783.870845948326
1660395600,2022-08-13 13:00:00,MASK/USDT,1.8551,1.871,1.8501,1.8556,4763.78758771,8867.613952254839
1660392000,2022-08-13 12:00:00,MASK/USDT,1.8549,1.8588,1.8346,1.8588,2561.09197369,4724.481957490029
1660388400,2022-08-13 11:00:00,MASK/USDT,1.8771,1.8771,1.843,1.8569,7086.74542021,13121.658484484083
1660384800,2022-08-13 10:00:00,MASK/USDT,1.8885,1.8885,1.8743,1.8743,7358.72969883,13848.923226074899
1660381200,2022-08-13 09:00:00,MASK/USDT,1.8728,1.8861,1.867,1.8861,1957.65948417,3665.428642819755
1660377600,2022-08-13 08:00:00,MASK/USDT,1.8883,1.8979,1.8654,1.8699,7933.32553794,14898.562513319467
1660374000,2022-08-13 07:00:00,MASK/USDT,1.8989,1.9092,1.8841,1.8841,849.7656864,1609.694917437682
1660370400,2022-08-13 06:00:00,MASK/USDT,1.8994,1.9265,1.8946,1.8989,11383.43684621,21776.576017778292
1660366800,2022-08-13 05:00:00,MASK/USDT,1.8892,1.902,1.8742,1.902,5300.65364249,9997.246253416254
1660363200,2022-08-13 04:00:00,MASK/USDT,1.904,1.904,1.8785,1.889,19053.4818008,35972.840227527213
1660359600,2022-08-13 03:00:00,MASK/USDT,1.9211,1.9242,1.8962,1.9055,1274.86902955,2429.347032630994
1660356000,2022-08-13 02:00:00,MASK/USDT,1.9007,1.9253,1.8987,1.9253,5472.93901626,10461.996801394076
1660352400,2022-08-13 01:00:00,MASK/USDT,1.8866,1.9077,1.8856,1.9001,4750.1817,9023.58137859
1660348800,2022-08-13 00:00:00,MASK/USDT,1.8915,1.8942,1.8738,1.8832,2131.27302946,4016.971074057317
1660345200,2022-08-12 23:00:00,MASK/USDT,1.8652,1.9005,1.8592,1.8961,14674.01312596,27707.088268425888
1660341600,2022-08-12 22:00:00,MASK/USDT,1.8598,1.8659,1.8528,1.8655,3141.85867055,5833.795809676485
1660338000,2022-08-12 21:00:00,MASK/USDT,1.8682,1.8764,1.8591,1.8611,5763.44589262,10762.917877392604
1660334400,2022-08-12 20:00:00,MASK/USDT,1.8703,1.8764,1.8582,1.8693,2255.47395772,4216.416037837227
1660330800,2022-08-12 19:00:00,MASK/USDT,1.8649,1.8818,1.8602,1.8696,2240.3884703,4193.316694071368
1660327200,2022-08-12 18:00:00,MASK/USDT,1.8581,1.8658,1.8436,1.8623,3594.14097178,6660.32778986679
1660323600,2022-08-12 17:00:00,MASK/USDT,1.8423,1.8584,1.8423,1.854,4710.70557028,8713.895815814318
1660320000,2022-08-12 16:00:00,MASK/USDT,1.855,1.8632,1.8371,1.846,8017.14335486,14827.623392221748
1660316400,2022-08-12 15:00:00,MASK/USDT,1.8436,1.8641,1.8391,1.8586,2443.19760581,4521.628363530892
1660312800,2022-08-12 14:00:00,MASK/USDT,1.8432,1.855,1.8313,1.8439,2795.87804311,5158.325183670074
1660309200,2022-08-12 13:00:00,MASK/USDT,1.85,1.8579,1.8302,1.8523,19151.5265797,35353.324950553669
1660305600,2022-08-12 12:00:00,MASK/USDT,1.8271,1.852,1.8249,1.8487,13653.15383218,25113.293494709995
1660302000,2022-08-12 11:00:00,MASK/USDT,1.8519,1.8682,1.8098,1.8281,19268.13507324,35309.08126264155
1660298400,2022-08-12 10:00:00,MASK/USDT,1.9438,1.9438,1.8507,1.8572,10615.639448,19987.175386880453
1660294800,2022-08-12 09:00:00,MASK/USDT,1.9236,1.9577,1.9225,1.9308,9618.39437392,18661.930120521864
1660291200,2022-08-12 08:00:00,MASK/USDT,1.9467,1.9542,1.926,1.926,3005.29410297,5839.021067186668
1660287600,2022-08-12 07:00:00,MASK/USDT,1.9318,1.9523,1.9193,1.9477,5343.56300688,10363.300272943124
1660284000,2022-08-12 06:00:00,MASK/USDT,1.9433,1.9433,1.9101,1.927,2929.39166522,5629.660907093707
1660280400,2022-08-12 05:00:00,MASK/USDT,1.928,1.9523,1.9265,1.935,2267.72098507,4392.548050552934
1660276800,2022-08-12 04:00:00,MASK/USDT,1.9456,1.9498,1.9159,1.9266,2129.1715,4105.58345819
1660273200,2022-08-12 03:00:00,MASK/USDT,1.9514,1.9618,1.9367,1.9489,8519.71063464,16591.895925161728
1660269600,2022-08-12 02:00:00,MASK/USDT,1.9113,1.9734,1.8872,1.9452,8088.8085727,15677.189998502432
1660266000,2022-08-12 01:00:00,MASK/USDT,1.9057,1.9258,1.9057,1.9116,2566.25345,4910.905936551278
1660262400,2022-08-12 00:00:00,MASK/USDT,1.9111,1.9225,1.8669,1.9081,8701.30088753,16469.233563595282
1660258800,2022-08-11 23:00:00,MASK/USDT,1.8964,1.93,1.8778,1.9049,28843.34888149,54827.235518537116
1660255200,2022-08-11 22:00:00,MASK/USDT,1.9228,1.9283,1.8967,1.8967,2580.89889292,4941.454846907598
1660251600,2022-08-11 21:00:00,MASK/USDT,1.93,1.9309,1.8973,1.9244,8331.01232676,15956.417412371052
1660248000,2022-08-11 20:00:00,MASK/USDT,1.9291,1.9344,1.9072,1.9319,5033.83698209,9644.915929654052
1660244400,2022-08-11 19:00:00,MASK/USDT,1.9324,1.944,1.9177,1.9257,2554.10477313,4950.470911521933
1660240800,2022-08-11 18:00:00,MASK/USDT,1.9354,1.939,1.8994,1.9293,8861.99160195,17007.826964073513
1660237200,2022-08-11 17:00:00,MASK/USDT,1.928,1.9374,1.9224,1.9374,8706.03876453,16791.695636459855
1660233600,2022-08-11 16:00:00,MASK/USDT,1.9298,1.9374,1.9116,1.9339,4260.5893,8211.43947023
1660230000,2022-08-11 15:00:00,MASK/USDT,1.894,1.9659,1.8892,1.9348,19815.63771211,38208.010441392757
1660226400,2022-08-11 14:00:00,MASK/USDT,1.9265,1.9462,1.8623,1.8938,18423.01160618,35070.872683408919
1660222800,2022-08-11 13:00:00,MASK/USDT,1.9253,1.9253,1.902,1.9229,4655.37845855,8912.751274163932
1660219200,2022-08-11 12:00:00,MASK/USDT,1.9095,1.9287,1.9076,1.9287,12112.03955752,23241.786074194595
1660215600,2022-08-11 11:00:00,MASK/USDT,1.9316,1.937,1.901,1.9076,11164.50897826,21422.200722422044
1660212000,2022-08-11 10:00:00,MASK/USDT,1.9541,1.9654,1.9227,1.9288,22953.41374362,44542.988888477621
1660208400,2022-08-11 09:00:00,MASK/USDT,1.9901,2.023,1.9324,1.949,42045.5863402,82985.380262330936
1660204800,2022-08-11 08:00:00,MASK/USDT,1.9323,2.02,1.911,1.9931,80887.72675594,158722.031934445712
1660201200,2022-08-11 07:00:00,MASK/USDT,1.9224,1.9392,1.8927,1.9296,37080.134263,71119.887142228425
1660197600,2022-08-11 06:00:00,MASK/USDT,1.8873,2.0052,1.8872,1.9224,69688.66348934,136480.09864812146
1660194000,2022-08-11 05:00:00,MASK/USDT,1.8827,1.9,1.8712,1.8871,7609.3434115,14387.421455349884
1660190400,2022-08-11 04:00:00,MASK/USDT,1.8727,1.8865,1.8592,1.8865,6374.25387048,11925.78550542956
1660186800,2022-08-11 03:00:00,MASK/USDT,1.8325,1.8706,1.8282,1.8686,8840.82204947,16430.082422935881
1660183200,2022-08-11 02:00:00,MASK/USDT,1.86,1.8618,1.8205,1.8319,6095.29319349,11189.153919234284
1660179600,2022-08-11 01:00:00,MASK/USDT,1.8423,1.8588,1.8392,1.8513,9264.36010241,17121.28149215609
1660176000,2022-08-11 00:00:00,MASK/USDT,1.8095,1.8422,1.809,1.8355,2032.40717625,3723.021299598802
1660172400,2022-08-10 23:00:00,MASK/USDT,1.8019,1.812,1.801,1.812,2517.71739296,4546.249927387247
1660168800,2022-08-10 22:00:00,MASK/USDT,1.8046,1.8157,1.8008,1.8021,2057.38432548,3716.893847587825
1660165200,2022-08-10 21:00:00,MASK/USDT,1.8114,1.8151,1.7963,1.8078,3435.90223664,6190.447920902787
1660161600,2022-08-10 20:00:00,MASK/USDT,1.7917,1.8117,1.79,1.8117,5317.22093955,9549.675094933727
1660158000,2022-08-10 19:00:00,MASK/USDT,1.7883,1.8103,1.7862,1.7884,4588.52178749,8249.408493100475
1660154400,2022-08-10 18:00:00,MASK/USDT,1.8139,1.8206,1.7873,1.7908,4749.292621,8585.601926708284
1660150800,2022-08-10 17:00:00,MASK/USDT,1.8191,1.8257,1.8117,1.8169,2528.98408807,4606.861865670136
1660147200,2022-08-10 16:00:00,MASK/USDT,1.8152,1.8378,1.8099,1.8193,8586.65690962,15650.069902326493
1660143600,2022-08-10 15:00:00,MASK/USDT,1.7945,1.8235,1.7893,1.8202,3610.56333832,6556.485853972591
1660140000,2022-08-10 14:00:00,MASK/USDT,1.7888,1.8007,1.7775,1.7921,5432.43484167,9690.649725087322
1660136400,2022-08-10 13:00:00,MASK/USDT,1.7946,1.8033,1.7702,1.7859,8955.24198291,16041.596427959162
1660132800,2022-08-10 12:00:00,MASK/USDT,1.71,1.794,1.6962,1.7874,26800.13025129,47190.119378980885
1660129200,2022-08-10 11:00:00,MASK/USDT,1.7028,1.7189,1.7019,1.7101,3261.03921868,5583.198981227925
1660125600,2022-08-10 10:00:00,MASK/USDT,1.7043,1.7082,1.6921,1.6982,1386.79967365,2352.44773277798
1660122000,2022-08-10 09:00:00,MASK/USDT,1.7119,1.7128,1.6997,1.6997,1098.43495585,1875.962281807275
1660118400,2022-08-10 08:00:00,MASK/USDT,1.6881,1.7131,1.6853,1.7119,6039.68447223,10269.764228937339
1660114800,2022-08-10 07:00:00,MASK/USDT,1.6823,1.6921,1.6771,1.6856,1045.48239003,1762.063630882353
1660111200,2022-08-10 06:00:00,MASK/USDT,1.6736,1.6806,1.6611,1.6799,497.05742404,831.108646679688
1660107600,2022-08-10 05:00:00,MASK/USDT,1.6884,1.6925,1.6742,1.6763,487.46667665,820.805943294795
1660104000,2022-08-10 04:00:00,MASK/USDT,1.671,1.6899,1.6693,1.6833,493.164,828.61922475
1660100400,2022-08-10 03:00:00,MASK/USDT,1.6682,1.6682,1.6561,1.6616,996.2361,1656.55538379788
1660096800,2022-08-10 02:00:00,MASK/USDT,1.6681,1.6803,1.6473,1.6615,7115.78916821,11849.101305290987
1660093200,2022-08-10 01:00:00,MASK/USDT,1.6552,1.681,1.6539,1.6709,3949.70478324,6606.614502700535
1660089600,2022-08-10 00:00:00,MASK/USDT,1.7,1.7067,1.6302,1.653,16202.49466753,26709.213375803752
1660086000,2022-08-09 23:00:00,MASK/USDT,1.7004,1.7167,1.7004,1.7035,3728.77579559,6367.423127209782
1660082400,2022-08-09 22:00:00,MASK/USDT,1.7018,1.7228,1.6933,1.7032,4255.21058186,7268.890855312526
1660078800,2022-08-09 21:00:00,MASK/USDT,1.6988,1.7084,1.698,1.705,1808.38013133,3080.498983408752
1660075200,2022-08-09 20:00:00,MASK/USDT,1.6879,1.7018,1.6879,1.7018,1661.01820767,2812.689546215292
1660071600,2022-08-09 19:00:00,MASK/USDT,1.6856,1.6953,1.6846,1.692,6338.07200338,10725.915940071184
1660068000,2022-08-09 18:00:00,MASK/USDT,1.6977,1.6988,1.6827,1.693,3060.55409606,5163.611594628176
1660064400,2022-08-09 17:00:00,MASK/USDT,1.7009,1.7076,1.6916,1.7039,5143.1531866,8752.693338137852
1660060800,2022-08-09 16:00:00,MASK/USDT,1.6881,1.7035,1.6874,1.7035,2035.80893734,3452.954462653715
1660057200,2022-08-09 15:00:00,MASK/USDT,1.6952,1.7119,1.6824,1.6907,3816.34700095,6470.993076544575
1660053600,2022-08-09 14:00:00,MASK/USDT,1.7233,1.7251,1.6746,1.6949,25802.81041448,43889.720135012101
1660050000,2022-08-09 13:00:00,MASK/USDT,1.7618,1.7643,1.7161,1.7198,7232.56571955,12560.489402732697
1660046400,2022-08-09 12:00:00,MASK/USDT,1.7384,1.7661,1.7383,1.7621,3584.08731498,6272.877901549932
1660042800,2022-08-09 11:00:00,MASK/USDT,1.7646,1.7716,1.7366,1.7419,6553.3853303,11476.631689833272
1660039200,2022-08-09 10:00:00,MASK/USDT,1.7525,1.7739,1.7525,1.7568,18808.28730449,33136.653097262869
1660035600,2022-08-09 09:00:00,MASK/USDT,1.8122,1.8235,1.7575,1.7575,17183.51959936,30415.665604374498
1660032000,2022-08-09 08:00:00,MASK/USDT,1.8491,1.8491,1.8148,1.8148,2369.17118479,4322.7330963901
1660028400,2022-08-09 07:00:00,MASK/USDT,1.8516,1.8596,1.8362,1.8468,1668.55172043,3075.653081265176
1660024800,2022-08-09 06:00:00,MASK/USDT,1.86,1.86,1.8322,1.8478,1556.26333693,2868.485612122478
1660021200,2022-08-09 05:00:00,MASK/USDT,1.8699,1.8741,1.8623,1.8627,1394.83841889,2606.030064236342
1660017600,2022-08-09 04:00:00,MASK/USDT,1.8604,1.8762,1.8554,1.8703,6314.42696473,11753.082276335816
1660014000,2022-08-09 03:00:00,MASK/USDT,1.8294,1.8786,1.8294,1.8637,15698.97925669,29283.126787970738
1660010400,2022-08-09 02:00:00,MASK/USDT,1.816,1.8266,1.8132,1.8247,1360.86708519,2471.012024422125
1660006800,2022-08-09 01:00:00,MASK/USDT,1.8429,1.8495,1.8127,1.8154,5137.9559268,9359.988816911166
1660003200,2022-08-09 00:00:00,MASK/USDT,1.8405,1.856,1.8279,1.8495,5267.35866591,9739.129499029725
1659999600,2022-08-08 23:00:00,MASK/USDT,1.8295,1.8496,1.8275,1.8453,7751.48203848,14261.651674064552
1659996000,2022-08-08 22:00:00,MASK/USDT,1.8333,1.8364,1.799,1.8278,7181.98270426,13063.406956139784
1659992400,2022-08-08 21:00:00,MASK/USDT,1.8632,1.8632,1.8295,1.8333,6438.63592848,11859.152842847178
1659988800,2022-08-08 20:00:00,MASK/USDT,1.8451,1.8634,1.842,1.8634,2130.6688868,3954.888005069983
1659985200,2022-08-08 19:00:00,MASK/USDT,1.847,1.852,1.8321,1.8428,2582.14880833,4766.811652768707
1659981600,2022-08-08 18:00:00,MASK/USDT,1.8358,1.8462,1.8222,1.8454,8945.19325189,16471.702095359377
1659978000,2022-08-08 17:00:00,MASK/USDT,1.8247,1.839,1.8241,1.8385,1606.61612549,2937.158660339431
1659974400,2022-08-08 16:00:00,MASK/USDT,1.8418,1.8455,1.8122,1.8227,11363.96465933,20716.68385345271
1659970800,2022-08-08 15:00:00,MASK/USDT,1.8756,1.88,1.8334,1.8397,13946.99270319,25717.816296858479
1659967200,2022-08-08 14:00:00,MASK/USDT,1.8921,1.8921,1.8695,1.8749,2561.90216238,4811.90202790916
1659963600,2022-08-08 13:00:00,MASK/USDT,1.9079,1.9079,1.8769,1.8901,7881.10765578,14906.29243920816
1659960000,2022-08-08 12:00:00,MASK/USDT,1.8904,1.9199,1.883,1.9138,10968.69178888,20843.472671182413
1659956400,2022-08-08 11:00:00,MASK/USDT,1.8846,1.8999,1.8833,1.8914,8010.82619847,15151.451533729359
1659952800,2022-08-08 10:00:00,MASK/USDT,1.8843,1.8846,1.8719,1.8833,9988.5605433,18778.572755160076
1659949200,2022-08-08 09:00:00,MASK/USDT,1.8762,1.8879,1.872,1.8818,7660.40687099,14400.397962217102
1659945600,2022-08-08 08:00:00,MASK/USDT,1.8522,1.8787,1.8456,1.8763,2372.3311,4402.39263227
1659942000,2022-08-08 07:00:00,MASK/USDT,1.8605,1.8629,1.8414,1.8519,7218.5838,13333.64204354
1659938400,2022-08-08 06:00:00,MASK/USDT,1.8644,1.871,1.8535,1.8688,2660.61305588,4950.897097839862
1659934800,2022-08-08 05:00:00,MASK/USDT,1.8612,1.8698,1.8582,1.8617,246.38116732,458.805770177028
1659931200,2022-08-08 04:00:00,MASK/USDT,1.8623,1.8718,1.8574,1.8628,3401.61285208,6335.61084452692
1659927600,2022-08-08 03:00:00,MASK/USDT,1.8487,1.8627,1.8408,1.8618,6379.9917,11847.04190459
1659924000,2022-08-08 02:00:00,MASK/USDT,1.8128,1.8478,1.8105,1.843,4258.3007,7824.70579264
1659920400,2022-08-08 01:00:00,MASK/USDT,1.829,1.8344,1.8078,1.8131,2574.8398,4695.20904493
1659916800,2022-08-08 00:00:00,MASK/USDT,1.8122,1.8346,1.8076,1.8283,7572.17991827,13776.345154397376
1659913200,2022-08-07 23:00:00,MASK/USDT,1.8177,1.8177,1.7938,1.8093,3175.0317,5720.49592139
1659909600,2022-08-07 22:00:00,MASK/USDT,1.8454,1.8454,1.8133,1.8204,2687.55698995,4919.79889631845
1659906000,2022-08-07 21:00:00,MASK/USDT,1.8404,1.8576,1.8382,1.8471,10080.96489899,18602.718681277624
1659902400,2022-08-07 20:00:00,MASK/USDT,1.8225,1.8401,1.8221,1.8401,3976.23830897,7284.806357286993
1659898800,2022-08-07 19:00:00,MASK/USDT,1.838,1.8402,1.8192,1.8201,2207.05380007,4036.245660845469
1659895200,2022-08-07 18:00:00,MASK/USDT,1.8374,1.8446,1.833,1.838,1622.355,2986.08711881
1659891600,2022-08-07 17:00:00,MASK/USDT,1.8267,1.8405,1.8267,1.8361,1644.86342438,3007.857424304614
1659888000,2022-08-07 16:00:00,MASK/USDT,1.8423,1.8436,1.8247,1.8274,1392.5345616,2558.19441329336
1659884400,2022-08-07 15:00:00,MASK/USDT,1.8369,1.8442,1.821,1.8431,2193.20141756,4028.81746136968
1659880800,2022-08-07 14:00:00,MASK/USDT,1.8413,1.8413,1.8269,1.8368,4409.7043,8088.8987638
1659877200,2022-08-07 13:00:00,MASK/USDT,1.8482,1.8482,1.8311,1.8379,3947.85063544,7251.85128122872
1659873600,2022-08-07 12:00:00,MASK/USDT,1.8623,1.8626,1.8364,1.8481,7091.93479866,13095.748320248509
1659870000,2022-08-07 11:00:00,MASK/USDT,1.8674,1.8693,1.8536,1.8603,2634.82168851,4908.36302503172
1659866400,2022-08-07 10:00:00,MASK/USDT,1.8682,1.8782,1.8536,1.8668,4366.20390184,8134.449619619253
1659862800,2022-08-07 09:00:00,MASK/USDT,1.8501,1.8888,1.8501,1.8674,11275.04394705,21104.912355003073
1659859200,2022-08-07 08:00:00,MASK/USDT,1.8316,1.8582,1.8276,1.8507,7195.58776759,13256.317241388161
1659855600,2022-08-07 07:00:00,MASK/USDT,1.82,1.8318,1.8158,1.8305,989.6378,1801.76797062
1659852000,2022-08-07 06:00:00,MASK/USDT,1.8184,1.8248,1.8053,1.8144,4067.55279264,7394.187448378296
1659848400,2022-08-07 05:00:00,MASK/USDT,1.8272,1.8398,1.8122,1.8157,2643.99968124,4832.676962612168
1659844800,2022-08-07 04:00:00,MASK/USDT,1.8495,1.8529,1.8154,1.8246,8858.07327208,16192.604376677952
1659841200,2022-08-07 03:00:00,MASK/USDT,1.8667,1.8779,1.8499,1.8511,7366.47858483,13764.47241224651
1659837600,2022-08-07 02:00:00,MASK/USDT,1.8331,1.877,1.8331,1.8669,7692.25873542,14315.366771228601
1659834000,2022-08-07 01:00:00,MASK/USDT,1.8015,1.8416,1.7984,1.8325,14444.50526303,26413.442982964021
1659830400,2022-08-07 00:00:00,MASK/USDT,1.8216,2.0308,1.7846,1.8116,28495.18853692,53362.137670741684
1659826800,2022-08-06 23:00:00,MASK/USDT,1.8488,1.8505,1.82,1.826,7225.08574881,13239.948875853373
1659823200,2022-08-06 22:00:00,MASK/USDT,1.8554,1.8572,1.8482,1.8507,3330.30826681,6166.888673073651
1659819600,2022-08-06 21:00:00,MASK/USDT,1.88,1.88,1.8512,1.8554,12188.06798474,22762.672112742129
1659816000,2022-08-06 20:00:00,MASK/USDT,1.8644,1.8877,1.8471,1.8774,12332.39962001,23029.951144257085
