https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UTK,Volume BTC
1663023600,2022-09-12 23:00:00,UTK/BTC,0.000005333,0.000005349,0.000005333,0.000005349,6.133,0.000032755169
1663020000,2022-09-12 22:00:00,UTK/BTC,0.00000532,0.00000532,0.000005314,0.000005314,215.7308,0.0011476834712
1663016400,2022-09-12 21:00:00,UTK/BTC,0.000005358,0.00000537,0.000005334,0.00000537,3440.3517,0.0184210733398
1663012800,2022-09-12 20:00:00,UTK/BTC,0.00000537,0.00000537,0.00000537,0.00000537,0,0
1663009200,2022-09-12 19:00:00,UTK/BTC,0.00000537,0.00000537,0.00000537,0.00000537,1.0327,0.000005545599
1663005600,2022-09-12 18:00:00,UTK/BTC,0.000005379,0.000005379,0.000005379,0.000005379,28.874,0.000155313246
1663002000,2022-09-12 17:00:00,UTK/BTC,0.0000054,0.0000054,0.00000539,0.00000539,115.8337,0.000625353743
1662998400,2022-09-12 16:00:00,UTK/BTC,0.000005416,0.000005439,0.000005416,0.00000543,123.7237,0.0006718578278
1662994800,2022-09-12 15:00:00,UTK/BTC,0.000005416,0.000005463,0.000005393,0.000005463,22598.7974,0.1220790105593
1662991200,2022-09-12 14:00:00,UTK/BTC,0.000005453,0.000005479,0.00000543,0.000005469,488.7452,0.0026670030213
1662987600,2022-09-12 13:00:00,UTK/BTC,0.00000548,0.000005494,0.00000548,0.000005494,1544,0.0084816058444
1662984000,2022-09-12 12:00:00,UTK/BTC,0.000005475,0.000005475,0.000005475,0.000005475,0,0
1662980400,2022-09-12 11:00:00,UTK/BTC,0.000005504,0.000005504,0.000005475,0.000005475,437.4574,0.0023955992445
1662976800,2022-09-12 10:00:00,UTK/BTC,0.000005517,0.000005528,0.000005517,0.000005528,588.3419,0.0032516970736
1662973200,2022-09-12 09:00:00,UTK/BTC,0.000005493,0.000005493,0.000005493,0.000005493,0,0
1662969600,2022-09-12 08:00:00,UTK/BTC,0.000005463,0.000005499,0.000005463,0.000005493,2926.8992,0.0160903265931
1662966000,2022-09-12 07:00:00,UTK/BTC,0.000005491,0.000005491,0.00000548,0.00000548,1136.574,0.006238904669
1662962400,2022-09-12 06:00:00,UTK/BTC,0.000005504,0.000005504,0.000005493,0.000005493,13.8995,0.0000763664535
1662958800,2022-09-12 05:00:00,UTK/BTC,0.000005513,0.000005513,0.000005513,0.000005513,0,0
1662955200,2022-09-12 04:00:00,UTK/BTC,0.000005533,0.000005533,0.000005503,0.000005513,4.0666,0.0000224306438
1662951600,2022-09-12 03:00:00,UTK/BTC,0.000005499,0.000005513,0.000005499,0.000005513,1678.5212,0.0092419272272
1662948000,2022-09-12 02:00:00,UTK/BTC,0.00000553,0.00000555,0.000005493,0.000005493,45.081,0.0002497627667
1662944400,2022-09-12 01:00:00,UTK/BTC,0.00000554,0.000005547,0.00000549,0.00000553,4032.2132,0.0222535904669
1662940800,2022-09-12 00:00:00,UTK/BTC,0.00000557,0.000005589,0.000005553,0.000005589,1089.8753,0.0060705612382
1662937200,2022-09-11 23:00:00,UTK/BTC,0.000005632,0.000005632,0.000005632,0.000005632,0,0
1662933600,2022-09-11 22:00:00,UTK/BTC,0.000005618,0.000005659,0.00000558,0.000005632,7218.0542,0.0405601456019
1662930000,2022-09-11 21:00:00,UTK/BTC,0.00000565,0.00000565,0.000005618,0.000005634,2019.1331,0.0113908565662
1662926400,2022-09-11 20:00:00,UTK/BTC,0.000005653,0.00000573,0.000005652,0.000005675,10685.9714,0.0606567654281
1662922800,2022-09-11 19:00:00,UTK/BTC,0.00000565,0.000005675,0.000005622,0.000005627,10711.5909,0.0603484578851
1662919200,2022-09-11 18:00:00,UTK/BTC,0.000005651,0.000005651,0.000005651,0.000005651,96,0.000542496
1662915600,2022-09-11 17:00:00,UTK/BTC,0.000005651,0.000005683,0.00000565,0.00000565,1424.7912,0.0080509047535
1662912000,2022-09-11 16:00:00,UTK/BTC,0.000005651,0.000005651,0.000005651,0.000005651,161.3,0.0009115063
1662908400,2022-09-11 15:00:00,UTK/BTC,0.00000569,0.00000569,0.00000569,0.00000569,0,0
1662904800,2022-09-11 14:00:00,UTK/BTC,0.000005673,0.00000569,0.000005667,0.00000569,3014.0801,0.0170960190526
1662901200,2022-09-11 13:00:00,UTK/BTC,0.000005662,0.000005662,0.000005657,0.000005657,82.7648,0.0004686038276
1662897600,2022-09-11 12:00:00,UTK/BTC,0.000005564,0.000005715,0.000005564,0.00000569,13146.5943,0.0744809803367
1662894000,2022-09-11 11:00:00,UTK/BTC,0.000005504,0.000005601,0.000005493,0.000005601,21369.0281,0.1183522600676
1662890400,2022-09-11 10:00:00,UTK/BTC,0.00000553,0.00000553,0.00000553,0.00000553,154.3272,0.000853429416
1662886800,2022-09-11 09:00:00,UTK/BTC,0.000005522,0.000005527,0.000005517,0.000005527,11529.7143,0.0636162225331
1662883200,2022-09-11 08:00:00,UTK/BTC,0.000005501,0.000005521,0.000005501,0.000005509,1991.5,0.010987353382
1662879600,2022-09-11 07:00:00,UTK/BTC,0.00000549,0.00000549,0.00000549,0.00000549,28.874,0.00015851826
1662876000,2022-09-11 06:00:00,UTK/BTC,0.000005484,0.00000553,0.000005482,0.00000553,2571.6782,0.0141670676543
1662872400,2022-09-11 05:00:00,UTK/BTC,0.000005493,0.000005512,0.000005492,0.000005492,2093.8118,0.0115232887573
1662868800,2022-09-11 04:00:00,UTK/BTC,0.000005521,0.000005522,0.000005521,0.000005522,4060.1103,0.0224196947063
1662865200,2022-09-11 03:00:00,UTK/BTC,0.00000549,0.000005512,0.000005483,0.000005483,48.439,0.0002663310644
1662861600,2022-09-11 02:00:00,UTK/BTC,0.000005489,0.000005489,0.000005453,0.000005489,207.0811,0.0011341772243
1662858000,2022-09-11 01:00:00,UTK/BTC,0.000005463,0.000005463,0.000005463,0.000005463,7.5597,0.0000412986411
1662854400,2022-09-11 00:00:00,UTK/BTC,0.000005473,0.00000549,0.000005463,0.00000549,9975.2933,0.0545044787889
1662850800,2022-09-10 23:00:00,UTK/BTC,0.000005463,0.000005463,0.000005463,0.000005463,23.7644,0.0001298249172
1662847200,2022-09-10 22:00:00,UTK/BTC,0.000005452,0.000005452,0.00000545,0.00000545,984.2988,0.0053648783108
1662843600,2022-09-10 21:00:00,UTK/BTC,0.000005474,0.000005474,0.000005453,0.00000546,1049.8506,0.0057360470923
1662840000,2022-09-10 20:00:00,UTK/BTC,0.000005509,0.000005509,0.000005509,0.000005509,0,0
1662836400,2022-09-10 19:00:00,UTK/BTC,0.00000549,0.000005509,0.000005464,0.000005509,6607.3314,0.0362739826143
1662832800,2022-09-10 18:00:00,UTK/BTC,0.0000055,0.0000055,0.00000549,0.00000549,574.4513,0.0031556672748
1662829200,2022-09-10 17:00:00,UTK/BTC,0.0000055,0.0000055,0.0000055,0.0000055,10.8641,0.00005975255
1662825600,2022-09-10 16:00:00,UTK/BTC,0.000005527,0.000005527,0.000005527,0.000005527,0,0
1662822000,2022-09-10 15:00:00,UTK/BTC,0.00000555,0.00000558,0.000005527,0.000005527,11577.2947,0.0643604312235
1662818400,2022-09-10 14:00:00,UTK/BTC,0.000005503,0.00000554,0.000005503,0.00000553,18.3573,0.0001016328183
1662814800,2022-09-10 13:00:00,UTK/BTC,0.00000553,0.00000555,0.000005321,0.00000553,105937.909,0.5697803332874
1662811200,2022-09-10 12:00:00,UTK/BTC,0.000005527,0.00000553,0.000005527,0.00000553,1190,0.006580304138
1662807600,2022-09-10 11:00:00,UTK/BTC,0.00000549,0.00000549,0.000005488,0.000005488,29.5392,0.0001621688776
1662804000,2022-09-10 10:00:00,UTK/BTC,0.00000549,0.000005528,0.00000549,0.000005528,2213.0449,0.0121632878538
1662800400,2022-09-10 09:00:00,UTK/BTC,0.00000548,0.00000548,0.00000548,0.00000548,0,0
1662796800,2022-09-10 08:00:00,UTK/BTC,0.00000548,0.00000548,0.00000548,0.00000548,2.1442,0.000011750216
1662793200,2022-09-10 07:00:00,UTK/BTC,0.000005463,0.000005488,0.000005451,0.000005488,5815.2781,0.0319059830247
1662789600,2022-09-10 06:00:00,UTK/BTC,0.0000055,0.0000055,0.0000055,0.0000055,45.7616,0.0002516888
1662786000,2022-09-10 05:00:00,UTK/BTC,0.00000549,0.00000549,0.00000549,0.00000549,0,0
1662782400,2022-09-10 04:00:00,UTK/BTC,0.000005518,0.000005518,0.00000549,0.00000549,1653.8333,0.0090962875854
1662778800,2022-09-10 03:00:00,UTK/BTC,0.000005491,0.000005491,0.000005491,0.000005491,99.9989,0.0005490939599
1662775200,2022-09-10 02:00:00,UTK/BTC,0.000005491,0.000005491,0.000005491,0.000005491,0,0
1662771600,2022-09-10 01:00:00,UTK/BTC,0.000005527,0.000005568,0.000005491,0.000005491,5071.076,0.0280042826806
1662768000,2022-09-10 00:00:00,UTK/BTC,0.00000549,0.000005517,0.00000549,0.000005512,3555.5967,0.0196139678712
1662764400,2022-09-09 23:00:00,UTK/BTC,0.000005453,0.000005453,0.000005453,0.000005453,28.874,0.000157449922
1662760800,2022-09-09 22:00:00,UTK/BTC,0.000005464,0.000005464,0.000005463,0.000005463,5677.9565,0.031023354316
1662757200,2022-09-09 21:00:00,UTK/BTC,0.000005474,0.000005474,0.000005464,0.000005464,173.5901,0.0009498298654
1662753600,2022-09-09 20:00:00,UTK/BTC,0.0000055,0.000005522,0.000005474,0.000005474,1123.4958,0.0061513750887
1662750000,2022-09-09 19:00:00,UTK/BTC,0.000005439,0.0000055,0.000005397,0.0000055,12791.9045,0.0695063039358
1662746400,2022-09-09 18:00:00,UTK/BTC,0.00000549,0.00000549,0.000005443,0.00000546,717.9719,0.0039189946941
1662742800,2022-09-09 17:00:00,UTK/BTC,0.000005456,0.000005456,0.00000544,0.00000544,8151.918,0.0444364654068
1662739200,2022-09-09 16:00:00,UTK/BTC,0.0000055,0.00000561,0.000005488,0.000005489,111284.1069,0.6156433865375
1662735600,2022-09-09 15:00:00,UTK/BTC,0.000005567,0.000005567,0.000005527,0.000005528,16039.4455,0.0889129292651
1662732000,2022-09-09 14:00:00,UTK/BTC,0.000005572,0.00000559,0.00000556,0.00000556,2989.5251,0.0166515590612
1662728400,2022-09-09 13:00:00,UTK/BTC,0.000005601,0.000005601,0.000005601,0.000005601,28.874,0.000161723274
1662724800,2022-09-09 12:00:00,UTK/BTC,0.000005583,0.000005649,0.000005563,0.000005649,37372.1347,0.2098053354767
1662721200,2022-09-09 11:00:00,UTK/BTC,0.000005601,0.00000563,0.000005593,0.000005593,1155.7787,0.0064821516846
1662717600,2022-09-09 10:00:00,UTK/BTC,0.000005638,0.000005638,0.000005563,0.000005563,20629.669,0.1154911486233
1662714000,2022-09-09 09:00:00,UTK/BTC,0.00000565,0.00000565,0.00000565,0.00000565,289.2017,0.001633989605
1662710400,2022-09-09 08:00:00,UTK/BTC,0.00000568,0.00000568,0.00000565,0.00000565,16238.6127,0.0917579528185
1662706800,2022-09-09 07:00:00,UTK/BTC,0.000005722,0.000005722,0.00000566,0.00000566,3109.2557,0.0176767635514
1662703200,2022-09-09 06:00:00,UTK/BTC,0.000005699,0.000005765,0.000005675,0.00000569,24065.9115,0.1377035041479
1662699600,2022-09-09 05:00:00,UTK/BTC,0.00000572,0.00000572,0.000005675,0.000005675,1537.9336,0.008765616892
1662696000,2022-09-09 04:00:00,UTK/BTC,0.000005803,0.000005803,0.00000572,0.000005721,3038.6351,0.0174576448453
1662692400,2022-09-09 03:00:00,UTK/BTC,0.000005857,0.000005857,0.000005803,0.000005803,2625.5273,0.0152817196226
1662688800,2022-09-09 02:00:00,UTK/BTC,0.000005866,0.000005866,0.000005866,0.000005866,8.3251,0.0000488350366
1662685200,2022-09-09 01:00:00,UTK/BTC,0.00000588,0.000005893,0.00000588,0.000005893,162.4201,0.0009568773216
1662681600,2022-09-09 00:00:00,UTK/BTC,0.000005857,0.000005892,0.000005857,0.00000588,5618.7787,0.0330442772548
1662678000,2022-09-08 23:00:00,UTK/BTC,0.000005874,0.00000588,0.000005861,0.000005861,2353.5559,0.0138145229077
1662674400,2022-09-08 22:00:00,UTK/BTC,0.000005842,0.000005868,0.000005841,0.000005868,1389.6167,0.0081492408213
1662670800,2022-09-08 21:00:00,UTK/BTC,0.000005812,0.000005842,0.000005773,0.000005842,22058.5404,0.1277382278594
1662667200,2022-09-08 20:00:00,UTK/BTC,0.000005877,0.000005896,0.000005821,0.000005821,3990.8961,0.0233201815004
1662663600,2022-09-08 19:00:00,UTK/BTC,0.000005821,0.00000589,0.000005801,0.000005851,19473.4712,0.1138400616568
1662660000,2022-09-08 18:00:00,UTK/BTC,0.000005839,0.000005842,0.000005761,0.000005842,46400.0966,0.2686534190688
