https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AXS3L,Volume USDT
1644710400,2022-02-13 00:00:00,AXS3L/USDT,0.573,0.621,0.5098,0.5417,525355.40793424,296467.763679368047
1644624000,2022-02-12 00:00:00,AXS3L/USDT,0.5682,0.652,0.5036,0.5737,796527.20413878,466074.70681511587
1644537600,2022-02-11 00:00:00,AXS3L/USDT,0.7147,0.7953,0.5,0.5677,898501.81133066,595620.842256753456
1644451200,2022-02-10 00:00:00,AXS3L/USDT,0.8748,0.9061,0.6837,0.7148,941152.201727,762717.874798348029
1644364800,2022-02-09 00:00:00,AXS3L/USDT,0.8433,0.9107,0.7066,0.8748,772835.8545411,639461.635885488853
1644278400,2022-02-08 00:00:00,AXS3L/USDT,0.9018,0.9409,0.6616,0.8418,1189640.85453157,930286.226890673698
1644192000,2022-02-07 00:00:00,AXS3L/USDT,0.8961,1.0588,0.8311,0.9018,1722853.20386858,1614395.368568375759
1644105600,2022-02-06 00:00:00,AXS3L/USDT,0.5557,0.923,0.5557,0.8916,2551888.50647638,1930025.469558226992
1644019200,2022-02-05 00:00:00,AXS3L/USDT,0.4227,0.6267,0.4118,0.5537,1367308.97416146,725295.479113888238
1643932800,2022-02-04 00:00:00,AXS3L/USDT,0.3603,0.4342,0.341,0.4232,1030013.28821561,392127.892811881541
1643846400,2022-02-03 00:00:00,AXS3L/USDT,0.3692,0.3738,0.3072,0.361,749881.92439283,252635.894936818416
1643760000,2022-02-02 00:00:00,AXS3L/USDT,0.4866,0.5029,0.3522,0.37,566400.00336717,241433.965106305146
1643673600,2022-02-01 00:00:00,AXS3L/USDT,0.455,0.5226,0.448,0.4851,568112.37199517,274081.363306696322
1643587200,2022-01-31 00:00:00,AXS3L/USDT,0.4801,0.52,0.3849,0.4552,843846.4454531,372171.492306438516
1643500800,2022-01-30 00:00:00,AXS3L/USDT,0.3847,0.5445,0.3747,0.4785,1288779.37779464,607396.991711190413
1643414400,2022-01-29 00:00:00,AXS3L/USDT,0.3306,0.4008,0.3133,0.3847,613100.7325667,225690.380629788607
1643328000,2022-01-28 00:00:00,AXS3L/USDT,0.3323,0.3483,0.2795,0.3246,274303.32144758,85639.791689153342
1643241600,2022-01-27 00:00:00,AXS3L/USDT,0.372,0.4004,0.2704,0.3224,314302.04348678,105083.071245498973
1643155200,2022-01-26 00:00:00,AXS3L/USDT,0.3944,0.5248,0.35,0.376,237708.8412494,105170.202370162794
1643068800,2022-01-25 00:00:00,AXS3L/USDT,0.3996,0.4306,0.364,0.3958,130017.64356532,51659.750612523904
1642982400,2022-01-24 00:00:00,AXS3L/USDT,0.5428,0.5428,0.2674,0.4049,195953.52988763,77124.000935949913
1642896000,2022-01-23 00:00:00,AXS3L/USDT,0.4297,0.5484,0.4194,0.5484,275694.40631393,132060.664972331522
1642809600,2022-01-22 00:00:00,AXS3L/USDT,0.7685,0.7783,0.3667,0.4147,363417.76013975,164680.691341455259
1642723200,2022-01-21 00:00:00,AXS3L/USDT,1.335,1.3556,0.688,0.7196,82701.03746783,87736.08339479482
1642636800,2022-01-20 00:00:00,AXS3L/USDT,1.4887,1.7497,1.3165,1.3339,51609.62806916,79816.394936026448
1642550400,2022-01-19 00:00:00,AXS3L/USDT,1.6078,1.6396,1.4,1.4887,31152.59182313,47069.531019444067
1642464000,2022-01-18 00:00:00,AXS3L/USDT,1.7867,1.8379,1.5,1.5996,58355.47386411,94274.842929874915
1642377600,2022-01-17 00:00:00,AXS3L/USDT,2.0537,2.357,1.6718,1.7861,102130.95575897,208077.336638995849
1642291200,2022-01-16 00:00:00,AXS3L/USDT,1.7126,2.2854,1.6718,2.0537,143198.24498712,293479.842211911396
1642204800,2022-01-15 00:00:00,AXS3L/USDT,1.5926,1.7816,1.5563,1.7233,38571.41121013,64932.785488233657
1642118400,2022-01-14 00:00:00,AXS3L/USDT,1.5307,1.7199,1.4103,1.5784,57592.7897211,90036.767714023179
1642032000,2022-01-13 00:00:00,AXS3L/USDT,1.9079,1.9472,1.5282,1.5508,94748.17097516,168571.881351776768
1641945600,2022-01-12 00:00:00,AXS3L/USDT,1.5508,2.0038,1.5174,1.8906,134976.93601667,243617.146473940396
1641859200,2022-01-11 00:00:00,AXS3L/USDT,1.2806,1.5852,1.2459,1.5394,103503.73563071,149770.065907256852
1641772800,2022-01-10 00:00:00,AXS3L/USDT,1.4976,1.5862,1.1121,1.2893,82089.31822045,110316.453356676932
1641686400,2022-01-09 00:00:00,AXS3L/USDT,1.4007,1.6281,1.3216,1.4976,55934.83273544,83812.245222092549
1641600000,2022-01-08 00:00:00,AXS3L/USDT,1.5778,1.74,1.2136,1.4007,96227.74628932,145329.125891808175
1641513600,2022-01-07 00:00:00,AXS3L/USDT,1.9692,1.9763,1.3424,1.5611,169332.59447413,270663.99576095748
1641427200,2022-01-06 00:00:00,AXS3L/USDT,2.0537,2.1492,1.705,1.9692,318190.1504374,613585.78291064653
1641340800,2022-01-05 00:00:00,AXS3L/USDT,3.4467,3.7049,1.6861,2.076,146711.09945509,347069.481832475232
1641254400,2022-01-04 00:00:00,AXS3L/USDT,3.57,3.9056,3.4087,3.4731,25235.28763959,90930.46662049831
1641168000,2022-01-03 00:00:00,AXS3L/USDT,3.8144,4.0388,3.3377,3.57,18693.17257028,69887.613827767439
1641081600,2022-01-02 00:00:00,AXS3L/USDT,3.4881,3.9514,3.4117,3.7857,16850.76578412,61836.637917346401
1640995200,2022-01-01 00:00:00,AXS3L/USDT,3.4242,3.5885,3.205,3.4875,9958.24417075,34372.743052559274
1640908800,2021-12-31 00:00:00,AXS3L/USDT,3.518,3.8575,3.1334,3.3821,15873.85532005,57254.771091265591
1640822400,2021-12-30 00:00:00,AXS3L/USDT,3.4243,3.739,3.219,3.5245,19045.76069663,67070.031052025106
1640736000,2021-12-29 00:00:00,AXS3L/USDT,4.1368,4.2894,3.3239,3.4014,16563.66685871,61442.419867561932
1640649600,2021-12-28 00:00:00,AXS3L/USDT,5.116,5.2164,3.9808,4.1368,21810.06827689,99958.1474250766
