https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CWEB,Volume USDT
1644624000,2022-02-12 00:00:00,CWEB/USDT,0.03219,0.03237,0.02817,0.02873,5171968.28329101,152247.8207485668813
1644537600,2022-02-11 00:00:00,CWEB/USDT,0.03549,0.03619,0.032,0.03219,9820963.90209555,337155.1465677647251
1644451200,2022-02-10 00:00:00,CWEB/USDT,0.0374,0.03781,0.03488,0.03548,7959307.52049972,283952.4102271453871
1644364800,2022-02-09 00:00:00,CWEB/USDT,0.03454,0.04305,0.03325,0.0374,8803655.06131065,322885.2247862715794
1644278400,2022-02-08 00:00:00,CWEB/USDT,0.03835,0.03875,0.03321,0.03431,11526035.23693477,425377.9581920197602
1644192000,2022-02-07 00:00:00,CWEB/USDT,0.0385,0.03908,0.03701,0.03835,11575148.03409253,442783.3828703150442
1644105600,2022-02-06 00:00:00,CWEB/USDT,0.03957,0.0397,0.03758,0.03852,9595646.25445088,369131.1721230127919
1644019200,2022-02-05 00:00:00,CWEB/USDT,0.03955,0.04046,0.03884,0.03957,8011915.25885921,318184.2724652599099
1643932800,2022-02-04 00:00:00,CWEB/USDT,0.03814,0.04334,0.03759,0.03968,8873271.45254302,347324.3601590039615
1643846400,2022-02-03 00:00:00,CWEB/USDT,0.03724,0.03826,0.03594,0.03814,5578883.62041009,205013.8318393047928
1643760000,2022-02-02 00:00:00,CWEB/USDT,0.0427,0.0428,0.03675,0.03724,6650898.81558594,263982.6326616714211
1643673600,2022-02-01 00:00:00,CWEB/USDT,0.03811,0.04542,0.03724,0.04273,13302025.19268252,544105.235491612661
1643587200,2022-01-31 00:00:00,CWEB/USDT,0.03747,0.04104,0.03556,0.03811,10459183.01929162,392595.4727944126643
1643500800,2022-01-30 00:00:00,CWEB/USDT,0.04533,0.04755,0.037,0.03747,11094835.00920305,482638.7843614850875
1643414400,2022-01-29 00:00:00,CWEB/USDT,0.0467,0.04923,0.04482,0.04534,6482292.46524857,308370.4734039906013
1643328000,2022-01-28 00:00:00,CWEB/USDT,0.05052,0.05098,0.04331,0.04685,7265688.51732186,353323.1551566114197
1643241600,2022-01-27 00:00:00,CWEB/USDT,0.05249,0.05393,0.0501,0.05052,10390060.37285997,542897.362608442709
1643155200,2022-01-26 00:00:00,CWEB/USDT,0.05313,0.05551,0.05125,0.05258,14966213.66168284,792079.7530740078577
1643068800,2022-01-25 00:00:00,CWEB/USDT,0.05326,0.05682,0.05313,0.05313,12939197.93662466,705883.8469443593171
1642982400,2022-01-24 00:00:00,CWEB/USDT,0.05766,0.05772,0.05,0.05326,11178089.29293708,593420.0048452325214
1642896000,2022-01-23 00:00:00,CWEB/USDT,0.05394,0.05838,0.05394,0.0577,7516756.55406519,422425.2569592678739
1642809600,2022-01-22 00:00:00,CWEB/USDT,0.0615,0.06245,0.05146,0.05396,13003577.87642735,738814.1167423160532
1642723200,2022-01-21 00:00:00,CWEB/USDT,0.07072,0.07195,0.05903,0.06129,11310155.90135326,763292.5064656073312
1642636800,2022-01-20 00:00:00,CWEB/USDT,0.07546,0.076,0.07022,0.07081,12642460.49199343,937021.5477072856773
1642550400,2022-01-19 00:00:00,CWEB/USDT,0.07578,0.0795,0.07454,0.07513,12003281.76452712,915986.5496994211039
1642464000,2022-01-18 00:00:00,CWEB/USDT,0.07917,0.08223,0.0751,0.07603,11154676.8388539,870637.4559130684457
1642377600,2022-01-17 00:00:00,CWEB/USDT,0.08421,0.08811,0.07714,0.07917,11557558.20799436,952616.6717881365472
1642291200,2022-01-16 00:00:00,CWEB/USDT,0.0866,0.08845,0.08279,0.08421,10318641.10747577,890496.1410861033724
1642204800,2022-01-15 00:00:00,CWEB/USDT,0.08342,0.08815,0.08328,0.0866,9730499.70980012,825848.0696799602384
1642118400,2022-01-14 00:00:00,CWEB/USDT,0.08141,0.08639,0.08116,0.0837,7805724.067104,654992.518361678627
1642032000,2022-01-13 00:00:00,CWEB/USDT,0.0817,0.0868,0.08049,0.08128,6354074.16362343,527978.0025912140957
1641945600,2022-01-12 00:00:00,CWEB/USDT,0.08614,0.08845,0.07715,0.0817,19818461.15326463,1689444.182982447442
1641859200,2022-01-11 00:00:00,CWEB/USDT,0.0865,0.09572,0.085,0.08614,11786803.83223073,1037688.1269004234018
1641772800,2022-01-10 00:00:00,CWEB/USDT,0.09888,0.1009,0.08342,0.08637,8370490.3521958,757174.9512508641389
1641686400,2022-01-09 00:00:00,CWEB/USDT,0.07675,0.11019,0.07289,0.09918,29865469.81471938,2851842.563615636745
1641600000,2022-01-08 00:00:00,CWEB/USDT,0.06701,0.089,0.0625,0.07675,24559623.39781423,1865148.9307554308056
1641513600,2022-01-07 00:00:00,CWEB/USDT,0.08496,0.08577,0.06538,0.06721,12198444.97024941,870029.087376607337
1641427200,2022-01-06 00:00:00,CWEB/USDT,0.09526,0.09648,0.08403,0.08467,8172995.17414691,729189.0853506060853
1641340800,2022-01-05 00:00:00,CWEB/USDT,0.11063,0.11782,0.091,0.09546,15057366.74279519,1546833.018056693485
1641254400,2022-01-04 00:00:00,CWEB/USDT,0.13568,0.13772,0.11,0.11063,11318471.17167112,1385544.97779156812
1641168000,2022-01-03 00:00:00,CWEB/USDT,0.13453,0.14143,0.12971,0.13568,9375648.59096533,1273230.2700499443257
1641081600,2022-01-02 00:00:00,CWEB/USDT,0.131,0.14891,0.12707,0.13432,13995430.12147846,1906632.3342527491824
1640995200,2022-01-01 00:00:00,CWEB/USDT,0.15678,0.169,0.12894,0.131,18896557.39277921,2819496.1934929028157
1640908800,2021-12-31 00:00:00,CWEB/USDT,0.20876,0.21302,0.1466,0.1568,42705466.00179976,7282459.5085725551877
1640822400,2021-12-30 00:00:00,CWEB/USDT,0.013,1.32,0.013,0.20998,99504376.367647,20217173.9245529771885
