https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LUNA3S,Volume USDT
1651626000,2022-05-04 01:00:00,LUNA3S/USDT,0.564333,0.568423,0.561448,0.565694,67332.30327707,38061.97241152145917
1651622400,2022-05-04 00:00:00,LUNA3S/USDT,0.565553,0.573501,0.559379,0.56499,199346.88521327,112822.2672418689356
1651618800,2022-05-03 23:00:00,LUNA3S/USDT,0.563822,0.570374,0.557086,0.565737,111022.02636167,62611.0693779031798
1651615200,2022-05-03 22:00:00,LUNA3S/USDT,0.573778,0.57551,0.55358,0.564899,106135.822684,59797.73262223487387
1651611600,2022-05-03 21:00:00,LUNA3S/USDT,0.582041,0.591276,0.564977,0.57206,230572.76641974,132619.26855978513857
1651608000,2022-05-03 20:00:00,LUNA3S/USDT,0.574625,0.595,0.573506,0.582052,307941.18903915,180345.58300588651583
1651604400,2022-05-03 19:00:00,LUNA3S/USDT,0.562126,0.585206,0.5603,0.574527,164050.07798891,93916.91309250397255
1651600800,2022-05-03 18:00:00,LUNA3S/USDT,0.554,0.581,0.552412,0.560284,331412.50915047,187927.4735658067591
1651597200,2022-05-03 17:00:00,LUNA3S/USDT,0.562373,0.566368,0.544214,0.552413,159612.6673524,88015.26152036529157
1651593600,2022-05-03 16:00:00,LUNA3S/USDT,0.545918,0.564991,0.544299,0.562805,125755.98852524,70036.26509188794037
1651590000,2022-05-03 15:00:00,LUNA3S/USDT,0.553396,0.557301,0.545917,0.545918,238171.76235119,131261.9854685985567
1651586400,2022-05-03 14:00:00,LUNA3S/USDT,0.546721,0.5564,0.5372,0.551379,228845.0962313,125557.68657401972905
1651582800,2022-05-03 13:00:00,LUNA3S/USDT,0.530359,0.556882,0.528653,0.546693,212599.04900433,115557.94052256430364
1651579200,2022-05-03 12:00:00,LUNA3S/USDT,0.517175,0.530359,0.516534,0.530359,65954.20868451,34609.26866912502251
1651575600,2022-05-03 11:00:00,LUNA3S/USDT,0.538334,0.549613,0.516464,0.518751,134221.05765354,71234.95863643543122
1651572000,2022-05-03 10:00:00,LUNA3S/USDT,0.536316,0.541189,0.52774,0.538721,61074.63253856,32762.61475569458926
1651568400,2022-05-03 09:00:00,LUNA3S/USDT,0.521027,0.540231,0.514002,0.536695,168049.5997624,88196.99703678159137
1651564800,2022-05-03 08:00:00,LUNA3S/USDT,0.518127,0.523306,0.51034,0.52289,109368.5429254,56318.23957157986466
1651561200,2022-05-03 07:00:00,LUNA3S/USDT,0.524206,0.532644,0.518148,0.518943,72480.59543972,37940.01332401642895
1651557600,2022-05-03 06:00:00,LUNA3S/USDT,0.538899,0.543037,0.517999,0.522587,101720.84066978,53507.31341801570803
1651554000,2022-05-03 05:00:00,LUNA3S/USDT,0.546475,0.563993,0.536221,0.536466,100312.14250904,55222.05066138783274
1651550400,2022-05-03 04:00:00,LUNA3S/USDT,0.549379,0.558489,0.540221,0.546477,82775.10065652,45461.01658627250895
1651546800,2022-05-03 03:00:00,LUNA3S/USDT,0.556778,0.558524,0.541471,0.549527,58768.3584,32299.7915618594
1651543200,2022-05-03 02:00:00,LUNA3S/USDT,0.54293,0.559333,0.535,0.55677,136880.81918321,75242.12703490216981
1651539600,2022-05-03 01:00:00,LUNA3S/USDT,0.546054,0.569225,0.530866,0.541194,207055.17938355,113668.56569836082672
1651536000,2022-05-03 00:00:00,LUNA3S/USDT,0.539339,0.551027,0.53622,0.545794,134650.97205035,73058.96237917576711
1651532400,2022-05-02 23:00:00,LUNA3S/USDT,0.554913,0.555705,0.527734,0.5383,265220.41454788,144065.64353442350496
1651528800,2022-05-02 22:00:00,LUNA3S/USDT,0.552357,0.56,0.54268,0.555702,125972.99257518,69649.55889401900456
1651525200,2022-05-02 21:00:00,LUNA3S/USDT,0.574245,0.587951,0.5471,0.554999,264934.97043394,149567.93159845344071
1651521600,2022-05-02 20:00:00,LUNA3S/USDT,0.576769,0.576769,0.554913,0.574245,199021.26112926,112929.78213282617702
1651518000,2022-05-02 19:00:00,LUNA3S/USDT,0.629079,0.632149,0.571684,0.576769,338827.38194818,202241.06014067246818
1651514400,2022-05-02 18:00:00,LUNA3S/USDT,0.611216,0.646489,0.610155,0.62917,394927.32888695,249111.55808172172393
1651510800,2022-05-02 17:00:00,LUNA3S/USDT,0.571338,0.627899,0.570913,0.611277,606586.57714235,368496.03103855288474
1651507200,2022-05-02 16:00:00,LUNA3S/USDT,0.56,0.572373,0.549283,0.571338,248446.77084055,139383.46847323232848
1651503600,2022-05-02 15:00:00,LUNA3S/USDT,0.548967,0.577199,0.545675,0.559814,152792.96643811,86387.36240060535571
1651500000,2022-05-02 14:00:00,LUNA3S/USDT,0.541859,0.565555,0.534921,0.547161,177153.82074967,97109.91460514585315
1651496400,2022-05-02 13:00:00,LUNA3S/USDT,0.552199,0.561664,0.524885,0.5389,319448.00674206,172930.81473564016659
1651492800,2022-05-02 12:00:00,LUNA3S/USDT,0.570187,0.572371,0.531262,0.552192,202096.77060634,110999.65095578826384
1651489200,2022-05-02 11:00:00,LUNA3S/USDT,0.5793,0.580071,0.551086,0.570187,228623.67939108,129249.91691175943302
1651485600,2022-05-02 10:00:00,LUNA3S/USDT,0.57206,0.588361,0.567515,0.579422,40918.26546128,23639.59646747993189
1651482000,2022-05-02 09:00:00,LUNA3S/USDT,0.566912,0.573821,0.557398,0.572061,45178.41999359,25584.37419112175685
1651478400,2022-05-02 08:00:00,LUNA3S/USDT,0.575107,0.59,0.561026,0.566912,111323.95895823,63972.48777608855946
1651474800,2022-05-02 07:00:00,LUNA3S/USDT,0.566407,0.581138,0.554801,0.57551,88322.53087797,50036.57494393793422
1651471200,2022-05-02 06:00:00,LUNA3S/USDT,0.552,0.583659,0.543223,0.56638,117695.9323573,65819.90040122421708
1651467600,2022-05-02 05:00:00,LUNA3S/USDT,0.557693,0.566035,0.551916,0.551998,44188.88018256,24710.02235194886429
1651464000,2022-05-02 04:00:00,LUNA3S/USDT,0.562373,0.571553,0.556007,0.558984,48074.66467677,27097.62826742735544
1651460400,2022-05-02 03:00:00,LUNA3S/USDT,0.567962,0.571918,0.554639,0.56452,82089.64421879,46261.63353558632881
1651456800,2022-05-02 02:00:00,LUNA3S/USDT,0.561244,0.581375,0.561244,0.56801,92377.34518238,52933.02853175480094
1651453200,2022-05-02 01:00:00,LUNA3S/USDT,0.547991,0.563377,0.543,0.561568,91407.56194993,50347.88151860930649
1651449600,2022-05-02 00:00:00,LUNA3S/USDT,0.57887,0.579477,0.548004,0.548004,170776.43890449,95531.51122530750407
1651446000,2022-05-01 23:00:00,LUNA3S/USDT,0.589098,0.596037,0.571207,0.57887,99852.76652671,58015.19504510446767
1651442400,2022-05-01 22:00:00,LUNA3S/USDT,0.603792,0.610691,0.587996,0.590741,119252.41431982,71537.92685005952217
1651438800,2022-05-01 21:00:00,LUNA3S/USDT,0.604458,0.623918,0.593649,0.605579,165201.53589874,100380.94823525273803
1651435200,2022-05-01 20:00:00,LUNA3S/USDT,0.635704,0.643194,0.602623,0.606375,112335.66230512,70707.42631366094576
1651431600,2022-05-01 19:00:00,LUNA3S/USDT,0.622021,0.660201,0.617954,0.637653,184619.70012014,117338.67702262267544
1651428000,2022-05-01 18:00:00,LUNA3S/USDT,0.584845,0.622021,0.582703,0.622021,199582.83173284,120706.716492231712
1651424400,2022-05-01 17:00:00,LUNA3S/USDT,0.576331,0.593,0.56636,0.585,110044.39384261,63625.94779125364802
1651420800,2022-05-01 16:00:00,LUNA3S/USDT,0.607793,0.610306,0.570153,0.5779,207927.309454,121704.03039587678074
1651417200,2022-05-01 15:00:00,LUNA3S/USDT,0.652168,0.652168,0.604987,0.605974,201480.44553994,125148.46750681349024
1651413600,2022-05-01 14:00:00,LUNA3S/USDT,0.641465,0.655702,0.633152,0.652168,71484.68247768,46003.19217311095683
1651410000,2022-05-01 13:00:00,LUNA3S/USDT,0.627293,0.645128,0.620117,0.639455,88286.27280477,56011.66024171253497
1651406400,2022-05-01 12:00:00,LUNA3S/USDT,0.650212,0.665674,0.625227,0.6273,152800.38170814,98198.84017308612604
1651402800,2022-05-01 11:00:00,LUNA3S/USDT,0.635822,0.6517,0.63189,0.650162,50435.44342861,32447.46073067559609
1651399200,2022-05-01 10:00:00,LUNA3S/USDT,0.612738,0.637967,0.612738,0.637731,74331.65099107,46591.59919165576992
1651395600,2022-05-01 09:00:00,LUNA3S/USDT,0.605735,0.619647,0.600199,0.612385,89593.03916211,54784.74816507885765
1651392000,2022-05-01 08:00:00,LUNA3S/USDT,0.629346,0.631381,0.604333,0.605737,81473.62833862,50176.15790292659282
1651388400,2022-05-01 07:00:00,LUNA3S/USDT,0.622972,0.635818,0.612201,0.631236,81312.37927777,50886.81416441269533
1651384800,2022-05-01 06:00:00,LUNA3S/USDT,0.62812,0.630472,0.617091,0.6249,69114.4148959,42974.02898991586283
1651381200,2022-05-01 05:00:00,LUNA3S/USDT,0.646431,0.648912,0.6252,0.626193,103458.85204705,65430.18409749864636
1651377600,2022-05-01 04:00:00,LUNA3S/USDT,0.642119,0.653445,0.64,0.646431,64852.29154577,42039.0355765357655
1651374000,2022-05-01 03:00:00,LUNA3S/USDT,0.668908,0.669055,0.640875,0.642167,68208.5454557,44445.80036316742451
1651370400,2022-05-01 02:00:00,LUNA3S/USDT,0.657994,0.671902,0.651869,0.668934,131374.32096779,86876.90339681959048
1651366800,2022-05-01 01:00:00,LUNA3S/USDT,0.679212,0.72,0.646251,0.657993,309297.47381077,211238.71729917139597
1651363200,2022-05-01 00:00:00,LUNA3S/USDT,0.685538,0.690554,0.665597,0.679075,228799.29997898,154975.55046475301683
1651359600,2022-04-30 23:00:00,LUNA3S/USDT,0.66469,0.688194,0.642722,0.685538,427325.01850614,284147.81319339291478
1651356000,2022-04-30 22:00:00,LUNA3S/USDT,0.63825,0.66469,0.638162,0.664689,219264.30113787,142994.87610099510238
1651352400,2022-04-30 21:00:00,LUNA3S/USDT,0.631726,0.642084,0.627023,0.638098,68342.40474334,43440.11276429474861
1651348800,2022-04-30 20:00:00,LUNA3S/USDT,0.620106,0.6388,0.617578,0.631858,88437.56273073,55603.42467838834074
1651345200,2022-04-30 19:00:00,LUNA3S/USDT,0.6209,0.637967,0.6122,0.620106,170898.23139885,106979.82266823183246
1651341600,2022-04-30 18:00:00,LUNA3S/USDT,0.636145,0.637145,0.609635,0.619988,264893.13788558,164982.67298746026475
1651338000,2022-04-30 17:00:00,LUNA3S/USDT,0.629925,0.650441,0.629925,0.636093,242881.49969294,155001.37387281094909
1651334400,2022-04-30 16:00:00,LUNA3S/USDT,0.608463,0.630578,0.607308,0.629832,190185.49065959,116817.0339207056759
1651330800,2022-04-30 15:00:00,LUNA3S/USDT,0.620617,0.627191,0.5981,0.608464,296195.98563961,181393.35842301645
1651327200,2022-04-30 14:00:00,LUNA3S/USDT,0.6,0.620617,0.588382,0.620617,280520.0856848,169814.33456927334692
1651323600,2022-04-30 13:00:00,LUNA3S/USDT,0.572197,0.60632,0.5691,0.602397,188447.00568205,111077.72263594572275
1651320000,2022-04-30 12:00:00,LUNA3S/USDT,0.56526,0.572194,0.559038,0.572194,66635.62172026,37495.34093647425792
1651316400,2022-04-30 11:00:00,LUNA3S/USDT,0.569538,0.570213,0.560792,0.566999,23475.10004492,13254.61874137939306
1651312800,2022-04-30 10:00:00,LUNA3S/USDT,0.569721,0.575948,0.563011,0.569475,73807.8603688,42053.10801039152688
1651309200,2022-04-30 09:00:00,LUNA3S/USDT,0.557827,0.575476,0.555,0.5697,117829.2639322,67114.92860058037347
1651305600,2022-04-30 08:00:00,LUNA3S/USDT,0.546169,0.560365,0.542,0.557804,121850.91664089,67487.64462223159043
1651302000,2022-04-30 07:00:00,LUNA3S/USDT,0.533326,0.546169,0.533246,0.545075,23783.94295182,12854.27462965761106
1651298400,2022-04-30 06:00:00,LUNA3S/USDT,0.535686,0.536349,0.529468,0.5345,20743.65657916,11042.18568113214812
1651294800,2022-04-30 05:00:00,LUNA3S/USDT,0.542404,0.544036,0.533368,0.535586,56829.15300712,30661.27598306627549
1651291200,2022-04-30 04:00:00,LUNA3S/USDT,0.546499,0.549102,0.539999,0.542404,40954.2400223,22231.72078317896223
1651287600,2022-04-30 03:00:00,LUNA3S/USDT,0.53516,0.552804,0.535057,0.54647,57515.30311215,31388.85882610076081
1651284000,2022-04-30 02:00:00,LUNA3S/USDT,0.5269,0.539179,0.521645,0.535199,64802.44979755,34594.79236472612876
1651280400,2022-04-30 01:00:00,LUNA3S/USDT,0.531896,0.5329,0.519891,0.527239,99962.88500117,52626.8026404910086
1651276800,2022-04-30 00:00:00,LUNA3S/USDT,0.545677,0.547569,0.529999,0.532047,218024.74505914,116943.82588175417284
1651273200,2022-04-29 23:00:00,LUNA3S/USDT,0.541854,0.55189,0.5385,0.545699,63635.86027131,34698.26659967812954
1651269600,2022-04-29 22:00:00,LUNA3S/USDT,0.546963,0.550617,0.54,0.541859,60692.67166146,33080.47589096872342
1651266000,2022-04-29 21:00:00,LUNA3S/USDT,0.535948,0.549326,0.534865,0.546082,94739.01644354,51181.59606331783875
1651262400,2022-04-29 20:00:00,LUNA3S/USDT,0.548358,0.549198,0.529873,0.536001,229893.36954071,123706.19402368419154
1651258800,2022-04-29 19:00:00,LUNA3S/USDT,0.552244,0.563411,0.542232,0.548239,366815.12726878,202699.49980382939011
1651255200,2022-04-29 18:00:00,LUNA3S/USDT,0.536915,0.56,0.5351,0.550559,180595.63963902,99317.63599663994534
1651251600,2022-04-29 17:00:00,LUNA3S/USDT,0.532764,0.544,0.526279,0.538547,164752.64150279,88219.84578852585389
1651248000,2022-04-29 16:00:00,LUNA3S/USDT,0.509231,0.535649,0.507671,0.531383,153549.34790368,79989.23620359739181
1651244400,2022-04-29 15:00:00,LUNA3S/USDT,0.498724,0.52088,0.49622,0.5093,226034.58265307,114348.3151645200347
1651240800,2022-04-29 14:00:00,LUNA3S/USDT,0.510316,0.526846,0.49874,0.49874,143229.1744819,73833.62850298676041
1651237200,2022-04-29 13:00:00,LUNA3S/USDT,0.521968,0.5258,0.505995,0.50878,158558.08536788,81644.29144874590205
1651233600,2022-04-29 12:00:00,LUNA3S/USDT,0.534364,0.535581,0.513455,0.521,163221.40192145,84915.34691094360602
1651230000,2022-04-29 11:00:00,LUNA3S/USDT,0.539647,0.549198,0.534364,0.534364,205791.60555436,111266.64347504966736
1651226400,2022-04-29 10:00:00,LUNA3S/USDT,0.531587,0.546307,0.518943,0.538027,207899.37155674,110711.705487290758
1651222800,2022-04-29 09:00:00,LUNA3S/USDT,0.529663,0.536896,0.52168,0.530769,93293.52679304,49508.20800897546134
1651219200,2022-04-29 08:00:00,LUNA3S/USDT,0.513,0.529622,0.511553,0.528011,90103.27662281,46858.83842454061392
1651215600,2022-04-29 07:00:00,LUNA3S/USDT,0.517485,0.5218,0.509571,0.512924,52136.75436406,26899.9900764593938
1651212000,2022-04-29 06:00:00,LUNA3S/USDT,0.531085,0.53471,0.517485,0.517485,98496.74804572,51880.90554179874341
1651208400,2022-04-29 05:00:00,LUNA3S/USDT,0.532667,0.539226,0.526191,0.531092,87502.98863979,46527.631446507003
1651204800,2022-04-29 04:00:00,LUNA3S/USDT,0.525879,0.544274,0.525879,0.532654,239990.64261539,128525.40826862270546
1651201200,2022-04-29 03:00:00,LUNA3S/USDT,0.502579,0.535001,0.498854,0.525879,253187.10052029,131013.13858478000972
1651197600,2022-04-29 02:00:00,LUNA3S/USDT,0.48347,0.504647,0.479506,0.502561,100145.63144914,49348.75381963909025
1651194000,2022-04-29 01:00:00,LUNA3S/USDT,0.474625,0.483458,0.471178,0.483458,56110.56745406,26740.5010881954451
1651190400,2022-04-29 00:00:00,LUNA3S/USDT,0.479685,0.48547,0.47,0.474712,82806.23340723,39498.57601931884809
1651186800,2022-04-28 23:00:00,LUNA3S/USDT,0.486934,0.493624,0.479724,0.479724,89026.6609217,43275.74555309040232
1651183200,2022-04-28 22:00:00,LUNA3S/USDT,0.485964,0.493469,0.483502,0.485468,95472.6464051,46653.87233313051827
1651179600,2022-04-28 21:00:00,LUNA3S/USDT,0.480361,0.499517,0.47752,0.486091,169578.34824854,82944.48587278966582
1651176000,2022-04-28 20:00:00,LUNA3S/USDT,0.489665,0.504087,0.475009,0.480361,268321.36186847,131379.56957068380837
1651172400,2022-04-28 19:00:00,LUNA3S/USDT,0.480489,0.495745,0.47223,0.489695,181234.54444578,87853.11407422161177
1651168800,2022-04-28 18:00:00,LUNA3S/USDT,0.466318,0.482725,0.461315,0.480552,179847.12672565,84956.22411700209836
1651165200,2022-04-28 17:00:00,LUNA3S/USDT,0.493238,0.49882,0.463995,0.466261,215485.93906402,104192.72224505034228
1651161600,2022-04-28 16:00:00,LUNA3S/USDT,0.495713,0.509807,0.4805,0.494723,260536.64660487,128872.3306084542616
1651158000,2022-04-28 15:00:00,LUNA3S/USDT,0.484215,0.5,0.452352,0.495712,424150.22806045,203034.83491548840003
1651154400,2022-04-28 14:00:00,LUNA3S/USDT,0.475392,0.496466,0.474832,0.483929,361126.08847109,175370.21679282498667
1651150800,2022-04-28 13:00:00,LUNA3S/USDT,0.446,0.4758,0.444219,0.475281,301600.4391614,138297.00625751141148
1651147200,2022-04-28 12:00:00,LUNA3S/USDT,0.445838,0.452272,0.434473,0.444665,125196.40994808,55466.72743937555645
1651143600,2022-04-28 11:00:00,LUNA3S/USDT,0.439357,0.447516,0.43443,0.4455,84632.76868541,37409.13768846203346
1651140000,2022-04-28 10:00:00,LUNA3S/USDT,0.437065,0.447995,0.427302,0.43936,148315.91557677,64710.46374271093489
1651136400,2022-04-28 09:00:00,LUNA3S/USDT,0.464001,0.465299,0.430857,0.437303,198914.44742387,88026.40274922231888
1651132800,2022-04-28 08:00:00,LUNA3S/USDT,0.471307,0.475511,0.456,0.465401,101862.38516322,47318.49043990803334
1651129200,2022-04-28 07:00:00,LUNA3S/USDT,0.473641,0.476579,0.46175,0.471307,135745.5874047,63540.07553477055625
1651125600,2022-04-28 06:00:00,LUNA3S/USDT,0.4793,0.480001,0.467141,0.473605,87210.79329184,41134.30523018984602
1651122000,2022-04-28 05:00:00,LUNA3S/USDT,0.473248,0.481242,0.469966,0.479497,81027.33416525,38563.62048425751238
1651118400,2022-04-28 04:00:00,LUNA3S/USDT,0.4634,0.476082,0.462624,0.473248,92354.27085829,43302.56872097455808
1651114800,2022-04-28 03:00:00,LUNA3S/USDT,0.461451,0.466609,0.457929,0.463467,40789.03446126,18852.55394602775736
1651111200,2022-04-28 02:00:00,LUNA3S/USDT,0.47386,0.474615,0.458345,0.460054,99149.06295272,46379.10981566473274
1651107600,2022-04-28 01:00:00,LUNA3S/USDT,0.465956,0.47666,0.452862,0.475281,135861.30296278,63144.10012948298925
1651104000,2022-04-28 00:00:00,LUNA3S/USDT,0.481087,0.484836,0.460142,0.4663,147289.84068221,69470.44107396057181
1651100400,2022-04-27 23:00:00,LUNA3S/USDT,0.487336,0.489557,0.476995,0.481,69430.807178,33458.1488964352112
1651096800,2022-04-27 22:00:00,LUNA3S/USDT,0.480579,0.487632,0.477819,0.487271,50861.93430287,24616.00418764987605
1651093200,2022-04-27 21:00:00,LUNA3S/USDT,0.484625,0.4849,0.475517,0.480547,95674.79670664,45910.90252487388068
1651089600,2022-04-27 20:00:00,LUNA3S/USDT,0.494079,0.494178,0.479724,0.483174,117095.74257347,56654.13106403065862
1651086000,2022-04-27 19:00:00,LUNA3S/USDT,0.488413,0.505277,0.487113,0.4926,204200.91089535,101034.49720847059881
1651082400,2022-04-27 18:00:00,LUNA3S/USDT,0.481379,0.489404,0.475762,0.486856,117695.02143337,56626.9718587509749
1651078800,2022-04-27 17:00:00,LUNA3S/USDT,0.476175,0.486443,0.474999,0.479934,146702.15201062,70496.08258637619121
1651075200,2022-04-27 16:00:00,LUNA3S/USDT,0.482339,0.485154,0.472026,0.476175,95237.86017089,45455.27134329488883
1651071600,2022-04-27 15:00:00,LUNA3S/USDT,0.487637,0.493162,0.478925,0.48237,97569.69214455,47358.99366041437725
1651068000,2022-04-27 14:00:00,LUNA3S/USDT,0.464628,0.495069,0.463688,0.48768,269047.30235206,130584.92614388215352
1651064400,2022-04-27 13:00:00,LUNA3S/USDT,0.490409,0.490409,0.455694,0.46475,192064.24572006,90551.93149664426922
1651060800,2022-04-27 12:00:00,LUNA3S/USDT,0.486934,0.494899,0.479993,0.489827,145326.71244864,70737.96136723475181
1651057200,2022-04-27 11:00:00,LUNA3S/USDT,0.475999,0.497268,0.475764,0.485128,169840.24781187,83240.5816891734373
1651053600,2022-04-27 10:00:00,LUNA3S/USDT,0.472683,0.48232,0.472683,0.475128,35134.81330913,16794.0941721981173
1651050000,2022-04-27 09:00:00,LUNA3S/USDT,0.479963,0.48142,0.470787,0.472596,65947.9086409,31417.53487290253589
1651046400,2022-04-27 08:00:00,LUNA3S/USDT,0.456094,0.486001,0.451118,0.479993,165112.14890936,77153.60574445195087
1651042800,2022-04-27 07:00:00,LUNA3S/USDT,0.468357,0.468485,0.456094,0.456697,165517.64124593,76540.50500200239734
1651039200,2022-04-27 06:00:00,LUNA3S/USDT,0.487903,0.4899,0.468356,0.468356,112775.10721089,53817.58568541605527
1651035600,2022-04-27 05:00:00,LUNA3S/USDT,0.495079,0.495833,0.48116,0.488699,110093.6900549,53586.97155386583939
1651032000,2022-04-27 04:00:00,LUNA3S/USDT,0.498944,0.499697,0.486959,0.495115,88926.96219591,43805.59514084001665
1651028400,2022-04-27 03:00:00,LUNA3S/USDT,0.479363,0.498899,0.478801,0.498899,152035.5597659,73722.53051708609747
1651024800,2022-04-27 02:00:00,LUNA3S/USDT,0.476215,0.483366,0.475,0.4792,95393.18628994,45759.08907038208384
1651021200,2022-04-27 01:00:00,LUNA3S/USDT,0.48047,0.480483,0.472919,0.474903,57862.55675488,27515.59831879745283
1651017600,2022-04-27 00:00:00,LUNA3S/USDT,0.491551,0.496019,0.47481,0.479033,218367.34744324,105305.16131245297567
1651014000,2022-04-26 23:00:00,LUNA3S/USDT,0.476047,0.5,0.475687,0.489943,205520.5779343,100435.82120091971947
1651010400,2022-04-26 22:00:00,LUNA3S/USDT,0.472387,0.481143,0.471789,0.475698,136326.95630514,64777.20197748288352
1651006800,2022-04-26 21:00:00,LUNA3S/USDT,0.483261,0.490886,0.47,0.471638,280112.19801815,133885.74660673532613
1651003200,2022-04-26 20:00:00,LUNA3S/USDT,0.484841,0.504478,0.478963,0.483261,306145.55199318,150738.10469788856262
1650999600,2022-04-26 19:00:00,LUNA3S/USDT,0.4743,0.5035,0.471911,0.486345,407700.58186013,197874.9844044365123
1650996000,2022-04-26 18:00:00,LUNA3S/USDT,0.471302,0.48751,0.468293,0.4744,185996.74761311,88986.58556664579121
1650992400,2022-04-26 17:00:00,LUNA3S/USDT,0.475491,0.488249,0.464071,0.470224,566240.85336182,269843.46416805062262
1650988800,2022-04-26 16:00:00,LUNA3S/USDT,0.469178,0.4852,0.453738,0.475973,535176.11923876,250523.2965537606403
1650985200,2022-04-26 15:00:00,LUNA3S/USDT,0.46305,0.46918,0.433066,0.467937,379183.18749887,171083.23332627920292
1650981600,2022-04-26 14:00:00,LUNA3S/USDT,0.427951,0.463931,0.417433,0.463331,627936.06914437,277078.23980972129009
1650978000,2022-04-26 13:00:00,LUNA3S/USDT,0.415557,0.429244,0.398635,0.429244,361516.79864141,148953.24768368770918
1650974400,2022-04-26 12:00:00,LUNA3S/USDT,0.402695,0.417311,0.397667,0.415557,151671.10549927,61729.15424696640732
1650970800,2022-04-26 11:00:00,LUNA3S/USDT,0.402277,0.4038,0.395502,0.402,58882.26201068,23580.78350473444634
1650967200,2022-04-26 10:00:00,LUNA3S/USDT,0.401099,0.402413,0.394527,0.402279,60101.59994991,23922.87941179896071
1650963600,2022-04-26 09:00:00,LUNA3S/USDT,0.397988,0.406013,0.396695,0.402061,74855.3539287,30095.96897307308623
1650960000,2022-04-26 08:00:00,LUNA3S/USDT,0.397031,0.403049,0.394,0.396736,61421.87353607,24439.60050068774716
1650956400,2022-04-26 07:00:00,LUNA3S/USDT,0.398734,0.404917,0.392418,0.39695,59868.90480719,23768.60870216889784
1650952800,2022-04-26 06:00:00,LUNA3S/USDT,0.405188,0.410759,0.393054,0.398799,95773.16614046,38488.58478680923636
1650949200,2022-04-26 05:00:00,LUNA3S/USDT,0.407425,0.407884,0.400921,0.404375,80085.52552912,32379.78156006013877
1650945600,2022-04-26 04:00:00,LUNA3S/USDT,0.399994,0.407335,0.397216,0.407335,62009.02920737,24878.45449308582281
1650942000,2022-04-26 03:00:00,LUNA3S/USDT,0.39871,0.402279,0.392729,0.399992,48307.36854094,19227.41976227513951
1650938400,2022-04-26 02:00:00,LUNA3S/USDT,0.402089,0.404438,0.393359,0.398714,102687.86129262,41028.09100362370108
1650934800,2022-04-26 01:00:00,LUNA3S/USDT,0.39265,0.40727,0.389484,0.401899,241227.80834062,96325.43730484511668
1650931200,2022-04-26 00:00:00,LUNA3S/USDT,0.38899,0.393502,0.38011,0.393502,165043.73337179,63952.15183802302838
1650927600,2022-04-25 23:00:00,LUNA3S/USDT,0.415315,0.41563,0.384132,0.388982,280873.11955899,112988.94852398266611
1650924000,2022-04-25 22:00:00,LUNA3S/USDT,0.432097,0.43481,0.406747,0.415,213954.79115281,90332.53657761815584
1650920400,2022-04-25 21:00:00,LUNA3S/USDT,0.425307,0.441183,0.423955,0.43194,142088.22015396,61323.95705904234155
1650916800,2022-04-25 20:00:00,LUNA3S/USDT,0.421636,0.427863,0.41531,0.424,166770.62238061,70281.39534734159269
1650913200,2022-04-25 19:00:00,LUNA3S/USDT,0.432456,0.437894,0.418975,0.423535,171033.81041265,72948.77205476798239
1650909600,2022-04-25 18:00:00,LUNA3S/USDT,0.445695,0.454046,0.423,0.432456,310561.77770226,136173.15471920340626
1650906000,2022-04-25 17:00:00,LUNA3S/USDT,0.425767,0.445695,0.421052,0.445292,333265.71788913,144045.48709954923818
1650902400,2022-04-25 16:00:00,LUNA3S/USDT,0.46708,0.46708,0.420673,0.4278,493220.64303267,214997.38474506762653
1650898800,2022-04-25 15:00:00,LUNA3S/USDT,0.472767,0.478461,0.44,0.467081,672372.43581637,308931.57533587098802
1650895200,2022-04-25 14:00:00,LUNA3S/USDT,0.503174,0.514598,0.467557,0.475196,476167.65539974,231989.18143289660225
1650891600,2022-04-25 13:00:00,LUNA3S/USDT,0.513598,0.531716,0.497041,0.504754,302019.05515492,154558.69013252332745
1650888000,2022-04-25 12:00:00,LUNA3S/USDT,0.520595,0.52249,0.507999,0.512687,152509.06120233,78415.86835925228135
1650884400,2022-04-25 11:00:00,LUNA3S/USDT,0.531665,0.5491,0.5165,0.51904,358972.70281676,190567.18754435852425
1650880800,2022-04-25 10:00:00,LUNA3S/USDT,0.519926,0.533,0.514786,0.531726,143495.69658409,75531.42011779352865
1650877200,2022-04-25 09:00:00,LUNA3S/USDT,0.524222,0.536104,0.514049,0.519927,200115.13561197,104859.00145123664245
1650873600,2022-04-25 08:00:00,LUNA3S/USDT,0.526331,0.537291,0.510944,0.522645,235831.31794751,122493.46946321872223
1650870000,2022-04-25 07:00:00,LUNA3S/USDT,0.522163,0.533572,0.505119,0.526331,281872.90764835,146825.28182500919468
1650866400,2022-04-25 06:00:00,LUNA3S/USDT,0.502823,0.52215,0.493997,0.52215,173938.2312212,88160.8310058354719
1650862800,2022-04-25 05:00:00,LUNA3S/USDT,0.488975,0.5054,0.487316,0.50336,152628.71091464,75853.0842365548766
1650859200,2022-04-25 04:00:00,LUNA3S/USDT,0.489342,0.494213,0.48,0.487635,126664.05402157,61825.17120874522598
1650855600,2022-04-25 03:00:00,LUNA3S/USDT,0.516879,0.516879,0.476421,0.489402,182512.74434361,90169.29030364382604
