https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SUKU,Volume USDT
1657670400,2022-07-13 00:00:00,SUKU/USDT,0.08622,0.09,0.08016,0.08596,283491.68030216,24349.5638370410227
1657584000,2022-07-12 00:00:00,SUKU/USDT,0.08693,0.08789,0.08498,0.08623,133524.01883203,11579.1756565101869
1657497600,2022-07-11 00:00:00,SUKU/USDT,0.09205,0.09309,0.08661,0.08695,550474.95326091,49642.2561398790319
1657411200,2022-07-10 00:00:00,SUKU/USDT,0.095,0.09781,0.09201,0.09201,1380612.87623723,130970.56076919519
1657324800,2022-07-09 00:00:00,SUKU/USDT,0.09583,0.10035,0.0942,0.09516,2536226.53291444,242683.9563470965792
1657238400,2022-07-08 00:00:00,SUKU/USDT,0.09441,0.09747,0.09283,0.0958,1668678.35956788,158894.3649829976474
1657152000,2022-07-07 00:00:00,SUKU/USDT,0.0935,0.09899,0.092,0.09461,2230875.74551209,210321.8545993398787
1657065600,2022-07-06 00:00:00,SUKU/USDT,0.09444,0.09464,0.09178,0.09358,2188977.25776567,204592.5471248046359
1656979200,2022-07-05 00:00:00,SUKU/USDT,0.09427,0.09741,0.09131,0.09459,2542015.68948211,239944.3467886053154
1656892800,2022-07-04 00:00:00,SUKU/USDT,0.09369,0.09778,0.0928,0.09431,2628753.83891027,250104.3143912931385
1656806400,2022-07-03 00:00:00,SUKU/USDT,0.0956,0.09654,0.09279,0.09373,2533847.17732096,239901.0654279355076
1656720000,2022-07-02 00:00:00,SUKU/USDT,0.09709,0.0995,0.0937,0.09559,2667051.87757734,255242.2457729499151
1656633600,2022-07-01 00:00:00,SUKU/USDT,0.10099,0.1089,0.0951,0.09706,3630455.19021529,362329.0060246258251
1656547200,2022-06-30 00:00:00,SUKU/USDT,0.09243,0.11503,0.09044,0.10095,9068942.83991249,921997.0156289507728
1656460800,2022-06-29 00:00:00,SUKU/USDT,0.09066,0.10611,0.0823,0.0924,3413787.55303421,306883.989978894376
1656374400,2022-06-28 00:00:00,SUKU/USDT,0.09346,0.0958,0.0905,0.09063,2545580.7222483,237001.9608992366765
1656288000,2022-06-27 00:00:00,SUKU/USDT,0.09364,0.10443,0.0908,0.09348,3534191.20881515,335492.5514184400146
1656201600,2022-06-26 00:00:00,SUKU/USDT,0.09533,0.10029,0.09268,0.09358,3029312.67463065,290897.0526823962806
1656115200,2022-06-25 00:00:00,SUKU/USDT,0.09076,0.12025,0.08905,0.09543,5604867.50956089,560308.5491664019217
1656028800,2022-06-24 00:00:00,SUKU/USDT,0.08807,0.095,0.08778,0.09097,3142425.41870757,285870.0693921096592
1655942400,2022-06-23 00:00:00,SUKU/USDT,0.08617,0.08836,0.08451,0.08808,2570177.36680238,220569.3168668777998
1655856000,2022-06-22 00:00:00,SUKU/USDT,0.08776,0.09151,0.08347,0.08624,3358703.73768873,298528.1882516167421
1655769600,2022-06-21 00:00:00,SUKU/USDT,0.08528,0.09404,0.08419,0.08781,2979205.99630836,262373.879648473822
1655683200,2022-06-20 00:00:00,SUKU/USDT,0.08362,0.09035,0.07903,0.08458,656781.57895448,55729.9864409068757
1655596800,2022-06-19 00:00:00,SUKU/USDT,0.07624,0.08791,0.07538,0.08376,392187.06370337,32245.8281849464959
1655510400,2022-06-18 00:00:00,SUKU/USDT,0.08429,0.08534,0.07184,0.07624,466982.5831953,35958.5668276664718
1655424000,2022-06-17 00:00:00,SUKU/USDT,0.08506,0.08717,0.082,0.08444,252864.30686547,21544.2382333353544
1655337600,2022-06-16 00:00:00,SUKU/USDT,0.08842,0.09423,0.08265,0.08452,465417.39225214,41540.7503112414599
1655251200,2022-06-15 00:00:00,SUKU/USDT,0.08425,0.09046,0.07664,0.08811,770624.50397813,63662.5526702018645
1655164800,2022-06-14 00:00:00,SUKU/USDT,0.08121,0.09497,0.0757,0.08425,1032353.52913756,86694.2208794499846
1655078400,2022-06-13 00:00:00,SUKU/USDT,0.09529,0.09529,0.07935,0.08065,907472.73368372,76981.9205730048999
1654992000,2022-06-12 00:00:00,SUKU/USDT,0.10824,0.10825,0.09498,0.09526,627597.37637841,63014.9349435762284
1654905600,2022-06-11 00:00:00,SUKU/USDT,0.12215,0.12568,0.10175,0.10824,1369248.35597317,153251.914771870614
1654819200,2022-06-10 00:00:00,SUKU/USDT,0.11984,0.134,0.11106,0.12115,4855458.68774466,593091.2727784900905
1654732800,2022-06-09 00:00:00,SUKU/USDT,0.10834,0.14,0.10674,0.11985,2193865.61876687,274777.0017444900104
1654646400,2022-06-08 00:00:00,SUKU/USDT,0.11324,0.11624,0.10444,0.10842,427155.08131573,47067.6916356225886
1654560000,2022-06-07 00:00:00,SUKU/USDT,0.11062,0.12386,0.10055,0.11324,1571042.4119701,181627.2790846910264
1654473600,2022-06-06 00:00:00,SUKU/USDT,0.10803,0.11384,0.10784,0.1101,146244.46229118,16260.5889501053747
1654387200,2022-06-05 00:00:00,SUKU/USDT,0.10842,0.10924,0.10529,0.10858,82110.42987453,8794.0460349960769
1654300800,2022-06-04 00:00:00,SUKU/USDT,0.10445,0.10924,0.10424,0.10844,154100.97678737,16399.8039166685426
1654214400,2022-06-03 00:00:00,SUKU/USDT,0.11384,0.11435,0.10347,0.10425,231106.96555633,24852.290487152724
1654128000,2022-06-02 00:00:00,SUKU/USDT,0.10928,0.12151,0.10817,0.11359,417390.86913095,48908.6800221686624
1654041600,2022-06-01 00:00:00,SUKU/USDT,0.12,0.12,0.10737,0.10953,216627.34232536,24553.0334697954268
1653955200,2022-05-31 00:00:00,SUKU/USDT,0.1173,0.13171,0.11378,0.11942,456917.49206409,55066.2833113044438
1653868800,2022-05-30 00:00:00,SUKU/USDT,0.11084,0.125,0.10939,0.11681,542468.50665431,62959.3999482286204
1653782400,2022-05-29 00:00:00,SUKU/USDT,0.1084,0.11057,0.10448,0.1105,255397.73718434,27345.504223370421
1653696000,2022-05-28 00:00:00,SUKU/USDT,0.10063,0.11445,0.10063,0.10852,604683.0158086,65424.5539888536271
1653609600,2022-05-27 00:00:00,SUKU/USDT,0.11084,0.11258,0.09724,0.10064,534017.60966287,55557.4828507072677
1653523200,2022-05-26 00:00:00,SUKU/USDT,0.11876,0.12086,0.11003,0.11051,497343.77521567,56422.5329664293004
1653436800,2022-05-25 00:00:00,SUKU/USDT,0.12392,0.12717,0.11864,0.11864,498582.82857146,61331.32516449412
1653350400,2022-05-24 00:00:00,SUKU/USDT,0.11718,0.12425,0.11046,0.12333,297141.79939544,35132.7413509508601
1653264000,2022-05-23 00:00:00,SUKU/USDT,0.12651,0.12929,0.11442,0.11721,373738.04614679,46688.3532305755592
1653177600,2022-05-22 00:00:00,SUKU/USDT,0.1215,0.13303,0.11866,0.12596,3068382.19077345,378884.0801454324885
1653091200,2022-05-21 00:00:00,SUKU/USDT,0.1241,0.12955,0.1154,0.12184,2987422.52580627,362218.0788785367715
1653004800,2022-05-20 00:00:00,SUKU/USDT,0.13375,0.1402,0.11552,0.12344,3196407.99687358,404903.8699707035605
1652918400,2022-05-19 00:00:00,SUKU/USDT,0.11034,0.15364,0.10789,0.13375,1919199.45266114,252236.4776597127216
1652832000,2022-05-18 00:00:00,SUKU/USDT,0.12993,0.13183,0.10852,0.11034,1261263.36994958,144631.7920843713504
1652745600,2022-05-17 00:00:00,SUKU/USDT,0.11564,0.14454,0.11052,0.12997,2062027.14819466,261842.1508861691331
1652659200,2022-05-16 00:00:00,SUKU/USDT,0.10834,0.11965,0.09659,0.11564,1089065.52499799,118423.1853996371824
1652572800,2022-05-15 00:00:00,SUKU/USDT,0.09181,0.11882,0.08956,0.10844,1208170.17165837,125173.4426262053518
1652486400,2022-05-14 00:00:00,SUKU/USDT,0.09566,0.10247,0.08662,0.09175,321031.05563046,29803.411052221049
1652400000,2022-05-13 00:00:00,SUKU/USDT,0.08683,0.11031,0.08591,0.09588,633997.48105463,63521.6988450095881
1652313600,2022-05-12 00:00:00,SUKU/USDT,0.08499,0.09712,0.06742,0.08626,1519987.45060826,128466.2834976894728
1652227200,2022-05-11 00:00:00,SUKU/USDT,0.12647,0.13155,0.08414,0.08499,1646798.20681086,182129.0200936030588
1652140800,2022-05-10 00:00:00,SUKU/USDT,0.12381,0.13875,0.12183,0.12627,1302899.54553018,168764.6152024152351
1652054400,2022-05-09 00:00:00,SUKU/USDT,0.1573,0.1593,0.12376,0.12376,1765132.58524927,253397.0018585707426
1651968000,2022-05-08 00:00:00,SUKU/USDT,0.1885,0.18942,0.15544,0.15737,2195784.95354956,365936.314801164853
1651881600,2022-05-07 00:00:00,SUKU/USDT,0.16558,0.2093,0.15878,0.189,2559963.5801092,476150.3320224548162
1651795200,2022-05-06 00:00:00,SUKU/USDT,0.16877,0.16996,0.16205,0.16553,1517364.24901855,252261.2660040968835
1651708800,2022-05-05 00:00:00,SUKU/USDT,0.18279,0.19374,0.16379,0.1688,2770395.590992,498100.6040313838825
1651622400,2022-05-04 00:00:00,SUKU/USDT,0.1753,0.18597,0.1745,0.18277,1290556.00947401,232953.7201774057979
1651536000,2022-05-03 00:00:00,SUKU/USDT,0.183,0.19011,0.17263,0.17576,2761951.89531011,503048.7151647575278
1651449600,2022-05-02 00:00:00,SUKU/USDT,0.17392,0.19673,0.17189,0.18314,2572540.25963576,468970.9141083524743
1651363200,2022-05-01 00:00:00,SUKU/USDT,0.17387,0.18172,0.17259,0.17399,637741.42514534,111818.138882294436
1651276800,2022-04-30 00:00:00,SUKU/USDT,0.18791,0.18904,0.17336,0.17336,656038.40635286,118865.0995289982704
1651190400,2022-04-29 00:00:00,SUKU/USDT,0.19973,0.2021,0.18414,0.18791,777928.09613259,148318.5589872176522
1651104000,2022-04-28 00:00:00,SUKU/USDT,0.19894,0.20576,0.1969,0.19974,462784.62795705,93576.5864492313867
1651017600,2022-04-27 00:00:00,SUKU/USDT,0.19925,0.20488,0.19639,0.19894,652251.64703053,131106.6864676086975
1650931200,2022-04-26 00:00:00,SUKU/USDT,0.20635,0.21623,0.19865,0.19886,645785.34307057,133513.5500618905927
1650844800,2022-04-25 00:00:00,SUKU/USDT,0.20884,0.21365,0.20088,0.20672,890844.80129095,184250.0395116146151
1650758400,2022-04-24 00:00:00,SUKU/USDT,0.2149,0.21816,0.20675,0.20884,587589.12445023,124911.3659877828885
1650672000,2022-04-23 00:00:00,SUKU/USDT,0.21806,0.22118,0.21439,0.215,489817.39925245,106221.8220111090416
1650585600,2022-04-22 00:00:00,SUKU/USDT,0.2185,0.2216,0.21464,0.21795,550009.53777914,119982.862505908386
1650499200,2022-04-21 00:00:00,SUKU/USDT,0.22361,0.23382,0.21762,0.21866,485565.77493326,109326.544279527498
1650412800,2022-04-20 00:00:00,SUKU/USDT,0.22461,0.22985,0.21824,0.22365,443653.20102312,99429.3507215428526
1650326400,2022-04-19 00:00:00,SUKU/USDT,0.21953,0.23146,0.21852,0.22468,464799.66163474,103806.1181740267684
1650240000,2022-04-18 00:00:00,SUKU/USDT,0.21967,0.22433,0.20997,0.21879,1131478.04893992,247519.5392191148428
1650153600,2022-04-17 00:00:00,SUKU/USDT,0.22902,0.23,0.2195,0.22018,518289.85852387,116436.7299934688983
1650067200,2022-04-16 00:00:00,SUKU/USDT,0.22694,0.24231,0.22172,0.22931,1449262.04928664,335414.2364798138883
1649980800,2022-04-15 00:00:00,SUKU/USDT,0.22083,0.23417,0.21951,0.22672,1515602.62892774,340871.9893091310725
1649894400,2022-04-14 00:00:00,SUKU/USDT,0.23186,0.23892,0.21625,0.22085,891822.49993909,204361.2993225631944
1649808000,2022-04-13 00:00:00,SUKU/USDT,0.23406,0.2375,0.22734,0.23182,759500.27851517,176519.5245152468359
1649721600,2022-04-12 00:00:00,SUKU/USDT,0.22952,0.2556,0.22664,0.23362,1559874.0939282,370722.6535554834721
1649635200,2022-04-11 00:00:00,SUKU/USDT,0.24834,0.25566,0.21505,0.22978,1064997.1688262,247551.8179648116092
1649548800,2022-04-10 00:00:00,SUKU/USDT,0.26076,0.265,0.24688,0.24775,554646.26521149,140680.8560308620256
1649462400,2022-04-09 00:00:00,SUKU/USDT,0.25003,0.26078,0.24494,0.26078,654150.92146991,164153.5958453110909
1649376000,2022-04-08 00:00:00,SUKU/USDT,0.25892,0.28323,0.2486,0.2497,1681683.39062537,445683.9397191438332
1649289600,2022-04-07 00:00:00,SUKU/USDT,0.24925,0.2626,0.24856,0.25837,858480.55735356,219480.061444388784
1649203200,2022-04-06 00:00:00,SUKU/USDT,0.28455,0.28455,0.24737,0.24869,891275.66756391,233834.0248564911038
1649116800,2022-04-05 00:00:00,SUKU/USDT,0.29022,0.29743,0.28146,0.28456,534787.21706685,154715.9390085912742
1649030400,2022-04-04 00:00:00,SUKU/USDT,0.30254,0.30555,0.28504,0.29112,493491.85330543,145140.7238462102528
1648944000,2022-04-03 00:00:00,SUKU/USDT,0.3,0.309,0.29082,0.3024,497065.70640206,148569.8422158671014
1648857600,2022-04-02 00:00:00,SUKU/USDT,0.30286,0.309,0.29886,0.3,507126.96407673,153882.3333408049909
1648771200,2022-04-01 00:00:00,SUKU/USDT,0.28611,0.32726,0.28526,0.30286,2252311.48553415,685731.9810762442006
1648684800,2022-03-31 00:00:00,SUKU/USDT,0.3075,0.31793,0.27178,0.28582,2867341.31460677,854271.1503048398101
1648598400,2022-03-30 00:00:00,SUKU/USDT,0.30285,0.32726,0.29083,0.3075,3741458.27190136,1138895.1397250232802
1648512000,2022-03-29 00:00:00,SUKU/USDT,0.27646,0.38,0.26955,0.30195,11575534.51637335,3806088.3043029088311
1648425600,2022-03-28 00:00:00,SUKU/USDT,0.2574,0.29,0.25293,0.27586,2620073.01494918,702997.799162560098
1648339200,2022-03-27 00:00:00,SUKU/USDT,0.24932,0.261,0.24787,0.25727,1027749.4549754,259992.4414607655751
1648252800,2022-03-26 00:00:00,SUKU/USDT,0.2485,0.257,0.24547,0.24958,1116868.42446306,278940.4555532443513
1648166400,2022-03-25 00:00:00,SUKU/USDT,0.24365,0.278,0.24109,0.24949,2172399.372224,547000.9750886406369
1648080000,2022-03-24 00:00:00,SUKU/USDT,0.24598,0.25769,0.23966,0.24358,2860374.03818807,706161.3002231949552
1647993600,2022-03-23 00:00:00,SUKU/USDT,0.28105,0.32052,0.23139,0.24645,11789433.56885283,3181680.0342261619538
1647907200,2022-03-22 00:00:00,SUKU/USDT,0.21389,0.2818,0.21348,0.28115,2440383.2730009,607831.6939323848904
1647820800,2022-03-21 00:00:00,SUKU/USDT,0.21283,0.2207,0.20935,0.21371,510634.5144988,109603.6475547973826
1647734400,2022-03-20 00:00:00,SUKU/USDT,0.22208,0.23856,0.20909,0.2125,1072473.87213307,234377.712819615466
1647648000,2022-03-19 00:00:00,SUKU/USDT,0.21057,0.24913,0.20716,0.22221,1637412.8938902,361825.9335294202289
1647561600,2022-03-18 00:00:00,SUKU/USDT,0.2071,0.21882,0.20113,0.2102,1101308.84928421,228397.0532072345979
1647475200,2022-03-17 00:00:00,SUKU/USDT,0.21164,0.21581,0.20543,0.20674,591111.7955125,123296.5857414450328
1647388800,2022-03-16 00:00:00,SUKU/USDT,0.20128,0.21331,0.20035,0.21164,646823.73522385,134172.4194879721584
1647302400,2022-03-15 00:00:00,SUKU/USDT,0.20662,0.21418,0.19509,0.20172,628783.97489609,128639.3227658351747
1647216000,2022-03-14 00:00:00,SUKU/USDT,0.20296,0.20771,0.19898,0.20661,322051.64146265,65427.3591714370056
1647129600,2022-03-13 00:00:00,SUKU/USDT,0.20222,0.22401,0.19894,0.20348,806847.24318398,169235.9587431487462
1647043200,2022-03-12 00:00:00,SUKU/USDT,0.20465,0.2108,0.19944,0.20273,311570.40036222,63954.6983312641314
1646956800,2022-03-11 00:00:00,SUKU/USDT,0.21764,0.22077,0.2022,0.20494,792529.45210678,168460.2665189910416
1646870400,2022-03-10 00:00:00,SUKU/USDT,0.2274,0.23195,0.21369,0.21765,426915.83018082,93913.6050089995116
1646784000,2022-03-09 00:00:00,SUKU/USDT,0.2254,0.2411,0.22496,0.22706,866114.17938453,202210.5747634098421
1646697600,2022-03-08 00:00:00,SUKU/USDT,0.22147,0.227,0.2163,0.22524,357875.69341907,79642.6951377398401
1646611200,2022-03-07 00:00:00,SUKU/USDT,0.22872,0.23007,0.21946,0.22137,833907.02452503,186630.9881354788247
1646524800,2022-03-06 00:00:00,SUKU/USDT,0.24061,0.24175,0.2282,0.22843,638634.78281566,150097.0429948452259
1646438400,2022-03-05 00:00:00,SUKU/USDT,0.24127,0.24833,0.23582,0.24035,944022.20414584,227431.2337852793095
1646352000,2022-03-04 00:00:00,SUKU/USDT,0.26553,0.27105,0.23936,0.24135,2078844.44169742,522666.7854921910948
1646265600,2022-03-03 00:00:00,SUKU/USDT,0.27688,0.293,0.25904,0.26527,2690624.68722046,728897.2571840050196
1646179200,2022-03-02 00:00:00,SUKU/USDT,0.25098,0.2991,0.24271,0.2758,3074581.29918132,817199.1838898707947
1646092800,2022-03-01 00:00:00,SUKU/USDT,0.26015,0.26462,0.23962,0.251,1253298.87630342,317948.5957828053292
1646006400,2022-02-28 00:00:00,SUKU/USDT,0.24026,0.26143,0.2365,0.26001,595640.54200737,149459.9304552454093
1645920000,2022-02-27 00:00:00,SUKU/USDT,0.25335,0.2549,0.23851,0.24011,635183.20292794,156507.9097875008959
1645833600,2022-02-26 00:00:00,SUKU/USDT,0.2531,0.26311,0.2506,0.25387,515409.8972321,132410.5635595417817
1645747200,2022-02-25 00:00:00,SUKU/USDT,0.24359,0.267,0.24059,0.25356,860027.19336914,216996.651884352793
1645660800,2022-02-24 00:00:00,SUKU/USDT,0.26582,0.2684,0.216,0.24364,1149637.86853899,271647.2433985258249
1645574400,2022-02-23 00:00:00,SUKU/USDT,0.25821,0.30589,0.25509,0.26534,1363194.54998909,386134.7357216987167
1645488000,2022-02-22 00:00:00,SUKU/USDT,0.26719,0.26731,0.23775,0.25885,662812.47449623,168731.4950527159552
1645401600,2022-02-21 00:00:00,SUKU/USDT,0.28157,0.31579,0.26752,0.26752,705896.36996384,206177.0182780071742
1645315200,2022-02-20 00:00:00,SUKU/USDT,0.29877,0.29987,0.2748,0.28162,297953.4942473,84840.9910123460236
1645228800,2022-02-19 00:00:00,SUKU/USDT,0.3081,0.3136,0.29636,0.29802,347217.14270768,105820.3306772567713
1645142400,2022-02-18 00:00:00,SUKU/USDT,0.31775,0.32392,0.30531,0.3087,290725.88840543,91452.334251983289
1645056000,2022-02-17 00:00:00,SUKU/USDT,0.34038,0.35951,0.31551,0.31759,692774.29780638,233140.8016768693435
1644969600,2022-02-16 00:00:00,SUKU/USDT,0.34893,0.36103,0.3347,0.34063,844469.31477918,291270.5902268134301
1644883200,2022-02-15 00:00:00,SUKU/USDT,0.33049,0.3512,0.33049,0.35036,811239.15834117,276310.7746857410676
1644796800,2022-02-14 00:00:00,SUKU/USDT,0.3283,0.33984,0.32286,0.32981,564378.37255793,185777.9781350186889
1644710400,2022-02-13 00:00:00,SUKU/USDT,0.33832,0.35044,0.32102,0.32771,522848.88428233,175612.281839856987
1644624000,2022-02-12 00:00:00,SUKU/USDT,0.35043,0.35828,0.33048,0.33836,537742.76652584,185744.6206869452985
1644537600,2022-02-11 00:00:00,SUKU/USDT,0.36923,0.37186,0.34829,0.35044,460841.96687314,167052.5576121851772
