https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DMTR,Volume USDT
1644364800,2022-02-09 00:00:00,DMTR/USDT,0.5223,0.528,0.5106,0.5251,684123.34168015,354867.709160272813
1644278400,2022-02-08 00:00:00,DMTR/USDT,0.537,0.5467,0.5201,0.522,598768.31087398,319362.595765081302
1644192000,2022-02-07 00:00:00,DMTR/USDT,0.5059,0.5421,0.5056,0.5382,659502.37992172,341620.945741247344
1644105600,2022-02-06 00:00:00,DMTR/USDT,0.5129,0.5132,0.5056,0.5074,720849.9201124,368321.559235460587
1644019200,2022-02-05 00:00:00,DMTR/USDT,0.5092,0.5195,0.5075,0.5119,715521.66833913,366033.59123309661
1643932800,2022-02-04 00:00:00,DMTR/USDT,0.5081,0.5127,0.5001,0.5075,896520.85204181,452799.601474051571
1643846400,2022-02-03 00:00:00,DMTR/USDT,0.4956,0.5144,0.4944,0.5064,969322.13155432,484697.607628321952
1643760000,2022-02-02 00:00:00,DMTR/USDT,0.4746,0.499,0.4717,0.496,934713.15608571,452507.644060439656
1643673600,2022-02-01 00:00:00,DMTR/USDT,0.5086,0.5107,0.458,0.4747,844367.30719274,404503.726558320058
1643587200,2022-01-31 00:00:00,DMTR/USDT,0.4891,0.5102,0.4835,0.5095,433616.56044092,211772.541541724261
1643500800,2022-01-30 00:00:00,DMTR/USDT,0.4894,0.493,0.4859,0.4891,538551.59116275,263957.707717374361
1643414400,2022-01-29 00:00:00,DMTR/USDT,0.48,0.4917,0.4792,0.4894,599943.58434699,291929.333681465652
1643328000,2022-01-28 00:00:00,DMTR/USDT,0.4898,0.4946,0.474,0.481,607460.67220448,294731.695252999624
1643241600,2022-01-27 00:00:00,DMTR/USDT,0.4555,0.4948,0.446,0.4896,504860.67066321,235074.279836593228
1643155200,2022-01-26 00:00:00,DMTR/USDT,0.488,0.4882,0.4497,0.4554,733060.63844869,350055.597615761311
1643068800,2022-01-25 00:00:00,DMTR/USDT,0.4925,0.4936,0.4846,0.4877,636193.91284818,311627.698178384673
1642982400,2022-01-24 00:00:00,DMTR/USDT,0.522,0.5238,0.4873,0.4926,567934.1466,285305.49885797
1642896000,2022-01-23 00:00:00,DMTR/USDT,0.5143,0.523,0.5117,0.5218,582666.78225628,301245.323772313841
1642809600,2022-01-22 00:00:00,DMTR/USDT,0.534,0.537,0.511,0.5136,454590.04851991,236611.564705250759
1642723200,2022-01-21 00:00:00,DMTR/USDT,0.6301,0.633,0.534,0.5359,531105.73105321,320792.252582268741
1642636800,2022-01-20 00:00:00,DMTR/USDT,0.6372,0.6602,0.6264,0.6305,510967.53263681,327177.488437306738
1642550400,2022-01-19 00:00:00,DMTR/USDT,0.6506,0.6532,0.6358,0.6391,17782.48706518,11476.423891506634
1642464000,2022-01-18 00:00:00,DMTR/USDT,0.6927,0.6938,0.6478,0.6524,29491.87454789,19799.20749953047
1642377600,2022-01-17 00:00:00,DMTR/USDT,0.7435,0.7455,0.689,0.691,32022.38323669,22861.304587794734
1642291200,2022-01-16 00:00:00,DMTR/USDT,0.7468,0.751,0.7361,0.7455,21038.3427594,15640.950099279798
1642204800,2022-01-15 00:00:00,DMTR/USDT,0.8006,0.836,0.7487,0.7501,176919.23128788,138642.243687148219
1642118400,2022-01-14 00:00:00,DMTR/USDT,0.7432,0.802,0.7311,0.802,64177.64636027,49021.493146976904
1642032000,2022-01-13 00:00:00,DMTR/USDT,0.6666,0.7522,0.6666,0.7432,60954.21569999,44523.659245521674
1641945600,2022-01-12 00:00:00,DMTR/USDT,0.6585,0.6752,0.6558,0.6644,18249.05427207,12160.307088280017
1641859200,2022-01-11 00:00:00,DMTR/USDT,0.682,0.6865,0.6456,0.6604,49663.45823162,33055.870445529959
1641772800,2022-01-10 00:00:00,DMTR/USDT,0.7266,0.7267,0.6783,0.6823,33327.80541832,23207.312705607013
1641686400,2022-01-09 00:00:00,DMTR/USDT,0.7374,0.7387,0.7267,0.7288,7282.00797624,5337.994253063562
1641600000,2022-01-08 00:00:00,DMTR/USDT,0.7958,0.8086,0.7299,0.7371,93367.79675511,72506.87843824008
1641513600,2022-01-07 00:00:00,DMTR/USDT,0.8203,0.8224,0.787,0.7958,34524.77480987,27527.711383887556
1641427200,2022-01-06 00:00:00,DMTR/USDT,0.8682,0.8705,0.8185,0.8203,29000.06941717,24527.14083404737
1641340800,2022-01-05 00:00:00,DMTR/USDT,0.87,0.8875,0.8482,0.8704,51229.22858096,44464.619715600418
1641254400,2022-01-04 00:00:00,DMTR/USDT,0.8879,0.8921,0.8682,0.8682,21532.14685555,18914.293819919034
1641168000,2022-01-03 00:00:00,DMTR/USDT,0.9073,0.9097,0.8792,0.8902,26547.08058004,23621.682776174517
1641081600,2022-01-02 00:00:00,DMTR/USDT,0.9711,0.983,0.9072,0.9075,62948.6728572,59764.380150582053
1640995200,2022-01-01 00:00:00,DMTR/USDT,0.9778,0.9981,0.9622,0.9711,22480.8259245,22076.114034877334
1640908800,2021-12-31 00:00:00,DMTR/USDT,0.919,1.0096,0.9136,0.9777,72114.1795849,70165.747418154965
1640822400,2021-12-30 00:00:00,DMTR/USDT,0.937,0.9395,0.9015,0.9188,40449.88923175,37220.247512904515
1640736000,2021-12-29 00:00:00,DMTR/USDT,0.9372,0.9531,0.9269,0.9366,39337.04321633,36858.973006665972
1640649600,2021-12-28 00:00:00,DMTR/USDT,1.0288,1.0375,0.8502,0.9375,83792.04410499,79490.341510031606
