https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HNT,Volume USDT
1642377600,2022-01-17 00:00:00,HNT/USDT,33.834,34.352,30.117,32.897,15098.920952,487793.12952470749
1642291200,2022-01-16 00:00:00,HNT/USDT,33.78,38.16,33,34.019,19611.81187712,679127.42122423337
1642204800,2022-01-15 00:00:00,HNT/USDT,33.06,35.78,32.932,33.965,8681.1834062,297819.82259327845
1642118400,2022-01-14 00:00:00,HNT/USDT,32.231,33.57,31.265,33.176,9354.64597311,304321.37772670565
1642032000,2022-01-13 00:00:00,HNT/USDT,35.757,37.2,32.2,32.201,10045.84824975,344851.68350821958
1641945600,2022-01-12 00:00:00,HNT/USDT,33.096,37.406,32.2,35.758,17114.02579467,590545.70511171646
1641859200,2022-01-11 00:00:00,HNT/USDT,31.513,33.706,31.093,33.103,6435.68028666,207841.32286807421
1641772800,2022-01-10 00:00:00,HNT/USDT,33.842,34.142,28,31.514,8798.13794357,278795.54851083407
1641686400,2022-01-09 00:00:00,HNT/USDT,33.911,36.151,32.128,33.686,10797.34723723,362432.98882017679
1641600000,2022-01-08 00:00:00,HNT/USDT,35.55,36.41,30.653,33.685,10976.92566214,367720.01162122027
1641513600,2022-01-07 00:00:00,HNT/USDT,40.26,40.367,35.328,35.418,14253.0616076,527660.79846361288
1641427200,2022-01-06 00:00:00,HNT/USDT,38.53,41.65,36.57,40.132,15878.70638864,612040.11307361473
1641340800,2022-01-05 00:00:00,HNT/USDT,30.21,64.104,30.21,38.58,41738.35454424,1797558.49914085256
