https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume ROOBEE
1662163200000,2022-09-03 00:00:00,ROOBEE/USDT,0.00077621,0.000795,0.000745,0.00076375,198606.9953967626,260041892.49985284
1662076800000,2022-09-02 00:00:00,ROOBEE/USDT,0.00077254,0.000795,0.000745,0.00077608,185946.65015715556,239597271.1024064
1661990400000,2022-09-01 00:00:00,ROOBEE/USDT,0.00078006,0.000792,0.000752,0.00076732,203948.48051631107,265793255.1169148
1661904000000,2022-08-31 00:00:00,ROOBEE/USDT,0.00077104,0.000797,0.000762,0.00078295,206562.68983184296,263826157.26654696
1661817600000,2022-08-30 00:00:00,ROOBEE/USDT,0.00077013,0.000793,0.000756,0.00077077,171631.24345665015,222675043.73113915
1661731200000,2022-08-29 00:00:00,ROOBEE/USDT,0.00077356,0.0007857,0.000757,0.00076701,170954.72225957425,222884606.79727024
1661644800000,2022-08-28 00:00:00,ROOBEE/USDT,0.000784,0.00080709,0.000756,0.00077922,212283.192591901,272430369.5899759
1661558400000,2022-08-27 00:00:00,ROOBEE/USDT,0.00077171,0.000848,0.00075921,0.00078672,183916.09765856998,233775800.3591748
1661472000000,2022-08-26 00:00:00,ROOBEE/USDT,0.0008123,0.00083,0.00072,0.00077275,187061.94490492484,242073044.19919097
1661385600000,2022-08-25 00:00:00,ROOBEE/USDT,0.00085964,0.00088,0.00078014,0.00081141,197691.46117553042,243639419.2523267
1661299200000,2022-08-24 00:00:00,ROOBEE/USDT,0.00082227,0.00088,0.00073001,0.0008396,211812.4786949398,252277845.03923273
1661212800000,2022-08-23 00:00:00,ROOBEE/USDT,0.00080439,0.0016,0.00074383,0.00082159,203136.22806257178,247247688.0957312
1661126400000,2022-08-22 00:00:00,ROOBEE/USDT,0.00073989,0.00084396,0.0007089,0.00076642,5942.108386103582,7753070.6219874
1661040000000,2022-08-21 00:00:00,ROOBEE/USDT,0.00082548,0.000916,0.00015001,0.00074064,178553.08377606125,241079449.9028695
1660953600000,2022-08-20 00:00:00,ROOBEE/USDT,0.00082956,0.00085,0.0008,0.00082262,214632.5935768152,260913415.15744233
1660867200000,2022-08-19 00:00:00,ROOBEE/USDT,0.00089831,0.00091,0.000828,0.00083803,193685.22843998944,231119683.59126693
1660780800000,2022-08-18 00:00:00,ROOBEE/USDT,0.00087806,0.000908,0.0008744,0.00089814,179747.70033406973,200133275.80785817
1660694400000,2022-08-17 00:00:00,ROOBEE/USDT,0.00093298,0.00093499,0.00087679,0.00087866,201836.8359151354,229709826.22986752
1660608000000,2022-08-16 00:00:00,ROOBEE/USDT,0.00091189,0.00093349,0.000862,0.00093186,235409.2575595745,252622987.95910814
1660521600000,2022-08-15 00:00:00,ROOBEE/USDT,0.00091472,0.000924,0.0009,0.00090725,214751.00443149882,236705433.37723762
1660435200000,2022-08-14 00:00:00,ROOBEE/USDT,0.00090907,0.000945,0.00089,0.00091509,198019.9605697185,216393972.80018196
1660348800000,2022-08-13 00:00:00,ROOBEE/USDT,0.00090484,0.000915,0.00089512,0.00090879,193749.92118620512,213195481.0090396
1660262400000,2022-08-12 00:00:00,ROOBEE/USDT,0.00090934,0.000916,0.000895,0.00090939,206552.13870026998,227132625.9363639
1660176000000,2022-08-11 00:00:00,ROOBEE/USDT,0.00090155,0.0009174,0.00086229,0.00090807,193094.34160684384,212642573.3774311
1660089600000,2022-08-10 00:00:00,ROOBEE/USDT,0.00088444,0.000919,0.000862,0.00090023,155004.4009418943,172183109.80737624
1660003200000,2022-08-09 00:00:00,ROOBEE/USDT,0.00091775,0.00092062,0.00091472,0.0009193,10117.7670771,11005947.0
1659916800000,2022-08-08 00:00:00,ROOBEE/USDT,0.00092113,0.000927,0.0009129,0.00091798,206697.65996616852,225165755.20835805
1659830400000,2022-08-07 00:00:00,ROOBEE/USDT,0.00092574,0.00092998,0.000917,0.0009212,200085.49982915446,217200933.37945557
1659744000000,2022-08-06 00:00:00,ROOBEE/USDT,0.00092768,0.000939,0.000914,0.00092436,206610.96358314186,223517854.06458724
1659657600000,2022-08-05 00:00:00,ROOBEE/USDT,0.00091728,0.000943,0.00089,0.0009244,185341.34753592152,200499077.819041
1659571200000,2022-08-04 00:00:00,ROOBEE/USDT,0.00091188,0.000935,0.00090025,0.0009192,208741.98342272436,227090930.61654085
1659484800000,2022-08-03 00:00:00,ROOBEE/USDT,0.00094425,0.00097,0.0008787,0.00091378,234933.07058777692,257100254.53366995
1659398400000,2022-08-02 00:00:00,ROOBEE/USDT,0.00096305,0.00098,0.00080063,0.00094384,197235.3552010748,208971176.47172698
1659312000000,2022-08-01 00:00:00,ROOBEE/USDT,0.0010295,0.00108803,0.00095,0.00096386,184501.18546992957,191419070.68446618
1659225600000,2022-07-31 00:00:00,ROOBEE/USDT,0.00109821,0.00110354,0.00098,0.00102963,244959.34926738494,237910073.78124663
1659139200000,2022-07-30 00:00:00,ROOBEE/USDT,0.00106833,0.00111724,0.00099372,0.00110274,256952.3807393172,233012660.04617333
1659052800000,2022-07-29 00:00:00,ROOBEE/USDT,0.00108657,0.001111,0.00096,0.00106648,227906.56994958353,213699806.79392347
1658966400000,2022-07-28 00:00:00,ROOBEE/USDT,0.00104053,0.00114378,0.00100516,0.00108557,223475.08923419833,205859676.6990598
1658880000000,2022-07-27 00:00:00,ROOBEE/USDT,0.00099934,0.00109275,0.00096,0.00104977,246368.45108547027,234688027.93513843
1658793600000,2022-07-26 00:00:00,ROOBEE/USDT,0.00106537,0.00107253,0.00096,0.00097808,209519.85587140478,214215458.7266939
1658707200000,2022-07-25 00:00:00,ROOBEE/USDT,0.00111006,0.00119683,0.0010111,0.00105683,217437.26523253584,205744788.88045934
1658620800000,2022-07-24 00:00:00,ROOBEE/USDT,0.00110075,0.0012299,0.00100002,0.00110911,177878.1827286267,160379207.4083064
1658534400000,2022-07-23 00:00:00,ROOBEE/USDT,0.00110123,0.001191,0.0010607,0.00110679,233771.023572848,211215337.66373748
1658448000000,2022-07-22 00:00:00,ROOBEE/USDT,0.00110859,0.00119082,0.00101839,0.00111531,227901.6951698056,204339327.33482674
1658361600000,2022-07-21 00:00:00,ROOBEE/USDT,0.00109132,0.0012,0.001,0.00110786,207773.554138414,187544955.2636741
1658275200000,2022-07-20 00:00:00,ROOBEE/USDT,0.00112614,0.00118838,0.0010739,0.00108897,214093.40925919623,196601751.43410397
1658188800000,2022-07-19 00:00:00,ROOBEE/USDT,0.00108519,0.00113684,0.00105628,0.00112724,232546.64542720295,206297368.28643674
1658102400000,2022-07-18 00:00:00,ROOBEE/USDT,0.00108144,0.0011499,0.00103232,0.0010824,215506.73211143637,199100824.1975576
1658016000000,2022-07-17 00:00:00,ROOBEE/USDT,0.00105891,0.00111,0.00103476,0.00106321,207092.5666712276,194780491.78546816
1657929600000,2022-07-16 00:00:00,ROOBEE/USDT,0.00106875,0.00113792,0.0010401,0.00106799,230535.86479874272,215859572.46672976
1657843200000,2022-07-15 00:00:00,ROOBEE/USDT,0.00106758,0.0011,0.00104043,0.00108088,236657.66984875308,218949069.13695607
1657756800000,2022-07-14 00:00:00,ROOBEE/USDT,0.00101638,0.0010856,0.00101186,0.00104965,227151.63171597157,216407023.0228853
1657670400000,2022-07-13 00:00:00,ROOBEE/USDT,0.00107248,0.00111,0.00101186,0.00101628,180926.5910981812,178028290.52837917
1657584000000,2022-07-12 00:00:00,ROOBEE/USDT,0.00110382,0.00111356,0.001033,0.00108059,199204.86065593993,184348236.29308057
1657497600000,2022-07-11 00:00:00,ROOBEE/USDT,0.0011084,0.00114996,0.0010795,0.00111374,222291.60632073972,199590215.2394093
1657411200000,2022-07-10 00:00:00,ROOBEE/USDT,0.00114851,0.00114954,0.00113356,0.00114545,9174.914755099999,8009878.0
1657324800000,2022-07-09 00:00:00,ROOBEE/USDT,0.00113126,0.00117299,0.0011,0.00114682,150147.35903524887,130924956.86790329
1657238400000,2022-07-08 00:00:00,ROOBEE/USDT,0.00108268,0.00118,0.00107704,0.00112321,115587.06708973287,102907797.37514167
1657152000000,2022-07-07 00:00:00,ROOBEE/USDT,0.00107047,0.00110321,0.00105915,0.00108128,99605.02314752479,92117696.75525746
1657065600000,2022-07-06 00:00:00,ROOBEE/USDT,0.00106277,0.00109484,0.00105,0.00107537,67049.3123259126,62349993.32872649
1656979200000,2022-07-05 00:00:00,ROOBEE/USDT,0.00108613,0.00110299,0.001043,0.00107437,78087.69336769302,72682309.97486249
1656892800000,2022-07-04 00:00:00,ROOBEE/USDT,0.00109351,0.00111835,0.001071,0.00108753,72806.15928645442,66946345.6515723
1656806400000,2022-07-03 00:00:00,ROOBEE/USDT,0.00106701,0.00111879,0.001043,0.00109001,93576.65193413233,85849351.7803803
1656720000000,2022-07-02 00:00:00,ROOBEE/USDT,0.00108185,0.001098,0.0010334,0.00108103,70859.46792167665,65548104.97551099
1656633600000,2022-07-01 00:00:00,ROOBEE/USDT,0.00103149,0.001129,0.00101186,0.00108705,76442.87980052424,70321401.77592957
1656547200000,2022-06-30 00:00:00,ROOBEE/USDT,0.00103328,0.00110253,0.00100055,0.00103119,64362.63071978859,62415879.44005333
1656460800000,2022-06-29 00:00:00,ROOBEE/USDT,0.00116936,0.00121505,0.001,0.00103185,75953.18579070237,73608747.1926175
1656374400000,2022-06-28 00:00:00,ROOBEE/USDT,0.00116608,0.00118522,0.00116579,0.00117247,2196.7327571799997,1873594.0
1656288000000,2022-06-27 00:00:00,ROOBEE/USDT,0.00113826,0.00125521,0.00113374,0.00116986,78026.55812315266,66697346.79632833
1656201600000,2022-06-26 00:00:00,ROOBEE/USDT,0.00119567,0.001292,0.00107627,0.00115702,87220.60032314164,75383831.15515864
1656115200000,2022-06-25 00:00:00,ROOBEE/USDT,0.0010809,0.00124888,0.00101005,0.00121414,108456.56563719237,89327891.04814301
1656028800000,2022-06-24 00:00:00,ROOBEE/USDT,0.00112728,0.00119525,0.00101583,0.00112805,83747.46308310633,74240914.04025204
1655942400000,2022-06-23 00:00:00,ROOBEE/USDT,0.00116837,0.00116999,0.00109201,0.00112728,93607.16456231271,83038077.99509679
1655856000000,2022-06-22 00:00:00,ROOBEE/USDT,0.00117599,0.00118565,0.0011386,0.00116837,83307.10390822592,71301988.1614779
1655769600000,2022-06-21 00:00:00,ROOBEE/USDT,0.0011399,0.0012999,0.00113342,0.00117599,112187.02483620978,95397941.16974615
1655683200000,2022-06-20 00:00:00,ROOBEE/USDT,0.00114289,0.001175,0.001129,0.0011399,93942.48977985713,82412921.99303196
1655596800000,2022-06-19 00:00:00,ROOBEE/USDT,0.00107999,0.0012,0.00100592,0.00114289,115593.40408591779,101141320.76220617
1655510400000,2022-06-18 00:00:00,ROOBEE/USDT,0.00127714,0.00128718,0.00100532,0.00107999,62915.55564112938,58255683.51663384
1655424000000,2022-06-17 00:00:00,ROOBEE/USDT,0.001299,0.0013,0.0012,0.00127715,122411.48418735189,95847382.20831688
1655337600000,2022-06-16 00:00:00,ROOBEE/USDT,0.00131155,0.00135125,0.0012012,0.0013,83681.57718754419,64370443.99041861
1655251200000,2022-06-15 00:00:00,ROOBEE/USDT,0.0014213,0.00146,0.00121526,0.00131155,93136.82461231458,71012789.91446348
1655164800000,2022-06-14 00:00:00,ROOBEE/USDT,0.00142855,0.00153,0.0013,0.0014213,87420.03675747967,61507096.85321865
1655078400000,2022-06-13 00:00:00,ROOBEE/USDT,0.00179,0.001806,0.0013,0.00142855,87116.18797832126,60982246.31851967
1654992000000,2022-06-12 00:00:00,ROOBEE/USDT,0.00177959,0.001845,0.00165,0.00179,173414.9716175116,96879872.41201766
1654905600000,2022-06-11 00:00:00,ROOBEE/USDT,0.00181263,0.0018526,0.00170713,0.00177959,153066.4376438102,86012192.49591772
1654819200000,2022-06-10 00:00:00,ROOBEE/USDT,0.00183759,0.00185217,0.00170004,0.00181263,152381.10470789197,84066304.04875346
1654732800000,2022-06-09 00:00:00,ROOBEE/USDT,0.00186,0.0018999,0.00181004,0.00183759,149724.10492168542,81478515.29540616
1654646400000,2022-06-08 00:00:00,ROOBEE/USDT,0.00193459,0.00194759,0.001815,0.001868,141091.40107483306,75530728.6267843
1654560000000,2022-06-07 00:00:00,ROOBEE/USDT,0.00190095,0.00198255,0.00180157,0.00193459,138011.1379845462,71338701.21552691
1654473600000,2022-06-06 00:00:00,ROOBEE/USDT,0.00190233,0.00192478,0.0018,0.00190095,113448.19307036813,59679735.43247751
1654387200000,2022-06-05 00:00:00,ROOBEE/USDT,0.00189209,0.00197,0.0018748,0.00190233,131201.50242491448,68968844.74560906
1654300800000,2022-06-04 00:00:00,ROOBEE/USDT,0.0018307,0.002009,0.0018307,0.00189209,148086.59798750808,78266149.06664486
1654214400000,2022-06-03 00:00:00,ROOBEE/USDT,0.00212695,0.00214999,0.0018,0.00189057,169708.20816335708,89765630.5576398
1654128000000,2022-06-02 00:00:00,ROOBEE/USDT,0.00192605,0.00215641,0.00191259,0.00212695,133596.24844282056,62811184.29808908
1654041600000,2022-06-01 00:00:00,ROOBEE/USDT,0.00214,0.00238,0.0019111,0.00192605,117038.9541280811,60766311.42913274
1653955200000,2022-05-31 00:00:00,ROOBEE/USDT,0.00198407,0.00217,0.00197012,0.00214,128205.16679682399,59908956.44711401
1653868800000,2022-05-30 00:00:00,ROOBEE/USDT,0.00189351,0.00198408,0.00188353,0.00198408,123779.70004989138,62386446.13618976
1653782400000,2022-05-29 00:00:00,ROOBEE/USDT,0.00186319,0.00189351,0.00184774,0.00189351,118495.32620666042,62579720.31130569
1653696000000,2022-05-28 00:00:00,ROOBEE/USDT,0.00208999,0.00208999,0.00180528,0.00186319,102648.47848722227,55092866.79684963
1653609600000,2022-05-27 00:00:00,ROOBEE/USDT,0.00231492,0.002328,0.00182,0.002085,114178.52976881491,54761884.78120619
1653523200000,2022-05-26 00:00:00,ROOBEE/USDT,0.00235551,0.00239999,0.0022509,0.00231492,143650.9084902618,62054372.71709683
1653436800000,2022-05-25 00:00:00,ROOBEE/USDT,0.00233059,0.0023865,0.0022796,0.00235551,155537.3771067749,66031295.60340431
1653350400000,2022-05-24 00:00:00,ROOBEE/USDT,0.002211,0.00238649,0.0022002,0.00233059,122140.51836791183,52407552.75184045
1653264000000,2022-05-23 00:00:00,ROOBEE/USDT,0.001773,0.002291,0.001765,0.002211,125827.11436499537,56909594.91858678
1653177600000,2022-05-22 00:00:00,ROOBEE/USDT,0.00174225,0.00183,0.001625,0.001773,139641.27546123302,78759884.63690525
1653091200000,2022-05-21 00:00:00,ROOBEE/USDT,0.001782,0.00179219,0.0017,0.00174225,112898.63420431927,64800478.80862062
1653004800000,2022-05-20 00:00:00,ROOBEE/USDT,0.00159338,0.0019616,0.0015906,0.001782,119030.55970535596,66796049.21737147
1652918400000,2022-05-19 00:00:00,ROOBEE/USDT,0.00163215,0.00167,0.00151,0.001615,129954.98866429544,80467485.24104981
1652832000000,2022-05-18 00:00:00,ROOBEE/USDT,0.00165,0.00169651,0.00158,0.00163215,139298.26100514285,85346482.25049342
1652745600000,2022-05-17 00:00:00,ROOBEE/USDT,0.00167554,0.0017299,0.00151164,0.00165102,139816.906746902,84685168.40916646
1652659200000,2022-05-16 00:00:00,ROOBEE/USDT,0.00182999,0.00183835,0.00160241,0.00167554,159142.4204156658,94979779.90120547
1652572800000,2022-05-15 00:00:00,ROOBEE/USDT,0.00164592,0.00185,0.00163541,0.00182999,153886.88152164742,84091651.6055538
1652486400000,2022-05-14 00:00:00,ROOBEE/USDT,0.00167801,0.00177,0.001626,0.00164592,140722.80410565177,85497961.08295165
1652400000000,2022-05-13 00:00:00,ROOBEE/USDT,0.00153209,0.002149,0.00152179,0.00167801,145913.06892812636,86956018.69364686
1652313600000,2022-05-12 00:00:00,ROOBEE/USDT,0.001607,0.00165244,0.00152,0.00153209,114980.42200694117,75048085.95248397
1652227200000,2022-05-11 00:00:00,ROOBEE/USDT,0.00210891,0.00229199,0.00154,0.001607,133121.27703339327,82838380.23235425
1652140800000,2022-05-10 00:00:00,ROOBEE/USDT,0.002157,0.002206,0.00178456,0.00210891,134029.08937007323,63553726.50804123
1652054400000,2022-05-09 00:00:00,ROOBEE/USDT,0.00241745,0.00241745,0.00196,0.002157,161112.3429026137,74692787.62290852
1651968000000,2022-05-08 00:00:00,ROOBEE/USDT,0.002448,0.002466,0.0023,0.00241745,191125.53031632828,79060799.73373939
1651881600000,2022-05-07 00:00:00,ROOBEE/USDT,0.00228067,0.00258997,0.00226053,0.002448,221850.92942286085,90625379.66620132
1651795200000,2022-05-06 00:00:00,ROOBEE/USDT,0.00251219,0.00259,0.00225,0.00228067,177777.94128157684,77949874.94095019
1651708800000,2022-05-05 00:00:00,ROOBEE/USDT,0.00263917,0.0026645,0.0025,0.00251219,183959.94472769924,73226923.41252024
1651622400000,2022-05-04 00:00:00,ROOBEE/USDT,0.002553,0.00266979,0.00252201,0.00263917,229287.79520041973,86878751.72892225
1651536000000,2022-05-03 00:00:00,ROOBEE/USDT,0.00261459,0.0026649,0.00251799,0.002553,218413.64981230072,85551762.55867635
1651449600000,2022-05-02 00:00:00,ROOBEE/USDT,0.00259164,0.00315755,0.00253001,0.00261459,251524.53746331664,96200374.61449659
1651363200000,2022-05-01 00:00:00,ROOBEE/USDT,0.00261549,0.002645,0.0025,0.00259164,216422.2658672601,83507842.85906225
1651276800000,2022-04-30 00:00:00,ROOBEE/USDT,0.002705,0.00276705,0.00261,0.00261549,198225.29339725475,75788970.09633176
1651190400000,2022-04-29 00:00:00,ROOBEE/USDT,0.00279501,0.00281606,0.00260001,0.002705,184477.7263899658,68198789.79296333
1651104000000,2022-04-28 00:00:00,ROOBEE/USDT,0.00279851,0.0029,0.00261185,0.00279501,176219.44227200185,63047875.4179777
1651017600000,2022-04-27 00:00:00,ROOBEE/USDT,0.00293759,0.00305508,0.00279441,0.00279851,243726.5448004088,87091539.71235007
1650931200000,2022-04-26 00:00:00,ROOBEE/USDT,0.003031,0.00309877,0.00289901,0.00293759,270752.0154698882,92168075.01042973
1650844800000,2022-04-25 00:00:00,ROOBEE/USDT,0.00303579,0.00314599,0.0029055,0.003031,196335.54270370532,64775830.65117299
1650758400000,2022-04-24 00:00:00,ROOBEE/USDT,0.00295657,0.0029775,0.00294725,0.00297079,7774.57822553,2617007.0
1650672000000,2022-04-23 00:00:00,ROOBEE/USDT,0.00314429,0.00315755,0.00280001,0.00295657,220503.44531950037,74580830.25921942
1650585600000,2022-04-22 00:00:00,ROOBEE/USDT,0.00308487,0.00329447,0.00307538,0.00314429,240241.33424403955,76405590.528876
1650412800000,2022-04-20 00:00:00,ROOBEE/USDT,0.00311859,0.00312159,0.00311157,0.00311157,11329.98870465,3641245.0
1650326400000,2022-04-19 00:00:00,ROOBEE/USDT,0.00309274,0.00319,0.00304717,0.00311859,235632.85196507178,75557496.16495652
1650240000000,2022-04-18 00:00:00,ROOBEE/USDT,0.00303541,0.00310199,0.00301494,0.00309274,226360.98913145126,73191082.70706598
1650153600000,2022-04-17 00:00:00,ROOBEE/USDT,0.00303995,0.00308523,0.002988,0.00303541,164154.89695763198,54079975.01412724
1650067200000,2022-04-16 00:00:00,ROOBEE/USDT,0.00305161,0.0031,0.00298,0.00303995,206070.52286008708,67787471.129488
1649980800000,2022-04-15 00:00:00,ROOBEE/USDT,0.003086,0.00310959,0.00270618,0.00305161,200152.80484268034,65589247.91919031
1649894400000,2022-04-14 00:00:00,ROOBEE/USDT,0.0031215,0.00330255,0.00254002,0.00308545,170705.46688170073,55325954.68463295
1649808000000,2022-04-13 00:00:00,ROOBEE/USDT,0.00304259,0.00331254,0.0027958,0.0031215,104424.14349912148,33453193.49643488
1649721600000,2022-04-12 00:00:00,ROOBEE/USDT,0.00316945,0.003174,0.00258985,0.00304259,100763.11072263533,33117544.82944969
1649635200000,2022-04-11 00:00:00,ROOBEE/USDT,0.00334459,0.00339999,0.0031,0.00316945,149046.21257361025,47025891.73945329
1649548800000,2022-04-10 00:00:00,ROOBEE/USDT,0.00332995,0.00333,0.0033201,0.00333,16643.29671,4997987.0
1649462400000,2022-04-09 00:00:00,ROOBEE/USDT,0.003246,0.003411,0.003117,0.00332995,198761.20515929503,59688945.82780373
1649376000000,2022-04-08 00:00:00,ROOBEE/USDT,0.003353,0.003401,0.0031,0.003246,254333.22712524142,78352811.80691355
1649289600000,2022-04-07 00:00:00,ROOBEE/USDT,0.003416,0.00349499,0.00332,0.003353,258735.5760749201,77165396.9802923
1649203200000,2022-04-06 00:00:00,ROOBEE/USDT,0.003505,0.00351,0.003328,0.003416,272002.02854714834,79625886.57703406
1649116800000,2022-04-05 00:00:00,ROOBEE/USDT,0.003493,0.00359,0.003459,0.003505,161778.2190955299,46156410.5836034
