https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MANA3L,Volume USDT
1661418000,2022-08-25 09:00:00,MANA3L/USDT,0.00102,0.001024,0.001013,0.001018,1901774.8149,1930.5814961871
1661414400,2022-08-25 08:00:00,MANA3L/USDT,0.001033,0.00104,0.001022,0.001022,524864.8145,540.3840572286
1661410800,2022-08-25 07:00:00,MANA3L/USDT,0.001029,0.001037,0.001027,0.00103,2446918.27654523,2523.03737991498936
1661407200,2022-08-25 06:00:00,MANA3L/USDT,0.001001,0.001036,0.001001,0.001027,7483550.34740939,7665.2762769361455
1661403600,2022-08-25 05:00:00,MANA3L/USDT,0.000991,0.001,0.00099,0.001,1129847.8041,1124.7351258183
1661400000,2022-08-25 04:00:00,MANA3L/USDT,0.000981,0.000993,0.000981,0.000993,814222.32793562,805.04589530649942
1661396400,2022-08-25 03:00:00,MANA3L/USDT,0.000995,0.001008,0.000973,0.000979,916415.54148857,907.19539009969799
1661392800,2022-08-25 02:00:00,MANA3L/USDT,0.000989,0.000995,0.000984,0.000995,2288279.24722914,2259.5070701771943
1661389200,2022-08-25 01:00:00,MANA3L/USDT,0.000984,0.001003,0.000975,0.000992,3828272.3920097,3778.15360171129373
1661385600,2022-08-25 00:00:00,MANA3L/USDT,0.000959,0.000988,0.000959,0.000981,3323218.40124667,3235.00955591968909
1661382000,2022-08-24 23:00:00,MANA3L/USDT,0.000987,0.000999,0.000958,0.000959,16846859.54302938,16235.6328388893286
1661378400,2022-08-24 22:00:00,MANA3L/USDT,0.001008,0.001008,0.000989,0.000994,2249407.40771354,2252.43198232548646
1661374800,2022-08-24 21:00:00,MANA3L/USDT,0.001033,0.001034,0.001005,0.001005,1176561.64553945,1193.7724919147913
1661371200,2022-08-24 20:00:00,MANA3L/USDT,0.001023,0.001053,0.001019,0.001035,2774187.88964038,2890.41696393309159
1661367600,2022-08-24 19:00:00,MANA3L/USDT,0.001012,0.001044,0.001012,0.001025,2741011.9959611,2836.6435973637996
1661364000,2022-08-24 18:00:00,MANA3L/USDT,0.001011,0.001021,0.00101,0.001018,1683194.54105886,1712.07664413568564
1661360400,2022-08-24 17:00:00,MANA3L/USDT,0.001018,0.001018,0.001008,0.001015,1408520.74444881,1427.89988399029096
1661356800,2022-08-24 16:00:00,MANA3L/USDT,0.001028,0.001043,0.001014,0.001018,3442259.93743418,3536.26941940741125
1661353200,2022-08-24 15:00:00,MANA3L/USDT,0.000973,0.001031,0.000973,0.001027,2973239.751065,2975.12039034471925
1661349600,2022-08-24 14:00:00,MANA3L/USDT,0.00098,0.000995,0.000969,0.000974,5964379.00114174,5828.6014766782791
1661346000,2022-08-24 13:00:00,MANA3L/USDT,0.000998,0.000998,0.000969,0.000977,1576986.01595573,1558.21733920909562
1661342400,2022-08-24 12:00:00,MANA3L/USDT,0.000991,0.001003,0.000986,0.001003,1648948.00574214,1637.14033172168422
1661338800,2022-08-24 11:00:00,MANA3L/USDT,0.000967,0.001006,0.000967,0.000998,1851912.96704465,1828.91381923097338
1661335200,2022-08-24 10:00:00,MANA3L/USDT,0.000967,0.000979,0.000958,0.000958,1828838.52722455,1772.21214720958884
1661331600,2022-08-24 09:00:00,MANA3L/USDT,0.000958,0.000971,0.000954,0.000961,329528.1384,316.9655985235
1661328000,2022-08-24 08:00:00,MANA3L/USDT,0.000945,0.000967,0.000945,0.000952,968653.04075301,923.82339879819138
1661324400,2022-08-24 07:00:00,MANA3L/USDT,0.000967,0.000968,0.000923,0.000941,815139.78849514,769.97690695328695
1661320800,2022-08-24 06:00:00,MANA3L/USDT,0.000954,0.000967,0.000938,0.000967,1296194.87211031,1224.80879340380791
1661317200,2022-08-24 05:00:00,MANA3L/USDT,0.000931,0.000961,0.00093,0.000949,867467.91889991,823.10546791532309
1661313600,2022-08-24 04:00:00,MANA3L/USDT,0.000913,0.000932,0.000911,0.000932,1315276.45897521,1206.26299648785425
1661310000,2022-08-24 03:00:00,MANA3L/USDT,0.000903,0.000913,0.000898,0.000913,1629134.5392,1474.7872739509
1661306400,2022-08-24 02:00:00,MANA3L/USDT,0.000909,0.000923,0.000903,0.000903,2158321.51749802,1967.21282309048807
1661302800,2022-08-24 01:00:00,MANA3L/USDT,0.000938,0.000945,0.000889,0.000902,15900906.6818744,14506.77852255146868
1661299200,2022-08-24 00:00:00,MANA3L/USDT,0.000991,0.000995,0.000935,0.000939,4920003.78157228,4735.01810405817188
1661295600,2022-08-23 23:00:00,MANA3L/USDT,0.000963,0.000998,0.000962,0.000988,27983811.42703905,27451.6193629470872
1661292000,2022-08-23 22:00:00,MANA3L/USDT,0.000963,0.000973,0.000961,0.000967,2931434.7509,2843.5517464499
1661288400,2022-08-23 21:00:00,MANA3L/USDT,0.000958,0.000962,0.000952,0.000962,578714.38236666,555.3302140874936
1661284800,2022-08-23 20:00:00,MANA3L/USDT,0.000958,0.000973,0.000948,0.000956,2642624.15493324,2548.28551277335449
1661281200,2022-08-23 19:00:00,MANA3L/USDT,0.000963,0.000965,0.000954,0.000962,413160.79468265,395.67669259829195
1661277600,2022-08-23 18:00:00,MANA3L/USDT,0.00094,0.000972,0.000938,0.000962,1829078.60862462,1752.69636589083707
1661274000,2022-08-23 17:00:00,MANA3L/USDT,0.000946,0.000955,0.000935,0.000942,2998142.20877826,2849.29580888404573
1661270400,2022-08-23 16:00:00,MANA3L/USDT,0.000956,0.000959,0.000937,0.000945,7652420.33331909,7218.54960370651908
1661266800,2022-08-23 15:00:00,MANA3L/USDT,0.000957,0.000987,0.000948,0.000959,4561507.49327404,4383.99813885837979
1661263200,2022-08-23 14:00:00,MANA3L/USDT,0.000979,0.001011,0.00095,0.000951,9062310.35165791,8892.18341635302105
1661259600,2022-08-23 13:00:00,MANA3L/USDT,0.000951,0.000981,0.000946,0.000975,8968661.5280231,8598.56447120930736
1661256000,2022-08-23 12:00:00,MANA3L/USDT,0.000967,0.000979,0.00095,0.000951,18338026.24052246,17531.81931231867327
1661252400,2022-08-23 11:00:00,MANA3L/USDT,0.000945,0.000964,0.000933,0.000964,2197353.5733405,2071.06700457049036
1661248800,2022-08-23 10:00:00,MANA3L/USDT,0.000957,0.000961,0.000937,0.000952,4618625.57386903,4363.85165937508088
1661245200,2022-08-23 09:00:00,MANA3L/USDT,0.000958,0.000968,0.000929,0.00096,1891997.97609929,1784.21851391328324
1661241600,2022-08-23 08:00:00,MANA3L/USDT,0.000935,0.000968,0.000935,0.000952,2911082.00070391,2782.72206263244258
1661238000,2022-08-23 07:00:00,MANA3L/USDT,0.000909,0.000933,0.000909,0.000932,1742292.10633086,1599.1319533514776
1661234400,2022-08-23 06:00:00,MANA3L/USDT,0.000879,0.000911,0.000876,0.000909,5101801.84335548,4567.62157309438156
1661230800,2022-08-23 05:00:00,MANA3L/USDT,0.00096,0.00096,0.000875,0.000875,3882810.1655199,3596.45134077528808
1661227200,2022-08-23 04:00:00,MANA3L/USDT,0.000956,0.000969,0.000954,0.000961,668375.48951175,640.71165507068171
1661223600,2022-08-23 03:00:00,MANA3L/USDT,0.00098,0.000984,0.000951,0.000951,3307653.44176476,3230.3420103884786
1661220000,2022-08-23 02:00:00,MANA3L/USDT,0.000972,0.000979,0.000969,0.000977,2190809.7546,2128.9915509857
1661216400,2022-08-23 01:00:00,MANA3L/USDT,0.000961,0.000979,0.000961,0.000977,1888118.18014997,1833.78731047588755
1661212800,2022-08-23 00:00:00,MANA3L/USDT,0.000962,0.000986,0.000952,0.000958,6214196.23552803,5959.32552837289453
1661209200,2022-08-22 23:00:00,MANA3L/USDT,0.00092,0.000971,0.00092,0.000968,7248474.98627511,6868.60439268634858
1661205600,2022-08-22 22:00:00,MANA3L/USDT,0.000895,0.000932,0.000895,0.000923,8793649.38347884,8075.97090949818664
1661202000,2022-08-22 21:00:00,MANA3L/USDT,0.000912,0.000915,0.000888,0.000888,1289464.3696472,1162.5165171702911
1661198400,2022-08-22 20:00:00,MANA3L/USDT,0.000882,0.000926,0.000882,0.000913,4862707.47538432,4465.03973740450787
1661194800,2022-08-22 19:00:00,MANA3L/USDT,0.000877,0.000883,0.00087,0.000875,2182806.87026488,1917.98635428209083
1661191200,2022-08-22 18:00:00,MANA3L/USDT,0.000903,0.000903,0.00087,0.000875,1788507.85049181,1589.21026634439476
1661187600,2022-08-22 17:00:00,MANA3L/USDT,0.000907,0.000911,0.000901,0.000904,920115.74366806,834.60355804117698
1661184000,2022-08-22 16:00:00,MANA3L/USDT,0.000935,0.00094,0.000907,0.000915,1669044.72965721,1529.08326553916739
1661180400,2022-08-22 15:00:00,MANA3L/USDT,0.000883,0.000935,0.000883,0.000927,2281983.4240939,2081.84484740567056
1661176800,2022-08-22 14:00:00,MANA3L/USDT,0.000914,0.000937,0.000883,0.000884,3694525.67036139,3377.01892036742243
1661173200,2022-08-22 13:00:00,MANA3L/USDT,0.000909,0.000928,0.000883,0.000922,4561247.25498072,4171.74498042808304
1661169600,2022-08-22 12:00:00,MANA3L/USDT,0.000924,0.000931,0.00089,0.000903,9768975.56965801,8961.17808533407412
1661166000,2022-08-22 11:00:00,MANA3L/USDT,0.000941,0.000947,0.00092,0.000924,1514885.75312584,1407.3991772246766
1661162400,2022-08-22 10:00:00,MANA3L/USDT,0.000918,0.000941,0.000908,0.000933,639141.8729133,586.47223620139132
1661158800,2022-08-22 09:00:00,MANA3L/USDT,0.0009,0.000915,0.00089,0.000915,1770581.78965637,1583.33089905277794
1661155200,2022-08-22 08:00:00,MANA3L/USDT,0.000913,0.000913,0.000869,0.000903,21361201.60020007,18868.82669035707829
1661151600,2022-08-22 07:00:00,MANA3L/USDT,0.000967,0.000968,0.00091,0.000916,2417076.42069671,2252.31346733339753
1661148000,2022-08-22 06:00:00,MANA3L/USDT,0.001018,0.001018,0.000952,0.000963,6133249.87734774,5959.46580275945434
1661144400,2022-08-22 05:00:00,MANA3L/USDT,0.001023,0.001027,0.001011,0.001025,317501.2172,324.5308660757
1661140800,2022-08-22 04:00:00,MANA3L/USDT,0.001009,0.001023,0.000992,0.001023,2498827.04126213,2511.60568867329213
1661137200,2022-08-22 03:00:00,MANA3L/USDT,0.001031,0.001034,0.001011,0.001011,4386044.77215292,4482.8869279314784
1661133600,2022-08-22 02:00:00,MANA3L/USDT,0.001027,0.001031,0.001011,0.00103,352691.26277614,360.09851175928943
1661130000,2022-08-22 01:00:00,MANA3L/USDT,0.001015,0.001024,0.001006,0.001024,2899099.9041,2933.1725327249
1661126400,2022-08-22 00:00:00,MANA3L/USDT,0.001043,0.001044,0.001002,0.001019,6167463.57562014,6224.47113706945219
1661122800,2022-08-21 23:00:00,MANA3L/USDT,0.001051,0.001072,0.001047,0.001048,2132721.3788,2257.1675726146
1661119200,2022-08-21 22:00:00,MANA3L/USDT,0.001069,0.001069,0.001,0.001051,12366458.81192142,12879.16174288105197
1661115600,2022-08-21 21:00:00,MANA3L/USDT,0.001051,0.001082,0.001051,0.00107,2257394.79924928,2413.06599787608423
1661112000,2022-08-21 20:00:00,MANA3L/USDT,0.001044,0.001078,0.001032,0.001049,1409266.7791827,1476.75013430088798
1661108400,2022-08-21 19:00:00,MANA3L/USDT,0.001045,0.001049,0.001035,0.001035,1272358.39918229,1331.28671756539305
1661104800,2022-08-21 18:00:00,MANA3L/USDT,0.00104,0.001045,0.001032,0.001045,582033.328,603.3338897276
1661101200,2022-08-21 17:00:00,MANA3L/USDT,0.001054,0.001059,0.001043,0.001043,1650495.77238227,1738.33603046365933
1661097600,2022-08-21 16:00:00,MANA3L/USDT,0.001026,0.001061,0.001016,0.001049,1339816.41955688,1395.83153154799175
1661094000,2022-08-21 15:00:00,MANA3L/USDT,0.00102,0.001027,0.001009,0.001026,3797896.48439801,3854.76307598069161
1661090400,2022-08-21 14:00:00,MANA3L/USDT,0.001013,0.00102,0.001001,0.001011,1938048.25000697,1957.72357989688286
1661086800,2022-08-21 13:00:00,MANA3L/USDT,0.001024,0.001027,0.001009,0.001017,1980719.44136715,2007.679172454293
1661083200,2022-08-21 12:00:00,MANA3L/USDT,0.001046,0.001052,0.001015,0.001026,1258724.92566318,1297.0306978357761
1661079600,2022-08-21 11:00:00,MANA3L/USDT,0.001025,0.001044,0.001025,0.001044,869013.15606898,903.93263207747063
1661076000,2022-08-21 10:00:00,MANA3L/USDT,0.001036,0.001041,0.001025,0.001029,2096376.65792492,2150.32263650167617
1661072400,2022-08-21 09:00:00,MANA3L/USDT,0.00102,0.001041,0.001018,0.001039,1428661.3575625,1468.3282679088
1661068800,2022-08-21 08:00:00,MANA3L/USDT,0.001032,0.001061,0.001005,0.001012,4183863.71040219,4354.14323225471147
1661065200,2022-08-21 07:00:00,MANA3L/USDT,0.000989,0.001038,0.000979,0.001031,11835798.2374623,11830.14843715404847
1661061600,2022-08-21 06:00:00,MANA3L/USDT,0.001008,0.00101,0.000975,0.000975,631028.77500093,634.44740325197866
1661058000,2022-08-21 05:00:00,MANA3L/USDT,0.000998,0.001006,0.000992,0.001006,124174.51250531,123.68784895888162
1661054400,2022-08-21 04:00:00,MANA3L/USDT,0.000998,0.001007,0.000989,0.00099,6370779.861204,6348.075692880492
1661050800,2022-08-21 03:00:00,MANA3L/USDT,0.001014,0.001014,0.000993,0.000993,382867.0374,381.890544066
1661047200,2022-08-21 02:00:00,MANA3L/USDT,0.001015,0.001021,0.001002,0.001018,1320054.61113555,1330.1011718517899
1661043600,2022-08-21 01:00:00,MANA3L/USDT,0.000991,0.00102,0.000991,0.00102,3404086.67443875,3406.07125504239875
1661040000,2022-08-21 00:00:00,MANA3L/USDT,0.000992,0.001013,0.000983,0.000983,13452878.57810084,13424.36269798568072
1661036400,2022-08-20 23:00:00,MANA3L/USDT,0.000982,0.001005,0.00096,0.000992,8701135.43466564,8599.49379217478057
1661032800,2022-08-20 22:00:00,MANA3L/USDT,0.000984,0.000995,0.000961,0.000973,3087209.64767131,3026.33063657316978
1661029200,2022-08-20 21:00:00,MANA3L/USDT,0.00092,0.000979,0.000911,0.000978,4889112.36745351,4634.97230794966654
1661025600,2022-08-20 20:00:00,MANA3L/USDT,0.00095,0.000988,0.000927,0.000927,1984077.38073135,1881.35707902899386
1661022000,2022-08-20 19:00:00,MANA3L/USDT,0.000957,0.000969,0.00092,0.000956,5249698.18127777,4971.18082993939161
1661018400,2022-08-20 18:00:00,MANA3L/USDT,0.001018,0.001023,0.00097,0.000972,2173658.66290277,2153.16126904960836
1661014800,2022-08-20 17:00:00,MANA3L/USDT,0.00102,0.001028,0.000992,0.001019,1932697.5016497,1939.51763259379098
1661011200,2022-08-20 16:00:00,MANA3L/USDT,0.001047,0.001049,0.00102,0.00102,5780914.86851881,5987.19404360849407
1661007600,2022-08-20 15:00:00,MANA3L/USDT,0.001043,0.00105,0.001018,0.00104,3883575.83104263,4030.01846107765292
1661004000,2022-08-20 14:00:00,MANA3L/USDT,0.001059,0.001127,0.001047,0.001048,7164931.79604189,7770.50115714004462
1661000400,2022-08-20 13:00:00,MANA3L/USDT,0.001049,0.001056,0.001047,0.001056,1773655.0124,1867.4570157526
1660996800,2022-08-20 12:00:00,MANA3L/USDT,0.001072,0.001072,0.001049,0.001051,4833315.41779291,5104.712703586059
1660993200,2022-08-20 11:00:00,MANA3L/USDT,0.001073,0.001073,0.001064,0.001064,1259354.03106039,1348.17823346199847
1660989600,2022-08-20 10:00:00,MANA3L/USDT,0.001063,0.001075,0.001055,0.001073,955907.7743,1017.7600092742
1660986000,2022-08-20 09:00:00,MANA3L/USDT,0.001069,0.0011,0.001062,0.00107,4925469.5129657,5289.0637434654961
1660982400,2022-08-20 08:00:00,MANA3L/USDT,0.001091,0.001109,0.00107,0.001072,777995.6233,841.0652533105
1660978800,2022-08-20 07:00:00,MANA3L/USDT,0.001084,0.001109,0.001084,0.001095,6548770.16672444,7198.62492509187639
1660975200,2022-08-20 06:00:00,MANA3L/USDT,0.001049,0.001085,0.001049,0.001085,324930.04770583,347.63767197537576
1660971600,2022-08-20 05:00:00,MANA3L/USDT,0.001073,0.001075,0.00104,0.001047,704285.60586877,749.84394651338989
1660968000,2022-08-20 04:00:00,MANA3L/USDT,0.001056,0.001078,0.00104,0.001065,421902.66277514,447.77221426807274
1660964400,2022-08-20 03:00:00,MANA3L/USDT,0.00105,0.001058,0.001038,0.001051,1517337.1356,1590.2895743849
1660960800,2022-08-20 02:00:00,MANA3L/USDT,0.001043,0.001063,0.001033,0.001054,154376.55147964,161.88997156948886
1660957200,2022-08-20 01:00:00,MANA3L/USDT,0.001041,0.001062,0.001033,0.001033,145579.85889447,152.77260887368651
1660953600,2022-08-20 00:00:00,MANA3L/USDT,0.001027,0.001081,0.00102,0.001032,1085428.9759737,1134.6406560691899
1660950000,2022-08-19 23:00:00,MANA3L/USDT,0.001023,0.001059,0.00098,0.00102,3691480.65969598,3722.58091904802603
1660946400,2022-08-19 22:00:00,MANA3L/USDT,0.001008,0.001065,0.001005,0.001023,3375607.34867769,3482.68760842665735
1660942800,2022-08-19 21:00:00,MANA3L/USDT,0.001097,0.0011,0.001001,0.001008,5572281.96059177,5733.83631524018072
1660939200,2022-08-19 20:00:00,MANA3L/USDT,0.001111,0.001115,0.001072,0.001087,1796923.92309185,1977.67478482888968
1660935600,2022-08-19 19:00:00,MANA3L/USDT,0.001095,0.001147,0.001058,0.001111,4506433.91400377,4921.11275270548587
1660932000,2022-08-19 18:00:00,MANA3L/USDT,0.001098,0.001107,0.001081,0.001097,2519962.12995025,2752.60866203858051
1660928400,2022-08-19 17:00:00,MANA3L/USDT,0.001124,0.001135,0.001087,0.001104,2813604.27845257,3102.45147555287325
1660924800,2022-08-19 16:00:00,MANA3L/USDT,0.001087,0.00114,0.001076,0.001124,3089305.18383703,3428.59195383338716
1660921200,2022-08-19 15:00:00,MANA3L/USDT,0.001074,0.001098,0.001048,0.001086,695343.2143849,748.11682213968132
1660917600,2022-08-19 14:00:00,MANA3L/USDT,0.001056,0.001098,0.001056,0.001074,1840157.22165244,1984.85945170847362
1660914000,2022-08-19 13:00:00,MANA3L/USDT,0.001085,0.00109,0.001046,0.001047,1582715.5956048,1702.18437547928233
1660910400,2022-08-19 12:00:00,MANA3L/USDT,0.001061,0.00109,0.00102,0.001078,4226362.12910698,4482.66605667415609
1660906800,2022-08-19 11:00:00,MANA3L/USDT,0.001073,0.001073,0.00102,0.00107,8488563.55799691,8828.81356817400654
1660903200,2022-08-19 10:00:00,MANA3L/USDT,0.001084,0.001096,0.001062,0.001073,1864213.30145402,2018.85749059246929
1660899600,2022-08-19 09:00:00,MANA3L/USDT,0.001078,0.00111,0.001048,0.001095,13472310.12742304,14597.63131841648812
1660896000,2022-08-19 08:00:00,MANA3L/USDT,0.001104,0.001104,0.001034,0.001064,10620292.02888121,11138.68917321554372
1660892400,2022-08-19 07:00:00,MANA3L/USDT,0.001068,0.001111,0.001068,0.001104,5407376.64959825,5897.33576487316657
1660888800,2022-08-19 06:00:00,MANA3L/USDT,0.001284,0.001288,0.001001,0.001066,22925534.22132348,25905.73298424508045
1660885200,2022-08-19 05:00:00,MANA3L/USDT,0.001262,0.001284,0.001262,0.001284,1062694.71957292,1351.51395809719176
1660881600,2022-08-19 04:00:00,MANA3L/USDT,0.001264,0.001272,0.001244,0.001267,1964624.33349127,2458.75765328937053
1660878000,2022-08-19 03:00:00,MANA3L/USDT,0.001249,0.00128,0.001228,0.001264,3255822.87391818,4093.20222843128268
1660874400,2022-08-19 02:00:00,MANA3L/USDT,0.001231,0.001283,0.001217,0.001249,3028270.09479954,3792.70334666405416
1660870800,2022-08-19 01:00:00,MANA3L/USDT,0.001291,0.001291,0.001207,0.001232,5125029.44923629,6349.70985790653003
1660867200,2022-08-19 00:00:00,MANA3L/USDT,0.001384,0.00141,0.001279,0.001296,8019225.54410163,10678.27744712594856
1660863600,2022-08-18 23:00:00,MANA3L/USDT,0.001608,0.001617,0.001308,0.001384,20560082.61708399,29129.29653842291941
1660860000,2022-08-18 22:00:00,MANA3L/USDT,0.001631,0.001633,0.001608,0.001608,747673.67885276,1215.37094444678776
1660856400,2022-08-18 21:00:00,MANA3L/USDT,0.001641,0.001656,0.001626,0.001631,124140.99249004,203.84966535115534
1660852800,2022-08-18 20:00:00,MANA3L/USDT,0.001637,0.001643,0.001615,0.001641,2692297.50105646,4392.7278140770828
1660849200,2022-08-18 19:00:00,MANA3L/USDT,0.001608,0.001648,0.001608,0.001625,612222.76265672,1000.52668830189984
1660845600,2022-08-18 18:00:00,MANA3L/USDT,0.001629,0.001641,0.001596,0.001628,1331999.75022009,2145.50304270811132
1660842000,2022-08-18 17:00:00,MANA3L/USDT,0.001624,0.001657,0.001593,0.001629,743346.28118177,1209.08118200554585
1660838400,2022-08-18 16:00:00,MANA3L/USDT,0.001692,0.001707,0.001607,0.001624,1542975.33867164,2533.40399394178412
1660834800,2022-08-18 15:00:00,MANA3L/USDT,0.001665,0.001692,0.001654,0.001692,1234428.06585137,2055.92941699767422
1660831200,2022-08-18 14:00:00,MANA3L/USDT,0.001668,0.001687,0.001658,0.001665,568804.78485015,949.29903910069975
1660827600,2022-08-18 13:00:00,MANA3L/USDT,0.001723,0.001727,0.001668,0.001668,908435.9341113,1531.62656109947226
1660824000,2022-08-18 12:00:00,MANA3L/USDT,0.001692,0.001721,0.001683,0.001721,255438.21988256,435.69805986158396
1660820400,2022-08-18 11:00:00,MANA3L/USDT,0.00168,0.001687,0.001677,0.001687,324437.1483,545.3993994355
1660816800,2022-08-18 10:00:00,MANA3L/USDT,0.001687,0.001737,0.001655,0.001666,7374903.45647853,12449.7272222723768
1660813200,2022-08-18 09:00:00,MANA3L/USDT,0.001664,0.001686,0.001649,0.00168,298409.61880773,498.74822364968891
1660809600,2022-08-18 08:00:00,MANA3L/USDT,0.00166,0.001668,0.001637,0.001668,239841.28650301,396.63540386308094
1660806000,2022-08-18 07:00:00,MANA3L/USDT,0.001649,0.001678,0.001641,0.001678,150774.08024009,250.43550855338904
1660802400,2022-08-18 06:00:00,MANA3L/USDT,0.001667,0.001679,0.001637,0.001637,1686437.95290139,2782.69196401176539
1660798800,2022-08-18 05:00:00,MANA3L/USDT,0.001631,0.001693,0.001631,0.00166,2915248.15455228,4874.80037454139922
1660795200,2022-08-18 04:00:00,MANA3L/USDT,0.001651,0.001668,0.001631,0.001647,415501.68201109,684.4039742252752
1660791600,2022-08-18 03:00:00,MANA3L/USDT,0.001617,0.001674,0.001617,0.001645,965877.38265854,1586.30775135579596
1660788000,2022-08-18 02:00:00,MANA3L/USDT,0.001654,0.001663,0.001609,0.001614,1441531.93898635,2360.99526543898171
1660784400,2022-08-18 01:00:00,MANA3L/USDT,0.001645,0.001673,0.001626,0.001673,839191.05703058,1380.03245075036168
1660780800,2022-08-18 00:00:00,MANA3L/USDT,0.001633,0.001643,0.00157,0.001643,523207.76265743,837.73446740629798
1660777200,2022-08-17 23:00:00,MANA3L/USDT,0.001622,0.001633,0.001589,0.001629,1198478.34232588,1929.48365506268779
1660773600,2022-08-17 22:00:00,MANA3L/USDT,0.001631,0.001665,0.001614,0.001626,766347.1900666,1257.80720316144139
1660770000,2022-08-17 21:00:00,MANA3L/USDT,0.001744,0.001744,0.001598,0.001631,8278545.90280919,13620.1089574967623
1660766400,2022-08-17 20:00:00,MANA3L/USDT,0.001696,0.001749,0.001677,0.001744,1120456.42537513,1908.34319025028467
1660762800,2022-08-17 19:00:00,MANA3L/USDT,0.001737,0.001756,0.001697,0.001697,3580393.95166018,6147.15091135081787
1660759200,2022-08-17 18:00:00,MANA3L/USDT,0.001751,0.001788,0.00172,0.001744,1479779.9155326,2605.3771139050084
1660755600,2022-08-17 17:00:00,MANA3L/USDT,0.00171,0.001751,0.001694,0.001736,670687.49462967,1156.52864717120037
1660752000,2022-08-17 16:00:00,MANA3L/USDT,0.001666,0.001722,0.00166,0.001709,2017572.66865324,3422.49859942172767
1660748400,2022-08-17 15:00:00,MANA3L/USDT,0.001662,0.001698,0.00165,0.001679,1245410.76473969,2091.85511352493595
1660744800,2022-08-17 14:00:00,MANA3L/USDT,0.001712,0.001723,0.001655,0.001655,3508367.93158495,5919.02479820152376
1660741200,2022-08-17 13:00:00,MANA3L/USDT,0.001837,0.001837,0.001665,0.001712,5424638.47296609,9553.47363598912158
1660737600,2022-08-17 12:00:00,MANA3L/USDT,0.001945,0.00196,0.001773,0.001831,4773964.46175124,8872.35483425645869
1660734000,2022-08-17 11:00:00,MANA3L/USDT,0.001967,0.001971,0.001932,0.001954,1410708.69125143,2732.98019075838936
1660730400,2022-08-17 10:00:00,MANA3L/USDT,0.001972,0.001972,0.00192,0.001967,1878666.52693566,3646.95528917676508
1660726800,2022-08-17 09:00:00,MANA3L/USDT,0.001968,0.002003,0.001968,0.001976,481766.741113,956.477726750984
1660723200,2022-08-17 08:00:00,MANA3L/USDT,0.001958,0.001975,0.001912,0.001956,3391099.34980914,6559.98670752885568
1660719600,2022-08-17 07:00:00,MANA3L/USDT,0.002105,0.002105,0.001944,0.001961,3560850.73881779,7258.74107112735719
1660716000,2022-08-17 06:00:00,MANA3L/USDT,0.0021,0.002137,0.0021,0.002109,1408847.07934351,2977.25078793475569
1660712400,2022-08-17 05:00:00,MANA3L/USDT,0.002083,0.002097,0.002066,0.002096,1376050.53434348,2863.29532373552064
1660708800,2022-08-17 04:00:00,MANA3L/USDT,0.002069,0.002085,0.002056,0.002085,500470.21629197,1039.39238463866148
1660705200,2022-08-17 03:00:00,MANA3L/USDT,0.002051,0.002078,0.002051,0.002078,1073844.05331627,2220.28212280622801
1660701600,2022-08-17 02:00:00,MANA3L/USDT,0.002015,0.002066,0.002011,0.002033,1110369.59475611,2268.06394019113736
1660698000,2022-08-17 01:00:00,MANA3L/USDT,0.002023,0.002061,0.002015,0.002015,633038.66532737,1283.40166075727713
1660694400,2022-08-17 00:00:00,MANA3L/USDT,0.001964,0.002045,0.001964,0.002044,2297337.39488688,4617.05839091484581
1660690800,2022-08-16 23:00:00,MANA3L/USDT,0.001969,0.001982,0.001944,0.001978,906487.56083457,1783.95940130508317
1660687200,2022-08-16 22:00:00,MANA3L/USDT,0.001979,0.001982,0.00195,0.001969,523694.81801607,1028.97814500438646
1660683600,2022-08-16 21:00:00,MANA3L/USDT,0.002025,0.002025,0.001986,0.001986,285672.49050368,570.582012807182
1660680000,2022-08-16 20:00:00,MANA3L/USDT,0.002,0.002024,0.001993,0.002024,162141.74394113,325.32033917878816
1660676400,2022-08-16 19:00:00,MANA3L/USDT,0.001979,0.002014,0.001978,0.002014,528347.74417676,1050.78826951437309
1660672800,2022-08-16 18:00:00,MANA3L/USDT,0.002032,0.002065,0.001935,0.002002,3464133.64392854,6871.63782664971983
1660669200,2022-08-16 17:00:00,MANA3L/USDT,0.002008,0.002035,0.00199,0.002009,1630026.53,3285.171444049
1660665600,2022-08-16 16:00:00,MANA3L/USDT,0.002033,0.002057,0.001968,0.002018,1256601.71230806,2521.78795366923693
1660662000,2022-08-16 15:00:00,MANA3L/USDT,0.001992,0.00205,0.001991,0.00205,767001.76970995,1566.13632778773913
1660658400,2022-08-16 14:00:00,MANA3L/USDT,0.002015,0.002033,0.001978,0.002011,2113893.68048505,4255.7504023523191
1660654800,2022-08-16 13:00:00,MANA3L/USDT,0.002046,0.002074,0.001986,0.002032,5353153.62291443,10726.87448773582932
1660651200,2022-08-16 12:00:00,MANA3L/USDT,0.002099,0.002134,0.002048,0.002066,1290944.4287237,2681.27722364527324
1660647600,2022-08-16 11:00:00,MANA3L/USDT,0.002087,0.00214,0.002087,0.002106,677952.92418233,1430.82100725628057
1660644000,2022-08-16 10:00:00,MANA3L/USDT,0.002085,0.002152,0.002078,0.0021,1618141.57689322,3415.32534977216966
