https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SLIM,Volume USDT
1643155200,2022-01-26 00:00:00,SLIM/USDT,1.177,1.287,1.111,1.122,74641.27175381,88572.18883422766
1643068800,2022-01-25 00:00:00,SLIM/USDT,1.141,1.288,1.1,1.175,105825.59692948,123713.52869960278
1642982400,2022-01-24 00:00:00,SLIM/USDT,1.213,1.213,1.023,1.141,199275.86852226,222920.40810216844
1642896000,2022-01-23 00:00:00,SLIM/USDT,1.19,1.299,1.142,1.205,191246.35255649,231353.40656736262
1642809600,2022-01-22 00:00:00,SLIM/USDT,1.456,1.486,1.1,1.19,239665.94143288,315395.05654907329
1642723200,2022-01-21 00:00:00,SLIM/USDT,1.592,1.628,1.45,1.469,142356.4559367,218419.44236170208
1642636800,2022-01-20 00:00:00,SLIM/USDT,1.601,1.8,1.591,1.593,154059.1208313,253995.37971072614
1642550400,2022-01-19 00:00:00,SLIM/USDT,1.644,1.664,1.591,1.603,143236.39873016,231965.5227456861
1642464000,2022-01-18 00:00:00,SLIM/USDT,1.665,1.71,1.6,1.65,136921.5945914,225952.72119356081
1642377600,2022-01-17 00:00:00,SLIM/USDT,1.76,1.773,1.649,1.665,137408.26666005,234408.1642540335
1642291200,2022-01-16 00:00:00,SLIM/USDT,1.746,1.938,1.711,1.761,128085.37277382,227982.17983478829
1642204800,2022-01-15 00:00:00,SLIM/USDT,1.76,1.848,1.7,1.753,129224.7347648,225045.30216984231
1642118400,2022-01-14 00:00:00,SLIM/USDT,1.783,1.808,1.686,1.759,131129.8370146,230595.8652896368
1642032000,2022-01-13 00:00:00,SLIM/USDT,1.819,1.881,1.753,1.781,149052.48353597,269055.76048550244
1641945600,2022-01-12 00:00:00,SLIM/USDT,1.701,1.933,1.636,1.82,139953.18531681,240777.83649546878
1641859200,2022-01-11 00:00:00,SLIM/USDT,1.635,1.774,1.59,1.701,144170.94896192,236480.89464188412
1641772800,2022-01-10 00:00:00,SLIM/USDT,1.662,1.903,1.57,1.634,137418.84126372,229640.30998790371
1641686400,2022-01-09 00:00:00,SLIM/USDT,1.534,1.769,1.513,1.669,126207.9602222,203188.54041124599
1641600000,2022-01-08 00:00:00,SLIM/USDT,1.66,1.753,1.503,1.533,132139.21701351,216140.77181622863
1641513600,2022-01-07 00:00:00,SLIM/USDT,1.869,1.88,1.585,1.661,138575.09953272,238339.07179784359
1641427200,2022-01-06 00:00:00,SLIM/USDT,1.918,1.977,1.832,1.87,117321.69938362,221402.8811064665
1641340800,2022-01-05 00:00:00,SLIM/USDT,2.083,2.147,1.901,1.922,118874.20918205,244082.39417050223
1641254400,2022-01-04 00:00:00,SLIM/USDT,2.163,2.271,2.05,2.083,105025.76131459,224134.8207432684
1641168000,2022-01-03 00:00:00,SLIM/USDT,2.168,2.259,2.047,2.164,225598.41344786,487116.22268255968
1641081600,2022-01-02 00:00:00,SLIM/USDT,2.239,2.273,2.14,2.174,115645.70488314,252860.25545372907
1640995200,2022-01-01 00:00:00,SLIM/USDT,2.232,2.309,2.175,2.24,115818.92176086,258068.18589711016
1640908800,2021-12-31 00:00:00,SLIM/USDT,2.478,2.48,2.164,2.232,122508.71792182,286473.40582625528
1640822400,2021-12-30 00:00:00,SLIM/USDT,2.565,2.565,2.455,2.486,101839.41984385,254460.28531593669
1640736000,2021-12-29 00:00:00,SLIM/USDT,2.538,3.85,2.477,2.566,284686.2875205,803047.49781397916
1640649600,2021-12-28 00:00:00,SLIM/USDT,2.707,2.73,2.524,2.549,132777.08748695,351623.33073720216
