https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume GBP,tradecount
1660676400000,2022-08-16 19:00:00,BTC/GBP,19731.98000000,19846.57000000,19701.58000000,19811.85000000,12.27686000,243020.33319360,434
1660672800000,2022-08-16 18:00:00,BTC/GBP,19763.31000000,19897.51000000,19636.08000000,19731.23000000,26.03506000,514912.85772450,841
1660669200000,2022-08-16 17:00:00,BTC/GBP,19726.11000000,19792.41000000,19701.32000000,19756.80000000,14.86560000,293555.00108970,602
1660665600000,2022-08-16 16:00:00,BTC/GBP,19778.95000000,19802.30000000,19633.17000000,19719.32000000,31.83732000,627973.97523720,1072
1660662000000,2022-08-16 15:00:00,BTC/GBP,19613.29000000,19806.66000000,19597.13000000,19790.06000000,33.11561000,652300.42936280,1062
1660658400000,2022-08-16 14:00:00,BTC/GBP,19790.76000000,19795.90000000,19583.11000000,19627.15000000,61.94934000,1218597.77809960,1721
1660654800000,2022-08-16 13:00:00,BTC/GBP,19885.87000000,19926.96000000,19778.81000000,19788.69000000,26.80406000,532358.33631840,1085
1660651200000,2022-08-16 12:00:00,BTC/GBP,20023.14000000,20050.01000000,19859.00000000,19888.77000000,31.14213000,621319.67007440,1350
1660647600000,2022-08-16 11:00:00,BTC/GBP,19994.80000000,20098.00000000,19977.59000000,20023.14000000,17.57921000,352223.76623010,684
1660644000000,2022-08-16 10:00:00,BTC/GBP,20036.70000000,20056.95000000,19984.08000000,19995.80000000,13.06540000,261597.82451410,662
1660640400000,2022-08-16 09:00:00,BTC/GBP,19955.23000000,20067.92000000,19941.03000000,20042.25000000,18.99571000,380322.10442770,926
1660636800000,2022-08-16 08:00:00,BTC/GBP,19996.80000000,20000.96000000,19928.80000000,19957.85000000,19.43525000,387912.34518390,1028
1660633200000,2022-08-16 07:00:00,BTC/GBP,19944.64000000,20013.61000000,19918.27000000,19987.03000000,13.50834000,269552.28930330,467
1660629600000,2022-08-16 06:00:00,BTC/GBP,19886.23000000,19966.66000000,19859.99000000,19934.02000000,5.99524000,119469.79229780,290
1660626000000,2022-08-16 05:00:00,BTC/GBP,19879.22000000,19930.78000000,19757.30000000,19886.85000000,13.55978000,268909.79955090,433
1660622400000,2022-08-16 04:00:00,BTC/GBP,20003.39000000,20043.79000000,19894.00000000,19900.76000000,7.28299000,145369.14115520,271
1660618800000,2022-08-16 03:00:00,BTC/GBP,19960.07000000,20065.02000000,19808.65000000,20004.47000000,12.54690000,250075.38404580,432
1660615200000,2022-08-16 02:00:00,BTC/GBP,20027.10000000,20104.50000000,19956.26000000,19962.86000000,3.09935000,62053.00346590,163
1660611600000,2022-08-16 01:00:00,BTC/GBP,20053.10000000,20155.00000000,20028.10000000,20028.10000000,11.29902000,227101.37281120,431
1660608000000,2022-08-16 00:00:00,BTC/GBP,19992.06000000,20072.33000000,19900.00000000,20031.06000000,11.86708000,237098.43537570,561
1660604400000,2022-08-15 23:00:00,BTC/GBP,19931.99000000,20087.19000000,19750.00000000,19990.02000000,11.76212000,233934.38898770,625
1660600800000,2022-08-15 22:00:00,BTC/GBP,19950.00000000,20032.36000000,19905.27000000,19941.84000000,8.62206000,172219.95778490,372
1660597200000,2022-08-15 21:00:00,BTC/GBP,19982.57000000,20046.88000000,19913.33000000,19952.51000000,6.81139000,136115.08468480,450
1660593600000,2022-08-15 20:00:00,BTC/GBP,19922.54000000,20012.26000000,19911.00000000,19993.79000000,12.05349000,240541.29198010,560
1660590000000,2022-08-15 19:00:00,BTC/GBP,20014.01000000,20050.68000000,19907.61000000,19913.33000000,23.19583000,463751.21197230,831
1660586400000,2022-08-15 18:00:00,BTC/GBP,20002.13000000,20039.03000000,19940.00000000,20014.02000000,16.50898000,330249.10445310,846
1660582800000,2022-08-15 17:00:00,BTC/GBP,20100.00000000,20120.26000000,19973.02000000,20012.70000000,22.24722000,445899.08232880,984
1660579200000,2022-08-15 16:00:00,BTC/GBP,20063.24000000,20117.35000000,20022.11000000,20100.00000000,17.16809000,344667.27648100,702
1660575600000,2022-08-15 15:00:00,BTC/GBP,19980.05000000,20091.41000000,19930.00000000,20067.83000000,19.44150000,388865.84581030,979
1660572000000,2022-08-15 14:00:00,BTC/GBP,19996.87000000,20039.61000000,19947.55000000,19984.77000000,25.44431000,508483.46978030,942
1660568400000,2022-08-15 13:00:00,BTC/GBP,19827.42000000,20260.00000000,19810.74000000,20010.16000000,51.47384000,1028290.09906090,1352
1660564800000,2022-08-15 12:00:00,BTC/GBP,19922.72000000,20006.28000000,19780.00000000,19810.82000000,29.83975000,594342.02042990,1202
1660561200000,2022-08-15 11:00:00,BTC/GBP,20110.02000000,20142.00000000,19871.38000000,19923.07000000,29.81313000,597052.94363170,1150
1660557600000,2022-08-15 10:00:00,BTC/GBP,20073.61000000,20149.00000000,20017.66000000,20110.02000000,46.34765000,930351.79553040,1605
1660554000000,2022-08-15 09:00:00,BTC/GBP,19937.65000000,20331.88000000,19908.72000000,20061.42000000,54.46715000,1090599.60974740,1387
1660550400000,2022-08-15 08:00:00,BTC/GBP,19873.29000000,19943.19000000,19756.39000000,19924.17000000,28.23563000,561082.73346740,1034
1660546800000,2022-08-15 07:00:00,BTC/GBP,19948.20000000,20018.12000000,19829.40000000,19877.67000000,45.61377000,908539.73555430,1617
1660543200000,2022-08-15 06:00:00,BTC/GBP,20487.84000000,20502.50000000,19916.12000000,19955.10000000,53.65705000,1082346.43837420,1602
1660539600000,2022-08-15 05:00:00,BTC/GBP,20521.15000000,20622.96000000,20441.94000000,20487.76000000,16.18544000,331630.77865990,612
1660536000000,2022-08-15 04:00:00,BTC/GBP,20539.34000000,20542.57000000,20389.17000000,20533.99000000,15.96245000,326482.92042260,470
1660532400000,2022-08-15 03:00:00,BTC/GBP,20575.06000000,20806.82000000,20473.73000000,20539.34000000,55.11991000,1138572.12325500,1508
1660528800000,2022-08-15 02:00:00,BTC/GBP,20345.45000000,20580.98000000,20341.57000000,20572.38000000,37.02336000,758529.10074080,1322
1660525200000,2022-08-15 01:00:00,BTC/GBP,20114.58000000,20343.00000000,20068.98000000,20333.03000000,23.98441000,484655.95285030,863
1660521600000,2022-08-15 00:00:00,BTC/GBP,20060.17000000,20118.69000000,19948.81000000,20118.69000000,13.68316000,274078.77609090,561
1660518000000,2022-08-14 23:00:00,BTC/GBP,20029.13000000,20091.99000000,19999.81000000,20053.65000000,9.14513000,183284.15995220,436
1660514400000,2022-08-14 22:00:00,BTC/GBP,20073.84000000,20113.28000000,19954.98000000,20017.23000000,20.29742000,406661.87479980,736
1660510800000,2022-08-14 21:00:00,BTC/GBP,20070.54000000,20159.98000000,20033.85000000,20070.04000000,3.80001000,76335.91055750,271
1660507200000,2022-08-14 20:00:00,BTC/GBP,20027.80000000,20090.90000000,20011.06000000,20063.06000000,12.32232000,246996.38569970,557
1660503600000,2022-08-14 19:00:00,BTC/GBP,20048.24000000,20089.56000000,20012.20000000,20036.12000000,12.28929000,246298.81917160,665
1660500000000,2022-08-14 18:00:00,BTC/GBP,20002.40000000,20062.46000000,19954.71000000,20048.14000000,19.05656000,381511.88992190,725
1660496400000,2022-08-14 17:00:00,BTC/GBP,20072.50000000,20086.40000000,19955.16000000,20010.00000000,36.10276000,722914.82324870,1175
1660492800000,2022-08-14 16:00:00,BTC/GBP,20240.22000000,20267.30000000,20065.01000000,20065.04000000,17.51970000,353211.24627020,804
1660489200000,2022-08-14 15:00:00,BTC/GBP,20227.42000000,20252.38000000,20193.41000000,20242.02000000,9.12516000,184525.52907960,633
1660485600000,2022-08-14 14:00:00,BTC/GBP,20198.06000000,20253.99000000,20186.62000000,20227.41000000,12.60589000,254907.00470600,850
1660482000000,2022-08-14 13:00:00,BTC/GBP,20241.22000000,20245.28000000,20135.98000000,20197.62000000,16.14991000,326053.51856980,954
1660478400000,2022-08-14 12:00:00,BTC/GBP,20263.23000000,20291.56000000,20186.71000000,20234.21000000,14.02185000,283594.74829380,689
1660474800000,2022-08-14 11:00:00,BTC/GBP,20304.60000000,20347.72000000,20224.02000000,20274.39000000,5.71913000,116082.95109960,466
1660471200000,2022-08-14 10:00:00,BTC/GBP,20424.12000000,20424.12000000,20301.62000000,20305.02000000,9.05771000,184388.83749390,423
1660467600000,2022-08-14 09:00:00,BTC/GBP,20345.29000000,20446.79000000,20320.74000000,20422.02000000,9.13681000,186187.79791430,449
1660464000000,2022-08-14 08:00:00,BTC/GBP,20517.73000000,20521.18000000,20300.00000000,20348.71000000,16.45284000,335820.86606860,615
1660460400000,2022-08-14 07:00:00,BTC/GBP,20346.32000000,20628.00000000,20341.62000000,20501.03000000,26.56925000,545331.93882120,1147
1660456800000,2022-08-14 06:00:00,BTC/GBP,20284.46000000,20350.00000000,20276.65000000,20344.27000000,3.36001000,68233.74471010,327
1660453200000,2022-08-14 05:00:00,BTC/GBP,20255.71000000,20299.75000000,20225.43000000,20287.11000000,3.46762000,70283.46470080,215
1660449600000,2022-08-14 04:00:00,BTC/GBP,20265.31000000,20320.11000000,20218.18000000,20259.82000000,1.73046000,35059.70333160,111
1660446000000,2022-08-14 03:00:00,BTC/GBP,20280.03000000,20307.56000000,20241.05000000,20265.45000000,3.80054000,77047.35546800,225
1660442400000,2022-08-14 02:00:00,BTC/GBP,20282.16000000,20299.09000000,20208.27000000,20284.50000000,4.69698000,95143.14256370,313
1660438800000,2022-08-14 01:00:00,BTC/GBP,20217.17000000,20317.63000000,20148.15000000,20282.53000000,13.00069000,263448.10175830,579
1660435200000,2022-08-14 00:00:00,BTC/GBP,20168.14000000,20218.18000000,20081.91000000,20218.18000000,7.99665000,161115.31256300,549
1660431600000,2022-08-13 23:00:00,BTC/GBP,20128.47000000,20200.00000000,20091.20000000,20169.15000000,2.49666000,50315.49168520,271
1660428000000,2022-08-13 22:00:00,BTC/GBP,20203.13000000,20230.40000000,20108.07000000,20132.70000000,4.51479000,91091.15099740,503
1660424400000,2022-08-13 21:00:00,BTC/GBP,20183.44000000,20225.50000000,20164.26000000,20204.92000000,5.31888000,107380.60217160,260
1660420800000,2022-08-13 20:00:00,BTC/GBP,20115.07000000,20216.47000000,20058.62000000,20190.54000000,13.82291000,278290.12021160,502
1660417200000,2022-08-13 19:00:00,BTC/GBP,20157.92000000,20198.61000000,20071.16000000,20144.45000000,10.17359000,204927.31215120,455
1660413600000,2022-08-13 18:00:00,BTC/GBP,20256.10000000,20277.31000000,20113.65000000,20169.97000000,12.33717000,249109.81367990,453
1660410000000,2022-08-13 17:00:00,BTC/GBP,20188.87000000,20270.21000000,20172.23000000,20263.01000000,7.96703000,161115.33900620,418
1660406400000,2022-08-13 16:00:00,BTC/GBP,20220.66000000,20246.60000000,20170.00000000,20194.59000000,7.80764000,157731.07715440,433
1660402800000,2022-08-13 15:00:00,BTC/GBP,20172.94000000,20281.75000000,20160.84000000,20210.69000000,11.25726000,227477.23992580,502
1660399200000,2022-08-13 14:00:00,BTC/GBP,20171.79000000,20228.88000000,20141.71000000,20167.75000000,9.60401000,193860.46539750,415
1660395600000,2022-08-13 13:00:00,BTC/GBP,20146.73000000,20222.05000000,20126.19000000,20178.84000000,11.83022000,238588.29179560,508
1660392000000,2022-08-13 12:00:00,BTC/GBP,20140.64000000,20168.93000000,20027.27000000,20144.72000000,10.17841000,204805.74333220,558
1660388400000,2022-08-13 11:00:00,BTC/GBP,20210.61000000,20216.99000000,20031.84000000,20142.92000000,14.78458000,297571.67271370,551
1660384800000,2022-08-13 10:00:00,BTC/GBP,20274.40000000,20282.78000000,20134.09000000,20212.71000000,16.49558000,333367.74737700,594
1660381200000,2022-08-13 09:00:00,BTC/GBP,20120.67000000,20314.63000000,20088.14000000,20271.61000000,13.89280000,280570.95469690,565
1660377600000,2022-08-13 08:00:00,BTC/GBP,20246.34000000,20326.75000000,20097.51000000,20119.99000000,17.94808000,363346.09891750,966
1660374000000,2022-08-13 07:00:00,BTC/GBP,20327.16000000,20359.85000000,20238.42000000,20253.06000000,11.50639000,233699.15814160,618
1660370400000,2022-08-13 06:00:00,BTC/GBP,20365.21000000,20498.66000000,20286.56000000,20310.88000000,15.19208000,310090.31856110,728
1660366800000,2022-08-13 05:00:00,BTC/GBP,20372.44000000,20387.89000000,20252.32000000,20357.88000000,16.36095000,332638.21319260,394
1660363200000,2022-08-13 04:00:00,BTC/GBP,20438.57000000,20458.00000000,20340.15000000,20385.05000000,12.24960000,249840.22740430,522
1660359600000,2022-08-13 03:00:00,BTC/GBP,20356.48000000,20441.60000000,20290.27000000,20435.84000000,18.66234000,380065.71242960,846
1660356000000,2022-08-13 02:00:00,BTC/GBP,20237.88000000,20356.49000000,20215.32000000,20353.43000000,10.00421000,202817.24380780,386
1660352400000,2022-08-13 01:00:00,BTC/GBP,20191.36000000,20269.85000000,20153.55000000,20234.33000000,32.72932000,662199.19497520,1105
1660348800000,2022-08-13 00:00:00,BTC/GBP,20127.67000000,20200.00000000,20074.16000000,20192.20000000,11.79345000,237428.05837770,520
1660345200000,2022-08-12 23:00:00,BTC/GBP,19975.28000000,20159.89000000,19953.09000000,20115.83000000,18.29326000,367377.09906050,731
1660341600000,2022-08-12 22:00:00,BTC/GBP,19878.44000000,19988.97000000,19841.39000000,19988.97000000,5.52887000,110125.13791070,363
1660338000000,2022-08-12 21:00:00,BTC/GBP,19977.93000000,19978.49000000,19868.00000000,19875.17000000,7.57520000,150896.45622710,346
1660334400000,2022-08-12 20:00:00,BTC/GBP,19931.93000000,20023.53000000,19830.98000000,19977.93000000,23.25430000,463164.15387640,865
1660330800000,2022-08-12 19:00:00,BTC/GBP,19892.48000000,19990.74000000,19890.42000000,19929.79000000,10.43391000,208016.41723010,449
1660327200000,2022-08-12 18:00:00,BTC/GBP,19802.87000000,20000.00000000,19768.96000000,19879.38000000,20.82254000,413409.36743350,822
1660323600000,2022-08-12 17:00:00,BTC/GBP,19799.34000000,19846.65000000,19787.07000000,19794.64000000,16.69109000,330693.28908210,891
1660320000000,2022-08-12 16:00:00,BTC/GBP,19784.28000000,19869.00000000,19770.41000000,19797.74000000,30.48059000,603815.17894220,1041
1660316400000,2022-08-12 15:00:00,BTC/GBP,19674.42000000,19822.20000000,19662.58000000,19782.88000000,25.38264000,501487.03392190,1005
1660312800000,2022-08-12 14:00:00,BTC/GBP,19635.82000000,19726.14000000,19546.80000000,19679.99000000,27.00723000,530961.32900830,1007
1660309200000,2022-08-12 13:00:00,BTC/GBP,19668.60000000,19740.35000000,19611.13000000,19643.33000000,48.70647000,958162.93987030,1772
1660305600000,2022-08-12 12:00:00,BTC/GBP,19541.68000000,19671.95000000,19515.80000000,19656.74000000,19.81985000,388805.62422390,781
1660302000000,2022-08-12 11:00:00,BTC/GBP,19615.22000000,19657.80000000,19465.90000000,19539.45000000,29.35998000,574683.29987280,1120
1660298400000,2022-08-12 10:00:00,BTC/GBP,19755.58000000,19777.03000000,19586.86000000,19622.07000000,25.72536000,506710.33674750,1198
1660294800000,2022-08-12 09:00:00,BTC/GBP,19668.09000000,19887.73000000,19661.62000000,19756.71000000,25.39284000,502213.82180420,906
1660291200000,2022-08-12 08:00:00,BTC/GBP,19700.15000000,19743.49000000,19656.82000000,19656.82000000,16.55056000,326071.91612540,1103
1660287600000,2022-08-12 07:00:00,BTC/GBP,19658.97000000,19703.54000000,19620.50000000,19700.53000000,10.20159000,200594.66552750,520
1660284000000,2022-08-12 06:00:00,BTC/GBP,19648.89000000,19686.75000000,19600.00000000,19659.55000000,11.36175000,223127.08244730,499
1660280400000,2022-08-12 05:00:00,BTC/GBP,19654.30000000,19745.66000000,19637.13000000,19645.24000000,14.69880000,289264.94780030,568
1660276800000,2022-08-12 04:00:00,BTC/GBP,19722.79000000,19743.48000000,19643.75000000,19643.75000000,3.57277000,70351.01899460,161
1660273200000,2022-08-12 03:00:00,BTC/GBP,19721.97000000,19754.02000000,19667.43000000,19714.95000000,6.00154000,118289.97590040,230
1660269600000,2022-08-12 02:00:00,BTC/GBP,19626.40000000,19785.61000000,19551.72000000,19719.01000000,7.86790000,154639.34254030,366
1660266000000,2022-08-12 01:00:00,BTC/GBP,19688.06000000,19712.52000000,19594.17000000,19637.71000000,6.44697000,126719.17754490,479
1660262400000,2022-08-12 00:00:00,BTC/GBP,19655.45000000,19720.45000000,19507.34000000,19688.12000000,18.90721000,370542.58545110,836
1660258800000,2022-08-11 23:00:00,BTC/GBP,19607.10000000,19665.19000000,19580.00000000,19655.45000000,11.16191000,219011.90918360,406
1660255200000,2022-08-11 22:00:00,BTC/GBP,19841.23000000,19875.17000000,19605.02000000,19622.22000000,9.36550000,185110.45076750,456
1660251600000,2022-08-11 21:00:00,BTC/GBP,19870.91000000,19972.91000000,19735.70000000,19836.26000000,9.55177000,189392.17165510,608
1660248000000,2022-08-11 20:00:00,BTC/GBP,19884.61000000,19895.65000000,19736.69000000,19861.29000000,17.91753000,355234.30923670,832
1660244400000,2022-08-11 19:00:00,BTC/GBP,19817.86000000,19880.67000000,19762.91000000,19880.67000000,16.73464000,331687.51052610,739
1660240800000,2022-08-11 18:00:00,BTC/GBP,19943.64000000,19943.64000000,19700.00000000,19814.33000000,34.59728000,686054.05745220,1231
1660237200000,2022-08-11 17:00:00,BTC/GBP,19924.18000000,19992.18000000,19888.64000000,19948.88000000,20.15144000,401748.29339380,826
1660233600000,2022-08-11 16:00:00,BTC/GBP,19937.79000000,19983.46000000,19856.89000000,19920.77000000,31.58199000,629113.79759180,1272
1660230000000,2022-08-11 15:00:00,BTC/GBP,20105.92000000,20118.20000000,19900.00000000,19946.30000000,48.20503000,964347.52306620,1743
1660226400000,2022-08-11 14:00:00,BTC/GBP,20226.26000000,20330.44000000,19977.30000000,20105.90000000,33.90790000,683959.84542380,1391
1660222800000,2022-08-11 13:00:00,BTC/GBP,20318.53000000,20334.16000000,20093.58000000,20226.26000000,47.36635000,956964.79972500,1658
1660219200000,2022-08-11 12:00:00,BTC/GBP,20119.58000000,20348.27000000,20077.25000000,20308.15000000,56.07276000,1134070.61181770,2018
1660215600000,2022-08-11 11:00:00,BTC/GBP,20084.67000000,20203.44000000,20074.17000000,20122.55000000,20.50452000,412750.81599540,908
1660212000000,2022-08-11 10:00:00,BTC/GBP,20015.80000000,20106.81000000,19968.25000000,20084.60000000,12.66980000,253896.92726090,684
1660208400000,2022-08-11 09:00:00,BTC/GBP,20054.56000000,20093.00000000,20015.99000000,20016.00000000,18.96601000,380178.73837920,879
1660204800000,2022-08-11 08:00:00,BTC/GBP,20007.22000000,20089.56000000,19944.42000000,20052.35000000,17.90167000,358355.61068710,751
1660201200000,2022-08-11 07:00:00,BTC/GBP,20102.22000000,20233.21000000,19945.52000000,20001.41000000,34.92747000,701739.67595330,1458
1660197600000,2022-08-11 06:00:00,BTC/GBP,20149.63000000,20196.42000000,20068.16000000,20096.67000000,27.60879000,555836.36856900,1089
1660194000000,2022-08-11 05:00:00,BTC/GBP,20079.80000000,20222.30000000,20055.03000000,20150.02000000,30.48324000,614308.95594680,1248
1660190400000,2022-08-11 04:00:00,BTC/GBP,19943.75000000,20103.44000000,19904.54000000,20097.72000000,12.94549000,258634.83381630,590
1660186800000,2022-08-11 03:00:00,BTC/GBP,19890.68000000,19970.99000000,19848.71000000,19938.63000000,14.17788000,282525.69573060,713
1660183200000,2022-08-11 02:00:00,BTC/GBP,20026.87000000,20040.15000000,19836.57000000,19890.95000000,15.46547000,308224.13270650,697
1660179600000,2022-08-11 01:00:00,BTC/GBP,19707.92000000,20056.16000000,19707.92000000,20020.87000000,45.36468000,903390.47102250,1730
1660176000000,2022-08-11 00:00:00,BTC/GBP,19634.95000000,19735.61000000,19604.42000000,19702.82000000,13.67151000,268773.33870500,620
1660172400000,2022-08-10 23:00:00,BTC/GBP,19525.39000000,19635.03000000,19516.61000000,19635.02000000,5.30595000,103889.36746060,317
1660168800000,2022-08-10 22:00:00,BTC/GBP,19642.21000000,19680.00000000,19500.00000000,19518.50000000,17.85694000,349361.17894980,563
1660165200000,2022-08-10 21:00:00,BTC/GBP,19567.88000000,19843.00000000,19481.89000000,19638.82000000,25.41901000,499167.37847130,923
1660161600000,2022-08-10 20:00:00,BTC/GBP,19344.61000000,19596.83000000,19334.30000000,19576.12000000,18.80992000,365731.91603420,879
1660158000000,2022-08-10 19:00:00,BTC/GBP,19306.27000000,19392.50000000,19263.11000000,19346.48000000,21.66675000,418966.99804730,903
1660154400000,2022-08-10 18:00:00,BTC/GBP,19536.96000000,19541.22000000,19217.00000000,19308.29000000,27.46548000,531932.79092450,1212
1660150800000,2022-08-10 17:00:00,BTC/GBP,19564.14000000,19570.35000000,19455.37000000,19529.26000000,29.91606000,583990.80210760,984
1660147200000,2022-08-10 16:00:00,BTC/GBP,19581.27000000,19655.43000000,19542.18000000,19573.04000000,27.89137000,546489.62740120,1265
1660143600000,2022-08-10 15:00:00,BTC/GBP,19590.45000000,19647.57000000,19504.28000000,19581.06000000,30.26055000,592345.82858740,1694
1660140000000,2022-08-10 14:00:00,BTC/GBP,19687.31000000,19713.56000000,19501.35000000,19588.13000000,52.12234000,1020620.39818310,1934
1660136400000,2022-08-10 13:00:00,BTC/GBP,19658.79000000,19813.99000000,19540.58000000,19685.73000000,66.59323000,1311073.64857980,2625
1660132800000,2022-08-10 12:00:00,BTC/GBP,19101.28000000,19684.63000000,19009.16000000,19620.46000000,104.31088000,2024750.64357160,3877
1660129200000,2022-08-10 11:00:00,BTC/GBP,19088.20000000,19198.68000000,19076.38000000,19098.63000000,27.71837000,529867.29949660,1192
1660125600000,2022-08-10 10:00:00,BTC/GBP,19110.60000000,19113.31000000,19036.52000000,19088.68000000,17.32670000,330601.41430650,1032
1660122000000,2022-08-10 09:00:00,BTC/GBP,19127.92000000,19137.68000000,19056.75000000,19111.02000000,15.03606000,287030.77445480,913
1660118400000,2022-08-10 08:00:00,BTC/GBP,19022.33000000,19153.37000000,19020.27000000,19128.88000000,19.28906000,367790.43921790,1087
1660114800000,2022-08-10 07:00:00,BTC/GBP,19011.14000000,19063.44000000,18992.00000000,19006.92000000,15.67493000,298368.00269960,659
1660111200000,2022-08-10 06:00:00,BTC/GBP,18967.39000000,19025.06000000,18924.73000000,19017.42000000,9.11431000,172909.71021160,459
1660107600000,2022-08-10 05:00:00,BTC/GBP,19004.12000000,19023.65000000,18957.75000000,18986.90000000,7.01230000,133120.52701560,402
1660104000000,2022-08-10 04:00:00,BTC/GBP,18947.19000000,19041.21000000,18937.71000000,19005.06000000,7.67420000,145685.57530890,337
1660100400000,2022-08-10 03:00:00,BTC/GBP,18982.22000000,18997.82000000,18928.49000000,18928.49000000,5.48987000,104125.94022040,186
1660096800000,2022-08-10 02:00:00,BTC/GBP,18968.35000000,18989.94000000,18869.09000000,18982.86000000,8.57474000,162338.45805520,343
1660093200000,2022-08-10 01:00:00,BTC/GBP,18871.47000000,19022.00000000,18868.00000000,18979.51000000,9.60715000,182056.18520880,528
1660089600000,2022-08-10 00:00:00,BTC/GBP,19188.67000000,19197.20000000,18789.57000000,18875.13000000,24.34062000,460902.30518710,1056
1660086000000,2022-08-09 23:00:00,BTC/GBP,19211.05000000,19263.52000000,19175.24000000,19197.32000000,5.98980000,115189.05750100,368
1660082400000,2022-08-09 22:00:00,BTC/GBP,19217.60000000,19281.58000000,19173.93000000,19211.04000000,7.09116000,136317.62770630,379
1660078800000,2022-08-09 21:00:00,BTC/GBP,19170.30000000,19242.16000000,19170.30000000,19217.57000000,6.33964000,121822.91394540,406
1660075200000,2022-08-09 20:00:00,BTC/GBP,19111.61000000,19213.32000000,19111.61000000,19174.93000000,16.25169000,311473.16530000,606
1660071600000,2022-08-09 19:00:00,BTC/GBP,19120.63000000,19154.68000000,19084.84000000,19120.30000000,9.05238000,173076.84258790,452
1660068000000,2022-08-09 18:00:00,BTC/GBP,19099.72000000,19141.05000000,19064.07000000,19126.16000000,14.87877000,284126.52488150,1159
1660064400000,2022-08-09 17:00:00,BTC/GBP,19110.83000000,19156.48000000,19055.97000000,19101.90000000,19.18953000,366661.33803890,767
1660060800000,2022-08-09 16:00:00,BTC/GBP,19111.18000000,19148.01000000,19036.52000000,19110.79000000,13.68563000,261392.20189270,597
1660057200000,2022-08-09 15:00:00,BTC/GBP,19112.32000000,19167.36000000,19074.35000000,19119.17000000,30.18572000,577370.68454380,1192
1660053600000,2022-08-09 14:00:00,BTC/GBP,19072.86000000,19113.43000000,18927.16000000,19113.27000000,73.97080000,1406160.80106490,2240
1660050000000,2022-08-09 13:00:00,BTC/GBP,19208.89000000,19280.66000000,19059.41000000,19077.22000000,34.28969000,658153.27134330,1193
1660046400000,2022-08-09 12:00:00,BTC/GBP,19252.33000000,19274.01000000,19173.93000000,19219.00000000,28.74934000,552882.16492900,1089
1660042800000,2022-08-09 11:00:00,BTC/GBP,19313.23000000,19382.60000000,19173.53000000,19238.53000000,41.86998000,807675.74697660,1138
1660039200000,2022-08-09 10:00:00,BTC/GBP,19375.22000000,19419.97000000,19300.00000000,19304.13000000,30.94569000,598650.67847230,1208
1660035600000,2022-08-09 09:00:00,BTC/GBP,19642.56000000,19671.23000000,19378.82000000,19378.82000000,31.76543000,620713.03907460,1488
1660032000000,2022-08-09 08:00:00,BTC/GBP,19777.41000000,19778.39000000,19641.22000000,19650.49000000,15.31126000,301608.14627310,698
1660028400000,2022-08-09 07:00:00,BTC/GBP,19752.65000000,19802.47000000,19731.86000000,19762.98000000,9.32553000,184319.54344430,449
1660024800000,2022-08-09 06:00:00,BTC/GBP,19757.96000000,19761.87000000,19670.72000000,19748.23000000,13.46329000,265381.22337760,689
1660021200000,2022-08-09 05:00:00,BTC/GBP,19779.57000000,19806.43000000,19745.79000000,19756.09000000,5.73205000,113311.85103620,409
1660017600000,2022-08-09 04:00:00,BTC/GBP,19740.84000000,19785.61000000,19723.87000000,19779.58000000,11.36653000,224545.32020210,348
1660014000000,2022-08-09 03:00:00,BTC/GBP,19728.00000000,19759.72000000,19708.01000000,19740.12000000,7.49303000,147893.13168880,251
1660010400000,2022-08-09 02:00:00,BTC/GBP,19664.05000000,19737.41000000,19589.02000000,19727.73000000,8.93127000,175571.47890030,422
1660006800000,2022-08-09 01:00:00,BTC/GBP,19698.88000000,19740.00000000,19651.03000000,19670.26000000,7.13461000,140548.66576940,430
1660003200000,2022-08-09 00:00:00,BTC/GBP,19721.13000000,19763.12000000,19652.47000000,19704.98000000,5.19897000,102537.69367910,338
1659999600000,2022-08-08 23:00:00,BTC/GBP,19722.29000000,19801.42000000,19675.50000000,19714.45000000,8.46456000,167129.94872290,403
1659996000000,2022-08-08 22:00:00,BTC/GBP,19768.77000000,19768.77000000,19611.63000000,19717.11000000,13.01876000,256558.86231440,539
1659992400000,2022-08-08 21:00:00,BTC/GBP,19930.65000000,19934.65000000,19693.99000000,19753.22000000,15.81147000,312234.92512570,518
1659988800000,2022-08-08 20:00:00,BTC/GBP,19827.67000000,19966.70000000,19817.02000000,19946.08000000,13.42027000,266781.69483390,550
1659985200000,2022-08-08 19:00:00,BTC/GBP,19835.82000000,19858.02000000,19730.18000000,19826.59000000,9.43911000,186962.99933560,583
1659981600000,2022-08-08 18:00:00,BTC/GBP,19847.17000000,19871.55000000,19781.86000000,19835.03000000,8.84667000,175476.28051190,685
1659978000000,2022-08-08 17:00:00,BTC/GBP,19828.30000000,19874.01000000,19803.66000000,19847.17000000,9.10604000,180683.91903480,607
1659974400000,2022-08-08 16:00:00,BTC/GBP,19855.08000000,19865.66000000,19750.19000000,19834.87000000,10.57371000,209363.57750240,753
1659970800000,2022-08-08 15:00:00,BTC/GBP,19935.88000000,19977.99000000,19742.92000000,19855.08000000,37.06892000,737224.92462800,1581
1659967200000,2022-08-08 14:00:00,BTC/GBP,19925.04000000,19993.27000000,19872.76000000,19943.42000000,26.36872000,525544.72896740,1281
