https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MAKI,Volume BTC
1646179200,2022-03-02 00:00:00,MAKI/BTC,0.00000043,0.00000045,0.00000041,0.00000043,88933.39263636,0.0382774677849984
1646092800,2022-03-01 00:00:00,MAKI/BTC,0.00000047,0.00000049,0.00000043,0.00000044,44830.36938695,0.020235580349997
1646006400,2022-02-28 00:00:00,MAKI/BTC,0.00000052,0.0000006,0.00000045,0.00000047,144907.80469373,0.0705432147876989
1645920000,2022-02-27 00:00:00,MAKI/BTC,0.00000051,0.00000053,0.0000005,0.00000051,127035.0496,0.065345838518
1645833600,2022-02-26 00:00:00,MAKI/BTC,0.00000049,0.00000054,0.00000049,0.00000051,89615.2151595,0.0458075192359966
1645747200,2022-02-25 00:00:00,MAKI/BTC,0.00000043,0.00000052,0.00000041,0.00000049,139646.1883,0.067097602734
1645660800,2022-02-24 00:00:00,MAKI/BTC,0.0000005,0.00000051,0.0000004,0.00000043,204744.7156,0.092535637628
1645574400,2022-02-23 00:00:00,MAKI/BTC,0.00000049,0.00000051,0.00000045,0.0000005,85544.2128,0.041340613783
1645488000,2022-02-22 00:00:00,MAKI/BTC,0.0000005,0.00000052,0.00000049,0.0000005,62742.67305961,0.0315303909619972
1645401600,2022-02-21 00:00:00,MAKI/BTC,0.00000048,0.00000059,0.00000048,0.0000005,173466.84450847,0.0912090761269973
1645315200,2022-02-20 00:00:00,MAKI/BTC,0.00000049,0.00000051,0.00000047,0.00000048,63371.816656,0.03103871396356
1645228800,2022-02-19 00:00:00,MAKI/BTC,0.0000005,0.00000052,0.00000046,0.00000049,296304.6991,0.143973552274
1645142400,2022-02-18 00:00:00,MAKI/BTC,0.00000052,0.00000053,0.0000005,0.0000005,184638.8897,0.095153358305
1645056000,2022-02-17 00:00:00,MAKI/BTC,0.00000046,0.00000054,0.00000045,0.00000053,505121.84784746,0.2564268183369808
1644969600,2022-02-16 00:00:00,MAKI/BTC,0.00000042,0.00000048,0.00000042,0.00000046,38093.88518838,0.0171300999460034
1644883200,2022-02-15 00:00:00,MAKI/BTC,0.00000041,0.00000046,0.00000041,0.00000042,49391.24895944,0.0211924555429938
1644796800,2022-02-14 00:00:00,MAKI/BTC,0.00000044,0.00000044,0.00000041,0.00000042,51421.6346,0.021134328905
1644710400,2022-02-13 00:00:00,MAKI/BTC,0.00000043,0.00000045,0.00000042,0.00000044,12801.39,0.005595769822
1644624000,2022-02-12 00:00:00,MAKI/BTC,0.00000045,0.00000045,0.0000004,0.00000043,97091.47853009,0.0417456760609951
1644537600,2022-02-11 00:00:00,MAKI/BTC,0.00000047,0.00000048,0.00000045,0.00000046,47393.5596,0.021669415751
1644451200,2022-02-10 00:00:00,MAKI/BTC,0.0000005,0.00000053,0.00000047,0.00000048,90351.6293,0.044568104847
1644364800,2022-02-09 00:00:00,MAKI/BTC,0.0000005,0.00000056,0.00000045,0.0000005,441770.11204327,0.2227406612199906
1644278400,2022-02-08 00:00:00,MAKI/BTC,0.00000044,0.00000079,0.00000044,0.00000049,287960.55130026,0.1594116611170005
1644192000,2022-02-07 00:00:00,MAKI/BTC,0.00000044,0.00000048,0.00000042,0.00000045,75364.49478696,0.0344651803140016
1644105600,2022-02-06 00:00:00,MAKI/BTC,0.00000046,0.00000047,0.00000043,0.00000043,18340.90790483,0.0081917210899996
1644019200,2022-02-05 00:00:00,MAKI/BTC,0.00000046,0.00000048,0.00000043,0.00000046,71826.84183043,0.0328507160209978
1643932800,2022-02-04 00:00:00,MAKI/BTC,0.00000047,0.00000049,0.00000043,0.00000046,82037.1977,0.037765569754
1643846400,2022-02-03 00:00:00,MAKI/BTC,0.00000052,0.00000052,0.00000044,0.00000048,154770.7529,0.073023462812
1643760000,2022-02-02 00:00:00,MAKI/BTC,0.00000051,0.00000054,0.0000005,0.00000051,33620.71258236,0.0173058043790036
1643673600,2022-02-01 00:00:00,MAKI/BTC,0.00000051,0.00000052,0.00000049,0.00000051,36069.40452148,0.0182356967499932
1643587200,2022-01-31 00:00:00,MAKI/BTC,0.00000055,0.0000006,0.00000051,0.00000053,279117.971,0.149180692801
1643500800,2022-01-30 00:00:00,MAKI/BTC,0.00000066,0.00000069,0.00000054,0.00000055,249085.85196496,0.1508017279139856
1643414400,2022-01-29 00:00:00,MAKI/BTC,0.00000046,0.00000068,0.00000045,0.00000067,376607.37027342,0.2149208658659864
1643328000,2022-01-28 00:00:00,MAKI/BTC,0.00000049,0.00000051,0.00000046,0.00000047,55745.5005,0.026578616554
1643241600,2022-01-27 00:00:00,MAKI/BTC,0.00000047,0.00000082,0.00000046,0.00000049,883060.52286105,0.5146300230992629
1643155200,2022-01-26 00:00:00,MAKI/BTC,0.00000041,0.0000005,0.0000004,0.00000047,90777.961852,0.03898093245
1643068800,2022-01-25 00:00:00,MAKI/BTC,0.00000041,0.00000042,0.0000004,0.00000042,116765.5416,0.047773902881
1642982400,2022-01-24 00:00:00,MAKI/BTC,0.00000044,0.00000047,0.00000041,0.00000041,49707.3379,0.021236503109
1642896000,2022-01-23 00:00:00,MAKI/BTC,0.00000044,0.00000047,0.00000044,0.00000044,39383.222,0.018221571273
1642809600,2022-01-22 00:00:00,MAKI/BTC,0.00000045,0.00000047,0.00000042,0.00000043,104580.255,0.046068212211
1642723200,2022-01-21 00:00:00,MAKI/BTC,0.00000048,0.00000048,0.00000044,0.00000045,92846.95597234,0.0426712783149998
1642636800,2022-01-20 00:00:00,MAKI/BTC,0.00000048,0.0000005,0.00000046,0.00000049,263881.24999795,0.1279410110729955
1642550400,2022-01-19 00:00:00,MAKI/BTC,0.00000059,0.0000006,0.00000046,0.00000046,70080.412,0.038965544555
1642464000,2022-01-18 00:00:00,MAKI/BTC,0.0000006,0.00000065,0.00000058,0.00000059,60315.92317179,0.036602096556997
1642377600,2022-01-17 00:00:00,MAKI/BTC,0.0000006,0.00000062,0.00000058,0.00000058,38314.6843,0.023372577315
1642291200,2022-01-16 00:00:00,MAKI/BTC,0.00000062,0.00000074,0.00000058,0.00000059,187141.1959,0.121292384436
1642204800,2022-01-15 00:00:00,MAKI/BTC,0.00000063,0.00000069,0.00000061,0.00000061,115534.81099538,0.073060663268997
1642118400,2022-01-14 00:00:00,MAKI/BTC,0.00000068,0.00000068,0.0000006,0.00000063,44638.62110322,0.0286302688269964
1642032000,2022-01-13 00:00:00,MAKI/BTC,0.00000071,0.00000073,0.00000063,0.00000067,110293.1372,0.074955054324
1641945600,2022-01-12 00:00:00,MAKI/BTC,0.00000074,0.00000076,0.00000065,0.00000072,50025.4167,0.0358974854
1641859200,2022-01-11 00:00:00,MAKI/BTC,0.00000074,0.00000078,0.00000074,0.00000074,21404.61693376,0.0161262558769952
1641772800,2022-01-10 00:00:00,MAKI/BTC,0.00000077,0.00000081,0.00000075,0.00000075,23150.5915,0.018063845937
1641686400,2022-01-09 00:00:00,MAKI/BTC,0.00000078,0.0000008,0.00000076,0.00000077,48068.7038,0.037166364375
1641600000,2022-01-08 00:00:00,MAKI/BTC,0.00000082,0.00000082,0.00000077,0.0000008,122137.1918,0.098674156627
1641513600,2022-01-07 00:00:00,MAKI/BTC,0.00000086,0.00000087,0.00000078,0.00000081,145254.06407901,0.1206025377819981
1641427200,2022-01-06 00:00:00,MAKI/BTC,0.00000089,0.0000009,0.00000084,0.00000086,252172.51325423,0.219283780860992
1641340800,2022-01-05 00:00:00,MAKI/BTC,0.0000009,0.00000095,0.00000086,0.0000009,727034.43773666,0.686078050615994
1641254400,2022-01-04 00:00:00,MAKI/BTC,0.00000089,0.00000091,0.00000086,0.00000089,212395.7445,0.185734622264
1641168000,2022-01-03 00:00:00,MAKI/BTC,0.00000088,0.00000097,0.00000087,0.00000089,96320.15621572,0.0858733082209908
1641081600,2022-01-02 00:00:00,MAKI/BTC,0.00000088,0.0000009,0.00000085,0.00000088,47735.6684,0.041858169469
1640995200,2022-01-01 00:00:00,MAKI/BTC,0.00000088,0.0000009,0.00000086,0.00000088,7833.05750112,0.0068779140929968
1640908800,2021-12-31 00:00:00,MAKI/BTC,0.00000087,0.0000009,0.00000081,0.00000087,96518.40759333,0.082318908047997
1640822400,2021-12-30 00:00:00,MAKI/BTC,0.00000093,0.00000095,0.00000088,0.00000088,32311.3326,0.029488970825
1640736000,2021-12-29 00:00:00,MAKI/BTC,0.00000091,0.00000104,0.00000089,0.00000094,163655.70945217,0.1536262187819964
