https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GODS,Volume USDT
1643500800,2022-01-30 00:00:00,GODS/USDT,2.331,2.398,2.072,2.133,228720.02137562,514271.29025382207
1643414400,2022-01-29 00:00:00,GODS/USDT,2.248,2.345,2.222,2.336,408766.21606896,931986.33558393421
1643328000,2022-01-28 00:00:00,GODS/USDT,2.234,2.27,2.135,2.25,120579.04332674,266226.07756402322
1643241600,2022-01-27 00:00:00,GODS/USDT,2.301,2.369,2.03,2.234,223951.83080357,495686.84014591378
1643155200,2022-01-26 00:00:00,GODS/USDT,2.379,2.635,2.167,2.307,362294.79793832,867806.7300239571
1643068800,2022-01-25 00:00:00,GODS/USDT,2.6,2.679,2.329,2.365,384584.6057777,960919.8237486083
1642982400,2022-01-24 00:00:00,GODS/USDT,2.57,2.857,2.147,2.6,1271158.48197002,3188421.42222141822
1642896000,2022-01-23 00:00:00,GODS/USDT,2.115,2.867,2.009,2.577,523691.22821252,1239174.32374060533
1642809600,2022-01-22 00:00:00,GODS/USDT,2.293,2.412,1.52,2.114,693706.57239487,1445847.91048310706
1642723200,2022-01-21 00:00:00,GODS/USDT,2.782,2.841,2.099,2.3,681564.52320662,1733450.81198803501
1642636800,2022-01-20 00:00:00,GODS/USDT,3.111,3.165,2.776,2.79,396192.30691325,1195153.78781049257
1642550400,2022-01-19 00:00:00,GODS/USDT,3.241,3.33,3.017,3.101,378843.40938677,1199974.68672112963
1642464000,2022-01-18 00:00:00,GODS/USDT,3.354,3.48,3.122,3.239,656951.85797998,2157373.32437413678
1642377600,2022-01-17 00:00:00,GODS/USDT,3.309,3.4,3.058,3.35,746317.49214706,2408093.81798881213
1642291200,2022-01-16 00:00:00,GODS/USDT,3.247,3.44,3.165,3.306,793547.46288874,2614687.45917172929
1642204800,2022-01-15 00:00:00,GODS/USDT,2.919,3.433,2.91,3.256,981611.06032804,3110486.06640606434
1642118400,2022-01-14 00:00:00,GODS/USDT,2.785,3.03,2.728,2.919,554047.67525744,1586660.41008374967
1642032000,2022-01-13 00:00:00,GODS/USDT,3.017,3.029,2.662,2.785,802990.24924341,2265073.19810405514
1641945600,2022-01-12 00:00:00,GODS/USDT,2.93,3.086,2.674,3.017,1110898.72623309,3215159.19278803649
1641859200,2022-01-11 00:00:00,GODS/USDT,3.138,3.297,2.59,2.916,1680882.77352255,4755445.52916493036
1641772800,2022-01-10 00:00:00,GODS/USDT,3.674,3.985,3.028,3.139,940472.84044155,3242673.53245364836
1641686400,2022-01-09 00:00:00,GODS/USDT,3.05,4.192,2.987,3.675,800660.56530398,2927813.81558144013
1641600000,2022-01-08 00:00:00,GODS/USDT,3.066,3.41,2.91,3.056,370877.95364379,1179346.80841359019
1641513600,2022-01-07 00:00:00,GODS/USDT,3.49,3.5,3.063,3.073,266807.92952558,854749.14103995017
1641427200,2022-01-06 00:00:00,GODS/USDT,3.694,3.747,3.349,3.488,434378.83963828,1530518.64185395986
1641340800,2022-01-05 00:00:00,GODS/USDT,3.894,4.191,3.35,3.707,741644.97109432,2850569.54244654793
1641254400,2022-01-04 00:00:00,GODS/USDT,4.156,4.203,3.862,3.896,340089.61603815,1375294.77354349599
1641168000,2022-01-03 00:00:00,GODS/USDT,4.356,4.655,4.033,4.16,485204.33394881,2119380.20524944136
1641081600,2022-01-02 00:00:00,GODS/USDT,4.371,4.456,4.312,4.351,288391.74966937,1262919.40027218872
1640995200,2022-01-01 00:00:00,GODS/USDT,4.327,4.683,4.295,4.372,424845.53918082,1870290.00022728284
1640908800,2021-12-31 00:00:00,GODS/USDT,4.321,4.568,4.23,4.34,349597.55256165,1529519.56116980636
1640822400,2021-12-30 00:00:00,GODS/USDT,4.301,4.688,4.206,4.329,445422.29540669,1962918.18672770745
1640736000,2021-12-29 00:00:00,GODS/USDT,4.494,4.9,4.273,4.3,912207.61823538,4168451.34929475507
1640649600,2021-12-28 00:00:00,GODS/USDT,5.052,5.19,4.35,4.485,443139.5822386,2090619.27044534097
