https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XEM,Volume USDT
1661263200,2022-08-23 14:00:00,XEM/USDT,0.046708,0.04696,0.046438,0.046453,11059.01090766,517.5761639717723
1661259600,2022-08-23 13:00:00,XEM/USDT,0.0464,0.046708,0.046156,0.046697,9013.57202693,417.77711777501167
1661256000,2022-08-23 12:00:00,XEM/USDT,0.0468,0.046992,0.046348,0.046437,22190.94767735,1037.27181037532318
1661252400,2022-08-23 11:00:00,XEM/USDT,0.046453,0.046708,0.04626,0.046708,38953.66581372,1806.65821052128081
1661248800,2022-08-23 10:00:00,XEM/USDT,0.0464,0.046995,0.046136,0.046454,45368.32890989,2113.79904196462873
1661245200,2022-08-23 09:00:00,XEM/USDT,0.046121,0.046679,0.045954,0.046557,12334.84830201,572.56060666772733
1661241600,2022-08-23 08:00:00,XEM/USDT,0.045826,0.04635,0.045826,0.046303,6733.96360726,311.17361496043194
1661238000,2022-08-23 07:00:00,XEM/USDT,0.0454,0.045826,0.0453,0.045826,14197.55279097,644.72800146168995
1661234400,2022-08-23 06:00:00,XEM/USDT,0.045045,0.0454,0.0448,0.0454,11327.57036294,510.2886023510566
1661230800,2022-08-23 05:00:00,XEM/USDT,0.046142,0.046151,0.045045,0.045045,34836.3198629,1583.70996068796312
1661227200,2022-08-23 04:00:00,XEM/USDT,0.046052,0.04616,0.045949,0.04616,5112.6711798,235.40299649365136
1661223600,2022-08-23 03:00:00,XEM/USDT,0.046109,0.046339,0.046,0.046,4382.34008368,202.38748720087609
1661220000,2022-08-23 02:00:00,XEM/USDT,0.046115,0.046251,0.045954,0.046249,20581.20499914,948.12001707645298
1661216400,2022-08-23 01:00:00,XEM/USDT,0.0462,0.048,0.045954,0.046118,249070.1395647,11627.09454048318151
1661212800,2022-08-23 00:00:00,XEM/USDT,0.045712,0.047528,0.045589,0.046245,187985.05888822,8777.44933072218188
1661209200,2022-08-22 23:00:00,XEM/USDT,0.044973,0.045712,0.044955,0.045648,9794.0667,444.776943037
1661205600,2022-08-22 22:00:00,XEM/USDT,0.044751,0.045152,0.044651,0.044957,9098.59477964,408.9659791760633
1661202000,2022-08-22 21:00:00,XEM/USDT,0.044867,0.044986,0.04455,0.0446,49939.3925587,2235.16374534024064
1661198400,2022-08-22 20:00:00,XEM/USDT,0.044276,0.044952,0.044251,0.044864,93193.05189854,4179.44123726164904
1661194800,2022-08-22 19:00:00,XEM/USDT,0.0442,0.0444,0.044125,0.044351,3704.49063631,163.92204257976863
1661191200,2022-08-22 18:00:00,XEM/USDT,0.044255,0.044468,0.043953,0.044199,4593.98133183,203.1609224631498
1661187600,2022-08-22 17:00:00,XEM/USDT,0.044401,0.04462,0.044249,0.044343,14191.26759338,628.38418262125663
1661184000,2022-08-22 16:00:00,XEM/USDT,0.044485,0.04468,0.044356,0.044608,96239.16434884,4290.24391640585182
1661180400,2022-08-22 15:00:00,XEM/USDT,0.043927,0.044542,0.043822,0.044542,13208.54486309,584.66313748841194
1661176800,2022-08-22 14:00:00,XEM/USDT,0.044324,0.044457,0.0438,0.043858,110110.2743743,4853.45500886567162
1661173200,2022-08-22 13:00:00,XEM/USDT,0.044267,0.044392,0.043876,0.044155,28282.19096548,1251.5848871983442
1661169600,2022-08-22 12:00:00,XEM/USDT,0.04467,0.04479,0.044167,0.044197,15456.71995805,688.1835824715492
1661166000,2022-08-22 11:00:00,XEM/USDT,0.04465,0.044845,0.044549,0.044601,1221.74474808,54.6014549748144
1661162400,2022-08-22 10:00:00,XEM/USDT,0.044449,0.04475,0.044406,0.044559,8553.33207752,380.69301214186312
1661158800,2022-08-22 09:00:00,XEM/USDT,0.044279,0.044507,0.044076,0.044501,5035.6318618,223.28165487339463
1661155200,2022-08-22 08:00:00,XEM/USDT,0.044316,0.044316,0.0436,0.04428,69433.75249842,3063.00374257657367
1661151600,2022-08-22 07:00:00,XEM/USDT,0.045048,0.0452,0.0442,0.0442,23514.29142948,1046.99368253659388
1661148000,2022-08-22 06:00:00,XEM/USDT,0.045766,0.045841,0.044976,0.044976,25038.33584911,1136.15093504831294
1661144400,2022-08-22 05:00:00,XEM/USDT,0.045942,0.045942,0.045672,0.0459,12000.32010191,550.66277316940268
1661140800,2022-08-22 04:00:00,XEM/USDT,0.045847,0.045951,0.0454,0.045747,15260.68574092,696.28737051688252
1661137200,2022-08-22 03:00:00,XEM/USDT,0.046041,0.046044,0.0458,0.045952,905.39977812,41.59266990457052
1661133600,2022-08-22 02:00:00,XEM/USDT,0.045752,0.046042,0.045752,0.045877,952.26957434,43.73688407130097
1661130000,2022-08-22 01:00:00,XEM/USDT,0.045929,0.045942,0.0456,0.045837,13133.58470716,600.68970874005727
1661126400,2022-08-22 00:00:00,XEM/USDT,0.046315,0.046454,0.045623,0.045751,33633.57074252,1541.10238364420455
1661122800,2022-08-21 23:00:00,XEM/USDT,0.046298,0.046549,0.046156,0.046156,2970.07787258,137.43942284670494
1661119200,2022-08-21 22:00:00,XEM/USDT,0.046414,0.046524,0.0456,0.0464,7317.48706972,336.53710473100035
1661115600,2022-08-21 21:00:00,XEM/USDT,0.046246,0.046821,0.046246,0.046455,3783.32049077,175.91233510888358
1661112000,2022-08-21 20:00:00,XEM/USDT,0.046046,0.046708,0.045954,0.046246,6049.70803219,280.8305330277262
1661108400,2022-08-21 19:00:00,XEM/USDT,0.046154,0.046245,0.045904,0.046245,950.98515283,43.8817775875778
1661104800,2022-08-21 18:00:00,XEM/USDT,0.046151,0.046154,0.045904,0.046154,3277.79906217,150.84755616031591
1661101200,2022-08-21 17:00:00,XEM/USDT,0.046148,0.0462,0.045967,0.045967,6837.55745892,315.0702324169529
1661097600,2022-08-21 16:00:00,XEM/USDT,0.045752,0.0462,0.045641,0.045963,3218.26972818,147.89575563739414
1661094000,2022-08-21 15:00:00,XEM/USDT,0.045847,0.045941,0.0456,0.045752,1636.03053868,74.83073093698802
1661090400,2022-08-21 14:00:00,XEM/USDT,0.045706,0.045904,0.045532,0.045904,27747.0910411,1265.05277451330826
1661086800,2022-08-21 13:00:00,XEM/USDT,0.045848,0.04585,0.04565,0.045706,2789.81106956,127.796336317226
1661083200,2022-08-21 12:00:00,XEM/USDT,0.046,0.04612,0.045847,0.045848,2893.60598013,133.1726388869158
1661079600,2022-08-21 11:00:00,XEM/USDT,0.04565,0.046,0.04565,0.046,741.54525479,33.99031431978079
1661076000,2022-08-21 10:00:00,XEM/USDT,0.045756,0.045892,0.045685,0.045685,11900.27521699,545.85737755855473
1661072400,2022-08-21 09:00:00,XEM/USDT,0.0456,0.045867,0.045493,0.045867,3209.54773498,146.5393556293313
1661068800,2022-08-21 08:00:00,XEM/USDT,0.045332,0.046,0.045271,0.045419,23504.18963125,1070.08447751518566
1661065200,2022-08-21 07:00:00,XEM/USDT,0.044708,0.045332,0.044458,0.045329,5617.10063597,252.36022344193787
1661061600,2022-08-21 06:00:00,XEM/USDT,0.045151,0.045151,0.044479,0.044479,15555.92111755,697.34095286726845
1661058000,2022-08-21 05:00:00,XEM/USDT,0.045,0.045176,0.044952,0.045052,3738.82254035,168.74023525904996
1661054400,2022-08-21 04:00:00,XEM/USDT,0.045083,0.045251,0.044976,0.045158,2253.94803881,101.8485607821796
1661050800,2022-08-21 03:00:00,XEM/USDT,0.045356,0.045416,0.045112,0.045291,37803.99235728,1710.41750231130722
1661047200,2022-08-21 02:00:00,XEM/USDT,0.045281,0.045532,0.045168,0.045532,827.93180716,37.5917309429628
1661043600,2022-08-21 01:00:00,XEM/USDT,0.045126,0.0454,0.04505,0.0454,19411.06355595,878.12501143595224
1661040000,2022-08-21 00:00:00,XEM/USDT,0.045,0.0452,0.04489,0.044949,708.7798,31.9072923441
1661036400,2022-08-20 23:00:00,XEM/USDT,0.045044,0.045324,0.04485,0.045236,2632.75507435,118.70407553670989
1661032800,2022-08-20 22:00:00,XEM/USDT,0.0448,0.045045,0.0448,0.04485,4297.84634937,192.99235197717965
1661029200,2022-08-20 21:00:00,XEM/USDT,0.044049,0.0448,0.044049,0.0448,36708.90203468,1625.14162036135313
1661025600,2022-08-20 20:00:00,XEM/USDT,0.044351,0.0448,0.043876,0.044049,14228.3250464,634.17521613169854
1661022000,2022-08-20 19:00:00,XEM/USDT,0.044451,0.044524,0.043936,0.044249,58352.20324405,2572.10618827510831
1661018400,2022-08-20 18:00:00,XEM/USDT,0.045046,0.045147,0.044348,0.044348,29459.43926964,1317.50014259695852
1661014800,2022-08-20 17:00:00,XEM/USDT,0.045171,0.045249,0.044848,0.044882,50131.85291073,2260.25310151744727
1661011200,2022-08-20 16:00:00,XEM/USDT,0.045569,0.04559,0.045171,0.045171,12356.57657618,560.74470594820158
1661007600,2022-08-20 15:00:00,XEM/USDT,0.045535,0.0456,0.045249,0.045448,12832.13652721,583.8835446180181
1661004000,2022-08-20 14:00:00,XEM/USDT,0.045847,0.045954,0.045534,0.045592,42041.61740526,1922.07590012923273
1661000400,2022-08-20 13:00:00,XEM/USDT,0.04586,0.045946,0.045712,0.045853,1105.78931431,50.66177832084057
1660996800,2022-08-20 12:00:00,XEM/USDT,0.046193,0.046247,0.045826,0.045854,82078.4329561,3789.30441090634194
1660993200,2022-08-20 11:00:00,XEM/USDT,0.046086,0.04633,0.046004,0.046246,6458.07354965,298.5351826393085
1660989600,2022-08-20 10:00:00,XEM/USDT,0.04603,0.046312,0.045954,0.046146,2280.45862212,105.10633581549903
1660986000,2022-08-20 09:00:00,XEM/USDT,0.046136,0.046154,0.046,0.046153,2646.39460742,121.90325522077992
1660982400,2022-08-20 08:00:00,XEM/USDT,0.046451,0.046546,0.046136,0.046136,23980.14091802,1112.99509146248896
1660978800,2022-08-20 07:00:00,XEM/USDT,0.0464,0.0468,0.0464,0.046548,48321.88954037,2255.54710225606648
1660975200,2022-08-20 06:00:00,XEM/USDT,0.045942,0.046368,0.045849,0.046347,212952.02971006,9807.65474036748232
1660971600,2022-08-20 05:00:00,XEM/USDT,0.046062,0.046357,0.045641,0.046139,26239.34393974,1204.31434222881349
1660968000,2022-08-20 04:00:00,XEM/USDT,0.045691,0.046057,0.045641,0.046057,3153.84001749,144.56225921893689
1660964400,2022-08-20 03:00:00,XEM/USDT,0.045941,0.045941,0.0456,0.04575,1299.17756755,59.40030823400815
1660960800,2022-08-20 02:00:00,XEM/USDT,0.04544,0.045952,0.045406,0.045895,8405.97327118,384.18581845528972
1660957200,2022-08-20 01:00:00,XEM/USDT,0.045742,0.045826,0.045451,0.045451,16173.16687374,739.15953566738447
1660953600,2022-08-20 00:00:00,XEM/USDT,0.045342,0.046,0.04525,0.04549,26303.66299452,1195.974509439938
1660950000,2022-08-19 23:00:00,XEM/USDT,0.045547,0.045904,0.044985,0.045297,56836.83688525,2583.99535392150212
1660946400,2022-08-19 22:00:00,XEM/USDT,0.045148,0.046414,0.044914,0.045573,427315.50170773,19454.13985188646076
1660942800,2022-08-19 21:00:00,XEM/USDT,0.04537,0.045769,0.044744,0.045045,169004.4162,7680.4441592084
1660939200,2022-08-19 20:00:00,XEM/USDT,0.045803,0.045803,0.045156,0.045447,107575.63339158,4879.96091340346994
1660935600,2022-08-19 19:00:00,XEM/USDT,0.045338,0.04612,0.045045,0.045847,184277.85337296,8385.30866940505296
1660932000,2022-08-19 18:00:00,XEM/USDT,0.045553,0.04556,0.045208,0.045402,72998.12003756,3314.44828443228818
1660928400,2022-08-19 17:00:00,XEM/USDT,0.0458,0.046057,0.045347,0.045522,248097.98944926,11336.79695666377862
1660924800,2022-08-19 16:00:00,XEM/USDT,0.04466,0.046041,0.044549,0.0458,22054.3567,1002.7617630923
1660921200,2022-08-19 15:00:00,XEM/USDT,0.044632,0.0448,0.044512,0.0448,4972.56712112,222.08280003190156
1660917600,2022-08-19 14:00:00,XEM/USDT,0.044548,0.04489,0.044465,0.044632,16608.0511461,742.4539583665068
1660914000,2022-08-19 13:00:00,XEM/USDT,0.04455,0.044715,0.0444,0.0444,4637.6556,206.8413582227
1660910400,2022-08-19 12:00:00,XEM/USDT,0.044098,0.044689,0.043938,0.044558,7909.40867434,350.89351171896232
1660906800,2022-08-19 11:00:00,XEM/USDT,0.044311,0.044311,0.043476,0.044012,85890.23070719,3800.34642787181693
1660903200,2022-08-19 10:00:00,XEM/USDT,0.044451,0.044841,0.044313,0.044444,29871.74825839,1334.22627370894472
1660899600,2022-08-19 09:00:00,XEM/USDT,0.044252,0.044647,0.044172,0.044638,11500.75933536,510.95012509133702
1660896000,2022-08-19 08:00:00,XEM/USDT,0.044548,0.044548,0.044,0.04435,22299.02400865,989.01073967555636
1660892400,2022-08-19 07:00:00,XEM/USDT,0.044319,0.044744,0.044319,0.044737,33565.96849976,1493.12271894376543
1660888800,2022-08-19 06:00:00,XEM/USDT,0.046553,0.046553,0.043491,0.044319,223511.72722957,9957.74275318723167
1660885200,2022-08-19 05:00:00,XEM/USDT,0.046786,0.046853,0.046438,0.046554,89833.40186011,4182.93577325488284
1660881600,2022-08-19 04:00:00,XEM/USDT,0.046651,0.0468,0.0466,0.0468,7344.52691167,342.56848567187196
1660878000,2022-08-19 03:00:00,XEM/USDT,0.046449,0.046857,0.0464,0.046854,15818.63900314,737.45817208392175
1660874400,2022-08-19 02:00:00,XEM/USDT,0.046438,0.046708,0.046246,0.046449,14540.74914909,674.43206637197092
1660870800,2022-08-19 01:00:00,XEM/USDT,0.04725,0.04725,0.045844,0.046435,115523.62103558,5361.900001095742
1660867200,2022-08-19 00:00:00,XEM/USDT,0.048643,0.048647,0.047046,0.0471,1235280.50970109,58566.36946791913282
1660863600,2022-08-18 23:00:00,XEM/USDT,0.050092,0.050112,0.047545,0.048644,176528.25017228,8581.69052693268672
1660860000,2022-08-18 22:00:00,XEM/USDT,0.050441,0.050535,0.050028,0.050153,22046.78513127,1107.3813252414163
1660856400,2022-08-18 21:00:00,XEM/USDT,0.050527,0.050552,0.050342,0.050552,1900.97006099,95.73483841489297
1660852800,2022-08-18 20:00:00,XEM/USDT,0.05053,0.050552,0.050342,0.050513,9953.66224247,501.68405437847374
1660849200,2022-08-18 19:00:00,XEM/USDT,0.050454,0.05053,0.050246,0.050479,9068.86923272,455.77095817446012
1660845600,2022-08-18 18:00:00,XEM/USDT,0.050312,0.050458,0.050143,0.050458,3118.5335866,156.55875718106733
1660842000,2022-08-18 17:00:00,XEM/USDT,0.050704,0.050756,0.050372,0.050372,17624.30872147,893.57708122080916
1660838400,2022-08-18 16:00:00,XEM/USDT,0.050754,0.050856,0.050349,0.050576,19860.31741003,1005.87226342041708
1660834800,2022-08-18 15:00:00,XEM/USDT,0.050544,0.050911,0.050544,0.050742,91027.74666929,4609.05996537009918
1660831200,2022-08-18 14:00:00,XEM/USDT,0.050602,0.050724,0.050552,0.050658,11367.12981872,576.56757736511776
1660827600,2022-08-18 13:00:00,XEM/USDT,0.050911,0.050911,0.050602,0.050703,10323.59626174,525.2368967270033
1660824000,2022-08-18 12:00:00,XEM/USDT,0.050794,0.050911,0.050794,0.050911,744.47910077,37.86131149755482
1660820400,2022-08-18 11:00:00,XEM/USDT,0.050703,0.050794,0.050448,0.050794,1538.7695621,77.74789863798661
1660816800,2022-08-18 10:00:00,XEM/USDT,0.050704,0.050758,0.050526,0.050719,590.74391993,29.95285401459222
1660813200,2022-08-18 09:00:00,XEM/USDT,0.050542,0.050704,0.05045,0.050704,897.02861049,45.43878375261291
1660809600,2022-08-18 08:00:00,XEM/USDT,0.05053,0.050656,0.050342,0.050656,338.25025297,17.09055911860778
1660806000,2022-08-18 07:00:00,XEM/USDT,0.050277,0.05053,0.050143,0.050495,17163.7722488,861.66269506125134
1660802400,2022-08-18 06:00:00,XEM/USDT,0.050559,0.050702,0.050299,0.050358,466.73519953,23.57009400660696
1660798800,2022-08-18 05:00:00,XEM/USDT,0.050372,0.050617,0.050312,0.050615,5973.09071112,302.32125590506075
1660795200,2022-08-18 04:00:00,XEM/USDT,0.050641,0.050735,0.050372,0.050554,3339.78919319,169.32461557399465
1660791600,2022-08-18 03:00:00,XEM/USDT,0.050575,0.050656,0.050348,0.050559,15989.76835737,808.60731849671627
1660788000,2022-08-18 02:00:00,XEM/USDT,0.050757,0.050759,0.050372,0.050643,2122.61268921,107.27892182313263
1660784400,2022-08-18 01:00:00,XEM/USDT,0.050641,0.050774,0.050403,0.050774,9366.78278152,474.12578505594382
1660780800,2022-08-18 00:00:00,XEM/USDT,0.050455,0.050664,0.049792,0.050557,11962.5062,596.9927444434
1660777200,2022-08-17 23:00:00,XEM/USDT,0.05034,0.050406,0.050043,0.050258,5024.8331,252.9956199121
1660773600,2022-08-17 22:00:00,XEM/USDT,0.049946,0.050402,0.049946,0.050163,1917.97362376,96.52772808960736
1660770000,2022-08-17 21:00:00,XEM/USDT,0.05058,0.050582,0.049826,0.050236,74058.83957624,3704.79357592269264
1660766400,2022-08-17 20:00:00,XEM/USDT,0.050456,0.050794,0.050236,0.050794,2764.66195644,139.56031442169691
1660762800,2022-08-17 19:00:00,XEM/USDT,0.050571,0.050824,0.050256,0.050449,28802.53768471,1452.47356171705008
1660759200,2022-08-17 18:00:00,XEM/USDT,0.050772,0.051039,0.050372,0.050743,27893.54694846,1412.86964850463385
1660755600,2022-08-17 17:00:00,XEM/USDT,0.050391,0.050756,0.050373,0.050559,1227.5618,61.9848373308
1660752000,2022-08-17 16:00:00,XEM/USDT,0.050434,0.050772,0.050308,0.050754,1333.85720486,67.53760319505192
1660748400,2022-08-17 15:00:00,XEM/USDT,0.050151,0.050571,0.050149,0.05031,53003.0914,2674.8860705204
1660744800,2022-08-17 14:00:00,XEM/USDT,0.050512,0.050602,0.050236,0.050256,5236.7889,264.0122341568
1660741200,2022-08-17 13:00:00,XEM/USDT,0.051258,0.051258,0.050043,0.050484,67891.357,3447.2162022606
1660737600,2022-08-17 12:00:00,XEM/USDT,0.051958,0.051958,0.050817,0.051243,15841.50647478,811.37212004801924
1660734000,2022-08-17 11:00:00,XEM/USDT,0.052004,0.052168,0.051741,0.051741,6591.88916125,341.56493331076068
1660730400,2022-08-17 10:00:00,XEM/USDT,0.052254,0.052254,0.051741,0.052004,5975.70478949,311.9040453967443
1660726800,2022-08-17 09:00:00,XEM/USDT,0.052244,0.052372,0.052041,0.052213,2727.04579837,142.44235756276078
1660723200,2022-08-17 08:00:00,XEM/USDT,0.052004,0.052294,0.052,0.052044,1944.79355414,101.44264375310534
1660719600,2022-08-17 07:00:00,XEM/USDT,0.053362,0.053423,0.052005,0.052042,88820.4786,4666.2961433491
1660716000,2022-08-17 06:00:00,XEM/USDT,0.053262,0.053615,0.053262,0.053554,4016.75660507,214.98816555862613
1660712400,2022-08-17 05:00:00,XEM/USDT,0.052971,0.053362,0.052946,0.053262,11766.33116303,626.23539480862619
1660708800,2022-08-17 04:00:00,XEM/USDT,0.052758,0.052961,0.052644,0.052872,11048.15605657,584.3793555337559
1660705200,2022-08-17 03:00:00,XEM/USDT,0.05252,0.052888,0.052484,0.052744,2046.6716,108.06976161368892
1660701600,2022-08-17 02:00:00,XEM/USDT,0.052075,0.052629,0.052056,0.052507,18879.13545205,989.84156246522549
1660698000,2022-08-17 01:00:00,XEM/USDT,0.052364,0.052558,0.052056,0.052068,11070.75628019,579.22244865487177
1660694400,2022-08-17 00:00:00,XEM/USDT,0.051967,0.052349,0.05181,0.052341,11623.4424,604.2448512666
1660690800,2022-08-16 23:00:00,XEM/USDT,0.051704,0.052115,0.051704,0.051967,33309.2843,1730.4933694243
1660687200,2022-08-16 22:00:00,XEM/USDT,0.05152,0.051617,0.051278,0.051485,991.5640702,51.0157948851362
1660683600,2022-08-16 21:00:00,XEM/USDT,0.051888,0.052053,0.051568,0.051577,18621.48714061,964.48589430437233
1660680000,2022-08-16 20:00:00,XEM/USDT,0.051441,0.051856,0.051441,0.051856,9500.0803354,490.9085453567758
1660676400,2022-08-16 19:00:00,XEM/USDT,0.051143,0.051483,0.051059,0.051441,109986.4207,5645.5317664578
1660672800,2022-08-16 18:00:00,XEM/USDT,0.051255,0.051825,0.050843,0.05124,32973.68070703,1687.58993118549247
1660669200,2022-08-16 17:00:00,XEM/USDT,0.05134,0.051413,0.051048,0.051255,16845.99965057,863.32687395197105
1660665600,2022-08-16 16:00:00,XEM/USDT,0.051598,0.051598,0.051,0.0513,3790.1897,194.2722142586
1660662000,2022-08-16 15:00:00,XEM/USDT,0.051195,0.05152,0.051061,0.05152,3916.3959,200.8150560682
1660658400,2022-08-16 14:00:00,XEM/USDT,0.051857,0.05186,0.051151,0.051259,26864.4397,1380.9734576375
1660654800,2022-08-16 13:00:00,XEM/USDT,0.052056,0.052137,0.051704,0.051858,980.60513592,50.86661692047968
1660651200,2022-08-16 12:00:00,XEM/USDT,0.05225,0.052451,0.052056,0.052143,13028.1568,682.2640799966
1660647600,2022-08-16 11:00:00,XEM/USDT,0.052308,0.052488,0.052168,0.052263,3959.0846,206.9316507223
1660644000,2022-08-16 10:00:00,XEM/USDT,0.052436,0.052436,0.05224,0.05224,46.1546,2.4169870168
1660640400,2022-08-16 09:00:00,XEM/USDT,0.052063,0.052472,0.052061,0.052413,107332.68557312,5622.12031938159008
1660636800,2022-08-16 08:00:00,XEM/USDT,0.052113,0.052113,0.052113,0.052113,0,0
1660633200,2022-08-16 07:00:00,XEM/USDT,0.052113,0.052113,0.052113,0.052113,0,0
1660629600,2022-08-16 06:00:00,XEM/USDT,0.052039,0.052113,0.051814,0.052113,683.16950436,35.52663381075891
1660626000,2022-08-16 05:00:00,XEM/USDT,0.052149,0.052159,0.051851,0.05205,63685.15055624,3314.92935112441747
1660622400,2022-08-16 04:00:00,XEM/USDT,0.052588,0.052704,0.052168,0.05225,9089.92926511,476.97968680299582
1660618800,2022-08-16 03:00:00,XEM/USDT,0.052411,0.052562,0.051896,0.052561,8124.01407516,423.56708607757098
1660615200,2022-08-16 02:00:00,XEM/USDT,0.052888,0.05313,0.052294,0.052294,30882.6988,1629.0511447298
1660611600,2022-08-16 01:00:00,XEM/USDT,0.05296,0.053329,0.052923,0.052923,14892.1172,791.4470707188
1660608000,2022-08-16 00:00:00,XEM/USDT,0.052951,0.053327,0.0527,0.053112,4259.93701455,225.72569022439525
1660604400,2022-08-15 23:00:00,XEM/USDT,0.052815,0.053176,0.052239,0.052994,24851.94449359,1306.5964777469416
1660600800,2022-08-15 22:00:00,XEM/USDT,0.0531,0.053329,0.052864,0.052864,11055.21522053,586.87011498639268
1660597200,2022-08-15 21:00:00,XEM/USDT,0.052895,0.053338,0.052895,0.053238,13151.63267123,700.21335375741974
1660593600,2022-08-15 20:00:00,XEM/USDT,0.052744,0.053049,0.05273,0.052869,7492.67489813,396.15196001719837
1660590000,2022-08-15 19:00:00,XEM/USDT,0.052742,0.052939,0.052588,0.052708,7131.0411,376.6135352351
1660586400,2022-08-15 18:00:00,XEM/USDT,0.052746,0.052746,0.052493,0.052583,82151.84757582,4314.18933648500416
1660582800,2022-08-15 17:00:00,XEM/USDT,0.053143,0.053159,0.052746,0.052746,6040.84822008,320.12843585999887
1660579200,2022-08-15 16:00:00,XEM/USDT,0.052632,0.053227,0.052632,0.053227,53521.1848,2828.1979944074
1660575600,2022-08-15 15:00:00,XEM/USDT,0.052376,0.052632,0.052294,0.052632,1712.43567848,89.83185424521325
1660572000,2022-08-15 14:00:00,XEM/USDT,0.052445,0.052588,0.052294,0.052294,5807.63431188,304.87376698316951
1660568400,2022-08-15 13:00:00,XEM/USDT,0.052004,0.052488,0.052004,0.052488,7288.15086193,381.06618254801416
1660564800,2022-08-15 12:00:00,XEM/USDT,0.0521,0.0524,0.051747,0.051991,31604.39794539,1637.91802133095825
1660561200,2022-08-15 11:00:00,XEM/USDT,0.052746,0.052775,0.052,0.0521,6701.00967763,350.4282160747219
1660557600,2022-08-15 10:00:00,XEM/USDT,0.052559,0.052746,0.052471,0.052571,3173.67548502,166.76906898630803
1660554000,2022-08-15 09:00:00,XEM/USDT,0.052554,0.052587,0.052114,0.052462,24706.922095,1294.91377031143887
1660550400,2022-08-15 08:00:00,XEM/USDT,0.052837,0.052858,0.052114,0.052587,383571.11217751,20220.41078018746094
1660546800,2022-08-15 07:00:00,XEM/USDT,0.053138,0.053229,0.0527,0.052877,27572.96117587,1457.75921830509894
1660543200,2022-08-15 06:00:00,XEM/USDT,0.054488,0.054488,0.053112,0.053112,6424.7433,344.8144845938
1660539600,2022-08-15 05:00:00,XEM/USDT,0.054813,0.054869,0.054488,0.054488,2229.7861,122.216131329
1660536000,2022-08-15 04:00:00,XEM/USDT,0.054646,0.054736,0.054336,0.054545,19467.8722,1060.8405713659
1660532400,2022-08-15 03:00:00,XEM/USDT,0.05494,0.055119,0.0544,0.054537,9266.79253732,508.73244283034596
1660528800,2022-08-15 02:00:00,XEM/USDT,0.054646,0.054927,0.05454,0.054799,3469.9443,190.2078269319
1660525200,2022-08-15 01:00:00,XEM/USDT,0.054437,0.054561,0.054038,0.05448,55071.71229753,2994.55882682486891
1660521600,2022-08-15 00:00:00,XEM/USDT,0.053797,0.054851,0.053698,0.054492,91830.14773815,4986.72313575329552
1660518000,2022-08-14 23:00:00,XEM/USDT,0.05394,0.054256,0.053795,0.053805,13284.8469,718.1752835372
1660514400,2022-08-14 22:00:00,XEM/USDT,0.054024,0.054336,0.053698,0.054024,1336.05994199,72.10521511354448
1660510800,2022-08-14 21:00:00,XEM/USDT,0.054219,0.054336,0.054155,0.054155,11309.81260558,613.39997785601693
1660507200,2022-08-14 20:00:00,XEM/USDT,0.054218,0.054238,0.053906,0.054167,48497.7076,2621.9536347459
1660503600,2022-08-14 19:00:00,XEM/USDT,0.054058,0.054336,0.05394,0.054205,27632.7955,1497.9200419231
1660500000,2022-08-14 18:00:00,XEM/USDT,0.05356,0.054058,0.053444,0.054058,11806.79935143,636.0652958479198
1660496400,2022-08-14 17:00:00,XEM/USDT,0.053762,0.05413,0.05317,0.053662,171729.58970614,9193.40440034885398
1660492800,2022-08-14 16:00:00,XEM/USDT,0.05484,0.055062,0.053738,0.053943,46703.36354169,2535.0337036350901
1660489200,2022-08-14 15:00:00,XEM/USDT,0.05507,0.055261,0.054725,0.055061,26959.88686651,1477.72168820427079
1660485600,2022-08-14 14:00:00,XEM/USDT,0.054593,0.055045,0.054593,0.05501,17586.34376185,963.8101326459823
1660482000,2022-08-14 13:00:00,XEM/USDT,0.055033,0.055065,0.054308,0.054642,88025.6346,4814.2065050482
1660478400,2022-08-14 12:00:00,XEM/USDT,0.055102,0.055163,0.05496,0.05499,6495.6401,357.1918020182
1660474800,2022-08-14 11:00:00,XEM/USDT,0.055461,0.055461,0.055094,0.055097,9089.3528,501.8222568689
1660471200,2022-08-14 10:00:00,XEM/USDT,0.055441,0.055441,0.05521,0.05521,304.15433,16.84179423301
1660467600,2022-08-14 09:00:00,XEM/USDT,0.055237,0.055528,0.055237,0.055372,9734.498,539.8369195752
1660464000,2022-08-14 08:00:00,XEM/USDT,0.055276,0.055365,0.055094,0.055236,12755.343,704.182401529
1660460400,2022-08-14 07:00:00,XEM/USDT,0.055242,0.055595,0.055237,0.055281,239810.49860124,13285.033989099497
1660456800,2022-08-14 06:00:00,XEM/USDT,0.055243,0.05556,0.055235,0.055235,11009.6774,609.7653982245
1660453200,2022-08-14 05:00:00,XEM/USDT,0.054996,0.055363,0.054961,0.05524,26629.8834,1466.8224381421
1660449600,2022-08-14 04:00:00,XEM/USDT,0.055152,0.055357,0.054956,0.054956,4654.5316,256.9464721425
1660446000,2022-08-14 03:00:00,XEM/USDT,0.055042,0.055121,0.054978,0.055065,2151.0718,118.4253804081
1660442400,2022-08-14 02:00:00,XEM/USDT,0.054939,0.05515,0.054937,0.055041,6958.3449,383.6506465903
