https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB3S,Volume USDT
1660914000,2022-08-19 13:00:00,BNB3S/USDT,2.0751,2.0816,2.0619,2.0793,4172.85433675,8660.286165275036
1660910400,2022-08-19 12:00:00,BNB3S/USDT,2.0978,2.1546,2.0528,2.0696,131.78054357,273.261316606593
1660906800,2022-08-19 11:00:00,BNB3S/USDT,2.0898,2.1611,2.0756,2.0845,680.47781559,1435.560392879695
1660903200,2022-08-19 10:00:00,BNB3S/USDT,2.0591,2.1307,2.0456,2.089,1290.10928436,2664.338468445852
1660899600,2022-08-19 09:00:00,BNB3S/USDT,2.0584,2.0677,2.0358,2.0512,642.82143802,1324.987646363954
1660896000,2022-08-19 08:00:00,BNB3S/USDT,2.0681,2.0681,2.0089,2.0541,2398.25861107,4904.135878572272
1660892400,2022-08-19 07:00:00,BNB3S/USDT,2.075,2.1105,2.0464,2.0676,3808.16051719,7919.123442991235
1660888800,2022-08-19 06:00:00,BNB3S/USDT,1.9356,2.2221,1.9136,2.1126,10231.36298178,21401.714044554534
1660885200,2022-08-19 05:00:00,BNB3S/USDT,1.9277,1.94,1.9013,1.9225,1324.08365016,2550.561992524302
1660881600,2022-08-19 04:00:00,BNB3S/USDT,1.9288,1.9288,1.9066,1.9277,88.3401,169.03352947
1660878000,2022-08-19 03:00:00,BNB3S/USDT,1.9107,1.9107,1.8909,1.9027,250.4288,474.1784219
1660874400,2022-08-19 02:00:00,BNB3S/USDT,1.919,1.9239,1.9021,1.9021,159.6379,305.69586144
1660870800,2022-08-19 01:00:00,BNB3S/USDT,1.8878,1.967,1.8822,1.919,7815.92413118,14863.274682589369
1660867200,2022-08-19 00:00:00,BNB3S/USDT,1.7961,1.9126,1.7939,1.87,529.6865,988.82267249
1660863600,2022-08-18 23:00:00,BNB3S/USDT,1.7399,1.8927,1.7376,1.7908,3580.45716295,6504.650413136617
1660860000,2022-08-18 22:00:00,BNB3S/USDT,1.7228,1.7332,1.7062,1.7265,1440.37825083,2463.933155978556
1660856400,2022-08-18 21:00:00,BNB3S/USDT,1.7042,1.7278,1.6952,1.713,216.77874533,370.92880915193
1660852800,2022-08-18 20:00:00,BNB3S/USDT,1.7266,1.7281,1.7266,1.7281,11.85825882,20.474881878612
1660849200,2022-08-18 19:00:00,BNB3S/USDT,1.712,1.7224,1.7006,1.7224,1669.39184172,2841.831312946744
1660845600,2022-08-18 18:00:00,BNB3S/USDT,1.74,1.74,1.7102,1.7136,463.18796309,802.112679365302
1660842000,2022-08-18 17:00:00,BNB3S/USDT,1.7074,1.74,1.7057,1.74,2129.66858333,3676.411013793339
1660838400,2022-08-18 16:00:00,BNB3S/USDT,1.7297,1.74,1.7167,1.7167,2232.74005705,3876.563869847154
1660834800,2022-08-18 15:00:00,BNB3S/USDT,1.7023,1.7399,1.6982,1.6982,577.6921165,992.64003583835
1660831200,2022-08-18 14:00:00,BNB3S/USDT,1.6418,1.7096,1.6312,1.7096,231.13603792,388.172749463716
1660827600,2022-08-18 13:00:00,BNB3S/USDT,1.614,1.6418,1.6112,1.6418,252.29713705,409.139159542
1660824000,2022-08-18 12:00:00,BNB3S/USDT,1.6304,1.6336,1.6139,1.618,2153.837,3477.56324175
1660820400,2022-08-18 11:00:00,BNB3S/USDT,1.6418,1.6585,1.6387,1.6495,151.91655212,250.39732922102
1660816800,2022-08-18 10:00:00,BNB3S/USDT,1.6267,1.6336,1.6201,1.6336,512.6449,834.06766387
1660813200,2022-08-18 09:00:00,BNB3S/USDT,1.6354,1.6354,1.6267,1.6267,18.6108,30.36111595
1660809600,2022-08-18 08:00:00,BNB3S/USDT,1.647,1.6669,1.634,1.6387,356.80522105,588.108027718245
1660806000,2022-08-18 07:00:00,BNB3S/USDT,1.6637,1.6669,1.6553,1.6553,99.2681,164.73372291
1660802400,2022-08-18 06:00:00,BNB3S/USDT,1.647,1.6805,1.647,1.6805,452.51326565,748.279386163606
1660798800,2022-08-18 05:00:00,BNB3S/USDT,1.6636,1.6753,1.6553,1.6658,488.79546031,813.521559486918
1660795200,2022-08-18 04:00:00,BNB3S/USDT,1.6754,1.6754,1.6754,1.6754,2.98436194,4.999999994276
1660791600,2022-08-18 03:00:00,BNB3S/USDT,1.6721,1.6794,1.6613,1.6754,5080.79089428,8443.092487303494
1660788000,2022-08-18 02:00:00,BNB3S/USDT,1.6838,1.7009,1.6806,1.6806,49.56715447,83.609190839435
1660784400,2022-08-18 01:00:00,BNB3S/USDT,1.6923,1.6924,1.6721,1.6721,118.7012,200.22949627
1660780800,2022-08-18 00:00:00,BNB3S/USDT,1.6639,1.754,1.6536,1.675,4576.41578168,7709.23772147672
1660777200,2022-08-17 23:00:00,BNB3S/USDT,1.683,1.6924,1.6638,1.678,906.11497683,1515.116475313305
1660773600,2022-08-17 22:00:00,BNB3S/USDT,1.6845,1.7009,1.6721,1.6838,519.58190653,876.309281362025
1660770000,2022-08-17 21:00:00,BNB3S/USDT,1.6393,1.7044,1.6391,1.6721,3019.99178781,5087.657180175371
1660766400,2022-08-17 20:00:00,BNB3S/USDT,1.6585,1.6698,1.6304,1.6304,344.54506103,567.664603202137
1660762800,2022-08-17 19:00:00,BNB3S/USDT,1.6253,1.6561,1.6144,1.6423,4770.35235828,7869.261150212496
1660759200,2022-08-17 18:00:00,BNB3S/USDT,1.6304,1.6607,1.5926,1.6175,2391.79982673,3881.411065569455
1660755600,2022-08-17 17:00:00,BNB3S/USDT,1.6585,1.6669,1.6322,1.6322,49.0619586,80.9523428981
1660752000,2022-08-17 16:00:00,BNB3S/USDT,1.6673,1.6754,1.6367,1.6585,3248.52680195,5343.801654318935
1660748400,2022-08-17 15:00:00,BNB3S/USDT,1.6727,1.6771,1.6504,1.6637,3380.7127,5661.55221609
1660744800,2022-08-17 14:00:00,BNB3S/USDT,1.6489,1.6754,1.646,1.6754,1544.49272602,2570.353546291407
1660741200,2022-08-17 13:00:00,BNB3S/USDT,1.6172,1.6799,1.606,1.6491,1162.13055784,1905.873125356945
1660737600,2022-08-17 12:00:00,BNB3S/USDT,1.5807,1.6477,1.5738,1.6165,3990.9734505,6459.641703855191
1660734000,2022-08-17 11:00:00,BNB3S/USDT,1.5647,1.5769,1.5608,1.5769,55.20403642,86.749504650698
1660730400,2022-08-17 10:00:00,BNB3S/USDT,1.53,1.5769,1.53,1.5582,592.18632898,927.705197266962
1660726800,2022-08-17 09:00:00,BNB3S/USDT,1.5271,1.5327,1.5194,1.5194,43.2474,65.89637769
1660723200,2022-08-17 08:00:00,BNB3S/USDT,1.537,1.5378,1.5127,1.5378,169.4582,259.17974794
1660719600,2022-08-17 07:00:00,BNB3S/USDT,1.4529,1.5338,1.4472,1.5219,1054.96371149,1566.790215646045
1660716000,2022-08-17 06:00:00,BNB3S/USDT,1.4501,1.4531,1.4242,1.4393,725.35245321,1042.581832860061
1660712400,2022-08-17 05:00:00,BNB3S/USDT,1.4835,1.4835,1.4026,1.4532,3572.68505179,5199.757812216731
1660708800,2022-08-17 04:00:00,BNB3S/USDT,1.4946,1.5036,1.4817,1.4817,41.2261,61.50242434
1660705200,2022-08-17 03:00:00,BNB3S/USDT,1.5127,1.5127,1.4948,1.4977,862.4117,1289.33994244
1660701600,2022-08-17 02:00:00,BNB3S/USDT,1.5146,1.5299,1.4967,1.5027,438.41181416,658.957615660536
1660698000,2022-08-17 01:00:00,BNB3S/USDT,1.5072,1.5156,1.4972,1.5156,588.76139366,887.592027424352
1660694400,2022-08-17 00:00:00,BNB3S/USDT,1.5297,1.5378,1.4893,1.5072,6384.92141443,9610.514718312498
1660690800,2022-08-16 23:00:00,BNB3S/USDT,1.5431,1.5456,1.5279,1.5349,215.819,331.23861051
1660687200,2022-08-16 22:00:00,BNB3S/USDT,1.5363,1.5456,1.5282,1.5282,87.9021,135.11747712
1660683600,2022-08-16 21:00:00,BNB3S/USDT,1.5205,1.5377,1.5205,1.5285,205.9726,314.29515686
1660680000,2022-08-16 20:00:00,BNB3S/USDT,1.5456,1.5462,1.5164,1.5256,213.9793,326.77364204
1660676400,2022-08-16 19:00:00,BNB3S/USDT,1.5661,1.5661,1.5446,1.5446,356.1663,552.22329652
1660672800,2022-08-16 18:00:00,BNB3S/USDT,1.5503,1.6344,1.5253,1.5682,5695.32577481,9055.407520799464
1660669200,2022-08-16 17:00:00,BNB3S/USDT,1.5588,1.5769,1.5512,1.5512,1057.51664547,1646.945848911908
1660665600,2022-08-16 16:00:00,BNB3S/USDT,1.5374,1.5944,1.5348,1.5659,2789.86970657,4388.697362375208
1660662000,2022-08-16 15:00:00,BNB3S/USDT,1.5495,1.5712,1.54,1.54,798.72564544,1234.7556956176
1660658400,2022-08-16 14:00:00,BNB3S/USDT,1.5617,1.5863,1.5332,1.5471,1847.75271235,2875.584140034386
1660654800,2022-08-16 13:00:00,BNB3S/USDT,1.5319,1.5525,1.5309,1.5481,231.6798,357.78793279
1660651200,2022-08-16 12:00:00,BNB3S/USDT,1.5155,1.5487,1.5118,1.547,1574.15718765,2402.637124682723
1660647600,2022-08-16 11:00:00,BNB3S/USDT,1.5178,1.5178,1.4998,1.5094,354.5169,535.59002707
1660644000,2022-08-16 10:00:00,BNB3S/USDT,1.5138,1.5295,1.5024,1.5295,3457.93627541,5205.836872398935
1660640400,2022-08-16 09:00:00,BNB3S/USDT,1.5199,1.5199,1.5093,1.5122,2726.0871,4128.27009411
1660636800,2022-08-16 08:00:00,BNB3S/USDT,1.5217,1.5217,1.5217,1.5217,0,0
1660633200,2022-08-16 07:00:00,BNB3S/USDT,1.5217,1.5217,1.5217,1.5217,0,0
1660629600,2022-08-16 06:00:00,BNB3S/USDT,1.5217,1.5217,1.5217,1.5217,0.8425,1.28203225
1660626000,2022-08-16 05:00:00,BNB3S/USDT,1.5321,1.5477,1.5309,1.5309,271.1768,416.00675256
1660622400,2022-08-16 04:00:00,BNB3S/USDT,1.5155,1.5358,1.5155,1.5358,64.2898,98.70377157
1660618800,2022-08-16 03:00:00,BNB3S/USDT,1.5258,1.5608,1.4998,1.4998,1862.43457217,2837.352736021986
1660615200,2022-08-16 02:00:00,BNB3S/USDT,1.4884,1.5275,1.4884,1.5275,39.2554,59.61440896
1660611600,2022-08-16 01:00:00,BNB3S/USDT,1.4601,1.4816,1.4601,1.4716,59.6974,87.80592129
1660608000,2022-08-16 00:00:00,BNB3S/USDT,1.4851,1.5155,1.46,1.46,718.7613,1060.04324814
1660604400,2022-08-15 23:00:00,BNB3S/USDT,1.5247,1.5406,1.4818,1.4818,224.77322276,343.04794878726
1660600800,2022-08-15 22:00:00,BNB3S/USDT,1.5027,1.5155,1.4855,1.5155,6.1318,9.19658832
1660597200,2022-08-15 21:00:00,BNB3S/USDT,1.5035,1.5064,1.4919,1.5064,16.2185,24.22395528
1660593600,2022-08-15 20:00:00,BNB3S/USDT,1.5199,1.5247,1.5091,1.5126,226.306,343.81008779
1660590000,2022-08-15 19:00:00,BNB3S/USDT,1.5085,1.5468,1.4945,1.5126,378.6332367,576.536801830453
1660586400,2022-08-15 18:00:00,BNB3S/USDT,1.5247,1.5247,1.5126,1.5126,3.02494709,4.591241278123
1660582800,2022-08-15 17:00:00,BNB3S/USDT,1.5064,1.5215,1.5035,1.5155,235.01869859,357.519413314685
1660579200,2022-08-15 16:00:00,BNB3S/USDT,1.4857,1.5064,1.4817,1.489,300.47312488,447.278343804024
1660575600,2022-08-15 15:00:00,BNB3S/USDT,1.5072,1.5406,1.4873,1.4873,596.62187504,893.966090507039
1660572000,2022-08-15 14:00:00,BNB3S/USDT,1.4972,1.5155,1.4906,1.5155,3067.07503322,4643.405316696984
1660568400,2022-08-15 13:00:00,BNB3S/USDT,1.5568,1.5568,1.4741,1.4972,485.6993072,739.27899366287
1660564800,2022-08-15 12:00:00,BNB3S/USDT,1.5309,1.5618,1.5173,1.5594,93.154,143.33770197
1660561200,2022-08-15 11:00:00,BNB3S/USDT,1.5126,1.5431,1.5106,1.5431,215.35352352,326.458084045664
1660557600,2022-08-15 10:00:00,BNB3S/USDT,1.5119,1.5375,1.5119,1.518,273.97925732,421.110946556324
1660554000,2022-08-15 09:00:00,BNB3S/USDT,1.5398,1.5778,1.5093,1.5093,446.43239431,687.398665743714
1660550400,2022-08-15 08:00:00,BNB3S/USDT,1.5338,1.5873,1.5217,1.5219,1538.72989577,2386.695773496818
1660546800,2022-08-15 07:00:00,BNB3S/USDT,1.5315,1.5766,1.4976,1.5247,1101.23405849,1688.559082002074
1660543200,2022-08-15 06:00:00,BNB3S/USDT,1.4467,1.5381,1.4467,1.5247,2679.87898573,3988.280004779891
1660539600,2022-08-15 05:00:00,BNB3S/USDT,1.4335,1.4608,1.4272,1.4463,373.1881,539.94776443
1660536000,2022-08-15 04:00:00,BNB3S/USDT,1.4209,1.4451,1.4209,1.4231,925.55753997,1328.445096690647
1660532400,2022-08-15 03:00:00,BNB3S/USDT,1.3908,1.4452,1.3762,1.4352,5108.54464323,7163.451118278902
1660528800,2022-08-15 02:00:00,BNB3S/USDT,1.4653,1.4653,1.3909,1.3952,1571.22746642,2199.915730143162
1660525200,2022-08-15 01:00:00,BNB3S/USDT,1.4977,1.5182,1.4679,1.4679,1350.80340173,2021.152036609426
1660521600,2022-08-15 00:00:00,BNB3S/USDT,1.5174,1.5478,1.4905,1.4905,684.1818,1040.42737342
1660518000,2022-08-14 23:00:00,BNB3S/USDT,1.5086,1.5341,1.4996,1.5092,2602.83486452,3958.987384600132
1660514400,2022-08-14 22:00:00,BNB3S/USDT,1.5125,1.5361,1.5028,1.5086,1079.16176863,1635.452589887667
1660510800,2022-08-14 21:00:00,BNB3S/USDT,1.4947,1.5124,1.4733,1.4939,1459.05412955,2157.853333487015
1660507200,2022-08-14 20:00:00,BNB3S/USDT,1.5,1.5181,1.487,1.5006,934.96915345,1402.597629770514
1660503600,2022-08-14 19:00:00,BNB3S/USDT,1.4991,1.5,1.495,1.5,38.76969999,58.127531565
1660500000,2022-08-14 18:00:00,BNB3S/USDT,1.5239,1.5311,1.4992,1.4992,130.60361059,198.370973726543
1660496400,2022-08-14 17:00:00,BNB3S/USDT,1.5274,1.5631,1.5157,1.5225,2080.53749517,3207.383197570227
1660492800,2022-08-14 16:00:00,BNB3S/USDT,1.4607,1.5196,1.4607,1.5196,481.2728,714.58250253
1660489200,2022-08-14 15:00:00,BNB3S/USDT,1.4447,1.4642,1.4447,1.4562,15.3394749,22.42627386858
1660485600,2022-08-14 14:00:00,BNB3S/USDT,1.4707,1.4809,1.4529,1.4668,257.5006,376.79450474
1660482000,2022-08-14 13:00:00,BNB3S/USDT,1.4237,1.4807,1.4229,1.4461,790.6149946,1134.804872726666
1660478400,2022-08-14 12:00:00,BNB3S/USDT,1.3959,1.4309,1.3959,1.4299,743.07171061,1048.810273793309
1660474800,2022-08-14 11:00:00,BNB3S/USDT,1.3873,1.3926,1.3873,1.3926,220.6406,306.11409496
1660471200,2022-08-14 10:00:00,BNB3S/USDT,1.373,1.3826,1.373,1.3826,8.28729723,11.44826871679
1660467600,2022-08-14 09:00:00,BNB3S/USDT,1.3711,1.3711,1.3582,1.3582,34.3627,46.68178595
1660464000,2022-08-14 08:00:00,BNB3S/USDT,1.3791,1.3824,1.3715,1.3715,6.9482,9.55342842
1660460400,2022-08-14 07:00:00,BNB3S/USDT,1.3534,1.3656,1.3439,1.3439,334.70950073,452.190511896888
1660456800,2022-08-14 06:00:00,BNB3S/USDT,1.3667,1.3671,1.3432,1.358,627.34407905,853.688225595775
1660453200,2022-08-14 05:00:00,BNB3S/USDT,1.3855,1.3879,1.3762,1.3762,339.61636683,468.901793855596
1660449600,2022-08-14 04:00:00,BNB3S/USDT,1.3907,1.4114,1.3762,1.4114,237.96955661,332.742395669354
1660446000,2022-08-14 03:00:00,BNB3S/USDT,1.385,1.3924,1.385,1.39,144.81696885,201.03384335674
1660442400,2022-08-14 02:00:00,BNB3S/USDT,1.3824,1.3909,1.3802,1.3871,27.9451,38.67799453
1660438800,2022-08-14 01:00:00,BNB3S/USDT,1.3949,1.4237,1.3819,1.3882,516.6648,718.79624962
1660435200,2022-08-14 00:00:00,BNB3S/USDT,1.4372,1.4575,1.4018,1.4018,194.8513,281.10472041853
1660431600,2022-08-13 23:00:00,BNB3S/USDT,1.4302,1.4485,1.425,1.4443,617.55111317,889.743640396745
1660428000,2022-08-13 22:00:00,BNB3S/USDT,1.4108,1.4108,1.4108,1.4108,2.5698,3.62547384
1660424400,2022-08-13 21:00:00,BNB3S/USDT,1.4023,1.4181,1.4014,1.4061,185.3908,260.45135715
1660420800,2022-08-13 20:00:00,BNB3S/USDT,1.4331,1.4443,1.4162,1.4162,153.45389655,219.981682267165
1660417200,2022-08-13 19:00:00,BNB3S/USDT,1.4151,1.433,1.4045,1.4288,145.10405906,205.738962375524
1660413600,2022-08-13 18:00:00,BNB3S/USDT,1.3773,1.4184,1.3773,1.4169,1776.94619484,2502.464447173971
1660410000,2022-08-13 17:00:00,BNB3S/USDT,1.3848,1.3848,1.3848,1.3848,0,0
1660406400,2022-08-13 16:00:00,BNB3S/USDT,1.3882,1.3882,1.3848,1.3848,235.4312,326.02932272
1660402800,2022-08-13 15:00:00,BNB3S/USDT,1.3641,1.38,1.3641,1.38,6.6927,9.14954925
1660399200,2022-08-13 14:00:00,BNB3S/USDT,1.3681,1.3742,1.3681,1.3742,31.23469237,42.739712471397
1660395600,2022-08-13 13:00:00,BNB3S/USDT,1.3563,1.3598,1.3518,1.355,158.5221,215.30843377
1660392000,2022-08-13 12:00:00,BNB3S/USDT,1.3525,1.3791,1.3484,1.3601,563.33075436,769.323632390941
1660388400,2022-08-13 11:00:00,BNB3S/USDT,1.3591,1.3596,1.3207,1.3596,1440.45612123,1928.430299121952
1660384800,2022-08-13 10:00:00,BNB3S/USDT,1.3629,1.3651,1.3374,1.3601,260.93977573,354.043271160282
1660381200,2022-08-13 09:00:00,BNB3S/USDT,1.4145,1.4243,1.3742,1.3742,545.33056403,772.937719377929
1660377600,2022-08-13 08:00:00,BNB3S/USDT,1.3874,1.4048,1.3874,1.4048,108.07354565,151.192638425809
1660374000,2022-08-13 07:00:00,BNB3S/USDT,1.3667,1.3776,1.3667,1.3776,40.8993,56.0630378
1660370400,2022-08-13 06:00:00,BNB3S/USDT,1.3423,1.3791,1.3407,1.3754,151.4946343,205.26831875216
1660366800,2022-08-13 05:00:00,BNB3S/USDT,1.3857,1.3857,1.3465,1.3465,949.38904499,1284.787872344753
1660363200,2022-08-13 04:00:00,BNB3S/USDT,1.3803,1.3945,1.3802,1.3847,42.7698,59.4435326
1660359600,2022-08-13 03:00:00,BNB3S/USDT,1.4015,1.4015,1.3679,1.3679,482.6696,674.04512714
1660356000,2022-08-13 02:00:00,BNB3S/USDT,1.4081,1.4124,1.4081,1.4124,32.9821,46.53669501
1660352400,2022-08-13 01:00:00,BNB3S/USDT,1.4075,1.421,1.3966,1.421,950.56815549,1334.40908421129
1660348800,2022-08-13 00:00:00,BNB3S/USDT,1.3763,1.4076,1.3678,1.4076,415.8192,574.21203384
1660345200,2022-08-12 23:00:00,BNB3S/USDT,1.4192,1.4192,1.389,1.4002,57.8944,81.00624921
1660341600,2022-08-12 22:00:00,BNB3S/USDT,1.4398,1.4398,1.4283,1.4284,171.06109092,245.842729266616
1660338000,2022-08-12 21:00:00,BNB3S/USDT,1.4366,1.4398,1.4366,1.4398,10.425849,14.999999982456
1660334400,2022-08-12 20:00:00,BNB3S/USDT,1.4137,1.4423,1.4131,1.4137,572.34247571,819.16658423274
1660330800,2022-08-12 19:00:00,BNB3S/USDT,1.4366,1.4366,1.3985,1.4265,3558.08957658,5034.256800954616
1660327200,2022-08-12 18:00:00,BNB3S/USDT,1.4519,1.4643,1.4183,1.4371,1137.33781462,1649.191026533326
1660323600,2022-08-12 17:00:00,BNB3S/USDT,1.4487,1.4647,1.4487,1.4541,1025.96454985,1501.995763605355
1660320000,2022-08-12 16:00:00,BNB3S/USDT,1.4618,1.4618,1.4523,1.4524,355.1452,515.90704038
1660316400,2022-08-12 15:00:00,BNB3S/USDT,1.4594,1.4594,1.4386,1.4457,163.6521,236.62738115
1660312800,2022-08-12 14:00:00,BNB3S/USDT,1.4881,1.4881,1.464,1.4746,1298.04426085,1909.72702492941
1660309200,2022-08-12 13:00:00,BNB3S/USDT,1.4678,1.4897,1.4447,1.4879,886.442,1295.06434228
1660305600,2022-08-12 12:00:00,BNB3S/USDT,1.4951,1.4951,1.4741,1.4886,759.27535889,1130.544610363654
1660302000,2022-08-12 11:00:00,BNB3S/USDT,1.4991,1.5405,1.4794,1.4992,1892.01421527,2840.810261507293
1660298400,2022-08-12 10:00:00,BNB3S/USDT,1.4056,1.4973,1.4056,1.4973,450.8788,658.21681362
1660294800,2022-08-12 09:00:00,BNB3S/USDT,1.4434,1.4434,1.3958,1.4185,1603.14470182,2254.678057179962
1660291200,2022-08-12 08:00:00,BNB3S/USDT,1.4363,1.4423,1.4214,1.4362,334.00991212,476.597278106744
1660287600,2022-08-12 07:00:00,BNB3S/USDT,1.4501,1.4501,1.4349,1.4495,971.763242,1400.903202546752
1660284000,2022-08-12 06:00:00,BNB3S/USDT,1.4527,1.4596,1.4472,1.4596,71.4857,103.85691173
1660280400,2022-08-12 05:00:00,BNB3S/USDT,1.4389,1.4575,1.4285,1.4575,552.63726335,795.049058610385
1660276800,2022-08-12 04:00:00,BNB3S/USDT,1.4455,1.4533,1.4326,1.4377,686.7026,989.60996763
1660273200,2022-08-12 03:00:00,BNB3S/USDT,1.4381,1.4443,1.4369,1.4369,77.49489845,111.374827146775
1660269600,2022-08-12 02:00:00,BNB3S/USDT,1.4592,1.4788,1.4196,1.4226,963.7828342,1394.14906346292
1660266000,2022-08-12 01:00:00,BNB3S/USDT,1.4457,1.4592,1.4457,1.4592,348.07042066,505.993727617072
1660262400,2022-08-12 00:00:00,BNB3S/USDT,1.4413,1.4887,1.414,1.414,2413.19678468,3507.425524757235
1660258800,2022-08-11 23:00:00,BNB3S/USDT,1.448,1.4723,1.445,1.445,1082.08235124,1574.753804923641
1660255200,2022-08-11 22:00:00,BNB3S/USDT,1.4273,1.4415,1.4105,1.4415,207.49236235,297.222464382155
1660251600,2022-08-11 21:00:00,BNB3S/USDT,1.4063,1.4267,1.4063,1.4152,696.00999366,983.546015527632
1660248000,2022-08-11 20:00:00,BNB3S/USDT,1.4169,1.4354,1.4008,1.4008,1760.00045386,2491.032445460644
1660244400,2022-08-11 19:00:00,BNB3S/USDT,1.4219,1.4321,1.4081,1.416,1652.93477941,2340.9094483645
1660240800,2022-08-11 18:00:00,BNB3S/USDT,1.4136,1.4309,1.4084,1.4084,1447.54549858,2057.663711638122
1660237200,2022-08-11 17:00:00,BNB3S/USDT,1.4081,1.4081,1.3909,1.3909,61.56116032,86.433996716328
1660233600,2022-08-11 16:00:00,BNB3S/USDT,1.4266,1.4595,1.394,1.4057,2863.45903371,4057.339139458766
1660230000,2022-08-11 15:00:00,BNB3S/USDT,1.383,1.45,1.3799,1.4188,3915.76431836,5439.786879413285
1660226400,2022-08-11 14:00:00,BNB3S/USDT,1.3459,1.4048,1.3305,1.3752,2566.82344283,3553.059594796828
1660222800,2022-08-11 13:00:00,BNB3S/USDT,1.3141,1.3866,1.314,1.3379,3383.24921208,4626.619802262986
1660219200,2022-08-11 12:00:00,BNB3S/USDT,1.351,1.3547,1.3142,1.3193,1233.77589727,1639.459609355753
1660215600,2022-08-11 11:00:00,BNB3S/USDT,1.3631,1.3722,1.3556,1.3711,2391.66480992,3263.751548291312
1660212000,2022-08-11 10:00:00,BNB3S/USDT,1.3791,1.3809,1.3675,1.3809,29.38192275,40.552110345475
1660208400,2022-08-11 09:00:00,BNB3S/USDT,1.356,1.3777,1.3477,1.3777,61.19465623,83.17925147526
1660204800,2022-08-11 08:00:00,BNB3S/USDT,1.3647,1.3665,1.3595,1.3595,740.7853,1010.94916339
1660201200,2022-08-11 07:00:00,BNB3S/USDT,1.3263,1.3738,1.3085,1.3738,3143.95108503,4226.086959703301
1660197600,2022-08-11 06:00:00,BNB3S/USDT,1.3363,1.3644,1.3235,1.3351,4938.58125491,6602.885342407667
1660194000,2022-08-11 05:00:00,BNB3S/USDT,1.3263,1.3401,1.3165,1.3352,6224.23934796,8267.462148949313
1660190400,2022-08-11 04:00:00,BNB3S/USDT,1.338,1.338,1.3333,1.3352,980.89111703,1311.70052741614
1660186800,2022-08-11 03:00:00,BNB3S/USDT,1.3593,1.3593,1.34,1.34,160.43,215.80788408
1660183200,2022-08-11 02:00:00,BNB3S/USDT,1.329,1.3681,1.329,1.3681,193.6097,264.80439327
1660179600,2022-08-11 01:00:00,BNB3S/USDT,1.338,1.346,1.2961,1.3223,2095.16623587,2784.59251268406
1660176000,2022-08-11 00:00:00,BNB3S/USDT,1.3685,1.3834,1.3403,1.3403,222.21271977,303.009141289818
1660172400,2022-08-10 23:00:00,BNB3S/USDT,1.398,1.398,1.3896,1.3934,174.9577,243.42853902
1660168800,2022-08-10 22:00:00,BNB3S/USDT,1.3686,1.4024,1.3685,1.4024,353.97620359,493.693660974616
1660165200,2022-08-10 21:00:00,BNB3S/USDT,1.3988,1.3988,1.3644,1.3748,3058.72605918,4219.962431845077
1660161600,2022-08-10 20:00:00,BNB3S/USDT,1.4072,1.4121,1.3911,1.3936,266.8942,376.25099014
1660158000,2022-08-10 19:00:00,BNB3S/USDT,1.3967,1.418,1.3871,1.418,4377.27971545,6131.131027652192
1660154400,2022-08-10 18:00:00,BNB3S/USDT,1.3278,1.4048,1.3277,1.3978,684.19587978,943.661448580569
1660150800,2022-08-10 17:00:00,BNB3S/USDT,1.3272,1.3398,1.3024,1.3397,5551.64748155,7297.298951761981
1660147200,2022-08-10 16:00:00,BNB3S/USDT,1.3223,1.3318,1.31,1.3318,286.09783012,375.563196516156
1660143600,2022-08-10 15:00:00,BNB3S/USDT,1.2949,1.3166,1.2753,1.3075,1780.67939235,2322.555420638135
1660140000,2022-08-10 14:00:00,BNB3S/USDT,1.3108,1.329,1.2688,1.2992,6860.32792298,8965.561072170144
1660136400,2022-08-10 13:00:00,BNB3S/USDT,1.3744,1.3791,1.302,1.3218,2965.6321358,3968.317724223206
1660132800,2022-08-10 12:00:00,BNB3S/USDT,1.5283,1.5916,1.3618,1.368,19965.95084274,28880.919291329565
1660129200,2022-08-10 11:00:00,BNB3S/USDT,1.5352,1.5355,1.5102,1.5305,396.7615,603.34135517
1660125600,2022-08-10 10:00:00,BNB3S/USDT,1.5125,1.5438,1.5125,1.5401,244.02543327,374.34294816324
1660122000,2022-08-10 09:00:00,BNB3S/USDT,1.4812,1.5014,1.4779,1.5014,35.5891,53.13085996
1660118400,2022-08-10 08:00:00,BNB3S/USDT,1.4713,1.5211,1.4535,1.4817,357.19431454,534.791890900257
1660114800,2022-08-10 07:00:00,BNB3S/USDT,1.5036,1.5076,1.4521,1.4521,156.25073887,231.485262985973
1660111200,2022-08-10 06:00:00,BNB3S/USDT,1.5431,1.5431,1.5018,1.5019,560.47945409,848.80199345725
1660107600,2022-08-10 05:00:00,BNB3S/USDT,1.527,1.5362,1.5201,1.5226,217.71867717,331.51234457297
1660104000,2022-08-10 04:00:00,BNB3S/USDT,1.5633,1.5667,1.5184,1.5431,329.09308467,505.919651320083
1660100400,2022-08-10 03:00:00,BNB3S/USDT,1.5631,1.5633,1.54,1.558,7232.78968842,11179.304397936665
1660096800,2022-08-10 02:00:00,BNB3S/USDT,1.503,1.5836,1.503,1.5563,1132.90729057,1758.480244608544
1660093200,2022-08-10 01:00:00,BNB3S/USDT,1.5154,1.5228,1.4586,1.4931,1810.53025503,2677.243541531625
1660089600,2022-08-10 00:00:00,BNB3S/USDT,1.4234,1.5212,1.4077,1.5147,1958.70237228,2891.482285904255
