https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNI3S,Volume USDT
1656367200,2022-06-27 22:00:00,UNI3S/USDT,6.443,6.443,6.2275,6.2665,263.44381104,1655.053073793588
1656363600,2022-06-27 21:00:00,UNI3S/USDT,6.461,6.6604,6.4098,6.4601,561.3646457,3713.472853593369
1656360000,2022-06-27 20:00:00,UNI3S/USDT,6.4592,6.5054,6.3214,6.4247,328.28908629,2086.262686350563
1656356400,2022-06-27 19:00:00,UNI3S/USDT,6.4226,6.6373,6.4099,6.558,1527.77082986,9929.318532436658
1656352800,2022-06-27 18:00:00,UNI3S/USDT,6.35,6.6038,6.0396,6.3634,1804.2617389,11338.642050518211
1656349200,2022-06-27 17:00:00,UNI3S/USDT,6.1487,6.35,6.021,6.3453,179.40423457,1101.927515716441
1656345600,2022-06-27 16:00:00,UNI3S/USDT,6.075,6.3299,6.075,6.2464,138.56253789,859.076428778395
1656342000,2022-06-27 15:00:00,UNI3S/USDT,6.0065,6.2,5.9515,6.075,181.44791576,1107.973569238603
1656338400,2022-06-27 14:00:00,UNI3S/USDT,5.9378,6.3337,5.9378,5.9791,1533.14818502,9427.924610762605
1656334800,2022-06-27 13:00:00,UNI3S/USDT,5.2522,6.1025,5.0685,5.9379,862.32090276,4837.422269177437
1656331200,2022-06-27 12:00:00,UNI3S/USDT,5.2089,5.3978,5.0678,5.2419,543.20171822,2849.670619170156
1656327600,2022-06-27 11:00:00,UNI3S/USDT,4.9606,5.1852,4.9606,5.1852,10.87876341,55.087839790658
1656324000,2022-06-27 10:00:00,UNI3S/USDT,4.8568,4.99,4.8259,4.9386,477.5278795,2376.005792798074
1656320400,2022-06-27 09:00:00,UNI3S/USDT,4.8438,4.9358,4.7001,4.7001,282.6788,1358.53301303
1656316800,2022-06-27 08:00:00,UNI3S/USDT,5.2042,5.2042,4.8439,4.9187,1657.02767603,8192.064125089712
1656313200,2022-06-27 07:00:00,UNI3S/USDT,5.3372,5.3509,5.0679,5.2515,837.77151612,4325.295232951044
1656309600,2022-06-27 06:00:00,UNI3S/USDT,5.51,5.6273,5.4179,5.5189,82.93509748,462.891907366047
1656306000,2022-06-27 05:00:00,UNI3S/USDT,5.4329,5.51,5.4329,5.4991,99.35073048,545.533206212946
1656302400,2022-06-27 04:00:00,UNI3S/USDT,5.3875,5.454,5.3529,5.3529,287.0624,1563.92586
1656298800,2022-06-27 03:00:00,UNI3S/USDT,5.3146,5.4184,5.2586,5.3648,114.09444535,608.411569210319
1656295200,2022-06-27 02:00:00,UNI3S/USDT,5.3578,5.517,5.2084,5.2084,508.88261232,2716.08467462944
1656291600,2022-06-27 01:00:00,UNI3S/USDT,5.6275,5.6668,5.4202,5.5172,245.59226859,1339.438301764038
1656288000,2022-06-27 00:00:00,UNI3S/USDT,5.6625,5.792,5.4402,5.555,290.71426171,1646.425387096765
1656284400,2022-06-26 23:00:00,UNI3S/USDT,5.2123,5.7461,5.2123,5.6099,331.04455406,1830.167454260035
1656280800,2022-06-26 22:00:00,UNI3S/USDT,4.8319,5.4522,4.8178,5.3115,338.75781986,1731.104611259482
1656277200,2022-06-26 21:00:00,UNI3S/USDT,4.5529,4.853,4.5529,4.853,485.90252473,2264.28094588627
1656273600,2022-06-26 20:00:00,UNI3S/USDT,5.0907,5.1404,4.3056,4.3865,3350.46008699,16050.44980553085
1656270000,2022-06-26 19:00:00,UNI3S/USDT,5.5409,5.5409,5.0103,5.1405,744.27377996,3846.55387247438
1656266400,2022-06-26 18:00:00,UNI3S/USDT,5.4499,5.7063,5.4499,5.4783,239.2188153,1331.546106467656
1656262800,2022-06-26 17:00:00,UNI3S/USDT,5.3903,5.6275,5.3376,5.4661,695.13335372,3818.825093956986
1656259200,2022-06-26 16:00:00,UNI3S/USDT,5.6754,5.7461,5.2981,5.4982,164.78802998,904.078135460603
1656255600,2022-06-26 15:00:00,UNI3S/USDT,5.6289,6,5.6164,5.652,406.76964919,2369.220493722412
1656252000,2022-06-26 14:00:00,UNI3S/USDT,5.5292,5.7517,5.4576,5.6667,384.04472918,2140.027062149337
1656248400,2022-06-26 13:00:00,UNI3S/USDT,5.3677,5.6107,5.1918,5.5609,992.80948056,5377.86495155382
1656244800,2022-06-26 12:00:00,UNI3S/USDT,5.19,5.3673,4.7501,5.3673,1523.83126743,7752.769695344754
1656241200,2022-06-26 11:00:00,UNI3S/USDT,5.695,5.7063,5.1566,5.2188,318.68539165,1707.315595932109
1656237600,2022-06-26 10:00:00,UNI3S/USDT,5.7762,5.8673,5.6557,5.7863,132.30986843,765.977598876075
1656234000,2022-06-26 09:00:00,UNI3S/USDT,5.6275,5.8266,5.5775,5.8266,96.19913817,547.351506679427
1656230400,2022-06-26 08:00:00,UNI3S/USDT,5.5173,5.6275,5.5173,5.6275,14.94385468,82.8468696817
1656226800,2022-06-26 07:00:00,UNI3S/USDT,5.4582,5.6275,5.3897,5.5469,222.39382351,1225.294830627311
1656223200,2022-06-26 06:00:00,UNI3S/USDT,5.5774,5.7462,5.3579,5.4065,217.88905015,1190.272651173694
1656219600,2022-06-26 05:00:00,UNI3S/USDT,5.5628,5.6668,5.443,5.6668,30.47221215,170.67842378543
1656216000,2022-06-26 04:00:00,UNI3S/USDT,5.6984,5.7863,5.4757,5.5204,54.58302649,307.185038123782
1656212400,2022-06-26 03:00:00,UNI3S/USDT,5.6953,5.7003,5.6164,5.7003,14.0241,79.7023602
1656208800,2022-06-26 02:00:00,UNI3S/USDT,5.6163,5.7863,5.5994,5.7863,62.71920358,358.593440925185
1656205200,2022-06-26 01:00:00,UNI3S/USDT,5.5,5.6737,5.3561,5.6737,150.1964022,814.665011781497
1656201600,2022-06-26 00:00:00,UNI3S/USDT,5.5875,5.6274,5.4392,5.5309,288.8954,1607.35070169
1656198000,2022-06-25 23:00:00,UNI3S/USDT,5.4493,5.6273,5.3533,5.5497,141.33870265,775.989750292345
1656194400,2022-06-25 22:00:00,UNI3S/USDT,5.2887,5.4847,5.165,5.4449,125.53780813,668.561684311068
1656190800,2022-06-25 21:00:00,UNI3S/USDT,5.7347,5.7347,5.2536,5.2536,815.31546646,4421.316414648245
1656187200,2022-06-25 20:00:00,UNI3S/USDT,5.9003,6.0028,5.7359,5.8266,113.90619181,666.957918769087
1656183600,2022-06-25 19:00:00,UNI3S/USDT,6.0792,6.1173,5.815,5.93,1706.4187739,10204.677516054922
1656180000,2022-06-25 18:00:00,UNI3S/USDT,6.4226,6.4674,6.063,6.1191,356.07987181,2229.243861623994
1656176400,2022-06-25 17:00:00,UNI3S/USDT,6.5126,6.6039,6.2775,6.4096,155.0225561,983.378256482178
1656172800,2022-06-25 16:00:00,UNI3S/USDT,6.5907,6.7071,6.4099,6.4099,293.97426512,1952.979362704438
1656169200,2022-06-25 15:00:00,UNI3S/USDT,6.4545,6.8268,6.2774,6.6391,372.58249397,2439.686986006878
1656165600,2022-06-25 14:00:00,UNI3S/USDT,6.4674,6.4674,6.1909,6.4674,424.55705391,2707.108853608681
1656162000,2022-06-25 13:00:00,UNI3S/USDT,6.65,6.8093,6.3214,6.4673,1520.17527611,9964.889634883278
1656158400,2022-06-25 12:00:00,UNI3S/USDT,6.1445,6.6964,6.1445,6.6469,526.6227636,3414.323755236899
1656154800,2022-06-25 11:00:00,UNI3S/USDT,5.8965,6.1382,5.8556,6.0942,67.34289177,404.739862846392
1656151200,2022-06-25 10:00:00,UNI3S/USDT,5.8965,6.1173,5.815,5.9709,680.51898469,4028.307638173207
1656147600,2022-06-25 09:00:00,UNI3S/USDT,6.0326,6.0749,5.8556,5.9517,328.39694902,1955.942612567667
1656144000,2022-06-25 08:00:00,UNI3S/USDT,5.8393,6.0063,5.6982,5.9766,428.03566336,2483.497822494744
1656140400,2022-06-25 07:00:00,UNI3S/USDT,5.9377,5.9377,5.6164,5.7969,272.68227937,1572.804892901786
1656136800,2022-06-25 06:00:00,UNI3S/USDT,6.0295,6.2463,5.9791,5.9791,144.74141904,880.512143498844
1656133200,2022-06-25 05:00:00,UNI3S/USDT,6.0212,6.0616,5.8965,6.0329,75.22672205,452.619539627311
1656129600,2022-06-25 04:00:00,UNI3S/USDT,6.2008,6.3337,5.9855,6.1174,1083.35453279,6740.566841888482
1656126000,2022-06-25 03:00:00,UNI3S/USDT,6.2357,6.4225,6.1483,6.1483,89.45025053,559.150233879237
1656122400,2022-06-25 02:00:00,UNI3S/USDT,5.8673,6.4226,5.8232,6.2341,431.61024511,2701.457886922328
1656118800,2022-06-25 01:00:00,UNI3S/USDT,5.8965,5.8965,5.7747,5.8673,22.85361678,133.272463693294
1656115200,2022-06-25 00:00:00,UNI3S/USDT,6.1005,6.1599,5.82,5.912,1039.249736,6203.876318309971
1656111600,2022-06-24 23:00:00,UNI3S/USDT,5.8839,6.19,5.8556,6.1052,460.32173046,2809.0623405402
1656108000,2022-06-24 22:00:00,UNI3S/USDT,5.9977,5.9977,5.7103,5.9487,706.93473564,4094.91279805558
1656104400,2022-06-24 21:00:00,UNI3S/USDT,6.1972,6.2314,5.9792,6.0657,237.18779239,1436.775164190023
1656100800,2022-06-24 20:00:00,UNI3S/USDT,6.075,6.2464,5.8383,6.2464,300.14030917,1826.328511292428
1656097200,2022-06-24 19:00:00,UNI3S/USDT,5.9791,6.1601,5.9536,5.9799,174.06442574,1056.081336946906
1656093600,2022-06-24 18:00:00,UNI3S/USDT,6.27,6.2799,6.0209,6.0578,293.38711115,1819.85357167447
1656090000,2022-06-24 17:00:00,UNI3S/USDT,6.1478,6.2836,5.9661,6.2836,1268.98978157,7689.413156755736
1656086400,2022-06-24 16:00:00,UNI3S/USDT,5.9053,6.2899,5.8151,6.2463,339.82655519,2074.634976248811
1656082800,2022-06-24 15:00:00,UNI3S/USDT,5.5551,5.9083,5.4281,5.9083,471.14105694,2657.918606585154
1656079200,2022-06-24 14:00:00,UNI3S/USDT,5.3967,5.6275,5.3967,5.6275,144.47036852,796.238056688986
1656075600,2022-06-24 13:00:00,UNI3S/USDT,5.3557,5.5013,5.1676,5.4373,288.51823378,1532.755672723449
1656072000,2022-06-24 12:00:00,UNI3S/USDT,5.6665,5.6665,5.1354,5.3522,576.88176919,3142.743823474049
1656068400,2022-06-24 11:00:00,UNI3S/USDT,5.9377,5.9377,5.5167,5.6442,1213.86218479,6943.459332264605
1656064800,2022-06-24 10:00:00,UNI3S/USDT,6.1303,6.2031,5.9378,5.9758,42.83270407,259.278488933467
1656061200,2022-06-24 09:00:00,UNI3S/USDT,5.8949,6.1601,5.8949,6.1601,499.67465756,2993.038391210555
1656057600,2022-06-24 08:00:00,UNI3S/USDT,6.0569,6.2029,5.8259,5.8259,731.34481429,4443.355809760358
1656054000,2022-06-24 07:00:00,UNI3S/USDT,6.2774,6.3337,5.9791,6.0209,1216.39816052,7442.947199267279
1656050400,2022-06-24 06:00:00,UNI3S/USDT,6.2773,6.4408,6.1907,6.3774,444.08324489,2809.645167756727
1656046800,2022-06-24 05:00:00,UNI3S/USDT,6.0209,6.3708,6.0209,6.2341,632.9952719,3970.006119059316
1656043200,2022-06-24 04:00:00,UNI3S/USDT,5.9051,6.075,5.6164,5.9645,442.34989578,2642.755425020712
1656039600,2022-06-24 03:00:00,UNI3S/USDT,5.48,5.9082,5.4573,5.8953,226.07467886,1300.523568407494
1656036000,2022-06-24 02:00:00,UNI3S/USDT,5.3097,5.4455,5.1471,5.4455,40.43802932,217.15732204006
1656032400,2022-06-24 01:00:00,UNI3S/USDT,5.41,5.41,5.0909,5.2468,162.20569945,848.241251538063
1656028800,2022-06-24 00:00:00,UNI3S/USDT,5.619,5.619,5.1771,5.5754,710.63285273,3881.028782838807
1656025200,2022-06-23 23:00:00,UNI3S/USDT,6.1408,6.2031,5.505,5.6274,628.60406403,3710.875454011373
1656021600,2022-06-23 22:00:00,UNI3S/USDT,6.2774,6.2774,5.6432,6.155,1087.97389737,6372.293818305573
1656018000,2022-06-23 21:00:00,UNI3S/USDT,6.4098,6.4674,5.9004,6.3781,963.58720569,5839.775830021416
1656014400,2022-06-23 20:00:00,UNI3S/USDT,6.6963,6.8409,6.0793,6.4098,1187.46604851,7549.62620676758
1656010800,2022-06-23 19:00:00,UNI3S/USDT,7.5744,7.6199,6.2474,6.6916,3383.24357455,23130.776211146448
1656007200,2022-06-23 18:00:00,UNI3S/USDT,7.5219,7.7495,7.404,7.6842,921.28862047,6871.76902773137
1656003600,2022-06-23 17:00:00,UNI3S/USDT,7.6422,7.9,7.2382,7.6193,673.32052189,5042.602218760649
1656000000,2022-06-23 16:00:00,UNI3S/USDT,7.0256,7.6959,6.9695,7.6422,1391.6539218,10368.185200159622
1655996400,2022-06-23 15:00:00,UNI3S/USDT,6.5716,7.3279,6.4997,7.0267,1443.79536611,9969.835319442999
1655992800,2022-06-23 14:00:00,UNI3S/USDT,6.4098,6.9878,6.3654,6.5716,1154.36327203,7723.082206043904
1655989200,2022-06-23 13:00:00,UNI3S/USDT,6.2774,6.6499,5.9791,6.4226,618.43761199,3849.885248340506
1655985600,2022-06-23 12:00:00,UNI3S/USDT,6.5126,6.5126,5.9011,6.2978,1231.33427375,7628.334272261314
1655982000,2022-06-23 11:00:00,UNI3S/USDT,5.9273,6.5125,5.9146,6.5125,2192.88954429,13553.378349782524
1655978400,2022-06-23 10:00:00,UNI3S/USDT,7.5047,7.5047,5.4614,5.9273,6524.10355119,39884.152813274211
1655974800,2022-06-23 09:00:00,UNI3S/USDT,7.6784,7.7928,7.4182,7.4182,470.94138573,3614.988565202003
1655971200,2022-06-23 08:00:00,UNI3S/USDT,7.8484,7.8484,7.3156,7.6986,325.45775811,2438.095105308464
1655967600,2022-06-23 07:00:00,UNI3S/USDT,7.7147,7.9,7.5019,7.9,958.13337593,7303.080022782457
1655964000,2022-06-23 06:00:00,UNI3S/USDT,8.1343,8.3658,7.7341,7.7341,886.6987263,7085.614353779755
1655960400,2022-06-23 05:00:00,UNI3S/USDT,7.8516,8.2501,7.7342,8.1343,358.06175651,2885.410018741726
1655956800,2022-06-23 04:00:00,UNI3S/USDT,8.0491,8.0798,7.7144,7.8581,404.35805539,3166.767362357048
1655953200,2022-06-23 03:00:00,UNI3S/USDT,7.5132,8.0666,7.4311,8.0666,935.88050509,7314.308217334317
1655949600,2022-06-23 02:00:00,UNI3S/USDT,7.6355,7.6425,7.2649,7.4697,640.06301528,4763.585355510748
1655946000,2022-06-23 01:00:00,UNI3S/USDT,7.8037,7.9129,7.0652,7.6355,2427.81926244,18294.61207011722
1655942400,2022-06-23 00:00:00,UNI3S/USDT,8.8269,9.0309,7.5,7.7341,1685.24795832,13468.466655837022
1655938800,2022-06-22 23:00:00,UNI3S/USDT,8.2338,8.9684,7.8426,8.9684,1917.56523654,15849.500279735183
1655935200,2022-06-22 22:00:00,UNI3S/USDT,8.4198,8.7003,8.19,8.2338,1013.33993729,8624.365660693028
1655931600,2022-06-22 21:00:00,UNI3S/USDT,8.7049,9.0309,8.2678,8.4829,1119.12710756,9690.862439272967
1655928000,2022-06-22 20:00:00,UNI3S/USDT,8.5213,9.0687,8.0638,8.8444,2858.00902182,24702.097417374521
1655924400,2022-06-22 19:00:00,UNI3S/USDT,7.6294,8.7087,7.44,8.5421,1047.48249134,8702.48507127308
1655920800,2022-06-22 18:00:00,UNI3S/USDT,7.9176,7.9681,7.3186,7.522,834.85207914,6296.658427796961
1655917200,2022-06-22 17:00:00,UNI3S/USDT,7.8481,8.1362,7.4698,7.9176,668.80257927,5182.261505766666
1655913600,2022-06-22 16:00:00,UNI3S/USDT,8.0859,8.7086,7.7001,7.7341,2399.40736938,19461.567313921437
1655910000,2022-06-22 15:00:00,UNI3S/USDT,7.3813,8.2999,7.2413,8.0859,2741.6858793,21098.819875138398
1655906400,2022-06-22 14:00:00,UNI3S/USDT,8.1362,8.3383,6.683,7.3155,2918.85848056,21381.096780491372
1655902800,2022-06-22 13:00:00,UNI3S/USDT,8.639,8.7561,7.7956,8.0152,1863.96596865,15445.399597502288
1655899200,2022-06-22 12:00:00,UNI3S/USDT,9.9531,10.0942,8.4663,8.5945,1727.66485299,15901.30364464337
1655895600,2022-06-22 11:00:00,UNI3S/USDT,10.5946,10.7463,9.3215,9.9547,1352.97569353,13519.139545004238
1655892000,2022-06-22 10:00:00,UNI3S/USDT,10.25,10.6718,10.25,10.5946,372.38749378,3907.440901971872
1655888400,2022-06-22 09:00:00,UNI3S/USDT,11.1819,11.1819,10.1857,10.25,442.20397625,4676.920346946269
1655884800,2022-06-22 08:00:00,UNI3S/USDT,11.5898,11.7634,11.182,11.3017,316.74899919,3660.31686970538
1655881200,2022-06-22 07:00:00,UNI3S/USDT,10.6778,11.6008,10.6778,11.6,627.01366736,7019.408316443541
1655877600,2022-06-22 06:00:00,UNI3S/USDT,10.9527,11.2441,10.4307,10.8212,472.75380257,5117.045854448546
1655874000,2022-06-22 05:00:00,UNI3S/USDT,10.5147,10.9527,10.1432,10.9523,509.77860119,5289.181495704573
1655870400,2022-06-22 04:00:00,UNI3S/USDT,10.9527,11.0618,10.2865,10.6716,541.45631579,5817.725163478257
1655866800,2022-06-22 03:00:00,UNI3S/USDT,11.0399,11.2043,10.3583,10.7997,213.2861252,2293.920365595482
1655863200,2022-06-22 02:00:00,UNI3S/USDT,11.6006,11.9383,11.0399,11.0399,523.32766961,6051.047110831944
1655859600,2022-06-22 01:00:00,UNI3S/USDT,10.8751,11.6005,10.4,11.6005,888.03111267,9496.084631654897
1655856000,2022-06-22 00:00:00,UNI3S/USDT,10.3583,11.4405,10.2988,11.0494,563.97570331,6177.151118640565
1655852400,2022-06-21 23:00:00,UNI3S/USDT,10.1969,10.9166,10.1969,10.4015,272.32345551,2907.194003121077
1655848800,2022-06-21 22:00:00,UNI3S/USDT,10.3069,10.9999,10.0963,10.4222,501.19719438,5288.927129602587
1655845200,2022-06-21 21:00:00,UNI3S/USDT,10.7196,10.9056,10.4015,10.4015,753.53910238,7998.771929913722
1655841600,2022-06-21 20:00:00,UNI3S/USDT,10.5263,11,10.3069,10.7371,454.76715844,4802.399700669838
1655838000,2022-06-21 19:00:00,UNI3S/USDT,9.6264,10.5262,9.5123,10.4361,518.17054941,5148.724889926732
1655834400,2022-06-21 18:00:00,UNI3S/USDT,9.343,9.6264,8.0252,9.5803,1708.06647011,14838.927533127845
1655830800,2022-06-21 17:00:00,UNI3S/USDT,9.265,9.7665,9.2601,9.343,311.02893206,2975.484779598724
1655827200,2022-06-21 16:00:00,UNI3S/USDT,9.1415,9.4453,8.7601,9.2649,639.54944582,5815.725381571289
1655823600,2022-06-21 15:00:00,UNI3S/USDT,9.0524,9.8966,9.0524,9.23,700.98702769,6616.013421685635
1655820000,2022-06-21 14:00:00,UNI3S/USDT,12.4459,12.4459,9.0524,9.0525,1256.00981089,12455.026761490572
1655816400,2022-06-21 13:00:00,UNI3S/USDT,15.2172,15.4998,12.1015,12.1015,182.37947993,2550.160427441726
1655812800,2022-06-21 12:00:00,UNI3S/USDT,15.3031,15.7296,14.7114,14.991,303.9701,4657.38604212
1655809200,2022-06-21 11:00:00,UNI3S/USDT,13.4217,15.4254,13.4217,15.4254,57.2652927,838.024349708841
1655805600,2022-06-21 10:00:00,UNI3S/USDT,13.5677,13.6215,13.338,13.338,7.8000677,105.19879204555
1655802000,2022-06-21 09:00:00,UNI3S/USDT,13.326,14.012,13.2678,13.7357,57.4423,772.31795613
1655798400,2022-06-21 08:00:00,UNI3S/USDT,14.9321,14.9321,13.3564,13.4599,66.45055322,899.408517043364
1655794800,2022-06-21 07:00:00,UNI3S/USDT,14.239,15.1692,14.239,14.9557,18.44459814,269.073224519824
1655791200,2022-06-21 06:00:00,UNI3S/USDT,14.0114,14.1046,13.5442,14.1046,34.983,489.00502413
1655787600,2022-06-21 05:00:00,UNI3S/USDT,15.5343,15.5343,14.0114,14.7742,449.8688319,6599.53452005698
1655784000,2022-06-21 04:00:00,UNI3S/USDT,15.4549,16.1471,15.4549,15.7232,72.48505124,1137.373271982028
1655780400,2022-06-21 03:00:00,UNI3S/USDT,15.9996,16.2396,15.3605,15.3605,70.12020511,1100.865096674356
1655776800,2022-06-21 02:00:00,UNI3S/USDT,15.9266,16.8994,15.743,16.339,32.89169488,546.95443493204
1655773200,2022-06-21 01:00:00,UNI3S/USDT,16.3261,16.5312,15.3934,16.2669,90.3177739,1447.14965658532
1655769600,2022-06-21 00:00:00,UNI3S/USDT,16.83,17.5822,16.6166,16.6166,45.14297341,768.316443027217
1655766000,2022-06-20 23:00:00,UNI3S/USDT,18.2216,18.2216,16.6567,16.9707,41.38024305,712.171830675852
1655762400,2022-06-20 22:00:00,UNI3S/USDT,18.4499,19.0222,18.0474,18.0474,18.93150311,351.425419735028
1655758800,2022-06-20 21:00:00,UNI3S/USDT,17.5957,18.6238,17.5957,18.3834,40.70738886,749.533743582786
1655755200,2022-06-20 20:00:00,UNI3S/USDT,17.7226,17.7801,16.9158,17.1807,1289.26023557,22217.681200108437
1655751600,2022-06-20 19:00:00,UNI3S/USDT,18.8491,19.1572,18.2166,18.2166,24.94354427,461.548711502823
1655748000,2022-06-20 18:00:00,UNI3S/USDT,18.5262,19.1572,18.124,18.4949,89.24722867,1646.495709661078
1655744400,2022-06-20 17:00:00,UNI3S/USDT,18.3009,18.3009,18.3009,18.3009,0.44456829,8.135999818461
1655740800,2022-06-20 16:00:00,UNI3S/USDT,17.793,18.5262,17.4035,18.2992,69.74236994,1277.612194494348
1655737200,2022-06-20 15:00:00,UNI3S/USDT,16.3565,18.1079,16.3565,17.8688,51.36262623,905.380527900217
1655733600,2022-06-20 14:00:00,UNI3S/USDT,17.65,17.65,16.4365,16.4365,53.10427433,889.521876027602
1655730000,2022-06-20 13:00:00,UNI3S/USDT,17.2486,17.6893,16.3598,17.6893,51.79492812,872.626876808798
1655726400,2022-06-20 12:00:00,UNI3S/USDT,15.7033,17.7691,15.4112,17.2486,35.86683158,601.312440068657
1655722800,2022-06-20 11:00:00,UNI3S/USDT,16.7011,18.3022,15.7032,15.7032,125.49077401,2065.276112813048
1655719200,2022-06-20 10:00:00,UNI3S/USDT,18.4135,18.6385,16.8815,16.8815,1236.95773423,22293.047539259825
1655715600,2022-06-20 09:00:00,UNI3S/USDT,18.3725,18.5541,18,18.18,208.12581028,3792.3334231093
1655712000,2022-06-20 08:00:00,UNI3S/USDT,19.3908,19.3908,18.0046,18.05,83.8816,1570.7749088
1655708400,2022-06-20 07:00:00,UNI3S/USDT,18.5579,19.868,18.5578,19.6524,47.54420035,928.08622961995
1655704800,2022-06-20 06:00:00,UNI3S/USDT,19.0791,19.9673,18.5918,18.7032,114.21932518,2181.30352677584
1655701200,2022-06-20 05:00:00,UNI3S/USDT,20.0301,20.4141,19.4456,19.4456,32.61087841,656.786173954501
1655697600,2022-06-20 04:00:00,UNI3S/USDT,19.703,20.3612,18.9742,19.8338,76.16918426,1493.332517389429
1655694000,2022-06-20 03:00:00,UNI3S/USDT,20.0499,20.0499,18.9839,19.6994,188.27412759,3705.872155020686
1655690400,2022-06-20 02:00:00,UNI3S/USDT,19.4456,20.6704,19.4456,20.4875,15.59070136,317.332733064588
1655686800,2022-06-20 01:00:00,UNI3S/USDT,19.8,20.1833,19.4127,19.9448,93.84124632,1861.779660859349
1655683200,2022-06-20 00:00:00,UNI3S/USDT,17.887,19.8,17.887,19.5748,20.65298478,393.515406868724
1655679600,2022-06-19 23:00:00,UNI3S/USDT,18.6655,18.7206,18.3492,18.5541,10.49592498,195.323364871509
1655676000,2022-06-19 22:00:00,UNI3S/USDT,18.4563,19.0166,17.4316,18.8162,109.96921988,2022.491289796629
1655672400,2022-06-19 21:00:00,UNI3S/USDT,17.6601,18.4344,17.5127,18.3,49.96432422,902.867175119919
1655668800,2022-06-19 20:00:00,UNI3S/USDT,18.569,19.0783,17.0588,18.1522,316.65666887,5720.207435978398
1655665200,2022-06-19 19:00:00,UNI3S/USDT,18.3123,18.958,17.9228,18.6816,215.60059487,3999.099883528513
1655661600,2022-06-19 18:00:00,UNI3S/USDT,22.5301,22.9563,18.5002,18.5002,143.29141527,2962.746262678727
1655658000,2022-06-19 17:00:00,UNI3S/USDT,23.6635,24.2809,22.667,22.667,128.19191408,3014.225976455072
1655654400,2022-06-19 16:00:00,UNI3S/USDT,22.3606,24.2986,22.2308,24.2986,165.71974823,3848.704270440978
1655650800,2022-06-19 15:00:00,UNI3S/USDT,24.9022,26.1044,21.8348,21.8348,184.30692838,4284.02205999354
1655647200,2022-06-19 14:00:00,UNI3S/USDT,26.1548,26.4683,23.8891,23.8891,16.7153,413.05800738
1655643600,2022-06-19 13:00:00,UNI3S/USDT,25.4712,25.8325,24.5018,25.8325,28.74590789,729.69598905054
1655640000,2022-06-19 12:00:00,UNI3S/USDT,24.9535,26.4364,23.4602,26.4364,132.06103905,3283.452816792384
1655636400,2022-06-19 11:00:00,UNI3S/USDT,25.5208,26.0741,24.4736,24.6304,98.02278105,2436.323427143596
1655632800,2022-06-19 10:00:00,UNI3S/USDT,29.5194,29.6918,24.5,24.5,250.1348196,6757.780971009112
1655629200,2022-06-19 09:00:00,UNI3S/USDT,31.3754,31.3754,28.1598,29.4965,51.42570064,1530.668544555806
1655625600,2022-06-19 08:00:00,UNI3S/USDT,33.4855,33.8589,31.8087,31.8087,15.4247919,506.74156308531
1655622000,2022-06-19 07:00:00,UNI3S/USDT,32.77,33.6586,31.3037,33.0923,47.26620622,1525.077764424641
1655618400,2022-06-19 06:00:00,UNI3S/USDT,34.1799,34.2608,31.9689,34.1809,56.13081443,1842.920996010502
1655614800,2022-06-19 05:00:00,UNI3S/USDT,33.757,35.1502,30.6546,34.6789,89.04908176,2925.888930645763
1655611200,2022-06-19 04:00:00,UNI3S/USDT,33.2651,33.6074,32.561,32.6043,2.35549922,77.571356533222
1655607600,2022-06-19 03:00:00,UNI3S/USDT,33.2366,33.9257,31.8517,33.9257,26.61953542,856.311168957106
1655604000,2022-06-19 02:00:00,UNI3S/USDT,33.1253,34.589,32.9073,33.8573,13.98159777,472.727772636902
1655600400,2022-06-19 01:00:00,UNI3S/USDT,31.622,32.8474,31.622,32.8474,1.77637524,57.515048931986
1655596800,2022-06-19 00:00:00,UNI3S/USDT,31.6602,32.093,30.2894,31.8552,26.22510965,829.40226251268
1655593200,2022-06-18 23:00:00,UNI3S/USDT,32.7516,33.2406,30.0995,31.2455,179.45072925,5650.16441986755
1655589600,2022-06-18 22:00:00,UNI3S/USDT,33.7695,33.8317,31.4503,32.7844,46.66297742,1517.43863532456
1655586000,2022-06-18 21:00:00,UNI3S/USDT,36.0735,36.2923,32.8059,33.8512,83.65806335,2838.989647926044
1655582400,2022-06-18 20:00:00,UNI3S/USDT,35.3815,37.8091,34.6591,36.2204,255.45702922,9251.814459392679
1655578800,2022-06-18 19:00:00,UNI3S/USDT,33.8705,35.5428,33.8705,35.0642,65.11599309,2286.506870967827
1655575200,2022-06-18 18:00:00,UNI3S/USDT,33.0308,34.1591,32.4642,33.6748,137.28590292,4513.15398993462
1655571600,2022-06-18 17:00:00,UNI3S/USDT,32.0356,34,32.0356,33.2289,36.30061394,1204.974554618873
1655568000,2022-06-18 16:00:00,UNI3S/USDT,32.0258,33.0396,30.931,32.557,16.98000617,549.151291485114
1655564400,2022-06-18 15:00:00,UNI3S/USDT,32.0258,32.452,31.5379,32.0258,28.59487332,909.730944091909
1655560800,2022-06-18 14:00:00,UNI3S/USDT,30.3545,32.0258,29.4244,32.0258,274.46235507,8415.338474789057
1655557200,2022-06-18 13:00:00,UNI3S/USDT,30.4403,30.4403,29.8318,30.0733,20.90955262,629.333959928586
1655553600,2022-06-18 12:00:00,UNI3S/USDT,29.6902,30.3491,29.4371,30.2857,27.41180027,822.042687808797
