https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SC,Volume BTC
1616112000,2021-03-19 00:00:00,SC/BTC,3.9e-07,4.2e-07,3.7e-07,4.2e-07,22.27535652,55600282.74573411
1616025600,2021-03-18 00:00:00,SC/BTC,3.4e-07,3.9e-07,3.3e-07,3.9e-07,25.43194311,71565036.31193899
1615939200,2021-03-17 00:00:00,SC/BTC,3.2e-07,3.5e-07,3.1e-07,3.4e-07,17.51388636,52707912.7219383
1615852800,2021-03-16 00:00:00,SC/BTC,3.4e-07,3.8e-07,3e-07,3.2e-07,25.50905638,74227821.66501907
1615766400,2021-03-15 00:00:00,SC/BTC,2.3e-07,3.4e-07,2.3e-07,3.3e-07,25.02883807,85781848.09260026
1615680000,2021-03-14 00:00:00,SC/BTC,2.3e-07,2.4e-07,2.2e-07,2.3e-07,5.7236183,24684159.83160149
1615593600,2021-03-13 00:00:00,SC/BTC,2e-07,2.4e-07,2e-07,2.2e-07,11.9250021,53315060.3046782
1615507200,2021-03-12 00:00:00,SC/BTC,2.1e-07,2.2e-07,2e-07,2.1e-07,1.20508078,5815925.08310236
1615420800,2021-03-11 00:00:00,SC/BTC,2.2e-07,2.2e-07,2e-07,2e-07,1.61626448,7711479.22185331
1615334400,2021-03-10 00:00:00,SC/BTC,2.2e-07,2.3e-07,2.1e-07,2.1e-07,0.46256661,2110844.90579115
1615248000,2021-03-09 00:00:00,SC/BTC,2.2e-07,2.2e-07,2.1e-07,2.1e-07,0.15724211,732582.68050643
1615161600,2021-03-08 00:00:00,SC/BTC,2.1e-07,2.3e-07,2.1e-07,2.2e-07,1.46728441,6671393.15867983
1615075200,2021-03-07 00:00:00,SC/BTC,2.1e-07,2.2e-07,2.1e-07,2.1e-07,0.16641563,789716.51994346
1614988800,2021-03-06 00:00:00,SC/BTC,2.1e-07,2.3e-07,2.1e-07,2.1e-07,0.76009054,3464005.55226757
1614902400,2021-03-05 00:00:00,SC/BTC,2.2e-07,2.2e-07,2.1e-07,2.2e-07,0.20401176,963409.17065416
1614816000,2021-03-04 00:00:00,SC/BTC,2.1e-07,2.2e-07,2e-07,2.2e-07,0.21440497,1019852.27846588
1614729600,2021-03-03 00:00:00,SC/BTC,2e-07,2.1e-07,2e-07,2.1e-07,1.49167139,7115531.01341416
1614643200,2021-03-02 00:00:00,SC/BTC,2e-07,2.1e-07,2e-07,2.1e-07,0.90010787,4432352.7372882
1614556800,2021-03-01 00:00:00,SC/BTC,2.1e-07,2.2e-07,2e-07,2e-07,0.76900781,3698544.93704632
1614470400,2021-02-28 00:00:00,SC/BTC,2.2e-07,2.2e-07,2e-07,2.2e-07,2.93787693,13748198.06464023
1614384000,2021-02-27 00:00:00,SC/BTC,2.1e-07,2.2e-07,2.1e-07,2.1e-07,0.72895255,3461554.93459517
1614297600,2021-02-26 00:00:00,SC/BTC,2.1e-07,2.2e-07,2e-07,2.1e-07,5.8920315,28051684.98028172
1614211200,2021-02-25 00:00:00,SC/BTC,2.2e-07,2.2e-07,2.1e-07,2.2e-07,1.37901928,6319714.22467439
1614124800,2021-02-24 00:00:00,SC/BTC,2.2e-07,2.4e-07,2.1e-07,2.2e-07,7.12994789,31902602.86955382
1614038400,2021-02-23 00:00:00,SC/BTC,2.3e-07,2.3e-07,1.9e-07,2.1e-07,10.41718229,50250471.62027176
1613952000,2021-02-22 00:00:00,SC/BTC,2.4e-07,2.4e-07,2e-07,2.3e-07,12.2316161,55601489.21930409
1613865600,2021-02-21 00:00:00,SC/BTC,2.3e-07,2.4e-07,2.3e-07,2.3e-07,1.76442804,7648482.78718738
1613779200,2021-02-20 00:00:00,SC/BTC,2.4e-07,2.5e-07,2.3e-07,2.3e-07,3.29252356,13760474.7410044
1613692800,2021-02-19 00:00:00,SC/BTC,2.5e-07,2.6e-07,2.3e-07,2.4e-07,4.62121187,18911585.59938491
1613606400,2021-02-18 00:00:00,SC/BTC,2.3e-07,2.6e-07,2.3e-07,2.6e-07,3.88129687,15414460.16181179
1613520000,2021-02-17 00:00:00,SC/BTC,2.3e-07,2.5e-07,2.2e-07,2.3e-07,5.06870532,21960947.35561909
1613433600,2021-02-16 00:00:00,SC/BTC,2.5e-07,2.6e-07,2.2e-07,2.4e-07,5.25044989,22089904.57639342
1613347200,2021-02-15 00:00:00,SC/BTC,2.6e-07,2.6e-07,2.4e-07,2.5e-07,5.14917829,20851055.85695808
1613260800,2021-02-14 00:00:00,SC/BTC,2.9e-07,2.9e-07,2.5e-07,2.6e-07,5.61124665,21024932.16125586
1613174400,2021-02-13 00:00:00,SC/BTC,2.7e-07,3e-07,2.6e-07,2.9e-07,12.07765516,43048748.21310941
1613088000,2021-02-12 00:00:00,SC/BTC,2.4e-07,2.8e-07,2.3e-07,2.7e-07,6.79374161,26630463.05523819
1613001600,2021-02-11 00:00:00,SC/BTC,2.3e-07,2.5e-07,2.3e-07,2.4e-07,5.1190442,21403600.21952595
1612915200,2021-02-10 00:00:00,SC/BTC,2.2e-07,2.5e-07,2.2e-07,2.3e-07,9.16718021,39328315.03267545
1612828800,2021-02-09 00:00:00,SC/BTC,2e-07,2.3e-07,1.9e-07,2.1e-07,6.81674638,32525292.2444251
1612742400,2021-02-08 00:00:00,SC/BTC,2.1e-07,2.2e-07,1.9e-07,2e-07,8.26480813,40298797.83695692
1612656000,2021-02-07 00:00:00,SC/BTC,2.2e-07,2.2e-07,2e-07,2.1e-07,2.4670386,11633341.34748263
1612569600,2021-02-06 00:00:00,SC/BTC,2.4e-07,2.4e-07,2e-07,2.2e-07,8.21399487,37363970.13511819
1612483200,2021-02-05 00:00:00,SC/BTC,2.3e-07,2.5e-07,2.2e-07,2.5e-07,1.76617109,7455998.50807552
1612396800,2021-02-04 00:00:00,SC/BTC,2.4e-07,2.5e-07,2.2e-07,2.3e-07,3.61057456,15645837.25369356
1612310400,2021-02-03 00:00:00,SC/BTC,2.4e-07,2.6e-07,2.3e-07,2.4e-07,12.66837094,51551133.81495127
1612224000,2021-02-02 00:00:00,SC/BTC,2.1e-07,2.5e-07,2e-07,2.5e-07,12.20249959,52447031.03385493
1612137600,2021-02-01 00:00:00,SC/BTC,2.3e-07,2.3e-07,2e-07,2.2e-07,12.77809361,58411676.49576302
1612051200,2021-01-31 00:00:00,SC/BTC,1.9e-07,2.5e-07,1.8e-07,2.3e-07,14.460424,69591180.94245622
1611964800,2021-01-30 00:00:00,SC/BTC,2.2e-07,2.2e-07,1.8e-07,1.9e-07,8.92625288,45424910.23046611
1611878400,2021-01-29 00:00:00,SC/BTC,1.7e-07,2.6e-07,1.7e-07,2.2e-07,55.22216101,251659380.69216567
1611792000,2021-01-28 00:00:00,SC/BTC,1.3e-07,1.9e-07,1.3e-07,1.8e-07,17.82278004,104526546.60123324
1611705600,2021-01-27 00:00:00,SC/BTC,1.4e-07,1.4e-07,1.3e-07,1.4e-07,0.29867325,2293602.98509866
1611619200,2021-01-26 00:00:00,SC/BTC,1.4e-07,1.4e-07,1.3e-07,1.4e-07,0.06665559,500293.01942281
1611532800,2021-01-25 00:00:00,SC/BTC,1.4e-07,1.4e-07,1.3e-07,1.3e-07,0.32488775,2342828.11389941
1611446400,2021-01-24 00:00:00,SC/BTC,1.5e-07,1.5e-07,1.4e-07,1.4e-07,0.25805726,1779649.82468345
1611360000,2021-01-23 00:00:00,SC/BTC,1.4e-07,1.5e-07,1.3e-07,1.4e-07,1.78242163,12664218.2954417
1611273600,2021-01-22 00:00:00,SC/BTC,1.4e-07,1.5e-07,1.4e-07,1.4e-07,1.75508774,12487718.09075187
1611187200,2021-01-21 00:00:00,SC/BTC,1.5e-07,1.5e-07,1.4e-07,1.4e-07,0.05082615,351338.41811299
1611100800,2021-01-20 00:00:00,SC/BTC,1.4e-07,1.5e-07,1.3e-07,1.4e-07,0.78317258,5529482.95864785
1611014400,2021-01-19 00:00:00,SC/BTC,1.3e-07,1.5e-07,1.3e-07,1.3e-07,1.96748984,14117782.04563272
1610928000,2021-01-18 00:00:00,SC/BTC,1.3e-07,1.4e-07,1.2e-07,1.3e-07,0.90263453,7050220.03470496
1610841600,2021-01-17 00:00:00,SC/BTC,1.3e-07,1.3e-07,1.2e-07,1.3e-07,1.85601014,14390251.71950552
1610755200,2021-01-16 00:00:00,SC/BTC,1.3e-07,1.3e-07,1.2e-07,1.3e-07,1.40726511,11033020.33459371
1610668800,2021-01-15 00:00:00,SC/BTC,1.2e-07,1.3e-07,1.1e-07,1.3e-07,0.61498654,5181313.19173244
1610582400,2021-01-14 00:00:00,SC/BTC,1.2e-07,1.3e-07,1.1e-07,1.2e-07,0.83547491,7006137.84081276
1610496000,2021-01-13 00:00:00,SC/BTC,1.2e-07,1.3e-07,1.1e-07,1.2e-07,0.70818201,5860830.0729247
1610409600,2021-01-12 00:00:00,SC/BTC,1.2e-07,1.3e-07,1.2e-07,1.2e-07,0.81096566,6751709.65823888
1610323200,2021-01-11 00:00:00,SC/BTC,1.3e-07,1.4e-07,1.2e-07,1.2e-07,1.76091299,13807250.95430059
1610236800,2021-01-10 00:00:00,SC/BTC,1.3e-07,1.4e-07,1.2e-07,1.2e-07,2.08876117,16122776.68648277
1610150400,2021-01-09 00:00:00,SC/BTC,1.2e-07,1.3e-07,1.1e-07,1.3e-07,1.8726718,15304913.7248665
1610064000,2021-01-08 00:00:00,SC/BTC,1.2e-07,1.3e-07,1.1e-07,1.2e-07,4.16500679,35580311.20429406
1609977600,2021-01-07 00:00:00,SC/BTC,1.3e-07,1.4e-07,1.2e-07,1.2e-07,2.27125129,17864993.82132697
1609891200,2021-01-06 00:00:00,SC/BTC,1.2e-07,1.4e-07,1.1e-07,1.3e-07,3.40935016,27010576.30125759
1609804800,2021-01-05 00:00:00,SC/BTC,1.4e-07,1.4e-07,1.2e-07,1.2e-07,3.00905446,23396190.38916535
1609718400,2021-01-04 00:00:00,SC/BTC,1.4e-07,1.5e-07,1.3e-07,1.4e-07,3.64535073,26276636.06500409
1609632000,2021-01-03 00:00:00,SC/BTC,1.5e-07,1.7e-07,1.3e-07,1.4e-07,14.81451574,97544448.71841702
1609545600,2021-01-02 00:00:00,SC/BTC,1.2e-07,1.5e-07,1.1e-07,1.4e-07,10.89372988,81822727.46444798
1609459200,2021-01-01 00:00:00,SC/BTC,1.1e-07,1.2e-07,1.1e-07,1.2e-07,1.4547932,12885287.06937952
1609372800,2020-12-31 00:00:00,SC/BTC,1.1e-07,1.2e-07,1e-07,1.1e-07,1.42964564,13035651.28923691
1609286400,2020-12-30 00:00:00,SC/BTC,1.2e-07,1.2e-07,1.1e-07,1.1e-07,0.93057536,7898248.33888308
1609200000,2020-12-29 00:00:00,SC/BTC,1.3e-07,1.3e-07,1.1e-07,1.2e-07,2.57297413,21510230.01887841
1609113600,2020-12-28 00:00:00,SC/BTC,1.3e-07,1.3e-07,1.2e-07,1.3e-07,1.37169151,10591750.49448266
1609027200,2020-12-27 00:00:00,SC/BTC,1.2e-07,1.5e-07,1.2e-07,1.3e-07,5.04984999,38325888.41519764
1608940800,2020-12-26 00:00:00,SC/BTC,1.3e-07,1.3e-07,1.2e-07,1.2e-07,0.17824366,1429379.1759777
1608854400,2020-12-25 00:00:00,SC/BTC,1.3e-07,1.4e-07,1.2e-07,1.2e-07,1.14591965,8799269.11797303
1608768000,2020-12-24 00:00:00,SC/BTC,1.2e-07,1.4e-07,1.2e-07,1.3e-07,1.25855742,10042465.16414521
1608681600,2020-12-23 00:00:00,SC/BTC,1.4e-07,1.5e-07,1.2e-07,1.2e-07,4.89119434,36612026.33351279
1608595200,2020-12-22 00:00:00,SC/BTC,1.5e-07,1.6e-07,1.4e-07,1.4e-07,3.01973079,20159982.52549425
1608508800,2020-12-21 00:00:00,SC/BTC,1.5e-07,1.7e-07,1.5e-07,1.6e-07,2.21881282,13932415.43565437
1608422400,2020-12-20 00:00:00,SC/BTC,1.6e-07,1.6e-07,1.5e-07,1.5e-07,0.94530883,6081480.2129568
1608336000,2020-12-19 00:00:00,SC/BTC,1.6e-07,1.7e-07,1.5e-07,1.6e-07,1.78089914,11158252.96852362
1608249600,2020-12-18 00:00:00,SC/BTC,1.5e-07,1.6e-07,1.5e-07,1.6e-07,0.76096816,5021766.45543531
1608163200,2020-12-17 00:00:00,SC/BTC,1.6e-07,1.6e-07,1.4e-07,1.5e-07,2.87425599,19118182.14031947
1608076800,2020-12-16 00:00:00,SC/BTC,1.7e-07,1.7e-07,1.5e-07,1.7e-07,1.88779947,11799464.13551619
1607990400,2020-12-15 00:00:00,SC/BTC,1.6e-07,1.7e-07,1.6e-07,1.6e-07,0.48365957,3001586.9855151
1607904000,2020-12-14 00:00:00,SC/BTC,1.7e-07,1.8e-07,1.6e-07,1.7e-07,1.48654703,8753037.65583042
1607817600,2020-12-13 00:00:00,SC/BTC,1.7e-07,1.8e-07,1.7e-07,1.7e-07,1.00870033,5933439.5976342
1607731200,2020-12-12 00:00:00,SC/BTC,1.8e-07,1.8e-07,1.7e-07,1.7e-07,0.25134947,1451014.91161232
1607644800,2020-12-11 00:00:00,SC/BTC,1.7e-07,1.8e-07,1.7e-07,1.7e-07,1.8252341,10275741.89616202
1607558400,2020-12-10 00:00:00,SC/BTC,1.8e-07,1.8e-07,1.7e-07,1.7e-07,0.45806111,2672373.82552659
1607472000,2020-12-09 00:00:00,SC/BTC,1.8e-07,1.8e-07,1.7e-07,1.8e-07,0.06354461,358013.05557009
1607385600,2020-12-08 00:00:00,SC/BTC,1.8e-07,1.8e-07,1.7e-07,1.8e-07,0.94493994,5288513.87804699
1607299200,2020-12-07 00:00:00,SC/BTC,1.8e-07,1.8e-07,1.8e-07,1.8e-07,0.96072161,5337342.30968926
1607212800,2020-12-06 00:00:00,SC/BTC,1.9e-07,1.9e-07,1.8e-07,1.8e-07,0.33966358,1828589.28049733
1607126400,2020-12-05 00:00:00,SC/BTC,1.9e-07,2e-07,1.8e-07,1.9e-07,0.49852366,2616008.65588474
1607040000,2020-12-04 00:00:00,SC/BTC,1.8e-07,2e-07,1.8e-07,1.9e-07,5.75673255,30159518.8977123
1606953600,2020-12-03 00:00:00,SC/BTC,1.8e-07,1.8e-07,1.7e-07,1.8e-07,0.53845252,3016136.01956792
1606867200,2020-12-02 00:00:00,SC/BTC,1.7e-07,1.8e-07,1.7e-07,1.7e-07,1.70354148,9496388.61034008
1606780800,2020-12-01 00:00:00,SC/BTC,1.7e-07,1.8e-07,1.7e-07,1.7e-07,0.34322222,1976254.29583361
1606694400,2020-11-30 00:00:00,SC/BTC,1.7e-07,1.8e-07,1.6e-07,1.7e-07,1.166775,6794948.00045591
1606608000,2020-11-29 00:00:00,SC/BTC,1.8e-07,1.9e-07,1.7e-07,1.8e-07,0.3066788,1708424.09799335
1606521600,2020-11-28 00:00:00,SC/BTC,1.7e-07,1.9e-07,1.7e-07,1.8e-07,2.88421491,16255803.71781486
1606435200,2020-11-27 00:00:00,SC/BTC,1.7e-07,1.8e-07,1.7e-07,1.7e-07,0.63326199,3715412.79180781
1606348800,2020-11-26 00:00:00,SC/BTC,1.9e-07,1.9e-07,1.7e-07,1.7e-07,7.56620664,42463704.12952353
1606262400,2020-11-25 00:00:00,SC/BTC,2e-07,2.2e-07,1.9e-07,1.9e-07,6.68733787,33646120.87744766
1606176000,2020-11-24 00:00:00,SC/BTC,1.7e-07,2.1e-07,1.6e-07,2.1e-07,9.04200104,48483907.89234174
1606089600,2020-11-23 00:00:00,SC/BTC,1.6e-07,1.7e-07,1.6e-07,1.7e-07,2.77232029,16890608.41090223
1606003200,2020-11-22 00:00:00,SC/BTC,1.7e-07,1.7e-07,1.5e-07,1.7e-07,2.72714965,16734984.60077858
1605916800,2020-11-21 00:00:00,SC/BTC,1.5e-07,1.7e-07,1.4e-07,1.7e-07,2.3737303,15202836.81141804
1605830400,2020-11-20 00:00:00,SC/BTC,1.5e-07,1.5e-07,1.4e-07,1.5e-07,3.73462112,25722693.11736416
1605312000,2020-11-14 00:00:00,SC/BTC,1.6e-07,1.7e-07,1.6e-07,1.7e-07,0.09914,613059.71
1605225600,2020-11-13 00:00:00,SC/BTC,1.6e-07,1.7e-07,1.6e-07,1.6e-07,1.462,8730219.17
1605139200,2020-11-12 00:00:00,SC/BTC,1.7e-07,1.8e-07,1.6e-07,1.6e-07,0.4267,2537782.63
1605052800,2020-11-11 00:00:00,SC/BTC,1.8e-07,1.8e-07,1.7e-07,1.7e-07,0.1478,863070.56
1604966400,2020-11-10 00:00:00,SC/BTC,1.7e-07,1.8e-07,1.6e-07,1.8e-07,0.7037,4099888.93
1604880000,2020-11-09 00:00:00,SC/BTC,1.7e-07,1.8e-07,1.6e-07,1.7e-07,1.082,6358209.98
1604793600,2020-11-08 00:00:00,SC/BTC,1.8e-07,1.8e-07,1.7e-07,1.7e-07,0.2998,1680843.04
1604707200,2020-11-07 00:00:00,SC/BTC,1.7e-07,1.8e-07,1.6e-07,1.8e-07,2.797,15975647.12
1604620800,2020-11-06 00:00:00,SC/BTC,1.6e-07,1.8e-07,1.6e-07,1.7e-07,2.92,17602587.73
1604534400,2020-11-05 00:00:00,SC/BTC,1.7e-07,1.7e-07,1.6e-07,1.6e-07,1.143,7078884.87
1604448000,2020-11-04 00:00:00,SC/BTC,1.7e-07,1.8e-07,1.6e-07,1.7e-07,2.842,16441754.36
1604361600,2020-11-03 00:00:00,SC/BTC,1.7e-07,1.8e-07,1.7e-07,1.7e-07,0.378,2139245.98
1604275200,2020-11-02 00:00:00,SC/BTC,1.8e-07,1.9e-07,1.7e-07,1.7e-07,1.217,6794690.77
1604188800,2020-11-01 00:00:00,SC/BTC,1.8e-07,1.9e-07,1.7e-07,1.8e-07,0.8472,4712080.27
1604102400,2020-10-31 00:00:00,SC/BTC,1.9e-07,1.9e-07,1.7e-07,1.8e-07,2.777,15435322.44
1604016000,2020-10-30 00:00:00,SC/BTC,1.9e-07,2e-07,1.8e-07,1.9e-07,0.2819,1515318.23
1603929600,2020-10-29 00:00:00,SC/BTC,1.9e-07,2e-07,1.8e-07,1.9e-07,0.5866,3116498.5
1603843200,2020-10-28 00:00:00,SC/BTC,2e-07,2e-07,1.8e-07,1.9e-07,2.351,12370948.42
1603756800,2020-10-27 00:00:00,SC/BTC,1.9e-07,2e-07,1.9e-07,2e-07,2.323,12094470.41
1603670400,2020-10-26 00:00:00,SC/BTC,2.1e-07,2.2e-07,1.9e-07,1.9e-07,3.552,17454319.61
1603584000,2020-10-25 00:00:00,SC/BTC,2.2e-07,2.2e-07,2e-07,2.1e-07,0.474,2300015.33
1603497600,2020-10-24 00:00:00,SC/BTC,2.1e-07,2.2e-07,2e-07,2.2e-07,0.1514,720879.51
1603411200,2020-10-23 00:00:00,SC/BTC,2.2e-07,2.2e-07,2.1e-07,2.1e-07,0.8842,4208873.18
1603324800,2020-10-22 00:00:00,SC/BTC,2.1e-07,2.2e-07,2.1e-07,2.2e-07,1.636,7461708.96
1603238400,2020-10-21 00:00:00,SC/BTC,2.1e-07,2.2e-07,2.1e-07,2.1e-07,2.222,10517966.85
1603152000,2020-10-20 00:00:00,SC/BTC,2.3e-07,2.4e-07,2.1e-07,2.1e-07,8.592,38332979.52
1603065600,2020-10-19 00:00:00,SC/BTC,2.5e-07,2.5e-07,2.3e-07,2.3e-07,2.85,11604886.53
1602979200,2020-10-18 00:00:00,SC/BTC,2.5e-07,2.6e-07,2.5e-07,2.5e-07,0.04797,191203.38
1602892800,2020-10-17 00:00:00,SC/BTC,2.4e-07,2.6e-07,2.4e-07,2.5e-07,1.605,6424317.39
1602806400,2020-10-16 00:00:00,SC/BTC,2.6e-07,2.6e-07,2.4e-07,2.4e-07,3.758,15329706.01
1602720000,2020-10-15 00:00:00,SC/BTC,2.7e-07,2.7e-07,2.5e-07,2.6e-07,1.075,4127500.6
1602633600,2020-10-14 00:00:00,SC/BTC,2.8e-07,2.9e-07,2.6e-07,2.7e-07,0.8007,2953377.22
1602547200,2020-10-13 00:00:00,SC/BTC,2.7e-07,2.9e-07,2.7e-07,2.8e-07,0.3069,1094275.9
1602460800,2020-10-12 00:00:00,SC/BTC,2.8e-07,2.9e-07,2.7e-07,2.7e-07,0.8771,3169803.93
1602374400,2020-10-11 00:00:00,SC/BTC,2.8e-07,2.9e-07,2.8e-07,2.8e-07,0.246,869090.15
1602288000,2020-10-10 00:00:00,SC/BTC,2.6e-07,2.9e-07,2.6e-07,2.8e-07,2.892,10331685.38
1602201600,2020-10-09 00:00:00,SC/BTC,2.5e-07,2.7e-07,2.5e-07,2.6e-07,1.087,4167872.33
1602115200,2020-10-08 00:00:00,SC/BTC,2.6e-07,2.6e-07,2.4e-07,2.5e-07,0.9593,3833516.61
1602028800,2020-10-07 00:00:00,SC/BTC,2.5e-07,2.6e-07,2.4e-07,2.6e-07,1.217,4857025.31
1601942400,2020-10-06 00:00:00,SC/BTC,2.7e-07,2.7e-07,2.5e-07,2.5e-07,0.3445,1351695.45
1601856000,2020-10-05 00:00:00,SC/BTC,2.5e-07,2.7e-07,2.5e-07,2.7e-07,0.361,1389749.51
1601769600,2020-10-04 00:00:00,SC/BTC,2.7e-07,2.7e-07,2.5e-07,2.5e-07,1.424,5494622.71
1601683200,2020-10-03 00:00:00,SC/BTC,2.7e-07,2.7e-07,2.6e-07,2.7e-07,0.6398,2435692.73
1601596800,2020-10-02 00:00:00,SC/BTC,2.7e-07,2.8e-07,2.5e-07,2.7e-07,1.273,4771672.73
1601510400,2020-10-01 00:00:00,SC/BTC,2.9e-07,2.9e-07,2.6e-07,2.7e-07,1.243,4618382.84
1601424000,2020-09-30 00:00:00,SC/BTC,2.8e-07,3e-07,2.8e-07,2.9e-07,2.958,10088651.07
1601337600,2020-09-29 00:00:00,SC/BTC,2.6e-07,2.9e-07,2.6e-07,2.8e-07,2.077,7467505.91
1601251200,2020-09-28 00:00:00,SC/BTC,2.6e-07,2.7e-07,2.5e-07,2.6e-07,2.33,8952722.5
1601164800,2020-09-27 00:00:00,SC/BTC,2.5e-07,2.6e-07,2.5e-07,2.6e-07,0.138,551561.68
1601078400,2020-09-26 00:00:00,SC/BTC,2.6e-07,2.6e-07,2.5e-07,2.5e-07,0.7425,2913417.87
1600992000,2020-09-25 00:00:00,SC/BTC,2.4e-07,2.6e-07,2.4e-07,2.6e-07,2.119,8392099.36
1600905600,2020-09-24 00:00:00,SC/BTC,2.4e-07,2.5e-07,2.3e-07,2.4e-07,5.366,21865570.9
1600819200,2020-09-23 00:00:00,SC/BTC,2.6e-07,2.6e-07,2.4e-07,2.4e-07,1.03,4109561.52
1600732800,2020-09-22 00:00:00,SC/BTC,2.5e-07,2.6e-07,2.4e-07,2.6e-07,1.704,6806035.54
1600646400,2020-09-21 00:00:00,SC/BTC,2.8e-07,2.8e-07,2.4e-07,2.5e-07,5.612,21992255.13
1600560000,2020-09-20 00:00:00,SC/BTC,2.8e-07,2.8e-07,2.7e-07,2.8e-07,4.491,16619111.57
1600473600,2020-09-19 00:00:00,SC/BTC,2.8e-07,2.9e-07,2.7e-07,2.8e-07,1.943,7023815.62
1600387200,2020-09-18 00:00:00,SC/BTC,2.9e-07,3e-07,2.8e-07,2.8e-07,1.383,4737740.2
1600300800,2020-09-17 00:00:00,SC/BTC,3e-07,3.2e-07,2.9e-07,2.9e-07,3.542,11787956.44
1600214400,2020-09-16 00:00:00,SC/BTC,3.1e-07,3.1e-07,3e-07,3e-07,1.51,5027566.44
1600128000,2020-09-15 00:00:00,SC/BTC,3.2e-07,3.3e-07,3e-07,3.1e-07,4.939,15742947.24
1600041600,2020-09-14 00:00:00,SC/BTC,3.2e-07,3.3e-07,3.1e-07,3.2e-07,1.326,4151425.85
1599955200,2020-09-13 00:00:00,SC/BTC,3.3e-07,3.4e-07,3.2e-07,3.2e-07,1.801,5563829.77
1599868800,2020-09-12 00:00:00,SC/BTC,3.3e-07,3.4e-07,3.3e-07,3.3e-07,0.2157,651836.15
1599782400,2020-09-11 00:00:00,SC/BTC,3.3e-07,3.5e-07,3.3e-07,3.3e-07,1.871,5543642.88
1599696000,2020-09-10 00:00:00,SC/BTC,3.3e-07,3.4e-07,3.2e-07,3.3e-07,1.556,4713622.6
1599609600,2020-09-09 00:00:00,SC/BTC,3.1e-07,3.3e-07,3.1e-07,3.3e-07,0.9844,3122768.65
1599523200,2020-09-08 00:00:00,SC/BTC,3.3e-07,3.4e-07,3.1e-07,3.1e-07,2.985,9214587.02
1599436800,2020-09-07 00:00:00,SC/BTC,3.2e-07,3.3e-07,3.1e-07,3.3e-07,3.706,11710165.84
1599350400,2020-09-06 00:00:00,SC/BTC,3.3e-07,3.3e-07,3.1e-07,3.2e-07,4.016,12326868.28
1599264000,2020-09-05 00:00:00,SC/BTC,3.6e-07,3.7e-07,3.2e-07,3.3e-07,6.882,20712238.64
1599177600,2020-09-04 00:00:00,SC/BTC,3.4e-07,3.7e-07,3.3e-07,3.6e-07,5.021,14561866.69
1599091200,2020-09-03 00:00:00,SC/BTC,3.6e-07,3.6e-07,3.3e-07,3.4e-07,7.207,21103725.54
1599004800,2020-09-02 00:00:00,SC/BTC,3.8e-07,3.8e-07,3.5e-07,3.6e-07,4.638,12841943.53
1598918400,2020-09-01 00:00:00,SC/BTC,4e-07,4e-07,3.6e-07,3.8e-07,7.803,21042175.15
1598832000,2020-08-31 00:00:00,SC/BTC,3.9e-07,4.2e-07,3.9e-07,4e-07,7.24,17832424.83
1598745600,2020-08-30 00:00:00,SC/BTC,4.2e-07,4.2e-07,3.8e-07,3.9e-07,5.094,12787694.77
1598659200,2020-08-29 00:00:00,SC/BTC,3.9e-07,4.4e-07,3.8e-07,4.2e-07,24.48,58954609.9
1598572800,2020-08-28 00:00:00,SC/BTC,3.4e-07,3.9e-07,3.4e-07,3.9e-07,8.629,23477591.44
1598486400,2020-08-27 00:00:00,SC/BTC,3.6e-07,3.7e-07,3.3e-07,3.4e-07,6.024,16992937.99
1598400000,2020-08-26 00:00:00,SC/BTC,3.3e-07,3.7e-07,3.2e-07,3.6e-07,5.588,15893482.09
1598313600,2020-08-25 00:00:00,SC/BTC,3.5e-07,3.5e-07,3.2e-07,3.3e-07,6.191,18482485.93
1598227200,2020-08-24 00:00:00,SC/BTC,3.7e-07,3.9e-07,3.4e-07,3.5e-07,7.758,21214907.77
1598140800,2020-08-23 00:00:00,SC/BTC,3.3e-07,3.7e-07,3.2e-07,3.7e-07,9.534,27720582.95
1598054400,2020-08-22 00:00:00,SC/BTC,3.2e-07,3.3e-07,3.1e-07,3.3e-07,1.259,3934096.25
1597968000,2020-08-21 00:00:00,SC/BTC,3e-07,3.4e-07,3e-07,3.2e-07,7.049,21637633.6
1597881600,2020-08-20 00:00:00,SC/BTC,3e-07,3.1e-07,2.9e-07,3e-07,1.769,5856895.96
1597795200,2020-08-19 00:00:00,SC/BTC,3.1e-07,3.1e-07,2.9e-07,3e-07,1.548,5160456.1
1597708800,2020-08-18 00:00:00,SC/BTC,3.1e-07,3.2e-07,2.9e-07,3.1e-07,2.416,7850831.23
1597622400,2020-08-17 00:00:00,SC/BTC,3.1e-07,3.4e-07,3e-07,3.1e-07,10.25,32235177.87
1597536000,2020-08-16 00:00:00,SC/BTC,3.1e-07,3.1e-07,2.9e-07,3.1e-07,3.454,11517577.36
1597449600,2020-08-15 00:00:00,SC/BTC,2.8e-07,3.1e-07,2.8e-07,3.1e-07,2.603,8825950.08
1597363200,2020-08-14 00:00:00,SC/BTC,2.8e-07,2.9e-07,2.8e-07,2.8e-07,1.861,6506533.29
1597276800,2020-08-13 00:00:00,SC/BTC,2.8e-07,2.9e-07,2.8e-07,2.8e-07,4.44,15662245.01
1597190400,2020-08-12 00:00:00,SC/BTC,2.8e-07,2.9e-07,2.7e-07,2.8e-07,2.828,10085399.54
