https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FTT,Volume BTC
1663095600,2022-09-13 19:00:00,FTT/BTC,0.0012929,0.0013025,0.0012929,0.0013025,16.775,0.02169879481
1663092000,2022-09-13 18:00:00,FTT/BTC,0.001289,0.0012962,0.0012879,0.0012962,5.6758,0.00732147775
1663088400,2022-09-13 17:00:00,FTT/BTC,0.0012869,0.0012901,0.0012859,0.001289,1.3746,0.00176944896
1663084800,2022-09-13 16:00:00,FTT/BTC,0.0012847,0.0012894,0.0012842,0.0012871,0.3666,0.0004719571
1663081200,2022-09-13 15:00:00,FTT/BTC,0.0012776,0.0012856,0.0012771,0.0012806,35.0843,0.04488901567
1663077600,2022-09-13 14:00:00,FTT/BTC,0.0012783,0.0012861,0.0012765,0.0012765,197.0417,0.25153012968
1663074000,2022-09-13 13:00:00,FTT/BTC,0.0012824,0.001283,0.001273,0.0012771,103.837,0.13272756276
1663070400,2022-09-13 12:00:00,FTT/BTC,0.0012865,0.0012948,0.0012497,0.0012828,398.8942,0.50962721039
1663066800,2022-09-13 11:00:00,FTT/BTC,0.0012862,0.0012894,0.0012838,0.0012838,73.1722,0.09413510495
1663063200,2022-09-13 10:00:00,FTT/BTC,0.0012872,0.0012885,0.0012849,0.0012849,0.4047,0.00052069395
1663059600,2022-09-13 09:00:00,FTT/BTC,0.0012875,0.0012882,0.0012861,0.0012874,0.6299,0.00081091885
1663056000,2022-09-13 08:00:00,FTT/BTC,0.0012901,0.0012909,0.001289,0.001289,18.1899,0.02344749899
1663052400,2022-09-13 07:00:00,FTT/BTC,0.0012882,0.0012898,0.0012861,0.0012898,0.2431,0.00031315773
1663048800,2022-09-13 06:00:00,FTT/BTC,0.0012861,0.0012901,0.0012834,0.0012842,0.8185,0.0010549601
1663045200,2022-09-13 05:00:00,FTT/BTC,0.0012794,0.0012841,0.0012778,0.0012841,1.7335,0.00222235254
1663041600,2022-09-13 04:00:00,FTT/BTC,0.0012758,0.0012829,0.0012758,0.0012791,3.8283,0.00489720334
1663038000,2022-09-13 03:00:00,FTT/BTC,0.001271,0.0012729,0.0012681,0.0012724,13.856,0.01757453179
1663034400,2022-09-13 02:00:00,FTT/BTC,0.0012646,0.0012717,0.0012646,0.0012717,0.0376,0.00004772078
1663030800,2022-09-13 01:00:00,FTT/BTC,0.0012631,0.0012671,0.001263,0.0012643,12.2606,0.01548599442
1663027200,2022-09-13 00:00:00,FTT/BTC,0.0012704,0.0012707,0.0012645,0.0012646,234.952,0.29717318482
1663023600,2022-09-12 23:00:00,FTT/BTC,0.001267,0.001272,0.001267,0.0012693,0.1932,0.00024525793
1663020000,2022-09-12 22:00:00,FTT/BTC,0.0012696,0.0012696,0.001266,0.001266,0.2824,0.00035778851
1663016400,2022-09-12 21:00:00,FTT/BTC,0.0012703,0.0012707,0.0012636,0.0012659,73.5496,0.09293800448
1663012800,2022-09-12 20:00:00,FTT/BTC,0.0012649,0.0012745,0.0012646,0.0012693,1.2255,0.00155776475
1663009200,2022-09-12 19:00:00,FTT/BTC,0.0012645,0.0012687,0.001257,0.0012618,67.8626,0.08592001865
1663005600,2022-09-12 18:00:00,FTT/BTC,0.0012499,0.0012582,0.0012483,0.0012582,21.4856,0.02687941561
1663002000,2022-09-12 17:00:00,FTT/BTC,0.0012521,0.0012521,0.0012483,0.0012506,2.2272,0.00278404932
1662998400,2022-09-12 16:00:00,FTT/BTC,0.0012585,0.0012585,0.0012521,0.0012532,10.5433,0.0132533952
1662994800,2022-09-12 15:00:00,FTT/BTC,0.0012648,0.0012648,0.0012599,0.0012608,57.2712,0.07217545151
1662991200,2022-09-12 14:00:00,FTT/BTC,0.0012659,0.0012659,0.0012625,0.0012639,14.237,0.01802155392
1662987600,2022-09-12 13:00:00,FTT/BTC,0.0012638,0.001265,0.0012625,0.001265,0.246,0.00031096879
1662984000,2022-09-12 12:00:00,FTT/BTC,0.0012635,0.0012637,0.0012609,0.0012612,2.7175,0.00343249074
1662980400,2022-09-12 11:00:00,FTT/BTC,0.0012714,0.0012714,0.001263,0.001263,3.1915,0.00404286421
1662976800,2022-09-12 10:00:00,FTT/BTC,0.0012735,0.0012736,0.0012701,0.0012701,0.4304,0.00054766653
1662973200,2022-09-12 09:00:00,FTT/BTC,0.0012697,0.0012711,0.0012669,0.0012711,14.5726,0.01847912922
1662969600,2022-09-12 08:00:00,FTT/BTC,0.0012669,0.0012682,0.0012668,0.0012668,1.4278,0.00180998469
1662966000,2022-09-12 07:00:00,FTT/BTC,0.0012739,0.0012739,0.0012675,0.0012683,1.9149,0.00242920583
1662962400,2022-09-12 06:00:00,FTT/BTC,0.0012719,0.0012766,0.0012712,0.0012748,0.9535,0.0012129604
1662958800,2022-09-12 05:00:00,FTT/BTC,0.0012753,0.0012753,0.0012725,0.0012752,2.0448,0.00260624022
1662955200,2022-09-12 04:00:00,FTT/BTC,0.001274,0.0012753,0.0012729,0.0012743,0.1037,0.00013206051
1662951600,2022-09-12 03:00:00,FTT/BTC,0.001274,0.0012741,0.0012732,0.0012738,0.2421,0.00030839271
1662948000,2022-09-12 02:00:00,FTT/BTC,0.0012729,0.001275,0.001272,0.0012744,0.5887,0.00074996154
1662944400,2022-09-12 01:00:00,FTT/BTC,0.0012725,0.0012741,0.0012704,0.0012728,0.5742,0.00073049058
1662940800,2022-09-12 00:00:00,FTT/BTC,0.0012763,0.0012775,0.0012723,0.0012763,229.1244,0.29243138324
1662937200,2022-09-11 23:00:00,FTT/BTC,0.001275,0.0012779,0.001275,0.001276,0.4125,0.00052647833
1662933600,2022-09-11 22:00:00,FTT/BTC,0.0012737,0.0012776,0.0012737,0.0012776,0.9845,0.00125481773
1662930000,2022-09-11 21:00:00,FTT/BTC,0.0012778,0.0012793,0.0012736,0.0012743,0.4115,0.00052511078
1662926400,2022-09-11 20:00:00,FTT/BTC,0.0012796,0.0012797,0.0012775,0.0012775,23.2096,0.02969891477
1662922800,2022-09-11 19:00:00,FTT/BTC,0.0012811,0.0012834,0.0012807,0.0012828,0.0812,0.00010412627
1662919200,2022-09-11 18:00:00,FTT/BTC,0.0012819,0.0012832,0.0012819,0.0012826,0.0884,0.00011338288
1662915600,2022-09-11 17:00:00,FTT/BTC,0.0012828,0.0012829,0.0012797,0.0012829,0.4253,0.00054523526
1662912000,2022-09-11 16:00:00,FTT/BTC,0.0012772,0.0012787,0.0012772,0.0012787,0.066,0.00008433247
1662908400,2022-09-11 15:00:00,FTT/BTC,0.0012803,0.0012837,0.0012769,0.0012774,2.688,0.0034417172
1662904800,2022-09-11 14:00:00,FTT/BTC,0.001282,0.001283,0.0012794,0.0012794,0.2273,0.00029137847
1662901200,2022-09-11 13:00:00,FTT/BTC,0.0012826,0.0012826,0.001279,0.0012823,0.1455,0.00018636013
1662897600,2022-09-11 12:00:00,FTT/BTC,0.0012815,0.0012815,0.0012785,0.001279,0.1089,0.00013942015
1662894000,2022-09-11 11:00:00,FTT/BTC,0.0012795,0.0012825,0.0012765,0.0012782,0.1347,0.00017250976
1662890400,2022-09-11 10:00:00,FTT/BTC,0.0012773,0.001278,0.0012747,0.0012773,0.1748,0.00022309299
1662886800,2022-09-11 09:00:00,FTT/BTC,0.0012753,0.001278,0.0012737,0.0012748,41.3299,0.05271577618
1662883200,2022-09-11 08:00:00,FTT/BTC,0.0012778,0.0012794,0.0012751,0.0012788,0.2093,0.0002674853
1662879600,2022-09-11 07:00:00,FTT/BTC,0.0012786,0.0012786,0.0012755,0.0012771,0.4157,0.00053107699
1662876000,2022-09-11 06:00:00,FTT/BTC,0.0012752,0.0012793,0.0012733,0.0012793,0.4853,0.00061964035
1662872400,2022-09-11 05:00:00,FTT/BTC,0.0012735,0.0012735,0.001272,0.0012721,0.803,0.00102158736
1662868800,2022-09-11 04:00:00,FTT/BTC,0.0012749,0.0012749,0.0012706,0.0012736,1.433,0.00182499669
1662865200,2022-09-11 03:00:00,FTT/BTC,0.0012776,0.0012776,0.0012742,0.0012758,1.1553,0.00147493328
1662861600,2022-09-11 02:00:00,FTT/BTC,0.0012727,0.0012763,0.0012719,0.0012758,2.431,0.00309227226
1662858000,2022-09-11 01:00:00,FTT/BTC,0.0012829,0.0012837,0.0012719,0.0012719,73.763,0.09382348918
1662854400,2022-09-11 00:00:00,FTT/BTC,0.0012798,0.0012833,0.0012798,0.0012833,23.3487,0.02988355882
1662850800,2022-09-10 23:00:00,FTT/BTC,0.0012764,0.0012792,0.0012764,0.0012784,1.3119,0.00167681552
1662847200,2022-09-10 22:00:00,FTT/BTC,0.0012695,0.0012783,0.0012684,0.0012781,1.6863,0.00214797443
1662843600,2022-09-10 21:00:00,FTT/BTC,0.0012778,0.0012792,0.0012728,0.0012728,0.2845,0.00036338088
1662840000,2022-09-10 20:00:00,FTT/BTC,0.0012742,0.0012786,0.0012742,0.0012786,0.1409,0.00017960795
1662836400,2022-09-10 19:00:00,FTT/BTC,0.0012733,0.0012761,0.0012727,0.0012734,0.4298,0.00054742426
1662832800,2022-09-10 18:00:00,FTT/BTC,0.0012778,0.0012784,0.0012765,0.0012765,0.227,0.00029009325
1662829200,2022-09-10 17:00:00,FTT/BTC,0.0012739,0.0012783,0.0012739,0.0012783,0.1267,0.00016189002
1662825600,2022-09-10 16:00:00,FTT/BTC,0.0012786,0.0012813,0.0012775,0.0012781,0.2904,0.00037146948
1662822000,2022-09-10 15:00:00,FTT/BTC,0.0012799,0.0012811,0.0012781,0.0012798,0.1339,0.00017133201
1662818400,2022-09-10 14:00:00,FTT/BTC,0.0012774,0.0012809,0.0012774,0.0012774,0.2443,0.00031252526
1662814800,2022-09-10 13:00:00,FTT/BTC,0.0012797,0.0012821,0.0012791,0.0012791,0.4512,0.00057827761
1662811200,2022-09-10 12:00:00,FTT/BTC,0.0012811,0.0012821,0.0012802,0.0012821,0.2272,0.00029122806
1662807600,2022-09-10 11:00:00,FTT/BTC,0.0012774,0.0012806,0.0012774,0.0012806,0.1697,0.00021702472
1662804000,2022-09-10 10:00:00,FTT/BTC,0.0012797,0.0012797,0.0012757,0.0012757,0.5065,0.00064801805
1662800400,2022-09-10 09:00:00,FTT/BTC,0.0012792,0.0012793,0.0012773,0.0012793,0.6408,0.00081959005
1662796800,2022-09-10 08:00:00,FTT/BTC,0.0012735,0.0012785,0.0012735,0.0012785,0.1974,0.00025192412
1662793200,2022-09-10 07:00:00,FTT/BTC,0.001278,0.0012788,0.0012723,0.0012723,33.7879,0.0430972565
1662789600,2022-09-10 06:00:00,FTT/BTC,0.0012755,0.0012801,0.0012755,0.0012796,0.4852,0.00062040078
1662786000,2022-09-10 05:00:00,FTT/BTC,0.0012762,0.0012782,0.0012755,0.0012759,17.1023,0.02181476915
1662782400,2022-09-10 04:00:00,FTT/BTC,0.0012793,0.0012798,0.0012762,0.0012763,0.122,0.00015600041
1662778800,2022-09-10 03:00:00,FTT/BTC,0.0012803,0.0012834,0.0012803,0.0012805,0.2204,0.00028256696
1662775200,2022-09-10 02:00:00,FTT/BTC,0.0012819,0.0012837,0.0012807,0.0012837,1.1654,0.00149426452
1662771600,2022-09-10 01:00:00,FTT/BTC,0.0012818,0.0012831,0.0012805,0.0012806,19.2872,0.02473724545
1662768000,2022-09-10 00:00:00,FTT/BTC,0.0012765,0.0012788,0.0012763,0.0012788,0.7474,0.00095532014
1662764400,2022-09-09 23:00:00,FTT/BTC,0.001276,0.0012764,0.0012715,0.0012755,496.1869,0.63187328452
1662760800,2022-09-09 22:00:00,FTT/BTC,0.001278,0.0012797,0.0012776,0.0012782,3.2099,0.00410326304
1662757200,2022-09-09 21:00:00,FTT/BTC,0.0012803,0.0012818,0.0012781,0.0012781,11.2048,0.01433221605
1662753600,2022-09-09 20:00:00,FTT/BTC,0.0012847,0.0012864,0.0012793,0.0012793,6.7864,0.008700062
1662750000,2022-09-09 19:00:00,FTT/BTC,0.0012871,0.0012871,0.001284,0.001286,0.386,0.00049599111
1662746400,2022-09-09 18:00:00,FTT/BTC,0.0012844,0.0012897,0.0012844,0.0012886,0.4038,0.00051919296
1662742800,2022-09-09 17:00:00,FTT/BTC,0.001294,0.001294,0.0012852,0.0012852,4.9673,0.00640952769
1662739200,2022-09-09 16:00:00,FTT/BTC,0.0012962,0.0012962,0.001294,0.001294,0.4043,0.00052368195
1662735600,2022-09-09 15:00:00,FTT/BTC,0.0013082,0.0013082,0.0012989,0.0012989,3.4856,0.00453992981
1662732000,2022-09-09 14:00:00,FTT/BTC,0.0013092,0.0013133,0.0013089,0.0013089,0.5345,0.00070106798
1662728400,2022-09-09 13:00:00,FTT/BTC,0.0013112,0.0013112,0.0013077,0.0013085,0.479,0.0006271686
1662724800,2022-09-09 12:00:00,FTT/BTC,0.0013081,0.0013161,0.0013081,0.0013138,16.7226,0.0219690182
1662721200,2022-09-09 11:00:00,FTT/BTC,0.0013092,0.0013121,0.0013069,0.0013121,2.0744,0.00272015197
1662717600,2022-09-09 10:00:00,FTT/BTC,0.0013162,0.0013171,0.0013043,0.0013082,23.8252,0.0313618956
1662714000,2022-09-09 09:00:00,FTT/BTC,0.0013173,0.0013189,0.0013156,0.0013156,0.8426,0.00111036729
1662710400,2022-09-09 08:00:00,FTT/BTC,0.0013252,0.0013274,0.0013124,0.0013158,9.7043,0.01278747007
1662706800,2022-09-09 07:00:00,FTT/BTC,0.0013236,0.0013265,0.0013228,0.0013265,0.3502,0.00046398755
1662703200,2022-09-09 06:00:00,FTT/BTC,0.0013258,0.0013268,0.0013201,0.001323,0.6217,0.00082233077
1662699600,2022-09-09 05:00:00,FTT/BTC,0.0013275,0.0013283,0.0013232,0.0013268,8.194,0.01085913229
1662696000,2022-09-09 04:00:00,FTT/BTC,0.0013363,0.0013363,0.0013277,0.0013277,3.6788,0.00489516042
1662692400,2022-09-09 03:00:00,FTT/BTC,0.0013489,0.0013489,0.0013352,0.0013352,12.039,0.01613288179
1662688800,2022-09-09 02:00:00,FTT/BTC,0.0013483,0.0013502,0.0013471,0.0013485,0.2341,0.00031574044
1662685200,2022-09-09 01:00:00,FTT/BTC,0.0013476,0.0013507,0.0013461,0.001349,15.6513,0.0210941178
1662681600,2022-09-09 00:00:00,FTT/BTC,0.0013475,0.0013515,0.0013475,0.0013506,1286.7511,1.73390057502
1662678000,2022-09-08 23:00:00,FTT/BTC,0.0013475,0.0013475,0.0013475,0.0013475,0.0536,0.000072226
1662674400,2022-09-08 22:00:00,FTT/BTC,0.0013475,0.0013475,0.001346,0.001346,14.1464,0.01906221073
1662670800,2022-09-08 21:00:00,FTT/BTC,0.0013485,0.0013485,0.001347,0.001347,0.7447,0.0010034321
1662667200,2022-09-08 20:00:00,FTT/BTC,0.0013512,0.0013529,0.0013487,0.0013487,4.7099,0.00636638277
1662663600,2022-09-08 19:00:00,FTT/BTC,0.0013511,0.0013511,0.0013467,0.0013509,0.4132,0.00055800702
1662660000,2022-09-08 18:00:00,FTT/BTC,0.0013519,0.0013519,0.0013512,0.0013514,0.3861,0.00052174256
1662656400,2022-09-08 17:00:00,FTT/BTC,0.0013486,0.0013512,0.0013486,0.0013494,0.1998,0.00026985641
1662652800,2022-09-08 16:00:00,FTT/BTC,0.0013477,0.0013497,0.0013451,0.0013497,2.1801,0.00293919247
1662649200,2022-09-08 15:00:00,FTT/BTC,0.0013518,0.0013518,0.0013443,0.0013466,5.2245,0.0070457975
